% Model:              NP_reactive_flow_Different_injection_TCE_in_Low_Permeable.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 8 2020, 00:39
% Table:              tce_outflow_concentration0.1 - tce_outflow_concentraion (tce_outflow_concentraion)
% Q_inject_design        t (s)                    tce_outflow_concentraion (mol/(m*s))
0.1                      1396                     4.200844302875391E-8
0.1                      1397                     4.195919729811762E-8
0.1                      1398                     4.191002243104569E-8
0.1                      1399                     4.1860918427538114E-8
0.1                      1400                     4.181188528759488E-8
0.1                      1401                     4.176292301121603E-8
0.1                      1402                     4.171403159840149E-8
0.1                      1403                     4.166521104915133E-8
0.1                      1404                     4.1616461363465515E-8
0.1                      1405                     4.156778254134405E-8
0.1                      1406                     4.151917458278693E-8
0.1                      1407                     4.1470637487794166E-8
0.1                      1408                     4.142217125636577E-8
0.1                      1409                     4.1373775888501697E-8
0.1                      1410                     4.132545138420199E-8
0.1                      1411                     4.1277197743466645E-8
0.1                      1412                     4.1229014966295606E-8
0.1                      1413                     4.1180903052688965E-8
0.1                      1414                     4.113286200264666E-8
0.1                      1415                     4.1084891816168716E-8
0.1                      1416                     4.103699249325512E-8
0.1                      1417                     4.0989164033905865E-8
0.1                      1418                     4.094140643812099E-8
0.1                      1419                     4.089371970590045E-8
0.1                      1420                     4.0846103837244235E-8
0.1                      1421                     4.07985588321524E-8
0.1                      1422                     4.075108469062492E-8
0.1                      1423                     4.0703681412661785E-8
0.1                      1424                     4.0656348998263006E-8
0.1                      1425                     4.060908744742856E-8
0.1                      1426                     4.056189676015848E-8
0.1                      1427                     4.051477693645275E-8
0.1                      1428                     4.046772797631139E-8
0.1                      1429                     4.042074987973433E-8
0.1                      1430                     4.0373842646721657E-8
0.1                      1431                     4.0327006277273346E-8
0.1                      1432                     4.028024077138937E-8
0.1                      1433                     4.0233546129069745E-8
0.1                      1434                     4.018692235031448E-8
0.1                      1435                     4.014036943512358E-8
0.1                      1436                     4.0093887383497034E-8
0.1                      1437                     4.004747619543478E-8
0.1                      1438                     4.000113587093693E-8
0.1                      1439                     3.9954866410003426E-8
0.1                      1440                     3.9908667812634264E-8
0.1                      1441                     3.9862540078829455E-8
0.1                      1442                     3.981648320858902E-8
0.1                      1443                     3.9770497201912896E-8
0.1                      1444                     3.972458205880113E-8
0.1                      1445                     3.967873777925373E-8
0.1                      1446                     3.963296436327069E-8
0.1                      1447                     3.958726181085199E-8
0.1                      1448                     3.954163012199765E-8
0.1                      1449                     3.949606929670766E-8
0.1                      1450                     3.945057933498201E-8
0.1                      1451                     3.9405160236820737E-8
0.1                      1452                     3.935981200222378E-8
0.1                      1453                     3.931453463119119E-8
0.1                      1454                     3.9269328123722964E-8
0.1                      1455                     3.922393775807129E-8
0.1                      1456                     3.917762806461361E-8
0.1                      1457                     3.913137391337673E-8
0.1                      1458                     3.908517530436064E-8
0.1                      1459                     3.903903223756535E-8
0.1                      1460                     3.899294471299087E-8
0.1                      1461                     3.89469127306372E-8
0.1                      1462                     3.890093629050429E-8
0.1                      1463                     3.885501539259219E-8
0.1                      1464                     3.880915003690091E-8
0.1                      1465                     3.876334022343041E-8
0.1                      1466                     3.871758595218071E-8
0.1                      1467                     3.867188722315182E-8
0.1                      1468                     3.8626244036343685E-8
0.1                      1469                     3.858065639175639E-8
0.1                      1470                     3.8535124289389886E-8
0.1                      1471                     3.848964772924416E-8
0.1                      1472                     3.844422671131927E-8
0.1                      1473                     3.8398861235615135E-8
0.1                      1474                     3.835355130213183E-8
0.1                      1475                     3.830829691086931E-8
0.1                      1476                     3.8263098061827577E-8
0.1                      1477                     3.821795475500666E-8
0.1                      1478                     3.817286699040653E-8
0.1                      1479                     3.812783476802721E-8
0.1                      1480                     3.808285808786868E-8
0.1                      1481                     3.803793694993096E-8
0.1                      1482                     3.799307135421402E-8
0.1                      1483                     3.7948261300717896E-8
0.1                      1484                     3.7903506789442536E-8
0.1                      1485                     3.7858807820387994E-8
0.1                      1486                     3.781416439355426E-8
0.1                      1487                     3.776957650894129E-8
0.1                      1488                     3.772504416654917E-8
0.1                      1489                     3.7680567366377824E-8
0.1                      1490                     3.763614610842726E-8
0.1                      1491                     3.759178039269751E-8
0.1                      1492                     3.7547470219188565E-8
0.1                      1493                     3.750321558790039E-8
0.1                      1494                     3.745901649883304E-8
0.1                      1495                     3.741487295198647E-8
0.1                      1496                     3.737078494736074E-8
0.1                      1497                     3.732675248495576E-8
0.1                      1498                     3.728277556477158E-8
0.1                      1499                     3.723885418680821E-8
0.1                      1500                     3.7194988351065636E-8
0.1                      1501                     3.715117805754387E-8
0.1                      1502                     3.71074233062429E-8
0.1                      1503                     3.706372409716272E-8
0.1                      1504                     3.7020080430303334E-8
0.1                      1505                     3.697649230566476E-8
0.1                      1506                     3.693295972324697E-8
0.1                      1507                     3.688948268304998E-8
0.1                      1508                     3.684606118507381E-8
0.1                      1509                     3.68026952293184E-8
0.1                      1510                     3.6759384815783806E-8
0.1                      1511                     3.671612994447002E-8
0.1                      1512                     3.667293061537702E-8
0.1                      1513                     3.662978682850482E-8
0.1                      1514                     3.658669858385341E-8
0.1                      1515                     3.6543665881422804E-8
0.1                      1516                     3.650068872121301E-8
0.1                      1517                     3.645776710322401E-8
0.1                      1518                     3.641490102745578E-8
0.1                      1519                     3.6372090493908384E-8
0.1                      1520                     3.632933550258179E-8
0.1                      1521                     3.628663605347595E-8
0.1                      1522                     3.624399214659092E-8
0.1                      1523                     3.620140378192672E-8
0.1                      1524                     3.615887095948329E-8
0.1                      1525                     3.6116393679260675E-8
0.1                      1526                     3.6073971941258835E-8
0.1                      1527                     3.603160574547782E-8
0.1                      1528                     3.598929509191758E-8
0.1                      1529                     3.594703998057816E-8
0.1                      1530                     3.590484041145952E-8
0.1                      1531                     3.5862696384561684E-8
0.1                      1532                     3.582060789988464E-8
0.1                      1533                     3.577857495742841E-8
0.1                      1534                     3.573659755719296E-8
0.1                      1535                     3.5694675699178306E-8
0.1                      1536                     3.5652809383384467E-8
0.1                      1537                     3.561099860981142E-8
0.1                      1538                     3.556924337845915E-8
0.1                      1539                     3.552754368932772E-8
0.1                      1540                     3.548589954241705E-8
0.1                      1541                     3.5444310937727196E-8
0.1                      1542                     3.5402777875258144E-8
0.1                      1543                     3.536130035500988E-8
0.1                      1544                     3.531987837698242E-8
0.1                      1545                     3.527851194117574E-8
0.1                      1546                     3.523720104758987E-8
0.1                      1547                     3.5195945696224804E-8
0.1                      1548                     3.515474588708054E-8
0.1                      1549                     3.511360162015706E-8
0.1                      1550                     3.507251289545439E-8
0.1                      1551                     3.503147971297251E-8
0.1                      1552                     3.499050207271141E-8
0.1                      1553                     3.4949579974671144E-8
0.1                      1554                     3.490871341885166E-8
0.1                      1555                     3.486790240525298E-8
0.1                      1556                     3.482714693387509E-8
0.1                      1557                     3.478644700471799E-8
0.1                      1558                     3.47458026177817E-8
0.1                      1559                     3.47052137730662E-8
0.1                      1560                     3.466468047057151E-8
0.1                      1561                     3.462420271029762E-8
0.1                      1562                     3.45837804922445E-8
0.1                      1563                     3.454341381641219E-8
0.1                      1564                     3.4503102682800704E-8
0.1                      1565                     3.446284709140999E-8
0.1                      1566                     3.442264704224007E-8
0.1                      1567                     3.4382502535290965E-8
0.1                      1568                     3.4342413570562644E-8
0.1                      1569                     3.4302380148055126E-8
0.1                      1570                     3.426240226776842E-8
0.1                      1571                     3.42224799297025E-8
0.1                      1572                     3.4182613133857366E-8
0.1                      1573                     3.4142801880233055E-8
0.1                      1574                     3.410304616882952E-8
0.1                      1575                     3.406334599964679E-8
0.1                      1576                     3.402370137268486E-8
0.1                      1577                     3.398411228794373E-8
0.1                      1578                     3.394457874542339E-8
0.1                      1579                     3.3905100745123856E-8
0.1                      1580                     3.3865678287045116E-8
0.1                      1581                     3.382631137118717E-8
0.1                      1582                     3.378699999755003E-8
0.1                      1583                     3.37477441661337E-8
0.1                      1584                     3.3708543876938125E-8
0.1                      1585                     3.366939912996339E-8
0.1                      1586                     3.363030992520944E-8
0.1                      1587                     3.3591276262676274E-8
0.1                      1588                     3.355229814236393E-8
0.1                      1589                     3.351337556427237E-8
0.1                      1590                     3.3474508528401614E-8
0.1                      1591                     3.343569703475166E-8
0.1                      1592                     3.3396941083322474E-8
0.1                      1593                     3.33582406741141E-8
0.1                      1594                     3.331959580712655E-8
0.1                      1595                     3.3281006482359754E-8
0.1                      1596                     3.324247269981381E-8
0.1                      1597                     3.320399445948862E-8
0.1                      1598                     3.316557176138426E-8
0.1                      1599                     3.312720460550066E-8
0.1                      1600                     3.3088892991837886E-8
0.1                      1601                     3.305063692039592E-8
0.1                      1602                     3.301243639117472E-8
0.1                      1603                     3.297429140417435E-8
0.1                      1604                     3.293620195939475E-8
0.1                      1605                     3.2898168056835946E-8
0.1                      1606                     3.2860189696497956E-8
0.1                      1607                     3.2822266878380756E-8
0.1                      1608                     3.278439960248437E-8
0.1                      1609                     3.274658786880876E-8
0.1                      1610                     3.270883167735396E-8
0.1                      1611                     3.2671131028119946E-8
0.1                      1612                     3.263348592110675E-8
0.1                      1613                     3.259589635631433E-8
0.1                      1614                     3.255836233374273E-8
0.1                      1615                     3.252088385339191E-8
0.1                      1616                     3.248336554149385E-8
0.1                      1617                     3.244513592809189E-8
0.1                      1618                     3.2406951233072896E-8
0.1                      1619                     3.2368811456436806E-8
0.1                      1620                     3.2330716598183656E-8
0.1                      1621                     3.229266665831344E-8
0.1                      1622                     3.2254661636826145E-8
0.1                      1623                     3.221670153372178E-8
0.1                      1624                     3.217878634900033E-8
0.1                      1625                     3.214091608266184E-8
0.1                      1626                     3.210309073470628E-8
0.1                      1627                     3.206531030513362E-8
0.1                      1628                     3.202757479394391E-8
0.1                      1629                     3.198988420113711E-8
0.1                      1630                     3.195223852671326E-8
0.1                      1631                     3.1914637770672336E-8
0.1                      1632                     3.187708193301434E-8
0.1                      1633                     3.183957101373927E-8
0.1                      1634                     3.180210501284712E-8
0.1                      1635                     3.1764683930337925E-8
0.1                      1636                     3.172730776621162E-8
0.1                      1637                     3.168997652046829E-8
0.1                      1638                     3.165269019310786E-8
0.1                      1639                     3.161544878413036E-8
0.1                      1640                     3.157825229353582E-8
0.1                      1641                     3.1541100721324195E-8
0.1                      1642                     3.150399406749547E-8
0.1                      1643                     3.1466932332049705E-8
0.1                      1644                     3.1429915514986854E-8
0.1                      1645                     3.139294361630694E-8
0.1                      1646                     3.1356016636009946E-8
0.1                      1647                     3.1319134574095884E-8
0.1                      1648                     3.1282297430564754E-8
0.1                      1649                     3.124550520541655E-8
0.1                      1650                     3.120875789865129E-8
0.1                      1651                     3.117205551026896E-8
0.1                      1652                     3.113539804026954E-8
0.1                      1653                     3.1098785488653056E-8
0.1                      1654                     3.10622178554195E-8
0.1                      1655                     3.102569514056888E-8
0.1                      1656                     3.0989217344101186E-8
0.1                      1657                     3.095278446601642E-8
0.1                      1658                     3.09163965063146E-8
0.1                      1659                     3.088005346499568E-8
0.1                      1660                     3.084375534205971E-8
0.1                      1661                     3.080750213750666E-8
0.1                      1662                     3.077129385133655E-8
0.1                      1663                     3.073513048354937E-8
0.1                      1664                     3.0699012034145096E-8
0.1                      1665                     3.066293850312376E-8
0.1                      1666                     3.062690989048537E-8
0.1                      1667                     3.05909261962299E-8
0.1                      1668                     3.055498742035736E-8
0.1                      1669                     3.0519093562867757E-8
0.1                      1670                     3.048324462376107E-8
0.1                      1671                     3.044744060303732E-8
0.1                      1672                     3.0411681500696483E-8
0.1                      1673                     3.0375967316738607E-8
0.1                      1674                     3.034029805116363E-8
0.1                      1675                     3.0304673703971594E-8
0.1                      1676                     3.026909427516249E-8
0.1                      1677                     3.023355976473632E-8
0.1                      1678                     3.019807017269307E-8
0.1                      1679                     3.016262549903275E-8
0.1                      1680                     3.012722574375537E-8
0.1                      1681                     3.00918709068609E-8
0.1                      1682                     3.005656098834938E-8
0.1                      1683                     3.002129598822077E-8
0.1                      1684                     2.998607590647511E-8
0.1                      1685                     2.995090074311235E-8
0.1                      1686                     2.991577049813256E-8
0.1                      1687                     2.988068517153567E-8
0.1                      1688                     2.984564476332172E-8
0.1                      1689                     2.981064927349069E-8
0.1                      1690                     2.9775698702042593E-8
0.1                      1691                     2.974079304897744E-8
0.1                      1692                     2.9705932314295194E-8
0.1                      1693                     2.9671116497995894E-8
0.1                      1694                     2.9636345600079504E-8
0.1                      1695                     2.9601619620546065E-8
0.1                      1696                     2.9566938559395546E-8
0.1                      1697                     2.953230241662796E-8
0.1                      1698                     2.9497711192243307E-8
0.1                      1699                     2.9463164886241576E-8
0.1                      1700                     2.942866349862277E-8
0.1                      1701                     2.9394207029386903E-8
0.1                      1702                     2.9359795478533954E-8
0.1                      1703                     2.932542884606394E-8
0.1                      1704                     2.929110713197686E-8
0.1                      1705                     2.9256830336272716E-8
0.1                      1706                     2.922259845895149E-8
0.1                      1707                     2.9188411500013195E-8
0.1                      1708                     2.9154269459457823E-8
0.1                      1709                     2.912017233728539E-8
0.1                      1710                     2.908612013349589E-8
0.1                      1711                     2.9052112848089307E-8
0.1                      1712                     2.9018150481065656E-8
0.1                      1713                     2.898423303242494E-8
0.1                      1714                     2.895036050216714E-8
0.1                      1715                     2.891653289029229E-8
0.1                      1716                     2.8882750196800364E-8
0.1                      1717                     2.884901242169136E-8
0.1                      1718                     2.881531956496529E-8
0.1                      1719                     2.8781671626622143E-8
0.1                      1720                     2.874806860666193E-8
0.1                      1721                     2.871451050508465E-8
0.1                      1722                     2.868099732189029E-8
0.1                      1723                     2.8647529057078872E-8
0.1                      1724                     2.861410571065038E-8
0.1                      1725                     2.858072728260481E-8
0.1                      1726                     2.8547393772942175E-8
0.1                      1727                     2.8514105181662465E-8
0.1                      1728                     2.8480861508765695E-8
0.1                      1729                     2.8447662754251843E-8
0.1                      1730                     2.841450891812092E-8
0.1                      1731                     2.8381400000372936E-8
0.1                      1732                     2.8348336001007868E-8
0.1                      1733                     2.8315316920025747E-8
0.1                      1734                     2.8282342757426547E-8
0.1                      1735                     2.8249413513210274E-8
0.1                      1736                     2.8216529187376932E-8
0.1                      1737                     2.818368977992652E-8
0.1                      1738                     2.8150895290859032E-8
0.1                      1739                     2.811814572017447E-8
0.1                      1740                     2.8085441067872857E-8
0.1                      1741                     2.8052781333954154E-8
0.1                      1742                     2.802016651841838E-8
0.1                      1743                     2.7987596621265552E-8
0.1                      1744                     2.7955071642495647E-8
0.1                      1745                     2.7922591582108666E-8
0.1                      1746                     2.789015644010462E-8
0.1                      1747                     2.7857766216483495E-8
0.1                      1748                     2.7825420911245305E-8
0.1                      1749                     2.779312052439005E-8
0.1                      1750                     2.776086505591772E-8
0.1                      1751                     2.7728654505828312E-8
0.1                      1752                     2.769648887412184E-8
0.1                      1753                     2.7664368160798303E-8
0.1                      1754                     2.76322923658577E-8
0.1                      1755                     2.7600261489300006E-8
0.1                      1756                     2.756827553112524E-8
0.1                      1757                     2.7536334491333415E-8
0.1                      1758                     2.750443836992452E-8
0.1                      1759                     2.747258716689856E-8
0.1                      1760                     2.7440780882255522E-8
0.1                      1761                     2.740901951599541E-8
0.1                      1762                     2.7377303068118236E-8
0.1                      1763                     2.734563153862399E-8
0.1                      1764                     2.7314004927512665E-8
0.1                      1765                     2.728242323478428E-8
0.1                      1766                     2.7250886460438816E-8
0.1                      1767                     2.7219394604476292E-8
0.1                      1768                     2.7187947666896682E-8
0.1                      1769                     2.7156545647700012E-8
0.1                      1770                     2.712518854688627E-8
0.1                      1771                     2.7093876364455455E-8
0.1                      1772                     2.7062609100407577E-8
0.1                      1773                     2.7031386754742613E-8
0.1                      1774                     2.7000209327460592E-8
0.1                      1775                     2.6969076818561492E-8
0.1                      1776                     2.6937989228045313E-8
0.1                      1777                     2.6906934183945112E-8
0.1                      1778                     2.6875187067416564E-8
0.1                      1779                     2.68434756251821E-8
0.1                      1780                     2.6811799857241704E-8
0.1                      1781                     2.678015976359539E-8
0.1                      1782                     2.674855534424316E-8
0.1                      1783                     2.6716986599185E-8
0.1                      1784                     2.668545352842093E-8
0.1                      1785                     2.665395613195093E-8
0.1                      1786                     2.6622494409775002E-8
0.1                      1787                     2.659106836189316E-8
0.1                      1788                     2.6559677988305404E-8
0.1                      1789                     2.6528323289011716E-8
0.1                      1790                     2.6497004264012107E-8
0.1                      1791                     2.6465720913306582E-8
0.1                      1792                     2.643447323689513E-8
0.1                      1793                     2.6403261234777752E-8
0.1                      1794                     2.6372084906954467E-8
0.1                      1795                     2.6340944253425246E-8
0.1                      1796                     2.630983927419012E-8
0.1                      1797                     2.6278769969249064E-8
0.1                      1798                     2.6247736338602082E-8
0.1                      1799                     2.6216738382249186E-8
0.1                      1800                     2.6185776100190364E-8
0.1                      1801                     2.615484949242562E-8
0.1                      1802                     2.6123958558954944E-8
0.1                      1803                     2.609310329977836E-8
0.1                      1804                     2.6062283714895857E-8
0.1                      1805                     2.603149980430743E-8
0.1                      1806                     2.600075156801308E-8
0.1                      1807                     2.5970039006012802E-8
0.1                      1808                     2.593936211830661E-8
0.1                      1809                     2.59087209048945E-8
0.1                      1810                     2.587811536577646E-8
0.1                      1811                     2.5847545500952502E-8
0.1                      1812                     2.5817011310422632E-8
0.1                      1813                     2.5786512794186818E-8
0.1                      1814                     2.5756049952245098E-8
0.1                      1815                     2.5725622784597467E-8
0.1                      1816                     2.569523129124389E-8
0.1                      1817                     2.56648754721844E-8
0.1                      1818                     2.5634555327419E-8
0.1                      1819                     2.5604270856947665E-8
0.1                      1820                     2.5574022060770417E-8
0.1                      1821                     2.5543808938887247E-8
0.1                      1822                     2.5513631491298152E-8
0.1                      1823                     2.548348971800314E-8
0.1                      1824                     2.545338361900219E-8
0.1                      1825                     2.5423313194295338E-8
0.1                      1826                     2.539327844388256E-8
0.1                      1827                     2.5363279367763858E-8
0.1                      1828                     2.5333315965939238E-8
0.1                      1829                     2.5303388238408685E-8
0.1                      1830                     2.5273496185172225E-8
0.1                      1831                     2.5243639806229833E-8
0.1                      1832                     2.5213819101581523E-8
0.1                      1833                     2.5184034071227292E-8
0.1                      1834                     2.5154284715167132E-8
0.1                      1835                     2.5124571033401074E-8
0.1                      1836                     2.5094893025929068E-8
0.1                      1837                     2.5065250692751154E-8
0.1                      1838                     2.5035644033867308E-8
0.1                      1839                     2.5006073049277554E-8
0.1                      1840                     2.4976537738981865E-8
0.1                      1841                     2.494703810298027E-8
0.1                      1842                     2.4917574141272746E-8
0.1                      1843                     2.48881458538593E-8
0.1                      1844                     2.4858753240739918E-8
0.1                      1845                     2.4829396301914638E-8
0.1                      1846                     2.4800075037383426E-8
0.1                      1847                     2.4770789447146297E-8
0.1                      1848                     2.474153953120324E-8
0.1                      1849                     2.4712325289554273E-8
0.1                      1850                     2.4683146722199382E-8
0.1                      1851                     2.465400382913855E-8
0.1                      1852                     2.4624896610371816E-8
0.1                      1853                     2.4595825065899155E-8
0.1                      1854                     2.456678919572057E-8
0.1                      1855                     2.453778899983608E-8
0.1                      1856                     2.4508824478245646E-8
0.1                      1857                     2.4479895630949298E-8
0.1                      1858                     2.4451002457947025E-8
0.1                      1859                     2.4422144959238837E-8
0.1                      1860                     2.4393323134824728E-8
0.1                      1861                     2.436453698470469E-8
0.1                      1862                     2.433578650887874E-8
0.1                      1863                     2.4307071707346858E-8
0.1                      1864                     2.4278392580109053E-8
0.1                      1865                     2.424974912716534E-8
0.1                      1866                     2.4221141348515694E-8
0.1                      1867                     2.4192569244160134E-8
0.1                      1868                     2.4164032814098656E-8
0.1                      1869                     2.413553205833125E-8
0.1                      1870                     2.4107066976857925E-8
0.1                      1871                     2.4078637569678673E-8
0.1                      1872                     2.4050243836793502E-8
0.1                      1873                     2.402188577820241E-8
0.1                      1874                     2.39935633939054E-8
0.1                      1875                     2.396527668390246E-8
0.1                      1876                     2.393702564819361E-8
0.1                      1877                     2.3908810286778828E-8
0.1                      1878                     2.3880630599658135E-8
0.1                      1879                     2.3852486586831517E-8
0.1                      1880                     2.3824378248298974E-8
0.1                      1881                     2.3796305584060512E-8
0.1                      1882                     2.376826859411612E-8
0.1                      1883                     2.374026727846582E-8
0.1                      1884                     2.3712301637109583E-8
0.1                      1885                     2.368437167004744E-8
0.1                      1886                     2.365647737727937E-8
0.1                      1887                     2.3628618758805367E-8
0.1                      1888                     2.3600795814625458E-8
0.1                      1889                     2.3573008544739625E-8
0.1                      1890                     2.3545256949147877E-8
0.1                      1891                     2.3517541027850194E-8
0.1                      1892                     2.348986078084659E-8
0.1                      1893                     2.3462216208137063E-8
0.1                      1894                     2.3434607309721625E-8
0.1                      1895                     2.3407034085600256E-8
0.1                      1896                     2.3379496535772966E-8
0.1                      1897                     2.335199466023977E-8
0.1                      1898                     2.332452845900064E-8
0.1                      1899                     2.329709793205558E-8
0.1                      1900                     2.3269703079404618E-8
0.1                      1901                     2.3242343901047726E-8
0.1                      1902                     2.3215020396984913E-8
0.1                      1903                     2.318773256721617E-8
0.1                      1904                     2.3160480411741512E-8
0.1                      1905                     2.3133263930560928E-8
0.1                      1906                     2.310608312367443E-8
0.1                      1907                     2.307893799108201E-8
0.1                      1908                     2.3051828532783666E-8
0.1                      1909                     2.3024754748779402E-8
0.1                      1910                     2.2997716639069207E-8
0.1                      1911                     2.2970714203653103E-8
0.1                      1912                     2.2943747442531072E-8
0.1                      1913                     2.2916816355703125E-8
0.1                      1914                     2.2889920943169247E-8
0.1                      1915                     2.2863061204929454E-8
0.1                      1916                     2.2836237140983737E-8
0.1                      1917                     2.2809448751332098E-8
0.1                      1918                     2.2782696035974547E-8
0.1                      1919                     2.2755978994911058E-8
0.1                      1920                     2.2729297628141654E-8
0.1                      1921                     2.2702651935666342E-8
0.1                      1922                     2.2676041917485092E-8
0.1                      1923                     2.2649467573597923E-8
0.1                      1924                     2.2622928904004837E-8
0.1                      1925                     2.259642590870583E-8
0.1                      1926                     2.2569958587700893E-8
0.1                      1927                     2.2543526940990038E-8
0.1                      1928                     2.2517130968573272E-8
0.1                      1929                     2.249077067045057E-8
0.1                      1930                     2.2464446046621952E-8
0.1                      1931                     2.2438157097087415E-8
0.1                      1932                     2.2411903821846943E-8
0.1                      1933                     2.2385686220900573E-8
0.1                      1934                     2.2359504294248268E-8
0.1                      1935                     2.2333358041890045E-8
0.1                      1936                     2.230724746382589E-8
0.1                      1937                     2.228117256005584E-8
0.1                      1938                     2.2255133330579836E-8
0.1                      1939                     2.2229129775397926E-8
0.1                      1940                     2.220316189451009E-8
0.1                      1941                     2.2177229687916343E-8
0.1                      1942                     2.2151333155616666E-8
0.1                      1943                     2.212547229761107E-8
0.1                      1944                     2.2099647113899547E-8
0.1                      1945                     2.2073857604482105E-8
0.1                      1946                     2.2048103769358762E-8
0.1                      1947                     2.2022385608529467E-8
0.1                      1948                     2.1996703121994264E-8
0.1                      1949                     2.1971056309753136E-8
0.1                      1950                     2.194544517180609E-8
0.1                      1951                     2.1919869708153113E-8
0.1                      1952                     2.189432991879423E-8
0.1                      1953                     2.1868825803729416E-8
0.1                      1954                     2.1843357362958694E-8
0.1                      1955                     2.181792459648203E-8
0.1                      1956                     2.179252750429946E-8
0.1                      1957                     2.1767166086410955E-8
0.1                      1958                     2.1741840342816534E-8
0.1                      1959                     2.17165502735162E-8
0.1                      1960                     2.169129587850994E-8
0.1                      1961                     2.1666077157797753E-8
0.1                      1962                     2.164089411137965E-8
0.1                      1963                     2.1615746739255623E-8
0.1                      1964                     2.1590635041425672E-8
0.1                      1965                     2.1565559017889807E-8
0.1                      1966                     2.1540518668648006E-8
0.1                      1967                     2.1515513993700304E-8
0.1                      1968                     2.1490544993046668E-8
0.1                      1969                     2.146561166668711E-8
0.1                      1970                     2.1440714014621626E-8
0.1                      1971                     2.1415852036850222E-8
0.1                      1972                     2.139102573337291E-8
0.1                      1973                     2.1366235104189668E-8
0.1                      1974                     2.1341480149300495E-8
0.1                      1975                     2.131676086870542E-8
0.1                      1976                     2.1292077262404416E-8
0.1                      1977                     2.1267418776256266E-8
0.1                      1978                     2.1242168040084802E-8
0.1                      1979                     2.1216946626238E-8
0.1                      1980                     2.1191754534715872E-8
0.1                      1981                     2.1166591765518393E-8
0.1                      1982                     2.1141458318645593E-8
0.1                      1983                     2.1116354194097443E-8
0.1                      1984                     2.1091279391873966E-8
0.1                      1985                     2.1066233911975158E-8
0.1                      1986                     2.1041217754401016E-8
0.1                      1987                     2.1016230919151554E-8
0.1                      1988                     2.0991273406226735E-8
0.1                      1989                     2.0966345215626598E-8
0.1                      1990                     2.094144634735111E-8
0.1                      1991                     2.0916576801400303E-8
0.1                      1992                     2.089173657777415E-8
0.1                      1993                     2.0866925676472673E-8
0.1                      1994                     2.084214409749585E-8
0.1                      1995                     2.0817391840843703E-8
0.1                      1996                     2.0792668906516223E-8
0.1                      1997                     2.0767975294513405E-8
0.1                      1998                     2.0743311004835254E-8
0.1                      1999                     2.0718676037481765E-8
0.1                      2000                     2.069407039245295E-8
