% Model:              NP_reactive_flow_Different_injection_TCE_in_Low_Permeable.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 15 2020, 10:13
% Table:              tce_outflow_concentration0.02 - tce_outflow_concentraion (tce_outflow_concentraion)
% Q_inject_design        t (s)                    tce_outflow_concentraion (mol/(m*s))
0.02                     1500                     6.220583380771013E-8
0.02                     1501                     6.21452122653323E-8
0.02                     1502                     6.20846579361701E-8
0.02                     1503                     6.202417082022363E-8
0.02                     1504                     6.196375091749279E-8
0.02                     1505                     6.190339822797764E-8
0.02                     1506                     6.184311275167816E-8
0.02                     1507                     6.178289448859432E-8
0.02                     1508                     6.172274343872616E-8
0.02                     1509                     6.166265960207367E-8
0.02                     1510                     6.160264297863688E-8
0.02                     1511                     6.154269356841574E-8
0.02                     1512                     6.148281137141027E-8
0.02                     1513                     6.142299638762044E-8
0.02                     1514                     6.13632486170463E-8
0.02                     1515                     6.130356805968784E-8
0.02                     1516                     6.124395471554505E-8
0.02                     1517                     6.118440858461792E-8
0.02                     1518                     6.112492966690646E-8
0.02                     1519                     6.106551796241066E-8
0.02                     1520                     6.100617347113053E-8
0.02                     1521                     6.094689619306609E-8
0.02                     1522                     6.088768612821732E-8
0.02                     1523                     6.082854327658419E-8
0.02                     1524                     6.076946763816673E-8
0.02                     1525                     6.071045921296496E-8
0.02                     1526                     6.065151800097884E-8
0.02                     1527                     6.059264400220841E-8
0.02                     1528                     6.053383721665363E-8
0.02                     1529                     6.047509764431454E-8
0.02                     1530                     6.041642528519109E-8
0.02                     1531                     6.035782013928334E-8
0.02                     1532                     6.029928220659125E-8
0.02                     1533                     6.024081148711482E-8
0.02                     1534                     6.018240798085406E-8
0.02                     1535                     6.012407168780897E-8
0.02                     1536                     6.006580260797955E-8
0.02                     1537                     6.00076007413658E-8
0.02                     1538                     5.994946608796772E-8
0.02                     1539                     5.989139864778531E-8
0.02                     1540                     5.983339842081856E-8
0.02                     1541                     5.977546540706749E-8
0.02                     1542                     5.971759960653207E-8
0.02                     1543                     5.965980101921235E-8
0.02                     1544                     5.960206964510829E-8
0.02                     1545                     5.954440548421988E-8
0.02                     1546                     5.948680853654715E-8
0.02                     1547                     5.94292788020901E-8
0.02                     1548                     5.93718162808487E-8
0.02                     1549                     5.9314420972822964E-8
0.02                     1550                     5.9257092878012934E-8
0.02                     1551                     5.9199831996418526E-8
0.02                     1552                     5.914263832803983E-8
0.02                     1553                     5.908551187287678E-8
0.02                     1554                     5.902845263092939E-8
0.02                     1555                     5.8971460602197684E-8
0.02                     1556                     5.891453578668165E-8
0.02                     1557                     5.8857678184381285E-8
0.02                     1558                     5.880088779529658E-8
0.02                     1559                     5.8744164619427544E-8
0.02                     1560                     5.868750865677419E-8
0.02                     1561                     5.86309199073365E-8
0.02                     1562                     5.857439837111446E-8
0.02                     1563                     5.85179440481081E-8
0.02                     1564                     5.8461556938317425E-8
0.02                     1565                     5.8405237041742404E-8
0.02                     1566                     5.834898435838305E-8
0.02                     1567                     5.829279888823939E-8
0.02                     1568                     5.8236680631311355E-8
0.02                     1569                     5.818062958759903E-8
0.02                     1570                     5.812464575710234E-8
0.02                     1571                     5.806872913982134E-8
0.02                     1572                     5.8012879735755995E-8
0.02                     1573                     5.795709754490633E-8
0.02                     1574                     5.790138256727233E-8
0.02                     1575                     5.7845734802854013E-8
0.02                     1576                     5.779015425165135E-8
0.02                     1577                     5.773464091366437E-8
0.02                     1578                     5.7679194788893055E-8
0.02                     1579                     5.762381587733738E-8
0.02                     1580                     5.756850417899742E-8
0.02                     1581                     5.75132596938731E-8
0.02                     1582                     5.745808242196446E-8
0.02                     1583                     5.7402972363271466E-8
0.02                     1584                     5.734792951779416E-8
0.02                     1585                     5.729295388553253E-8
0.02                     1586                     5.723804546648657E-8
0.02                     1587                     5.718320426065626E-8
0.02                     1588                     5.7128430268041616E-8
0.02                     1589                     5.707372348864266E-8
0.02                     1590                     5.701908392245936E-8
0.02                     1591                     5.696451156949175E-8
0.02                     1592                     5.691000642973978E-8
0.02                     1593                     5.68555685032035E-8
0.02                     1594                     5.680119778988288E-8
0.02                     1595                     5.674689428977795E-8
0.02                     1596                     5.6692658002888674E-8
0.02                     1597                     5.6638488929215046E-8
0.02                     1598                     5.658438706875709E-8
0.02                     1599                     5.653035242151483E-8
0.02                     1600                     5.647638498748823E-8
0.02                     1601                     5.642248476667729E-8
0.02                     1602                     5.636865175908202E-8
0.02                     1603                     5.631488596470243E-8
0.02                     1604                     5.6261187383538504E-8
0.02                     1605                     5.620755601559024E-8
0.02                     1606                     5.615399186085765E-8
0.02                     1607                     5.6100494919340747E-8
0.02                     1608                     5.604706519103948E-8
0.02                     1609                     5.599370267595391E-8
0.02                     1610                     5.5940407374084005E-8
0.02                     1611                     5.5887179285429765E-8
0.02                     1612                     5.583401840999118E-8
0.02                     1613                     5.5780924747768273E-8
0.02                     1614                     5.5727898298761016E-8
0.02                     1615                     5.567493906296947E-8
0.02                     1616                     5.562204704039359E-8
0.02                     1617                     5.556922223103334E-8
0.02                     1618                     5.5516464634888776E-8
0.02                     1619                     5.5463774251959877E-8
0.02                     1620                     5.541053522799588E-8
0.02                     1621                     5.535686225624779E-8
0.02                     1622                     5.53032392825007E-8
0.02                     1623                     5.524966630675465E-8
0.02                     1624                     5.519614332900962E-8
0.02                     1625                     5.514267034926561E-8
0.02                     1626                     5.508924736752265E-8
0.02                     1627                     5.503587438378072E-8
0.02                     1628                     5.4982551398039816E-8
0.02                     1629                     5.4929278410299965E-8
0.02                     1630                     5.4876055420561125E-8
0.02                     1631                     5.4822882428823316E-8
0.02                     1632                     5.4769759435086546E-8
0.02                     1633                     5.471668643935081E-8
0.02                     1634                     5.46636634416161E-8
0.02                     1635                     5.461069044188243E-8
0.02                     1636                     5.4557767440149785E-8
0.02                     1637                     5.450489443641818E-8
0.02                     1638                     5.445207143068761E-8
0.02                     1639                     5.4399298422958046E-8
0.02                     1640                     5.434657541322952E-8
0.02                     1641                     5.4293902401502026E-8
0.02                     1642                     5.424127938777558E-8
0.02                     1643                     5.418870637205015E-8
0.02                     1644                     5.4136183354325765E-8
0.02                     1645                     5.408371033460239E-8
0.02                     1646                     5.4031287312880085E-8
0.02                     1647                     5.397891428915879E-8
0.02                     1648                     5.3926591263438505E-8
0.02                     1649                     5.387431823571928E-8
0.02                     1650                     5.382209520600108E-8
0.02                     1651                     5.376992217428391E-8
0.02                     1652                     5.3717799140567755E-8
0.02                     1653                     5.3665726104852664E-8
0.02                     1654                     5.361370306713858E-8
0.02                     1655                     5.356173002742554E-8
0.02                     1656                     5.350980698571351E-8
0.02                     1657                     5.345793394200255E-8
0.02                     1658                     5.340611089629261E-8
0.02                     1659                     5.335433784858368E-8
0.02                     1660                     5.330261479887578E-8
0.02                     1661                     5.325094174716893E-8
0.02                     1662                     5.3199318693463095E-8
0.02                     1663                     5.314774563775832E-8
0.02                     1664                     5.309622258005456E-8
0.02                     1665                     5.3044749520351833E-8
0.02                     1666                     5.2993326458650125E-8
0.02                     1667                     5.294195339494945E-8
0.02                     1668                     5.2890630329249834E-8
0.02                     1669                     5.2839357261551226E-8
0.02                     1670                     5.2788134191853637E-8
0.02                     1671                     5.273696112015712E-8
0.02                     1672                     5.2685838046461604E-8
0.02                     1673                     5.263476497076712E-8
0.02                     1674                     5.258374189307367E-8
0.02                     1675                     5.253276881338127E-8
0.02                     1676                     5.2481845731689897E-8
0.02                     1677                     5.243097264799954E-8
0.02                     1678                     5.238014956231022E-8
0.02                     1679                     5.232937647462193E-8
0.02                     1680                     5.227865338493466E-8
0.02                     1681                     5.2227980293248454E-8
0.02                     1682                     5.217735719956328E-8
0.02                     1683                     5.2126784103879086E-8
0.02                     1684                     5.207626100619597E-8
0.02                     1685                     5.2025787906513884E-8
0.02                     1686                     5.1975364804832824E-8
0.02                     1687                     5.1924991701152775E-8
0.02                     1688                     5.187466859547378E-8
0.02                     1689                     5.182439548779582E-8
0.02                     1690                     5.1774172378118875E-8
0.02                     1691                     5.172399926644296E-8
0.02                     1692                     5.1673876152768053E-8
0.02                     1693                     5.1623803037094226E-8
0.02                     1694                     5.157377991942141E-8
0.02                     1695                     5.1523806799749645E-8
0.02                     1696                     5.14738836780789E-8
0.02                     1697                     5.142401055440916E-8
0.02                     1698                     5.137418742874048E-8
0.02                     1699                     5.132441430107283E-8
0.02                     1700                     5.1274691171406194E-8
0.02                     1701                     5.122501803974062E-8
0.02                     1702                     5.117539490607605E-8
0.02                     1703                     5.112582177041253E-8
0.02                     1704                     5.107629863275001E-8
0.02                     1705                     5.102682549308857E-8
0.02                     1706                     5.097740235142812E-8
0.02                     1707                     5.0928029207768715E-8
0.02                     1708                     5.087870606211036E-8
0.02                     1709                     5.0829432914452995E-8
0.02                     1710                     5.0780209764796695E-8
0.02                     1711                     5.0731036613141426E-8
0.02                     1712                     5.068191345948716E-8
0.02                     1713                     5.0632840303833963E-8
0.02                     1714                     5.0583817146181776E-8
0.02                     1715                     5.0534843986530646E-8
0.02                     1716                     5.0485920824880515E-8
0.02                     1717                     5.043704766123142E-8
0.02                     1718                     5.038822449558336E-8
0.02                     1719                     5.0339451327936336E-8
0.02                     1720                     5.029072815829036E-8
0.02                     1721                     5.0242054986645396E-8
0.02                     1722                     5.019343181300147E-8
0.02                     1723                     5.0144858637358575E-8
0.02                     1724                     5.009633545971671E-8
0.02                     1725                     5.0047862280075886E-8
0.02                     1726                     4.9999439098436055E-8
0.02                     1727                     4.9951065914797296E-8
0.02                     1728                     4.990274272915957E-8
0.02                     1729                     4.985446954152284E-8
0.02                     1730                     4.980624635188717E-8
0.02                     1731                     4.9758073160252514E-8
0.02                     1732                     4.9709949966618905E-8
0.02                     1733                     4.966187677098633E-8
0.02                     1734                     4.961385357335479E-8
0.02                     1735                     4.956588037372426E-8
0.02                     1736                     4.9517957172094784E-8
0.02                     1737                     4.947008396846633E-8
0.02                     1738                     4.942226076283889E-8
0.02                     1739                     4.93744875552125E-8
0.02                     1740                     4.9326764345587146E-8
0.02                     1741                     4.9279091133962813E-8
0.02                     1742                     4.923146792033953E-8
0.02                     1743                     4.918389470471726E-8
0.02                     1744                     4.913637148709602E-8
0.02                     1745                     4.908889826747583E-8
0.02                     1746                     4.904147504585664E-8
0.02                     1747                     4.8994101822238504E-8
0.02                     1748                     4.8946778596621404E-8
0.02                     1749                     4.889950536900532E-8
0.02                     1750                     4.885228213939027E-8
0.02                     1751                     4.8805108907776275E-8
0.02                     1752                     4.875798567416329E-8
0.02                     1753                     4.871091243855133E-8
0.02                     1754                     4.866388920094042E-8
0.02                     1755                     4.8616915961330515E-8
0.02                     1756                     4.8569992719721673E-8
0.02                     1757                     4.8523119476113843E-8
0.02                     1758                     4.847629623050706E-8
0.02                     1759                     4.842952298290128E-8
0.02                     1760                     4.8382799733296555E-8
0.02                     1761                     4.833612648169287E-8
0.02                     1762                     4.828950322809021E-8
0.02                     1763                     4.824292997248856E-8
0.02                     1764                     4.819640671488796E-8
0.02                     1765                     4.814993345528838E-8
0.02                     1766                     4.810351019368985E-8
0.02                     1767                     4.805713693009234E-8
0.02                     1768                     4.8010813664495854E-8
0.02                     1769                     4.796454039690044E-8
0.02                     1770                     4.791831712730601E-8
0.02                     1771                     4.7872143855712636E-8
0.02                     1772                     4.782602058212027E-8
0.02                     1773                     4.7779947306528956E-8
0.02                     1774                     4.7733924028938674E-8
0.02                     1775                     4.768795074934943E-8
0.02                     1776                     4.764202746776119E-8
0.02                     1777                     4.759615418417401E-8
0.02                     1778                     4.755033089858783E-8
0.02                     1779                     4.7504557611002705E-8
0.02                     1780                     4.745883432141861E-8
0.02                     1781                     4.741316102983555E-8
0.02                     1782                     4.736753773625352E-8
0.02                     1783                     4.732196444067251E-8
0.02                     1784                     4.7276441143092536E-8
0.02                     1785                     4.72309678435136E-8
0.02                     1786                     4.71855445419357E-8
0.02                     1787                     4.714017123835884E-8
0.02                     1788                     4.7094847932782976E-8
0.02                     1789                     4.704957462520815E-8
0.02                     1790                     4.7004351315634385E-8
0.02                     1791                     4.695917800406162E-8
0.02                     1792                     4.691405469048991E-8
0.02                     1793                     4.686898137491923E-8
0.02                     1794                     4.682395805734957E-8
0.02                     1795                     4.6778984737780957E-8
0.02                     1796                     4.6734061416213365E-8
0.02                     1797                     4.6689188092646785E-8
0.02                     1798                     4.664436476708126E-8
0.02                     1799                     4.6599591439516766E-8
0.02                     1800                     4.65548681099533E-8
0.02                     1801                     4.651019477839087E-8
0.02                     1802                     4.6465571444829457E-8
0.02                     1803                     4.642099810926909E-8
0.02                     1804                     4.637647477170975E-8
0.02                     1805                     4.6332001432151456E-8
0.02                     1806                     4.628757809059417E-8
0.02                     1807                     4.6243204747037913E-8
0.02                     1808                     4.6198881401482706E-8
0.02                     1809                     4.615460805392852E-8
0.02                     1810                     4.611038470437538E-8
0.02                     1811                     4.6066211352823244E-8
0.02                     1812                     4.602208799927216E-8
0.02                     1813                     4.597801464372212E-8
0.02                     1814                     4.5933991286173086E-8
0.02                     1815                     4.589001792662509E-8
0.02                     1816                     4.584609456507814E-8
0.02                     1817                     4.5802221201532196E-8
0.02                     1818                     4.5758397835987316E-8
0.02                     1819                     4.571462446844344E-8
0.02                     1820                     4.56709010989006E-8
0.02                     1821                     4.562722772735881E-8
0.02                     1822                     4.558360435381804E-8
0.02                     1823                     4.5540030978278286E-8
0.02                     1824                     4.5496507600739594E-8
0.02                     1825                     4.545303422120191E-8
0.02                     1826                     4.5409610839665265E-8
0.02                     1827                     4.536623745612965E-8
0.02                     1828                     4.532291407059507E-8
0.02                     1829                     4.527964068306152E-8
0.02                     1830                     4.523641729352901E-8
0.02                     1831                     4.5193243901997525E-8
0.02                     1832                     4.515012050846706E-8
0.02                     1833                     4.510704711293764E-8
0.02                     1834                     4.5064023715409225E-8
0.02                     1835                     4.502105031588188E-8
0.02                     1836                     4.497812691435556E-8
0.02                     1837                     4.4935253510830254E-8
0.02                     1838                     4.4892430105306E-8
0.02                     1839                     4.4849656697782755E-8
0.02                     1840                     4.480693328826055E-8
0.02                     1841                     4.476425987673938E-8
0.02                     1842                     4.472163646321924E-8
0.02                     1843                     4.467906304770014E-8
0.02                     1844                     4.4636539630182064E-8
0.02                     1845                     4.4594066210665005E-8
0.02                     1846                     4.4551642789149004E-8
0.02                     1847                     4.450926936563402E-8
0.02                     1848                     4.446694594012009E-8
0.02                     1849                     4.4424672512607145E-8
0.02                     1850                     4.438244908309525E-8
0.02                     1851                     4.434027565158441E-8
0.02                     1852                     4.429815221807459E-8
0.02                     1853                     4.4256078782565793E-8
0.02                     1854                     4.4214055345058024E-8
0.02                     1855                     4.417208190555129E-8
0.02                     1856                     4.413015846404562E-8
0.02                     1857                     4.408828502054093E-8
0.02                     1858                     4.4046461575037315E-8
0.02                     1859                     4.4004688127534716E-8
0.02                     1860                     4.3962964678033135E-8
0.02                     1861                     4.3921291226532606E-8
0.02                     1862                     4.387966777303307E-8
0.02                     1863                     4.38380943175346E-8
0.02                     1864                     4.379657086003716E-8
0.02                     1865                     4.3755097400540756E-8
0.02                     1866                     4.3713673939045364E-8
0.02                     1867                     4.367230047555102E-8
0.02                     1868                     4.36309770100577E-8
0.02                     1869                     4.358970354256541E-8
0.02                     1870                     4.3548480073074156E-8
0.02                     1871                     4.350730660158393E-8
0.02                     1872                     4.3466183128094724E-8
0.02                     1873                     4.3425109652606565E-8
0.02                     1874                     4.338408617511946E-8
0.02                     1875                     4.334284410440674E-8
0.02                     1876                     4.330083575599006E-8
0.02                     1877                     4.32588689566797E-8
0.02                     1878                     4.3216943706475626E-8
0.02                     1879                     4.317506000537786E-8
0.02                     1880                     4.313321785338635E-8
0.02                     1881                     4.309141725050118E-8
0.02                     1882                     4.304965819672228E-8
0.02                     1883                     4.300794069204969E-8
0.02                     1884                     4.2966264736483376E-8
0.02                     1885                     4.292463033002339E-8
0.02                     1886                     4.2883037472669686E-8
0.02                     1887                     4.2841486164422266E-8
0.02                     1888                     4.279997640528117E-8
0.02                     1889                     4.275850819524634E-8
0.02                     1890                     4.27170815343178E-8
0.02                     1891                     4.2675696422495574E-8
0.02                     1892                     4.263435285977967E-8
0.02                     1893                     4.2593050846170025E-8
0.02                     1894                     4.255179038166669E-8
0.02                     1895                     4.251057146626965E-8
0.02                     1896                     4.24693940999789E-8
0.02                     1897                     4.242825828279445E-8
0.02                     1898                     4.2387164014716304E-8
0.02                     1899                     4.234611129574442E-8
0.02                     1900                     4.2305100125878876E-8
0.02                     1901                     4.22641305051196E-8
0.02                     1902                     4.222320243346663E-8
0.02                     1903                     4.218231591091997E-8
0.02                     1904                     4.2141470937479586E-8
0.02                     1905                     4.2100667513145494E-8
0.02                     1906                     4.205990563791772E-8
0.02                     1907                     4.2019185311796206E-8
0.02                     1908                     4.197850653478103E-8
0.02                     1909                     4.1937869306872125E-8
0.02                     1910                     4.189727362806952E-8
0.02                     1911                     4.1856719498373224E-8
0.02                     1912                     4.18162069177832E-8
0.02                     1913                     4.177573588629949E-8
0.02                     1914                     4.1735306403922055E-8
0.02                     1915                     4.1694918470650936E-8
0.02                     1916                     4.165457208648612E-8
0.02                     1917                     4.161426725142758E-8
0.02                     1918                     4.157400396547534E-8
0.02                     1919                     4.15337822286294E-8
0.02                     1920                     4.149360204088977E-8
0.02                     1921                     4.145346340225641E-8
0.02                     1922                     4.1413366312729374E-8
0.02                     1923                     4.1373310772308616E-8
0.02                     1924                     4.133329678099415E-8
0.02                     1925                     4.1293324338785996E-8
0.02                     1926                     4.1253393445684115E-8
0.02                     1927                     4.121350410168856E-8
0.02                     1928                     4.117365630679927E-8
0.02                     1929                     4.113385006101629E-8
0.02                     1930                     4.109408536433961E-8
0.02                     1931                     4.105436221676922E-8
0.02                     1932                     4.101468061830513E-8
0.02                     1933                     4.0975040568947326E-8
0.02                     1934                     4.0935442068695825E-8
0.02                     1935                     4.089588511755061E-8
0.02                     1936                     4.0856369715511713E-8
0.02                     1937                     4.081689586257912E-8
0.02                     1938                     4.0777463558752795E-8
0.02                     1939                     4.073807280403277E-8
0.02                     1940                     4.069872359841904E-8
0.02                     1941                     4.06594159419116E-8
0.02                     1942                     4.0620149834510485E-8
0.02                     1943                     4.058092527621566E-8
0.02                     1944                     4.054174226702711E-8
0.02                     1945                     4.050260080694486E-8
0.02                     1946                     4.0463500895968916E-8
0.02                     1947                     4.042444253409926E-8
0.02                     1948                     4.03854257213359E-8
0.02                     1949                     4.034645045767884E-8
0.02                     1950                     4.030751674312808E-8
0.02                     1951                     4.026862457768359E-8
0.02                     1952                     4.022977396134544E-8
0.02                     1953                     4.019096489411355E-8
0.02                     1954                     4.015219737598798E-8
0.02                     1955                     4.011347140696869E-8
0.02                     1956                     4.00747869870557E-8
0.02                     1957                     4.0036144116248994E-8
0.02                     1958                     3.9997542794548594E-8
0.02                     1959                     3.995898302195451E-8
0.02                     1960                     3.992046479846669E-8
0.02                     1961                     3.988198812408519E-8
0.02                     1962                     3.9843552998809974E-8
0.02                     1963                     3.980515942264105E-8
0.02                     1964                     3.9766807395578444E-8
0.02                     1965                     3.972849691762211E-8
0.02                     1966                     3.9690227988772075E-8
0.02                     1967                     3.965200060902836E-8
0.02                     1968                     3.961381477839092E-8
0.02                     1969                     3.9575670496859763E-8
0.02                     1970                     3.9537567764434924E-8
0.02                     1971                     3.949950658111639E-8
0.02                     1972                     3.9461486946904115E-8
0.02                     1973                     3.942350886179816E-8
0.02                     1974                     3.938557232579849E-8
0.02                     1975                     3.934767733890513E-8
0.02                     1976                     3.930982390111806E-8
0.02                     1977                     3.927201201243729E-8
0.02                     1978                     3.923424167286281E-8
0.02                     1979                     3.919651288239463E-8
0.02                     1980                     3.915882564103274E-8
0.02                     1981                     3.9121179948777146E-8
0.02                     1982                     3.908357580562788E-8
0.02                     1983                     3.904601321158486E-8
0.02                     1984                     3.900849216664815E-8
0.02                     1985                     3.897101267081774E-8
0.02                     1986                     3.893357472409365E-8
0.02                     1987                     3.889617832647582E-8
0.02                     1988                     3.88588234779643E-8
0.02                     1989                     3.8821510178559096E-8
0.02                     1990                     3.8784238428260144E-8
0.02                     1991                     3.874700822706754E-8
0.02                     1992                     3.87098195749812E-8
0.02                     1993                     3.867267247200115E-8
0.02                     1994                     3.863556691812741E-8
0.02                     1995                     3.859850291335996E-8
0.02                     1996                     3.856148045769881E-8
0.02                     1997                     3.852449955114395E-8
0.02                     1998                     3.8487560193695404E-8
0.02                     1999                     3.8450662385353136E-8
0.02                     2000                     3.841380612611717E-8
0.02                     2001                     3.837699141598749E-8
0.02                     2002                     3.834021825496413E-8
0.02                     2003                     3.8303486643047043E-8
0.02                     2004                     3.826679658023626E-8
0.02                     2005                     3.823014806653178E-8
0.02                     2006                     3.819354110193358E-8
0.02                     2007                     3.815697568644169E-8
0.02                     2008                     3.8120451820056074E-8
0.02                     2009                     3.808396950277677E-8
0.02                     2010                     3.804752873460378E-8
0.02                     2011                     3.801112951553705E-8
0.02                     2012                     3.7974771845576644E-8
0.02                     2013                     3.793845572472253E-8
0.02                     2014                     3.79021811529747E-8
0.02                     2015                     3.786594813033317E-8
0.02                     2016                     3.782975665679794E-8
0.02                     2017                     3.779360673236902E-8
0.02                     2018                     3.7757498357046376E-8
0.02                     2019                     3.7721431530830015E-8
0.02                     2020                     3.7685406253719964E-8
0.02                     2021                     3.764942252571623E-8
0.02                     2022                     3.761348034681877E-8
0.02                     2023                     3.757757971702761E-8
0.02                     2024                     3.7541720636342736E-8
0.02                     2025                     3.750590310476418E-8
0.02                     2026                     3.747012712229189E-8
0.02                     2027                     3.7434392688925925E-8
0.02                     2028                     3.739869980466626E-8
0.02                     2029                     3.7363048469512875E-8
0.02                     2030                     3.732743868346578E-8
0.02                     2031                     3.729187044652498E-8
0.02                     2032                     3.725634375869048E-8
0.02                     2033                     3.7220858619962294E-8
0.02                     2034                     3.7185415030340365E-8
0.02                     2035                     3.715001298982479E-8
0.02                     2036                     3.711465249841547E-8
0.02                     2037                     3.707933355611244E-8
0.02                     2038                     3.7044056162915725E-8
0.02                     2039                     3.7008820318825285E-8
0.02                     2040                     3.697362602384116E-8
0.02                     2041                     3.6938473277963336E-8
0.02                     2042                     3.690336208119179E-8
0.02                     2043                     3.686829243352656E-8
0.02                     2044                     3.6833264334967604E-8
0.02                     2045                     3.679827778551497E-8
0.02                     2046                     3.67633327851686E-8
0.02                     2047                     3.6728429333928556E-8
0.02                     2048                     3.66935674317948E-8
0.02                     2049                     3.665874707876733E-8
0.02                     2050                     3.6623968274846165E-8
0.02                     2051                     3.658923102003129E-8
0.02                     2052                     3.655453531432271E-8
0.02                     2053                     3.651988115772043E-8
0.02                     2054                     3.648526855022445E-8
0.02                     2055                     3.645069749183475E-8
0.02                     2056                     3.641616798255137E-8
0.02                     2057                     3.638168002237426E-8
0.02                     2058                     3.634723361130346E-8
0.02                     2059                     3.6312828749338953E-8
0.02                     2060                     3.6278465436480745E-8
0.02                     2061                     3.624414367272884E-8
0.02                     2062                     3.6209863458083224E-8
0.02                     2063                     3.6175624792543905E-8
0.02                     2064                     3.614142767611086E-8
0.02                     2065                     3.610727210878414E-8
0.02                     2066                     3.60731580905637E-8
0.02                     2067                     3.6039085621449564E-8
0.02                     2068                     3.6005054701441716E-8
0.02                     2069                     3.597106533054017E-8
0.02                     2070                     3.593711750874492E-8
0.02                     2071                     3.5903211236055964E-8
0.02                     2072                     3.5869346512473316E-8
0.02                     2073                     3.583552333799695E-8
0.02                     2074                     3.580174171262689E-8
0.02                     2075                     3.576800163636311E-8
0.02                     2076                     3.573430310920564E-8
0.02                     2077                     3.570064613115446E-8
0.02                     2078                     3.5667030702209584E-8
0.02                     2079                     3.563345682237098E-8
0.02                     2080                     3.5599924491638705E-8
0.02                     2081                     3.556643371001271E-8
0.02                     2082                     3.553298447749301E-8
0.02                     2083                     3.549957679407961E-8
0.02                     2084                     3.546621065977251E-8
0.02                     2085                     3.543288607457168E-8
0.02                     2086                     3.5399603038477175E-8
0.02                     2087                     3.536636155148893E-8
0.02                     2088                     3.5333161613607036E-8
0.02                     2089                     3.53000032248314E-8
0.02                     2090                     3.5266886385162065E-8
0.02                     2091                     3.5233811094599034E-8
0.02                     2092                     3.5200777353142293E-8
0.02                     2093                     3.5167785160791856E-8
0.02                     2094                     3.5134834517547696E-8
0.02                     2095                     3.510192542340986E-8
0.02                     2096                     3.506905787837831E-8
0.02                     2097                     3.503623188245305E-8
0.02                     2098                     3.500344743563408E-8
0.02                     2099                     3.49707045379214E-8
0.02                     2100                     3.4938003189315056E-8
0.02                     2101                     3.490534338981497E-8
0.02                     2102                     3.487272513942118E-8
0.02                     2103                     3.48401484381337E-8
0.02                     2104                     3.4807613285952515E-8
0.02                     2105                     3.4775119682877625E-8
0.02                     2106                     3.4742667628909025E-8
0.02                     2107                     3.4710257124046715E-8
0.02                     2108                     3.467788816829072E-8
0.02                     2109                     3.4645560761641005E-8
0.02                     2110                     3.46132749040976E-8
0.02                     2111                     3.458103059566048E-8
0.02                     2112                     3.454882783632966E-8
0.02                     2113                     3.4516666626105145E-8
0.02                     2114                     3.448454696498692E-8
0.02                     2115                     3.445246885297496E-8
0.02                     2116                     3.442043229006935E-8
0.02                     2117                     3.438843727627001E-8
0.02                     2118                     3.435648381157697E-8
0.02                     2119                     3.432457189599021E-8
0.02                     2120                     3.429270152950976E-8
0.02                     2121                     3.426087271213561E-8
0.02                     2122                     3.4229085443867736E-8
0.02                     2123                     3.419733972470619E-8
0.02                     2124                     3.41656355546509E-8
0.02                     2125                     3.4133972933701945E-8
0.02                     2126                     3.4102351861859266E-8
0.02                     2127                     3.407077233912288E-8
0.02                     2128                     3.40392343654928E-8
0.02                     2129                     3.400773794096901E-8
0.02                     2130                     3.397628306555152E-8
0.02                     2131                     3.394368569799917E-8
