% Model:              NP_reactive_flow_Different_injection_TCE_in_Low_Permeable.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 8 2020, 00:39
% Table:              tce_outflow_concentration0.5 - tce_outflow_concentraion (tce_outflow_concentraion)
% Q_inject_design        t (s)                    tce_outflow_concentraion (mol/(m*s))
0.5                      1360                     3.5956776993979396E-8
0.5                      1361                     3.59109652883605E-8
0.5                      1362                     3.586523275968164E-8
0.5                      1363                     3.5819579407942854E-8
0.5                      1364                     3.5774005233144116E-8
0.5                      1365                     3.5728510235285435E-8
0.5                      1366                     3.56830944143668E-8
0.5                      1367                     3.563775777038824E-8
0.5                      1368                     3.559250030334973E-8
0.5                      1369                     3.5547322013251285E-8
0.5                      1370                     3.550222290009289E-8
0.5                      1371                     3.545720296387456E-8
0.5                      1372                     3.5412262204596286E-8
0.5                      1373                     3.536740062225806E-8
0.5                      1374                     3.5322618216859885E-8
0.5                      1375                     3.5277914988401786E-8
0.5                      1376                     3.5233290936883736E-8
0.5                      1377                     3.518874606230573E-8
0.5                      1378                     3.5144280364667784E-8
0.5                      1379                     3.509989384396993E-8
0.5                      1380                     3.50555865002121E-8
0.5                      1381                     3.501135833339432E-8
0.5                      1382                     3.496720934351661E-8
0.5                      1383                     3.492313953057897E-8
0.5                      1384                     3.4879148894581365E-8
0.5                      1385                     3.4835237435523834E-8
0.5                      1386                     3.479140515340635E-8
0.5                      1387                     3.474765204822893E-8
0.5                      1388                     3.470397811999155E-8
0.5                      1389                     3.466038336869424E-8
0.5                      1390                     3.461686779433699E-8
0.5                      1391                     3.4573431396919794E-8
0.5                      1392                     3.4530074176442656E-8
0.5                      1393                     3.448679613290558E-8
0.5                      1394                     3.444359726630853E-8
0.5                      1395                     3.440047757665158E-8
0.5                      1396                     3.435743706393467E-8
0.5                      1397                     3.431447572815781E-8
0.5                      1398                     3.427159356932102E-8
0.5                      1399                     3.422879058742425E-8
0.5                      1400                     3.418606678246759E-8
0.5                      1401                     3.414342215445095E-8
0.5                      1402                     3.410085670337439E-8
0.5                      1403                     3.4058370429237875E-8
0.5                      1404                     3.401596333204141E-8
0.5                      1405                     3.397363541178501E-8
0.5                      1406                     3.3931386668468666E-8
0.5                      1407                     3.388921710209237E-8
0.5                      1408                     3.384712671265615E-8
0.5                      1409                     3.3805115500159976E-8
0.5                      1410                     3.3763183464603856E-8
0.5                      1411                     3.372133060598781E-8
0.5                      1412                     3.3679556924311805E-8
0.5                      1413                     3.363786241957586E-8
0.5                      1414                     3.359624709177998E-8
0.5                      1415                     3.355340114416983E-8
0.5                      1416                     3.351039731047647E-8
0.5                      1417                     3.3467438319954154E-8
0.5                      1418                     3.342452417260294E-8
0.5                      1419                     3.3381654868422795E-8
0.5                      1420                     3.3338830407413726E-8
0.5                      1421                     3.329605078957577E-8
0.5                      1422                     3.325331601490887E-8
0.5                      1423                     3.3210626083413044E-8
0.5                      1424                     3.316798099508833E-8
0.5                      1425                     3.312538074993467E-8
0.5                      1426                     3.308282534795211E-8
0.5                      1427                     3.304031478914061E-8
0.5                      1428                     3.2997849073500196E-8
0.5                      1429                     3.295542820103089E-8
0.5                      1430                     3.291305217173265E-8
0.5                      1431                     3.287072098560549E-8
0.5                      1432                     3.282843464264941E-8
0.5                      1433                     3.2786193142864414E-8
0.5                      1434                     3.27439964862505E-8
0.5                      1435                     3.2701844672807654E-8
0.5                      1436                     3.265973770253592E-8
0.5                      1437                     3.261767557543526E-8
0.5                      1438                     3.257565829150566E-8
0.5                      1439                     3.253368585074717E-8
0.5                      1440                     3.249175825315974E-8
0.5                      1441                     3.244987549874341E-8
0.5                      1442                     3.240803758749813E-8
0.5                      1443                     3.236624451942396E-8
0.5                      1444                     3.232449629452086E-8
0.5                      1445                     3.2282792912788855E-8
0.5                      1446                     3.224113437422792E-8
0.5                      1447                     3.219952067883807E-8
0.5                      1448                     3.215795182661929E-8
0.5                      1449                     3.2116427817571595E-8
0.5                      1450                     3.2074948651694984E-8
0.5                      1451                     3.203351432898949E-8
0.5                      1452                     3.199212484945504E-8
0.5                      1453                     3.195078021309167E-8
0.5                      1454                     3.1909480419899404E-8
0.5                      1455                     3.18682254698782E-8
0.5                      1456                     3.1827015363028077E-8
0.5                      1457                     3.178585009934905E-8
0.5                      1458                     3.174472967884109E-8
0.5                      1459                     3.170365410150424E-8
0.5                      1460                     3.1662623367338435E-8
0.5                      1461                     3.162163747634373E-8
0.5                      1462                     3.1580696428520115E-8
0.5                      1463                     3.153980022386758E-8
0.5                      1464                     3.149894886238611E-8
0.5                      1465                     3.145814234407573E-8
0.5                      1466                     3.141738066893643E-8
0.5                      1467                     3.137666383696821E-8
0.5                      1468                     3.133599184817108E-8
0.5                      1469                     3.129536470254503E-8
0.5                      1470                     3.125478240009006E-8
0.5                      1471                     3.121424494080617E-8
0.5                      1472                     3.117375232469337E-8
0.5                      1473                     3.1133304551751646E-8
0.5                      1474                     3.109290162198098E-8
0.5                      1475                     3.105254353538143E-8
0.5                      1476                     3.1012230291952954E-8
0.5                      1477                     3.0971961891695564E-8
0.5                      1478                     3.093173833460923E-8
0.5                      1479                     3.089155962069401E-8
0.5                      1480                     3.0851425749949865E-8
0.5                      1481                     3.0811336722376774E-8
0.5                      1482                     3.077129253797477E-8
0.5                      1483                     3.0731293196743886E-8
0.5                      1484                     3.069133869868407E-8
0.5                      1485                     3.065142904379531E-8
0.5                      1486                     3.0611564232077654E-8
0.5                      1487                     3.057174426353109E-8
0.5                      1488                     3.0531969138155565E-8
0.5                      1489                     3.049223885595116E-8
0.5                      1490                     3.0452553416917823E-8
0.5                      1491                     3.041291282105556E-8
0.5                      1492                     3.037331706836442E-8
0.5                      1493                     3.0333766158844304E-8
0.5                      1494                     3.0294260092495306E-8
0.5                      1495                     3.025479886931738E-8
0.5                      1496                     3.021538248931053E-8
0.5                      1497                     3.017601095247477E-8
0.5                      1498                     3.013668425881008E-8
0.5                      1499                     3.0097402408316484E-8
0.5                      1500                     3.005816540099397E-8
0.5                      1501                     3.0018973236842536E-8
0.5                      1502                     2.997998464754751E-8
0.5                      1503                     2.994121381256994E-8
0.5                      1504                     2.9902495244105076E-8
0.5                      1505                     2.986382894215295E-8
0.5                      1506                     2.982521490671351E-8
0.5                      1507                     2.9786653137786812E-8
0.5                      1508                     2.974814363537282E-8
0.5                      1509                     2.9709686399471536E-8
0.5                      1510                     2.9671281430082976E-8
0.5                      1511                     2.9632928727207125E-8
0.5                      1512                     2.9594628290843988E-8
0.5                      1513                     2.955638012099357E-8
0.5                      1514                     2.9518184217655852E-8
0.5                      1515                     2.9480040580830867E-8
0.5                      1516                     2.9441949210518584E-8
0.5                      1517                     2.940391010671903E-8
0.5                      1518                     2.9365923269432176E-8
0.5                      1519                     2.9327988698658046E-8
0.5                      1520                     2.929010639439662E-8
0.5                      1521                     2.9252276356647916E-8
0.5                      1522                     2.9214498585411925E-8
0.5                      1523                     2.9176773080688654E-8
0.5                      1524                     2.91390998424781E-8
0.5                      1525                     2.9101478870780258E-8
0.5                      1526                     2.9063910165595126E-8
0.5                      1527                     2.9026393726922707E-8
0.5                      1528                     2.8988929554763007E-8
0.5                      1529                     2.8951517649116018E-8
0.5                      1530                     2.891415800998175E-8
0.5                      1531                     2.8876850637360185E-8
0.5                      1532                     2.8839595531251347E-8
0.5                      1533                     2.880239269165522E-8
0.5                      1534                     2.8765242118571802E-8
0.5                      1535                     2.8728143812001104E-8
0.5                      1536                     2.8691097771943122E-8
0.5                      1537                     2.8654103998397857E-8
0.5                      1538                     2.8617162491365308E-8
0.5                      1539                     2.858027325084547E-8
0.5                      1540                     2.8543436276838345E-8
0.5                      1541                     2.850665156934394E-8
0.5                      1542                     2.8469919128362235E-8
0.5                      1543                     2.843323895389325E-8
0.5                      1544                     2.839661104593699E-8
0.5                      1545                     2.836003540449344E-8
0.5                      1546                     2.8323512029562597E-8
0.5                      1547                     2.8287040921144482E-8
0.5                      1548                     2.8250622079239073E-8
0.5                      1549                     2.8214255503846374E-8
0.5                      1550                     2.8177941194966405E-8
0.5                      1551                     2.814167915259915E-8
0.5                      1552                     2.8105469376744585E-8
0.5                      1553                     2.806931186740276E-8
0.5                      1554                     2.803320662457363E-8
0.5                      1555                     2.7997153648257232E-8
0.5                      1556                     2.7961152938453548E-8
0.5                      1557                     2.792520449516257E-8
0.5                      1558                     2.788930831838431E-8
0.5                      1559                     2.7853464408118765E-8
0.5                      1560                     2.7817672764365936E-8
0.5                      1561                     2.7781933387125816E-8
0.5                      1562                     2.7746246276398413E-8
0.5                      1563                     2.7710611432183723E-8
0.5                      1564                     2.7675028854481752E-8
0.5                      1565                     2.7639498543292504E-8
0.5                      1566                     2.7604020498615957E-8
0.5                      1567                     2.7568594720452115E-8
0.5                      1568                     2.7533221208801013E-8
0.5                      1569                     2.7497899963662618E-8
0.5                      1570                     2.7462630985036935E-8
0.5                      1571                     2.7427414272923963E-8
0.5                      1572                     2.7392249827323713E-8
0.5                      1573                     2.735713764823618E-8
0.5                      1574                     2.7322077735661346E-8
0.5                      1575                     2.7287070089599225E-8
0.5                      1576                     2.7252114710049834E-8
0.5                      1577                     2.7217211597013163E-8
0.5                      1578                     2.718236075048919E-8
0.5                      1579                     2.7147562170477933E-8
0.5                      1580                     2.7112815856979404E-8
0.5                      1581                     2.707812180999359E-8
0.5                      1582                     2.704348002952047E-8
0.5                      1583                     2.7008890515560088E-8
0.5                      1584                     2.69743532681124E-8
0.5                      1585                     2.6939868287177434E-8
0.5                      1586                     2.690543557275519E-8
0.5                      1587                     2.6871055124845656E-8
0.5                      1588                     2.6836726943448834E-8
0.5                      1589                     2.68024168566498E-8
0.5                      1590                     2.676787515882464E-8
0.5                      1591                     2.6733378547703643E-8
0.5                      1592                     2.669892702328678E-8
0.5                      1593                     2.6664520585574093E-8
0.5                      1594                     2.6630159234565547E-8
0.5                      1595                     2.6595842970261155E-8
0.5                      1596                     2.6561571792660925E-8
0.5                      1597                     2.6527345701764845E-8
0.5                      1598                     2.6493164697572932E-8
0.5                      1599                     2.6459028780085152E-8
0.5                      1600                     2.6424937949301528E-8
0.5                      1601                     2.639089220522207E-8
0.5                      1602                     2.6356891547846763E-8
0.5                      1603                     2.6322935977175608E-8
0.5                      1604                     2.628902549320861E-8
0.5                      1605                     2.6255160095945762E-8
0.5                      1606                     2.622133978538707E-8
0.5                      1607                     2.618756456153253E-8
0.5                      1608                     2.6153834424382152E-8
0.5                      1609                     2.6120149373935916E-8
0.5                      1610                     2.6086509410193853E-8
0.5                      1611                     2.6052914533155933E-8
0.5                      1612                     2.6019364742822163E-8
0.5                      1613                     2.5985860039192552E-8
0.5                      1614                     2.5952400422267115E-8
0.5                      1615                     2.5918985892045807E-8
0.5                      1616                     2.588561644852866E-8
0.5                      1617                     2.5852292091715655E-8
0.5                      1618                     2.5819012821606826E-8
0.5                      1619                     2.5785778638202138E-8
0.5                      1620                     2.5752589541501602E-8
0.5                      1621                     2.571944553150523E-8
0.5                      1622                     2.5686346608212994E-8
0.5                      1623                     2.565329277162494E-8
0.5                      1624                     2.5620284021741025E-8
0.5                      1625                     2.5587320358561258E-8
0.5                      1626                     2.555440178208566E-8
0.5                      1627                     2.5521528292314197E-8
0.5                      1628                     2.5488699889246913E-8
0.5                      1629                     2.5455916572883765E-8
0.5                      1630                     2.542317834322479E-8
0.5                      1631                     2.539048520026995E-8
0.5                      1632                     2.5357837144019274E-8
0.5                      1633                     2.5325234174472742E-8
0.5                      1634                     2.5292676291630373E-8
0.5                      1635                     2.5260163495492154E-8
0.5                      1636                     2.5227695786058097E-8
0.5                      1637                     2.5195273163328188E-8
0.5                      1638                     2.516289562730243E-8
0.5                      1639                     2.513056317798084E-8
0.5                      1640                     2.5098275815363387E-8
0.5                      1641                     2.5066033539450096E-8
0.5                      1642                     2.5033836350240962E-8
0.5                      1643                     2.5001684247735984E-8
0.5                      1644                     2.4969577231935153E-8
0.5                      1645                     2.493751530283847E-8
0.5                      1646                     2.490549846044597E-8
0.5                      1647                     2.4873526704757593E-8
0.5                      1648                     2.4841600035773384E-8
0.5                      1649                     2.4809718453493338E-8
0.5                      1650                     2.4777881957917442E-8
0.5                      1651                     2.474609054904569E-8
0.5                      1652                     2.4714344226878095E-8
0.5                      1653                     2.4682642991414658E-8
0.5                      1654                     2.4650986842655364E-8
0.5                      1655                     2.4619375780600237E-8
0.5                      1656                     2.4587809805249262E-8
0.5                      1657                     2.455628891660243E-8
0.5                      1658                     2.4524813114659766E-8
0.5                      1659                     2.4493382399421247E-8
0.5                      1660                     2.446199677088689E-8
0.5                      1661                     2.4430656229056696E-8
0.5                      1662                     2.4399360773930653E-8
0.5                      1663                     2.4368110405508744E-8
0.5                      1664                     2.4336905123791017E-8
0.5                      1665                     2.4305744928777417E-8
0.5                      1666                     2.4274629820467987E-8
0.5                      1667                     2.4243559798862707E-8
0.5                      1668                     2.4212534863961582E-8
0.5                      1669                     2.4181555015764618E-8
0.5                      1670                     2.415062025427179E-8
0.5                      1671                     2.4119730579483132E-8
0.5                      1672                     2.4088885991398627E-8
0.5                      1673                     2.4058086490018275E-8
0.5                      1674                     2.4027332075342073E-8
0.5                      1675                     2.3996622747370027E-8
0.5                      1676                     2.396595850610214E-8
0.5                      1677                     2.3935256093836015E-8
0.5                      1678                     2.3904565874892008E-8
0.5                      1679                     2.3873918156911176E-8
0.5                      1680                     2.3843312939893534E-8
0.5                      1681                     2.3812750223839067E-8
0.5                      1682                     2.3782230008747794E-8
0.5                      1683                     2.3751752294619695E-8
0.5                      1684                     2.3721317081454787E-8
0.5                      1685                     2.3690924369253057E-8
0.5                      1686                     2.3660574158014515E-8
0.5                      1687                     2.3630266447739147E-8
0.5                      1688                     2.3600001238426973E-8
0.5                      1689                     2.3569778530077977E-8
0.5                      1690                     2.3539598322692172E-8
0.5                      1691                     2.3509460616269548E-8
0.5                      1692                     2.3479365410810098E-8
0.5                      1693                     2.344931270631384E-8
0.5                      1694                     2.341930250278075E-8
0.5                      1695                     2.3389334800210864E-8
0.5                      1696                     2.3359409598604152E-8
0.5                      1697                     2.3329526897960623E-8
0.5                      1698                     2.329968669828028E-8
0.5                      1699                     2.3269888999563117E-8
0.5                      1700                     2.3240133801809148E-8
0.5                      1701                     2.3210421105018347E-8
0.5                      1702                     2.3180750909190734E-8
0.5                      1703                     2.3151123214326298E-8
0.5                      1704                     2.312153802042506E-8
0.5                      1705                     2.3091995327487003E-8
0.5                      1706                     2.3062495135512127E-8
0.5                      1707                     2.3033037444500435E-8
0.5                      1708                     2.3003622254451914E-8
0.5                      1709                     2.2974249565366588E-8
0.5                      1710                     2.2944919377244442E-8
0.5                      1711                     2.2915631690085484E-8
0.5                      1712                     2.2886386503889707E-8
0.5                      1713                     2.285718381865711E-8
0.5                      1714                     2.2828023634387703E-8
0.5                      1715                     2.279890595108148E-8
0.5                      1716                     2.2769830768738426E-8
0.5                      1717                     2.2740798087358568E-8
0.5                      1718                     2.271180790694189E-8
0.5                      1719                     2.2682860227488403E-8
0.5                      1720                     2.2653955048998078E-8
0.5                      1721                     2.262509237147096E-8
0.5                      1722                     2.2596272194907016E-8
0.5                      1723                     2.2567494519306253E-8
0.5                      1724                     2.2538759344668675E-8
0.5                      1725                     2.2510066670994277E-8
0.5                      1726                     2.2481416498283064E-8
0.5                      1727                     2.2452808826535035E-8
0.5                      1728                     2.2424243655750198E-8
0.5                      1729                     2.239572098592853E-8
0.5                      1730                     2.236724081707006E-8
0.5                      1731                     2.2338803149174767E-8
0.5                      1732                     2.231040798224265E-8
0.5                      1733                     2.228205531627373E-8
0.5                      1734                     2.2253745151267978E-8
0.5                      1735                     2.2225477487225423E-8
0.5                      1736                     2.219725232414604E-8
0.5                      1737                     2.2169069662029848E-8
0.5                      1738                     2.2140929500876843E-8
0.5                      1739                     2.2112831840687016E-8
0.5                      1740                     2.208477668146036E-8
0.5                      1741                     2.2056764023196905E-8
0.5                      1742                     2.2028793865896624E-8
0.5                      1743                     2.2000866209559534E-8
0.5                      1744                     2.1972981054185616E-8
0.5                      1745                     2.194513839977489E-8
0.5                      1746                     2.1917338246327354E-8
0.5                      1747                     2.188958059384299E-8
0.5                      1748                     2.1861865442321804E-8
0.5                      1749                     2.1834192791763806E-8
0.5                      1750                     2.1806562642169E-8
0.5                      1751                     2.1778974993537375E-8
0.5                      1752                     2.1751429845868927E-8
0.5                      1753                     2.1723927199163674E-8
0.5                      1754                     2.1696467053421588E-8
0.5                      1755                     2.1669049408642697E-8
0.5                      1756                     2.1641674264826983E-8
0.5                      1757                     2.1614341621974464E-8
0.5                      1758                     2.158705148008512E-8
0.5                      1759                     2.155980383915895E-8
0.5                      1760                     2.1532598699195985E-8
0.5                      1761                     2.150543606019619E-8
0.5                      1762                     2.147831592215957E-8
0.5                      1763                     2.1451238285086148E-8
0.5                      1764                     2.142404561944669E-8
0.5                      1765                     2.1396599803930707E-8
0.5                      1766                     2.136918631513564E-8
0.5                      1767                     2.134180515306148E-8
0.5                      1768                     2.1314456317708236E-8
0.5                      1769                     2.12871398090759E-8
0.5                      1770                     2.1259855627164466E-8
0.5                      1771                     2.1232603771973945E-8
0.5                      1772                     2.1205384243504337E-8
0.5                      1773                     2.117819704175564E-8
0.5                      1774                     2.115104216672786E-8
0.5                      1775                     2.112391961842098E-8
0.5                      1776                     2.1096829396835014E-8
0.5                      1777                     2.1069771501969955E-8
0.5                      1778                     2.104274593382581E-8
0.5                      1779                     2.1015752692402578E-8
0.5                      1780                     2.0988791777700256E-8
0.5                      1781                     2.096186318971884E-8
0.5                      1782                     2.0934966928458328E-8
0.5                      1783                     2.0908102993918734E-8
0.5                      1784                     2.0881271386100058E-8
0.5                      1785                     2.085447210500228E-8
0.5                      1786                     2.0827705150625422E-8
0.5                      1787                     2.080097052296947E-8
0.5                      1788                     2.0774268222034425E-8
0.5                      1789                     2.074759824782029E-8
0.5                      1790                     2.072096060032707E-8
0.5                      1791                     2.0694355279554754E-8
0.5                      1792                     2.0667782285503354E-8
0.5                      1793                     2.0641241618172864E-8
0.5                      1794                     2.0614733277563284E-8
0.5                      1795                     2.0588257263674615E-8
0.5                      1796                     2.0561813576506846E-8
0.5                      1797                     2.0535402216060003E-8
0.5                      1798                     2.0509023182334075E-8
0.5                      1799                     2.0482676475329037E-8
0.5                      1800                     2.0456362095044916E-8
0.5                      1801                     2.0430080041481715E-8
0.5                      1802                     2.0403830314639415E-8
0.5                      1803                     2.0377612914518022E-8
0.5                      1804                     2.035142784111755E-8
0.5                      1805                     2.032527509443798E-8
0.5                      1806                     2.0299154674479318E-8
0.5                      1807                     2.0273066581241572E-8
0.5                      1808                     2.024701081472474E-8
0.5                      1809                     2.0220987374928813E-8
0.5                      1810                     2.0194996261853792E-8
0.5                      1811                     2.0169037475499698E-8
0.5                      1812                     2.01431110158665E-8
0.5                      1813                     2.011721688295422E-8
0.5                      1814                     2.0091355076762836E-8
0.5                      1815                     2.0065525597292373E-8
0.5                      1816                     2.0039728444542825E-8
0.5                      1817                     2.0013963618514176E-8
0.5                      1818                     1.998823111920645E-8
0.5                      1819                     1.9962530946619624E-8
0.5                      1820                     1.9936863100753713E-8
0.5                      1821                     1.9911227581608713E-8
0.5                      1822                     1.9885624389184616E-8
0.5                      1823                     1.9860053523481433E-8
0.5                      1824                     1.983451498449917E-8
0.5                      1825                     1.980900877223781E-8
0.5                      1826                     1.9783534886697347E-8
0.5                      1827                     1.9758093327877812E-8
0.5                      1828                     1.97326840957792E-8
0.5                      1829                     1.9707307190401467E-8
0.5                      1830                     1.968196261174466E-8
0.5                      1831                     1.965665035980876E-8
0.5                      1832                     1.963137043459377E-8
0.5                      1833                     1.96061228360997E-8
0.5                      1834                     1.958090756432654E-8
0.5                      1835                     1.955572461927428E-8
0.5                      1836                     1.9530574000942918E-8
0.5                      1837                     1.9505455709332486E-8
0.5                      1838                     1.9480369744442962E-8
0.5                      1839                     1.9455316106274345E-8
0.5                      1840                     1.9430294794826638E-8
0.5                      1841                     1.9405305810099835E-8
0.5                      1842                     1.938034915209395E-8
0.5                      1843                     1.9355424820808982E-8
0.5                      1844                     1.9330532816244917E-8
0.5                      1845                     1.9305673138401752E-8
0.5                      1846                     1.928084578727952E-8
0.5                      1847                     1.9256050762878196E-8
0.5                      1848                     1.923128806519776E-8
0.5                      1849                     1.9206557694238248E-8
0.5                      1850                     1.9181859649999654E-8
0.5                      1851                     1.9157193932481958E-8
0.5                      1852                     1.9132379697892326E-8
0.5                      1853                     1.910758901696529E-8
0.5                      1854                     1.9082826464353243E-8
0.5                      1855                     1.9058092040056195E-8
0.5                      1856                     1.903338574407416E-8
0.5                      1857                     1.90087075764071E-8
0.5                      1858                     1.8984057537055068E-8
0.5                      1859                     1.8959435626018018E-8
0.5                      1860                     1.8934841843295983E-8
0.5                      1861                     1.8910276188888933E-8
0.5                      1862                     1.888573866279689E-8
0.5                      1863                     1.8861229265019847E-8
0.5                      1864                     1.883674799555781E-8
0.5                      1865                     1.8812294854410777E-8
0.5                      1866                     1.878786984157873E-8
0.5                      1867                     1.8763472957061682E-8
0.5                      1868                     1.8739104200859643E-8
0.5                      1869                     1.87147635729726E-8
0.5                      1870                     1.869045107340056E-8
0.5                      1871                     1.8666166702143518E-8
0.5                      1872                     1.864191045920148E-8
0.5                      1873                     1.8617682344574435E-8
0.5                      1874                     1.8593482358262393E-8
0.5                      1875                     1.8569310500265357E-8
0.5                      1876                     1.8545166770583315E-8
0.5                      1877                     1.8521051169216272E-8
0.5                      1878                     1.8496963696164235E-8
0.5                      1879                     1.8472904351427192E-8
0.5                      1880                     1.8448873135005148E-8
0.5                      1881                     1.8424870046898116E-8
0.5                      1882                     1.8400895087106076E-8
0.5                      1883                     1.8376948255629037E-8
0.5                      1884                     1.8353029552466994E-8
0.5                      1885                     1.8329138977619956E-8
0.5                      1886                     1.830527653108791E-8
0.5                      1887                     1.8281442212870873E-8
0.5                      1888                     1.8257636022968844E-8
0.5                      1889                     1.8233857961381797E-8
0.5                      1890                     1.8210108028109755E-8
0.5                      1891                     1.8186386223152725E-8
0.5                      1892                     1.8162692546510673E-8
0.5                      1893                     1.8139026998183634E-8
0.5                      1894                     1.8115389578171593E-8
0.5                      1895                     1.809178028647456E-8
0.5                      1896                     1.8068199123092523E-8
0.5                      1897                     1.8044646088025484E-8
0.5                      1898                     1.8021121181273447E-8
0.5                      1899                     1.799762440283641E-8
0.5                      1900                     1.7974155752714362E-8
0.5                      1901                     1.7950715230907327E-8
0.5                      1902                     1.7927302837415294E-8
0.5                      1903                     1.7903918572238254E-8
0.5                      1904                     1.7880562435376224E-8
0.5                      1905                     1.785723442682917E-8
0.5                      1906                     1.783393454659715E-8
0.5                      1907                     1.7810662794680112E-8
0.5                      1908                     1.7787419171078074E-8
0.5                      1909                     1.7764203675791027E-8
0.5                      1910                     1.7741016308819003E-8
0.5                      1911                     1.7717857070161957E-8
0.5                      1912                     1.7694725959819916E-8
0.5                      1913                     1.767162297779288E-8
0.5                      1914                     1.7648548124080847E-8
0.5                      1915                     1.762550139868381E-8
0.5                      1916                     1.7602482801601775E-8
0.5                      1917                     1.7579492332834737E-8
0.5                      1918                     1.7556529992382698E-8
0.5                      1919                     1.7533595780245673E-8
0.5                      1920                     1.7510689696423637E-8
0.5                      1921                     1.7487811740916597E-8
0.5                      1922                     1.7464961913724555E-8
0.5                      1923                     1.7442140214847525E-8
0.5                      1924                     1.7419346644285486E-8
0.5                      1925                     1.7396581202038457E-8
0.5                      1926                     1.737384388810642E-8
0.5                      1927                     1.735113470248938E-8
0.5                      1928                     1.7328453645187352E-8
0.5                      1929                     1.7305800716200313E-8
0.5                      1930                     1.7283175915528273E-8
0.5                      1931                     1.7260579243171247E-8
0.5                      1932                     1.7238010699129204E-8
0.5                      1933                     1.721547028340217E-8
0.5                      1934                     1.7192957995990136E-8
0.5                      1935                     1.7170473836893105E-8
0.5                      1936                     1.7148017806111076E-8
0.5                      1937                     1.7125589903644036E-8
0.5                      1938                     1.7103190129492003E-8
0.5                      1939                     1.7081056955861842E-8
0.5                      1940                     1.7059120048810425E-8
0.5                      1941                     1.703722034901869E-8
0.5                      1942                     1.701535785648666E-8
0.5                      1943                     1.6993532571214323E-8
0.5                      1944                     1.6971744493201678E-8
0.5                      1945                     1.694999362244874E-8
0.5                      1946                     1.6928279958955484E-8
0.5                      1947                     1.6906603502721922E-8
0.5                      1948                     1.6884964253748066E-8
0.5                      1949                     1.6863362212033886E-8
0.5                      1950                     1.6841797377579423E-8
0.5                      1951                     1.682026975038464E-8
0.5                      1952                     1.679877933044956E-8
0.5                      1953                     1.677732611777417E-8
0.5                      1954                     1.6755910112358473E-8
0.5                      1955                     1.6734531314202484E-8
0.5                      1956                     1.671318972330618E-8
0.5                      1957                     1.6691885339669573E-8
0.5                      1958                     1.6670618163292654E-8
0.5                      1959                     1.6649388194175445E-8
0.5                      1960                     1.6628195432317918E-8
0.5                      1961                     1.660703987772009E-8
0.5                      1962                     1.658592153038196E-8
0.5                      1963                     1.656484039030352E-8
0.5                      1964                     1.6543796457484778E-8
0.5                      1965                     1.6522789731925727E-8
0.5                      1966                     1.6501820213626375E-8
0.5                      1967                     1.648088790258673E-8
0.5                      1968                     1.6459992798806766E-8
0.5                      1969                     1.6439134902286497E-8
0.5                      1970                     1.641831421302592E-8
0.5                      1971                     1.6397530731025037E-8
0.5                      1972                     1.6376784456283863E-8
0.5                      1973                     1.6356075388802375E-8
0.5                      1974                     1.6335403528580584E-8
0.5                      1975                     1.631476887561848E-8
0.5                      1976                     1.6294171429916087E-8
0.5                      1977                     1.627361119147338E-8
0.5                      1978                     1.625308816029037E-8
0.5                      1979                     1.6232602336367046E-8
0.5                      1980                     1.6212153719703433E-8
0.5                      1981                     1.61917423102995E-8
0.5                      1982                     1.6171368108155276E-8
0.5                      1983                     1.6151031113270738E-8
0.5                      1984                     1.6130731325645894E-8
0.5                      1985                     1.6110468745280746E-8
0.5                      1986                     1.60902433721753E-8
0.5                      1987                     1.6070055206329545E-8
0.5                      1988                     1.604990424774349E-8
0.5                      1989                     1.6029790496417113E-8
0.5                      1990                     1.6009713952350447E-8
0.5                      1991                     1.5989674615543473E-8
0.5                      1992                     1.596967248599619E-8
0.5                      1993                     1.5949707563708615E-8
0.5                      1994                     1.5929779848680708E-8
0.5                      1995                     1.590988934091251E-8
0.5                      1996                     1.5890036040404014E-8
0.5                      1997                     1.587021994715522E-8
0.5                      1998                     1.5850441061166103E-8
0.5                      1999                     1.5830699382436687E-8
0.5                      2000                     1.5810994910966967E-8
