% Model:              NP_reactive_flow_Different_injection_TCE_in_Low_Permeable.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 8 2020, 00:38
% Table:              tce_retention_mass_0.1 - tce_outflow_mass_Inte (tce_outflow_Inte)
% Q_inject_design        t (s)                    tce_retention_mass (mol/m)
0.1                      1398                     3.70830181908803E-5
0.1                      1399                     3.703963376476238E-5
0.1                      1400                     3.6996308102789134E-5
0.1                      1401                     3.695304120496053E-5
0.1                      1402                     3.690983307127662E-5
0.1                      1403                     3.686668370173723E-5
0.1                      1404                     3.6823593096342536E-5
0.1                      1405                     3.678056125509255E-5
0.1                      1406                     3.6737588177987066E-5
0.1                      1407                     3.669467386502625E-5
0.1                      1408                     3.665181831621011E-5
0.1                      1409                     3.6609021531538604E-5
0.1                      1410                     3.6566283511011734E-5
0.1                      1411                     3.6523604254629476E-5
0.1                      1412                     3.648098376239188E-5
0.1                      1413                     3.6438422034298905E-5
0.1                      1414                     3.639591907035057E-5
0.1                      1415                     3.6353474870546845E-5
0.1                      1416                     3.631108943488778E-5
0.1                      1417                     3.6268762763373357E-5
0.1                      1418                     3.622649485600354E-5
0.1                      1419                     3.6184285712778365E-5
0.1                      1420                     3.614213533369785E-5
0.1                      1421                     3.6100043718761945E-5
0.1                      1422                     3.6058010867970714E-5
0.1                      1423                     3.601603678132404E-5
0.1                      1424                     3.5974121458822077E-5
0.1                      1425                     3.593226490046469E-5
0.1                      1426                     3.589046710625198E-5
0.1                      1427                     3.584872807618391E-5
0.1                      1428                     3.580704781026051E-5
0.1                      1429                     3.5765426308481626E-5
0.1                      1430                     3.5723863570847464E-5
0.1                      1431                     3.568235959735793E-5
0.1                      1432                     3.564091438801301E-5
0.1                      1433                     3.559952794281271E-5
0.1                      1434                     3.5558200261757095E-5
0.1                      1435                     3.5516931344846104E-5
0.1                      1436                     3.547572119207974E-5
0.1                      1437                     3.543456980345802E-5
0.1                      1438                     3.539347717898092E-5
0.1                      1439                     3.535244331864847E-5
0.1                      1440                     3.531146822246063E-5
0.1                      1441                     3.527055189041745E-5
0.1                      1442                     3.522969432251888E-5
0.1                      1443                     3.518889551876497E-5
0.1                      1444                     3.514815547915566E-5
0.1                      1445                     3.5107474203690984E-5
0.1                      1446                     3.5066851692370986E-5
0.1                      1447                     3.502628794519563E-5
0.1                      1448                     3.498578296216489E-5
0.1                      1449                     3.494533674327874E-5
0.1                      1450                     3.490494928853729E-5
0.1                      1451                     3.486462059794044E-5
0.1                      1452                     3.482435067148823E-5
0.1                      1453                     3.478413950918069E-5
0.1                      1454                     3.4743987111017785E-5
0.1                      1455                     3.4703716056996605E-5
0.1                      1456                     3.466281407431899E-5
0.1                      1457                     3.462196018409097E-5
0.1                      1458                     3.458115438631255E-5
0.1                      1459                     3.4540396680983666E-5
0.1                      1460                     3.449968706810435E-5
0.1                      1461                     3.445902554767466E-5
0.1                      1462                     3.441841211969452E-5
0.1                      1463                     3.437784678416398E-5
0.1                      1464                     3.433732954108302E-5
0.1                      1465                     3.4296860390451605E-5
0.1                      1466                     3.4256439332269774E-5
0.1                      1467                     3.4216066366537536E-5
0.1                      1468                     3.417574149325489E-5
0.1                      1469                     3.41354647124218E-5
0.1                      1470                     3.409523602403832E-5
0.1                      1471                     3.405505542810437E-5
0.1                      1472                     3.401492292462002E-5
0.1                      1473                     3.397483851358528E-5
0.1                      1474                     3.393480219500005E-5
0.1                      1475                     3.3894813968864435E-5
0.1                      1476                     3.385487383517838E-5
0.1                      1477                     3.3814981793941913E-5
0.1                      1478                     3.3775137845155084E-5
0.1                      1479                     3.373534198881777E-5
0.1                      1480                     3.369559422493002E-5
0.1                      1481                     3.365589455349191E-5
0.1                      1482                     3.3616242974503356E-5
0.1                      1483                     3.357663948796436E-5
0.1                      1484                     3.353708409387492E-5
0.1                      1485                     3.349757679223508E-5
0.1                      1486                     3.3458117583044827E-5
0.1                      1487                     3.341870646630422E-5
0.1                      1488                     3.337934344201311E-5
0.1                      1489                     3.334002851017159E-5
0.1                      1490                     3.330076167077967E-5
0.1                      1491                     3.326154292383728E-5
0.1                      1492                     3.322237226934453E-5
0.1                      1493                     3.318324970730131E-5
0.1                      1494                     3.3144175237707686E-5
0.1                      1495                     3.310514886056364E-5
0.1                      1496                     3.306617057586915E-5
0.1                      1497                     3.302724038362426E-5
0.1                      1498                     3.298835828382899E-5
0.1                      1499                     3.294952427648324E-5
0.1                      1500                     3.2910738361587076E-5
0.1                      1501                     3.287200053914051E-5
0.1                      1502                     3.283331080914352E-5
0.1                      1503                     3.2794669171596097E-5
0.1                      1504                     3.2756075626498244E-5
0.1                      1505                     3.271753017384999E-5
0.1                      1506                     3.267903281365135E-5
0.1                      1507                     3.264058354590219E-5
0.1                      1508                     3.260218237060269E-5
0.1                      1509                     3.256382928775275E-5
0.1                      1510                     3.252552429735236E-5
0.1                      1511                     3.2487267399401615E-5
0.1                      1512                     3.244905859390032E-5
0.1                      1513                     3.24108978808487E-5
0.1                      1514                     3.2372785260246714E-5
0.1                      1515                     3.233472073209422E-5
0.1                      1516                     3.229670429639129E-5
0.1                      1517                     3.225873595313802E-5
0.1                      1518                     3.2220815702334244E-5
0.1                      1519                     3.218294354398008E-5
0.1                      1520                     3.214511947807547E-5
0.1                      1521                     3.2107343504620516E-5
0.1                      1522                     3.206961562361502E-5
0.1                      1523                     3.203193583505921E-5
0.1                      1524                     3.1994304138952954E-5
0.1                      1525                     3.195672053529628E-5
0.1                      1526                     3.191918502408914E-5
0.1                      1527                     3.188169760533161E-5
0.1                      1528                     3.1844258279023665E-5
0.1                      1529                     3.1806867045165286E-5
0.1                      1530                     3.176952390375647E-5
0.1                      1531                     3.1732228854797276E-5
0.1                      1532                     3.1694981898287624E-5
0.1                      1533                     3.165778303422757E-5
0.1                      1534                     3.1620632262617064E-5
0.1                      1535                     3.1583529583456155E-5
0.1                      1536                     3.1546474996744824E-5
0.1                      1537                     3.1509468502483105E-5
0.1                      1538                     3.1472510100670884E-5
0.1                      1539                     3.14355997913083E-5
0.1                      1540                     3.139873757439532E-5
0.1                      1541                     3.1361923449931886E-5
0.1                      1542                     3.132515741791798E-5
0.1                      1543                     3.128843947835372E-5
0.1                      1544                     3.1251769631239005E-5
0.1                      1545                     3.121514787657391E-5
0.1                      1546                     3.117857421435833E-5
0.1                      1547                     3.114204864459239E-5
0.1                      1548                     3.110557116727602E-5
0.1                      1549                     3.10691417824092E-5
0.1                      1550                     3.1032760489991974E-5
0.1                      1551                     3.099642729002431E-5
0.1                      1552                     3.096014218250622E-5
0.1                      1553                     3.092390516743779E-5
0.1                      1554                     3.088771624481881E-5
0.1                      1555                     3.085157541464947E-5
0.1                      1556                     3.081548267692972E-5
0.1                      1557                     3.0779438031659546E-5
0.1                      1558                     3.074344147883893E-5
0.1                      1559                     3.0707493018467925E-5
0.1                      1560                     3.067159265054649E-5
0.1                      1561                     3.06357403750746E-5
0.1                      1562                     3.059993619205236E-5
0.1                      1563                     3.056418010147961E-5
0.1                      1564                     3.0528472103356465E-5
0.1                      1565                     3.0492812197682897E-5
0.1                      1566                     3.045720038445893E-5
0.1                      1567                     3.042163666368454E-5
0.1                      1568                     3.0386121035359754E-5
0.1                      1569                     3.03506534994845E-5
0.1                      1570                     3.0315234056058813E-5
0.1                      1571                     3.0279862705082762E-5
0.1                      1572                     3.024453944655626E-5
0.1                      1573                     3.0209264280479335E-5
0.1                      1574                     3.017403720685198E-5
0.1                      1575                     3.0138858225674255E-5
0.1                      1576                     3.0103727336946032E-5
0.1                      1577                     3.00686445406674E-5
0.1                      1578                     3.0033609836838358E-5
0.1                      1579                     2.999862322545891E-5
0.1                      1580                     2.9963684706529028E-5
0.1                      1581                     2.9928794280048744E-5
0.1                      1582                     2.9893951946017988E-5
0.1                      1583                     2.9859157704436864E-5
0.1                      1584                     2.9824411555305326E-5
0.1                      1585                     2.9789713498623342E-5
0.1                      1586                     2.9755063534390892E-5
0.1                      1587                     2.9720461662608092E-5
0.1                      1588                     2.9685907883274847E-5
0.1                      1589                     2.9651402196391166E-5
0.1                      1590                     2.9616944601957084E-5
0.1                      1591                     2.9582535099972537E-5
0.1                      1592                     2.9548173690437605E-5
0.1                      1593                     2.9513860373352258E-5
0.1                      1594                     2.9479595148716462E-5
0.1                      1595                     2.9445378016530276E-5
0.1                      1596                     2.941120897679365E-5
0.1                      1597                     2.937708802950661E-5
0.1                      1598                     2.9343015174669152E-5
0.1                      1599                     2.9308990412281252E-5
0.1                      1600                     2.9275013742342947E-5
0.1                      1601                     2.9241085164854183E-5
0.1                      1602                     2.9207204679815086E-5
0.1                      1603                     2.917337228722551E-5
0.1                      1604                     2.9139587987085514E-5
0.1                      1605                     2.91058517793951E-5
0.1                      1606                     2.907216366415424E-5
0.1                      1607                     2.9038523641362986E-5
0.1                      1608                     2.900493171102131E-5
0.1                      1609                     2.8971387873129246E-5
0.1                      1610                     2.8937892127686674E-5
0.1                      1611                     2.8904444474693755E-5
0.1                      1612                     2.8871044914150373E-5
0.1                      1613                     2.8837693446056604E-5
0.1                      1614                     2.880439007041237E-5
0.1                      1615                     2.8771134787217753E-5
0.1                      1616                     2.8737851498751838E-5
0.1                      1617                     2.8704004446237952E-5
0.1                      1618                     2.8670197009525706E-5
0.1                      1619                     2.8636429188615194E-5
0.1                      1620                     2.8602700983506353E-5
0.1                      1621                     2.856901239419927E-5
0.1                      1622                     2.853536342069386E-5
0.1                      1623                     2.8501754062990164E-5
0.1                      1624                     2.8468184321088173E-5
0.1                      1625                     2.8434654194987914E-5
0.1                      1626                     2.840116368468928E-5
0.1                      1627                     2.8367712790192404E-5
0.1                      1628                     2.8334301511497217E-5
0.1                      1629                     2.8300929848603734E-5
0.1                      1630                     2.8267597801511976E-5
0.1                      1631                     2.823430537022189E-5
0.1                      1632                     2.820105255473351E-5
0.1                      1633                     2.8167839355046835E-5
0.1                      1634                     2.813466577116187E-5
0.1                      1635                     2.8101531803078612E-5
0.1                      1636                     2.8068437450797052E-5
0.1                      1637                     2.8035382714317196E-5
0.1                      1638                     2.800236759363902E-5
0.1                      1639                     2.79693920887626E-5
0.1                      1640                     2.793645619968784E-5
0.1                      1641                     2.790355992641484E-5
0.1                      1642                     2.787070326894347E-5
0.1                      1643                     2.783788622727383E-5
0.1                      1644                     2.780510880140591E-5
0.1                      1645                     2.7772370991339646E-5
0.1                      1646                     2.7739672797075145E-5
0.1                      1647                     2.7707014218612294E-5
0.1                      1648                     2.7674395255951168E-5
0.1                      1649                     2.7641815909091756E-5
0.1                      1650                     2.7609276178034034E-5
0.1                      1651                     2.757677606277802E-5
0.1                      1652                     2.7544315563323725E-5
0.1                      1653                     2.7511894679671116E-5
0.1                      1654                     2.7479513411820215E-5
0.1                      1655                     2.7447171759771025E-5
0.1                      1656                     2.7414869723523525E-5
0.1                      1657                     2.7382607303077726E-5
0.1                      1658                     2.7350384498433632E-5
0.1                      1659                     2.7318201309591262E-5
0.1                      1660                     2.7286057736550562E-5
0.1                      1661                     2.7253953779311567E-5
0.1                      1662                     2.7221889437874303E-5
0.1                      1663                     2.7189864712238747E-5
0.1                      1664                     2.7157879602404837E-5
0.1                      1665                     2.712593410837269E-5
0.1                      1666                     2.7094028230142215E-5
0.1                      1667                     2.7062161967713468E-5
0.1                      1668                     2.70303353210864E-5
0.1                      1669                     2.6998548290261047E-5
0.1                      1670                     2.6966800875237393E-5
0.1                      1671                     2.6935093076015433E-5
0.1                      1672                     2.690342489259521E-5
0.1                      1673                     2.6871796324976657E-5
0.1                      1674                     2.6840207373159836E-5
0.1                      1675                     2.680865803714467E-5
0.1                      1676                     2.6777148316931224E-5
0.1                      1677                     2.674567821251954E-5
0.1                      1678                     2.6714247723909476E-5
0.1                      1679                     2.6682856851101163E-5
0.1                      1680                     2.6651505594094534E-5
0.1                      1681                     2.6620193952889623E-5
0.1                      1682                     2.658892192748641E-5
0.1                      1683                     2.6557689517884904E-5
0.1                      1684                     2.6526496724085078E-5
0.1                      1685                     2.6495343546086984E-5
0.1                      1686                     2.646422998389058E-5
0.1                      1687                     2.643315603749588E-5
0.1                      1688                     2.640212170690289E-5
0.1                      1689                     2.6371126992111595E-5
0.1                      1690                     2.634017189312201E-5
0.1                      1691                     2.6309256409934102E-5
0.1                      1692                     2.6278380542547948E-5
0.1                      1693                     2.6247544290963464E-5
0.1                      1694                     2.621674765518067E-5
0.1                      1695                     2.6185990635199605E-5
0.1                      1696                     2.6155273231020257E-5
0.1                      1697                     2.6124595442642576E-5
0.1                      1698                     2.6093957270066616E-5
0.1                      1699                     2.6063358713292347E-5
0.1                      1700                     2.6032799772319793E-5
0.1                      1701                     2.600228044714895E-5
0.1                      1702                     2.59718007377798E-5
0.1                      1703                     2.5941360644212337E-5
0.1                      1704                     2.5910960166446603E-5
0.1                      1705                     2.588059930448254E-5
0.1                      1706                     2.5850278058320213E-5
0.1                      1707                     2.5819996427959584E-5
0.1                      1708                     2.5789754413400646E-5
0.1                      1709                     2.575955201464341E-5
0.1                      1710                     2.5729389231687873E-5
0.1                      1711                     2.569926606453405E-5
0.1                      1712                     2.5669182513181937E-5
0.1                      1713                     2.5639138577631537E-5
0.1                      1714                     2.560913425788279E-5
0.1                      1715                     2.5579169553935755E-5
0.1                      1716                     2.554924446579051E-5
0.1                      1717                     2.5519358993446902E-5
0.1                      1718                     2.548951313690498E-5
0.1                      1719                     2.545970689616479E-5
0.1                      1720                     2.5429940271226304E-5
0.1                      1721                     2.540021326208953E-5
0.1                      1722                     2.537052586875442E-5
0.1                      1723                     2.534087809122105E-5
0.1                      1724                     2.5311269929489346E-5
0.1                      1725                     2.528170138355936E-5
0.1                      1726                     2.525217245343109E-5
0.1                      1727                     2.522268313910452E-5
0.1                      1728                     2.5193233440579656E-5
0.1                      1729                     2.5163823357856506E-5
0.1                      1730                     2.5134452890935038E-5
0.1                      1731                     2.510512203981524E-5
0.1                      1732                     2.5075830804497196E-5
0.1                      1733                     2.504657918498087E-5
0.1                      1734                     2.501736718126622E-5
0.1                      1735                     2.4988194793353277E-5
0.1                      1736                     2.4959062021242013E-5
0.1                      1737                     2.492996886493246E-5
0.1                      1738                     2.4900915324424615E-5
0.1                      1739                     2.4871901399718474E-5
0.1                      1740                     2.4842927090814064E-5
0.1                      1741                     2.4813992397711342E-5
0.1                      1742                     2.478509732041031E-5
0.1                      1743                     2.4756241858910993E-5
0.1                      1744                     2.4727426013213352E-5
0.1                      1745                     2.4698649783317464E-5
0.1                      1746                     2.4669913169223262E-5
0.1                      1747                     2.464121617093075E-5
0.1                      1748                     2.4612558788439925E-5
0.1                      1749                     2.4583941021750816E-5
0.1                      1750                     2.455536287086343E-5
0.1                      1751                     2.452682433577773E-5
0.1                      1752                     2.449832541649374E-5
0.1                      1753                     2.4469866113011425E-5
0.1                      1754                     2.4441446425330857E-5
0.1                      1755                     2.441306635345198E-5
0.1                      1756                     2.4384725897374784E-5
0.1                      1757                     2.435642505709931E-5
0.1                      1758                     2.432816383262554E-5
0.1                      1759                     2.4299942223953454E-5
0.1                      1760                     2.427176023108311E-5
0.1                      1761                     2.4243617854014443E-5
0.1                      1762                     2.421551509274745E-5
0.1                      1763                     2.4187451947282208E-5
0.1                      1764                     2.415942841761865E-5
0.1                      1765                     2.4131444503756783E-5
0.1                      1766                     2.410350020569665E-5
0.1                      1767                     2.4075595523438206E-5
0.1                      1768                     2.4047730456981436E-5
0.1                      1769                     2.40199050063264E-5
0.1                      1770                     2.39921191714731E-5
0.1                      1771                     2.396437295242146E-5
0.1                      1772                     2.3936666349171532E-5
0.1                      1773                     2.39089993617233E-5
0.1                      1774                     2.388137199007678E-5
0.1                      1775                     2.3853784234231967E-5
0.1                      1776                     2.382623609418884E-5
0.1                      1777                     2.379871692044313E-5
0.1                      1778                     2.3770602977777796E-5
0.1                      1779                     2.3742520693815353E-5
0.1                      1780                     2.3714470068555736E-5
0.1                      1781                     2.3686451101998973E-5
0.1                      1782                     2.3658463794145124E-5
0.1                      1783                     2.3630508144994092E-5
0.1                      1784                     2.3602584154546002E-5
0.1                      1785                     2.357469182280071E-5
0.1                      1786                     2.3546831149758272E-5
0.1                      1787                     2.351900213541872E-5
0.1                      1788                     2.3491204779782032E-5
0.1                      1789                     2.3463439082848194E-5
0.1                      1790                     2.3435705044617257E-5
0.1                      1791                     2.3408002665089114E-5
0.1                      1792                     2.3380331944263895E-5
0.1                      1793                     2.3352692882141517E-5
0.1                      1794                     2.3325085478722016E-5
0.1                      1795                     2.3297509734005335E-5
0.1                      1796                     2.3269965647991582E-5
0.1                      1797                     2.3242453220680643E-5
0.1                      1798                     2.3214972452072547E-5
0.1                      1799                     2.318752334216739E-5
0.1                      1800                     2.3160105890965076E-5
0.1                      1801                     2.3132720098465602E-5
0.1                      1802                     2.310536596466899E-5
0.1                      1803                     2.307804348957524E-5
0.1                      1804                     2.305075267318438E-5
0.1                      1805                     2.3023493515496345E-5
0.1                      1806                     2.2996266016511202E-5
0.1                      1807                     2.2969070176228902E-5
0.1                      1808                     2.2941905994649467E-5
0.1                      1809                     2.29147734717729E-5
0.1                      1810                     2.2887672607599204E-5
0.1                      1811                     2.2860603402128395E-5
0.1                      1812                     2.283356585536039E-5
0.1                      1813                     2.2806559967295296E-5
0.1                      1814                     2.2779585737933037E-5
0.1                      1815                     2.2752643167273643E-5
0.1                      1816                     2.272573225531714E-5
0.1                      1817                     2.269885300206348E-5
0.1                      1818                     2.2672005407512673E-5
0.1                      1819                     2.2645189471664755E-5
0.1                      1820                     2.261840519451968E-5
0.1                      1821                     2.259165257607747E-5
0.1                      1822                     2.2564931616338143E-5
0.1                      1823                     2.253824231530166E-5
0.1                      1824                     2.2511584672968018E-5
0.1                      1825                     2.2484958689337287E-5
0.1                      1826                     2.2458364364409406E-5
0.1                      1827                     2.243180169818437E-5
0.1                      1828                     2.2405270690662203E-5
0.1                      1829                     2.2378771341842915E-5
0.1                      1830                     2.2352303651726463E-5
0.1                      1831                     2.232586762031291E-5
0.1                      1832                     2.2299463247602175E-5
0.1                      1833                     2.2273090533594322E-5
0.1                      1834                     2.2246749478289367E-5
0.1                      1835                     2.222044008168723E-5
0.1                      1836                     2.219416234378797E-5
0.1                      1837                     2.2167916264591594E-5
0.1                      1838                     2.2141701844098074E-5
0.1                      1839                     2.211551908230736E-5
0.1                      1840                     2.2089367979219586E-5
0.1                      1841                     2.206324853483465E-5
0.1                      1842                     2.2037160749152558E-5
0.1                      1843                     2.2011104622173355E-5
0.1                      1844                     2.198508015389699E-5
0.1                      1845                     2.1959087344323496E-5
0.1                      1846                     2.193312619345287E-5
0.1                      1847                     2.190719670128514E-5
0.1                      1848                     2.188129886782022E-5
0.1                      1849                     2.185543269305821E-5
0.1                      1850                     2.1829598176999033E-5
0.1                      1851                     2.180379531964272E-5
0.1                      1852                     2.1778024120989257E-5
0.1                      1853                     2.1752284581038677E-5
0.1                      1854                     2.1726576699790944E-5
0.1                      1855                     2.170090047724611E-5
0.1                      1856                     2.1675255913404127E-5
0.1                      1857                     2.1649643008264976E-5
0.1                      1858                     2.162406176182873E-5
0.1                      1859                     2.159851217409532E-5
0.1                      1860                     2.1572994245064763E-5
0.1                      1861                     2.154750797473712E-5
0.1                      1862                     2.152205336311228E-5
0.1                      1863                     2.149663041019031E-5
0.1                      1864                     2.1471239115971247E-5
0.1                      1865                     2.144587948045504E-5
0.1                      1866                     2.1420551503641646E-5
0.1                      1867                     2.1395255185531165E-5
0.1                      1868                     2.1369990526123534E-5
0.1                      1869                     2.1344757525418774E-5
0.1                      1870                     2.131955618341686E-5
0.1                      1871                     2.1294386500117792E-5
0.1                      1872                     2.1269248475521624E-5
0.1                      1873                     2.1244142109628266E-5
0.1                      1874                     2.1219067402437857E-5
0.1                      1875                     2.1194024353950257E-5
0.1                      1876                     2.116901296416553E-5
0.1                      1877                     2.114403323308367E-5
0.1                      1878                     2.1119085160704676E-5
0.1                      1879                     2.1094168747028556E-5
0.1                      1880                     2.1069283992055242E-5
0.1                      1881                     2.1044430895784843E-5
0.1                      1882                     2.1019609458217302E-5
0.1                      1883                     2.0994819679352604E-5
0.1                      1884                     2.0970061559190777E-5
0.1                      1885                     2.094533509773182E-5
0.1                      1886                     2.092064029497572E-5
0.1                      1887                     2.0895977150922496E-5
0.1                      1888                     2.087134566557214E-5
0.1                      1889                     2.0846745838924634E-5
0.1                      1890                     2.082217767097998E-5
0.1                      1891                     2.0797641161738208E-5
0.1                      1892                     2.0773136311199303E-5
0.1                      1893                     2.074866311936323E-5
0.1                      1894                     2.0724221586230044E-5
0.1                      1895                     2.0699811711799724E-5
0.1                      1896                     2.067543349607224E-5
0.1                      1897                     2.065108693904766E-5
0.1                      1898                     2.0626772040725917E-5
0.1                      1899                     2.060248880110703E-5
0.1                      1900                     2.057823722019103E-5
0.1                      1901                     2.0554017297977886E-5
0.1                      1902                     2.052982903446758E-5
0.1                      1903                     2.050567242966017E-5
0.1                      1904                     2.0481547483555604E-5
0.1                      1905                     2.045745419615389E-5
0.1                      1906                     2.043339256745508E-5
0.1                      1907                     2.0409362597459122E-5
0.1                      1908                     2.0385364286166E-5
0.1                      1909                     2.0361397633575765E-5
0.1                      1910                     2.0337462639688375E-5
0.1                      1911                     2.031355930450389E-5
0.1                      1912                     2.0289687628022226E-5
0.1                      1913                     2.0265847610243423E-5
0.1                      1914                     2.02420392511675E-5
0.1                      1915                     2.021826255079445E-5
0.1                      1916                     2.0194517509124238E-5
0.1                      1917                     2.01708041261569E-5
0.1                      1918                     2.0147122401892413E-5
0.1                      1919                     2.0123472336330805E-5
0.1                      1920                     2.009985392947208E-5
0.1                      1921                     2.007626718131619E-5
0.1                      1922                     2.005271209186317E-5
0.1                      1923                     2.0029188661113015E-5
0.1                      1924                     2.0005696889065717E-5
0.1                      1925                     1.9982236775721296E-5
0.1                      1926                     1.9958808321079715E-5
0.1                      1927                     1.993541152514101E-5
0.1                      1928                     1.9912046387905183E-5
0.1                      1929                     1.98887129093722E-5
0.1                      1930                     1.9865411089542067E-5
0.1                      1931                     1.9842140928414833E-5
0.1                      1932                     1.9818902425990457E-5
0.1                      1933                     1.9795695582268917E-5
0.1                      1934                     1.977252039725024E-5
0.1                      1935                     1.974937687093446E-5
0.1                      1936                     1.9726265003321537E-5
0.1                      1937                     1.9703184794411463E-5
0.1                      1938                     1.9680136244204257E-5
0.1                      1939                     1.9657119352699902E-5
0.1                      1940                     1.96341341198984E-5
0.1                      1941                     1.961118054579981E-5
0.1                      1942                     1.9588258630404036E-5
0.1                      1943                     1.9565368373711143E-5
0.1                      1944                     1.954250977572111E-5
0.1                      1945                     1.9519682836433966E-5
0.1                      1946                     1.9496887555849635E-5
0.1                      1947                     1.94741239339682E-5
0.1                      1948                     1.945139197078963E-5
0.1                      1949                     1.9428691666313926E-5
0.1                      1950                     1.940602302054107E-5
0.1                      1951                     1.9383386033471083E-5
0.1                      1952                     1.9360780705103966E-5
0.1                      1953                     1.933820703543969E-5
0.1                      1954                     1.93156650244783E-5
0.1                      1955                     1.9293154672219788E-5
0.1                      1956                     1.9270675978664093E-5
0.1                      1957                     1.9248228943811276E-5
0.1                      1958                     1.9225813567661356E-5
0.1                      1959                     1.9203429850214253E-5
0.1                      1960                     1.918107779147001E-5
0.1                      1961                     1.9158757391428686E-5
0.1                      1962                     1.9136468650090192E-5
0.1                      1963                     1.9114211567454572E-5
0.1                      1964                     1.9091986143521826E-5
0.1                      1965                     1.9069792378291914E-5
0.1                      1966                     1.9047630271764862E-5
0.1                      1967                     1.902549982394068E-5
0.1                      1968                     1.900340103481937E-5
0.1                      1969                     1.8981333904400935E-5
0.1                      1970                     1.8959298432685352E-5
0.1                      1971                     1.893729461967262E-5
0.1                      1972                     1.8915322465362746E-5
0.1                      1973                     1.8893381969755766E-5
0.1                      1974                     1.8871473132851636E-5
0.1                      1975                     1.884959595465034E-5
0.1                      1976                     1.8827750435151955E-5
0.1                      1977                     1.8805927199868743E-5
0.1                      1978                     1.8783577883094302E-5
0.1                      1979                     1.8761254583023268E-5
0.1                      1980                     1.873895729965567E-5
0.1                      1981                     1.8716686032991444E-5
0.1                      1982                     1.8694440783030678E-5
0.1                      1983                     1.8672221549773302E-5
0.1                      1984                     1.8650028333219332E-5
0.1                      1985                     1.8627861133368802E-5
0.1                      1986                     1.8605719950221678E-5
0.1                      1987                     1.8583604783777964E-5
0.1                      1988                     1.856151563403766E-5
0.1                      1989                     1.8539452501000754E-5
0.1                      1990                     1.8517415384667312E-5
0.1                      1991                     1.8495404285037232E-5
0.1                      1992                     1.847341920211057E-5
0.1                      1993                     1.8451460135887366E-5
0.1                      1994                     1.842952708636752E-5
0.1                      1995                     1.840762005355111E-5
0.1                      1996                     1.8385739037438134E-5
0.1                      1997                     1.8363884038028545E-5
0.1                      1998                     1.8342055055322384E-5
0.1                      1999                     1.8320252089319614E-5
0.1                      2000                     1.8298475140020295E-5
