% Model:              NP_reactive_flow_Different_injection_TCE_in_Low_Permeable2.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 15 2020, 01:34
% Table:              np_outflow_concentraion0 - np_outflow_concentraion (np_outflow_concentraion)
% lowPM_per              t (s)                    np_outflow_concentraion (mol/(m*s))
1.0E-12                  1198                     1.510165685651789E-5
1.0E-12                  1199                     1.510188776829521E-5
1.0E-12                  1200                     1.5102118419318375E-5
1.0E-12                  1201                     1.5102348809587383E-5
1.0E-12                  1202                     1.5102578939102232E-5
1.0E-12                  1203                     1.5102808807862927E-5
1.0E-12                  1204                     1.5103038415869467E-5
1.0E-12                  1205                     1.5103267763121852E-5
1.0E-12                  1206                     1.5103496849620088E-5
1.0E-12                  1207                     1.5103725675364159E-5
1.0E-12                  1208                     1.5103954240354083E-5
1.0E-12                  1209                     1.5104182544589844E-5
1.0E-12                  1210                     1.5104410588071448E-5
1.0E-12                  1211                     1.51046383707989E-5
1.0E-12                  1212                     1.5104865892772199E-5
1.0E-12                  1213                     1.5105093153991342E-5
1.0E-12                  1214                     1.5105320154456328E-5
1.0E-12                  1215                     1.5105546894167157E-5
1.0E-12                  1216                     1.5105773373123832E-5
1.0E-12                  1217                     1.5105999591326348E-5
1.0E-12                  1218                     1.5106225548774716E-5
1.0E-12                  1219                     1.5106451245468923E-5
1.0E-12                  1220                     1.5106676681408973E-5
1.0E-12                  1221                     1.5106883077984232E-5
1.0E-12                  1222                     1.5107079607002559E-5
1.0E-12                  1223                     1.5107274983807663E-5
1.0E-12                  1224                     1.5107469208399554E-5
1.0E-12                  1225                     1.5107662280778227E-5
1.0E-12                  1226                     1.5107854200943682E-5
1.0E-12                  1227                     1.5108044968895918E-5
1.0E-12                  1228                     1.5108234584634932E-5
1.0E-12                  1229                     1.5108423048160732E-5
1.0E-12                  1230                     1.5108610359473317E-5
1.0E-12                  1231                     1.5108796518572684E-5
1.0E-12                  1232                     1.5108981525458827E-5
1.0E-12                  1233                     1.5109165380131761E-5
1.0E-12                  1234                     1.5109348082591468E-5
1.0E-12                  1235                     1.5109529632837964E-5
1.0E-12                  1236                     1.5109710030871235E-5
1.0E-12                  1237                     1.5109889276691295E-5
1.0E-12                  1238                     1.5110067370298142E-5
1.0E-12                  1239                     1.5110244311691763E-5
1.0E-12                  1240                     1.5110420100872166E-5
1.0E-12                  1241                     1.5110594737839353E-5
1.0E-12                  1242                     1.5110768222593322E-5
1.0E-12                  1243                     1.5110940555134071E-5
1.0E-12                  1244                     1.5111111735461608E-5
1.0E-12                  1245                     1.5111281763575928E-5
1.0E-12                  1246                     1.5111450639477026E-5
1.0E-12                  1247                     1.5111618363164906E-5
1.0E-12                  1248                     1.5111784934639567E-5
1.0E-12                  1249                     1.5111950353901014E-5
1.0E-12                  1250                     1.5112114620949244E-5
1.0E-12                  1251                     1.5112277735784253E-5
1.0E-12                  1252                     1.5112439698406042E-5
1.0E-12                  1253                     1.511260050881462E-5
1.0E-12                  1254                     1.5112760167009975E-5
1.0E-12                  1255                     1.5112918672992113E-5
1.0E-12                  1256                     1.5113076026761039E-5
1.0E-12                  1257                     1.5113232228316744E-5
1.0E-12                  1258                     1.5113387277659229E-5
1.0E-12                  1259                     1.511354117478849E-5
1.0E-12                  1260                     1.511369391970454E-5
1.0E-12                  1261                     1.5113845512407378E-5
1.0E-12                  1262                     1.5113995952896996E-5
1.0E-12                  1263                     1.5114145241173395E-5
1.0E-12                  1264                     1.5114293377236566E-5
1.0E-12                  1265                     1.5114440361086532E-5
1.0E-12                  1266                     1.511458619272328E-5
1.0E-12                  1267                     1.5114730872146803E-5
1.0E-12                  1268                     1.5114874399357112E-5
1.0E-12                  1269                     1.5115016774354204E-5
1.0E-12                  1270                     1.511515799713808E-5
1.0E-12                  1271                     1.5115298067708731E-5
1.0E-12                  1272                     1.5115436986066165E-5
1.0E-12                  1273                     1.511557475221038E-5
1.0E-12                  1274                     1.5115711366141391E-5
1.0E-12                  1275                     1.5115846827859175E-5
1.0E-12                  1276                     1.5115981137363738E-5
1.0E-12                  1277                     1.511611429465509E-5
1.0E-12                  1278                     1.511624629973322E-5
1.0E-12                  1279                     1.5116377152598139E-5
1.0E-12                  1280                     1.5116506853249833E-5
1.0E-12                  1281                     1.5116635401688309E-5
1.0E-12                  1282                     1.5116760319008901E-5
1.0E-12                  1283                     1.511687943457106E-5
1.0E-12                  1284                     1.511699717174517E-5
1.0E-12                  1285                     1.511711353053125E-5
1.0E-12                  1286                     1.5117228510929291E-5
1.0E-12                  1287                     1.5117342112939302E-5
1.0E-12                  1288                     1.5117454336561264E-5
1.0E-12                  1289                     1.5117565181795202E-5
1.0E-12                  1290                     1.5117674648641099E-5
1.0E-12                  1291                     1.5117782737098954E-5
1.0E-12                  1292                     1.511788944716878E-5
1.0E-12                  1293                     1.5117994778850566E-5
1.0E-12                  1294                     1.5118098732144313E-5
1.0E-12                  1295                     1.511820130705003E-5
1.0E-12                  1296                     1.5118302503567705E-5
1.0E-12                  1297                     1.5118402321697343E-5
1.0E-12                  1298                     1.5118500761438946E-5
1.0E-12                  1299                     1.5118597822792512E-5
1.0E-12                  1300                     1.5118693505758044E-5
1.0E-12                  1301                     1.5118787810335539E-5
1.0E-12                  1302                     1.5118880736524992E-5
1.0E-12                  1303                     1.5118972284326415E-5
1.0E-12                  1304                     1.51190624537398E-5
1.0E-12                  1305                     1.5119151244765146E-5
1.0E-12                  1306                     1.511923865740246E-5
1.0E-12                  1307                     1.5119324691651734E-5
1.0E-12                  1308                     1.511940934751297E-5
1.0E-12                  1309                     1.5119492624986172E-5
1.0E-12                  1310                     1.5119574524071338E-5
1.0E-12                  1311                     1.5119655044768465E-5
1.0E-12                  1312                     1.511973418707756E-5
1.0E-12                  1313                     1.5119811950998617E-5
1.0E-12                  1314                     1.5119888336531638E-5
1.0E-12                  1315                     1.5119963343676616E-5
1.0E-12                  1316                     1.512003697243356E-5
1.0E-12                  1317                     1.5120109222802473E-5
1.0E-12                  1318                     1.512018009478334E-5
1.0E-12                  1319                     1.5120249588376184E-5
1.0E-12                  1320                     1.5120317703580978E-5
1.0E-12                  1321                     1.5120384440397738E-5
1.0E-12                  1322                     1.5120449798826468E-5
1.0E-12                  1323                     1.5120513778867162E-5
1.0E-12                  1324                     1.512057638051981E-5
1.0E-12                  1325                     1.5120637603784428E-5
1.0E-12                  1326                     1.512069744866101E-5
1.0E-12                  1327                     1.5120755915149551E-5
1.0E-12                  1328                     1.5120813003250055E-5
1.0E-12                  1329                     1.512086871296253E-5
1.0E-12                  1330                     1.5120923044286968E-5
1.0E-12                  1331                     1.5120975997223359E-5
1.0E-12                  1332                     1.5121027571771719E-5
1.0E-12                  1333                     1.5121077767932044E-5
1.0E-12                  1334                     1.5121126585704333E-5
1.0E-12                  1335                     1.512117402508859E-5
1.0E-12                  1336                     1.51212200860848E-5
1.0E-12                  1337                     1.512126476869298E-5
1.0E-12                  1338                     1.5121308072913124E-5
1.0E-12                  1339                     1.5121349998745226E-5
1.0E-12                  1340                     1.5121390546189299E-5
1.0E-12                  1341                     1.5121429715245332E-5
1.0E-12                  1342                     1.512146750591332E-5
1.0E-12                  1343                     1.512150391819328E-5
1.0E-12                  1344                     1.5121538952085204E-5
1.0E-12                  1345                     1.5121572607589089E-5
1.0E-12                  1346                     1.5121604884704936E-5
1.0E-12                  1347                     1.512163578343275E-5
1.0E-12                  1348                     1.512166530377253E-5
1.0E-12                  1349                     1.5121693445724267E-5
1.0E-12                  1350                     1.512172020928797E-5
1.0E-12                  1351                     1.5121745594463637E-5
1.0E-12                  1352                     1.5121769601251267E-5
1.0E-12                  1353                     1.5121792229650864E-5
1.0E-12                  1354                     1.5121813479662419E-5
1.0E-12                  1355                     1.5121833351285939E-5
1.0E-12                  1356                     1.5121851844521421E-5
1.0E-12                  1357                     1.512186895936887E-5
1.0E-12                  1358                     1.512188469582828E-5
1.0E-12                  1359                     1.512189905389966E-5
1.0E-12                  1360                     1.512191203358299E-5
1.0E-12                  1361                     1.5121923634878297E-5
1.0E-12                  1362                     1.5121933857785558E-5
1.0E-12                  1363                     1.5121942702304786E-5
1.0E-12                  1364                     1.5121968291321201E-5
1.0E-12                  1365                     1.5122067329076949E-5
1.0E-12                  1366                     1.5122167213374705E-5
1.0E-12                  1367                     1.5122267944214471E-5
1.0E-12                  1368                     1.5122369521596243E-5
1.0E-12                  1369                     1.5122471945520028E-5
1.0E-12                  1370                     1.5122575215985815E-5
1.0E-12                  1371                     1.5122679332993616E-5
1.0E-12                  1372                     1.5122784296543424E-5
1.0E-12                  1373                     1.512289010663524E-5
1.0E-12                  1374                     1.5122996763269068E-5
1.0E-12                  1375                     1.5123104266444905E-5
1.0E-12                  1376                     1.5123212616162746E-5
1.0E-12                  1377                     1.5123321812422599E-5
1.0E-12                  1378                     1.5123431855224464E-5
1.0E-12                  1379                     1.512354274456833E-5
1.0E-12                  1380                     1.512365448045421E-5
1.0E-12                  1381                     1.5123767062882095E-5
1.0E-12                  1382                     1.5123880491851993E-5
1.0E-12                  1383                     1.5123994767363894E-5
1.0E-12                  1384                     1.512410988941781E-5
1.0E-12                  1385                     1.5124225858013733E-5
1.0E-12                  1386                     1.5124342673151666E-5
1.0E-12                  1387                     1.5124460334831605E-5
1.0E-12                  1388                     1.5124578843053555E-5
1.0E-12                  1389                     1.5124698197817513E-5
1.0E-12                  1390                     1.5124818399123475E-5
1.0E-12                  1391                     1.512493944697145E-5
1.0E-12                  1392                     1.5125061341361434E-5
1.0E-12                  1393                     1.512518408229343E-5
1.0E-12                  1394                     1.5125307669767425E-5
1.0E-12                  1395                     1.5125432103783437E-5
1.0E-12                  1396                     1.5125557384341456E-5
1.0E-12                  1397                     1.512568351144148E-5
1.0E-12                  1398                     1.5125810485083518E-5
1.0E-12                  1399                     1.5125938305267563E-5
1.0E-12                  1400                     1.5126066971993613E-5
1.0E-12                  1401                     1.5126196485261677E-5
1.0E-12                  1402                     1.5126326845071748E-5
1.0E-12                  1403                     1.5126458051423824E-5
1.0E-12                  1404                     1.5126590104317918E-5
1.0E-12                  1405                     1.5126723003754013E-5
1.0E-12                  1406                     1.512685674973212E-5
1.0E-12                  1407                     1.5126991342252239E-5
1.0E-12                  1408                     1.512712678131436E-5
1.0E-12                  1409                     1.5127263066918492E-5
1.0E-12                  1410                     1.5127400199064635E-5
1.0E-12                  1411                     1.5127538177752779E-5
1.0E-12                  1412                     1.512767700298294E-5
1.0E-12                  1413                     1.5127816674755104E-5
1.0E-12                  1414                     1.512795719306928E-5
1.0E-12                  1415                     1.5128098557925467E-5
1.0E-12                  1416                     1.5128240769323654E-5
1.0E-12                  1417                     1.5128383827263856E-5
1.0E-12                  1418                     1.5128527731746069E-5
1.0E-12                  1419                     1.5128672482770289E-5
1.0E-12                  1420                     1.5128818080336514E-5
1.0E-12                  1421                     1.512896452444476E-5
1.0E-12                  1422                     1.5129111815095001E-5
1.0E-12                  1423                     1.5129259952287256E-5
1.0E-12                  1424                     1.5129408936021515E-5
1.0E-12                  1425                     1.5129558766297788E-5
1.0E-12                  1426                     1.5129709443116067E-5
1.0E-12                  1427                     1.512986096647636E-5
1.0E-12                  1428                     1.5130013336378652E-5
1.0E-12                  1429                     1.5130166552822968E-5
1.0E-12                  1430                     1.513032061580928E-5
1.0E-12                  1431                     1.5130475525337603E-5
1.0E-12                  1432                     1.5130631281407939E-5
1.0E-12                  1433                     1.5130787884020276E-5
1.0E-12                  1434                     1.513094533317463E-5
1.0E-12                  1435                     1.5131103628870987E-5
1.0E-12                  1436                     1.5131262771109355E-5
1.0E-12                  1437                     1.5131422759889729E-5
1.0E-12                  1438                     1.513158359521212E-5
1.0E-12                  1439                     1.5131745277076514E-5
1.0E-12                  1440                     1.5131907805482914E-5
1.0E-12                  1441                     1.5132071180431324E-5
1.0E-12                  1442                     1.513223540192175E-5
1.0E-12                  1443                     1.5132400469954177E-5
1.0E-12                  1444                     1.5132566384528611E-5
1.0E-12                  1445                     1.513273314564506E-5
1.0E-12                  1446                     1.513290064900229E-5
1.0E-12                  1447                     1.5133066477828605E-5
1.0E-12                  1448                     1.5133233090115825E-5
1.0E-12                  1449                     1.5133400485863934E-5
1.0E-12                  1450                     1.5133568665072941E-5
1.0E-12                  1451                     1.5133737627742846E-5
1.0E-12                  1452                     1.5133907373873651E-5
1.0E-12                  1453                     1.5134077903465343E-5
1.0E-12                  1454                     1.5134249216517939E-5
1.0E-12                  1455                     1.513442131303142E-5
1.0E-12                  1456                     1.5134594193005804E-5
1.0E-12                  1457                     1.5134767856441079E-5
1.0E-12                  1458                     1.5134942303337255E-5
1.0E-12                  1459                     1.5135117533694327E-5
1.0E-12                  1460                     1.5135293547512293E-5
1.0E-12                  1461                     1.5135470344791152E-5
1.0E-12                  1462                     1.513564792553091E-5
1.0E-12                  1463                     1.5135826289731566E-5
1.0E-12                  1464                     1.5136005437393114E-5
1.0E-12                  1465                     1.5136185368515555E-5
1.0E-12                  1466                     1.51363660830989E-5
1.0E-12                  1467                     1.5136547581143135E-5
1.0E-12                  1468                     1.5136729862648265E-5
1.0E-12                  1469                     1.513691292761429E-5
1.0E-12                  1470                     1.513709677604121E-5
1.0E-12                  1471                     1.513728140792903E-5
1.0E-12                  1472                     1.5137466823277745E-5
1.0E-12                  1473                     1.5137653022087355E-5
1.0E-12                  1474                     1.513784000435786E-5
1.0E-12                  1475                     1.513802777008926E-5
1.0E-12                  1476                     1.5138216319281559E-5
1.0E-12                  1477                     1.5138405651934753E-5
1.0E-12                  1478                     1.513859576804884E-5
1.0E-12                  1479                     1.5138786667623827E-5
1.0E-12                  1480                     1.5138978350659706E-5
1.0E-12                  1481                     1.513917081715648E-5
1.0E-12                  1482                     1.5139364067114152E-5
1.0E-12                  1483                     1.513955810053272E-5
1.0E-12                  1484                     1.5139752917412184E-5
1.0E-12                  1485                     1.5139948517752542E-5
1.0E-12                  1486                     1.5140144901553795E-5
1.0E-12                  1487                     1.5140342068815946E-5
1.0E-12                  1488                     1.5140540019538995E-5
1.0E-12                  1489                     1.5140738753722932E-5
1.0E-12                  1490                     1.514093827136777E-5
1.0E-12                  1491                     1.5141138572473506E-5
1.0E-12                  1492                     1.5141339657040137E-5
1.0E-12                  1493                     1.5141541525067656E-5
1.0E-12                  1494                     1.5141744176556078E-5
1.0E-12                  1495                     1.5141947611505392E-5
1.0E-12                  1496                     1.5142151829915604E-5
1.0E-12                  1497                     1.5142356831786712E-5
1.0E-12                  1498                     1.514256261711872E-5
1.0E-12                  1499                     1.5142769185911611E-5
1.0E-12                  1500                     1.5142976538165405E-5
1.0E-12                  1501                     1.5143184673880096E-5
1.0E-12                  1502                     1.5143393593055679E-5
1.0E-12                  1503                     1.5143603295692163E-5
1.0E-12                  1504                     1.5143813781789541E-5
1.0E-12                  1505                     1.5144025051347814E-5
1.0E-12                  1506                     1.5144237104366984E-5
1.0E-12                  1507                     1.5144449940847053E-5
1.0E-12                  1508                     1.514466356078801E-5
1.0E-12                  1509                     1.5144877964189864E-5
1.0E-12                  1510                     1.5145093151052613E-5
1.0E-12                  1511                     1.5145309121376262E-5
1.0E-12                  1512                     1.5145525875160807E-5
1.0E-12                  1513                     1.5145743412406243E-5
1.0E-12                  1514                     1.5145961733112578E-5
1.0E-12                  1515                     1.5146180837279808E-5
1.0E-12                  1516                     1.5146400724907935E-5
1.0E-12                  1517                     1.514662139599696E-5
1.0E-12                  1518                     1.5146842850546877E-5
1.0E-12                  1519                     1.5147065088557693E-5
1.0E-12                  1520                     1.5147288110029397E-5
1.0E-12                  1521                     1.5147511914962003E-5
1.0E-12                  1522                     1.514773650335551E-5
1.0E-12                  1523                     1.5147961875209898E-5
1.0E-12                  1524                     1.5148188030525193E-5
1.0E-12                  1525                     1.5148414969301378E-5
1.0E-12                  1526                     1.5148642691538463E-5
1.0E-12                  1527                     1.5148871197236444E-5
1.0E-12                  1528                     1.5149100486395316E-5
1.0E-12                  1529                     1.5149318208367257E-5
1.0E-12                  1530                     1.5149534754546027E-5
1.0E-12                  1531                     1.5149751747176366E-5
1.0E-12                  1532                     1.5149969186258272E-5
1.0E-12                  1533                     1.515018707179174E-5
1.0E-12                  1534                     1.515040540377677E-5
1.0E-12                  1535                     1.515062418221337E-5
1.0E-12                  1536                     1.5150843407101532E-5
1.0E-12                  1537                     1.5151063078441262E-5
1.0E-12                  1538                     1.5151283196232555E-5
1.0E-12                  1539                     1.5151503760475411E-5
1.0E-12                  1540                     1.5151724771169834E-5
1.0E-12                  1541                     1.5151946228315819E-5
1.0E-12                  1542                     1.5152168131913363E-5
1.0E-12                  1543                     1.5152390481962484E-5
1.0E-12                  1544                     1.5152613278463162E-5
1.0E-12                  1545                     1.5152836521415408E-5
1.0E-12                  1546                     1.5153060210819216E-5
1.0E-12                  1547                     1.5153284346674594E-5
1.0E-12                  1548                     1.5153508928981532E-5
1.0E-12                  1549                     1.5153733957740037E-5
1.0E-12                  1550                     1.5153959432950104E-5
1.0E-12                  1551                     1.515418535461174E-5
1.0E-12                  1552                     1.5154411722724937E-5
1.0E-12                  1553                     1.51546385372897E-5
1.0E-12                  1554                     1.5154865798306029E-5
1.0E-12                  1555                     1.5155093505773921E-5
1.0E-12                  1556                     1.5155321659693377E-5
1.0E-12                  1557                     1.5155550260064398E-5
1.0E-12                  1558                     1.5155779306886992E-5
1.0E-12                  1559                     1.5156008800161143E-5
1.0E-12                  1560                     1.5156238739886854E-5
1.0E-12                  1561                     1.515646912606413E-5
1.0E-12                  1562                     1.515669995869298E-5
1.0E-12                  1563                     1.5156931237773389E-5
1.0E-12                  1564                     1.5157162963305364E-5
1.0E-12                  1565                     1.5157395135288902E-5
1.0E-12                  1566                     1.515762775372401E-5
1.0E-12                  1567                     1.5157860818610677E-5
1.0E-12                  1568                     1.5158094329948913E-5
1.0E-12                  1569                     1.5158328287738708E-5
1.0E-12                  1570                     1.5158562691980072E-5
1.0E-12                  1571                     1.5158797542672996E-5
1.0E-12                  1572                     1.5159032839817495E-5
1.0E-12                  1573                     1.5159268583413548E-5
1.0E-12                  1574                     1.515950477346117E-5
1.0E-12                  1575                     1.5159741409960359E-5
1.0E-12                  1576                     1.515997849291111E-5
1.0E-12                  1577                     1.516021602231343E-5
1.0E-12                  1578                     1.5160453998167306E-5
1.0E-12                  1579                     1.5160692420472759E-5
1.0E-12                  1580                     1.516093128922977E-5
1.0E-12                  1581                     1.5161170604438343E-5
1.0E-12                  1582                     1.516141036609848E-5
1.0E-12                  1583                     1.5161650574210185E-5
1.0E-12                  1584                     1.5161891228773458E-5
1.0E-12                  1585                     1.516213232978829E-5
1.0E-12                  1586                     1.5162373877254688E-5
1.0E-12                  1587                     1.5162615871172653E-5
1.0E-12                  1588                     1.5162858311542183E-5
1.0E-12                  1589                     1.5163101198363271E-5
1.0E-12                  1590                     1.5163344531635933E-5
1.0E-12                  1591                     1.5163588311360157E-5
1.0E-12                  1592                     1.5163832537535946E-5
1.0E-12                  1593                     1.5164077210163299E-5
1.0E-12                  1594                     1.5164322329242215E-5
1.0E-12                  1595                     1.5164567894772693E-5
1.0E-12                  1596                     1.5164813906754746E-5
1.0E-12                  1597                     1.5165060365188352E-5
1.0E-12                  1598                     1.5165307270073529E-5
1.0E-12                  1599                     1.5165554621410269E-5
1.0E-12                  1600                     1.5165802419198571E-5
1.0E-12                  1601                     1.5166050663438444E-5
1.0E-12                  1602                     1.5166299354129874E-5
1.0E-12                  1603                     1.5166548491272878E-5
1.0E-12                  1604                     1.5166798074867445E-5
1.0E-12                  1605                     1.516704810491357E-5
1.0E-12                  1606                     1.5167298581411268E-5
1.0E-12                  1607                     1.5167549504360521E-5
1.0E-12                  1608                     1.5167800873761344E-5
1.0E-12                  1609                     1.5168052689613734E-5
1.0E-12                  1610                     1.5168304951917689E-5
1.0E-12                  1611                     1.5168529303689753E-5
1.0E-12                  1612                     1.5168742535708108E-5
1.0E-12                  1613                     1.5168955270453565E-5
1.0E-12                  1614                     1.5169167507926144E-5
1.0E-12                  1615                     1.516937924812583E-5
1.0E-12                  1616                     1.5169590491052632E-5
1.0E-12                  1617                     1.5169801236706546E-5
1.0E-12                  1618                     1.5170011485087579E-5
1.0E-12                  1619                     1.5170221236195722E-5
1.0E-12                  1620                     1.5170430490030981E-5
1.0E-12                  1621                     1.5170639246593353E-5
1.0E-12                  1622                     1.5170847505882837E-5
1.0E-12                  1623                     1.5171055267899438E-5
1.0E-12                  1624                     1.5171262532643151E-5
1.0E-12                  1625                     1.5171469300113979E-5
1.0E-12                  1626                     1.5171675570311916E-5
1.0E-12                  1627                     1.5171881343236975E-5
1.0E-12                  1628                     1.517208661888914E-5
1.0E-12                  1629                     1.5172291397268424E-5
1.0E-12                  1630                     1.517249567837482E-5
1.0E-12                  1631                     1.5172699462208332E-5
1.0E-12                  1632                     1.5172902748768954E-5
1.0E-12                  1633                     1.5173105538056691E-5
1.0E-12                  1634                     1.5173307830071543E-5
1.0E-12                  1635                     1.517350962481351E-5
1.0E-12                  1636                     1.5173710922282588E-5
1.0E-12                  1637                     1.5173911722478782E-5
1.0E-12                  1638                     1.517411202540209E-5
1.0E-12                  1639                     1.5174311831052508E-5
1.0E-12                  1640                     1.5174511139430043E-5
1.0E-12                  1641                     1.5174709950534692E-5
1.0E-12                  1642                     1.5174908264366455E-5
1.0E-12                  1643                     1.5175106080925329E-5
1.0E-12                  1644                     1.5175303400211321E-5
1.0E-12                  1645                     1.5175500222224429E-5
1.0E-12                  1646                     1.5175696546964643E-5
1.0E-12                  1647                     1.5175892374431976E-5
1.0E-12                  1648                     1.517608770462642E-5
1.0E-12                  1649                     1.5176282537547976E-5
1.0E-12                  1650                     1.517647687319665E-5
1.0E-12                  1651                     1.5176670711572436E-5
1.0E-12                  1652                     1.5176864052675336E-5
1.0E-12                  1653                     1.5177056896505352E-5
1.0E-12                  1654                     1.5177249243062479E-5
1.0E-12                  1655                     1.5177441092346725E-5
1.0E-12                  1656                     1.5177632444358078E-5
1.0E-12                  1657                     1.5177823299096555E-5
1.0E-12                  1658                     1.5178013656562134E-5
1.0E-12                  1659                     1.517820351675483E-5
1.0E-12                  1660                     1.5178392879674641E-5
1.0E-12                  1661                     1.5178581745321567E-5
1.0E-12                  1662                     1.517877011369561E-5
1.0E-12                  1663                     1.5178957984796761E-5
1.0E-12                  1664                     1.5179145358625029E-5
1.0E-12                  1665                     1.517933223518041E-5
1.0E-12                  1666                     1.5179518614462903E-5
1.0E-12                  1667                     1.517970449647251E-5
1.0E-12                  1668                     1.5179889881209233E-5
1.0E-12                  1669                     1.5180074768673068E-5
1.0E-12                  1670                     1.5180259158864018E-5
1.0E-12                  1671                     1.5180443051782084E-5
1.0E-12                  1672                     1.5180626447427263E-5
1.0E-12                  1673                     1.5180809345799552E-5
1.0E-12                  1674                     1.5180991746898956E-5
1.0E-12                  1675                     1.5181173650725476E-5
1.0E-12                  1676                     1.518135505727911E-5
1.0E-12                  1677                     1.5181535966559853E-5
1.0E-12                  1678                     1.5181716378567714E-5
1.0E-12                  1679                     1.5181896293302688E-5
1.0E-12                  1680                     1.518207571076478E-5
1.0E-12                  1681                     1.5182254630953983E-5
1.0E-12                  1682                     1.5182433053870297E-5
1.0E-12                  1683                     1.5182610979513727E-5
1.0E-12                  1684                     1.518278840788427E-5
1.0E-12                  1685                     1.5182965338981928E-5
1.0E-12                  1686                     1.5183141772806699E-5
1.0E-12                  1687                     1.5183317709358584E-5
1.0E-12                  1688                     1.5183493148637583E-5
1.0E-12                  1689                     1.5183668090643692E-5
1.0E-12                  1690                     1.5183842535376919E-5
1.0E-12                  1691                     1.5184016482837258E-5
1.0E-12                  1692                     1.5184189933024717E-5
1.0E-12                  1693                     1.5184362137747245E-5
1.0E-12                  1694                     1.5184533249990165E-5
1.0E-12                  1695                     1.518470383308554E-5
1.0E-12                  1696                     1.5184873887033352E-5
1.0E-12                  1697                     1.5185043411833608E-5
1.0E-12                  1698                     1.5185212407486313E-5
1.0E-12                  1699                     1.5185380873991469E-5
1.0E-12                  1700                     1.5185548811349062E-5
1.0E-12                  1701                     1.5185716219559112E-5
1.0E-12                  1702                     1.5185883098621598E-5
1.0E-12                  1703                     1.5186049448536535E-5
1.0E-12                  1704                     1.5186215269303915E-5
1.0E-12                  1705                     1.5186380560923742E-5
1.0E-12                  1706                     1.5186545323396013E-5
1.0E-12                  1707                     1.518670955672073E-5
1.0E-12                  1708                     1.5186873260897896E-5
1.0E-12                  1709                     1.5187036435927503E-5
1.0E-12                  1710                     1.518719908180956E-5
1.0E-12                  1711                     1.518736119854406E-5
1.0E-12                  1712                     1.518752278613101E-5
1.0E-12                  1713                     1.51876838445704E-5
1.0E-12                  1714                     1.5187844373862243E-5
1.0E-12                  1715                     1.5188004374006522E-5
1.0E-12                  1716                     1.5188163845003248E-5
1.0E-12                  1717                     1.5188322786852432E-5
1.0E-12                  1718                     1.5188481199554052E-5
1.0E-12                  1719                     1.5188639083108124E-5
1.0E-12                  1720                     1.5188796437514635E-5
1.0E-12                  1721                     1.5188953262773592E-5
1.0E-12                  1722                     1.5189109558885001E-5
1.0E-12                  1723                     1.5189265325848851E-5
1.0E-12                  1724                     1.5189420563665146E-5
1.0E-12                  1725                     1.5189575272333892E-5
1.0E-12                  1726                     1.5189729451855078E-5
1.0E-12                  1727                     1.5189883102228712E-5
1.0E-12                  1728                     1.5190036223454792E-5
1.0E-12                  1729                     1.5190188815533316E-5
1.0E-12                  1730                     1.5190340878464285E-5
1.0E-12                  1731                     1.5190492412247708E-5
1.0E-12                  1732                     1.5190643416883571E-5
1.0E-12                  1733                     1.519079389237188E-5
1.0E-12                  1734                     1.5190943838712637E-5
1.0E-12                  1735                     1.519109325590584E-5
1.0E-12                  1736                     1.5191242143951484E-5
1.0E-12                  1737                     1.5191390502849575E-5
1.0E-12                  1738                     1.5191538332600115E-5
1.0E-12                  1739                     1.5191685633203098E-5
1.0E-12                  1740                     1.5191832404658529E-5
1.0E-12                  1741                     1.51919786469664E-5
1.0E-12                  1742                     1.5192124360126725E-5
1.0E-12                  1743                     1.5192269544139492E-5
1.0E-12                  1744                     1.5192414199004708E-5
1.0E-12                  1745                     1.5192558324722365E-5
1.0E-12                  1746                     1.5192701921292469E-5
1.0E-12                  1747                     1.5192844988715013E-5
1.0E-12                  1748                     1.5192987526990016E-5
1.0E-12                  1749                     1.5193129536117457E-5
1.0E-12                  1750                     1.5193271016097346E-5
1.0E-12                  1751                     1.5193411966929678E-5
1.0E-12                  1752                     1.5193552388614457E-5
1.0E-12                  1753                     1.5193692281151682E-5
1.0E-12                  1754                     1.5193831644541356E-5
1.0E-12                  1755                     1.5193970478783475E-5
1.0E-12                  1756                     1.5194108783878036E-5
1.0E-12                  1757                     1.5194246559825044E-5
1.0E-12                  1758                     1.5194383806624495E-5
1.0E-12                  1759                     1.5194520524276397E-5
1.0E-12                  1760                     1.5194656712780746E-5
1.0E-12                  1761                     1.5194792372137532E-5
1.0E-12                  1762                     1.5194927502346775E-5
1.0E-12                  1763                     1.519506210340846E-5
1.0E-12                  1764                     1.5195196175322587E-5
1.0E-12                  1765                     1.5195329718089158E-5
1.0E-12                  1766                     1.5195462731708176E-5
1.0E-12                  1767                     1.519559521617965E-5
1.0E-12                  1768                     1.519572717150356E-5
1.0E-12                  1769                     1.5195858597679917E-5
1.0E-12                  1770                     1.519598949470872E-5
1.0E-12                  1771                     1.5196119862589977E-5
1.0E-12                  1772                     1.5196249701323673E-5
1.0E-12                  1773                     1.5196379010909811E-5
1.0E-12                  1774                     1.51965077913484E-5
1.0E-12                  1775                     1.5196629589657103E-5
1.0E-12                  1776                     1.5196741300674535E-5
1.0E-12                  1777                     1.519685210122457E-5
1.0E-12                  1778                     1.5196961991307189E-5
