% Model:              NP_reactive_flow_Different_injection_TCE_in_Low_Permeable2.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 15 2020, 01:33
% Table:              np_outflow_concentraion0 - np_outflow_concentraion (np_outflow_concentraion)
% lowPM_per              t (s)                    np_outflow_concentraion (mol/(m*s))
1.0E-14                  604                      1.5427458609515062E-5
1.0E-14                  605                      1.5427665380531194E-5
1.0E-14                  606                      1.5427871767275294E-5
1.0E-14                  607                      1.542807776974736E-5
1.0E-14                  608                      1.542828338794739E-5
1.0E-14                  609                      1.542848862187539E-5
1.0E-14                  610                      1.5428693471531364E-5
1.0E-14                  611                      1.54288979369153E-5
1.0E-14                  612                      1.5429102018027206E-5
1.0E-14                  613                      1.5429305714867075E-5
1.0E-14                  614                      1.542950902743492E-5
1.0E-14                  615                      1.5429711955730726E-5
1.0E-14                  616                      1.5429914499754502E-5
1.0E-14                  617                      1.543011665950624E-5
1.0E-14                  618                      1.5430318434985953E-5
1.0E-14                  619                      1.543051982619364E-5
1.0E-14                  620                      1.5430720833129283E-5
1.0E-14                  621                      1.5430921455792897E-5
1.0E-14                  622                      1.5431121694184472E-5
1.0E-14                  623                      1.5431321548304027E-5
1.0E-14                  624                      1.5431521018151547E-5
1.0E-14                  625                      1.543172010372703E-5
1.0E-14                  626                      1.5431918805030487E-5
1.0E-14                  627                      1.5432117122061904E-5
1.0E-14                  628                      1.5432315054821296E-5
1.0E-14                  629                      1.5432512603308647E-5
1.0E-14                  630                      1.543270976752397E-5
1.0E-14                  631                      1.5432906547467263E-5
1.0E-14                  632                      1.543310294313852E-5
1.0E-14                  633                      1.543329895453775E-5
1.0E-14                  634                      1.5433494581664942E-5
1.0E-14                  635                      1.5433689824520113E-5
1.0E-14                  636                      1.5433884683103243E-5
1.0E-14                  637                      1.5434079157414335E-5
1.0E-14                  638                      1.54342732474534E-5
1.0E-14                  639                      1.543446695322044E-5
1.0E-14                  640                      1.5434660274715438E-5
1.0E-14                  641                      1.543485321193841E-5
1.0E-14                  642                      1.5435045764889346E-5
1.0E-14                  643                      1.5435237933568248E-5
1.0E-14                  644                      1.5435429717975122E-5
1.0E-14                  645                      1.5435621118109965E-5
1.0E-14                  646                      1.5435812133972767E-5
1.0E-14                  647                      1.5436002765563548E-5
1.0E-14                  648                      1.5436193012882294E-5
1.0E-14                  649                      1.5436382875929E-5
1.0E-14                  650                      1.5436581168543173E-5
1.0E-14                  651                      1.543678349352674E-5
1.0E-14                  652                      1.5436985753401543E-5
1.0E-14                  653                      1.5437187948167583E-5
1.0E-14                  654                      1.5437390077824853E-5
1.0E-14                  655                      1.543759214237336E-5
1.0E-14                  656                      1.5437794141813106E-5
1.0E-14                  657                      1.543799607614408E-5
1.0E-14                  658                      1.5438197945366295E-5
1.0E-14                  659                      1.543839974947974E-5
1.0E-14                  660                      1.5438601488484423E-5
1.0E-14                  661                      1.5438803162380336E-5
1.0E-14                  662                      1.5439004771167483E-5
1.0E-14                  663                      1.5439206314845876E-5
1.0E-14                  664                      1.54394077934155E-5
1.0E-14                  665                      1.543960920687634E-5
1.0E-14                  666                      1.5439810555228438E-5
1.0E-14                  667                      1.544001183847176E-5
1.0E-14                  668                      1.544021305660632E-5
1.0E-14                  669                      1.5440414209632107E-5
1.0E-14                  670                      1.544061529754914E-5
1.0E-14                  671                      1.5440816320357405E-5
1.0E-14                  672                      1.5441017278056905E-5
1.0E-14                  673                      1.544121817064763E-5
1.0E-14                  674                      1.54414189981296E-5
1.0E-14                  675                      1.54416197605028E-5
1.0E-14                  676                      1.544182045776724E-5
1.0E-14                  677                      1.5442021089922908E-5
1.0E-14                  678                      1.544222165696981E-5
1.0E-14                  679                      1.5442422158907948E-5
1.0E-14                  680                      1.5442622595737324E-5
1.0E-14                  681                      1.5442822967457936E-5
1.0E-14                  682                      1.544302327406978E-5
1.0E-14                  683                      1.544322351557286E-5
1.0E-14                  684                      1.544342369196717E-5
1.0E-14                  685                      1.544362380325272E-5
1.0E-14                  686                      1.54438238494295E-5
1.0E-14                  687                      1.544402383049751E-5
1.0E-14                  688                      1.544422374645677E-5
1.0E-14                  689                      1.5444423597307252E-5
1.0E-14                  690                      1.5444623383048974E-5
1.0E-14                  691                      1.5444823103681933E-5
1.0E-14                  692                      1.5445022759206123E-5
1.0E-14                  693                      1.5445222349621546E-5
1.0E-14                  694                      1.5445421874928202E-5
1.0E-14                  695                      1.54456213351261E-5
1.0E-14                  696                      1.5445820730215234E-5
1.0E-14                  697                      1.5446020060195595E-5
1.0E-14                  698                      1.5446219325067193E-5
1.0E-14                  699                      1.544641852483002E-5
1.0E-14                  700                      1.54466176594841E-5
1.0E-14                  701                      1.54468167290294E-5
1.0E-14                  702                      1.5447015733465935E-5
1.0E-14                  703                      1.54472146727937E-5
1.0E-14                  704                      1.544741354701271E-5
1.0E-14                  705                      1.544761235612295E-5
1.0E-14                  706                      1.544781110012443E-5
1.0E-14                  707                      1.544800977901714E-5
1.0E-14                  708                      1.5448208392801084E-5
1.0E-14                  709                      1.5448406941476263E-5
1.0E-14                  710                      1.5448605425042678E-5
1.0E-14                  711                      1.544880384350032E-5
1.0E-14                  712                      1.5449002196849206E-5
1.0E-14                  713                      1.5449200485089326E-5
1.0E-14                  714                      1.544939870822068E-5
1.0E-14                  715                      1.5449596866243266E-5
1.0E-14                  716                      1.5449794959157086E-5
1.0E-14                  717                      1.544999298696215E-5
1.0E-14                  718                      1.5450190949658435E-5
1.0E-14                  719                      1.5450388847245967E-5
1.0E-14                  720                      1.5450586679724725E-5
1.0E-14                  721                      1.5450784447094717E-5
1.0E-14                  722                      1.5450982149355946E-5
1.0E-14                  723                      1.5451179786508416E-5
1.0E-14                  724                      1.5451377358552116E-5
1.0E-14                  725                      1.545157486548705E-5
1.0E-14                  726                      1.5451772307313216E-5
1.0E-14                  727                      1.5451969684030617E-5
1.0E-14                  728                      1.545216699563926E-5
1.0E-14                  729                      1.545236424213913E-5
1.0E-14                  730                      1.545255951785582E-5
1.0E-14                  731                      1.545274205785371E-5
1.0E-14                  732                      1.545292417640904E-5
1.0E-14                  733                      1.5453105873521805E-5
1.0E-14                  734                      1.5453287149192007E-5
1.0E-14                  735                      1.5453468003419644E-5
1.0E-14                  736                      1.545364843620471E-5
1.0E-14                  737                      1.545382844754722E-5
1.0E-14                  738                      1.5454008037447167E-5
1.0E-14                  739                      1.545418720590454E-5
1.0E-14                  740                      1.545436595291936E-5
1.0E-14                  741                      1.5454544278491612E-5
1.0E-14                  742                      1.54547221826213E-5
1.0E-14                  743                      1.5454899665308422E-5
1.0E-14                  744                      1.5455076726552985E-5
1.0E-14                  745                      1.5455253366354976E-5
1.0E-14                  746                      1.5455429584714413E-5
1.0E-14                  747                      1.5455605381631282E-5
1.0E-14                  748                      1.545578075710558E-5
1.0E-14                  749                      1.5455955711137325E-5
1.0E-14                  750                      1.5456130243726498E-5
1.0E-14                  751                      1.5456304354873114E-5
1.0E-14                  752                      1.5456478044577162E-5
1.0E-14                  753                      1.5456651312838642E-5
1.0E-14                  754                      1.5456824159657562E-5
1.0E-14                  755                      1.5456996585033924E-5
1.0E-14                  756                      1.545716858896771E-5
1.0E-14                  757                      1.5457340171458935E-5
1.0E-14                  758                      1.5457511332507607E-5
1.0E-14                  759                      1.54576820721137E-5
1.0E-14                  760                      1.5457852390277242E-5
1.0E-14                  761                      1.545802228699821E-5
1.0E-14                  762                      1.5458191762276627E-5
1.0E-14                  763                      1.545836081611247E-5
1.0E-14                  764                      1.545852944850575E-5
1.0E-14                  765                      1.545869765945646E-5
1.0E-14                  766                      1.5458865448964616E-5
1.0E-14                  767                      1.5459032817030207E-5
1.0E-14                  768                      1.5459199763653226E-5
1.0E-14                  769                      1.5459366288833688E-5
1.0E-14                  770                      1.5459532392571576E-5
1.0E-14                  771                      1.5459698074866916E-5
1.0E-14                  772                      1.5459863335719682E-5
1.0E-14                  773                      1.546002817512988E-5
1.0E-14                  774                      1.5460192593097528E-5
1.0E-14                  775                      1.54603565896226E-5
1.0E-14                  776                      1.5460520164705113E-5
1.0E-14                  777                      1.5460683318345057E-5
1.0E-14                  778                      1.546084605054244E-5
1.0E-14                  779                      1.546100836129726E-5
1.0E-14                  780                      1.546117025060952E-5
1.0E-14                  781                      1.5461331718479213E-5
1.0E-14                  782                      1.5461492764906343E-5
1.0E-14                  783                      1.546165338989091E-5
1.0E-14                  784                      1.5461813593432903E-5
1.0E-14                  785                      1.5461973375532343E-5
1.0E-14                  786                      1.5462132736189216E-5
1.0E-14                  787                      1.5462291675403518E-5
1.0E-14                  788                      1.5462450193175262E-5
1.0E-14                  789                      1.5462608289504445E-5
1.0E-14                  790                      1.5462765964391058E-5
1.0E-14                  791                      1.5462923217835112E-5
1.0E-14                  792                      1.54630800498366E-5
1.0E-14                  793                      1.5463236460395522E-5
1.0E-14                  794                      1.5463392449511884E-5
1.0E-14                  795                      1.5463548017185682E-5
1.0E-14                  796                      1.5463703163416912E-5
1.0E-14                  797                      1.546385788820558E-5
1.0E-14                  798                      1.5464012191551682E-5
1.0E-14                  799                      1.5464166073455223E-5
1.0E-14                  800                      1.54643195339162E-5
1.0E-14                  801                      1.5464472572934614E-5
1.0E-14                  802                      1.5464625190510462E-5
1.0E-14                  803                      1.5464777386643742E-5
1.0E-14                  804                      1.5464929161334468E-5
1.0E-14                  805                      1.5465080514582616E-5
1.0E-14                  806                      1.5465231446388207E-5
1.0E-14                  807                      1.5465381956751236E-5
1.0E-14                  808                      1.54655320456717E-5
1.0E-14                  809                      1.5465681713149596E-5
1.0E-14                  810                      1.5465830959184933E-5
1.0E-14                  811                      1.546597884423101E-5
1.0E-14                  812                      1.5466125610475506E-5
1.0E-14                  813                      1.546627191569934E-5
1.0E-14                  814                      1.5466417759902518E-5
1.0E-14                  815                      1.5466563143085045E-5
1.0E-14                  816                      1.546670806524691E-5
1.0E-14                  817                      1.546685252638812E-5
1.0E-14                  818                      1.546699652650867E-5
1.0E-14                  819                      1.5467140065608562E-5
1.0E-14                  820                      1.5467283143687796E-5
1.0E-14                  821                      1.5467425760746374E-5
1.0E-14                  822                      1.5467567916784295E-5
1.0E-14                  823                      1.5467709611801556E-5
1.0E-14                  824                      1.546785084579817E-5
1.0E-14                  825                      1.5467991618774123E-5
1.0E-14                  826                      1.546813193072941E-5
1.0E-14                  827                      1.5468271781664043E-5
1.0E-14                  828                      1.5468411171578015E-5
1.0E-14                  829                      1.546855010047134E-5
1.0E-14                  830                      1.5468688568344004E-5
1.0E-14                  831                      1.546882657519601E-5
1.0E-14                  832                      1.5468964121027356E-5
1.0E-14                  833                      1.546910120583805E-5
1.0E-14                  834                      1.5469237829628083E-5
1.0E-14                  835                      1.5469373992397456E-5
1.0E-14                  836                      1.546950969414618E-5
1.0E-14                  837                      1.546964493487424E-5
1.0E-14                  838                      1.5469779714581648E-5
1.0E-14                  839                      1.546991403326839E-5
1.0E-14                  840                      1.547004789093448E-5
1.0E-14                  841                      1.5470181287579908E-5
1.0E-14                  842                      1.5470314223204686E-5
1.0E-14                  843                      1.54704466978088E-5
1.0E-14                  844                      1.547057871139226E-5
1.0E-14                  845                      1.5470710263955068E-5
1.0E-14                  846                      1.5470841355497217E-5
1.0E-14                  847                      1.5470971986018703E-5
1.0E-14                  848                      1.547110215551953E-5
1.0E-14                  849                      1.5471231863999705E-5
1.0E-14                  850                      1.5471361111459225E-5
1.0E-14                  851                      1.5471489897898078E-5
1.0E-14                  852                      1.547161822331628E-5
1.0E-14                  853                      1.5471746087713828E-5
1.0E-14                  854                      1.5471873491090712E-5
1.0E-14                  855                      1.5472000433446942E-5
1.0E-14                  856                      1.5472126914782513E-5
1.0E-14                  857                      1.547225293509743E-5
1.0E-14                  858                      1.5472378494391685E-5
1.0E-14                  859                      1.547250359266529E-5
1.0E-14                  860                      1.5472628229918228E-5
1.0E-14                  861                      1.5472752406150517E-5
1.0E-14                  862                      1.5472876121362142E-5
1.0E-14                  863                      1.5472999375553117E-5
1.0E-14                  864                      1.547312216872343E-5
1.0E-14                  865                      1.5473244500873082E-5
1.0E-14                  866                      1.547336637200209E-5
1.0E-14                  867                      1.5473487782110424E-5
1.0E-14                  868                      1.547360873119811E-5
1.0E-14                  869                      1.547372921926514E-5
1.0E-14                  870                      1.5473849246311507E-5
1.0E-14                  871                      1.547396881233722E-5
1.0E-14                  872                      1.5474087917342278E-5
1.0E-14                  873                      1.5474206561326676E-5
1.0E-14                  874                      1.547432474429042E-5
1.0E-14                  875                      1.54744424662335E-5
1.0E-14                  876                      1.5474559727155925E-5
1.0E-14                  877                      1.547467652705769E-5
1.0E-14                  878                      1.5474792865938805E-5
1.0E-14                  879                      1.5474908743799257E-5
1.0E-14                  880                      1.5475024160639055E-5
1.0E-14                  881                      1.5475139116458194E-5
1.0E-14                  882                      1.547525361125668E-5
1.0E-14                  883                      1.5475367645034503E-5
1.0E-14                  884                      1.547548121779167E-5
1.0E-14                  885                      1.5475594329528178E-5
1.0E-14                  886                      1.5475706980244028E-5
1.0E-14                  887                      1.5475819169939228E-5
1.0E-14                  888                      1.5475930898613765E-5
1.0E-14                  889                      1.5476042166267652E-5
1.0E-14                  890                      1.547615297290087E-5
1.0E-14                  891                      1.5476263318513436E-5
1.0E-14                  892                      1.5476373203105344E-5
1.0E-14                  893                      1.5476482626676595E-5
1.0E-14                  894                      1.547659158922719E-5
1.0E-14                  895                      1.5476700090757124E-5
1.0E-14                  896                      1.547680813126641E-5
1.0E-14                  897                      1.5476915710755028E-5
1.0E-14                  898                      1.5477022829222993E-5
1.0E-14                  899                      1.5477129486670305E-5
1.0E-14                  900                      1.547723568309695E-5
1.0E-14                  901                      1.5477341418502947E-5
1.0E-14                  902                      1.547744669288828E-5
1.0E-14                  903                      1.547755150625296E-5
1.0E-14                  904                      1.547765585859698E-5
1.0E-14                  905                      1.5477759749920346E-5
1.0E-14                  906                      1.5477863180223046E-5
1.0E-14                  907                      1.54779661495051E-5
1.0E-14                  908                      1.547806865776649E-5
1.0E-14                  909                      1.547817070500723E-5
1.0E-14                  910                      1.5478272291227306E-5
1.0E-14                  911                      1.547837341642672E-5
1.0E-14                  912                      1.5478474080605485E-5
1.0E-14                  913                      1.5478574283763593E-5
1.0E-14                  914                      1.5478674025901038E-5
1.0E-14                  915                      1.5478773307017826E-5
1.0E-14                  916                      1.547887212711396E-5
1.0E-14                  917                      1.5478970486189434E-5
1.0E-14                  918                      1.5479068384244257E-5
1.0E-14                  919                      1.5479165821278412E-5
1.0E-14                  920                      1.5479262797291915E-5
1.0E-14                  921                      1.547935931228477E-5
1.0E-14                  922                      1.5479455366256955E-5
1.0E-14                  923                      1.5479550959208485E-5
1.0E-14                  924                      1.5479646091139362E-5
1.0E-14                  925                      1.547974076204958E-5
1.0E-14                  926                      1.547983497193914E-5
1.0E-14                  927                      1.547992872080804E-5
1.0E-14                  928                      1.5480022008656285E-5
1.0E-14                  929                      1.5480114835483876E-5
1.0E-14                  930                      1.54802072012908E-5
1.0E-14                  931                      1.5480299106077082E-5
1.0E-14                  932                      1.5480390549842697E-5
1.0E-14                  933                      1.5480481532587656E-5
1.0E-14                  934                      1.5480572054311955E-5
1.0E-14                  935                      1.54806621150156E-5
1.0E-14                  936                      1.5480751714698593E-5
1.0E-14                  937                      1.5480840853360912E-5
1.0E-14                  938                      1.5480929531002592E-5
1.0E-14                  939                      1.5481017747623605E-5
1.0E-14                  940                      1.548110550322396E-5
1.0E-14                  941                      1.548119279780366E-5
1.0E-14                  942                      1.5481279631362702E-5
1.0E-14                  943                      1.548136600390109E-5
1.0E-14                  944                      1.5481451915418816E-5
1.0E-14                  945                      1.548153736591589E-5
1.0E-14                  946                      1.54816223553923E-5
1.0E-14                  947                      1.548170688384805E-5
1.0E-14                  948                      1.5481790951283154E-5
1.0E-14                  949                      1.5481874557697603E-5
1.0E-14                  950                      1.548195770309138E-5
1.0E-14                  951                      1.5482040387464513E-5
1.0E-14                  952                      1.5482122610816975E-5
1.0E-14                  953                      1.548220437314879E-5
1.0E-14                  954                      1.5482285674459943E-5
1.0E-14                  955                      1.5482366514750443E-5
1.0E-14                  956                      1.5482446894020282E-5
1.0E-14                  957                      1.548252681226947E-5
1.0E-14                  958                      1.548260626949799E-5
1.0E-14                  959                      1.548268526570586E-5
1.0E-14                  960                      1.548276380089307E-5
1.0E-14                  961                      1.5482841875059627E-5
1.0E-14                  962                      1.5482919488205517E-5
1.0E-14                  963                      1.5482996640330758E-5
1.0E-14                  964                      1.548307333143534E-5
1.0E-14                  965                      1.548314956151926E-5
1.0E-14                  966                      1.548322533058254E-5
1.0E-14                  967                      1.5483300638625144E-5
1.0E-14                  968                      1.5483375485647092E-5
1.0E-14                  969                      1.5483449871648384E-5
1.0E-14                  970                      1.548352379662903E-5
1.0E-14                  971                      1.548359726058901E-5
1.0E-14                  972                      1.548368612773039E-5
1.0E-14                  973                      1.5483791315626934E-5
1.0E-14                  974                      1.5483896442881207E-5
1.0E-14                  975                      1.548400150949323E-5
1.0E-14                  976                      1.5484106515462994E-5
1.0E-14                  977                      1.5484211460790497E-5
1.0E-14                  978                      1.5484316345475737E-5
1.0E-14                  979                      1.548442116951872E-5
1.0E-14                  980                      1.548452593291944E-5
1.0E-14                  981                      1.548463063567791E-5
1.0E-14                  982                      1.5484735277794115E-5
1.0E-14                  983                      1.548483985926806E-5
1.0E-14                  984                      1.5484944380099745E-5
1.0E-14                  985                      1.548504884028917E-5
1.0E-14                  986                      1.548515323983634E-5
1.0E-14                  987                      1.5485257578741246E-5
1.0E-14                  988                      1.54853618570039E-5
1.0E-14                  989                      1.548546607462428E-5
1.0E-14                  990                      1.5485570231602417E-5
1.0E-14                  991                      1.5485674327938288E-5
1.0E-14                  992                      1.548577836363189E-5
1.0E-14                  993                      1.5485882338683245E-5
1.0E-14                  994                      1.5485986253092342E-5
1.0E-14                  995                      1.5486090106859173E-5
1.0E-14                  996                      1.5486193899983747E-5
1.0E-14                  997                      1.5486297632466054E-5
1.0E-14                  998                      1.5486401304306114E-5
1.0E-14                  999                      1.548650491550391E-5
1.0E-14                  1000                     1.548660846605944E-5
1.0E-14                  1001                     1.548671195597272E-5
1.0E-14                  1002                     1.5486815385243734E-5
1.0E-14                  1003                     1.5486918753872488E-5
1.0E-14                  1004                     1.548702206185899E-5
1.0E-14                  1005                     1.548712530920323E-5
1.0E-14                  1006                     1.5487228495905203E-5
1.0E-14                  1007                     1.5487331621964927E-5
1.0E-14                  1008                     1.5487434687382388E-5
1.0E-14                  1009                     1.5487537692157586E-5
1.0E-14                  1010                     1.5487640636290523E-5
1.0E-14                  1011                     1.5487743519781207E-5
1.0E-14                  1012                     1.548784634262962E-5
1.0E-14                  1013                     1.548794910483579E-5
1.0E-14                  1014                     1.5488051806399697E-5
1.0E-14                  1015                     1.5488154447321338E-5
1.0E-14                  1016                     1.5488257027600726E-5
1.0E-14                  1017                     1.5488359547237847E-5
1.0E-14                  1018                     1.5488462006232708E-5
1.0E-14                  1019                     1.548856440458532E-5
1.0E-14                  1020                     1.5488666742295666E-5
1.0E-14                  1021                     1.5488769019363747E-5
1.0E-14                  1022                     1.548887123578958E-5
1.0E-14                  1023                     1.5488973391573147E-5
1.0E-14                  1024                     1.548907548671446E-5
1.0E-14                  1025                     1.548917752121351E-5
1.0E-14                  1026                     1.5489279495070297E-5
1.0E-14                  1027                     1.5489381408284828E-5
1.0E-14                  1028                     1.54894832608571E-5
1.0E-14                  1029                     1.5489585052787114E-5
1.0E-14                  1030                     1.5489686784074865E-5
1.0E-14                  1031                     1.548978845472036E-5
1.0E-14                  1032                     1.548989006472359E-5
1.0E-14                  1033                     1.5489991614084556E-5
1.0E-14                  1034                     1.549009310280327E-5
1.0E-14                  1035                     1.549019453087973E-5
1.0E-14                  1036                     1.5490295898313924E-5
1.0E-14                  1037                     1.5490397205105865E-5
1.0E-14                  1038                     1.549049845125554E-5
1.0E-14                  1039                     1.5490599636762962E-5
1.0E-14                  1040                     1.5490700761628117E-5
1.0E-14                  1041                     1.5490801825851015E-5
1.0E-14                  1042                     1.5490902829431657E-5
1.0E-14                  1043                     1.5491003772370035E-5
1.0E-14                  1044                     1.5491104654666153E-5
1.0E-14                  1045                     1.5491205476320015E-5
1.0E-14                  1046                     1.5491306237331613E-5
1.0E-14                  1047                     1.549140693770095E-5
1.0E-14                  1048                     1.5491507577428037E-5
1.0E-14                  1049                     1.5491608156512865E-5
1.0E-14                  1050                     1.549170867495543E-5
1.0E-14                  1051                     1.5491809132755732E-5
1.0E-14                  1052                     1.5491909529913774E-5
1.0E-14                  1053                     1.549200986642956E-5
1.0E-14                  1054                     1.5492110142303088E-5
1.0E-14                  1055                     1.5492210357534357E-5
1.0E-14                  1056                     1.549231051212336E-5
1.0E-14                  1057                     1.5492410606070107E-5
1.0E-14                  1058                     1.5492510639374592E-5
1.0E-14                  1059                     1.5492610612036824E-5
1.0E-14                  1060                     1.5492710524056796E-5
1.0E-14                  1061                     1.5492810375434502E-5
1.0E-14                  1062                     1.5492910166169957E-5
1.0E-14                  1063                     1.5493009896263146E-5
1.0E-14                  1064                     1.5493109565714078E-5
1.0E-14                  1065                     1.5493209174522754E-5
1.0E-14                  1066                     1.5493308722689163E-5
1.0E-14                  1067                     1.5493408210213315E-5
1.0E-14                  1068                     1.5493507637095207E-5
1.0E-14                  1069                     1.5493607003334843E-5
1.0E-14                  1070                     1.5493706308932215E-5
1.0E-14                  1071                     1.5493805553887337E-5
1.0E-14                  1072                     1.549390473820019E-5
1.0E-14                  1073                     1.5494003861870785E-5
1.0E-14                  1074                     1.5494102924899124E-5
1.0E-14                  1075                     1.5494201927285203E-5
1.0E-14                  1076                     1.5494300869029022E-5
1.0E-14                  1077                     1.5494399750130578E-5
1.0E-14                  1078                     1.5494498570589877E-5
1.0E-14                  1079                     1.5494597330406916E-5
1.0E-14                  1080                     1.54946960295817E-5
1.0E-14                  1081                     1.5494794668114225E-5
1.0E-14                  1082                     1.549489324600448E-5
1.0E-14                  1083                     1.5494991763252483E-5
1.0E-14                  1084                     1.5495090219858233E-5
1.0E-14                  1085                     1.5495188615821705E-5
1.0E-14                  1086                     1.5495286951142938E-5
1.0E-14                  1087                     1.5495385225821897E-5
1.0E-14                  1088                     1.5495483439858607E-5
1.0E-14                  1089                     1.5495581593253053E-5
1.0E-14                  1090                     1.5495679686005235E-5
1.0E-14                  1091                     1.5495777718115165E-5
1.0E-14                  1092                     1.5495875689582834E-5
1.0E-14                  1093                     1.5495973600408237E-5
1.0E-14                  1094                     1.5496071450591383E-5
1.0E-14                  1095                     1.5496169240132276E-5
1.0E-14                  1096                     1.5496266969030902E-5
1.0E-14                  1097                     1.5496364637287275E-5
1.0E-14                  1098                     1.549646224490139E-5
1.0E-14                  1099                     1.549655979187324E-5
1.0E-14                  1100                     1.549665727820283E-5
1.0E-14                  1101                     1.5496754703890157E-5
1.0E-14                  1102                     1.5496852068935234E-5
1.0E-14                  1103                     1.5496949373338047E-5
1.0E-14                  1104                     1.5497046617098603E-5
1.0E-14                  1105                     1.54971438002169E-5
1.0E-14                  1106                     1.549724092269293E-5
1.0E-14                  1107                     1.5497337984526713E-5
1.0E-14                  1108                     1.549743498571823E-5
1.0E-14                  1109                     1.5497531926267482E-5
1.0E-14                  1110                     1.549762880617448E-5
1.0E-14                  1111                     1.5497725625439215E-5
1.0E-14                  1112                     1.54978223840617E-5
1.0E-14                  1113                     1.5497919082041915E-5
1.0E-14                  1114                     1.5498015719379875E-5
1.0E-14                  1115                     1.549811229607558E-5
1.0E-14                  1116                     1.5498208812129015E-5
1.0E-14                  1117                     1.5498305267540195E-5
1.0E-14                  1118                     1.5498401662309122E-5
1.0E-14                  1119                     1.5498497996435782E-5
1.0E-14                  1120                     1.549859426992019E-5
1.0E-14                  1121                     1.549869048276233E-5
1.0E-14                  1122                     1.549878663496221E-5
1.0E-14                  1123                     1.549888272651984E-5
1.0E-14                  1124                     1.54989787574352E-5
1.0E-14                  1125                     1.5499074727708313E-5
1.0E-14                  1126                     1.549917063733916E-5
1.0E-14                  1127                     1.549926648632774E-5
1.0E-14                  1128                     1.5499362274674067E-5
1.0E-14                  1129                     1.549945800237814E-5
1.0E-14                  1130                     1.5499553669439948E-5
1.0E-14                  1131                     1.5499649275859502E-5
1.0E-14                  1132                     1.5499744821636792E-5
1.0E-14                  1133                     1.549983850824003E-5
1.0E-14                  1134                     1.5499929347866423E-5
1.0E-14                  1135                     1.5500020070555187E-5
1.0E-14                  1136                     1.5500110676306323E-5
1.0E-14                  1137                     1.5500201165119827E-5
1.0E-14                  1138                     1.5500291536995704E-5
1.0E-14                  1139                     1.5500381791933962E-5
1.0E-14                  1140                     1.550047192993459E-5
1.0E-14                  1141                     1.550056195099758E-5
1.0E-14                  1142                     1.5500651855122954E-5
1.0E-14                  1143                     1.550074164231069E-5
1.0E-14                  1144                     1.5500831312560803E-5
1.0E-14                  1145                     1.5500920865873285E-5
1.0E-14                  1146                     1.5501010302248142E-5
1.0E-14                  1147                     1.5501099621685365E-5
1.0E-14                  1148                     1.5501188824184962E-5
1.0E-14                  1149                     1.550127790974694E-5
1.0E-14                  1150                     1.550136687837128E-5
1.0E-14                  1151                     1.5501455730057993E-5
1.0E-14                  1152                     1.550154446480708E-5
1.0E-14                  1153                     1.5501633082618538E-5
1.0E-14                  1154                     1.5501721583492366E-5
1.0E-14                  1155                     1.550180996742857E-5
1.0E-14                  1156                     1.550189823442714E-5
1.0E-14                  1157                     1.5501986384488092E-5
1.0E-14                  1158                     1.5502074417611408E-5
1.0E-14                  1159                     1.5502162333797095E-5
1.0E-14                  1160                     1.5502250133045158E-5
1.0E-14                  1161                     1.5502337815355596E-5
1.0E-14                  1162                     1.5502425380728402E-5
1.0E-14                  1163                     1.5502512829163573E-5
1.0E-14                  1164                     1.5502600160661126E-5
1.0E-14                  1165                     1.5502687375221048E-5
1.0E-14                  1166                     1.5502774472843338E-5
1.0E-14                  1167                     1.5502861453528E-5
1.0E-14                  1168                     1.550294831727504E-5
1.0E-14                  1169                     1.5503035064084446E-5
1.0E-14                  1170                     1.550312169395623E-5
1.0E-14                  1171                     1.550320820689038E-5
1.0E-14                  1172                     1.5503294602886903E-5
1.0E-14                  1173                     1.5503380881945806E-5
1.0E-14                  1174                     1.5503467044067073E-5
1.0E-14                  1175                     1.550355308925071E-5
1.0E-14                  1176                     1.550363901749672E-5
1.0E-14                  1177                     1.5503724828805108E-5
1.0E-14                  1178                     1.5503810523175863E-5
1.0E-14                  1179                     1.550389610060899E-5
1.0E-14                  1180                     1.550398156110449E-5
1.0E-14                  1181                     1.5504066904662365E-5
1.0E-14                  1182                     1.550415213128261E-5
1.0E-14                  1183                     1.5504237240965225E-5
1.0E-14                  1184                     1.5504322233710207E-5
1.0E-14                  1185                     1.5504407109517558E-5
1.0E-14                  1186                     1.5504491868387294E-5
1.0E-14                  1187                     1.55045765103194E-5
1.0E-14                  1188                     1.5504661035313868E-5
1.0E-14                  1189                     1.550474544337072E-5
1.0E-14                  1190                     1.5504829734489936E-5
1.0E-14                  1191                     1.5504913908671528E-5
1.0E-14                  1192                     1.550499796591549E-5
1.0E-14                  1193                     1.550508190622182E-5
1.0E-14                  1194                     1.550516572959053E-5
1.0E-14                  1195                     1.5505249436021613E-5
1.0E-14                  1196                     1.550533302551506E-5
1.0E-14                  1197                     1.5505416498070887E-5
1.0E-14                  1198                     1.5505499853689078E-5
1.0E-14                  1199                     1.5505583092369644E-5
1.0E-14                  1200                     1.550566621411258E-5
1.0E-14                  1201                     1.5505749218917885E-5
1.0E-14                  1202                     1.550583210678557E-5
1.0E-14                  1203                     1.5505914877715623E-5
1.0E-14                  1204                     1.5505997531708045E-5
1.0E-14                  1205                     1.5506080068762842E-5
