% Model:              NP_reactive_flow_Different_injection_TCE_in_Low_Permeable2.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 15 2020, 01:34
% Table:              np_outflow_concentraion0 - np_outflow_concentraion (np_outflow_concentraion)
% lowPM_per              t (s)                    np_outflow_concentraion (mol/(m*s))
1.0E-11                  1203                     1.5654475641676933E-5
1.0E-11                  1204                     1.565448353807876E-5
1.0E-11                  1205                     1.5654491414714852E-5
1.0E-11                  1206                     1.5654499271585188E-5
1.0E-11                  1207                     1.565450710868979E-5
1.0E-11                  1208                     1.5654514926028645E-5
1.0E-11                  1209                     1.5654522723601752E-5
1.0E-11                  1210                     1.565453050140912E-5
1.0E-11                  1211                     1.565453825945074E-5
1.0E-11                  1212                     1.5654545997726618E-5
1.0E-11                  1213                     1.565455379358216E-5
1.0E-11                  1214                     1.5654561665053588E-5
1.0E-11                  1215                     1.565456953159892E-5
1.0E-11                  1216                     1.5654577393218154E-5
1.0E-11                  1217                     1.5654585249911294E-5
1.0E-11                  1218                     1.5654593101678345E-5
1.0E-11                  1219                     1.5654600948519293E-5
1.0E-11                  1220                     1.5654608790434148E-5
1.0E-11                  1221                     1.5654616627422906E-5
1.0E-11                  1222                     1.5654624459485565E-5
1.0E-11                  1223                     1.565463228662214E-5
1.0E-11                  1224                     1.5654640108832607E-5
1.0E-11                  1225                     1.5654647926116984E-5
1.0E-11                  1226                     1.5654655738475268E-5
1.0E-11                  1227                     1.565466354590745E-5
1.0E-11                  1228                     1.5654671348413544E-5
1.0E-11                  1229                     1.5654679145993532E-5
1.0E-11                  1230                     1.565468693864743E-5
1.0E-11                  1231                     1.5654694726375233E-5
1.0E-11                  1232                     1.565470250917693E-5
1.0E-11                  1233                     1.565471028705255E-5
1.0E-11                  1234                     1.5654718022706612E-5
1.0E-11                  1235                     1.5654725537700482E-5
1.0E-11                  1236                     1.565473302540937E-5
1.0E-11                  1237                     1.5654740485833288E-5
1.0E-11                  1238                     1.5654747918972234E-5
1.0E-11                  1239                     1.56547553248262E-5
1.0E-11                  1240                     1.5654762703395195E-5
1.0E-11                  1241                     1.565477005467922E-5
1.0E-11                  1242                     1.5654777378678268E-5
1.0E-11                  1243                     1.565478467539234E-5
1.0E-11                  1244                     1.5654791944821444E-5
1.0E-11                  1245                     1.565479918696557E-5
1.0E-11                  1246                     1.5654806401824723E-5
1.0E-11                  1247                     1.5654813589398905E-5
1.0E-11                  1248                     1.565482074968811E-5
1.0E-11                  1249                     1.5654827882692345E-5
1.0E-11                  1250                     1.56548349884116E-5
1.0E-11                  1251                     1.5654842066845885E-5
1.0E-11                  1252                     1.5654849117995195E-5
1.0E-11                  1253                     1.5654856141859527E-5
1.0E-11                  1254                     1.5654863138438892E-5
1.0E-11                  1255                     1.565487010773328E-5
1.0E-11                  1256                     1.5654877496129164E-5
1.0E-11                  1257                     1.5654884991405242E-5
1.0E-11                  1258                     1.5654892507800212E-5
1.0E-11                  1259                     1.5654900045314072E-5
1.0E-11                  1260                     1.5654907603946828E-5
1.0E-11                  1261                     1.5654915183698477E-5
1.0E-11                  1262                     1.5654922784569016E-5
1.0E-11                  1263                     1.5654930406558444E-5
1.0E-11                  1264                     1.565493804966676E-5
1.0E-11                  1265                     1.5654945713893975E-5
1.0E-11                  1266                     1.565495339924008E-5
1.0E-11                  1267                     1.5654961105705065E-5
1.0E-11                  1268                     1.5654968833288958E-5
1.0E-11                  1269                     1.5654976581991736E-5
1.0E-11                  1270                     1.56549843518134E-5
1.0E-11                  1271                     1.565499214275396E-5
1.0E-11                  1272                     1.565499995481342E-5
1.0E-11                  1273                     1.565500778799176E-5
1.0E-11                  1274                     1.5655015642288986E-5
1.0E-11                  1275                     1.5655023517705112E-5
1.0E-11                  1276                     1.5655031414240135E-5
1.0E-11                  1277                     1.5655039011409546E-5
1.0E-11                  1278                     1.5655046277894557E-5
1.0E-11                  1279                     1.5655053507895616E-5
1.0E-11                  1280                     1.5655060701412702E-5
1.0E-11                  1281                     1.5655067858445823E-5
1.0E-11                  1282                     1.5655074978994982E-5
1.0E-11                  1283                     1.5655082063060176E-5
1.0E-11                  1284                     1.5655089110641404E-5
1.0E-11                  1285                     1.5655096121738663E-5
1.0E-11                  1286                     1.565510309635196E-5
1.0E-11                  1287                     1.5655110034481288E-5
1.0E-11                  1288                     1.5655116936126657E-5
1.0E-11                  1289                     1.5655123801288057E-5
1.0E-11                  1290                     1.5655130629965495E-5
1.0E-11                  1291                     1.5655137422158957E-5
1.0E-11                  1292                     1.565514417786846E-5
1.0E-11                  1293                     1.5655150897093992E-5
1.0E-11                  1294                     1.565515757983557E-5
1.0E-11                  1295                     1.5655164226093175E-5
1.0E-11                  1296                     1.565517083586682E-5
1.0E-11                  1297                     1.5655177409156493E-5
1.0E-11                  1298                     1.5655184030095746E-5
1.0E-11                  1299                     1.5655191005551123E-5
1.0E-11                  1300                     1.5655197986390952E-5
1.0E-11                  1301                     1.5655204972615244E-5
1.0E-11                  1302                     1.5655211964223986E-5
1.0E-11                  1303                     1.565521896121719E-5
1.0E-11                  1304                     1.5655225963594856E-5
1.0E-11                  1305                     1.565523297135698E-5
1.0E-11                  1306                     1.5655239984503554E-5
1.0E-11                  1307                     1.5655247003034584E-5
1.0E-11                  1308                     1.5655254026950078E-5
1.0E-11                  1309                     1.5655261056250027E-5
1.0E-11                  1310                     1.5655268090934426E-5
1.0E-11                  1311                     1.565527513100329E-5
1.0E-11                  1312                     1.5655282176456604E-5
1.0E-11                  1313                     1.5655289227294382E-5
1.0E-11                  1314                     1.565529628351662E-5
1.0E-11                  1315                     1.565530334512331E-5
1.0E-11                  1316                     1.5655310412114458E-5
1.0E-11                  1317                     1.5655317484490065E-5
1.0E-11                  1318                     1.5655324562250128E-5
1.0E-11                  1319                     1.5655331645394647E-5
1.0E-11                  1320                     1.5655338500303923E-5
1.0E-11                  1321                     1.565534530111303E-5
1.0E-11                  1322                     1.5655352082932882E-5
1.0E-11                  1323                     1.5655358845763497E-5
1.0E-11                  1324                     1.5655365589604852E-5
1.0E-11                  1325                     1.5655372314456952E-5
1.0E-11                  1326                     1.5655379020319814E-5
1.0E-11                  1327                     1.565538570719342E-5
1.0E-11                  1328                     1.5655392375077774E-5
1.0E-11                  1329                     1.5655399023972882E-5
1.0E-11                  1330                     1.5655405653878735E-5
1.0E-11                  1331                     1.5655412264795342E-5
1.0E-11                  1332                     1.565541885672269E-5
1.0E-11                  1333                     1.5655425429660794E-5
1.0E-11                  1334                     1.5655431983609648E-5
1.0E-11                  1335                     1.565543851856926E-5
1.0E-11                  1336                     1.5655445034539607E-5
1.0E-11                  1337                     1.5655451531520715E-5
1.0E-11                  1338                     1.565545800951256E-5
1.0E-11                  1339                     1.5655464468515168E-5
1.0E-11                  1340                     1.5655470908528516E-5
1.0E-11                  1341                     1.5655477514813937E-5
1.0E-11                  1342                     1.56554842833009E-5
1.0E-11                  1343                     1.5655491064112342E-5
1.0E-11                  1344                     1.5655497857248257E-5
1.0E-11                  1345                     1.5655504662708644E-5
1.0E-11                  1346                     1.565551148049351E-5
1.0E-11                  1347                     1.565551831060285E-5
1.0E-11                  1348                     1.565552515303666E-5
1.0E-11                  1349                     1.5655532007794946E-5
1.0E-11                  1350                     1.5655538874877712E-5
1.0E-11                  1351                     1.5655545754284946E-5
1.0E-11                  1352                     1.5655552646016662E-5
1.0E-11                  1353                     1.5655559550072843E-5
1.0E-11                  1354                     1.5655566466453502E-5
1.0E-11                  1355                     1.5655573395158636E-5
1.0E-11                  1356                     1.565558033618825E-5
1.0E-11                  1357                     1.5655587289542337E-5
1.0E-11                  1358                     1.5655594255220893E-5
1.0E-11                  1359                     1.5655601233223928E-5
1.0E-11                  1360                     1.565560822355143E-5
1.0E-11                  1361                     1.565561522620342E-5
1.0E-11                  1362                     1.5655622134756074E-5
1.0E-11                  1363                     1.5655628647121855E-5
1.0E-11                  1364                     1.5655635126562073E-5
1.0E-11                  1365                     1.5655641573076764E-5
1.0E-11                  1366                     1.5655647986665893E-5
1.0E-11                  1367                     1.565565436732948E-5
1.0E-11                  1368                     1.5655660715067522E-5
1.0E-11                  1369                     1.5655667029880015E-5
1.0E-11                  1370                     1.5655673311766966E-5
1.0E-11                  1371                     1.565567956072836E-5
1.0E-11                  1372                     1.5655685776764214E-5
1.0E-11                  1373                     1.5655691959874516E-5
1.0E-11                  1374                     1.565569811005928E-5
1.0E-11                  1375                     1.5655704227318484E-5
1.0E-11                  1376                     1.5655710311652143E-5
1.0E-11                  1377                     1.5655716363060263E-5
1.0E-11                  1378                     1.565572238154283E-5
1.0E-11                  1379                     1.5655728367099858E-5
1.0E-11                  1380                     1.5655734319731332E-5
1.0E-11                  1381                     1.5655740239437253E-5
1.0E-11                  1382                     1.565574612621764E-5
1.0E-11                  1383                     1.5655751980072464E-5
1.0E-11                  1384                     1.565575839654919E-5
1.0E-11                  1385                     1.565576490630542E-5
1.0E-11                  1386                     1.5655771442998036E-5
1.0E-11                  1387                     1.5655778006627054E-5
1.0E-11                  1388                     1.565578459719247E-5
1.0E-11                  1389                     1.5655791214694286E-5
1.0E-11                  1390                     1.56557978591325E-5
1.0E-11                  1391                     1.56558045305071E-5
1.0E-11                  1392                     1.56558112288181E-5
1.0E-11                  1393                     1.5655817954065504E-5
1.0E-11                  1394                     1.5655824706249308E-5
1.0E-11                  1395                     1.56558314853695E-5
1.0E-11                  1396                     1.5655838291426098E-5
1.0E-11                  1397                     1.565584512441909E-5
1.0E-11                  1398                     1.5655851984348473E-5
1.0E-11                  1399                     1.5655858871214253E-5
1.0E-11                  1400                     1.565586578501644E-5
1.0E-11                  1401                     1.5655872725755024E-5
1.0E-11                  1402                     1.5655879693429997E-5
1.0E-11                  1403                     1.565588668804138E-5
1.0E-11                  1404                     1.565589370958914E-5
1.0E-11                  1405                     1.5655900361772868E-5
1.0E-11                  1406                     1.5655906695516527E-5
1.0E-11                  1407                     1.565591299298974E-5
1.0E-11                  1408                     1.56559192541925E-5
1.0E-11                  1409                     1.565592547912482E-5
1.0E-11                  1410                     1.56559316677867E-5
1.0E-11                  1411                     1.565593782017812E-5
1.0E-11                  1412                     1.56559439362991E-5
1.0E-11                  1413                     1.5655950016149632E-5
1.0E-11                  1414                     1.5655956059729714E-5
1.0E-11                  1415                     1.565596206703935E-5
1.0E-11                  1416                     1.565596803807855E-5
1.0E-11                  1417                     1.5655973972847294E-5
1.0E-11                  1418                     1.56559798713456E-5
1.0E-11                  1419                     1.565598573357345E-5
1.0E-11                  1420                     1.5655991559530855E-5
1.0E-11                  1421                     1.565599734921782E-5
1.0E-11                  1422                     1.565600310263433E-5
1.0E-11                  1423                     1.5656008819780403E-5
1.0E-11                  1424                     1.565601450065602E-5
1.0E-11                  1425                     1.5656020145261196E-5
1.0E-11                  1426                     1.5656025875827296E-5
1.0E-11                  1427                     1.565603196538591E-5
1.0E-11                  1428                     1.565603806402339E-5
1.0E-11                  1429                     1.5656044171739722E-5
1.0E-11                  1430                     1.565605028853491E-5
1.0E-11                  1431                     1.565605641440896E-5
1.0E-11                  1432                     1.565606254936186E-5
1.0E-11                  1433                     1.5656068693393622E-5
1.0E-11                  1434                     1.565607484650423E-5
1.0E-11                  1435                     1.5656081008693694E-5
1.0E-11                  1436                     1.5656087179962018E-5
1.0E-11                  1437                     1.5656093360309196E-5
1.0E-11                  1438                     1.565609954973523E-5
1.0E-11                  1439                     1.5656105748240118E-5
1.0E-11                  1440                     1.565611195582387E-5
1.0E-11                  1441                     1.565611817248647E-5
1.0E-11                  1442                     1.565612439822792E-5
1.0E-11                  1443                     1.5656130633048236E-5
1.0E-11                  1444                     1.56561368769474E-5
1.0E-11                  1445                     1.5656143129925427E-5
1.0E-11                  1446                     1.5656149391982302E-5
1.0E-11                  1447                     1.565615566311804E-5
1.0E-11                  1448                     1.5656161709656168E-5
1.0E-11                  1449                     1.5656167725055748E-5
1.0E-11                  1450                     1.5656173726876737E-5
1.0E-11                  1451                     1.5656179715119143E-5
1.0E-11                  1452                     1.5656185689782954E-5
1.0E-11                  1453                     1.5656191650868163E-5
1.0E-11                  1454                     1.5656197598374797E-5
1.0E-11                  1455                     1.5656203532302832E-5
1.0E-11                  1456                     1.5656209452652275E-5
1.0E-11                  1457                     1.565621535942313E-5
1.0E-11                  1458                     1.565622125261539E-5
1.0E-11                  1459                     1.5656227132229065E-5
1.0E-11                  1460                     1.565623299826414E-5
1.0E-11                  1461                     1.5656238850720632E-5
1.0E-11                  1462                     1.565624468959853E-5
1.0E-11                  1463                     1.5656250514897835E-5
1.0E-11                  1464                     1.5656256326618548E-5
1.0E-11                  1465                     1.565626212476068E-5
1.0E-11                  1466                     1.5656267909324212E-5
1.0E-11                  1467                     1.5656273680309163E-5
1.0E-11                  1468                     1.5656279437715508E-5
1.0E-11                  1469                     1.565628535555965E-5
1.0E-11                  1470                     1.5656291394876274E-5
1.0E-11                  1471                     1.5656297446882948E-5
1.0E-11                  1472                     1.565630351157967E-5
1.0E-11                  1473                     1.565630958896644E-5
1.0E-11                  1474                     1.5656315679043273E-5
1.0E-11                  1475                     1.5656321781810142E-5
1.0E-11                  1476                     1.565632789726706E-5
1.0E-11                  1477                     1.5656334025414032E-5
1.0E-11                  1478                     1.5656340166251057E-5
1.0E-11                  1479                     1.565634631977813E-5
1.0E-11                  1480                     1.5656352485995254E-5
1.0E-11                  1481                     1.5656358664902422E-5
1.0E-11                  1482                     1.565636485649964E-5
1.0E-11                  1483                     1.5656371060786908E-5
1.0E-11                  1484                     1.5656377277764226E-5
1.0E-11                  1485                     1.56563835074316E-5
1.0E-11                  1486                     1.5656389749789016E-5
1.0E-11                  1487                     1.5656396004836484E-5
1.0E-11                  1488                     1.5656402272574007E-5
1.0E-11                  1489                     1.565640855300157E-5
1.0E-11                  1490                     1.5656414719813924E-5
1.0E-11                  1491                     1.565642055015862E-5
1.0E-11                  1492                     1.5656426351642156E-5
1.0E-11                  1493                     1.5656432124264516E-5
1.0E-11                  1494                     1.565643786802572E-5
1.0E-11                  1495                     1.5656443582925735E-5
1.0E-11                  1496                     1.5656449268964598E-5
1.0E-11                  1497                     1.5656454926142283E-5
1.0E-11                  1498                     1.5656460554458804E-5
1.0E-11                  1499                     1.5656466153914152E-5
1.0E-11                  1500                     1.5656471724508336E-5
1.0E-11                  1501                     1.5656477266241346E-5
1.0E-11                  1502                     1.5656482779113196E-5
1.0E-11                  1503                     1.565648826312387E-5
1.0E-11                  1504                     1.5656493718273374E-5
1.0E-11                  1505                     1.5656499144561716E-5
1.0E-11                  1506                     1.5656504541988884E-5
1.0E-11                  1507                     1.565650991055489E-5
1.0E-11                  1508                     1.5656515250259722E-5
1.0E-11                  1509                     1.5656520561103376E-5
1.0E-11                  1510                     1.565652584308588E-5
1.0E-11                  1511                     1.5656531096207208E-5
1.0E-11                  1512                     1.565653659970015E-5
1.0E-11                  1513                     1.5656542112004386E-5
1.0E-11                  1514                     1.5656547621594752E-5
1.0E-11                  1515                     1.5656553128471273E-5
1.0E-11                  1516                     1.5656558632633953E-5
1.0E-11                  1517                     1.5656564134082778E-5
1.0E-11                  1518                     1.565656963281775E-5
1.0E-11                  1519                     1.5656575128838878E-5
1.0E-11                  1520                     1.565658062214615E-5
1.0E-11                  1521                     1.565658611273958E-5
1.0E-11                  1522                     1.5656591600619164E-5
1.0E-11                  1523                     1.5656597085784885E-5
1.0E-11                  1524                     1.5656602568236756E-5
1.0E-11                  1525                     1.565660804797479E-5
1.0E-11                  1526                     1.565661352499897E-5
1.0E-11                  1527                     1.5656618999309303E-5
1.0E-11                  1528                     1.565662447090577E-5
1.0E-11                  1529                     1.5656629939788403E-5
1.0E-11                  1530                     1.565663540595718E-5
1.0E-11                  1531                     1.5656640869412104E-5
1.0E-11                  1532                     1.5656646330153183E-5
1.0E-11                  1533                     1.565665174833829E-5
1.0E-11                  1534                     1.565665713631375E-5
1.0E-11                  1535                     1.5656662515867373E-5
1.0E-11                  1536                     1.565666788699917E-5
1.0E-11                  1537                     1.565667324970915E-5
1.0E-11                  1538                     1.5656678603997292E-5
1.0E-11                  1539                     1.5656683949863617E-5
1.0E-11                  1540                     1.5656689287308116E-5
1.0E-11                  1541                     1.565669461633079E-5
1.0E-11                  1542                     1.565669993693163E-5
1.0E-11                  1543                     1.565670524911065E-5
1.0E-11                  1544                     1.5656710552867843E-5
1.0E-11                  1545                     1.5656715848203214E-5
1.0E-11                  1546                     1.5656721135116747E-5
1.0E-11                  1547                     1.565672641360846E-5
1.0E-11                  1548                     1.5656731683678347E-5
1.0E-11                  1549                     1.5656736945326415E-5
1.0E-11                  1550                     1.5656742198552644E-5
1.0E-11                  1551                     1.5656747443357066E-5
1.0E-11                  1552                     1.565675267973965E-5
1.0E-11                  1553                     1.5656757907700403E-5
1.0E-11                  1554                     1.5656763122376906E-5
1.0E-11                  1555                     1.565676831701232E-5
1.0E-11                  1556                     1.5656773501789516E-5
1.0E-11                  1557                     1.5656778676708498E-5
1.0E-11                  1558                     1.5656783841769243E-5
1.0E-11                  1559                     1.5656788996971775E-5
1.0E-11                  1560                     1.565679414231608E-5
1.0E-11                  1561                     1.5656799277802154E-5
1.0E-11                  1562                     1.565680440343003E-5
1.0E-11                  1563                     1.5656809519199667E-5
1.0E-11                  1564                     1.5656814625111088E-5
1.0E-11                  1565                     1.5656819721164286E-5
1.0E-11                  1566                     1.5656824807359264E-5
1.0E-11                  1567                     1.5656829883696018E-5
1.0E-11                  1568                     1.565683495017455E-5
1.0E-11                  1569                     1.565684000679486E-5
1.0E-11                  1570                     1.5656845053556943E-5
1.0E-11                  1571                     1.5656850090460814E-5
1.0E-11                  1572                     1.565685511750646E-5
1.0E-11                  1573                     1.565686013469388E-5
1.0E-11                  1574                     1.565686514202308E-5
1.0E-11                  1575                     1.5656870139494062E-5
1.0E-11                  1576                     1.5656875437778192E-5
1.0E-11                  1577                     1.565688075729778E-5
1.0E-11                  1578                     1.565688609508446E-5
1.0E-11                  1579                     1.5656891451138233E-5
1.0E-11                  1580                     1.56568968254591E-5
1.0E-11                  1581                     1.565690221804707E-5
1.0E-11                  1582                     1.5656907628902124E-5
1.0E-11                  1583                     1.5656913058024282E-5
1.0E-11                  1584                     1.5656918505413526E-5
1.0E-11                  1585                     1.565692397106987E-5
1.0E-11                  1586                     1.5656929454993307E-5
1.0E-11                  1587                     1.5656934957183838E-5
1.0E-11                  1588                     1.5656940477641464E-5
1.0E-11                  1589                     1.565694601636618E-5
1.0E-11                  1590                     1.5656951573358E-5
1.0E-11                  1591                     1.5656957148616913E-5
1.0E-11                  1592                     1.5656962742142915E-5
1.0E-11                  1593                     1.5656968353936012E-5
1.0E-11                  1594                     1.5656973983996212E-5
1.0E-11                  1595                     1.5656979632323497E-5
1.0E-11                  1596                     1.565698529891788E-5
1.0E-11                  1597                     1.5656990644471752E-5
1.0E-11                  1598                     1.5656995800544502E-5
1.0E-11                  1599                     1.5657000928636094E-5
1.0E-11                  1600                     1.5657006028746535E-5
1.0E-11                  1601                     1.5657011100875816E-5
1.0E-11                  1602                     1.5657016145023953E-5
1.0E-11                  1603                     1.5657021161190943E-5
1.0E-11                  1604                     1.5657026149376775E-5
1.0E-11                  1605                     1.5657031109581453E-5
1.0E-11                  1606                     1.565703604180499E-5
1.0E-11                  1607                     1.5657040946047367E-5
1.0E-11                  1608                     1.5657045822308597E-5
1.0E-11                  1609                     1.5657050670588672E-5
1.0E-11                  1610                     1.5657055490887597E-5
1.0E-11                  1611                     1.5657060283205368E-5
1.0E-11                  1612                     1.565706504754199E-5
1.0E-11                  1613                     1.565706978389746E-5
1.0E-11                  1614                     1.565707449227178E-5
1.0E-11                  1615                     1.5657079172664955E-5
1.0E-11                  1616                     1.565708382507697E-5
1.0E-11                  1617                     1.5657088449507836E-5
1.0E-11                  1618                     1.5657093182557417E-5
1.0E-11                  1619                     1.5657098172216063E-5
1.0E-11                  1620                     1.5657103170500144E-5
1.0E-11                  1621                     1.5657108177409663E-5
1.0E-11                  1622                     1.5657113192944607E-5
1.0E-11                  1623                     1.5657118217104985E-5
1.0E-11                  1624                     1.56571232498908E-5
1.0E-11                  1625                     1.5657128291302047E-5
1.0E-11                  1626                     1.5657133341338726E-5
1.0E-11                  1627                     1.5657138400000837E-5
1.0E-11                  1628                     1.5657143467288386E-5
1.0E-11                  1629                     1.5657148543201366E-5
1.0E-11                  1630                     1.5657153627739778E-5
1.0E-11                  1631                     1.5657158720903614E-5
1.0E-11                  1632                     1.5657163822692895E-5
1.0E-11                  1633                     1.5657168933107604E-5
1.0E-11                  1634                     1.565717405214775E-5
1.0E-11                  1635                     1.5657179179813323E-5
1.0E-11                  1636                     1.565718431610433E-5
1.0E-11                  1637                     1.565718946102077E-5
1.0E-11                  1638                     1.5657194614562644E-5
1.0E-11                  1639                     1.5657199771407468E-5
1.0E-11                  1640                     1.5657204684184535E-5
1.0E-11                  1641                     1.5657209582514957E-5
1.0E-11                  1642                     1.565721446639874E-5
1.0E-11                  1643                     1.565721933583588E-5
1.0E-11                  1644                     1.565722419082637E-5
1.0E-11                  1645                     1.565722903137023E-5
1.0E-11                  1646                     1.5657233857467438E-5
1.0E-11                  1647                     1.5657238669118017E-5
1.0E-11                  1648                     1.5657243466321945E-5
1.0E-11                  1649                     1.5657248249079245E-5
1.0E-11                  1650                     1.5657253017389893E-5
1.0E-11                  1651                     1.5657257771253903E-5
1.0E-11                  1652                     1.565726251067127E-5
1.0E-11                  1653                     1.5657267235641997E-5
1.0E-11                  1654                     1.565727194616609E-5
1.0E-11                  1655                     1.565727664224353E-5
1.0E-11                  1656                     1.5657281323874338E-5
1.0E-11                  1657                     1.56572859910585E-5
1.0E-11                  1658                     1.565729064379602E-5
1.0E-11                  1659                     1.5657295282086915E-5
1.0E-11                  1660                     1.5657299905931147E-5
1.0E-11                  1661                     1.5657304709742064E-5
1.0E-11                  1662                     1.565730960436961E-5
1.0E-11                  1663                     1.5657314509817915E-5
1.0E-11                  1664                     1.565731942608699E-5
1.0E-11                  1665                     1.5657324353176834E-5
1.0E-11                  1666                     1.565732929108744E-5
1.0E-11                  1667                     1.565733423981882E-5
1.0E-11                  1668                     1.565733919937097E-5
1.0E-11                  1669                     1.5657344169743882E-5
1.0E-11                  1670                     1.5657349150937562E-5
1.0E-11                  1671                     1.565735414295201E-5
1.0E-11                  1672                     1.565735914578723E-5
1.0E-11                  1673                     1.5657364159443214E-5
1.0E-11                  1674                     1.5657369183919952E-5
1.0E-11                  1675                     1.5657374219217476E-5
1.0E-11                  1676                     1.5657379265335764E-5
1.0E-11                  1677                     1.565738432227482E-5
1.0E-11                  1678                     1.565738939003464E-5
1.0E-11                  1679                     1.5657394468615225E-5
1.0E-11                  1680                     1.565739955801658E-5
1.0E-11                  1681                     1.5657404658238707E-5
1.0E-11                  1682                     1.5657409604253533E-5
1.0E-11                  1683                     1.5657414259334253E-5
1.0E-11                  1684                     1.5657418884777406E-5
1.0E-11                  1685                     1.5657423480583014E-5
1.0E-11                  1686                     1.565742804675106E-5
1.0E-11                  1687                     1.565743258328154E-5
1.0E-11                  1688                     1.565743709017445E-5
1.0E-11                  1689                     1.5657441567429806E-5
1.0E-11                  1690                     1.5657446015047607E-5
1.0E-11                  1691                     1.5657450433027848E-5
1.0E-11                  1692                     1.565745482137052E-5
1.0E-11                  1693                     1.5657459180075625E-5
1.0E-11                  1694                     1.565746350914319E-5
1.0E-11                  1695                     1.5657467808573176E-5
1.0E-11                  1696                     1.5657472078365605E-5
1.0E-11                  1697                     1.5657476318520483E-5
1.0E-11                  1698                     1.5657480529037798E-5
1.0E-11                  1699                     1.565748470991754E-5
1.0E-11                  1700                     1.5657488861159723E-5
1.0E-11                  1701                     1.565749298276436E-5
1.0E-11                  1702                     1.565749707473142E-5
1.0E-11                  1703                     1.5657501172141005E-5
1.0E-11                  1704                     1.5657505897558003E-5
1.0E-11                  1705                     1.5657510655107656E-5
1.0E-11                  1706                     1.5657515444789955E-5
1.0E-11                  1707                     1.5657520266604913E-5
1.0E-11                  1708                     1.5657525120552513E-5
1.0E-11                  1709                     1.565753000663277E-5
1.0E-11                  1710                     1.565753492484567E-5
1.0E-11                  1711                     1.5657539875191227E-5
1.0E-11                  1712                     1.565754485766943E-5
1.0E-11                  1713                     1.565754987228028E-5
1.0E-11                  1714                     1.5657554919023787E-5
1.0E-11                  1715                     1.5657559997899932E-5
1.0E-11                  1716                     1.5657565108908737E-5
1.0E-11                  1717                     1.5657570252050193E-5
1.0E-11                  1718                     1.56575754273243E-5
1.0E-11                  1719                     1.565758063473105E-5
1.0E-11                  1720                     1.5657585874270457E-5
1.0E-11                  1721                     1.5657591145942506E-5
1.0E-11                  1722                     1.5657596449747213E-5
1.0E-11                  1723                     1.5657601785684574E-5
1.0E-11                  1724                     1.5657607153754572E-5
1.0E-11                  1725                     1.565761203422879E-5
1.0E-11                  1726                     1.5657616699071285E-5
1.0E-11                  1727                     1.565762133150634E-5
1.0E-11                  1728                     1.565762593153396E-5
1.0E-11                  1729                     1.565763049915414E-5
1.0E-11                  1730                     1.5657635034366878E-5
1.0E-11                  1731                     1.5657639537172182E-5
1.0E-11                  1732                     1.5657644007570043E-5
1.0E-11                  1733                     1.565764844556047E-5
1.0E-11                  1734                     1.565765285114346E-5
1.0E-11                  1735                     1.5657657224319003E-5
1.0E-11                  1736                     1.5657661565087108E-5
1.0E-11                  1737                     1.5657665873447777E-5
1.0E-11                  1738                     1.5657670149401012E-5
1.0E-11                  1739                     1.5657674392946807E-5
1.0E-11                  1740                     1.5657678604085162E-5
1.0E-11                  1741                     1.5657682782816074E-5
1.0E-11                  1742                     1.5657686929139553E-5
1.0E-11                  1743                     1.5657691043055592E-5
1.0E-11                  1744                     1.565769512456419E-5
1.0E-11                  1745                     1.5657699173665347E-5
1.0E-11                  1746                     1.565770334611663E-5
1.0E-11                  1747                     1.565770773740495E-5
1.0E-11                  1748                     1.5657712131466534E-5
1.0E-11                  1749                     1.5657716528301396E-5
1.0E-11                  1750                     1.565772092790954E-5
1.0E-11                  1751                     1.5657725330290956E-5
1.0E-11                  1752                     1.5657729735445657E-5
1.0E-11                  1753                     1.565773414337363E-5
1.0E-11                  1754                     1.5657738554074884E-5
1.0E-11                  1755                     1.5657742967549417E-5
1.0E-11                  1756                     1.565774738379723E-5
1.0E-11                  1757                     1.565775180281832E-5
1.0E-11                  1758                     1.565775622461268E-5
1.0E-11                  1759                     1.5657760649180316E-5
1.0E-11                  1760                     1.5657765076521233E-5
1.0E-11                  1761                     1.565776950663543E-5
1.0E-11                  1762                     1.56577739395229E-5
1.0E-11                  1763                     1.5657778375183646E-5
1.0E-11                  1764                     1.5657782813617676E-5
1.0E-11                  1765                     1.5657787254824982E-5
1.0E-11                  1766                     1.5657791698805566E-5
1.0E-11                  1767                     1.5657796128577596E-5
1.0E-11                  1768                     1.5657800367341385E-5
1.0E-11                  1769                     1.5657804590137384E-5
1.0E-11                  1770                     1.565780879696558E-5
1.0E-11                  1771                     1.5657812987825992E-5
1.0E-11                  1772                     1.5657817162718608E-5
1.0E-11                  1773                     1.5657821321643433E-5
1.0E-11                  1774                     1.5657825464600464E-5
1.0E-11                  1775                     1.5657829591589705E-5
1.0E-11                  1776                     1.5657833702611154E-5
1.0E-11                  1777                     1.5657837797664817E-5
1.0E-11                  1778                     1.5657841876750685E-5
1.0E-11                  1779                     1.5657845939868752E-5
1.0E-11                  1780                     1.565784998701904E-5
1.0E-11                  1781                     1.5657854018201527E-5
1.0E-11                  1782                     1.5657858033416225E-5
1.0E-11                  1783                     1.565786203266313E-5
1.0E-11                  1784                     1.5657866015942253E-5
1.0E-11                  1785                     1.5657869983253572E-5
1.0E-11                  1786                     1.5657873934597097E-5
1.0E-11                  1787                     1.5657877869972837E-5
