% Model:              NP_reactive_flow_Different_injection_TCE_in_Low_Permeable2.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 15 2020, 01:34
% Table:              np_outflow_concentraion0 - np_outflow_concentraion (np_outflow_concentraion)
% lowPM_per              t (s)                    np_outflow_concentraion (mol/(m*s))
1.0E-10                  1524                     1.5656803416757907E-5
1.0E-10                  1525                     1.565681021790568E-5
1.0E-10                  1526                     1.5656816995841128E-5
1.0E-10                  1527                     1.5656823750564224E-5
1.0E-10                  1528                     1.565683048207498E-5
1.0E-10                  1529                     1.56568371903734E-5
1.0E-10                  1530                     1.565684387545948E-5
1.0E-10                  1531                     1.565685053733321E-5
1.0E-10                  1532                     1.5656857175994603E-5
1.0E-10                  1533                     1.5656863791443667E-5
1.0E-10                  1534                     1.565687038368038E-5
1.0E-10                  1535                     1.565687695270475E-5
1.0E-10                  1536                     1.565688349851679E-5
1.0E-10                  1537                     1.5656890021116486E-5
1.0E-10                  1538                     1.565689652050383E-5
1.0E-10                  1539                     1.5656902996678845E-5
1.0E-10                  1540                     1.565690944964151E-5
1.0E-10                  1541                     1.5656915879391846E-5
1.0E-10                  1542                     1.5656922285929838E-5
1.0E-10                  1543                     1.5656928669255486E-5
1.0E-10                  1544                     1.5656935029368795E-5
1.0E-10                  1545                     1.5656941366269767E-5
1.0E-10                  1546                     1.5656947679958396E-5
1.0E-10                  1547                     1.5656953970434688E-5
1.0E-10                  1548                     1.565696023769863E-5
1.0E-10                  1549                     1.565696648175024E-5
1.0E-10                  1550                     1.565697270258951E-5
1.0E-10                  1551                     1.5656978900216427E-5
1.0E-10                  1552                     1.5656985074631018E-5
1.0E-10                  1553                     1.565699159581063E-5
1.0E-10                  1554                     1.5656998137248276E-5
1.0E-10                  1555                     1.5657004681174003E-5
1.0E-10                  1556                     1.56570112275878E-5
1.0E-10                  1557                     1.565701777648967E-5
1.0E-10                  1558                     1.5657024327879615E-5
1.0E-10                  1559                     1.5657030881757637E-5
1.0E-10                  1560                     1.5657037438123734E-5
1.0E-10                  1561                     1.56570439969779E-5
1.0E-10                  1562                     1.565705055832015E-5
1.0E-10                  1563                     1.5657057122150467E-5
1.0E-10                  1564                     1.5657063688468862E-5
1.0E-10                  1565                     1.565707025727534E-5
1.0E-10                  1566                     1.5657076828569876E-5
1.0E-10                  1567                     1.5657083402352495E-5
1.0E-10                  1568                     1.5657089978623195E-5
1.0E-10                  1569                     1.5657096557381966E-5
1.0E-10                  1570                     1.565710313862881E-5
1.0E-10                  1571                     1.5657109722363732E-5
1.0E-10                  1572                     1.5657116308586727E-5
1.0E-10                  1573                     1.5657122897297793E-5
1.0E-10                  1574                     1.5657129488496944E-5
1.0E-10                  1575                     1.5657136082184166E-5
1.0E-10                  1576                     1.565714267835946E-5
1.0E-10                  1577                     1.5657149277022827E-5
1.0E-10                  1578                     1.5657155878174276E-5
1.0E-10                  1579                     1.565716248181379E-5
1.0E-10                  1580                     1.5657169087941385E-5
1.0E-10                  1581                     1.5657175696557058E-5
1.0E-10                  1582                     1.5657182219024797E-5
1.0E-10                  1583                     1.5657188695673835E-5
1.0E-10                  1584                     1.565719516615364E-5
1.0E-10                  1585                     1.5657201630464196E-5
1.0E-10                  1586                     1.5657208088605516E-5
1.0E-10                  1587                     1.5657214540577584E-5
1.0E-10                  1588                     1.565722098638042E-5
1.0E-10                  1589                     1.5657227426014008E-5
1.0E-10                  1590                     1.5657233859478355E-5
1.0E-10                  1591                     1.5657240286773463E-5
1.0E-10                  1592                     1.5657246707899324E-5
1.0E-10                  1593                     1.5657253122855944E-5
1.0E-10                  1594                     1.565725953164332E-5
1.0E-10                  1595                     1.5657265934261455E-5
1.0E-10                  1596                     1.5657272330710353E-5
1.0E-10                  1597                     1.565727872099E-5
1.0E-10                  1598                     1.5657285105100406E-5
1.0E-10                  1599                     1.5657291483041577E-5
1.0E-10                  1600                     1.5657297854813502E-5
1.0E-10                  1601                     1.565730422041618E-5
1.0E-10                  1602                     1.5657310579849625E-5
1.0E-10                  1603                     1.565731693311382E-5
1.0E-10                  1604                     1.565732328020877E-5
1.0E-10                  1605                     1.5657329621134487E-5
1.0E-10                  1606                     1.565733595589095E-5
1.0E-10                  1607                     1.5657342284478175E-5
1.0E-10                  1608                     1.5657348606896164E-5
1.0E-10                  1609                     1.565735492314491E-5
1.0E-10                  1610                     1.5657361233224407E-5
1.0E-10                  1611                     1.565736748078658E-5
1.0E-10                  1612                     1.5657373636135492E-5
1.0E-10                  1613                     1.565737977615758E-5
1.0E-10                  1614                     1.5657385900852844E-5
1.0E-10                  1615                     1.5657392010221294E-5
1.0E-10                  1616                     1.5657398104262923E-5
1.0E-10                  1617                     1.5657404182977746E-5
1.0E-10                  1618                     1.5657410246365744E-5
1.0E-10                  1619                     1.565741629442693E-5
1.0E-10                  1620                     1.565742232716129E-5
1.0E-10                  1621                     1.565742834456884E-5
1.0E-10                  1622                     1.565743434664957E-5
1.0E-10                  1623                     1.565744033340348E-5
1.0E-10                  1624                     1.5657446304830572E-5
1.0E-10                  1625                     1.5657452260930853E-5
1.0E-10                  1626                     1.5657458201704314E-5
1.0E-10                  1627                     1.565746412715096E-5
1.0E-10                  1628                     1.5657470037270783E-5
1.0E-10                  1629                     1.5657475932063792E-5
1.0E-10                  1630                     1.5657481811529976E-5
1.0E-10                  1631                     1.565748767566935E-5
1.0E-10                  1632                     1.5657493524481908E-5
1.0E-10                  1633                     1.565749935796764E-5
1.0E-10                  1634                     1.5657505176126563E-5
1.0E-10                  1635                     1.5657510978958665E-5
1.0E-10                  1636                     1.5657516766463953E-5
1.0E-10                  1637                     1.5657522538642424E-5
1.0E-10                  1638                     1.565752829549407E-5
1.0E-10                  1639                     1.565753403701891E-5
1.0E-10                  1640                     1.565753979164866E-5
1.0E-10                  1641                     1.56575457054866E-5
1.0E-10                  1642                     1.565755161728084E-5
1.0E-10                  1643                     1.565755752703137E-5
1.0E-10                  1644                     1.5657563434738193E-5
1.0E-10                  1645                     1.5657569340401317E-5
1.0E-10                  1646                     1.5657575244020735E-5
1.0E-10                  1647                     1.565758114559644E-5
1.0E-10                  1648                     1.5657587045128454E-5
1.0E-10                  1649                     1.565759294261675E-5
1.0E-10                  1650                     1.5657598838061342E-5
1.0E-10                  1651                     1.565760473146223E-5
1.0E-10                  1652                     1.5657610622819418E-5
1.0E-10                  1653                     1.5657616512132892E-5
1.0E-10                  1654                     1.5657622399402663E-5
1.0E-10                  1655                     1.5657628284628733E-5
1.0E-10                  1656                     1.565763416781109E-5
1.0E-10                  1657                     1.5657640048949753E-5
1.0E-10                  1658                     1.56576459280447E-5
1.0E-10                  1659                     1.565765180509594E-5
1.0E-10                  1660                     1.5657657680103482E-5
1.0E-10                  1661                     1.5657663553067323E-5
1.0E-10                  1662                     1.565766942398745E-5
1.0E-10                  1663                     1.565767529286387E-5
1.0E-10                  1664                     1.565768115969659E-5
1.0E-10                  1665                     1.5657687024485607E-5
1.0E-10                  1666                     1.565769288723091E-5
1.0E-10                  1667                     1.5657698747932507E-5
1.0E-10                  1668                     1.565770460659041E-5
1.0E-10                  1669                     1.5657710463204597E-5
1.0E-10                  1670                     1.565771636673322E-5
1.0E-10                  1671                     1.565772227859407E-5
1.0E-10                  1672                     1.565772819211704E-5
1.0E-10                  1673                     1.5657734107302134E-5
1.0E-10                  1674                     1.5657740024149357E-5
1.0E-10                  1675                     1.5657745942658695E-5
1.0E-10                  1676                     1.5657751862830156E-5
1.0E-10                  1677                     1.5657757784663746E-5
1.0E-10                  1678                     1.565776370815946E-5
1.0E-10                  1679                     1.5657769633317285E-5
1.0E-10                  1680                     1.5657775560137246E-5
1.0E-10                  1681                     1.5657781488619327E-5
1.0E-10                  1682                     1.5657787418763527E-5
1.0E-10                  1683                     1.565779335056985E-5
1.0E-10                  1684                     1.5657799284038298E-5
1.0E-10                  1685                     1.5657805219168872E-5
1.0E-10                  1686                     1.565781115596157E-5
1.0E-10                  1687                     1.565781709441638E-5
1.0E-10                  1688                     1.5657823034533327E-5
1.0E-10                  1689                     1.565782897631239E-5
1.0E-10                  1690                     1.5657834919753576E-5
1.0E-10                  1691                     1.5657840864856882E-5
1.0E-10                  1692                     1.5657846811622322E-5
1.0E-10                  1693                     1.565785276004988E-5
1.0E-10                  1694                     1.5657858710139558E-5
1.0E-10                  1695                     1.5657864661891358E-5
1.0E-10                  1696                     1.5657870615305285E-5
1.0E-10                  1697                     1.565787657038134E-5
1.0E-10                  1698                     1.565788252711951E-5
1.0E-10                  1699                     1.5657888246226174E-5
1.0E-10                  1700                     1.5657893791157096E-5
1.0E-10                  1701                     1.5657899311379132E-5
1.0E-10                  1702                     1.565790480689229E-5
1.0E-10                  1703                     1.5657910277696552E-5
1.0E-10                  1704                     1.5657915723791943E-5
1.0E-10                  1705                     1.565792114517844E-5
1.0E-10                  1706                     1.565792654185606E-5
1.0E-10                  1707                     1.5657931913824778E-5
1.0E-10                  1708                     1.565793726108463E-5
1.0E-10                  1709                     1.5657942583635594E-5
1.0E-10                  1710                     1.5657947881477664E-5
1.0E-10                  1711                     1.565795315461086E-5
1.0E-10                  1712                     1.5657958403035163E-5
1.0E-10                  1713                     1.5657963626750585E-5
1.0E-10                  1714                     1.5657968825757124E-5
1.0E-10                  1715                     1.5657974000054783E-5
1.0E-10                  1716                     1.565797914964355E-5
1.0E-10                  1717                     1.565798427452343E-5
1.0E-10                  1718                     1.565798937469443E-5
1.0E-10                  1719                     1.5657994450156546E-5
1.0E-10                  1720                     1.5657999500909775E-5
1.0E-10                  1721                     1.565800452695412E-5
1.0E-10                  1722                     1.5658009528289587E-5
1.0E-10                  1723                     1.5658014504916167E-5
1.0E-10                  1724                     1.565801945683385E-5
1.0E-10                  1725                     1.565802438404267E-5
1.0E-10                  1726                     1.5658029286542583E-5
1.0E-10                  1727                     1.5658034164333615E-5
1.0E-10                  1728                     1.5658039162144534E-5
1.0E-10                  1729                     1.5658044437543216E-5
1.0E-10                  1730                     1.565804971712383E-5
1.0E-10                  1731                     1.5658055000886398E-5
1.0E-10                  1732                     1.5658060288830905E-5
1.0E-10                  1733                     1.565806558095735E-5
1.0E-10                  1734                     1.5658070877265745E-5
1.0E-10                  1735                     1.5658076177756074E-5
1.0E-10                  1736                     1.565808148242835E-5
1.0E-10                  1737                     1.5658086791282567E-5
1.0E-10                  1738                     1.5658092104318734E-5
1.0E-10                  1739                     1.5658097421536836E-5
1.0E-10                  1740                     1.565810274293688E-5
1.0E-10                  1741                     1.5658108068518867E-5
1.0E-10                  1742                     1.5658113398282797E-5
1.0E-10                  1743                     1.5658118732228664E-5
1.0E-10                  1744                     1.5658124070356482E-5
1.0E-10                  1745                     1.5658129412666237E-5
1.0E-10                  1746                     1.565813475915794E-5
1.0E-10                  1747                     1.5658140109831582E-5
1.0E-10                  1748                     1.5658145464687165E-5
1.0E-10                  1749                     1.5658150823724693E-5
1.0E-10                  1750                     1.5658156186944154E-5
1.0E-10                  1751                     1.565816155434557E-5
1.0E-10                  1752                     1.5658166925928915E-5
1.0E-10                  1753                     1.565817230169421E-5
1.0E-10                  1754                     1.5658177681641452E-5
1.0E-10                  1755                     1.5658183065770626E-5
1.0E-10                  1756                     1.565818845408175E-5
1.0E-10                  1757                     1.565819384431698E-5
1.0E-10                  1758                     1.5658199207247166E-5
1.0E-10                  1759                     1.5658204572139808E-5
1.0E-10                  1760                     1.5658209938994908E-5
1.0E-10                  1761                     1.565821530781246E-5
1.0E-10                  1762                     1.5658220678592467E-5
1.0E-10                  1763                     1.565822605133492E-5
1.0E-10                  1764                     1.5658231426039832E-5
1.0E-10                  1765                     1.5658236802707205E-5
1.0E-10                  1766                     1.565824218133703E-5
1.0E-10                  1767                     1.56582475619293E-5
1.0E-10                  1768                     1.5658252944484028E-5
1.0E-10                  1769                     1.565825832900121E-5
1.0E-10                  1770                     1.5658263715480847E-5
1.0E-10                  1771                     1.5658269103922934E-5
1.0E-10                  1772                     1.5658274494327484E-5
1.0E-10                  1773                     1.5658279886694484E-5
1.0E-10                  1774                     1.5658285281023934E-5
1.0E-10                  1775                     1.565829067731584E-5
1.0E-10                  1776                     1.56582960755702E-5
1.0E-10                  1777                     1.565830147578702E-5
1.0E-10                  1778                     1.5658306877966284E-5
1.0E-10                  1779                     1.5658312282108008E-5
1.0E-10                  1780                     1.5658317688212185E-5
1.0E-10                  1781                     1.5658323096278808E-5
1.0E-10                  1782                     1.5658328506307892E-5
1.0E-10                  1783                     1.5658333918299432E-5
1.0E-10                  1784                     1.565833933225342E-5
1.0E-10                  1785                     1.5658344748169873E-5
1.0E-10                  1786                     1.5658350166048767E-5
1.0E-10                  1787                     1.5658355288472136E-5
1.0E-10                  1788                     1.5658360316393013E-5
1.0E-10                  1789                     1.565836532155797E-5
1.0E-10                  1790                     1.5658370303967013E-5
1.0E-10                  1791                     1.5658375263620134E-5
1.0E-10                  1792                     1.5658380200517345E-5
1.0E-10                  1793                     1.5658385114658623E-5
1.0E-10                  1794                     1.5658390006043992E-5
1.0E-10                  1795                     1.5658394874673434E-5
1.0E-10                  1796                     1.5658399720546964E-5
1.0E-10                  1797                     1.5658404543664574E-5
1.0E-10                  1798                     1.565840934402627E-5
1.0E-10                  1799                     1.565841412163204E-5
1.0E-10                  1800                     1.5658418876481896E-5
1.0E-10                  1801                     1.5658423608575834E-5
1.0E-10                  1802                     1.5658428317913846E-5
1.0E-10                  1803                     1.5658433004495942E-5
1.0E-10                  1804                     1.565843766832212E-5
1.0E-10                  1805                     1.5658442309392388E-5
1.0E-10                  1806                     1.5658446927706728E-5
1.0E-10                  1807                     1.5658451523265146E-5
1.0E-10                  1808                     1.5658456096067657E-5
1.0E-10                  1809                     1.565846064611423E-5
1.0E-10                  1810                     1.5658465173404904E-5
1.0E-10                  1811                     1.565846967793965E-5
1.0E-10                  1812                     1.5658474159718486E-5
1.0E-10                  1813                     1.5658478618741395E-5
1.0E-10                  1814                     1.565848305500839E-5
1.0E-10                  1815                     1.565848746851946E-5
1.0E-10                  1816                     1.5658492097901803E-5
1.0E-10                  1817                     1.5658496938158763E-5
1.0E-10                  1818                     1.565850178580562E-5
1.0E-10                  1819                     1.565850664084238E-5
1.0E-10                  1820                     1.5658511503269043E-5
1.0E-10                  1821                     1.5658516373085605E-5
1.0E-10                  1822                     1.565852125029208E-5
1.0E-10                  1823                     1.5658526134888445E-5
1.0E-10                  1824                     1.565853102687471E-5
1.0E-10                  1825                     1.5658535926250896E-5
1.0E-10                  1826                     1.565854083301696E-5
1.0E-10                  1827                     1.5658545747172946E-5
1.0E-10                  1828                     1.5658550668718823E-5
1.0E-10                  1829                     1.5658555597654602E-5
1.0E-10                  1830                     1.565856053398029E-5
1.0E-10                  1831                     1.565856547769588E-5
1.0E-10                  1832                     1.5658570428801364E-5
1.0E-10                  1833                     1.565857538729676E-5
1.0E-10                  1834                     1.5658580353182047E-5
1.0E-10                  1835                     1.5658585326457243E-5
1.0E-10                  1836                     1.5658590307122338E-5
1.0E-10                  1837                     1.5658595295177334E-5
1.0E-10                  1838                     1.5658600290622242E-5
1.0E-10                  1839                     1.5658605293457048E-5
1.0E-10                  1840                     1.5658610303681752E-5
1.0E-10                  1841                     1.5658615321296355E-5
1.0E-10                  1842                     1.5658620346300863E-5
1.0E-10                  1843                     1.5658625378695283E-5
1.0E-10                  1844                     1.5658630418479594E-5
1.0E-10                  1845                     1.5658635417957398E-5
1.0E-10                  1846                     1.5658640282842992E-5
1.0E-10                  1847                     1.5658645142799068E-5
1.0E-10                  1848                     1.5658649997825656E-5
1.0E-10                  1849                     1.5658654847922742E-5
1.0E-10                  1850                     1.5658659693090317E-5
1.0E-10                  1851                     1.56586645333284E-5
1.0E-10                  1852                     1.5658669368636977E-5
1.0E-10                  1853                     1.5658674199016054E-5
1.0E-10                  1854                     1.5658679024465627E-5
1.0E-10                  1855                     1.5658683844985713E-5
1.0E-10                  1856                     1.5658688660576286E-5
1.0E-10                  1857                     1.565869347123735E-5
1.0E-10                  1858                     1.5658698276968926E-5
1.0E-10                  1859                     1.5658703077770995E-5
1.0E-10                  1860                     1.565870787364356E-5
1.0E-10                  1861                     1.5658712664586637E-5
1.0E-10                  1862                     1.565871745060021E-5
1.0E-10                  1863                     1.5658722231684267E-5
1.0E-10                  1864                     1.565872700783883E-5
1.0E-10                  1865                     1.5658731779063894E-5
1.0E-10                  1866                     1.565873654535945E-5
1.0E-10                  1867                     1.5658741306725513E-5
1.0E-10                  1868                     1.5658746063162073E-5
1.0E-10                  1869                     1.5658750814669133E-5
1.0E-10                  1870                     1.5658755561246687E-5
1.0E-10                  1871                     1.5658760302894744E-5
1.0E-10                  1872                     1.5658765039613296E-5
1.0E-10                  1873                     1.5658769771402353E-5
1.0E-10                  1874                     1.5658774498261902E-5
1.0E-10                  1875                     1.5658779055032807E-5
1.0E-10                  1876                     1.5658783594783917E-5
1.0E-10                  1877                     1.565878811861515E-5
1.0E-10                  1878                     1.5658792626526498E-5
1.0E-10                  1879                     1.5658797118517956E-5
1.0E-10                  1880                     1.5658801594589522E-5
1.0E-10                  1881                     1.5658806054741208E-5
1.0E-10                  1882                     1.5658810498973005E-5
1.0E-10                  1883                     1.565881492728493E-5
1.0E-10                  1884                     1.5658819339676965E-5
1.0E-10                  1885                     1.56588237361491E-5
1.0E-10                  1886                     1.565882811670137E-5
1.0E-10                  1887                     1.5658832481333744E-5
1.0E-10                  1888                     1.5658836830046232E-5
1.0E-10                  1889                     1.5658841162838834E-5
1.0E-10                  1890                     1.5658845479711556E-5
1.0E-10                  1891                     1.5658849780664396E-5
1.0E-10                  1892                     1.5658854065697337E-5
1.0E-10                  1893                     1.56588583348104E-5
1.0E-10                  1894                     1.5658862588003583E-5
1.0E-10                  1895                     1.565886682527688E-5
1.0E-10                  1896                     1.5658871046630286E-5
1.0E-10                  1897                     1.565887525206381E-5
1.0E-10                  1898                     1.5658879441577438E-5
1.0E-10                  1899                     1.565888361517119E-5
1.0E-10                  1900                     1.5658887772845053E-5
1.0E-10                  1901                     1.5658891914599043E-5
1.0E-10                  1902                     1.565889604043313E-5
1.0E-10                  1903                     1.5658900150347342E-5
1.0E-10                  1904                     1.5658904433007957E-5
1.0E-10                  1905                     1.565890878660782E-5
1.0E-10                  1906                     1.5658913141661635E-5
1.0E-10                  1907                     1.5658917498169394E-5
1.0E-10                  1908                     1.565892185613113E-5
1.0E-10                  1909                     1.5658926215546806E-5
1.0E-10                  1910                     1.5658930576416433E-5
1.0E-10                  1911                     1.565893493874003E-5
1.0E-10                  1912                     1.5658939302517573E-5
1.0E-10                  1913                     1.565894366774907E-5
1.0E-10                  1914                     1.5658948034434527E-5
1.0E-10                  1915                     1.5658952402573946E-5
1.0E-10                  1916                     1.565895677216731E-5
1.0E-10                  1917                     1.565896114321463E-5
1.0E-10                  1918                     1.5658965515715903E-5
1.0E-10                  1919                     1.5658969889671138E-5
1.0E-10                  1920                     1.5658974265080322E-5
1.0E-10                  1921                     1.5658978641943465E-5
1.0E-10                  1922                     1.565898302026056E-5
1.0E-10                  1923                     1.5658987400031616E-5
1.0E-10                  1924                     1.5658991781256626E-5
1.0E-10                  1925                     1.5658996163935586E-5
1.0E-10                  1926                     1.56590005480685E-5
1.0E-10                  1927                     1.5659004933655383E-5
1.0E-10                  1928                     1.565900932069621E-5
1.0E-10                  1929                     1.5659013709190992E-5
1.0E-10                  1930                     1.5659018099139734E-5
1.0E-10                  1931                     1.5659022490542432E-5
1.0E-10                  1932                     1.5659026883399075E-5
1.0E-10                  1933                     1.5659031289617697E-5
1.0E-10                  1934                     1.5659035712830907E-5
1.0E-10                  1935                     1.5659040139258766E-5
1.0E-10                  1936                     1.5659044568901284E-5
1.0E-10                  1937                     1.5659049001758455E-5
1.0E-10                  1938                     1.5659053437830306E-5
1.0E-10                  1939                     1.56590578771168E-5
1.0E-10                  1940                     1.5659062319617962E-5
1.0E-10                  1941                     1.565906676533377E-5
1.0E-10                  1942                     1.5659071214264246E-5
1.0E-10                  1943                     1.565907566640938E-5
1.0E-10                  1944                     1.5659080121769174E-5
1.0E-10                  1945                     1.5659084580343618E-5
1.0E-10                  1946                     1.5659089042132724E-5
1.0E-10                  1947                     1.5659093507136496E-5
1.0E-10                  1948                     1.5659097975354917E-5
1.0E-10                  1949                     1.5659102446788005E-5
1.0E-10                  1950                     1.565910692143575E-5
1.0E-10                  1951                     1.5659111399298156E-5
1.0E-10                  1952                     1.5659115880375215E-5
1.0E-10                  1953                     1.5659120364666934E-5
1.0E-10                  1954                     1.5659124852173312E-5
1.0E-10                  1955                     1.5659129342894346E-5
1.0E-10                  1956                     1.5659133836830043E-5
1.0E-10                  1957                     1.565913833398039E-5
1.0E-10                  1958                     1.5659142834345406E-5
1.0E-10                  1959                     1.5659147337925078E-5
1.0E-10                  1960                     1.5659151844719412E-5
1.0E-10                  1961                     1.5659156354728393E-5
1.0E-10                  1962                     1.565916080409802E-5
1.0E-10                  1963                     1.5659164963448033E-5
1.0E-10                  1964                     1.5659169102704892E-5
1.0E-10                  1965                     1.5659173221868602E-5
1.0E-10                  1966                     1.5659177320939152E-5
1.0E-10                  1967                     1.5659181399916556E-5
1.0E-10                  1968                     1.56591854588008E-5
1.0E-10                  1969                     1.5659189497591904E-5
1.0E-10                  1970                     1.565919351628985E-5
1.0E-10                  1971                     1.5659197514894648E-5
1.0E-10                  1972                     1.5659201493406284E-5
1.0E-10                  1973                     1.5659205451824773E-5
1.0E-10                  1974                     1.5659209390150117E-5
1.0E-10                  1975                     1.56592133083823E-5
1.0E-10                  1976                     1.5659217206521344E-5
1.0E-10                  1977                     1.5659221084567222E-5
1.0E-10                  1978                     1.565922494251996E-5
1.0E-10                  1979                     1.5659228780379532E-5
1.0E-10                  1980                     1.5659232598145968E-5
1.0E-10                  1981                     1.5659236395819237E-5
1.0E-10                  1982                     1.565924017339936E-5
1.0E-10                  1983                     1.5659243930886338E-5
1.0E-10                  1984                     1.565924766828016E-5
1.0E-10                  1985                     1.5659251385580826E-5
1.0E-10                  1986                     1.5659255082788348E-5
1.0E-10                  1987                     1.5659258759902706E-5
1.0E-10                  1988                     1.5659262416923922E-5
1.0E-10                  1989                     1.5659266053851984E-5
1.0E-10                  1990                     1.5659269670686894E-5
1.0E-10                  1991                     1.5659273267428654E-5
1.0E-10                  1992                     1.565927719805472E-5
1.0E-10                  1993                     1.56592811651538E-5
1.0E-10                  1994                     1.565928513773638E-5
1.0E-10                  1995                     1.5659289115802466E-5
1.0E-10                  1996                     1.5659293099352064E-5
1.0E-10                  1997                     1.5659297088385167E-5
1.0E-10                  1998                     1.5659301082901775E-5
1.0E-10                  1999                     1.5659305082901894E-5
1.0E-10                  2000                     1.5659309088385515E-5
