% Model:              NP_reactive_flow_TCE_in_Low_Permeable.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 7 2020, 21:56
% Table:              tce_outflow_concentration1 - tce_outflow_concentraion (tce_outflow_concentraion)
% lowPM_per              t (s)                    tce_outflow_concentraion (mol/(m*s))
1.0E-11                  614                      3.389792400740487E-8
1.0E-11                  615                      3.3440222502262213E-8
1.0E-11                  616                      3.2987780324918325E-8
1.0E-11                  617                      3.254059747537321E-8
1.0E-11                  618                      3.209867395362686E-8
1.0E-11                  619                      3.1662009759679295E-8
1.0E-11                  620                      3.123060489353051E-8
1.0E-11                  621                      3.08044593551805E-8
1.0E-11                  622                      3.038357314462926E-8
1.0E-11                  623                      2.996794626187678E-8
1.0E-11                  624                      2.9557578706923107E-8
1.0E-11                  625                      2.9152470479768196E-8
1.0E-11                  626                      2.8752621580412053E-8
1.0E-11                  627                      2.8358032008854696E-8
1.0E-11                  628                      2.7968701765096116E-8
1.0E-11                  629                      2.7584630849136302E-8
1.0E-11                  630                      2.7205819260975272E-8
1.0E-11                  631                      2.6832267000613018E-8
1.0E-11                  632                      2.6463974068049528E-8
1.0E-11                  633                      2.6095787421647273E-8
1.0E-11                  634                      2.5724665953450368E-8
1.0E-11                  635                      2.5357855092891818E-8
1.0E-11                  636                      2.4995354839971618E-8
1.0E-11                  637                      2.4637165194689776E-8
1.0E-11                  638                      2.4283286157046276E-8
1.0E-11                  639                      2.3933717727041125E-8
1.0E-11                  640                      2.358845990467433E-8
1.0E-11                  641                      2.3247512689945884E-8
1.0E-11                  642                      2.2910876082855776E-8
1.0E-11                  643                      2.2578550083404034E-8
1.0E-11                  644                      2.2250534691590644E-8
1.0E-11                  645                      2.1926829907415584E-8
1.0E-11                  646                      2.160743573087889E-8
1.0E-11                  647                      2.1292352161980542E-8
1.0E-11                  648                      2.098157920072056E-8
1.0E-11                  649                      2.067511684709891E-8
1.0E-11                  650                      2.037296510111562E-8
1.0E-11                  651                      2.0075123962770674E-8
1.0E-11                  652                      1.9781593432064082E-8
1.0E-11                  653                      1.9492373508995846E-8
1.0E-11                  654                      1.920746419356594E-8
1.0E-11                  655                      1.892686548577441E-8
1.0E-11                  656                      1.8650577385621206E-8
1.0E-11                  657                      1.8378599893106368E-8
1.0E-11                  658                      1.8110933008229882E-8
1.0E-11                  659                      1.7846651051291315E-8
1.0E-11                  660                      1.757584146471475E-8
1.0E-11                  661                      1.7308486564069807E-8
1.0E-11                  662                      1.7044586349356488E-8
1.0E-11                  663                      1.678414082057479E-8
1.0E-11                  664                      1.652714997772471E-8
1.0E-11                  665                      1.627361382080627E-8
1.0E-11                  666                      1.602353234981942E-8
1.0E-11                  667                      1.577690556476421E-8
1.0E-11                  668                      1.553373346564062E-8
1.0E-11                  669                      1.5294016052448644E-8
1.0E-11                  670                      1.5057753325188296E-8
1.0E-11                  671                      1.482494528385957E-8
1.0E-11                  672                      1.4595591928462467E-8
1.0E-11                  673                      1.4369693258996988E-8
1.0E-11                  674                      1.4147249275463124E-8
1.0E-11                  675                      1.3928259977860876E-8
1.0E-11                  676                      1.3712725366190255E-8
1.0E-11                  677                      1.3500645440451254E-8
1.0E-11                  678                      1.3292020200643883E-8
1.0E-11                  679                      1.3086849646768122E-8
1.0E-11                  680                      1.2885133778823992E-8
1.0E-11                  681                      1.2686872596811472E-8
1.0E-11                  682                      1.2492066100730579E-8
1.0E-11                  683                      1.2300714290581307E-8
1.0E-11                  684                      1.2112817166363657E-8
1.0E-11                  685                      1.1928374728077626E-8
1.0E-11                  686                      1.1739228692495027E-8
1.0E-11                  687                      1.1550225722784154E-8
1.0E-11                  688                      1.13638820046663E-8
1.0E-11                  689                      1.1180197538141444E-8
1.0E-11                  690                      1.0999172323209604E-8
1.0E-11                  691                      1.0820806359870774E-8
1.0E-11                  692                      1.0645099648124957E-8
1.0E-11                  693                      1.0472052187972147E-8
1.0E-11                  694                      1.0301663979412352E-8
1.0E-11                  695                      1.0133935022445565E-8
1.0E-11                  696                      9.968865317071787E-9
1.0E-11                  697                      9.806454863291018E-9
1.0E-11                  698                      9.646703661103258E-9
1.0E-11                  699                      9.48961171050851E-9
1.0E-11                  700                      9.335179011506772E-9
1.0E-11                  701                      9.183405564098046E-9
1.0E-11                  702                      9.034291368282329E-9
1.0E-11                  703                      8.887836424059611E-9
1.0E-11                  704                      8.744040731429915E-9
1.0E-11                  705                      8.602904290393229E-9
1.0E-11                  706                      8.464427100949551E-9
1.0E-11                  707                      8.32860916309888E-9
1.0E-11                  708                      8.195450476841225E-9
1.0E-11                  709                      8.064951042176575E-9
1.0E-11                  710                      7.937110859104937E-9
1.0E-11                  711                      7.811929927626305E-9
1.0E-11                  712                      7.68529722658643E-9
1.0E-11                  713                      7.555431079058861E-9
1.0E-11                  714                      7.427514457671723E-9
1.0E-11                  715                      7.301547362425009E-9
1.0E-11                  716                      7.177529793318723E-9
1.0E-11                  717                      7.055461750352865E-9
1.0E-11                  718                      6.935343233527431E-9
1.0E-11                  719                      6.817174242842422E-9
1.0E-11                  720                      6.700954778297843E-9
1.0E-11                  721                      6.586684839893687E-9
1.0E-11                  722                      6.47436442762996E-9
1.0E-11                  723                      6.363993541506658E-9
1.0E-11                  724                      6.2555721815237845E-9
1.0E-11                  725                      6.149100347681336E-9
1.0E-11                  726                      6.044578039979312E-9
1.0E-11                  727                      5.942005258417721E-9
1.0E-11                  728                      5.841382002996551E-9
1.0E-11                  729                      5.7427082737158085E-9
1.0E-11                  730                      5.645984070575495E-9
1.0E-11                  731                      5.551209393575608E-9
1.0E-11                  732                      5.4583842427161445E-9
1.0E-11                  733                      5.367508617997108E-9
1.0E-11                  734                      5.2785825194185E-9
1.0E-11                  735                      5.191605946980317E-9
1.0E-11                  736                      5.106578900682562E-9
1.0E-11                  737                      5.023501380525233E-9
1.0E-11                  738                      4.941545959192145E-9
1.0E-11                  739                      4.854420137665689E-9
1.0E-11                  740                      4.768666722521244E-9
1.0E-11                  741                      4.684285713758808E-9
1.0E-11                  742                      4.601277111378385E-9
1.0E-11                  743                      4.519640915379972E-9
1.0E-11                  744                      4.439377125763573E-9
1.0E-11                  745                      4.360485742529184E-9
1.0E-11                  746                      4.282966765676807E-9
1.0E-11                  747                      4.206820195206441E-9
1.0E-11                  748                      4.132046031118087E-9
1.0E-11                  749                      4.058644273411742E-9
1.0E-11                  750                      3.9866149220874115E-9
1.0E-11                  751                      3.915957977145092E-9
1.0E-11                  752                      3.846673438584785E-9
1.0E-11                  753                      3.778761306406485E-9
1.0E-11                  754                      3.7122215806101994E-9
1.0E-11                  755                      3.647054261195925E-9
1.0E-11                  756                      3.5832593481636633E-9
1.0E-11                  757                      3.520836841513413E-9
1.0E-11                  758                      3.4597867412451724E-9
1.0E-11                  759                      3.400109047358945E-9
1.0E-11                  760                      3.3418037598547285E-9
1.0E-11                  761                      3.2848708787325234E-9
1.0E-11                  762                      3.2293104039923297E-9
1.0E-11                  763                      3.1751223356341484E-9
1.0E-11                  764                      3.1223066736579775E-9
1.0E-11                  765                      3.0662560858924517E-9
1.0E-11                  766                      3.009921810589757E-9
1.0E-11                  767                      2.9545263737852156E-9
1.0E-11                  768                      2.9000697754788282E-9
1.0E-11                  769                      2.8465520156705947E-9
1.0E-11                  770                      2.7939730943605148E-9
1.0E-11                  771                      2.7423330115485888E-9
1.0E-11                  772                      2.6916317672348187E-9
1.0E-11                  773                      2.6418693614192005E-9
1.0E-11                  774                      2.5930457941017355E-9
1.0E-11                  775                      2.5451610652824255E-9
1.0E-11                  776                      2.4982151749612695E-9
1.0E-11                  777                      2.4522081231382675E-9
1.0E-11                  778                      2.407139909813419E-9
1.0E-11                  779                      2.363010534986724E-9
1.0E-11                  780                      2.319819998658183E-9
1.0E-11                  781                      2.277568300827797E-9
1.0E-11                  782                      2.236255441495564E-9
1.0E-11                  783                      2.1958814206614854E-9
1.0E-11                  784                      2.156446238325559E-9
1.0E-11                  785                      2.1179498944877892E-9
1.0E-11                  786                      2.080392389148171E-9
1.0E-11                  787                      2.043773722306707E-9
1.0E-11                  788                      2.0080938939633983E-9
1.0E-11                  789                      1.9733529041182425E-9
1.0E-11                  790                      1.939550752771241E-9
1.0E-11                  791                      1.904774879251836E-9
1.0E-11                  792                      1.8684615640473355E-9
1.0E-11                  793                      1.8327763017312737E-9
1.0E-11                  794                      1.797719092303652E-9
1.0E-11                  795                      1.7632899357644682E-9
1.0E-11                  796                      1.7294888321137235E-9
1.0E-11                  797                      1.696315781351419E-9
1.0E-11                  798                      1.6637707834775526E-9
1.0E-11                  799                      1.6318538384921247E-9
1.0E-11                  800                      1.6005649463951374E-9
1.0E-11                  801                      1.5699041071865875E-9
1.0E-11                  802                      1.5398713208664775E-9
1.0E-11                  803                      1.5104665874348068E-9
1.0E-11                  804                      1.4816899068915749E-9
1.0E-11                  805                      1.4535412792367826E-9
1.0E-11                  806                      1.4260207044704294E-9
1.0E-11                  807                      1.3991281825925148E-9
1.0E-11                  808                      1.3728637136030388E-9
1.0E-11                  809                      1.3472272975020025E-9
1.0E-11                  810                      1.3222189342894046E-9
1.0E-11                  811                      1.2978386239652464E-9
1.0E-11                  812                      1.2740863665295276E-9
1.0E-11                  813                      1.2509621619822472E-9
1.0E-11                  814                      1.2284660103234063E-9
1.0E-11                  815                      1.2065979115530042E-9
1.0E-11                  816                      1.1853578656710412E-9
1.0E-11                  817                      1.1643820109937003E-9
1.0E-11                  818                      1.1415881614788437E-9
1.0E-11                  819                      1.1192187081752863E-9
1.0E-11                  820                      1.0972736510830278E-9
1.0E-11                  821                      1.0757529902020689E-9
1.0E-11                  822                      1.0546567255324085E-9
1.0E-11                  823                      1.0339848570740474E-9
1.0E-11                  824                      1.0137373848269847E-9
1.0E-11                  825                      9.939143087912218E-10
1.0E-11                  826                      9.74515628966758E-10
1.0E-11                  827                      9.555413453535933E-10
1.0E-11                  828                      9.369914579517277E-10
1.0E-11                  829                      9.1886596676116E-10
1.0E-11                  830                      9.011648717818926E-10
1.0E-11                  831                      8.838881730139234E-10
1.0E-11                  832                      8.670358704572536E-10
1.0E-11                  833                      8.506079641118828E-10
1.0E-11                  834                      8.346044539778112E-10
1.0E-11                  835                      8.190253400550387E-10
1.0E-11                  836                      8.038706223435653E-10
1.0E-11                  837                      7.891403008433906E-10
1.0E-11                  838                      7.748343755545153E-10
1.0E-11                  839                      7.60952846476939E-10
1.0E-11                  840                      7.474957136106615E-10
1.0E-11                  841                      7.33648789122522E-10
1.0E-11                  842                      7.190927433026811E-10
1.0E-11                  843                      7.048087987180681E-10
1.0E-11                  844                      6.907969553686828E-10
1.0E-11                  845                      6.770572132545254E-10
1.0E-11                  846                      6.635895723755964E-10
1.0E-11                  847                      6.503940327318951E-10
1.0E-11                  848                      6.374705943234215E-10
1.0E-11                  849                      6.248192571501756E-10
1.0E-11                  850                      6.124400212121582E-10
1.0E-11                  851                      6.003328865093685E-10
1.0E-11                  852                      5.884978530418064E-10
1.0E-11                  853                      5.769349208094725E-10
1.0E-11                  854                      5.656440898123661E-10
1.0E-11                  855                      5.546253600504883E-10
1.0E-11                  856                      5.438787315238378E-10
1.0E-11                  857                      5.334042042324155E-10
1.0E-11                  858                      5.232017781762211E-10
1.0E-11                  859                      5.132714533552547E-10
1.0E-11                  860                      5.036132297695157E-10
1.0E-11                  861                      4.942271074190049E-10
1.0E-11                  862                      4.85113086303722E-10
1.0E-11                  863                      4.762711664236669E-10
1.0E-11                  864                      4.677013477788397E-10
1.0E-11                  865                      4.585375257679493E-10
1.0E-11                  866                      4.4927600606213533E-10
1.0E-11                  867                      4.40192222219085E-10
1.0E-11                  868                      4.3128617423879825E-10
1.0E-11                  869                      4.225578621212753E-10
1.0E-11                  870                      4.140072858665158E-10
1.0E-11                  871                      4.0563444547452015E-10
1.0E-11                  872                      3.9743934094528803E-10
1.0E-11                  873                      3.894219722788196E-10
1.0E-11                  874                      3.815823394751149E-10
1.0E-11                  875                      3.739204425341737E-10
1.0E-11                  876                      3.6643628145599634E-10
1.0E-11                  877                      3.591298562405822E-10
1.0E-11                  878                      3.5200116688793216E-10
1.0E-11                  879                      3.4505021339804557E-10
1.0E-11                  880                      3.3827699577092276E-10
1.0E-11                  881                      3.316815140065635E-10
1.0E-11                  882                      3.2526376810496785E-10
1.0E-11                  883                      3.190237580661359E-10
1.0E-11                  884                      3.129614838900678E-10
1.0E-11                  885                      3.0707694557676314E-10
1.0E-11                  886                      3.013701431262219E-10
1.0E-11                  887                      2.9584107653844475E-10
1.0E-11                  888                      2.904457792277555E-10
1.0E-11                  889                      2.8449320889390675E-10
1.0E-11                  890                      2.786555790038149E-10
1.0E-11                  891                      2.729328895574795E-10
1.0E-11                  892                      2.6732514055490125E-10
1.0E-11                  893                      2.6183233199607967E-10
1.0E-11                  894                      2.5645446388101464E-10
1.0E-11                  895                      2.511915362097065E-10
1.0E-11                  896                      2.4604354898215514E-10
1.0E-11                  897                      2.4101050219836067E-10
1.0E-11                  898                      2.360923958583228E-10
1.0E-11                  899                      2.3128922996204176E-10
1.0E-11                  900                      2.266010045095175E-10
1.0E-11                  901                      2.2202771950074988E-10
1.0E-11                  902                      2.1756937493573912E-10
1.0E-11                  903                      2.1322597081448513E-10
1.0E-11                  904                      2.0899750713698792E-10
1.0E-11                  905                      2.048839839032474E-10
1.0E-11                  906                      2.0088540111326371E-10
1.0E-11                  907                      1.9700175876703679E-10
1.0E-11                  908                      1.9323305686456659E-10
1.0E-11                  909                      1.8957929540585321E-10
1.0E-11                  910                      1.8604047439089657E-10
1.0E-11                  911                      1.8261659381969665E-10
1.0E-11                  912                      1.7912449391979336E-10
1.0E-11                  913                      1.7540296304583278E-10
1.0E-11                  914                      1.7175487701681234E-10
1.0E-11                  915                      1.681802358327323E-10
1.0E-11                  916                      1.6467903949359262E-10
1.0E-11                  917                      1.612512879993932E-10
1.0E-11                  918                      1.5789698135013426E-10
1.0E-11                  919                      1.5461611954581543E-10
1.0E-11                  920                      1.514087025864372E-10
1.0E-11                  921                      1.4827473047199908E-10
1.0E-11                  922                      1.452142032025013E-10
1.0E-11                  923                      1.4222712077794395E-10
1.0E-11                  924                      1.3931348319832695E-10
1.0E-11                  925                      1.364732904636501E-10
1.0E-11                  926                      1.3370654257391376E-10
1.0E-11                  927                      1.3101323952911772E-10
1.0E-11                  928                      1.2839338132926195E-10
1.0E-11                  929                      1.2584696797434656E-10
1.0E-11                  930                      1.233739994643715E-10
1.0E-11                  931                      1.2097447579933678E-10
1.0E-11                  932                      1.1864839697924231E-10
1.0E-11                  933                      1.1639576300408823E-10
1.0E-11                  934                      1.1421657387387447E-10
1.0E-11                  935                      1.1211082958860107E-10
1.0E-11                  936                      1.0986961944830598E-10
1.0E-11                  937                      1.0757994404602229E-10
1.0E-11                  938                      1.0533830660706722E-10
1.0E-11                  939                      1.0314470713144073E-10
1.0E-11                  940                      1.0099914561914287E-10
1.0E-11                  941                      9.890162207017364E-11
1.0E-11                  942                      9.685213648453301E-11
1.0E-11                  943                      9.485068886222096E-11
1.0E-11                  944                      9.289727920323751E-11
1.0E-11                  945                      9.099190750758269E-11
1.0E-11                  946                      8.91345737752565E-11
1.0E-11                  947                      8.73252780062589E-11
1.0E-11                  948                      8.556402020058988E-11
1.0E-11                  949                      8.38508003582495E-11
1.0E-11                  950                      8.218561847923774E-11
1.0E-11                  951                      8.056847456355456E-11
1.0E-11                  952                      7.899936861120003E-11
1.0E-11                  953                      7.747830062217407E-11
1.0E-11                  954                      7.600527059647674E-11
1.0E-11                  955                      7.458027853410798E-11
1.0E-11                  956                      7.32033244350679E-11
1.0E-11                  957                      7.180600185511932E-11
1.0E-11                  958                      7.031870669428241E-11
1.0E-11                  959                      6.886152121664539E-11
1.0E-11                  960                      6.743444542220823E-11
1.0E-11                  961                      6.603747931097088E-11
1.0E-11                  962                      6.467062288293344E-11
1.0E-11                  963                      6.333387613809579E-11
1.0E-11                  964                      6.202723907645802E-11
1.0E-11                  965                      6.075071169802012E-11
1.0E-11                  966                      5.950429400278207E-11
1.0E-11                  967                      5.828798599074384E-11
1.0E-11                  968                      5.710178766190546E-11
1.0E-11                  969                      5.594569901626693E-11
1.0E-11                  970                      5.481972005382829E-11
1.0E-11                  971                      5.372385077458948E-11
1.0E-11                  972                      5.265809117855051E-11
1.0E-11                  973                      5.162244126571141E-11
1.0E-11                  974                      5.061690103607217E-11
1.0E-11                  975                      4.9641470489632747E-11
1.0E-11                  976                      4.869614962639319E-11
1.0E-11                  977                      4.778093844635351E-11
1.0E-11                  978                      4.689254714525201E-11
1.0E-11                  979                      4.5919642114400883E-11
1.0E-11                  980                      4.496631001259676E-11
1.0E-11                  981                      4.40325508398396E-11
1.0E-11                  982                      4.311836459612942E-11
1.0E-11                  983                      4.222375128146625E-11
1.0E-11                  984                      4.1348710895850016E-11
1.0E-11                  985                      4.0493243439280764E-11
1.0E-11                  986                      3.9657348911758514E-11
1.0E-11                  987                      3.884102731328323E-11
1.0E-11                  988                      3.80442786438549E-11
1.0E-11                  989                      3.726710290347356E-11
1.0E-11                  990                      3.6509500092139236E-11
1.0E-11                  991                      3.577147020985184E-11
1.0E-11                  992                      3.505301325661143E-11
1.0E-11                  993                      3.4354129232418024E-11
1.0E-11                  994                      3.3674818137271574E-11
1.0E-11                  995                      3.301507997117211E-11
1.0E-11                  996                      3.237491473411962E-11
1.0E-11                  997                      3.175432242611413E-11
1.0E-11                  998                      3.1153303047155574E-11
1.0E-11                  999                      3.057185659724402E-11
1.0E-11                  1000                     2.995693766728825E-11
1.0E-11                  1001                     2.933372979781709E-11
1.0E-11                  1002                     2.872327749770216E-11
1.0E-11                  1003                     2.8125580766943487E-11
1.0E-11                  1004                     2.754063960554106E-11
1.0E-11                  1005                     2.6968454013494865E-11
1.0E-11                  1006                     2.6409023990804935E-11
1.0E-11                  1007                     2.5862349537471247E-11
1.0E-11                  1008                     2.532843065349382E-11
1.0E-11                  1009                     2.4807267338872625E-11
1.0E-11                  1010                     2.4298859593607694E-11
1.0E-11                  1011                     2.3803207417698994E-11
1.0E-11                  1012                     2.332031081114655E-11
1.0E-11                  1013                     2.2850169773950352E-11
1.0E-11                  1014                     2.2392784306110407E-11
1.0E-11                  1015                     2.1948154407626702E-11
1.0E-11                  1016                     2.1516280078499258E-11
1.0E-11                  1017                     2.1097161318728054E-11
1.0E-11                  1018                     2.0690798128313103E-11
1.0E-11                  1019                     2.0297190507254404E-11
1.0E-11                  1020                     1.9916338455551938E-11
1.0E-11                  1021                     1.9529652570914936E-11
1.0E-11                  1022                     1.912276122907022E-11
1.0E-11                  1023                     1.8724160284938946E-11
1.0E-11                  1024                     1.8333849738521138E-11
1.0E-11                  1025                     1.7951829589816757E-11
1.0E-11                  1026                     1.757809983882584E-11
1.0E-11                  1027                     1.7212660485548365E-11
1.0E-11                  1028                     1.6855511529984348E-11
1.0E-11                  1029                     1.6506652972133762E-11
1.0E-11                  1030                     1.6166084811996635E-11
1.0E-11                  1031                     1.5833807049572946E-11
1.0E-11                  1032                     1.550981968486271E-11
1.0E-11                  1033                     1.5194122717865928E-11
1.0E-11                  1034                     1.488671614858259E-11
1.0E-11                  1035                     1.4587599977012692E-11
1.0E-11                  1036                     1.4296774203156246E-11
1.0E-11                  1037                     1.401423882701325E-11
1.0E-11                  1038                     1.3739993848583703E-11
1.0E-11                  1039                     1.34740392678676E-11
1.0E-11                  1040                     1.3216375084864949E-11
1.0E-11                  1041                     1.296700129957574E-11
1.0E-11                  1042                     1.272402561092397E-11
1.0E-11                  1043                     1.2458546433384119E-11
1.0E-11                  1044                     1.2198445011554939E-11
1.0E-11                  1045                     1.1943721345436434E-11
1.0E-11                  1046                     1.1694375435028604E-11
1.0E-11                  1047                     1.1450407280331444E-11
1.0E-11                  1048                     1.1211816881344956E-11
1.0E-11                  1049                     1.097860423806914E-11
1.0E-11                  1050                     1.0750769350504005E-11
1.0E-11                  1051                     1.0528312218649535E-11
1.0E-11                  1052                     1.0311232842505744E-11
1.0E-11                  1053                     1.0099531222072622E-11
1.0E-11                  1054                     9.893207357350176E-12
1.0E-11                  1055                     9.692261248338395E-12
1.0E-11                  1056                     9.496692895037294E-12
1.0E-11                  1057                     9.306502297446862E-12
1.0E-11                  1058                     9.121689455567107E-12
1.0E-11                  1059                     8.942254369398018E-12
1.0E-11                  1060                     8.76819703893961E-12
1.0E-11                  1061                     8.599517464191867E-12
1.0E-11                  1062                     8.436215645154806E-12
1.0E-11                  1063                     8.27829158182841E-12
1.0E-11                  1064                     8.11036813659474E-12
1.0E-11                  1065                     7.940719999827411E-12
1.0E-11                  1066                     7.774560475072625E-12
1.0E-11                  1067                     7.61188956233038E-12
1.0E-11                  1068                     7.452707261600681E-12
1.0E-11                  1069                     7.297013572883523E-12
1.0E-11                  1070                     7.144808496178907E-12
1.0E-11                  1071                     6.9960920314868355E-12
1.0E-11                  1072                     6.850864178807305E-12
1.0E-11                  1073                     6.709124938140318E-12
1.0E-11                  1074                     6.570874309485872E-12
1.0E-11                  1075                     6.4361122928439715E-12
1.0E-11                  1076                     6.304838888214607E-12
1.0E-11                  1077                     6.17705409559779E-12
1.0E-11                  1078                     6.052757914993517E-12
1.0E-11                  1079                     5.931950346401787E-12
1.0E-11                  1080                     5.814631389822595E-12
1.0E-11                  1081                     5.700801045255949E-12
1.0E-11                  1082                     5.590459312701843E-12
1.0E-11                  1083                     5.48360619216028E-12
1.0E-11                  1084                     5.380241683631261E-12
1.0E-11                  1085                     5.274841064195801E-12
1.0E-11                  1086                     5.164278366113643E-12
1.0E-11                  1087                     5.0559797835818235E-12
1.0E-11                  1088                     4.949945316600335E-12
1.0E-11                  1089                     4.8461749651691816E-12
1.0E-11                  1090                     4.7446687292883635E-12
1.0E-11                  1091                     4.645426608957875E-12
1.0E-11                  1092                     4.548448604177722E-12
1.0E-11                  1093                     4.453734714947906E-12
1.0E-11                  1094                     4.361284941268419E-12
1.0E-11                  1095                     4.271099283139269E-12
1.0E-11                  1096                     4.183177740560451E-12
1.0E-11                  1097                     4.097520313531968E-12
1.0E-11                  1098                     4.014127002053819E-12
1.0E-11                  1099                     3.932997806126002E-12
1.0E-11                  1100                     3.854132725748518E-12
1.0E-11                  1101                     3.777531760921371E-12
1.0E-11                  1102                     3.703194911644555E-12
1.0E-11                  1103                     3.6311221779180763E-12
1.0E-11                  1104                     3.561313559741929E-12
1.0E-11                  1105                     3.4937690571161143E-12
1.0E-11                  1106                     3.4277023061830864E-12
1.0E-11                  1107                     3.355730341760525E-12
1.0E-11                  1108                     3.2852266928844214E-12
1.0E-11                  1109                     3.2161913595547756E-12
1.0E-11                  1110                     3.1486243417715894E-12
1.0E-11                  1111                     3.0825256395348604E-12
1.0E-11                  1112                     3.0178952528445905E-12
1.0E-11                  1113                     2.9547331817007786E-12
1.0E-11                  1114                     2.8930394261034246E-12
1.0E-11                  1115                     2.83281398605253E-12
1.0E-11                  1116                     2.7740568615480922E-12
1.0E-11                  1117                     2.716768052590114E-12
1.0E-11                  1118                     2.660947559178594E-12
1.0E-11                  1119                     2.606595381313531E-12
1.0E-11                  1120                     2.5537115189949274E-12
1.0E-11                  1121                     2.5022959722227815E-12
1.0E-11                  1122                     2.4523487409970945E-12
1.0E-11                  1123                     2.403869825317866E-12
1.0E-11                  1124                     2.3568592251850955E-12
1.0E-11                  1125                     2.3113169405987827E-12
1.0E-11                  1126                     2.2672429715589287E-12
1.0E-11                  1127                     2.224637318065532E-12
1.0E-11                  1128                     2.1790999310796525E-12
1.0E-11                  1129                     2.1332545259093157E-12
1.0E-11                  1130                     2.088359755501715E-12
1.0E-11                  1131                     2.0444156198568492E-12
1.0E-11                  1132                     2.0014221189747185E-12
1.0E-11                  1133                     1.9593792528553245E-12
1.0E-11                  1134                     1.918287021498664E-12
1.0E-11                  1135                     1.878145424904739E-12
1.0E-11                  1136                     1.8389544630735497E-12
1.0E-11                  1137                     1.800714136005096E-12
1.0E-11                  1138                     1.7634244436993777E-12
1.0E-11                  1139                     1.727085386156394E-12
1.0E-11                  1140                     1.691696963376146E-12
1.0E-11                  1141                     1.6572591753586328E-12
1.0E-11                  1142                     1.6237720221038557E-12
1.0E-11                  1143                     1.591235503611813E-12
1.0E-11                  1144                     1.5596496198825065E-12
1.0E-11                  1145                     1.5290143709159347E-12
1.0E-11                  1146                     1.4993297567120984E-12
1.0E-11                  1147                     1.4705957772709971E-12
1.0E-11                  1148                     1.442812432592631E-12
1.0E-11                  1149                     1.4143458363640659E-12
1.0E-11                  1150                     1.3845624166121403E-12
1.0E-11                  1151                     1.3553935418875081E-12
1.0E-11                  1152                     1.3268392121901704E-12
1.0E-11                  1153                     1.2988994275201268E-12
1.0E-11                  1154                     1.2715741878773773E-12
1.0E-11                  1155                     1.2448634932619214E-12
1.0E-11                  1156                     1.2187673436737598E-12
1.0E-11                  1157                     1.1932857391128922E-12
1.0E-11                  1158                     1.1684186795793194E-12
1.0E-11                  1159                     1.1441661650730394E-12
1.0E-11                  1160                     1.1205281955940546E-12
1.0E-11                  1161                     1.0975047711423627E-12
1.0E-11                  1162                     1.0750958917179656E-12
1.0E-11                  1163                     1.053301557320863E-12
1.0E-11                  1164                     1.032121767951054E-12
1.0E-11                  1165                     1.0115565236085388E-12
1.0E-11                  1166                     9.916058242933178E-13
1.0E-11                  1167                     9.722696700053914E-13
1.0E-11                  1168                     9.535480607447583E-13
1.0E-11                  1169                     9.354409965114194E-13
1.0E-11                  1170                     9.176593993303325E-13
1.0E-11                  1171                     8.983241152592127E-13
1.0E-11                  1172                     8.793856303153422E-13
1.0E-11                  1173                     8.608439444987219E-13
1.0E-11                  1174                     8.426990578093513E-13
1.0E-11                  1175                     8.249509702472309E-13
1.0E-11                  1176                     8.075996818123602E-13
1.0E-11                  1177                     7.906451925047394E-13
1.0E-11                  1178                     7.74087502324368E-13
1.0E-11                  1179                     7.579266112712471E-13
1.0E-11                  1180                     7.421625193453759E-13
1.0E-11                  1181                     7.267952265467546E-13
1.0E-11                  1182                     7.118247328753827E-13
1.0E-11                  1183                     6.972510383312612E-13
1.0E-11                  1184                     6.830741429143891E-13
1.0E-11                  1185                     6.692940466247672E-13
1.0E-11                  1186                     6.559107494623948E-13
1.0E-11                  1187                     6.429242514272729E-13
1.0E-11                  1188                     6.303345525194004E-13
1.0E-11                  1189                     6.181416527387782E-13
1.0E-11                  1190                     6.063455520854053E-13
1.0E-11                  1191                     5.949462505592825E-13
1.0E-11                  1192                     5.826958787648119E-13
1.0E-11                  1193                     5.704054197802331E-13
1.0E-11                  1194                     5.583709222161809E-13
1.0E-11                  1195                     5.465923860726547E-13
1.0E-11                  1196                     5.350698113496547E-13
1.0E-11                  1197                     5.238031980471814E-13
1.0E-11                  1198                     5.127925461652338E-13
1.0E-11                  1199                     5.020378557038126E-13
1.0E-11                  1200                     4.915391266629177E-13
1.0E-11                  1201                     4.812963590425495E-13
1.0E-11                  1202                     4.713095528427072E-13
1.0E-11                  1203                     4.615787080633913E-13
1.0E-11                  1204                     4.5210382470460145E-13
1.0E-11                  1205                     4.4288490276633797E-13
1.0E-11                  1206                     4.339219422486009E-13
1.0E-11                  1207                     4.252149431513902E-13
1.0E-11                  1208                     4.1676390547470565E-13
1.0E-11                  1209                     4.0856882921854734E-13
1.0E-11                  1210                     4.0062971438291527E-13
1.0E-11                  1211                     3.929465609678096E-13
1.0E-11                  1212                     3.8551936897323006E-13
1.0E-11                  1213                     3.7787450226657116E-13
1.0E-11                  1214                     3.699015133117258E-13
1.0E-11                  1215                     3.620936129766614E-13
1.0E-11                  1216                     3.5445080126137867E-13
1.0E-11                  1217                     3.4697307816587677E-13
1.0E-11                  1218                     3.396604436901562E-13
1.0E-11                  1219                     3.325128978342168E-13
1.0E-11                  1220                     3.2553044059805845E-13
