% Model:              NP_reactive_flow_TCE_in_Low_Permeable.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 7 2020, 21:56
% Table:              tce_outflow_concentration7 - tce_outflow_concentraion (tce_outflow_concentraion)
% lowPM_per              t (s)                    tce_outflow_concentraion (mol/(m*s))
1.0E-17                  605                      1.1375424193615278E-7
1.0E-17                  606                      1.1358271705005563E-7
1.0E-17                  607                      1.1341173582710836E-7
1.0E-17                  608                      1.1324129826731086E-7
1.0E-17                  609                      1.1307140437066326E-7
1.0E-17                  610                      1.1290205413716552E-7
1.0E-17                  611                      1.1273324756681762E-7
1.0E-17                  612                      1.1256498465961953E-7
1.0E-17                  613                      1.1239726541557134E-7
1.0E-17                  614                      1.1223008983467299E-7
1.0E-17                  615                      1.1206345791692446E-7
1.0E-17                  616                      1.118973696623258E-7
1.0E-17                  617                      1.1173182507087698E-7
1.0E-17                  618                      1.1156682414257802E-7
1.0E-17                  619                      1.1140236687742888E-7
1.0E-17                  620                      1.1123845327542958E-7
1.0E-17                  621                      1.1107508333658018E-7
1.0E-17                  622                      1.1091225706088061E-7
1.0E-17                  623                      1.1074997444833084E-7
1.0E-17                  624                      1.1058823549893097E-7
1.0E-17                  625                      1.1042704021268092E-7
1.0E-17                  626                      1.1026638858958072E-7
1.0E-17                  627                      1.1010628062963035E-7
1.0E-17                  628                      1.099467163328299E-7
1.0E-17                  629                      1.0978769569917921E-7
1.0E-17                  630                      1.096292187286784E-7
1.0E-17                  631                      1.0947128542132749E-7
1.0E-17                  632                      1.0931389577712638E-7
1.0E-17                  633                      1.0915704979607511E-7
1.0E-17                  634                      1.090007474781737E-7
1.0E-17                  635                      1.0884498882342217E-7
1.0E-17                  636                      1.0868977383182043E-7
1.0E-17                  637                      1.0853510250336857E-7
1.0E-17                  638                      1.0838097483806654E-7
1.0E-17                  639                      1.0822739083591441E-7
1.0E-17                  640                      1.0807435049691208E-7
1.0E-17                  641                      1.079218538210596E-7
1.0E-17                  642                      1.0776990080835699E-7
1.0E-17                  643                      1.0761849145880416E-7
1.0E-17                  644                      1.0746762577240124E-7
1.0E-17                  645                      1.0731730374914817E-7
1.0E-17                  646                      1.0716752538904493E-7
1.0E-17                  647                      1.0701829069209153E-7
1.0E-17                  648                      1.0686959965828803E-7
1.0E-17                  649                      1.067214522876343E-7
1.0E-17                  650                      1.0657384858013045E-7
1.0E-17                  651                      1.0642559198563639E-7
1.0E-17                  652                      1.06271753145009E-7
1.0E-17                  653                      1.0611827953460081E-7
1.0E-17                  654                      1.059651711544117E-7
1.0E-17                  655                      1.0581242800444177E-7
1.0E-17                  656                      1.0566005008469096E-7
1.0E-17                  657                      1.055080373951593E-7
1.0E-17                  658                      1.0535638993584683E-7
1.0E-17                  659                      1.0520510770675348E-7
1.0E-17                  660                      1.0505419070787927E-7
1.0E-17                  661                      1.0490363893922418E-7
1.0E-17                  662                      1.0475345240078827E-7
1.0E-17                  663                      1.0460363109257152E-7
1.0E-17                  664                      1.0445417501457387E-7
1.0E-17                  665                      1.0430508416679543E-7
1.0E-17                  666                      1.0415635854923604E-7
1.0E-17                  667                      1.0400799816189588E-7
1.0E-17                  668                      1.0386000300477483E-7
1.0E-17                  669                      1.0371237307787294E-7
1.0E-17                  670                      1.035651083811902E-7
1.0E-17                  671                      1.0341820891472657E-7
1.0E-17                  672                      1.0327167467848211E-7
1.0E-17                  673                      1.0312550567245678E-7
1.0E-17                  674                      1.029797018966506E-7
1.0E-17                  675                      1.0283426335106357E-7
1.0E-17                  676                      1.0268919003569568E-7
1.0E-17                  677                      1.0254448195054697E-7
1.0E-17                  678                      1.0240013909561736E-7
1.0E-17                  679                      1.0225616147090696E-7
1.0E-17                  680                      1.0211254907641565E-7
1.0E-17                  681                      1.0196930191214347E-7
1.0E-17                  682                      1.0182641997809044E-7
1.0E-17                  683                      1.016839032742566E-7
1.0E-17                  684                      1.015417518006419E-7
1.0E-17                  685                      1.0139996555724631E-7
1.0E-17                  686                      1.0125854454406988E-7
1.0E-17                  687                      1.0111748876111261E-7
1.0E-17                  688                      1.0097679820837447E-7
1.0E-17                  689                      1.0083647288585547E-7
1.0E-17                  690                      1.0069651279355566E-7
1.0E-17                  691                      1.0055691793147495E-7
1.0E-17                  692                      1.0041768829961338E-7
1.0E-17                  693                      1.0027882389797096E-7
1.0E-17                  694                      1.0014032472654769E-7
1.0E-17                  695                      1.000021907853436E-7
1.0E-17                  696                      9.986442207435862E-8
1.0E-17                  697                      9.972701859359278E-8
1.0E-17                  698                      9.958998034304613E-8
1.0E-17                  699                      9.945330732271856E-8
1.0E-17                  700                      9.93169995326102E-8
1.0E-17                  701                      9.918105697272095E-8
1.0E-17                  702                      9.904547964305083E-8
1.0E-17                  703                      9.891026754359989E-8
1.0E-17                  704                      9.877542067436811E-8
1.0E-17                  705                      9.864093903535541E-8
1.0E-17                  706                      9.850682262656189E-8
1.0E-17                  707                      9.837307144798754E-8
1.0E-17                  708                      9.82396854996323E-8
1.0E-17                  709                      9.810666478149623E-8
1.0E-17                  710                      9.79740092935793E-8
1.0E-17                  711                      9.784171903588152E-8
1.0E-17                  712                      9.770979400840284E-8
1.0E-17                  713                      9.757823421114337E-8
1.0E-17                  714                      9.744703964410299E-8
1.0E-17                  715                      9.73162103072818E-8
1.0E-17                  716                      9.718574620067972E-8
1.0E-17                  717                      9.705564732429684E-8
1.0E-17                  718                      9.692591367813306E-8
1.0E-17                  719                      9.679654526218841E-8
1.0E-17                  720                      9.666754207646297E-8
1.0E-17                  721                      9.653890412095663E-8
1.0E-17                  722                      9.641063139566939E-8
1.0E-17                  723                      9.628272390060134E-8
1.0E-17                  724                      9.615518163575247E-8
1.0E-17                  725                      9.60280046011227E-8
1.0E-17                  726                      9.590119279671211E-8
1.0E-17                  727                      9.577474622252065E-8
1.0E-17                  728                      9.564866487854835E-8
1.0E-17                  729                      9.552294876479518E-8
1.0E-17                  730                      9.539759788126115E-8
1.0E-17                  731                      9.527261222794626E-8
1.0E-17                  732                      9.514616187482181E-8
1.0E-17                  733                      9.501749527687239E-8
1.0E-17                  734                      9.4889087079744E-8
1.0E-17                  735                      9.476093728343675E-8
1.0E-17                  736                      9.46330458879506E-8
1.0E-17                  737                      9.450541289328548E-8
1.0E-17                  738                      9.437803829944149E-8
1.0E-17                  739                      9.425092210641857E-8
1.0E-17                  740                      9.412406431421677E-8
1.0E-17                  741                      9.399746492283606E-8
1.0E-17                  742                      9.38711239322764E-8
1.0E-17                  743                      9.374504134253793E-8
1.0E-17                  744                      9.361921715362044E-8
1.0E-17                  745                      9.349365136552412E-8
1.0E-17                  746                      9.336834397824884E-8
1.0E-17                  747                      9.324329499179468E-8
1.0E-17                  748                      9.311850440616158E-8
1.0E-17                  749                      9.299397222134961E-8
1.0E-17                  750                      9.286969843735871E-8
1.0E-17                  751                      9.274568305418895E-8
1.0E-17                  752                      9.262192607184022E-8
1.0E-17                  753                      9.249842749031256E-8
1.0E-17                  754                      9.237518730960604E-8
1.0E-17                  755                      9.225220552972061E-8
1.0E-17                  756                      9.212948215065629E-8
1.0E-17                  757                      9.200701717241305E-8
1.0E-17                  758                      9.188481059499086E-8
1.0E-17                  759                      9.176286241838977E-8
1.0E-17                  760                      9.16411726426098E-8
1.0E-17                  761                      9.151974126765095E-8
1.0E-17                  762                      9.139856829351312E-8
1.0E-17                  763                      9.127765372019644E-8
1.0E-17                  764                      9.115699754770082E-8
1.0E-17                  765                      9.10365997760263E-8
1.0E-17                  766                      9.091646040517286E-8
1.0E-17                  767                      9.079657943514052E-8
1.0E-17                  768                      9.067695686592931E-8
1.0E-17                  769                      9.055759269753912E-8
1.0E-17                  770                      9.043848692997004E-8
1.0E-17                  771                      9.031963956322211E-8
1.0E-17                  772                      9.020105059729523E-8
1.0E-17                  773                      9.008272003218944E-8
1.0E-17                  774                      8.996464786790473E-8
1.0E-17                  775                      8.984683410444114E-8
1.0E-17                  776                      8.97292787417986E-8
1.0E-17                  777                      8.961198177997714E-8
1.0E-17                  778                      8.949494321897684E-8
1.0E-17                  779                      8.937816305879763E-8
1.0E-17                  780                      8.926164129943945E-8
1.0E-17                  781                      8.914537794090238E-8
1.0E-17                  782                      8.902937298318643E-8
1.0E-17                  783                      8.891362642629156E-8
1.0E-17                  784                      8.87981382702178E-8
1.0E-17                  785                      8.86829085149651E-8
1.0E-17                  786                      8.856793716053351E-8
1.0E-17                  787                      8.8453224206923E-8
1.0E-17                  788                      8.833876965413356E-8
1.0E-17                  789                      8.822457350216528E-8
1.0E-17                  790                      8.811063575101803E-8
1.0E-17                  791                      8.799695640069188E-8
1.0E-17                  792                      8.788353545118679E-8
1.0E-17                  793                      8.777037290250287E-8
1.0E-17                  794                      8.765746875463999E-8
1.0E-17                  795                      8.754482300759822E-8
1.0E-17                  796                      8.743243566137751E-8
1.0E-17                  797                      8.732030671597795E-8
1.0E-17                  798                      8.720843617139944E-8
1.0E-17                  799                      8.709682402764203E-8
1.0E-17                  800                      8.698547028470571E-8
1.0E-17                  801                      8.687437494259047E-8
1.0E-17                  802                      8.676353800129632E-8
1.0E-17                  803                      8.665295946082334E-8
1.0E-17                  804                      8.654263932117133E-8
1.0E-17                  805                      8.643257758234049E-8
1.0E-17                  806                      8.632277424433072E-8
1.0E-17                  807                      8.621322930714201E-8
1.0E-17                  808                      8.610394277077447E-8
1.0E-17                  809                      8.599491463522795E-8
1.0E-17                  810                      8.588614490050254E-8
1.0E-17                  811                      8.57776335665982E-8
1.0E-17                  812                      8.566938063351504E-8
1.0E-17                  813                      8.555882370103094E-8
1.0E-17                  814                      8.544723263794193E-8
1.0E-17                  815                      8.533580719808831E-8
1.0E-17                  816                      8.522454738147012E-8
1.0E-17                  817                      8.511345318808724E-8
1.0E-17                  818                      8.500252461793979E-8
1.0E-17                  819                      8.489176167102773E-8
1.0E-17                  820                      8.478116434735104E-8
1.0E-17                  821                      8.467073264690974E-8
1.0E-17                  822                      8.45604665697038E-8
1.0E-17                  823                      8.445036611573326E-8
1.0E-17                  824                      8.434043128499809E-8
1.0E-17                  825                      8.423066207749833E-8
1.0E-17                  826                      8.412105849323392E-8
1.0E-17                  827                      8.40116205322049E-8
1.0E-17                  828                      8.390234819441129E-8
1.0E-17                  829                      8.379324147985306E-8
1.0E-17                  830                      8.368430038853019E-8
1.0E-17                  831                      8.357552492044274E-8
1.0E-17                  832                      8.346691507559066E-8
1.0E-17                  833                      8.335847085397393E-8
1.0E-17                  834                      8.325019225559262E-8
1.0E-17                  835                      8.314207928044664E-8
1.0E-17                  836                      8.303413192853611E-8
1.0E-17                  837                      8.292635019986091E-8
1.0E-17                  838                      8.281873409442112E-8
1.0E-17                  839                      8.271128361221675E-8
1.0E-17                  840                      8.260399875324771E-8
1.0E-17                  841                      8.249687951751407E-8
1.0E-17                  842                      8.238992590501578E-8
1.0E-17                  843                      8.228313791575292E-8
1.0E-17                  844                      8.217651554972542E-8
1.0E-17                  845                      8.207005880693335E-8
1.0E-17                  846                      8.196376768737657E-8
1.0E-17                  847                      8.185764219105526E-8
1.0E-17                  848                      8.175168231796929E-8
1.0E-17                  849                      8.164588806811871E-8
1.0E-17                  850                      8.154025944150355E-8
1.0E-17                  851                      8.143479643812372E-8
1.0E-17                  852                      8.132949905797928E-8
1.0E-17                  853                      8.122436730107022E-8
1.0E-17                  854                      8.111940116739659E-8
1.0E-17                  855                      8.101460065695831E-8
1.0E-17                  856                      8.090996576975542E-8
1.0E-17                  857                      8.080549650578794E-8
1.0E-17                  858                      8.070119286505582E-8
1.0E-17                  859                      8.059705484755907E-8
1.0E-17                  860                      8.049308245329767E-8
1.0E-17                  861                      8.038927568227171E-8
1.0E-17                  862                      8.02856345344811E-8
1.0E-17                  863                      8.01821590099259E-8
1.0E-17                  864                      8.007884910860607E-8
1.0E-17                  865                      7.997570483052163E-8
1.0E-17                  866                      7.987272617567254E-8
1.0E-17                  867                      7.976991314405888E-8
1.0E-17                  868                      7.966726573568058E-8
1.0E-17                  869                      7.956478395053769E-8
1.0E-17                  870                      7.946246778863018E-8
1.0E-17                  871                      7.936031724995802E-8
1.0E-17                  872                      7.925833233452124E-8
1.0E-17                  873                      7.915651304231993E-8
1.0E-17                  874                      7.90548593733539E-8
1.0E-17                  875                      7.895337132762329E-8
1.0E-17                  876                      7.885204890512805E-8
1.0E-17                  877                      7.875089210586819E-8
1.0E-17                  878                      7.864990092984379E-8
1.0E-17                  879                      7.854907537705468E-8
1.0E-17                  880                      7.8448415447501E-8
1.0E-17                  881                      7.834792114118268E-8
1.0E-17                  882                      7.824759245809975E-8
1.0E-17                  883                      7.81474293982522E-8
1.0E-17                  884                      7.804743196164008E-8
1.0E-17                  885                      7.79476001482633E-8
1.0E-17                  886                      7.78479339581219E-8
1.0E-17                  887                      7.774843339121586E-8
1.0E-17                  888                      7.764909844754523E-8
1.0E-17                  889                      7.754992912710998E-8
1.0E-17                  890                      7.745092542991013E-8
1.0E-17                  891                      7.735208735594565E-8
1.0E-17                  892                      7.725341490521657E-8
1.0E-17                  893                      7.715490807772287E-8
1.0E-17                  894                      7.705656687346454E-8
1.0E-17                  895                      7.69583912924416E-8
1.0E-17                  896                      7.6860381334654E-8
1.0E-17                  897                      7.676253700010187E-8
1.0E-17                  898                      7.666485828878505E-8
1.0E-17                  899                      7.656734520070363E-8
1.0E-17                  900                      7.646999773585761E-8
1.0E-17                  901                      7.637281589424698E-8
1.0E-17                  902                      7.627579967587173E-8
1.0E-17                  903                      7.617894908073183E-8
1.0E-17                  904                      7.608226410882733E-8
1.0E-17                  905                      7.59857447601582E-8
1.0E-17                  906                      7.58893910347245E-8
1.0E-17                  907                      7.579320293252614E-8
1.0E-17                  908                      7.569718045356319E-8
1.0E-17                  909                      7.560132359783561E-8
1.0E-17                  910                      7.550563236534342E-8
1.0E-17                  911                      7.541010675608661E-8
1.0E-17                  912                      7.531474677006522E-8
1.0E-17                  913                      7.521955240727914E-8
1.0E-17                  914                      7.512452366772847E-8
1.0E-17                  915                      7.50296605514132E-8
1.0E-17                  916                      7.493496305833331E-8
1.0E-17                  917                      7.484043118848879E-8
1.0E-17                  918                      7.474606494187963E-8
1.0E-17                  919                      7.46518643185059E-8
1.0E-17                  920                      7.455782931836755E-8
1.0E-17                  921                      7.44639599414646E-8
1.0E-17                  922                      7.437025618779698E-8
1.0E-17                  923                      7.427671805736477E-8
1.0E-17                  924                      7.418334555016795E-8
1.0E-17                  925                      7.409013866620651E-8
1.0E-17                  926                      7.399709740548042E-8
1.0E-17                  927                      7.390422176798977E-8
1.0E-17                  928                      7.381151175373448E-8
1.0E-17                  929                      7.371896736271454E-8
1.0E-17                  930                      7.362658859493002E-8
1.0E-17                  931                      7.353437545038086E-8
1.0E-17                  932                      7.344232792906712E-8
1.0E-17                  933                      7.335044603098874E-8
1.0E-17                  934                      7.325872975614573E-8
1.0E-17                  935                      7.31671791045381E-8
1.0E-17                  936                      7.30757940761659E-8
1.0E-17                  937                      7.298457467102906E-8
1.0E-17                  938                      7.289352088912757E-8
1.0E-17                  939                      7.280263273046154E-8
1.0E-17                  940                      7.27119101950308E-8
1.0E-17                  941                      7.262135328283551E-8
1.0E-17                  942                      7.253096199387557E-8
1.0E-17                  943                      7.244073632815103E-8
1.0E-17                  944                      7.235067628566185E-8
1.0E-17                  945                      7.226078186640807E-8
1.0E-17                  946                      7.217105307038971E-8
1.0E-17                  947                      7.208148989760669E-8
1.0E-17                  948                      7.199209234805904E-8
1.0E-17                  949                      7.190286042174677E-8
1.0E-17                  950                      7.181379411866996E-8
1.0E-17                  951                      7.172489343882844E-8
1.0E-17                  952                      7.163615838222234E-8
1.0E-17                  953                      7.154758894885164E-8
1.0E-17                  954                      7.145918513871634E-8
1.0E-17                  955                      7.137094695181636E-8
1.0E-17                  956                      7.128287438815184E-8
1.0E-17                  957                      7.119496744772263E-8
1.0E-17                  958                      7.110722613052884E-8
1.0E-17                  959                      7.101965043657044E-8
1.0E-17                  960                      7.093224036584741E-8
1.0E-17                  961                      7.084499591835974E-8
1.0E-17                  962                      7.075791709410749E-8
1.0E-17                  963                      7.067100389309058E-8
1.0E-17                  964                      7.058425631530911E-8
1.0E-17                  965                      7.049767436076299E-8
1.0E-17                  966                      7.041125802945227E-8
1.0E-17                  967                      7.03250073213769E-8
1.0E-17                  968                      7.023892223653696E-8
1.0E-17                  969                      7.015300277493235E-8
1.0E-17                  970                      7.006724893656319E-8
1.0E-17                  971                      6.998166072142935E-8
1.0E-17                  972                      6.989623812953093E-8
1.0E-17                  973                      6.981098116086787E-8
1.0E-17                  974                      6.972536126978608E-8
1.0E-17                  975                      6.9637648717569E-8
1.0E-17                  976                      6.955006756694818E-8
1.0E-17                  977                      6.946261781792353E-8
1.0E-17                  978                      6.937529947049517E-8
1.0E-17                  979                      6.928811252466301E-8
1.0E-17                  980                      6.920105698042707E-8
1.0E-17                  981                      6.911413283778733E-8
1.0E-17                  982                      6.902734009674384E-8
1.0E-17                  983                      6.894067875729659E-8
1.0E-17                  984                      6.885414881944554E-8
1.0E-17                  985                      6.876775028319073E-8
1.0E-17                  986                      6.868148314853212E-8
1.0E-17                  987                      6.859534741546978E-8
1.0E-17                  988                      6.850934308400357E-8
1.0E-17                  989                      6.842347015413367E-8
1.0E-17                  990                      6.833772862586E-8
1.0E-17                  991                      6.825211849918253E-8
1.0E-17                  992                      6.816663977410128E-8
1.0E-17                  993                      6.808129245061626E-8
1.0E-17                  994                      6.799607652872745E-8
1.0E-17                  995                      6.791099200843488E-8
1.0E-17                  996                      6.782603888973853E-8
1.0E-17                  997                      6.774121717263838E-8
1.0E-17                  998                      6.765652685713451E-8
1.0E-17                  999                      6.757196794322682E-8
1.0E-17                  1000                     6.748754043091539E-8
1.0E-17                  1001                     6.740324432020017E-8
1.0E-17                  1002                     6.731907961108116E-8
1.0E-17                  1003                     6.723504630355835E-8
1.0E-17                  1004                     6.715114439763184E-8
1.0E-17                  1005                     6.706737389330146E-8
1.0E-17                  1006                     6.698373479056739E-8
1.0E-17                  1007                     6.690022708942949E-8
1.0E-17                  1008                     6.681685078988784E-8
1.0E-17                  1009                     6.673360589194241E-8
1.0E-17                  1010                     6.665049239559321E-8
1.0E-17                  1011                     6.65675103008402E-8
1.0E-17                  1012                     6.648465960768347E-8
1.0E-17                  1013                     6.64019403161229E-8
1.0E-17                  1014                     6.631935242615863E-8
1.0E-17                  1015                     6.623689593779056E-8
1.0E-17                  1016                     6.615457085101865E-8
1.0E-17                  1017                     6.607237716584302E-8
1.0E-17                  1018                     6.599031488226361E-8
1.0E-17                  1019                     6.590838400028042E-8
1.0E-17                  1020                     6.582658451989347E-8
1.0E-17                  1021                     6.574491644110273E-8
1.0E-17                  1022                     6.566337976390823E-8
1.0E-17                  1023                     6.558197448830994E-8
1.0E-17                  1024                     6.550070061430787E-8
1.0E-17                  1025                     6.541955814190202E-8
1.0E-17                  1026                     6.53385470710924E-8
1.0E-17                  1027                     6.5257667401879E-8
1.0E-17                  1028                     6.517691913426183E-8
1.0E-17                  1029                     6.509630226824088E-8
1.0E-17                  1030                     6.501581680381615E-8
1.0E-17                  1031                     6.493546274098764E-8
1.0E-17                  1032                     6.48552400797554E-8
1.0E-17                  1033                     6.477514882011937E-8
1.0E-17                  1034                     6.469518896207953E-8
1.0E-17                  1035                     6.461536050563592E-8
1.0E-17                  1036                     6.453566345078858E-8
1.0E-17                  1037                     6.445609779753738E-8
1.0E-17                  1038                     6.437666354588251E-8
1.0E-17                  1039                     6.42973606958238E-8
1.0E-17                  1040                     6.421818924736128E-8
1.0E-17                  1041                     6.413914920049508E-8
1.0E-17                  1042                     6.406024055522502E-8
1.0E-17                  1043                     6.398146331155123E-8
1.0E-17                  1044                     6.390281746947365E-8
1.0E-17                  1045                     6.382430302899231E-8
1.0E-17                  1046                     6.374591999010718E-8
1.0E-17                  1047                     6.366766835281827E-8
1.0E-17                  1048                     6.358954811712558E-8
1.0E-17                  1049                     6.351155928302912E-8
1.0E-17                  1050                     6.34337018505289E-8
1.0E-17                  1051                     6.33559758196249E-8
1.0E-17                  1052                     6.327838119031709E-8
1.0E-17                  1053                     6.320091796260554E-8
1.0E-17                  1054                     6.312358613649021E-8
1.0E-17                  1055                     6.304638571197111E-8
1.0E-17                  1056                     6.296931668904821E-8
1.0E-17                  1057                     6.289237906772154E-8
1.0E-17                  1058                     6.281557284799108E-8
1.0E-17                  1059                     6.273889802985688E-8
1.0E-17                  1060                     6.266235461331888E-8
1.0E-17                  1061                     6.258594259837714E-8
1.0E-17                  1062                     6.250966198503159E-8
1.0E-17                  1063                     6.243351277328231E-8
1.0E-17                  1064                     6.235749496312917E-8
1.0E-17                  1065                     6.228160855457232E-8
1.0E-17                  1066                     6.220585354761167E-8
1.0E-17                  1067                     6.213022994224727E-8
1.0E-17                  1068                     6.205473773847909E-8
1.0E-17                  1069                     6.197937693630711E-8
1.0E-17                  1070                     6.190414753573136E-8
1.0E-17                  1071                     6.182904953675186E-8
1.0E-17                  1072                     6.175408293936856E-8
1.0E-17                  1073                     6.167924774358149E-8
1.0E-17                  1074                     6.160454394939066E-8
1.0E-17                  1075                     6.152997155679599E-8
1.0E-17                  1076                     6.145553056579763E-8
1.0E-17                  1077                     6.138122097639543E-8
1.0E-17                  1078                     6.130704278858946E-8
1.0E-17                  1079                     6.123299600237974E-8
1.0E-17                  1080                     6.115908061776626E-8
1.0E-17                  1081                     6.108529663474898E-8
1.0E-17                  1082                     6.101164405332793E-8
1.0E-17                  1083                     6.093812287350312E-8
1.0E-17                  1084                     6.086473309527448E-8
1.0E-17                  1085                     6.079147471864213E-8
1.0E-17                  1086                     6.071834774360599E-8
1.0E-17                  1087                     6.064535217016605E-8
1.0E-17                  1088                     6.057248799832235E-8
1.0E-17                  1089                     6.049975522807485E-8
1.0E-17                  1090                     6.04271538594236E-8
1.0E-17                  1091                     6.035468389236857E-8
1.0E-17                  1092                     6.028234532690974E-8
1.0E-17                  1093                     6.021013816304716E-8
1.0E-17                  1094                     6.013806240078082E-8
1.0E-17                  1095                     6.006611804011068E-8
1.0E-17                  1096                     5.999430508103679E-8
1.0E-17                  1097                     5.992262352355908E-8
1.0E-17                  1098                     5.985107336767761E-8
1.0E-17                  1099                     5.97796546133924E-8
1.0E-17                  1100                     5.970836726070336E-8
1.0E-17                  1101                     5.963721130961058E-8
1.0E-17                  1102                     5.956618676011402E-8
1.0E-17                  1103                     5.949529361221369E-8
1.0E-17                  1104                     5.942453186590957E-8
1.0E-17                  1105                     5.935390152120166E-8
1.0E-17                  1106                     5.9283402578090005E-8
1.0E-17                  1107                     5.921303503657456E-8
1.0E-17                  1108                     5.9142798896655344E-8
1.0E-17                  1109                     5.9072694158332366E-8
1.0E-17                  1110                     5.9002720821605567E-8
1.0E-17                  1111                     5.893287888647506E-8
1.0E-17                  1112                     5.886316835294072E-8
1.0E-17                  1113                     5.879358922100263E-8
1.0E-17                  1114                     5.872414149066075E-8
1.0E-17                  1115                     5.865482516191511E-8
1.0E-17                  1116                     5.8585640234765694E-8
1.0E-17                  1117                     5.85165867092125E-8
1.0E-17                  1118                     5.844766458525553E-8
1.0E-17                  1119                     5.8378873862894776E-8
1.0E-17                  1120                     5.831021454213023E-8
1.0E-17                  1121                     5.824168662296194E-8
1.0E-17                  1122                     5.8173290105389865E-8
1.0E-17                  1123                     5.810502498941401E-8
1.0E-17                  1124                     5.803689127503439E-8
1.0E-17                  1125                     5.796888896225099E-8
1.0E-17                  1126                     5.7901018051063814E-8
1.0E-17                  1127                     5.783327854147286E-8
1.0E-17                  1128                     5.776567043347813E-8
1.0E-17                  1129                     5.769819372707965E-8
1.0E-17                  1130                     5.763084842227735E-8
1.0E-17                  1131                     5.7563634519071274E-8
1.0E-17                  1132                     5.7496552017461457E-8
1.0E-17                  1133                     5.742960091744785E-8
1.0E-17                  1134                     5.7362781219030467E-8
1.0E-17                  1135                     5.72960929222093E-8
1.0E-17                  1136                     5.722741166265634E-8
1.0E-17                  1137                     5.715793561743134E-8
1.0E-17                  1138                     5.708855374806522E-8
1.0E-17                  1139                     5.701926605455805E-8
1.0E-17                  1140                     5.695007253690976E-8
1.0E-17                  1141                     5.688097319512039E-8
1.0E-17                  1142                     5.68119680291899E-8
1.0E-17                  1143                     5.674305703911835E-8
1.0E-17                  1144                     5.667424022490568E-8
1.0E-17                  1145                     5.6605517586551925E-8
1.0E-17                  1146                     5.653688912405708E-8
1.0E-17                  1147                     5.6468354837421175E-8
1.0E-17                  1148                     5.639991472664412E-8
1.0E-17                  1149                     5.6331568791725996E-8
1.0E-17                  1150                     5.6263317032666796E-8
1.0E-17                  1151                     5.6195159449466475E-8
1.0E-17                  1152                     5.612709604212507E-8
1.0E-17                  1153                     5.605912681064255E-8
1.0E-17                  1154                     5.5991251755018976E-8
1.0E-17                  1155                     5.5923470875254287E-8
1.0E-17                  1156                     5.58557841713485E-8
1.0E-17                  1157                     5.578819164330162E-8
1.0E-17                  1158                     5.5720693291113655E-8
1.0E-17                  1159                     5.56532891147846E-8
1.0E-17                  1160                     5.5585979114314444E-8
1.0E-17                  1161                     5.551876328970321E-8
1.0E-17                  1162                     5.545164164095085E-8
1.0E-17                  1163                     5.5384614168057404E-8
1.0E-17                  1164                     5.531768087102288E-8
1.0E-17                  1165                     5.525084174984728E-8
1.0E-17                  1166                     5.518409680453056E-8
1.0E-17                  1167                     5.511744603507275E-8
1.0E-17                  1168                     5.505088944147386E-8
1.0E-17                  1169                     5.498442702373386E-8
1.0E-17                  1170                     5.491805878185276E-8
1.0E-17                  1171                     5.4851784715830585E-8
1.0E-17                  1172                     5.4785604825667307E-8
1.0E-17                  1173                     5.4719519111362954E-8
1.0E-17                  1174                     5.465352757291748E-8
1.0E-17                  1175                     5.458763021033093E-8
1.0E-17                  1176                     5.452182702360327E-8
1.0E-17                  1177                     5.4456118012734524E-8
1.0E-17                  1178                     5.439050317772468E-8
1.0E-17                  1179                     5.4324982518573766E-8
1.0E-17                  1180                     5.4259556035281716E-8
1.0E-17                  1181                     5.419422372784863E-8
1.0E-17                  1182                     5.41289855962744E-8
1.0E-17                  1183                     5.4063841640559103E-8
1.0E-17                  1184                     5.3998791860702724E-8
1.0E-17                  1185                     5.393383625670523E-8
1.0E-17                  1186                     5.386897482856663E-8
1.0E-17                  1187                     5.380420757628697E-8
1.0E-17                  1188                     5.373953449986618E-8
1.0E-17                  1189                     5.367495559930432E-8
1.0E-17                  1190                     5.3610470874601354E-8
1.0E-17                  1191                     5.3546080325757305E-8
1.0E-17                  1192                     5.3481783952772155E-8
1.0E-17                  1193                     5.3417581755645925E-8
1.0E-17                  1194                     5.33534737343786E-8
1.0E-17                  1195                     5.3289459888970176E-8
1.0E-17                  1196                     5.322554021942065E-8
1.0E-17                  1197                     5.3161714725730045E-8
1.0E-17                  1198                     5.309798340789834E-8
1.0E-17                  1199                     5.303434626592553E-8
1.0E-17                  1200                     5.297080329981165E-8
1.0E-17                  1201                     5.2907354509556657E-8
1.0E-17                  1202                     5.2843999895160575E-8
1.0E-17                  1203                     5.2780739456623406E-8
1.0E-17                  1204                     5.271757319394514E-8
1.0E-17                  1205                     5.265450110712579E-8
1.0E-17                  1206                     5.259152319616533E-8
1.0E-17                  1207                     5.252863946106379E-8
1.0E-17                  1208                     5.246584990182116E-8
1.0E-17                  1209                     5.240315451843742E-8
1.0E-17                  1210                     5.2340553310912574E-8
1.0E-17                  1211                     5.2278046279246654E-8
1.0E-17                  1212                     5.221563342343964E-8
1.0E-17                  1213                     5.2153314743491545E-8
1.0E-17                  1214                     5.2091090239402324E-8
1.0E-17                  1215                     5.202895991117204E-8
1.0E-17                  1216                     5.196692375880065E-8
1.0E-17                  1217                     5.1904981782288175E-8
1.0E-17                  1218                     5.18431339816346E-8
