% Model:              NP_reactive_flow_TCE_in_Low_Permeable.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 7 2020, 21:56
% Table:              tce_outflow_concentration4 - tce_outflow_concentraion (tce_outflow_concentraion)
% lowPM_per              t (s)                    tce_outflow_concentraion (mol/(m*s))
1.0E-14                  1187                     5.378664302131797E-8
1.0E-14                  1188                     5.3721974602996165E-8
1.0E-14                  1189                     5.365740091419557E-8
1.0E-14                  1190                     5.3592921954916166E-8
1.0E-14                  1191                     5.352853772515798E-8
1.0E-14                  1192                     5.3464248224920965E-8
1.0E-14                  1193                     5.3400053454205154E-8
1.0E-14                  1194                     5.333595341301055E-8
1.0E-14                  1195                     5.327194810133714E-8
1.0E-14                  1196                     5.320803751918492E-8
1.0E-14                  1197                     5.3144221666553894E-8
1.0E-14                  1198                     5.308050054344406E-8
1.0E-14                  1199                     5.301687414985543E-8
1.0E-14                  1200                     5.2953342485787994E-8
1.0E-14                  1201                     5.2889905551241755E-8
1.0E-14                  1202                     5.2826563346216733E-8
1.0E-14                  1203                     5.276331587071288E-8
1.0E-14                  1204                     5.270016312473021E-8
1.0E-14                  1205                     5.263710510826877E-8
1.0E-14                  1206                     5.2574141821328515E-8
1.0E-14                  1207                     5.251127326390946E-8
1.0E-14                  1208                     5.244849943601162E-8
1.0E-14                  1209                     5.238582033763492E-8
1.0E-14                  1210                     5.232323596877946E-8
1.0E-14                  1211                     5.22607463294452E-8
1.0E-14                  1212                     5.219835141963211E-8
1.0E-14                  1213                     5.213605123934023E-8
1.0E-14                  1214                     5.207384578856952E-8
1.0E-14                  1215                     5.201173506732007E-8
1.0E-14                  1216                     5.194971907559177E-8
1.0E-14                  1217                     5.188779781338467E-8
1.0E-14                  1218                     5.182597128069878E-8
1.0E-14                  1219                     5.1764239477534054E-8
1.0E-14                  1220                     5.170260240389055E-8
1.0E-14                  1221                     5.164106005976826E-8
1.0E-14                  1222                     5.1579612445167143E-8
1.0E-14                  1223                     5.151825956008722E-8
1.0E-14                  1224                     5.1457001404528495E-8
1.0E-14                  1225                     5.139583797849097E-8
1.0E-14                  1226                     5.1334769281974666E-8
1.0E-14                  1227                     5.127379531497955E-8
1.0E-14                  1228                     5.1212916077505596E-8
1.0E-14                  1229                     5.115213156955286E-8
1.0E-14                  1230                     5.10914417911213E-8
1.0E-14                  1231                     5.103084674221096E-8
1.0E-14                  1232                     5.097034642282182E-8
1.0E-14                  1233                     5.090994083295386E-8
1.0E-14                  1234                     5.0849629972607097E-8
1.0E-14                  1235                     5.078941384178154E-8
1.0E-14                  1236                     5.072929244047719E-8
1.0E-14                  1237                     5.0669265768694024E-8
1.0E-14                  1238                     5.060933382643205E-8
1.0E-14                  1239                     5.054949661369127E-8
1.0E-14                  1240                     5.048975413047171E-8
1.0E-14                  1241                     5.0430106376773314E-8
1.0E-14                  1242                     5.037055335259615E-8
1.0E-14                  1243                     5.031109505794014E-8
1.0E-14                  1244                     5.025173149280537E-8
1.0E-14                  1245                     5.0192462657191766E-8
1.0E-14                  1246                     5.0133288551099364E-8
1.0E-14                  1247                     5.007420917452817E-8
1.0E-14                  1248                     5.001522452747817E-8
1.0E-14                  1249                     4.995633460994936E-8
1.0E-14                  1250                     4.989753942194175E-8
1.0E-14                  1251                     4.983883896345534E-8
1.0E-14                  1252                     4.978023323449012E-8
1.0E-14                  1253                     4.972172223504607E-8
1.0E-14                  1254                     4.966330596512327E-8
1.0E-14                  1255                     4.9604984424721624E-8
1.0E-14                  1256                     4.95467576138412E-8
1.0E-14                  1257                     4.9488625532481965E-8
1.0E-14                  1258                     4.9430588180643906E-8
1.0E-14                  1259                     4.9372645558327065E-8
1.0E-14                  1260                     4.931479766553142E-8
1.0E-14                  1261                     4.9257044502256984E-8
1.0E-14                  1262                     4.919938606850371E-8
1.0E-14                  1263                     4.9141822364271655E-8
1.0E-14                  1264                     4.908435338956079E-8
1.0E-14                  1265                     4.9026979144371124E-8
1.0E-14                  1266                     4.8969699628702656E-8
1.0E-14                  1267                     4.89125148425554E-8
1.0E-14                  1268                     4.885542478592932E-8
1.0E-14                  1269                     4.8798429458824446E-8
1.0E-14                  1270                     4.874152886124076E-8
1.0E-14                  1271                     4.868472299317827E-8
1.0E-14                  1272                     4.8628011854636964E-8
1.0E-14                  1273                     4.8571395445616876E-8
1.0E-14                  1274                     4.851487376611798E-8
1.0E-14                  1275                     4.845844681614029E-8
1.0E-14                  1276                     4.840211459568377E-8
1.0E-14                  1277                     4.8345877104748474E-8
1.0E-14                  1278                     4.8289734343334355E-8
1.0E-14                  1279                     4.823368631144144E-8
1.0E-14                  1280                     4.817773300906973E-8
1.0E-14                  1281                     4.81218744362192E-8
1.0E-14                  1282                     4.8066110592889854E-8
1.0E-14                  1283                     4.801044147908172E-8
1.0E-14                  1284                     4.7954867094794795E-8
1.0E-14                  1285                     4.789938744002907E-8
1.0E-14                  1286                     4.784400251478454E-8
1.0E-14                  1287                     4.7788712319061184E-8
1.0E-14                  1288                     4.773351685285904E-8
1.0E-14                  1289                     4.767841611617808E-8
1.0E-14                  1290                     4.7623410109018316E-8
1.0E-14                  1291                     4.756849883137977E-8
1.0E-14                  1292                     4.751368228326242E-8
1.0E-14                  1293                     4.745896046466624E-8
1.0E-14                  1294                     4.7403753857193454E-8
1.0E-14                  1295                     4.7347280042993305E-8
1.0E-14                  1296                     4.7290877092357515E-8
1.0E-14                  1297                     4.7234545005286084E-8
1.0E-14                  1298                     4.717828378177897E-8
1.0E-14                  1299                     4.7122093421836235E-8
1.0E-14                  1300                     4.706597392545785E-8
1.0E-14                  1301                     4.7009925292643816E-8
1.0E-14                  1302                     4.695394752339414E-8
1.0E-14                  1303                     4.689804061770879E-8
1.0E-14                  1304                     4.68422045755878E-8
1.0E-14                  1305                     4.6786439397031173E-8
1.0E-14                  1306                     4.67307450820389E-8
1.0E-14                  1307                     4.6675121630610975E-8
1.0E-14                  1308                     4.6619569042747385E-8
1.0E-14                  1309                     4.656408731844818E-8
1.0E-14                  1310                     4.65086764577133E-8
1.0E-14                  1311                     4.6453336460542786E-8
1.0E-14                  1312                     4.6398067326936613E-8
1.0E-14                  1313                     4.63428690568948E-8
1.0E-14                  1314                     4.6287741650417334E-8
1.0E-14                  1315                     4.623268510750421E-8
1.0E-14                  1316                     4.617769942815545E-8
1.0E-14                  1317                     4.612278461237104E-8
1.0E-14                  1318                     4.606794066015097E-8
1.0E-14                  1319                     4.601316757149528E-8
1.0E-14                  1320                     4.595846534640392E-8
1.0E-14                  1321                     4.590383398487692E-8
1.0E-14                  1322                     4.584927348691425E-8
1.0E-14                  1323                     4.5794783852515965E-8
1.0E-14                  1324                     4.574036508168201E-8
1.0E-14                  1325                     4.5686017174412394E-8
1.0E-14                  1326                     4.563174013070717E-8
1.0E-14                  1327                     4.557753395056627E-8
1.0E-14                  1328                     4.5523398633989746E-8
1.0E-14                  1329                     4.546933418097754E-8
1.0E-14                  1330                     4.541534059152969E-8
1.0E-14                  1331                     4.5361417865646214E-8
1.0E-14                  1332                     4.530756600332707E-8
1.0E-14                  1333                     4.52537850045723E-8
1.0E-14                  1334                     4.520007486938186E-8
1.0E-14                  1335                     4.514643559775579E-8
1.0E-14                  1336                     4.5092867189694054E-8
1.0E-14                  1337                     4.5039369645196675E-8
1.0E-14                  1338                     4.498594296426365E-8
1.0E-14                  1339                     4.4932587146894975E-8
1.0E-14                  1340                     4.487930219309065E-8
1.0E-14                  1341                     4.4826088102850687E-8
1.0E-14                  1342                     4.477294487617506E-8
1.0E-14                  1343                     4.4719872513063796E-8
1.0E-14                  1344                     4.4666871013516886E-8
1.0E-14                  1345                     4.4613940377534316E-8
1.0E-14                  1346                     4.4561080605116106E-8
1.0E-14                  1347                     4.4508291696262255E-8
1.0E-14                  1348                     4.445557365097272E-8
1.0E-14                  1349                     4.440292646924757E-8
1.0E-14                  1350                     4.435035015108678E-8
1.0E-14                  1351                     4.4297844696490305E-8
1.0E-14                  1352                     4.424541010545822E-8
1.0E-14                  1353                     4.4193046377990496E-8
1.0E-14                  1354                     4.414075351408708E-8
1.0E-14                  1355                     4.408853151374802E-8
1.0E-14                  1356                     4.403638037697333E-8
1.0E-14                  1357                     4.3984300103762994E-8
1.0E-14                  1358                     4.3932290694116977E-8
1.0E-14                  1359                     4.3880352148035365E-8
1.0E-14                  1360                     4.3828484465518074E-8
1.0E-14                  1361                     4.3776687646565115E-8
1.0E-14                  1362                     4.3724961691176536E-8
1.0E-14                  1363                     4.367330659935231E-8
1.0E-14                  1364                     4.3621722371092416E-8
1.0E-14                  1365                     4.357020900639688E-8
1.0E-14                  1366                     4.35187665052657E-8
1.0E-14                  1367                     4.346739486769889E-8
1.0E-14                  1368                     4.341609409369641E-8
1.0E-14                  1369                     4.336486418325829E-8
1.0E-14                  1370                     4.3313705136384516E-8
1.0E-14                  1371                     4.32626169530751E-8
1.0E-14                  1372                     4.3211599633330047E-8
1.0E-14                  1373                     4.316065317714931E-8
1.0E-14                  1374                     4.310977758453295E-8
1.0E-14                  1375                     4.305897285548093E-8
1.0E-14                  1376                     4.300823898999327E-8
1.0E-14                  1377                     4.295757598806996E-8
1.0E-14                  1378                     4.290698384971101E-8
1.0E-14                  1379                     4.28564625749164E-8
1.0E-14                  1380                     4.280601216368612E-8
1.0E-14                  1381                     4.275563261602023E-8
1.0E-14                  1382                     4.2705323931918696E-8
1.0E-14                  1383                     4.265508611138148E-8
1.0E-14                  1384                     4.260491915440865E-8
1.0E-14                  1385                     4.255482306100013E-8
1.0E-14                  1386                     4.2504797831156003E-8
1.0E-14                  1387                     4.245484346487619E-8
1.0E-14                  1388                     4.240495996216077E-8
1.0E-14                  1389                     4.235514732300968E-8
1.0E-14                  1390                     4.230540554742293E-8
1.0E-14                  1391                     4.2255734635400554E-8
1.0E-14                  1392                     4.2206134586942525E-8
1.0E-14                  1393                     4.215660540204883E-8
1.0E-14                  1394                     4.2107147080719485E-8
1.0E-14                  1395                     4.205775962295453E-8
1.0E-14                  1396                     4.2008443028753903E-8
1.0E-14                  1397                     4.1959197298117605E-8
1.0E-14                  1398                     4.1910022431045686E-8
1.0E-14                  1399                     4.186091842753812E-8
1.0E-14                  1400                     4.1811885287594874E-8
1.0E-14                  1401                     4.176292301121603E-8
1.0E-14                  1402                     4.1714031598401506E-8
1.0E-14                  1403                     4.166521104915132E-8
1.0E-14                  1404                     4.1616461363465515E-8
1.0E-14                  1405                     4.1567782541344066E-8
1.0E-14                  1406                     4.151917458278695E-8
1.0E-14                  1407                     4.1470637487794186E-8
1.0E-14                  1408                     4.142217125636578E-8
1.0E-14                  1409                     4.137377588850173E-8
1.0E-14                  1410                     4.1325451384202024E-8
1.0E-14                  1411                     4.1277197743466665E-8
1.0E-14                  1412                     4.122901496629563E-8
1.0E-14                  1413                     4.118090305268899E-8
1.0E-14                  1414                     4.113286200264672E-8
1.0E-14                  1415                     4.108489181616877E-8
1.0E-14                  1416                     4.1036992493255174E-8
1.0E-14                  1417                     4.098916403390592E-8
1.0E-14                  1418                     4.0941406438121035E-8
1.0E-14                  1419                     4.089371970590049E-8
1.0E-14                  1420                     4.084610383724429E-8
1.0E-14                  1421                     4.079855883215244E-8
1.0E-14                  1422                     4.075108469062498E-8
1.0E-14                  1423                     4.0703681412661845E-8
1.0E-14                  1424                     4.065634899826308E-8
1.0E-14                  1425                     4.0609087447428625E-8
1.0E-14                  1426                     4.056189676015855E-8
1.0E-14                  1427                     4.0514776936452836E-8
1.0E-14                  1428                     4.046772797631147E-8
1.0E-14                  1429                     4.042074987973444E-8
1.0E-14                  1430                     4.0373842646721736E-8
1.0E-14                  1431                     4.032700627727343E-8
1.0E-14                  1432                     4.02802407713895E-8
1.0E-14                  1433                     4.023354612906986E-8
1.0E-14                  1434                     4.0186922350314605E-8
1.0E-14                  1435                     4.014036943512369E-8
1.0E-14                  1436                     4.009388738349714E-8
1.0E-14                  1437                     4.00474761954349E-8
1.0E-14                  1438                     4.000113587093706E-8
1.0E-14                  1439                     3.995486641000354E-8
1.0E-14                  1440                     3.99086678126344E-8
1.0E-14                  1441                     3.986254007882959E-8
1.0E-14                  1442                     3.9816483208589145E-8
1.0E-14                  1443                     3.977049720191305E-8
1.0E-14                  1444                     3.972458205880129E-8
1.0E-14                  1445                     3.96787377792539E-8
1.0E-14                  1446                     3.963296436327085E-8
1.0E-14                  1447                     3.958726181085214E-8
1.0E-14                  1448                     3.954163012199782E-8
1.0E-14                  1449                     3.9496069296707843E-8
1.0E-14                  1450                     3.9450579334982196E-8
1.0E-14                  1451                     3.940516023682091E-8
1.0E-14                  1452                     3.935981200222396E-8
1.0E-14                  1453                     3.93145346311914E-8
1.0E-14                  1454                     3.9269328123723156E-8
1.0E-14                  1455                     3.9223937758071285E-8
1.0E-14                  1456                     3.917762806461359E-8
1.0E-14                  1457                     3.9131373913376735E-8
1.0E-14                  1458                     3.908517530436063E-8
1.0E-14                  1459                     3.903903223756535E-8
1.0E-14                  1460                     3.899294471299086E-8
1.0E-14                  1461                     3.894691273063719E-8
1.0E-14                  1462                     3.8900936290504274E-8
1.0E-14                  1463                     3.88550153925922E-8
1.0E-14                  1464                     3.8809150036900906E-8
1.0E-14                  1465                     3.8763340223430414E-8
1.0E-14                  1466                     3.8717585952180705E-8
1.0E-14                  1467                     3.8671887223151813E-8
1.0E-14                  1468                     3.862624403634371E-8
1.0E-14                  1469                     3.85806563917564E-8
1.0E-14                  1470                     3.85351242893899E-8
1.0E-14                  1471                     3.8489647729244174E-8
1.0E-14                  1472                     3.844422671131927E-8
1.0E-14                  1473                     3.839886123561513E-8
1.0E-14                  1474                     3.8353551302131834E-8
1.0E-14                  1475                     3.830829691086932E-8
1.0E-14                  1476                     3.82630980618276E-8
1.0E-14                  1477                     3.821795475500667E-8
1.0E-14                  1478                     3.817286699040655E-8
1.0E-14                  1479                     3.812783476802722E-8
1.0E-14                  1480                     3.80828580878687E-8
1.0E-14                  1481                     3.803793694993097E-8
1.0E-14                  1482                     3.799307135421403E-8
1.0E-14                  1483                     3.79482613007179E-8
1.0E-14                  1484                     3.790350678944254E-8
1.0E-14                  1485                     3.785880782038802E-8
1.0E-14                  1486                     3.781416439355428E-8
1.0E-14                  1487                     3.776957650894133E-8
1.0E-14                  1488                     3.772504416654919E-8
1.0E-14                  1489                     3.768056736637785E-8
1.0E-14                  1490                     3.76361461084273E-8
1.0E-14                  1491                     3.7591780392697537E-8
1.0E-14                  1492                     3.75474702191886E-8
1.0E-14                  1493                     3.7503215587900417E-8
1.0E-14                  1494                     3.745901649883306E-8
1.0E-14                  1495                     3.741487295198651E-8
1.0E-14                  1496                     3.737078494736076E-8
1.0E-14                  1497                     3.732675248495579E-8
1.0E-14                  1498                     3.728277556477161E-8
1.0E-14                  1499                     3.723885418680825E-8
1.0E-14                  1500                     3.7194988351065675E-8
1.0E-14                  1501                     3.7151178057543915E-8
1.0E-14                  1502                     3.7107423306242944E-8
1.0E-14                  1503                     3.706372409716276E-8
1.0E-14                  1504                     3.702008043030337E-8
1.0E-14                  1505                     3.6976492305664794E-8
1.0E-14                  1506                     3.6932959723247004E-8
1.0E-14                  1507                     3.688948268305003E-8
1.0E-14                  1508                     3.6846061185073854E-8
1.0E-14                  1509                     3.6802695229318455E-8
1.0E-14                  1510                     3.675938481578386E-8
1.0E-14                  1511                     3.6716129944470066E-8
1.0E-14                  1512                     3.6672930615377084E-8
1.0E-14                  1513                     3.662978682850487E-8
1.0E-14                  1514                     3.658669858385348E-8
1.0E-14                  1515                     3.6543665881422864E-8
1.0E-14                  1516                     3.650068872121307E-8
1.0E-14                  1517                     3.645776710322408E-8
1.0E-14                  1518                     3.6414901027455855E-8
1.0E-14                  1519                     3.6372090493908444E-8
1.0E-14                  1520                     3.632933550258184E-8
1.0E-14                  1521                     3.628663605347601E-8
1.0E-14                  1522                     3.6243992146591004E-8
1.0E-14                  1523                     3.62014037819268E-8
1.0E-14                  1524                     3.6158870959483365E-8
1.0E-14                  1525                     3.611639367926075E-8
1.0E-14                  1526                     3.607397194125893E-8
1.0E-14                  1527                     3.603160574547789E-8
1.0E-14                  1528                     3.598929509191766E-8
1.0E-14                  1529                     3.594703998057824E-8
1.0E-14                  1530                     3.59048404114596E-8
1.0E-14                  1531                     3.5862696384561757E-8
1.0E-14                  1532                     3.5820607899884723E-8
1.0E-14                  1533                     3.5778574957428494E-8
1.0E-14                  1534                     3.573659755719305E-8
1.0E-14                  1535                     3.5694675699178405E-8
1.0E-14                  1536                     3.565280938338456E-8
1.0E-14                  1537                     3.5610998609811504E-8
1.0E-14                  1538                     3.5569243378459245E-8
1.0E-14                  1539                     3.5527543689327816E-8
1.0E-14                  1540                     3.5485899542417144E-8
1.0E-14                  1541                     3.5444310937727295E-8
1.0E-14                  1542                     3.540277787525824E-8
1.0E-14                  1543                     3.536130035500998E-8
1.0E-14                  1544                     3.531987837698252E-8
1.0E-14                  1545                     3.527851194117585E-8
1.0E-14                  1546                     3.523720104758997E-8
1.0E-14                  1547                     3.519594569622491E-8
1.0E-14                  1548                     3.515474588708065E-8
1.0E-14                  1549                     3.511360162015716E-8
1.0E-14                  1550                     3.50725128954545E-8
1.0E-14                  1551                     3.503147971297262E-8
1.0E-14                  1552                     3.499050207271154E-8
1.0E-14                  1553                     3.4949579974671264E-8
1.0E-14                  1554                     3.490871341885179E-8
1.0E-14                  1555                     3.48679024052531E-8
1.0E-14                  1556                     3.482714693387521E-8
1.0E-14                  1557                     3.478644700471812E-8
1.0E-14                  1558                     3.474580261778183E-8
1.0E-14                  1559                     3.470521377306632E-8
1.0E-14                  1560                     3.466468047057164E-8
1.0E-14                  1561                     3.462420271029773E-8
1.0E-14                  1562                     3.458378049224465E-8
1.0E-14                  1563                     3.4543413816412345E-8
1.0E-14                  1564                     3.450310268280083E-8
1.0E-14                  1565                     3.446284709141012E-8
1.0E-14                  1566                     3.4422647042240216E-8
1.0E-14                  1567                     3.4382502535291104E-8
1.0E-14                  1568                     3.4342413570562776E-8
1.0E-14                  1569                     3.430238014805527E-8
1.0E-14                  1570                     3.4262402267768583E-8
1.0E-14                  1571                     3.422247992970265E-8
1.0E-14                  1572                     3.418261313385754E-8
1.0E-14                  1573                     3.4142801880233234E-8
1.0E-14                  1574                     3.410304616882967E-8
1.0E-14                  1575                     3.4063345999646956E-8
1.0E-14                  1576                     3.4023701372685015E-8
1.0E-14                  1577                     3.398411228794389E-8
1.0E-14                  1578                     3.3944578745423565E-8
1.0E-14                  1579                     3.390510074512403E-8
1.0E-14                  1580                     3.386567828704528E-8
1.0E-14                  1581                     3.382631137118734E-8
1.0E-14                  1582                     3.378699999755019E-8
1.0E-14                  1583                     3.374774416613386E-8
1.0E-14                  1584                     3.3708543876938297E-8
1.0E-14                  1585                     3.3669399129963554E-8
1.0E-14                  1586                     3.363030992520962E-8
1.0E-14                  1587                     3.359127626267647E-8
1.0E-14                  1588                     3.3552298142364114E-8
1.0E-14                  1589                     3.351337556427256E-8
1.0E-14                  1590                     3.34745085284018E-8
1.0E-14                  1591                     3.3435697034751845E-8
1.0E-14                  1592                     3.339694108332266E-8
1.0E-14                  1593                     3.335824067411432E-8
1.0E-14                  1594                     3.331959580712674E-8
1.0E-14                  1595                     3.328100648235998E-8
1.0E-14                  1596                     3.324247269981401E-8
1.0E-14                  1597                     3.320399445948882E-8
1.0E-14                  1598                     3.316557176138446E-8
1.0E-14                  1599                     3.312720460550089E-8
1.0E-14                  1600                     3.308889299183809E-8
1.0E-14                  1601                     3.305063692039612E-8
1.0E-14                  1602                     3.3012436391174934E-8
1.0E-14                  1603                     3.297429140417455E-8
1.0E-14                  1604                     3.293620195939497E-8
1.0E-14                  1605                     3.2898168056836164E-8
1.0E-14                  1606                     3.286018969649818E-8
1.0E-14                  1607                     3.282226687838098E-8
1.0E-14                  1608                     3.27843996024846E-8
1.0E-14                  1609                     3.2746587868808986E-8
1.0E-14                  1610                     3.270883167735418E-8
1.0E-14                  1611                     3.2671131028120184E-8
1.0E-14                  1612                     3.263348592110699E-8
1.0E-14                  1613                     3.259589635631458E-8
1.0E-14                  1614                     3.2558362333742955E-8
1.0E-14                  1615                     3.252088385339215E-8
1.0E-14                  1616                     3.2483365541493937E-8
1.0E-14                  1617                     3.244513592809197E-8
1.0E-14                  1618                     3.2406951233072975E-8
1.0E-14                  1619                     3.2368811456436885E-8
1.0E-14                  1620                     3.233071659818373E-8
1.0E-14                  1621                     3.229266665831351E-8
1.0E-14                  1622                     3.2254661636826224E-8
1.0E-14                  1623                     3.221670153372184E-8
1.0E-14                  1624                     3.217878634900042E-8
1.0E-14                  1625                     3.214091608266192E-8
1.0E-14                  1626                     3.2103090734706355E-8
1.0E-14                  1627                     3.2065310305133696E-8
1.0E-14                  1628                     3.202757479394399E-8
1.0E-14                  1629                     3.198988420113721E-8
1.0E-14                  1630                     3.195223852671334E-8
1.0E-14                  1631                     3.1914637770672416E-8
1.0E-14                  1632                     3.187708193301441E-8
1.0E-14                  1633                     3.1839571013739336E-8
1.0E-14                  1634                     3.180210501284719E-8
1.0E-14                  1635                     3.1764683930338E-8
1.0E-14                  1636                     3.172730776621171E-8
1.0E-14                  1637                     3.168997652046836E-8
1.0E-14                  1638                     3.1652690193107934E-8
1.0E-14                  1639                     3.161544878413045E-8
1.0E-14                  1640                     3.1578252293535894E-8
1.0E-14                  1641                     3.1541100721324255E-8
1.0E-14                  1642                     3.150399406749554E-8
1.0E-14                  1643                     3.146693233204977E-8
1.0E-14                  1644                     3.1429915514986927E-8
1.0E-14                  1645                     3.139294361630702E-8
1.0E-14                  1646                     3.135601663601002E-8
1.0E-14                  1647                     3.131913457409596E-8
1.0E-14                  1648                     3.128229743056483E-8
1.0E-14                  1649                     3.124550520541663E-8
1.0E-14                  1650                     3.1208757898651364E-8
1.0E-14                  1651                     3.1172055510269036E-8
1.0E-14                  1652                     3.113539804026962E-8
1.0E-14                  1653                     3.1098785488653136E-8
1.0E-14                  1654                     3.106221785541958E-8
1.0E-14                  1655                     3.1025695140568964E-8
1.0E-14                  1656                     3.098921734410126E-8
1.0E-14                  1657                     3.0952784466016514E-8
1.0E-14                  1658                     3.0916396506314676E-8
1.0E-14                  1659                     3.0880053464995766E-8
1.0E-14                  1660                     3.0843755342059796E-8
1.0E-14                  1661                     3.080750213750674E-8
1.0E-14                  1662                     3.077129385133663E-8
1.0E-14                  1663                     3.073513048354945E-8
1.0E-14                  1664                     3.069901203414518E-8
1.0E-14                  1665                     3.0662938503123854E-8
1.0E-14                  1666                     3.062690989048546E-8
1.0E-14                  1667                     3.059092619622999E-8
1.0E-14                  1668                     3.055498742035743E-8
1.0E-14                  1669                     3.051909356286784E-8
1.0E-14                  1670                     3.048324462376116E-8
1.0E-14                  1671                     3.04474406030374E-8
1.0E-14                  1672                     3.0411681500696576E-8
1.0E-14                  1673                     3.0375967316738686E-8
1.0E-14                  1674                     3.034029805116371E-8
1.0E-14                  1675                     3.0304673703971674E-8
1.0E-14                  1676                     3.026909427516258E-8
1.0E-14                  1677                     3.0233559764736404E-8
1.0E-14                  1678                     3.0198070172693156E-8
1.0E-14                  1679                     3.016262549903284E-8
1.0E-14                  1680                     3.012722574375546E-8
1.0E-14                  1681                     3.009187090686099E-8
1.0E-14                  1682                     3.0056560988349464E-8
1.0E-14                  1683                     3.002129598822085E-8
1.0E-14                  1684                     2.9986075906475194E-8
1.0E-14                  1685                     2.995090074311244E-8
1.0E-14                  1686                     2.9915770498132646E-8
1.0E-14                  1687                     2.9880685171535756E-8
1.0E-14                  1688                     2.984564476332181E-8
1.0E-14                  1689                     2.9810649273490784E-8
1.0E-14                  1690                     2.9775698702042696E-8
1.0E-14                  1691                     2.9740793048977528E-8
1.0E-14                  1692                     2.970593231429529E-8
1.0E-14                  1693                     2.9671116497995974E-8
1.0E-14                  1694                     2.9636345600079607E-8
1.0E-14                  1695                     2.9601619620546158E-8
1.0E-14                  1696                     2.956693855939565E-8
1.0E-14                  1697                     2.9532302416628054E-8
1.0E-14                  1698                     2.9497711192243393E-8
1.0E-14                  1699                     2.9463164886241662E-8
1.0E-14                  1700                     2.9428663498622872E-8
1.0E-14                  1701                     2.9394207029387E-8
1.0E-14                  1702                     2.9359795478534047E-8
1.0E-14                  1703                     2.9325428846064038E-8
1.0E-14                  1704                     2.929110713197696E-8
1.0E-14                  1705                     2.9256830336272812E-8
1.0E-14                  1706                     2.9222598458951588E-8
1.0E-14                  1707                     2.9188411500013295E-8
1.0E-14                  1708                     2.9154269459457935E-8
1.0E-14                  1709                     2.9120172337285496E-8
1.0E-14                  1710                     2.9086120133495984E-8
1.0E-14                  1711                     2.9052112848089403E-8
1.0E-14                  1712                     2.901815048106576E-8
1.0E-14                  1713                     2.8984233032425045E-8
1.0E-14                  1714                     2.8950360502167248E-8
1.0E-14                  1715                     2.891653289029239E-8
1.0E-14                  1716                     2.888275019680047E-8
1.0E-14                  1717                     2.884901242169146E-8
1.0E-14                  1718                     2.881531956496539E-8
1.0E-14                  1719                     2.8781671626622256E-8
1.0E-14                  1720                     2.874806860666203E-8
1.0E-14                  1721                     2.8714510505084753E-8
1.0E-14                  1722                     2.8680997321890393E-8
1.0E-14                  1723                     2.864752905707897E-8
1.0E-14                  1724                     2.861410571065048E-8
1.0E-14                  1725                     2.8580727282604918E-8
1.0E-14                  1726                     2.854739377294228E-8
1.0E-14                  1727                     2.851410518166257E-8
1.0E-14                  1728                     2.8480861508765798E-8
1.0E-14                  1729                     2.8447662754251955E-8
1.0E-14                  1730                     2.8414508918121033E-8
1.0E-14                  1731                     2.838140000037304E-8
1.0E-14                  1732                     2.8348336001007974E-8
1.0E-14                  1733                     2.831531692002586E-8
1.0E-14                  1734                     2.828234275742666E-8
1.0E-14                  1735                     2.8249413513210387E-8
1.0E-14                  1736                     2.821652918737704E-8
1.0E-14                  1737                     2.8183689779926633E-8
1.0E-14                  1738                     2.8150895290859148E-8
1.0E-14                  1739                     2.8118145720174594E-8
1.0E-14                  1740                     2.808544106787297E-8
1.0E-14                  1741                     2.8052781333954276E-8
1.0E-14                  1742                     2.80201665184185E-8
1.0E-14                  1743                     2.798759662126567E-8
1.0E-14                  1744                     2.7955071642495766E-8
1.0E-14                  1745                     2.792259158210879E-8
1.0E-14                  1746                     2.789015644010474E-8
1.0E-14                  1747                     2.7857766216483624E-8
1.0E-14                  1748                     2.782542091124543E-8
1.0E-14                  1749                     2.7793120524390178E-8
1.0E-14                  1750                     2.7760865055917846E-8
1.0E-14                  1751                     2.7728654505828447E-8
1.0E-14                  1752                     2.769648887412197E-8
1.0E-14                  1753                     2.7664368160798432E-8
1.0E-14                  1754                     2.7632292365857822E-8
1.0E-14                  1755                     2.7600261489300126E-8
1.0E-14                  1756                     2.7568275531125376E-8
1.0E-14                  1757                     2.7536334491333548E-8
1.0E-14                  1758                     2.750443836992466E-8
1.0E-14                  1759                     2.747258716689869E-8
1.0E-14                  1760                     2.7440780882255654E-8
1.0E-14                  1761                     2.7409019515995544E-8
1.0E-14                  1762                     2.7377303068118368E-8
1.0E-14                  1763                     2.734563153862412E-8
1.0E-14                  1764                     2.73140049275128E-8
1.0E-14                  1765                     2.7282423234784415E-8
1.0E-14                  1766                     2.725088646043896E-8
1.0E-14                  1767                     2.721939460447643E-8
1.0E-14                  1768                     2.7187947666896817E-8
1.0E-14                  1769                     2.715654564770016E-8
1.0E-14                  1770                     2.7125188546886412E-8
1.0E-14                  1771                     2.7093876364455594E-8
1.0E-14                  1772                     2.7062609100407716E-8
1.0E-14                  1773                     2.703138675474276E-8
1.0E-14                  1774                     2.700020932746073E-8
1.0E-14                  1775                     2.696907681856164E-8
1.0E-14                  1776                     2.693798922804548E-8
1.0E-14                  1777                     2.6906934183945112E-8
1.0E-14                  1778                     2.6875187067416557E-8
