% Model:              NP_reactive_flow_Different_injection_TCE_in_Low_Permeable2.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 15 2020, 01:31
% Table:              tce_outflow_concentration0.02 - tce_outflow_concentraion (tce_outflow_concentraion)
% lowPM_per              t (s)                    tce_outflow_concentraion (mol/(m*s))
1.0E-12                  1189                     5.376499589304313E-8
1.0E-12                  1190                     5.368955013613633E-8
1.0E-12                  1191                     5.361420535666218E-8
1.0E-12                  1192                     5.3538961554620714E-8
1.0E-12                  1193                     5.346381873001193E-8
1.0E-12                  1194                     5.3388776882835836E-8
1.0E-12                  1195                     5.331383601309243E-8
1.0E-12                  1196                     5.32389961207817E-8
1.0E-12                  1197                     5.3164257205903656E-8
1.0E-12                  1198                     5.30896192684583E-8
1.0E-12                  1199                     5.3015082308445627E-8
1.0E-12                  1200                     5.2940646325865655E-8
1.0E-12                  1201                     5.286631132071836E-8
1.0E-12                  1202                     5.2792077293003727E-8
1.0E-12                  1203                     5.2717944242721815E-8
1.0E-12                  1204                     5.264391216987258E-8
1.0E-12                  1205                     5.256998107445601E-8
1.0E-12                  1206                     5.249615095647214E-8
1.0E-12                  1207                     5.242242181592095E-8
1.0E-12                  1208                     5.234879365280241E-8
1.0E-12                  1209                     5.2275266467116583E-8
1.0E-12                  1210                     5.220184025886346E-8
1.0E-12                  1211                     5.2128515028043015E-8
1.0E-12                  1212                     5.205529077465522E-8
1.0E-12                  1213                     5.198216749870016E-8
1.0E-12                  1214                     5.190914520017775E-8
1.0E-12                  1215                     5.183622387908805E-8
1.0E-12                  1216                     5.1763403535431004E-8
1.0E-12                  1217                     5.1690684169206684E-8
1.0E-12                  1218                     5.161806578041502E-8
1.0E-12                  1219                     5.154554836905604E-8
1.0E-12                  1220                     5.1473131935129746E-8
1.0E-12                  1221                     5.1400659515899596E-8
1.0E-12                  1222                     5.1328207774761394E-8
1.0E-12                  1223                     5.125584955971368E-8
1.0E-12                  1224                     5.1183584870756484E-8
1.0E-12                  1225                     5.1111413707889736E-8
1.0E-12                  1226                     5.1039336071113484E-8
1.0E-12                  1227                     5.096735196042771E-8
1.0E-12                  1228                     5.089546137583244E-8
1.0E-12                  1229                     5.082366431732759E-8
1.0E-12                  1230                     5.075196078491329E-8
1.0E-12                  1231                     5.068035077858945E-8
1.0E-12                  1232                     5.0608834298356086E-8
1.0E-12                  1233                     5.0537411344213226E-8
1.0E-12                  1234                     5.0466081916160834E-8
1.0E-12                  1235                     5.039484601419893E-8
1.0E-12                  1236                     5.0323703638327506E-8
1.0E-12                  1237                     5.0252654788546575E-8
1.0E-12                  1238                     5.018169946485611E-8
1.0E-12                  1239                     5.011083766725612E-8
1.0E-12                  1240                     5.0040069395746646E-8
1.0E-12                  1241                     4.996939465032764E-8
1.0E-12                  1242                     4.9898813430999115E-8
1.0E-12                  1243                     4.982832573776108E-8
1.0E-12                  1244                     4.975793157061352E-8
1.0E-12                  1245                     4.968763092955644E-8
1.0E-12                  1246                     4.961742381458986E-8
1.0E-12                  1247                     4.954731022571376E-8
1.0E-12                  1248                     4.9477290162928144E-8
1.0E-12                  1249                     4.940736362623302E-8
1.0E-12                  1250                     4.933753061562832E-8
1.0E-12                  1251                     4.9267791131114186E-8
1.0E-12                  1252                     4.9198145172690475E-8
1.0E-12                  1253                     4.9128592740357266E-8
1.0E-12                  1254                     4.905913383411456E-8
1.0E-12                  1255                     4.8989768453962315E-8
1.0E-12                  1256                     4.892049659990055E-8
1.0E-12                  1257                     4.8851318271929294E-8
1.0E-12                  1258                     4.878223347004851E-8
1.0E-12                  1259                     4.871324219425819E-8
1.0E-12                  1260                     4.8644344444558386E-8
1.0E-12                  1261                     4.857554022094904E-8
1.0E-12                  1262                     4.8506829523430184E-8
1.0E-12                  1263                     4.843821235200181E-8
1.0E-12                  1264                     4.836968870666393E-8
1.0E-12                  1265                     4.830125858741651E-8
1.0E-12                  1266                     4.8232921994259586E-8
1.0E-12                  1267                     4.816467892719315E-8
1.0E-12                  1268                     4.8096529386217195E-8
1.0E-12                  1269                     4.8028473371331734E-8
1.0E-12                  1270                     4.7960510882536735E-8
1.0E-12                  1271                     4.789264191983224E-8
1.0E-12                  1272                     4.782486648321821E-8
1.0E-12                  1273                     4.775718457269466E-8
1.0E-12                  1274                     4.768959618826165E-8
1.0E-12                  1275                     4.762210132991903E-8
1.0E-12                  1276                     4.755469999766696E-8
1.0E-12                  1277                     4.748739219150534E-8
1.0E-12                  1278                     4.742017791143422E-8
1.0E-12                  1279                     4.735305715745359E-8
1.0E-12                  1280                     4.728602992956342E-8
1.0E-12                  1281                     4.721909622776376E-8
1.0E-12                  1282                     4.715216759221768E-8
1.0E-12                  1283                     4.708516656350816E-8
1.0E-12                  1284                     4.70182509898294E-8
1.0E-12                  1285                     4.6951420871181376E-8
1.0E-12                  1286                     4.688467620756414E-8
1.0E-12                  1287                     4.681801699897767E-8
1.0E-12                  1288                     4.675144324542193E-8
1.0E-12                  1289                     4.6684954946896976E-8
1.0E-12                  1290                     4.661855210340278E-8
1.0E-12                  1291                     4.655223471493939E-8
1.0E-12                  1292                     4.64860027815067E-8
1.0E-12                  1293                     4.6419856303104806E-8
1.0E-12                  1294                     4.6353795279733667E-8
1.0E-12                  1295                     4.6287819711393296E-8
1.0E-12                  1296                     4.6221929598083706E-8
1.0E-12                  1297                     4.615612493980486E-8
1.0E-12                  1298                     4.6090405736556774E-8
1.0E-12                  1299                     4.6024771988339464E-8
1.0E-12                  1300                     4.595922369515288E-8
1.0E-12                  1301                     4.589376085699711E-8
1.0E-12                  1302                     4.582838347387208E-8
1.0E-12                  1303                     4.576309154577783E-8
1.0E-12                  1304                     4.569788507271433E-8
1.0E-12                  1305                     4.5632764054681595E-8
1.0E-12                  1306                     4.556772849167961E-8
1.0E-12                  1307                     4.5502778383708416E-8
1.0E-12                  1308                     4.5437913730767956E-8
1.0E-12                  1309                     4.537313453285827E-8
1.0E-12                  1310                     4.5308440789979355E-8
1.0E-12                  1311                     4.52438325021312E-8
1.0E-12                  1312                     4.517930966931382E-8
1.0E-12                  1313                     4.511487229152717E-8
1.0E-12                  1314                     4.505052036877133E-8
1.0E-12                  1315                     4.4986253901046234E-8
1.0E-12                  1316                     4.492207288835189E-8
1.0E-12                  1317                     4.485797733068833E-8
1.0E-12                  1318                     4.4793967228055505E-8
1.0E-12                  1319                     4.473004258045348E-8
1.0E-12                  1320                     4.466620338788218E-8
1.0E-12                  1321                     4.4602449650341665E-8
1.0E-12                  1322                     4.4538781367831885E-8
1.0E-12                  1323                     4.447519854035292E-8
1.0E-12                  1324                     4.44117011679047E-8
1.0E-12                  1325                     4.4348289250487214E-8
1.0E-12                  1326                     4.428496278810054E-8
1.0E-12                  1327                     4.422172178074459E-8
1.0E-12                  1328                     4.415856622841943E-8
1.0E-12                  1329                     4.409549613112501E-8
1.0E-12                  1330                     4.403251148886137E-8
1.0E-12                  1331                     4.396961230162847E-8
1.0E-12                  1332                     4.390679856942636E-8
1.0E-12                  1333                     4.384407029225502E-8
1.0E-12                  1334                     4.378142747011442E-8
1.0E-12                  1335                     4.3718870103004594E-8
1.0E-12                  1336                     4.3656398190925526E-8
1.0E-12                  1337                     4.359401173387723E-8
1.0E-12                  1338                     4.353171073185968E-8
1.0E-12                  1339                     4.346949518487293E-8
1.0E-12                  1340                     4.3407365092916914E-8
1.0E-12                  1341                     4.3345320455991675E-8
1.0E-12                  1342                     4.328336127409719E-8
1.0E-12                  1343                     4.3221487547233484E-8
1.0E-12                  1344                     4.3159699275400505E-8
1.0E-12                  1345                     4.309799645859832E-8
1.0E-12                  1346                     4.303637909682689E-8
1.0E-12                  1347                     4.2974847190086224E-8
1.0E-12                  1348                     4.2913400738376325E-8
1.0E-12                  1349                     4.285203974169718E-8
1.0E-12                  1350                     4.279076420004883E-8
1.0E-12                  1351                     4.272957411343122E-8
1.0E-12                  1352                     4.2668469481844376E-8
1.0E-12                  1353                     4.26074503052883E-8
1.0E-12                  1354                     4.2546516583762966E-8
1.0E-12                  1355                     4.248566831726841E-8
1.0E-12                  1356                     4.242490550580463E-8
1.0E-12                  1357                     4.2364228149371595E-8
1.0E-12                  1358                     4.230363624796933E-8
1.0E-12                  1359                     4.2243129801597836E-8
1.0E-12                  1360                     4.218270881025709E-8
1.0E-12                  1361                     4.2122373273947126E-8
1.0E-12                  1362                     4.20621231926679E-8
1.0E-12                  1363                     4.200195856641945E-8
1.0E-12                  1364                     4.194182785093717E-8
1.0E-12                  1365                     4.188156977066108E-8
1.0E-12                  1366                     4.182139081737353E-8
1.0E-12                  1367                     4.1761290991074505E-8
1.0E-12                  1368                     4.170127029176403E-8
1.0E-12                  1369                     4.1641328719442086E-8
1.0E-12                  1370                     4.158146627410867E-8
1.0E-12                  1371                     4.1521682955763785E-8
1.0E-12                  1372                     4.146197876440745E-8
1.0E-12                  1373                     4.140235370003965E-8
1.0E-12                  1374                     4.1342807762660376E-8
1.0E-12                  1375                     4.128334095226963E-8
1.0E-12                  1376                     4.1223953268867435E-8
1.0E-12                  1377                     4.116464471245375E-8
1.0E-12                  1378                     4.110541528302864E-8
1.0E-12                  1379                     4.104626498059202E-8
1.0E-12                  1380                     4.098719380514397E-8
1.0E-12                  1381                     4.092820175668444E-8
1.0E-12                  1382                     4.0869288835213436E-8
1.0E-12                  1383                     4.081045504073097E-8
1.0E-12                  1384                     4.075170037323706E-8
1.0E-12                  1385                     4.069302483273164E-8
1.0E-12                  1386                     4.063442841921478E-8
1.0E-12                  1387                     4.057591113268647E-8
1.0E-12                  1388                     4.0517472973146667E-8
1.0E-12                  1389                     4.0459113940595424E-8
1.0E-12                  1390                     4.040083403503272E-8
1.0E-12                  1391                     4.034263325645852E-8
1.0E-12                  1392                     4.0284511604872864E-8
1.0E-12                  1393                     4.0226469080275774E-8
1.0E-12                  1394                     4.016850568266716E-8
1.0E-12                  1395                     4.0110621412047094E-8
1.0E-12                  1396                     4.005281626841561E-8
1.0E-12                  1397                     3.999509025177262E-8
1.0E-12                  1398                     3.993744336211819E-8
1.0E-12                  1399                     3.987987559945228E-8
1.0E-12                  1400                     3.9822386963774894E-8
1.0E-12                  1401                     3.9764977455086055E-8
1.0E-12                  1402                     3.970764707338575E-8
1.0E-12                  1403                     3.965039581867399E-8
1.0E-12                  1404                     3.959322369095074E-8
1.0E-12                  1405                     3.953613069021606E-8
1.0E-12                  1406                     3.947911681646988E-8
1.0E-12                  1407                     3.9422182069712247E-8
1.0E-12                  1408                     3.9365326449943154E-8
1.0E-12                  1409                     3.9308549957162586E-8
1.0E-12                  1410                     3.925185259137055E-8
1.0E-12                  1411                     3.919523435256706E-8
1.0E-12                  1412                     3.9138695240752104E-8
1.0E-12                  1413                     3.9082235255925676E-8
1.0E-12                  1414                     3.9025854398087785E-8
1.0E-12                  1415                     3.896955266723842E-8
1.0E-12                  1416                     3.891333006337761E-8
1.0E-12                  1417                     3.8857186586505314E-8
1.0E-12                  1418                     3.880112223662157E-8
1.0E-12                  1419                     3.874513701372635E-8
1.0E-12                  1420                     3.868923091781967E-8
1.0E-12                  1421                     3.8633403948901516E-8
1.0E-12                  1422                     3.8577656106971896E-8
1.0E-12                  1423                     3.852198739203082E-8
1.0E-12                  1424                     3.846639780407827E-8
1.0E-12                  1425                     3.841088734311426E-8
1.0E-12                  1426                     3.835545600913879E-8
1.0E-12                  1427                     3.8300103802151836E-8
1.0E-12                  1428                     3.824483072215344E-8
1.0E-12                  1429                     3.8189636769143566E-8
1.0E-12                  1430                     3.813452194312221E-8
1.0E-12                  1431                     3.8079486244089414E-8
1.0E-12                  1432                     3.8024529672045155E-8
1.0E-12                  1433                     3.796965222698941E-8
1.0E-12                  1434                     3.791485390892221E-8
1.0E-12                  1435                     3.786013471784354E-8
1.0E-12                  1436                     3.780549465375344E-8
1.0E-12                  1437                     3.775093371665181E-8
1.0E-12                  1438                     3.7696451906538756E-8
1.0E-12                  1439                     3.7642049223414244E-8
1.0E-12                  1440                     3.758772566727823E-8
1.0E-12                  1441                     3.753348123813079E-8
1.0E-12                  1442                     3.747931593597185E-8
1.0E-12                  1443                     3.742522976080147E-8
1.0E-12                  1444                     3.737122271261961E-8
1.0E-12                  1445                     3.731729479142629E-8
1.0E-12                  1446                     3.726343443840429E-8
1.0E-12                  1447                     3.720937382332444E-8
1.0E-12                  1448                     3.715538534449041E-8
1.0E-12                  1449                     3.710146900190228E-8
1.0E-12                  1450                     3.704762479555997E-8
1.0E-12                  1451                     3.699385272546353E-8
1.0E-12                  1452                     3.694015279161292E-8
1.0E-12                  1453                     3.68865249940082E-8
1.0E-12                  1454                     3.683296933264935E-8
1.0E-12                  1455                     3.6779485807536324E-8
1.0E-12                  1456                     3.6726074418669167E-8
1.0E-12                  1457                     3.6672735166047844E-8
1.0E-12                  1458                     3.661946804967242E-8
1.0E-12                  1459                     3.6566273069542837E-8
1.0E-12                  1460                     3.65131502256591E-8
1.0E-12                  1461                     3.646009951802123E-8
1.0E-12                  1462                     3.640712094662921E-8
1.0E-12                  1463                     3.6354214511483053E-8
1.0E-12                  1464                     3.630138021258275E-8
1.0E-12                  1465                     3.6248618049928284E-8
1.0E-12                  1466                     3.619592802351972E-8
1.0E-12                  1467                     3.614331013335697E-8
1.0E-12                  1468                     3.609076437944008E-8
1.0E-12                  1469                     3.603829076176907E-8
1.0E-12                  1470                     3.598588928034391E-8
1.0E-12                  1471                     3.59335599351646E-8
1.0E-12                  1472                     3.5881302726231146E-8
1.0E-12                  1473                     3.5829117653543554E-8
1.0E-12                  1474                     3.577700471710182E-8
1.0E-12                  1475                     3.572496391690594E-8
1.0E-12                  1476                     3.567299525295592E-8
1.0E-12                  1477                     3.562109872525175E-8
1.0E-12                  1478                     3.556927433379344E-8
1.0E-12                  1479                     3.551752207858099E-8
1.0E-12                  1480                     3.546584195961438E-8
1.0E-12                  1481                     3.5414233976893646E-8
1.0E-12                  1482                     3.536269813041876E-8
1.0E-12                  1483                     3.5311234420189745E-8
1.0E-12                  1484                     3.525984284620657E-8
1.0E-12                  1485                     3.5208523408469256E-8
1.0E-12                  1486                     3.5157276106977797E-8
1.0E-12                  1487                     3.510610094173219E-8
1.0E-12                  1488                     3.5054997912732457E-8
1.0E-12                  1489                     3.500396701997857E-8
1.0E-12                  1490                     3.495300826347054E-8
1.0E-12                  1491                     3.490212164320836E-8
1.0E-12                  1492                     3.485130715919206E-8
1.0E-12                  1493                     3.4800564811421566E-8
1.0E-12                  1494                     3.4749894599896986E-8
1.0E-12                  1495                     3.4699296524618234E-8
1.0E-12                  1496                     3.464877058558534E-8
1.0E-12                  1497                     3.4598316782798314E-8
1.0E-12                  1498                     3.4547935116257147E-8
1.0E-12                  1499                     3.449762558596183E-8
1.0E-12                  1500                     3.4447388191912356E-8
1.0E-12                  1501                     3.439722293410875E-8
1.0E-12                  1502                     3.434712981255101E-8
1.0E-12                  1503                     3.4297108827239105E-8
1.0E-12                  1504                     3.424715997817308E-8
1.0E-12                  1505                     3.4197283265352896E-8
1.0E-12                  1506                     3.414747868877856E-8
1.0E-12                  1507                     3.4097746248450106E-8
1.0E-12                  1508                     3.4048085944367494E-8
1.0E-12                  1509                     3.399849777653075E-8
1.0E-12                  1510                     3.3948981744939867E-8
1.0E-12                  1511                     3.389953784959482E-8
1.0E-12                  1512                     3.3850166090495626E-8
1.0E-12                  1513                     3.3800866467642314E-8
1.0E-12                  1514                     3.375163898103483E-8
1.0E-12                  1515                     3.370248363067323E-8
1.0E-12                  1516                     3.3653400416557475E-8
1.0E-12                  1517                     3.3604389338687576E-8
1.0E-12                  1518                     3.355545039706352E-8
1.0E-12                  1519                     3.350658359168534E-8
1.0E-12                  1520                     3.345778892255299E-8
1.0E-12                  1521                     3.340906638966655E-8
1.0E-12                  1522                     3.336041599302594E-8
1.0E-12                  1523                     3.3311837732631174E-8
1.0E-12                  1524                     3.3263331608482285E-8
1.0E-12                  1525                     3.321489762057924E-8
1.0E-12                  1526                     3.316653576892204E-8
1.0E-12                  1527                     3.311824605351071E-8
1.0E-12                  1528                     3.3070028474345233E-8
1.0E-12                  1529                     3.302164543449782E-8
1.0E-12                  1530                     3.2973296839533716E-8
1.0E-12                  1531                     3.2925013897561897E-8
1.0E-12                  1532                     3.287679660858235E-8
1.0E-12                  1533                     3.2828644972595094E-8
1.0E-12                  1534                     3.278055898960012E-8
1.0E-12                  1535                     3.2732538659597444E-8
1.0E-12                  1536                     3.268458398258704E-8
1.0E-12                  1537                     3.263669495856894E-8
1.0E-12                  1538                     3.25888715875431E-8
1.0E-12                  1539                     3.2541113869509555E-8
1.0E-12                  1540                     3.249342180446831E-8
1.0E-12                  1541                     3.244579539241932E-8
1.0E-12                  1542                     3.239823463336262E-8
1.0E-12                  1543                     3.235073952729821E-8
1.0E-12                  1544                     3.230331007422609E-8
1.0E-12                  1545                     3.2255946274146254E-8
1.0E-12                  1546                     3.2208648127058695E-8
1.0E-12                  1547                     3.2161415632963425E-8
1.0E-12                  1548                     3.211424879186044E-8
1.0E-12                  1549                     3.206714760374973E-8
1.0E-12                  1550                     3.202011206863132E-8
1.0E-12                  1551                     3.197314218650518E-8
1.0E-12                  1552                     3.192623795737135E-8
1.0E-12                  1553                     3.187939938122977E-8
1.0E-12                  1554                     3.183262645808049E-8
1.0E-12                  1555                     3.178591918792349E-8
1.0E-12                  1556                     3.173927757075879E-8
1.0E-12                  1557                     3.169270160658636E-8
1.0E-12                  1558                     3.1646191295406223E-8
1.0E-12                  1559                     3.159974663721836E-8
1.0E-12                  1560                     3.155336763202279E-8
1.0E-12                  1561                     3.1507054279819494E-8
1.0E-12                  1562                     3.146080658060849E-8
1.0E-12                  1563                     3.141462453438978E-8
1.0E-12                  1564                     3.136850814116335E-8
1.0E-12                  1565                     3.132245740092917E-8
1.0E-12                  1566                     3.127647231368733E-8
1.0E-12                  1567                     3.123055287943774E-8
1.0E-12                  1568                     3.1184699098180434E-8
1.0E-12                  1569                     3.113891096991543E-8
1.0E-12                  1570                     3.1093188494642703E-8
1.0E-12                  1571                     3.104753167236226E-8
1.0E-12                  1572                     3.10019405030741E-8
1.0E-12                  1573                     3.095641498677822E-8
1.0E-12                  1574                     3.0910955123474647E-8
1.0E-12                  1575                     3.0865560913163336E-8
1.0E-12                  1576                     3.0820232355844313E-8
1.0E-12                  1577                     3.077496945151757E-8
1.0E-12                  1578                     3.0729772200183126E-8
1.0E-12                  1579                     3.068464060184094E-8
1.0E-12                  1580                     3.0639574656491064E-8
1.0E-12                  1581                     3.059457436413346E-8
1.0E-12                  1582                     3.054963972476815E-8
1.0E-12                  1583                     3.050477073839511E-8
1.0E-12                  1584                     3.0459967405014365E-8
1.0E-12                  1585                     3.041522972462591E-8
1.0E-12                  1586                     3.0370557697229746E-8
1.0E-12                  1587                     3.032595132282584E-8
1.0E-12                  1588                     3.028141060141424E-8
1.0E-12                  1589                     3.0236935532994904E-8
1.0E-12                  1590                     3.019252611756787E-8
1.0E-12                  1591                     3.014818235513311E-8
1.0E-12                  1592                     3.0103904245690647E-8
1.0E-12                  1593                     3.0059691789240455E-8
1.0E-12                  1594                     3.0015544985782565E-8
1.0E-12                  1595                     2.997146383531694E-8
1.0E-12                  1596                     2.992744833784361E-8
1.0E-12                  1597                     2.988349849336255E-8
1.0E-12                  1598                     2.983961430187379E-8
1.0E-12                  1599                     2.9795795763377318E-8
1.0E-12                  1600                     2.975204287787312E-8
1.0E-12                  1601                     2.9708355645361203E-8
1.0E-12                  1602                     2.9664734065841577E-8
1.0E-12                  1603                     2.9621178139314247E-8
1.0E-12                  1604                     2.9577687865779177E-8
1.0E-12                  1605                     2.9534263245236403E-8
1.0E-12                  1606                     2.9490904277685916E-8
1.0E-12                  1607                     2.9447610963127728E-8
1.0E-12                  1608                     2.9404383301561794E-8
1.0E-12                  1609                     2.9361221292988162E-8
1.0E-12                  1610                     2.9318124937406815E-8
1.0E-12                  1611                     2.9274913479934583E-8
1.0E-12                  1612                     2.923169394941498E-8
1.0E-12                  1613                     2.9188534056339382E-8
1.0E-12                  1614                     2.914543380070779E-8
1.0E-12                  1615                     2.9102393182520212E-8
1.0E-12                  1616                     2.9059412201776643E-8
1.0E-12                  1617                     2.9016490858477078E-8
1.0E-12                  1618                     2.8973629152621533E-8
1.0E-12                  1619                     2.8930827084209995E-8
1.0E-12                  1620                     2.888808465324246E-8
1.0E-12                  1621                     2.884540185971893E-8
1.0E-12                  1622                     2.880277870363941E-8
1.0E-12                  1623                     2.876021518500391E-8
1.0E-12                  1624                     2.871771130381239E-8
1.0E-12                  1625                     2.8675267060064906E-8
1.0E-12                  1626                     2.8632882453761427E-8
1.0E-12                  1627                     2.859055748490195E-8
1.0E-12                  1628                     2.8548292153486485E-8
1.0E-12                  1629                     2.8506086459515028E-8
1.0E-12                  1630                     2.8463940402987585E-8
1.0E-12                  1631                     2.8421853983904142E-8
1.0E-12                  1632                     2.8379827202264713E-8
1.0E-12                  1633                     2.8337860058069294E-8
1.0E-12                  1634                     2.8295952551317875E-8
1.0E-12                  1635                     2.8254104682010477E-8
1.0E-12                  1636                     2.8212316450147077E-8
1.0E-12                  1637                     2.8170587855727696E-8
1.0E-12                  1638                     2.8128918898752313E-8
1.0E-12                  1639                     2.808730957922094E-8
1.0E-12                  1640                     2.8045759897133587E-8
1.0E-12                  1641                     2.8004269852490232E-8
1.0E-12                  1642                     2.7962839445290893E-8
1.0E-12                  1643                     2.792146867553556E-8
1.0E-12                  1644                     2.7880157543224235E-8
1.0E-12                  1645                     2.7838906048356918E-8
1.0E-12                  1646                     2.7797714190933608E-8
1.0E-12                  1647                     2.775658197095432E-8
1.0E-12                  1648                     2.7715509388419022E-8
1.0E-12                  1649                     2.7674496443327743E-8
1.0E-12                  1650                     2.7633543135680468E-8
1.0E-12                  1651                     2.7592649465477207E-8
1.0E-12                  1652                     2.7551815432717953E-8
1.0E-12                  1653                     2.7511041037402702E-8
1.0E-12                  1654                     2.7470326279531452E-8
1.0E-12                  1655                     2.742967115910424E-8
1.0E-12                  1656                     2.7389075676121033E-8
1.0E-12                  1657                     2.7348539830581808E-8
1.0E-12                  1658                     2.7308063622486603E-8
1.0E-12                  1659                     2.7267647051835412E-8
1.0E-12                  1660                     2.7227290118628228E-8
1.0E-12                  1661                     2.718699282286506E-8
1.0E-12                  1662                     2.7146755164545884E-8
1.0E-12                  1663                     2.7106577143670724E-8
1.0E-12                  1664                     2.7066458760239585E-8
1.0E-12                  1665                     2.7026400014252443E-8
1.0E-12                  1666                     2.6986400905709304E-8
1.0E-12                  1667                     2.6946461434610183E-8
1.0E-12                  1668                     2.690658160095507E-8
1.0E-12                  1669                     2.6866761404743955E-8
1.0E-12                  1670                     2.682700084597686E-8
1.0E-12                  1671                     2.678729992465378E-8
1.0E-12                  1672                     2.6747658640774696E-8
1.0E-12                  1673                     2.6708076994339624E-8
1.0E-12                  1674                     2.6668554985348563E-8
1.0E-12                  1675                     2.6629092613801508E-8
1.0E-12                  1676                     2.6589689879698464E-8
1.0E-12                  1677                     2.6550346783039423E-8
1.0E-12                  1678                     2.6511063323824403E-8
1.0E-12                  1679                     2.647183950205338E-8
1.0E-12                  1680                     2.6432675317726375E-8
1.0E-12                  1681                     2.6393570770843376E-8
1.0E-12                  1682                     2.6354525861404387E-8
1.0E-12                  1683                     2.63155405894094E-8
1.0E-12                  1684                     2.627661495485843E-8
1.0E-12                  1685                     2.623774895775146E-8
1.0E-12                  1686                     2.6198942598088498E-8
1.0E-12                  1687                     2.6160195875869552E-8
1.0E-12                  1688                     2.6121508791094606E-8
1.0E-12                  1689                     2.608288134376368E-8
1.0E-12                  1690                     2.604431353387677E-8
1.0E-12                  1691                     2.6005805361433854E-8
1.0E-12                  1692                     2.5967356826434947E-8
1.0E-12                  1693                     2.5928835730804622E-8
1.0E-12                  1694                     2.589026910552315E-8
1.0E-12                  1695                     2.585175648574957E-8
1.0E-12                  1696                     2.5813297871483857E-8
1.0E-12                  1697                     2.577489326272601E-8
1.0E-12                  1698                     2.5736542659476053E-8
1.0E-12                  1699                     2.569824606173396E-8
1.0E-12                  1700                     2.5660003469499745E-8
1.0E-12                  1701                     2.562181488277341E-8
1.0E-12                  1702                     2.5583680301554952E-8
1.0E-12                  1703                     2.554559972584436E-8
1.0E-12                  1704                     2.5507573155641648E-8
1.0E-12                  1705                     2.5469600590946817E-8
1.0E-12                  1706                     2.5431682031759868E-8
1.0E-12                  1707                     2.539381747808077E-8
1.0E-12                  1708                     2.535600692990956E-8
1.0E-12                  1709                     2.531825038724624E-8
1.0E-12                  1710                     2.528054785009078E-8
1.0E-12                  1711                     2.52428993184432E-8
1.0E-12                  1712                     2.520530479230349E-8
1.0E-12                  1713                     2.516776427167166E-8
1.0E-12                  1714                     2.5130277756547706E-8
1.0E-12                  1715                     2.5092845246931623E-8
1.0E-12                  1716                     2.5055466742823415E-8
1.0E-12                  1717                     2.5018142244223092E-8
1.0E-12                  1718                     2.4980871751130635E-8
1.0E-12                  1719                     2.4943655263546057E-8
1.0E-12                  1720                     2.490649278146935E-8
1.0E-12                  1721                     2.4869384304900527E-8
1.0E-12                  1722                     2.483232983383957E-8
1.0E-12                  1723                     2.4795329368286495E-8
1.0E-12                  1724                     2.4758382908241287E-8
1.0E-12                  1725                     2.4721490453703958E-8
1.0E-12                  1726                     2.4684652004674514E-8
1.0E-12                  1727                     2.4647867561152936E-8
1.0E-12                  1728                     2.461113712313924E-8
1.0E-12                  1729                     2.4574460690633406E-8
1.0E-12                  1730                     2.4537838263635457E-8
1.0E-12                  1731                     2.4501269842145394E-8
1.0E-12                  1732                     2.44647554261632E-8
1.0E-12                  1733                     2.442829501568887E-8
1.0E-12                  1734                     2.4391888610722426E-8
1.0E-12                  1735                     2.435553621126385E-8
1.0E-12                  1736                     2.4319237817313162E-8
1.0E-12                  1737                     2.4282993428870328E-8
1.0E-12                  1738                     2.424680304593539E-8
1.0E-12                  1739                     2.4210666668508323E-8
1.0E-12                  1740                     2.4174584296589122E-8
1.0E-12                  1741                     2.413855593017781E-8
1.0E-12                  1742                     2.4102581569274366E-8
1.0E-12                  1743                     2.4066661213878795E-8
1.0E-12                  1744                     2.4030794863991105E-8
1.0E-12                  1745                     2.3994982519611288E-8
1.0E-12                  1746                     2.3959224180739336E-8
1.0E-12                  1747                     2.3923519847375276E-8
1.0E-12                  1748                     2.38878695195191E-8
1.0E-12                  1749                     2.385227319717078E-8
1.0E-12                  1750                     2.3816730880330336E-8
1.0E-12                  1751                     2.3781242568997768E-8
1.0E-12                  1752                     2.374580826317308E-8
1.0E-12                  1753                     2.371042796285627E-8
1.0E-12                  1754                     2.3675101668047323E-8
1.0E-12                  1755                     2.3639829378746266E-8
1.0E-12                  1756                     2.3604611094953075E-8
1.0E-12                  1757                     2.3569446816667756E-8
1.0E-12                  1758                     2.353433654389033E-8
1.0E-12                  1759                     2.3499280276620765E-8
1.0E-12                  1760                     2.3464278014859082E-8
1.0E-12                  1761                     2.3429329758605272E-8
1.0E-12                  1762                     2.3394435507859327E-8
1.0E-12                  1763                     2.335959526262128E-8
1.0E-12                  1764                     2.3324809022891096E-8
1.0E-12                  1765                     2.3290076788668787E-8
1.0E-12                  1766                     2.3255398559954357E-8
1.0E-12                  1767                     2.322077433674779E-8
1.0E-12                  1768                     2.3186204119049113E-8
1.0E-12                  1769                     2.3151687906858316E-8
1.0E-12                  1770                     2.3117225700175374E-8
1.0E-12                  1771                     2.308281749900032E-8
1.0E-12                  1772                     2.304846330333314E-8
1.0E-12                  1773                     2.3014163113173835E-8
1.0E-12                  1774                     2.297991692852241E-8
1.0E-12                  1775                     2.2945613253656845E-8
1.0E-12                  1776                     2.2911198437072812E-8
1.0E-12                  1777                     2.287683103748763E-8
1.0E-12                  1778                     2.2842511054901315E-8
