% Model:              NP_reactive_flow_TCE_in_Low_Permeable.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 7 2020, 21:56
% Table:              tce_outflow_concentration0 - tce_outflow_concentraion (tce_outflow_concentraion)
% lowPM_per              t (s)                    tce_outflow_concentraion (mol/(m*s))
1.0E-10                  609                      5.661151051079317E-10
1.0E-10                  610                      5.600630756353505E-10
1.0E-10                  611                      5.54098803406187E-10
1.0E-10                  612                      5.482222884204407E-10
1.0E-10                  613                      5.424335306781124E-10
1.0E-10                  614                      5.367325301792016E-10
1.0E-10                  615                      5.311192869237085E-10
1.0E-10                  616                      5.253922255216403E-10
1.0E-10                  617                      5.19577159999608E-10
1.0E-10                  618                      5.138258124862021E-10
1.0E-10                  619                      5.081381829814227E-10
1.0E-10                  620                      5.025142714852697E-10
1.0E-10                  621                      4.96954077997743E-10
1.0E-10                  622                      4.914576025188426E-10
1.0E-10                  623                      4.860248450485685E-10
1.0E-10                  624                      4.806558055869209E-10
1.0E-10                  625                      4.753504841338996E-10
1.0E-10                  626                      4.701088806895048E-10
1.0E-10                  627                      4.6493099525373605E-10
1.0E-10                  628                      4.5981682782659386E-10
1.0E-10                  629                      4.54766378408078E-10
1.0E-10                  630                      4.4977964699818866E-10
1.0E-10                  631                      4.448566335969256E-10
1.0E-10                  632                      4.399973382042887E-10
1.0E-10                  633                      4.352017608202784E-10
1.0E-10                  634                      4.3046990144489426E-10
1.0E-10                  635                      4.258017600781366E-10
1.0E-10                  636                      4.211973367200053E-10
1.0E-10                  637                      4.1665663137050036E-10
1.0E-10                  638                      4.121796440296218E-10
1.0E-10                  639                      4.077663746973695E-10
1.0E-10                  640                      4.0341682337374354E-10
1.0E-10                  641                      3.991309900587441E-10
1.0E-10                  642                      3.9490887475237106E-10
1.0E-10                  643                      3.907504774546242E-10
1.0E-10                  644                      3.866557981655039E-10
1.0E-10                  645                      3.8254933480025276E-10
1.0E-10                  646                      3.7831325562534315E-10
1.0E-10                  647                      3.741234688768681E-10
1.0E-10                  648                      3.6997997455482726E-10
1.0E-10                  649                      3.6588277265922077E-10
1.0E-10                  650                      3.618318631900487E-10
1.0E-10                  651                      3.57827246147311E-10
1.0E-10                  652                      3.5386892153100775E-10
1.0E-10                  653                      3.499568893411387E-10
1.0E-10                  654                      3.46091149577704E-10
1.0E-10                  655                      3.422717022407037E-10
1.0E-10                  656                      3.3849854733013765E-10
1.0E-10                  657                      3.3477168484600594E-10
1.0E-10                  658                      3.3109111478830876E-10
1.0E-10                  659                      3.2745683715704585E-10
1.0E-10                  660                      3.238688519522173E-10
1.0E-10                  661                      3.203271591738231E-10
1.0E-10                  662                      3.168317588218632E-10
1.0E-10                  663                      3.133826508963377E-10
1.0E-10                  664                      3.0997983539724655E-10
1.0E-10                  665                      3.066233123245898E-10
1.0E-10                  666                      3.0331308167836733E-10
1.0E-10                  667                      3.0004914345857925E-10
1.0E-10                  668                      2.9683149766522555E-10
1.0E-10                  669                      2.93660144298306E-10
1.0E-10                  670                      2.90535083357821E-10
1.0E-10                  671                      2.8745631484377033E-10
1.0E-10                  672                      2.84423838756154E-10
1.0E-10                  673                      2.8143765509497187E-10
1.0E-10                  674                      2.784932991199162E-10
1.0E-10                  675                      2.754078547061765E-10
1.0E-10                  676                      2.723560468349452E-10
1.0E-10                  677                      2.6933787550622215E-10
1.0E-10                  678                      2.663533407200076E-10
1.0E-10                  679                      2.6340244247630134E-10
1.0E-10                  680                      2.604851807751035E-10
1.0E-10                  681                      2.576015556164141E-10
1.0E-10                  682                      2.547515670002329E-10
1.0E-10                  683                      2.5193521492656016E-10
1.0E-10                  684                      2.4915249939539584E-10
1.0E-10                  685                      2.4640342040673984E-10
1.0E-10                  686                      2.436879779605922E-10
1.0E-10                  687                      2.4100617205695295E-10
1.0E-10                  688                      2.3835800269582197E-10
1.0E-10                  689                      2.3574346987719946E-10
1.0E-10                  690                      2.3316257360108527E-10
1.0E-10                  691                      2.306153138674794E-10
1.0E-10                  692                      2.28101690676382E-10
1.0E-10                  693                      2.256217040277929E-10
1.0E-10                  694                      2.2317535392171218E-10
1.0E-10                  695                      2.2076264035813989E-10
1.0E-10                  696                      2.183835633370759E-10
1.0E-10                  697                      2.1603812285852031E-10
1.0E-10                  698                      2.13726318922473E-10
1.0E-10                  699                      2.1144815152893413E-10
1.0E-10                  700                      2.092036206779036E-10
1.0E-10                  701                      2.0699272636938147E-10
1.0E-10                  702                      2.0481546860336768E-10
1.0E-10                  703                      2.026718473798623E-10
1.0E-10                  704                      2.0045764733153698E-10
1.0E-10                  705                      1.9823520448143618E-10
1.0E-10                  706                      1.9603720379164444E-10
1.0E-10                  707                      1.9386364526216165E-10
1.0E-10                  708                      1.9171452889298785E-10
1.0E-10                  709                      1.8958985468412313E-10
1.0E-10                  710                      1.8748962263556727E-10
1.0E-10                  711                      1.8541383274732048E-10
1.0E-10                  712                      1.8336248501938268E-10
1.0E-10                  713                      1.8133557945175387E-10
1.0E-10                  714                      1.7933311604443403E-10
1.0E-10                  715                      1.773550947974232E-10
1.0E-10                  716                      1.7540151571072132E-10
1.0E-10                  717                      1.734723787843285E-10
1.0E-10                  718                      1.7156768401824467E-10
1.0E-10                  719                      1.6968743141246982E-10
1.0E-10                  720                      1.6783162096700397E-10
1.0E-10                  721                      1.660002526818471E-10
1.0E-10                  722                      1.6419332655699923E-10
1.0E-10                  723                      1.624108425924604E-10
1.0E-10                  724                      1.6065280078823054E-10
1.0E-10                  725                      1.5891920114430962E-10
1.0E-10                  726                      1.5721004366069772E-10
1.0E-10                  727                      1.5552532833739487E-10
1.0E-10                  728                      1.538650551744009E-10
1.0E-10                  729                      1.5222922417171602E-10
1.0E-10                  730                      1.5061783532934012E-10
1.0E-10                  731                      1.4903088864727325E-10
1.0E-10                  732                      1.474683841255153E-10
1.0E-10                  733                      1.4588200138000422E-10
1.0E-10                  734                      1.4426398942954907E-10
1.0E-10                  735                      1.4266373664936347E-10
1.0E-10                  736                      1.4108124303944749E-10
1.0E-10                  737                      1.3951650859980102E-10
1.0E-10                  738                      1.3796953333042417E-10
1.0E-10                  739                      1.3644031723131691E-10
1.0E-10                  740                      1.3492886030247907E-10
1.0E-10                  741                      1.334351625439109E-10
1.0E-10                  742                      1.319592239556123E-10
1.0E-10                  743                      1.3050104453758323E-10
1.0E-10                  744                      1.2906062428982368E-10
1.0E-10                  745                      1.276379632123338E-10
1.0E-10                  746                      1.2623306130511342E-10
1.0E-10                  747                      1.248459185681626E-10
1.0E-10                  748                      1.2347653500148134E-10
1.0E-10                  749                      1.2212491060506968E-10
1.0E-10                  750                      1.2079104537892754E-10
1.0E-10                  751                      1.1947493932305497E-10
1.0E-10                  752                      1.1817659243745198E-10
1.0E-10                  753                      1.1689600472211854E-10
1.0E-10                  754                      1.156331761770547E-10
1.0E-10                  755                      1.1438810680226041E-10
1.0E-10                  756                      1.1316079659773566E-10
1.0E-10                  757                      1.1195124556348047E-10
1.0E-10                  758                      1.1075945369949487E-10
1.0E-10                  759                      1.0958542100577882E-10
1.0E-10                  760                      1.0842914748233231E-10
1.0E-10                  761                      1.0729063312915541E-10
1.0E-10                  762                      1.0615433072584307E-10
1.0E-10                  763                      1.0497671256453168E-10
1.0E-10                  764                      1.0381199266070674E-10
1.0E-10                  765                      1.0266017101436831E-10
1.0E-10                  766                      1.0152124762551639E-10
1.0E-10                  767                      1.0039522249415097E-10
1.0E-10                  768                      9.928209562027203E-11
1.0E-10                  769                      9.81818670038796E-11
1.0E-10                  770                      9.709453664497364E-11
1.0E-10                  771                      9.602010454355416E-11
1.0E-10                  772                      9.495857069962125E-11
1.0E-10                  773                      9.39099351131748E-11
1.0E-10                  774                      9.287419778421485E-11
1.0E-10                  775                      9.185135871274136E-11
1.0E-10                  776                      9.08414178987544E-11
1.0E-10                  777                      8.984437534225392E-11
1.0E-10                  778                      8.886023104323998E-11
1.0E-10                  779                      8.78889850017125E-11
1.0E-10                  780                      8.693063721767152E-11
1.0E-10                  781                      8.598518769111704E-11
1.0E-10                  782                      8.505263642204906E-11
1.0E-10                  783                      8.413298341046754E-11
1.0E-10                  784                      8.322622865637257E-11
1.0E-10                  785                      8.233237215976407E-11
1.0E-10                  786                      8.145141392064205E-11
1.0E-10                  787                      8.058335393900656E-11
1.0E-10                  788                      7.972819221485755E-11
1.0E-10                  789                      7.888592874819504E-11
1.0E-10                  790                      7.805656353901904E-11
1.0E-10                  791                      7.72400965873295E-11
1.0E-10                  792                      7.638589069230063E-11
1.0E-10                  793                      7.553835602994096E-11
1.0E-10                  794                      7.470018382502015E-11
1.0E-10                  795                      7.38713740775382E-11
1.0E-10                  796                      7.305192678749507E-11
1.0E-10                  797                      7.224184195489078E-11
1.0E-10                  798                      7.144111957972536E-11
1.0E-10                  799                      7.064975966199875E-11
1.0E-10                  800                      6.986776220171103E-11
1.0E-10                  801                      6.90951271988621E-11
1.0E-10                  802                      6.833185465345203E-11
1.0E-10                  803                      6.757794456548079E-11
1.0E-10                  804                      6.683339693494843E-11
1.0E-10                  805                      6.609821176185491E-11
1.0E-10                  806                      6.537238904620021E-11
1.0E-10                  807                      6.465592878798436E-11
1.0E-10                  808                      6.394883098720733E-11
1.0E-10                  809                      6.325109564386919E-11
1.0E-10                  810                      6.256272275796986E-11
1.0E-10                  811                      6.188371232950937E-11
1.0E-10                  812                      6.121406435848776E-11
1.0E-10                  813                      6.055377884490496E-11
1.0E-10                  814                      5.990285578876103E-11
1.0E-10                  815                      5.92612951900559E-11
1.0E-10                  816                      5.862909704878963E-11
1.0E-10                  817                      5.800626136496221E-11
1.0E-10                  818                      5.739278813857364E-11
1.0E-10                  819                      5.67886773696239E-11
1.0E-10                  820                      5.6193929058113013E-11
1.0E-10                  821                      5.5582420928783716E-11
1.0E-10                  822                      5.496576021178199E-11
1.0E-10                  823                      5.435589214515534E-11
1.0E-10                  824                      5.375281672890373E-11
1.0E-10                  825                      5.3156533963027195E-11
1.0E-10                  826                      5.2567043847525725E-11
1.0E-10                  827                      5.1984346382399296E-11
1.0E-10                  828                      5.140844156764794E-11
1.0E-10                  829                      5.0839329403271644E-11
1.0E-10                  830                      5.0277009889270417E-11
1.0E-10                  831                      4.972148302564423E-11
1.0E-10                  832                      4.917274881239312E-11
1.0E-10                  833                      4.863080724951707E-11
1.0E-10                  834                      4.8095658337016085E-11
1.0E-10                  835                      4.7567302074890144E-11
1.0E-10                  836                      4.7045738463139275E-11
1.0E-10                  837                      4.653096750176346E-11
1.0E-10                  838                      4.60229891907627E-11
1.0E-10                  839                      4.5521803530137006E-11
1.0E-10                  840                      4.5027410519886385E-11
1.0E-10                  841                      4.4539810160010796E-11
1.0E-10                  842                      4.405900245051029E-11
1.0E-10                  843                      4.358498739138484E-11
1.0E-10                  844                      4.311776498263445E-11
1.0E-10                  845                      4.265733522425913E-11
1.0E-10                  846                      4.220369811625887E-11
1.0E-10                  847                      4.1756853658633657E-11
1.0E-10                  848                      4.131680185138351E-11
1.0E-10                  849                      4.0883542694508404E-11
1.0E-10                  850                      4.044573108455278E-11
1.0E-10                  851                      3.9997057910087476E-11
1.0E-10                  852                      3.9553311797446585E-11
1.0E-10                  853                      3.9114492746630136E-11
1.0E-10                  854                      3.868060075763814E-11
1.0E-10                  855                      3.825163583047055E-11
1.0E-10                  856                      3.7827597965127406E-11
1.0E-10                  857                      3.74084871616087E-11
1.0E-10                  858                      3.699430341991443E-11
1.0E-10                  859                      3.658504674004456E-11
1.0E-10                  860                      3.618071712199916E-11
1.0E-10                  861                      3.578131456577818E-11
1.0E-10                  862                      3.5386839071381613E-11
1.0E-10                  863                      3.499729063880951E-11
1.0E-10                  864                      3.4612669268061823E-11
1.0E-10                  865                      3.423297495913856E-11
1.0E-10                  866                      3.3858207712039765E-11
1.0E-10                  867                      3.348836752676538E-11
1.0E-10                  868                      3.3123454403315425E-11
1.0E-10                  869                      3.276346834168991E-11
1.0E-10                  870                      3.240840934188881E-11
1.0E-10                  871                      3.205827740391217E-11
1.0E-10                  872                      3.171307252775994E-11
1.0E-10                  873                      3.137279471343215E-11
1.0E-10                  874                      3.1037443960928804E-11
1.0E-10                  875                      3.070702027024988E-11
1.0E-10                  876                      3.03815236413954E-11
1.0E-10                  877                      3.006095407436534E-11
1.0E-10                  878                      2.9745311569159717E-11
1.0E-10                  879                      2.943179525547366E-11
1.0E-10                  880                      2.9105336304065415E-11
1.0E-10                  881                      2.8782451210472484E-11
1.0E-10                  882                      2.8463139974694843E-11
1.0E-10                  883                      2.814740259673251E-11
1.0E-10                  884                      2.7835239076585485E-11
1.0E-10                  885                      2.7526649414253755E-11
1.0E-10                  886                      2.7221633609737322E-11
1.0E-10                  887                      2.6920191663036203E-11
1.0E-10                  888                      2.6622323574150378E-11
1.0E-10                  889                      2.6328029343079864E-11
1.0E-10                  890                      2.603730896982464E-11
1.0E-10                  891                      2.5750162454384726E-11
1.0E-10                  892                      2.5466589796760108E-11
1.0E-10                  893                      2.5186590996950795E-11
1.0E-10                  894                      2.4910166054956785E-11
1.0E-10                  895                      2.4637314970778074E-11
1.0E-10                  896                      2.436803774441467E-11
1.0E-10                  897                      2.4102334375866563E-11
1.0E-10                  898                      2.3840204865133756E-11
1.0E-10                  899                      2.3581649212216255E-11
1.0E-10                  900                      2.3326667417114057E-11
1.0E-10                  901                      2.307525947982716E-11
1.0E-10                  902                      2.2827425400355565E-11
1.0E-10                  903                      2.2583165178699268E-11
1.0E-10                  904                      2.2342478814858277E-11
1.0E-10                  905                      2.2105366308832585E-11
1.0E-10                  906                      2.187182766062219E-11
1.0E-10                  907                      2.1641862870227112E-11
1.0E-10                  908                      2.1415471937647318E-11
1.0E-10                  909                      2.1179763527282204E-11
1.0E-10                  910                      2.0944813379942373E-11
1.0E-10                  911                      2.0712455789525135E-11
1.0E-10                  912                      2.048269075603052E-11
1.0E-10                  913                      2.0255518279458502E-11
1.0E-10                  914                      2.0030938359809103E-11
1.0E-10                  915                      1.980895099708231E-11
1.0E-10                  916                      1.958955619127812E-11
1.0E-10                  917                      1.9372753942396548E-11
1.0E-10                  918                      1.9158544250437578E-11
1.0E-10                  919                      1.894692711540122E-11
1.0E-10                  920                      1.873790253728747E-11
1.0E-10                  921                      1.853147051609633E-11
1.0E-10                  922                      1.83276310518278E-11
1.0E-10                  923                      1.812638414448188E-11
1.0E-10                  924                      1.7927729794058566E-11
1.0E-10                  925                      1.7731668000557862E-11
1.0E-10                  926                      1.7538198763979767E-11
1.0E-10                  927                      1.7347322084324277E-11
1.0E-10                  928                      1.71590379615914E-11
1.0E-10                  929                      1.697334639578113E-11
1.0E-10                  930                      1.6790247386893477E-11
1.0E-10                  931                      1.6609740934928426E-11
1.0E-10                  932                      1.6431827039885983E-11
1.0E-10                  933                      1.6256505701766147E-11
1.0E-10                  934                      1.6083776920568922E-11
1.0E-10                  935                      1.5913640696294313E-11
1.0E-10                  936                      1.5746097028942303E-11
1.0E-10                  937                      1.5581145918512908E-11
1.0E-10                  938                      1.5412381289256643E-11
1.0E-10                  939                      1.5241415363195455E-11
1.0E-10                  940                      1.5072330308383117E-11
1.0E-10                  941                      1.4905126124819626E-11
1.0E-10                  942                      1.4739802812504982E-11
1.0E-10                  943                      1.4576360371439184E-11
1.0E-10                  944                      1.4414798801622232E-11
1.0E-10                  945                      1.4255118103054134E-11
1.0E-10                  946                      1.4097318275734878E-11
1.0E-10                  947                      1.3941399319664472E-11
1.0E-10                  948                      1.378736123484291E-11
1.0E-10                  949                      1.3635204021270203E-11
1.0E-10                  950                      1.3484927678946335E-11
1.0E-10                  951                      1.3336532207871317E-11
1.0E-10                  952                      1.3190017608045151E-11
1.0E-10                  953                      1.3045383879467827E-11
1.0E-10                  954                      1.290263102213935E-11
1.0E-10                  955                      1.2761759036059723E-11
1.0E-10                  956                      1.2622767921228945E-11
1.0E-10                  957                      1.2485657677647009E-11
1.0E-10                  958                      1.2350428305313926E-11
1.0E-10                  959                      1.2217079804229688E-11
1.0E-10                  960                      1.2085612174394294E-11
1.0E-10                  961                      1.1956025415807754E-11
1.0E-10                  962                      1.1828319528470056E-11
1.0E-10                  963                      1.1702494512381207E-11
1.0E-10                  964                      1.1578550367541207E-11
1.0E-10                  965                      1.1456487093950052E-11
1.0E-10                  966                      1.1336304691607746E-11
1.0E-10                  967                      1.1215453948961331E-11
1.0E-10                  968                      1.1091047867820202E-11
1.0E-10                  969                      1.096800640826033E-11
1.0E-10                  970                      1.084632957028171E-11
1.0E-10                  971                      1.0726017353884351E-11
1.0E-10                  972                      1.0607069759068251E-11
1.0E-10                  973                      1.0489486785833406E-11
1.0E-10                  974                      1.0373268434179819E-11
1.0E-10                  975                      1.0258414704107493E-11
1.0E-10                  976                      1.0144925595616418E-11
1.0E-10                  977                      1.0032801108706604E-11
1.0E-10                  978                      9.922041243378041E-12
1.0E-10                  979                      9.812645999630742E-12
1.0E-10                  980                      9.704615377464698E-12
1.0E-10                  981                      9.59794937687991E-12
1.0E-10                  982                      9.49264799787638E-12
1.0E-10                  983                      9.388711240454107E-12
1.0E-10                  984                      9.286139104613093E-12
1.0E-10                  985                      9.184931590353332E-12
1.0E-10                  986                      9.085088697674829E-12
1.0E-10                  987                      8.986610426577584E-12
1.0E-10                  988                      8.889496777061598E-12
1.0E-10                  989                      8.793747749126869E-12
1.0E-10                  990                      8.699363342773394E-12
1.0E-10                  991                      8.606343558001178E-12
1.0E-10                  992                      8.514688394810216E-12
1.0E-10                  993                      8.424397853200516E-12
1.0E-10                  994                      8.335471933172072E-12
1.0E-10                  995                      8.24791063472488E-12
1.0E-10                  996                      8.16135926572995E-12
1.0E-10                  997                      8.070834508561283E-12
1.0E-10                  998                      7.981299830720446E-12
1.0E-10                  999                      7.892755232207446E-12
1.0E-10                  1000                     7.805200713022276E-12
1.0E-10                  1001                     7.718636273164934E-12
1.0E-10                  1002                     7.633061912635432E-12
1.0E-10                  1003                     7.548477631433754E-12
1.0E-10                  1004                     7.464883429559912E-12
1.0E-10                  1005                     7.382279307013904E-12
1.0E-10                  1006                     7.300665263795723E-12
1.0E-10                  1007                     7.220041299905378E-12
1.0E-10                  1008                     7.1404074153428634E-12
1.0E-10                  1009                     7.061763610108178E-12
1.0E-10                  1010                     6.98410988420133E-12
1.0E-10                  1011                     6.907446237622312E-12
1.0E-10                  1012                     6.831772670371127E-12
1.0E-10                  1013                     6.757089182447772E-12
1.0E-10                  1014                     6.683395773852249E-12
1.0E-10                  1015                     6.610692444584559E-12
1.0E-10                  1016                     6.538979194644703E-12
1.0E-10                  1017                     6.4682560240326756E-12
1.0E-10                  1018                     6.3985229327484825E-12
1.0E-10                  1019                     6.32977992079212E-12
1.0E-10                  1020                     6.2620269881635915E-12
1.0E-10                  1021                     6.1952641348628945E-12
1.0E-10                  1022                     6.129491360890029E-12
1.0E-10                  1023                     6.0647086662449955E-12
1.0E-10                  1024                     6.000916050927794E-12
1.0E-10                  1025                     5.9381135149384255E-12
1.0E-10                  1026                     5.873051267983328E-12
1.0E-10                  1027                     5.807899807256247E-12
1.0E-10                  1028                     5.743466669962E-12
1.0E-10                  1029                     5.6797518561005844E-12
1.0E-10                  1030                     5.616755365671998E-12
1.0E-10                  1031                     5.554477198676247E-12
1.0E-10                  1032                     5.492917355113328E-12
1.0E-10                  1033                     5.432075834983239E-12
1.0E-10                  1034                     5.371952638285984E-12
1.0E-10                  1035                     5.3125477650215574E-12
1.0E-10                  1036                     5.253861215189965E-12
1.0E-10                  1037                     5.195892988791206E-12
1.0E-10                  1038                     5.1386430858252785E-12
1.0E-10                  1039                     5.082111506292182E-12
1.0E-10                  1040                     5.026298250191917E-12
1.0E-10                  1041                     4.971203317524486E-12
1.0E-10                  1042                     4.916826708289885E-12
1.0E-10                  1043                     4.8631684224881175E-12
1.0E-10                  1044                     4.81022846011918E-12
1.0E-10                  1045                     4.758006821183078E-12
1.0E-10                  1046                     4.706503505679806E-12
1.0E-10                  1047                     4.655718513609367E-12
1.0E-10                  1048                     4.605651844971758E-12
1.0E-10                  1049                     4.5563034997669825E-12
1.0E-10                  1050                     4.507673477995038E-12
1.0E-10                  1051                     4.4597617796559264E-12
1.0E-10                  1052                     4.412568404749648E-12
1.0E-10                  1053                     4.3660933532761994E-12
1.0E-10                  1054                     4.320336625235584E-12
1.0E-10                  1055                     4.273751708778679E-12
1.0E-10                  1056                     4.226343642178609E-12
1.0E-10                  1057                     4.179456722201282E-12
1.0E-10                  1058                     4.133090948846706E-12
1.0E-10                  1059                     4.087246322114876E-12
1.0E-10                  1060                     4.041922842005794E-12
1.0E-10                  1061                     3.997120508519463E-12
1.0E-10                  1062                     3.952839321655875E-12
1.0E-10                  1063                     3.909079281415036E-12
1.0E-10                  1064                     3.865840387796946E-12
1.0E-10                  1065                     3.823122640801601E-12
1.0E-10                  1066                     3.780926040429006E-12
1.0E-10                  1067                     3.739250586679158E-12
1.0E-10                  1068                     3.698096279552058E-12
1.0E-10                  1069                     3.657463119047705E-12
1.0E-10                  1070                     3.617351105166099E-12
1.0E-10                  1071                     3.577760237907241E-12
1.0E-10                  1072                     3.5386905172711314E-12
1.0E-10                  1073                     3.500141943257769E-12
1.0E-10                  1074                     3.462114515867154E-12
1.0E-10                  1075                     3.4246082350992873E-12
1.0E-10                  1076                     3.387623100954166E-12
1.0E-10                  1077                     3.3511591134317942E-12
1.0E-10                  1078                     3.3152162725321696E-12
1.0E-10                  1079                     3.2797945782552925E-12
1.0E-10                  1080                     3.244894030601163E-12
1.0E-10                  1081                     3.2105146295697816E-12
1.0E-10                  1082                     3.176656375161147E-12
1.0E-10                  1083                     3.1433192673752603E-12
1.0E-10                  1084                     3.109959638172759E-12
1.0E-10                  1085                     3.0754629468854687E-12
1.0E-10                  1086                     3.0413443484317134E-12
1.0E-10                  1087                     3.0076038428114948E-12
1.0E-10                  1088                     2.9742414300248097E-12
1.0E-10                  1089                     2.941257110071661E-12
1.0E-10                  1090                     2.9086508829520473E-12
1.0E-10                  1091                     2.876422748665969E-12
1.0E-10                  1092                     2.8445727072134267E-12
1.0E-10                  1093                     2.8131007585944197E-12
1.0E-10                  1094                     2.782006902808948E-12
1.0E-10                  1095                     2.7512911398570115E-12
1.0E-10                  1096                     2.7209534697386095E-12
1.0E-10                  1097                     2.690993892453744E-12
1.0E-10                  1098                     2.6614124080024133E-12
1.0E-10                  1099                     2.6322090163846183E-12
1.0E-10                  1100                     2.6033837176003584E-12
1.0E-10                  1101                     2.5749365116496336E-12
1.0E-10                  1102                     2.546867398532445E-12
1.0E-10                  1103                     2.519176378248791E-12
1.0E-10                  1104                     2.4918634507986726E-12
1.0E-10                  1105                     2.46492861618209E-12
1.0E-10                  1106                     2.4383718743990425E-12
1.0E-10                  1107                     2.4121932254495314E-12
1.0E-10                  1108                     2.3863926693335537E-12
1.0E-10                  1109                     2.360970206051113E-12
1.0E-10                  1110                     2.335925835602206E-12
1.0E-10                  1111                     2.3112595579868365E-12
1.0E-10                  1112                     2.2869713732050006E-12
1.0E-10                  1113                     2.263061281256701E-12
1.0E-10                  1114                     2.2379773616565943E-12
1.0E-10                  1115                     2.213150103998233E-12
1.0E-10                  1116                     2.188597151945468E-12
1.0E-10                  1117                     2.1643185054983004E-12
1.0E-10                  1118                     2.1403141646567258E-12
1.0E-10                  1119                     2.116584129420749E-12
1.0E-10                  1120                     2.0931283997903677E-12
1.0E-10                  1121                     2.0699469757655827E-12
1.0E-10                  1122                     2.047039857346393E-12
1.0E-10                  1123                     2.0244070445328004E-12
1.0E-10                  1124                     2.0020485373248032E-12
1.0E-10                  1125                     1.979964335722402E-12
1.0E-10                  1126                     1.958154439725596E-12
1.0E-10                  1127                     1.9366188493343862E-12
1.0E-10                  1128                     1.915357564548773E-12
1.0E-10                  1129                     1.894370585368755E-12
1.0E-10                  1130                     1.8736579117943337E-12
1.0E-10                  1131                     1.8532195438255085E-12
1.0E-10                  1132                     1.8330554814622783E-12
1.0E-10                  1133                     1.8131657247046446E-12
1.0E-10                  1134                     1.7935502735526071E-12
1.0E-10                  1135                     1.7742091280061655E-12
1.0E-10                  1136                     1.7551422880653192E-12
1.0E-10                  1137                     1.7363497537300694E-12
1.0E-10                  1138                     1.717831525000415E-12
1.0E-10                  1139                     1.6995876018763573E-12
1.0E-10                  1140                     1.6816179843578954E-12
1.0E-10                  1141                     1.6639226724450287E-12
1.0E-10                  1142                     1.6465016661377586E-12
1.0E-10                  1143                     1.6285429100414669E-12
1.0E-10                  1144                     1.6104768891911896E-12
1.0E-10                  1145                     1.592609884642292E-12
1.0E-10                  1146                     1.5749418963947735E-12
1.0E-10                  1147                     1.5574729244486341E-12
1.0E-10                  1148                     1.5402029688038737E-12
1.0E-10                  1149                     1.5231320294604924E-12
1.0E-10                  1150                     1.5062601064184901E-12
1.0E-10                  1151                     1.489587199677867E-12
1.0E-10                  1152                     1.4731133092386226E-12
1.0E-10                  1153                     1.4568384351007574E-12
1.0E-10                  1154                     1.4407625772642715E-12
1.0E-10                  1155                     1.424885735729165E-12
1.0E-10                  1156                     1.409207910495437E-12
1.0E-10                  1157                     1.3937291015630883E-12
1.0E-10                  1158                     1.3784493089321186E-12
1.0E-10                  1159                     1.3633685326025282E-12
1.0E-10                  1160                     1.3484867725743165E-12
1.0E-10                  1161                     1.3338040288474841E-12
1.0E-10                  1162                     1.319320301422031E-12
1.0E-10                  1163                     1.3050355902979561E-12
1.0E-10                  1164                     1.2909498954752607E-12
1.0E-10                  1165                     1.277063216953945E-12
1.0E-10                  1166                     1.2633755547340082E-12
1.0E-10                  1167                     1.2498869088154498E-12
1.0E-10                  1168                     1.236597279198271E-12
1.0E-10                  1169                     1.2235066658824716E-12
1.0E-10                  1170                     1.2106150688680503E-12
1.0E-10                  1171                     1.1979224881550083E-12
1.0E-10                  1172                     1.185063453425716E-12
1.0E-10                  1173                     1.1719176551843145E-12
1.0E-10                  1174                     1.1589162527377036E-12
1.0E-10                  1175                     1.146059246085883E-12
1.0E-10                  1176                     1.1333466352288533E-12
1.0E-10                  1177                     1.1207784201666137E-12
1.0E-10                  1178                     1.108354600899164E-12
1.0E-10                  1179                     1.096075177426505E-12
1.0E-10                  1180                     1.0839401497486373E-12
1.0E-10                  1181                     1.0719495178655594E-12
1.0E-10                  1182                     1.0601032817772717E-12
1.0E-10                  1183                     1.0484014414837748E-12
1.0E-10                  1184                     1.0368439969850688E-12
1.0E-10                  1185                     1.0254309482811526E-12
1.0E-10                  1186                     1.0141622953720272E-12
1.0E-10                  1187                     1.0030380382576922E-12
1.0E-10                  1188                     9.920581769381473E-13
1.0E-10                  1189                     9.81222711413393E-13
1.0E-10                  1190                     9.705316416834288E-13
1.0E-10                  1191                     9.59984967748256E-13
1.0E-10                  1192                     9.49582689607873E-13
1.0E-10                  1193                     9.393248072622805E-13
1.0E-10                  1194                     9.292113207114785E-13
1.0E-10                  1195                     9.19242229955467E-13
1.0E-10                  1196                     9.094175349942458E-13
1.0E-10                  1197                     8.997372358278152E-13
1.0E-10                  1198                     8.90201332456175E-13
1.0E-10                  1199                     8.808098248793252E-13
1.0E-10                  1200                     8.715627130972661E-13
1.0E-10                  1201                     8.623542305232718E-13
1.0E-10                  1202                     8.52788923889518E-13
1.0E-10                  1203                     8.433283815604867E-13
1.0E-10                  1204                     8.339726035361783E-13
1.0E-10                  1205                     8.247215898165924E-13
1.0E-10                  1206                     8.155753404017289E-13
1.0E-10                  1207                     8.065338552915884E-13
1.0E-10                  1208                     7.975971344861703E-13
1.0E-10                  1209                     7.887651779854747E-13
1.0E-10                  1210                     7.80037985789502E-13
1.0E-10                  1211                     7.714155578982519E-13
1.0E-10                  1212                     7.628978943117245E-13
1.0E-10                  1213                     7.544849950299197E-13
1.0E-10                  1214                     7.461768600528372E-13
