% Model:              NP_reactive_flow_TCE_in_Low_Permeable.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 7 2020, 21:51
% Table:              tce_retention_mass_0 - tce_outflow_mass_Inte (tce_outflow_Inte)
% lowPM_per              t (s)                    tce_retention_mass (mol/m)
1.0E-10                  1216                     7.079909553392193E-11
1.0E-10                  1217                     7.002381705820577E-11
1.0E-10                  1218                     6.925869750874715E-11
1.0E-10                  1219                     6.850373688554607E-11
1.0E-10                  1220                     6.775893518860232E-11
1.0E-10                  1221                     6.702429241791622E-11
1.0E-10                  1222                     6.629980857348747E-11
1.0E-10                  1223                     6.558548365531616E-11
1.0E-10                  1224                     6.488131766340233E-11
1.0E-10                  1225                     6.418731059774592E-11
1.0E-10                  1226                     6.350346245834703E-11
1.0E-10                  1227                     6.282977324520559E-11
1.0E-10                  1228                     6.216624295832164E-11
1.0E-10                  1229                     6.15128715976951E-11
1.0E-10                  1230                     6.086965916332606E-11
1.0E-10                  1231                     6.019821742913271E-11
1.0E-10                  1232                     5.953057300320085E-11
1.0E-10                  1233                     5.887029878032369E-11
1.0E-10                  1234                     5.821739476050106E-11
1.0E-10                  1235                     5.7571860943733026E-11
1.0E-10                  1236                     5.693369733001944E-11
1.0E-10                  1237                     5.630290391936056E-11
1.0E-10                  1238                     5.567948071175615E-11
1.0E-10                  1239                     5.506342770720628E-11
1.0E-10                  1240                     5.445474490571103E-11
1.0E-10                  1241                     5.385343230727035E-11
1.0E-10                  1242                     5.325948991188426E-11
1.0E-10                  1243                     5.267291771955265E-11
1.0E-10                  1244                     5.209371573027564E-11
1.0E-10                  1245                     5.1521883944053195E-11
1.0E-10                  1246                     5.0957422360885313E-11
1.0E-10                  1247                     5.040033098077199E-11
1.0E-10                  1248                     4.985060980371328E-11
1.0E-10                  1249                     4.9308258829709095E-11
1.0E-10                  1250                     4.877327805875944E-11
1.0E-10                  1251                     4.824566749086439E-11
1.0E-10                  1252                     4.772542712602391E-11
1.0E-10                  1253                     4.721255696423801E-11
1.0E-10                  1254                     4.670705700550663E-11
1.0E-10                  1255                     4.6208927249829834E-11
1.0E-10                  1256                     4.571816769720765E-11
1.0E-10                  1257                     4.5234778347639914E-11
1.0E-10                  1258                     4.4758759201126766E-11
1.0E-10                  1259                     4.4290110257668275E-11
1.0E-10                  1260                     4.380937127826946E-11
1.0E-10                  1261                     4.332354259373702E-11
1.0E-10                  1262                     4.284306099013609E-11
1.0E-10                  1263                     4.2367926467466696E-11
1.0E-10                  1264                     4.189813902572878E-11
1.0E-10                  1265                     4.143369866492232E-11
1.0E-10                  1266                     4.097460538504743E-11
1.0E-10                  1267                     4.052085918610397E-11
1.0E-10                  1268                     4.007246006809207E-11
1.0E-10                  1269                     3.962940803101163E-11
1.0E-10                  1270                     3.9191703074862705E-11
1.0E-10                  1271                     3.875934519964527E-11
1.0E-10                  1272                     3.833233440535932E-11
1.0E-10                  1273                     3.7910670692004845E-11
1.0E-10                  1274                     3.7494354059581966E-11
1.0E-10                  1275                     3.708338450809049E-11
1.0E-10                  1276                     3.667776203753051E-11
1.0E-10                  1277                     3.6277486647902074E-11
1.0E-10                  1278                     3.588255833920513E-11
1.0E-10                  1279                     3.549297711143968E-11
1.0E-10                  1280                     3.51087429646057E-11
1.0E-10                  1281                     3.4729855898703294E-11
1.0E-10                  1282                     3.435631591373231E-11
1.0E-10                  1283                     3.3988123009692844E-11
1.0E-10                  1284                     3.3625277186584893E-11
1.0E-10                  1285                     3.3267778444408395E-11
1.0E-10                  1286                     3.2915626783163446E-11
1.0E-10                  1287                     3.256882220284999E-11
1.0E-10                  1288                     3.2227364703467996E-11
1.0E-10                  1289                     3.188311603959312E-11
1.0E-10                  1290                     3.152958987218622E-11
1.0E-10                  1291                     3.117994303228913E-11
1.0E-10                  1292                     3.0834175519901877E-11
1.0E-10                  1293                     3.0492287335024425E-11
1.0E-10                  1294                     3.0154278477656816E-11
1.0E-10                  1295                     2.982014894779907E-11
1.0E-10                  1296                     2.948989874545108E-11
1.0E-10                  1297                     2.916352787061294E-11
1.0E-10                  1298                     2.8841036323284612E-11
1.0E-10                  1299                     2.85224241034661E-11
1.0E-10                  1300                     2.8207691211157404E-11
1.0E-10                  1301                     2.789683764635856E-11
1.0E-10                  1302                     2.7589863409069487E-11
1.0E-10                  1303                     2.7286768499290294E-11
1.0E-10                  1304                     2.6987552917020923E-11
1.0E-10                  1305                     2.6692216662261313E-11
1.0E-10                  1306                     2.6400759735011608E-11
1.0E-10                  1307                     2.6113182135271656E-11
1.0E-10                  1308                     2.582948386304157E-11
1.0E-10                  1309                     2.5549664918321284E-11
1.0E-10                  1310                     2.5273725301110844E-11
1.0E-10                  1311                     2.500166501141021E-11
1.0E-10                  1312                     2.4733484049219404E-11
1.0E-10                  1313                     2.4469182414538385E-11
1.0E-10                  1314                     2.4208760107367217E-11
1.0E-10                  1315                     2.3952217127705858E-11
1.0E-10                  1316                     2.3699553475554316E-11
1.0E-10                  1317                     2.345076915091264E-11
1.0E-10                  1318                     2.3204220884647607E-11
1.0E-10                  1319                     2.2946963876254163E-11
1.0E-10                  1320                     2.269252111703473E-11
1.0E-10                  1321                     2.2440892606989257E-11
1.0E-10                  1322                     2.2192078346117837E-11
1.0E-10                  1323                     2.1946078334420385E-11
1.0E-10                  1324                     2.1702892571896948E-11
1.0E-10                  1325                     2.1462521058547505E-11
1.0E-10                  1326                     2.1224963794372104E-11
1.0E-10                  1327                     2.0990220779370653E-11
1.0E-10                  1328                     2.0758292013543274E-11
1.0E-10                  1329                     2.0529177496889836E-11
1.0E-10                  1330                     2.0302877229410404E-11
1.0E-10                  1331                     2.007939121110501E-11
1.0E-10                  1332                     1.985871944197359E-11
1.0E-10                  1333                     1.964086192201619E-11
1.0E-10                  1334                     1.9425818651232792E-11
1.0E-10                  1335                     1.9213589629623375E-11
1.0E-10                  1336                     1.9004174857187974E-11
1.0E-10                  1337                     1.8797574333926568E-11
1.0E-10                  1338                     1.85937880598392E-11
1.0E-10                  1339                     1.8392816034925796E-11
1.0E-10                  1340                     1.8194658259186422E-11
1.0E-10                  1341                     1.7999314732621045E-11
1.0E-10                  1342                     1.780678545522965E-11
1.0E-10                  1343                     1.761707042701228E-11
1.0E-10                  1344                     1.7430169647968888E-11
1.0E-10                  1345                     1.7246083118099525E-11
1.0E-10                  1346                     1.7064810837404156E-11
1.0E-10                  1347                     1.6886352805882786E-11
1.0E-10                  1348                     1.670098705266781E-11
1.0E-10                  1349                     1.6515819176318554E-11
1.0E-10                  1350                     1.633269297950572E-11
1.0E-10                  1351                     1.6151608462229368E-11
1.0E-10                  1352                     1.5972565624489463E-11
1.0E-10                  1353                     1.579556446628601E-11
1.0E-10                  1354                     1.562060498761903E-11
1.0E-10                  1355                     1.544768718848848E-11
1.0E-10                  1356                     1.5276811068894428E-11
1.0E-10                  1357                     1.51079766288368E-11
1.0E-10                  1358                     1.4941183868315645E-11
1.0E-10                  1359                     1.477643278733095E-11
1.0E-10                  1360                     1.4613723385882724E-11
1.0E-10                  1361                     1.445305566397095E-11
1.0E-10                  1362                     1.4294429621595624E-11
1.0E-10                  1363                     1.4137845258756766E-11
1.0E-10                  1364                     1.3983302575454378E-11
1.0E-10                  1365                     1.3830801571688415E-11
1.0E-10                  1366                     1.3680342247458926E-11
1.0E-10                  1367                     1.353192460276591E-11
1.0E-10                  1368                     1.338554863760934E-11
1.0E-10                  1369                     1.324121435198924E-11
1.0E-10                  1370                     1.3098921745905592E-11
1.0E-10                  1371                     1.2958670819358387E-11
1.0E-10                  1372                     1.2820461572347668E-11
1.0E-10                  1373                     1.2684294004873379E-11
1.0E-10                  1374                     1.2550168116935581E-11
1.0E-10                  1375                     1.2418083908534232E-11
1.0E-10                  1376                     1.2288041379669323E-11
1.0E-10                  1377                     1.2155301107314228E-11
1.0E-10                  1378                     1.20205434731708E-11
1.0E-10                  1379                     1.1887267159590577E-11
1.0E-10                  1380                     1.1755472166573562E-11
1.0E-10                  1381                     1.1625158494119771E-11
1.0E-10                  1382                     1.1496326142229168E-11
1.0E-10                  1383                     1.1368975110901796E-11
1.0E-10                  1384                     1.1243105400137613E-11
1.0E-10                  1385                     1.1118717009936642E-11
1.0E-10                  1386                     1.0995809940298902E-11
1.0E-10                  1387                     1.0874384191224342E-11
1.0E-10                  1388                     1.0754439762713014E-11
1.0E-10                  1389                     1.0635976654764873E-11
1.0E-10                  1390                     1.0518994867379964E-11
1.0E-10                  1391                     1.0403494400558253E-11
1.0E-10                  1392                     1.0289475254299751E-11
1.0E-10                  1393                     1.0176937428604473E-11
1.0E-10                  1394                     1.0065880923472398E-11
1.0E-10                  1395                     9.956305738903529E-12
1.0E-10                  1396                     9.848211874897875E-12
1.0E-10                  1397                     9.741599331455423E-12
1.0E-10                  1398                     9.636468108576197E-12
1.0E-10                  1399                     9.532818206260153E-12
1.0E-10                  1400                     9.430649624507334E-12
1.0E-10                  1401                     9.329962363317715E-12
1.0E-10                  1402                     9.230756422691322E-12
1.0E-10                  1403                     9.133031802628136E-12
1.0E-10                  1404                     9.036788503128151E-12
1.0E-10                  1405                     8.94202652419138E-12
1.0E-10                  1406                     8.846955325187455E-12
1.0E-10                  1407                     8.748881762020839E-12
1.0E-10                  1408                     8.651882958375794E-12
1.0E-10                  1409                     8.555958914252294E-12
1.0E-10                  1410                     8.461109629650358E-12
1.0E-10                  1411                     8.367335104569994E-12
1.0E-10                  1412                     8.274635339011173E-12
1.0E-10                  1413                     8.183010332973927E-12
1.0E-10                  1414                     8.092460086458234E-12
1.0E-10                  1415                     8.002984599464091E-12
1.0E-10                  1416                     7.91458387199152E-12
1.0E-10                  1417                     7.827257904040507E-12
1.0E-10                  1418                     7.741006695611048E-12
1.0E-10                  1419                     7.655830246703158E-12
1.0E-10                  1420                     7.571728557316814E-12
1.0E-10                  1421                     7.48870162745204E-12
1.0E-10                  1422                     7.406749457108825E-12
1.0E-10                  1423                     7.325872046287173E-12
1.0E-10                  1424                     7.2460693949870715E-12
1.0E-10                  1425                     7.1673415032085355E-12
1.0E-10                  1426                     7.08968837095155E-12
1.0E-10                  1427                     7.013109998216137E-12
1.0E-10                  1428                     6.937606385002277E-12
1.0E-10                  1429                     6.8631775313099745E-12
1.0E-10                  1430                     6.789823437139236E-12
1.0E-10                  1431                     6.717544102490051E-12
1.0E-10                  1432                     6.646339527362433E-12
1.0E-10                  1433                     6.576209711756371E-12
1.0E-10                  1434                     6.50715465567187E-12
1.0E-10                  1435                     6.439049637311501E-12
1.0E-10                  1436                     6.367670819336644E-12
1.0E-10                  1437                     6.297071755436232E-12
1.0E-10                  1438                     6.227252445610254E-12
1.0E-10                  1439                     6.158212889858716E-12
1.0E-10                  1440                     6.089953088181613E-12
1.0E-10                  1441                     6.022473040578955E-12
1.0E-10                  1442                     5.9557727470507365E-12
1.0E-10                  1443                     5.8898522075969645E-12
1.0E-10                  1444                     5.824711422217618E-12
1.0E-10                  1445                     5.760350390912723E-12
1.0E-10                  1446                     5.696769113682254E-12
1.0E-10                  1447                     5.6339675905262345E-12
1.0E-10                  1448                     5.5719458214446456E-12
1.0E-10                  1449                     5.510703806437501E-12
1.0E-10                  1450                     5.450241545504798E-12
1.0E-10                  1451                     5.390559038646529E-12
1.0E-10                  1452                     5.3316562858627085E-12
1.0E-10                  1453                     5.273533287153317E-12
1.0E-10                  1454                     5.216190042518368E-12
1.0E-10                  1455                     5.159626551957858E-12
1.0E-10                  1456                     5.1038428154717895E-12
1.0E-10                  1457                     5.0488388330601624E-12
1.0E-10                  1458                     4.994614604722968E-12
1.0E-10                  1459                     4.941170130460215E-12
1.0E-10                  1460                     4.888505410271904E-12
1.0E-10                  1461                     4.836620444158029E-12
1.0E-10                  1462                     4.7855152321185924E-12
1.0E-10                  1463                     4.735189774153597E-12
1.0E-10                  1464                     4.685644070263045E-12
1.0E-10                  1465                     4.634437344206715E-12
1.0E-10                  1466                     4.583050556466357E-12
1.0E-10                  1467                     4.532229572889427E-12
1.0E-10                  1468                     4.481974393475919E-12
1.0E-10                  1469                     4.432285018225831E-12
1.0E-10                  1470                     4.38316144713917E-12
1.0E-10                  1471                     4.334603680215932E-12
1.0E-10                  1472                     4.286611717456117E-12
1.0E-10                  1473                     4.2391855588597244E-12
1.0E-10                  1474                     4.1923252044267574E-12
1.0E-10                  1475                     4.1460306541572105E-12
1.0E-10                  1476                     4.100301908051091E-12
1.0E-10                  1477                     4.055138966108394E-12
1.0E-10                  1478                     4.01054182832912E-12
1.0E-10                  1479                     3.966510494713266E-12
1.0E-10                  1480                     3.923044965260838E-12
1.0E-10                  1481                     3.880145239971833E-12
1.0E-10                  1482                     3.8378113188462526E-12
1.0E-10                  1483                     3.796043201884093E-12
1.0E-10                  1484                     3.754840889085358E-12
1.0E-10                  1485                     3.714204380450047E-12
1.0E-10                  1486                     3.6741336759781576E-12
1.0E-10                  1487                     3.6346287756696947E-12
1.0E-10                  1488                     3.5956896795246535E-12
1.0E-10                  1489                     3.557316387543033E-12
1.0E-10                  1490                     3.519508899724839E-12
1.0E-10                  1491                     3.4822672160700698E-12
1.0E-10                  1492                     3.4455913365787224E-12
1.0E-10                  1493                     3.4094812612507994E-12
1.0E-10                  1494                     3.3728040937582997E-12
1.0E-10                  1495                     3.33540156730873E-12
1.0E-10                  1496                     3.298409708096425E-12
1.0E-10                  1497                     3.261828516121369E-12
1.0E-10                  1498                     3.225657991383572E-12
1.0E-10                  1499                     3.1898981338830252E-12
1.0E-10                  1500                     3.1545489436197365E-12
1.0E-10                  1501                     3.119610420593706E-12
1.0E-10                  1502                     3.0850825648049294E-12
1.0E-10                  1503                     3.050965376253406E-12
1.0E-10                  1504                     3.0172588549391344E-12
1.0E-10                  1505                     2.983963000862124E-12
1.0E-10                  1506                     2.9510778140223697E-12
1.0E-10                  1507                     2.9186032944198646E-12
1.0E-10                  1508                     2.8865394420546192E-12
1.0E-10                  1509                     2.8548862569266307E-12
1.0E-10                  1510                     2.8236437390358967E-12
1.0E-10                  1511                     2.792811888382414E-12
1.0E-10                  1512                     2.7623907049661847E-12
1.0E-10                  1513                     2.732380188787219E-12
1.0E-10                  1514                     2.7027803398455026E-12
1.0E-10                  1515                     2.6735911581410433E-12
1.0E-10                  1516                     2.6448126436738404E-12
1.0E-10                  1517                     2.6164447964438924E-12
1.0E-10                  1518                     2.5884876164511977E-12
1.0E-10                  1519                     2.560941103695758E-12
1.0E-10                  1520                     2.533805258177576E-12
1.0E-10                  1521                     2.507080079896648E-12
1.0E-10                  1522                     2.4807655688529785E-12
1.0E-10                  1523                     2.4544937043726747E-12
1.0E-10                  1524                     2.4272719147294068E-12
1.0E-10                  1525                     2.4003482248745296E-12
1.0E-10                  1526                     2.3737226348080473E-12
1.0E-10                  1527                     2.3473951445299563E-12
1.0E-10                  1528                     2.3213657540402553E-12
1.0E-10                  1529                     2.2956344633389467E-12
1.0E-10                  1530                     2.2702012724260293E-12
1.0E-10                  1531                     2.245066181301505E-12
1.0E-10                  1532                     2.220229189965373E-12
1.0E-10                  1533                     2.1956902984176322E-12
1.0E-10                  1534                     2.1714495066582842E-12
1.0E-10                  1535                     2.1475068146873283E-12
1.0E-10                  1536                     2.123862222504763E-12
1.0E-10                  1537                     2.1005157301105932E-12
1.0E-10                  1538                     2.077467337504812E-12
1.0E-10                  1539                     2.0547170446874255E-12
1.0E-10                  1540                     2.0322648516584293E-12
1.0E-10                  1541                     2.010110758417825E-12
1.0E-10                  1542                     1.9882547649656142E-12
1.0E-10                  1543                     1.966696871301793E-12
1.0E-10                  1544                     1.945437077426365E-12
1.0E-10                  1545                     1.9244753833393304E-12
1.0E-10                  1546                     1.9038117890406865E-12
1.0E-10                  1547                     1.8834462945304345E-12
1.0E-10                  1548                     1.863378899808574E-12
1.0E-10                  1549                     1.843609604875106E-12
1.0E-10                  1550                     1.8241384097300325E-12
1.0E-10                  1551                     1.8049653143733477E-12
1.0E-10                  1552                     1.7860903188050583E-12
1.0E-10                  1553                     1.7663367342187997E-12
1.0E-10                  1554                     1.746742987865673E-12
1.0E-10                  1555                     1.727365602358324E-12
1.0E-10                  1556                     1.7082045776967586E-12
1.0E-10                  1557                     1.689259913880976E-12
1.0E-10                  1558                     1.6705316109109712E-12
1.0E-10                  1559                     1.6520196687867527E-12
1.0E-10                  1560                     1.6337240875083124E-12
1.0E-10                  1561                     1.6156448670756571E-12
1.0E-10                  1562                     1.597782007488782E-12
1.0E-10                  1563                     1.5801355087476878E-12
1.0E-10                  1564                     1.5627053708523761E-12
1.0E-10                  1565                     1.5454915938028435E-12
1.0E-10                  1566                     1.5284941775990987E-12
1.0E-10                  1567                     1.5117131222411293E-12
1.0E-10                  1568                     1.495148427728945E-12
1.0E-10                  1569                     1.4788000940625412E-12
1.0E-10                  1570                     1.4626681212419185E-12
1.0E-10                  1571                     1.4467525092670798E-12
1.0E-10                  1572                     1.4310532581380223E-12
1.0E-10                  1573                     1.415570367854745E-12
1.0E-10                  1574                     1.4003038384172504E-12
1.0E-10                  1575                     1.3852536698255374E-12
1.0E-10                  1576                     1.3704198620796077E-12
1.0E-10                  1577                     1.3558024151794566E-12
1.0E-10                  1578                     1.3414013291250884E-12
1.0E-10                  1579                     1.327216603916502E-12
1.0E-10                  1580                     1.313248239553698E-12
1.0E-10                  1581                     1.2994962360366752E-12
1.0E-10                  1582                     1.2853528598795296E-12
1.0E-10                  1583                     1.2710946218401935E-12
1.0E-10                  1584                     1.2569933852207662E-12
1.0E-10                  1585                     1.2430491500212453E-12
1.0E-10                  1586                     1.2292619162416318E-12
1.0E-10                  1587                     1.2156316838819246E-12
1.0E-10                  1588                     1.2021584529421259E-12
1.0E-10                  1589                     1.188842223422234E-12
1.0E-10                  1590                     1.1756829953222484E-12
1.0E-10                  1591                     1.1626807686421708E-12
1.0E-10                  1592                     1.149835543382E-12
1.0E-10                  1593                     1.1371473195417366E-12
1.0E-10                  1594                     1.12461609712138E-12
1.0E-10                  1595                     1.1122418761209313E-12
1.0E-10                  1596                     1.100024656540389E-12
1.0E-10                  1597                     1.0879644383797543E-12
1.0E-10                  1598                     1.0760612216390263E-12
1.0E-10                  1599                     1.0643150063182062E-12
1.0E-10                  1600                     1.0527257924172944E-12
1.0E-10                  1601                     1.041293579936288E-12
1.0E-10                  1602                     1.0300183688751878E-12
1.0E-10                  1603                     1.0189001592339958E-12
1.0E-10                  1604                     1.0079389510127127E-12
1.0E-10                  1605                     9.97134744211335E-13
1.0E-10                  1606                     9.864875388298653E-13
1.0E-10                  1607                     9.759973348683024E-13
1.0E-10                  1608                     9.656641323266468E-13
1.0E-10                  1609                     9.55487931204897E-13
1.0E-10                  1610                     9.454687315030566E-13
1.0E-10                  1611                     9.353413955306195E-13
1.0E-10                  1612                     9.249661848225293E-13
1.0E-10                  1613                     9.147048853370395E-13
1.0E-10                  1614                     9.045574970741495E-13
1.0E-10                  1615                     8.94524020033861E-13
1.0E-10                  1616                     8.846044542161704E-13
1.0E-10                  1617                     8.74798799621082E-13
1.0E-10                  1618                     8.651070562485954E-13
1.0E-10                  1619                     8.555292240987074E-13
1.0E-10                  1620                     8.460653031714199E-13
1.0E-10                  1621                     8.367152934667343E-13
1.0E-10                  1622                     8.274791949846476E-13
1.0E-10                  1623                     8.18357007725162E-13
1.0E-10                  1624                     8.093487316882762E-13
1.0E-10                  1625                     8.004543668739926E-13
1.0E-10                  1626                     7.916739132823068E-13
1.0E-10                  1627                     7.830073709132227E-13
1.0E-10                  1628                     7.744547397667397E-13
1.0E-10                  1629                     7.660160198428564E-13
1.0E-10                  1630                     7.57691211141574E-13
1.0E-10                  1631                     7.494803136628909E-13
1.0E-10                  1632                     7.41383327406811E-13
1.0E-10                  1633                     7.334002523733278E-13
1.0E-10                  1634                     7.255310885624472E-13
1.0E-10                  1635                     7.177758359741665E-13
1.0E-10                  1636                     7.101344946084863E-13
1.0E-10                  1637                     7.026070644654068E-13
1.0E-10                  1638                     6.951935455449277E-13
1.0E-10                  1639                     6.878939378470483E-13
1.0E-10                  1640                     6.806413172798931E-13
1.0E-10                  1641                     6.730917605278023E-13
1.0E-10                  1642                     6.656248473410071E-13
1.0E-10                  1643                     6.582405777195092E-13
1.0E-10                  1644                     6.509389516633089E-13
1.0E-10                  1645                     6.437199691724032E-13
1.0E-10                  1646                     6.365836302467959E-13
1.0E-10                  1647                     6.29529934886484E-13
1.0E-10                  1648                     6.225588830914694E-13
1.0E-10                  1649                     6.156704748617522E-13
1.0E-10                  1650                     6.088647101973309E-13
1.0E-10                  1651                     6.021415890982062E-13
1.0E-10                  1652                     5.955011115643789E-13
1.0E-10                  1653                     5.889432775958479E-13
1.0E-10                  1654                     5.82468087192614E-13
1.0E-10                  1655                     5.760755403546756E-13
1.0E-10                  1656                     5.697656370820346E-13
1.0E-10                  1657                     5.635383773746901E-13
1.0E-10                  1658                     5.573937612326424E-13
1.0E-10                  1659                     5.513317886558916E-13
1.0E-10                  1660                     5.453524596444375E-13
1.0E-10                  1661                     5.394557741982796E-13
1.0E-10                  1662                     5.336417323174187E-13
1.0E-10                  1663                     5.279103340018549E-13
1.0E-10                  1664                     5.222615792515877E-13
1.0E-10                  1665                     5.166954680666168E-13
1.0E-10                  1666                     5.112120004469423E-13
1.0E-10                  1667                     5.058111763925647E-13
1.0E-10                  1668                     5.00492995903484E-13
1.0E-10                  1669                     4.952574589797E-13
1.0E-10                  1670                     4.898048726656274E-13
1.0E-10                  1671                     4.843714122952234E-13
1.0E-10                  1672                     4.789979104350787E-13
1.0E-10                  1673                     4.736843670851955E-13
1.0E-10                  1674                     4.684307822455732E-13
1.0E-10                  1675                     4.632371559162105E-13
1.0E-10                  1676                     4.581034880971093E-13
1.0E-10                  1677                     4.5302977878826876E-13
1.0E-10                  1678                     4.480160279896892E-13
1.0E-10                  1679                     4.4306223570137014E-13
1.0E-10                  1680                     4.381684019233115E-13
1.0E-10                  1681                     4.333345266555138E-13
1.0E-10                  1682                     4.2856060989797706E-13
1.0E-10                  1683                     4.2384665165070085E-13
1.0E-10                  1684                     4.191926519136855E-13
1.0E-10                  1685                     4.1459861068693004E-13
1.0E-10                  1686                     4.1006452797043644E-13
1.0E-10                  1687                     4.0559040376420344E-13
1.0E-10                  1688                     4.011762380682305E-13
1.0E-10                  1689                     3.968220308825189E-13
1.0E-10                  1690                     3.925277822070677E-13
1.0E-10                  1691                     3.8829349204187744E-13
1.0E-10                  1692                     3.8411916038694754E-13
1.0E-10                  1693                     3.800047872422787E-13
1.0E-10                  1694                     3.7595037260787045E-13
1.0E-10                  1695                     3.7195591648372296E-13
1.0E-10                  1696                     3.6802141886983677E-13
1.0E-10                  1697                     3.6414687976621023E-13
1.0E-10                  1698                     3.603322991728447E-13
1.0E-10                  1699                     3.564283364546902E-13
1.0E-10                  1700                     3.524745913209556E-13
1.0E-10                  1701                     3.4856434667309863E-13
1.0E-10                  1702                     3.446976025111187E-13
1.0E-10                  1703                     3.408743588350169E-13
1.0E-10                  1704                     3.3709461564479253E-13
1.0E-10                  1705                     3.3335837294044606E-13
1.0E-10                  1706                     3.2966563072197735E-13
1.0E-10                  1707                     3.260163889893859E-13
1.0E-10                  1708                     3.224106477426724E-13
1.0E-10                  1709                     3.1884840698183703E-13
1.0E-10                  1710                     3.1532966670687877E-13
1.0E-10                  1711                     3.118544269177985E-13
1.0E-10                  1712                     3.0842268761459577E-13
1.0E-10                  1713                     3.0503444879727066E-13
1.0E-10                  1714                     3.0168971046582326E-13
1.0E-10                  1715                     2.983884726202533E-13
1.0E-10                  1716                     2.951307352605611E-13
1.0E-10                  1717                     2.919164983867467E-13
1.0E-10                  1718                     2.8874576199881037E-13
1.0E-10                  1719                     2.8561852609675097E-13
1.0E-10                  1720                     2.825347906805697E-13
1.0E-10                  1721                     2.7949455575026624E-13
1.0E-10                  1722                     2.764978213058401E-13
1.0E-10                  1723                     2.735445873472917E-13
1.0E-10                  1724                     2.706348538746212E-13
1.0E-10                  1725                     2.677686208878281E-13
1.0E-10                  1726                     2.649458883869128E-13
1.0E-10                  1727                     2.621666563718751E-13
1.0E-10                  1728                     2.5937111014811334E-13
1.0E-10                  1729                     2.564941256397628E-13
1.0E-10                  1730                     2.5364870117225845E-13
1.0E-10                  1731                     2.5083483674560024E-13
1.0E-10                  1732                     2.4805253235978814E-13
1.0E-10                  1733                     2.453017880148219E-13
1.0E-10                  1734                     2.4258260371070204E-13
1.0E-10                  1735                     2.398949794474282E-13
1.0E-10                  1736                     2.3723891522500076E-13
1.0E-10                  1737                     2.346144110434194E-13
1.0E-10                  1738                     2.320214669026837E-13
1.0E-10                  1739                     2.2946008280279437E-13
1.0E-10                  1740                     2.2693025874375123E-13
1.0E-10                  1741                     2.244319947255545E-13
1.0E-10                  1742                     2.2196529074820316E-13
1.0E-10                  1743                     2.1953014681169858E-13
1.0E-10                  1744                     2.171265629160395E-13
1.0E-10                  1745                     2.1475453906122728E-13
1.0E-10                  1746                     2.1241407524726074E-13
1.0E-10                  1747                     2.1010517147414056E-13
1.0E-10                  1748                     2.0782782774186608E-13
1.0E-10                  1749                     2.0558204405043795E-13
1.0E-10                  1750                     2.0336782039985578E-13
1.0E-10                  1751                     2.0118515679011991E-13
1.0E-10                  1752                     1.9903405322123038E-13
1.0E-10                  1753                     1.969145096931867E-13
1.0E-10                  1754                     1.948265262059893E-13
1.0E-10                  1755                     1.927701027596378E-13
1.0E-10                  1756                     1.9074523935413259E-13
1.0E-10                  1757                     1.8874312415925555E-13
1.0E-10                  1758                     1.866496714395802E-13
1.0E-10                  1759                     1.8457911587207828E-13
1.0E-10                  1760                     1.825314574567489E-13
1.0E-10                  1761                     1.8050669619359242E-13
1.0E-10                  1762                     1.7850483208260917E-13
1.0E-10                  1763                     1.7652586512379816E-13
1.0E-10                  1764                     1.7456979531716106E-13
1.0E-10                  1765                     1.7263662266269627E-13
1.0E-10                  1766                     1.7072634716040446E-13
1.0E-10                  1767                     1.6883896881028574E-13
1.0E-10                  1768                     1.6697448761234016E-13
1.0E-10                  1769                     1.6513290356656693E-13
1.0E-10                  1770                     1.6331421667296713E-13
1.0E-10                  1771                     1.6151842693154004E-13
1.0E-10                  1772                     1.5974553434228625E-13
1.0E-10                  1773                     1.5799553890520506E-13
1.0E-10                  1774                     1.5626844062029676E-13
1.0E-10                  1775                     1.545642394875616E-13
1.0E-10                  1776                     1.528829355069993E-13
1.0E-10                  1777                     1.512245286786099E-13
1.0E-10                  1778                     1.4958901900239334E-13
1.0E-10                  1779                     1.4797640647834992E-13
1.0E-10                  1780                     1.4638669110647935E-13
1.0E-10                  1781                     1.4481987288678175E-13
1.0E-10                  1782                     1.4327595181925707E-13
1.0E-10                  1783                     1.4175492790390538E-13
1.0E-10                  1784                     1.4025680114072664E-13
1.0E-10                  1785                     1.3878157152972077E-13
1.0E-10                  1786                     1.3732923907088777E-13
1.0E-10                  1787                     1.358241818526447E-13
1.0E-10                  1788                     1.343174937454487E-13
1.0E-10                  1789                     1.3282741781439155E-13
1.0E-10                  1790                     1.31353954059473E-13
1.0E-10                  1791                     1.2989710248069322E-13
1.0E-10                  1792                     1.2845686307805192E-13
1.0E-10                  1793                     1.2703323585154944E-13
1.0E-10                  1794                     1.2562622080118568E-13
1.0E-10                  1795                     1.2423581792696058E-13
1.0E-10                  1796                     1.2286202722887408E-13
1.0E-10                  1797                     1.2150484870692625E-13
1.0E-10                  1798                     1.2016428236111719E-13
1.0E-10                  1799                     1.1884032819144674E-13
1.0E-10                  1800                     1.1753298619791504E-13
1.0E-10                  1801                     1.162422563805219E-13
1.0E-10                  1802                     1.149681387392676E-13
1.0E-10                  1803                     1.1371063327415192E-13
1.0E-10                  1804                     1.1246973998517496E-13
1.0E-10                  1805                     1.112454588723367E-13
