% Model:              NP_reactive_flow_Different_injection_TCE_in_Low_Permeable2.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 15 2020, 01:32
% Table:              tce_retention_mass_0.02 - tce_outflow_mass_Inte (tce_outflow_Inte)
% lowPM_per              t (s)                    tce_retention_mass (mol/m)
1.0E-12                  1926                     1.2188411315432E-5
1.0E-12                  1927                     1.2169516795638696E-5
1.0E-12                  1928                     1.2150652400691872E-5
1.0E-12                  1929                     1.2131818130591522E-5
1.0E-12                  1930                     1.2113013985337652E-5
1.0E-12                  1931                     1.2094239964930259E-5
1.0E-12                  1932                     1.207549606936932E-5
1.0E-12                  1933                     1.2056782298654871E-5
1.0E-12                  1934                     1.2038098652786912E-5
1.0E-12                  1935                     1.2019445131765413E-5
1.0E-12                  1936                     1.200082173559041E-5
1.0E-12                  1937                     1.1982228464261849E-5
1.0E-12                  1938                     1.1963665317779799E-5
1.0E-12                  1939                     1.1945132296144192E-5
1.0E-12                  1940                     1.1926629399355092E-5
1.0E-12                  1941                     1.1908156627412446E-5
1.0E-12                  1942                     1.1889713980316281E-5
1.0E-12                  1943                     1.187130145806659E-5
1.0E-12                  1944                     1.1852919060663387E-5
1.0E-12                  1945                     1.1834566788106655E-5
1.0E-12                  1946                     1.1816244640396396E-5
1.0E-12                  1947                     1.1797952617532623E-5
1.0E-12                  1948                     1.1779690719515303E-5
1.0E-12                  1949                     1.1761458946344471E-5
1.0E-12                  1950                     1.174325729802012E-5
1.0E-12                  1951                     1.1725085774542241E-5
1.0E-12                  1952                     1.1706944375910833E-5
1.0E-12                  1953                     1.1688833102125916E-5
1.0E-12                  1954                     1.1670751953187468E-5
1.0E-12                  1955                     1.1652700929095496E-5
1.0E-12                  1956                     1.1634680029849986E-5
1.0E-12                  1957                     1.1616689255450978E-5
1.0E-12                  1958                     1.1598728605898423E-5
1.0E-12                  1959                     1.1580798081192344E-5
1.0E-12                  1960                     1.1562897681332766E-5
1.0E-12                  1961                     1.1545027406319644E-5
1.0E-12                  1962                     1.1527187256152994E-5
1.0E-12                  1963                     1.1509377230832837E-5
1.0E-12                  1964                     1.1491597330359125E-5
1.0E-12                  1965                     1.147384755473193E-5
1.0E-12                  1966                     1.1456127903951194E-5
1.0E-12                  1967                     1.1438438378016926E-5
1.0E-12                  1968                     1.1420778976929126E-5
1.0E-12                  1969                     1.1403149700687831E-5
1.0E-12                  1970                     1.1385550549292999E-5
1.0E-12                  1971                     1.1367981522744637E-5
1.0E-12                  1972                     1.135044262104276E-5
1.0E-12                  1973                     1.1332933844187362E-5
1.0E-12                  1974                     1.1315455192178424E-5
1.0E-12                  1975                     1.129800666501597E-5
1.0E-12                  1976                     1.1280588262699983E-5
1.0E-12                  1977                     1.1263199985230487E-5
1.0E-12                  1978                     1.124584183260747E-5
1.0E-12                  1979                     1.1228513804830915E-5
1.0E-12                  1980                     1.1211215901900841E-5
1.0E-12                  1981                     1.1193948123817238E-5
1.0E-12                  1982                     1.117671047058011E-5
1.0E-12                  1983                     1.1159502942189478E-5
1.0E-12                  1984                     1.1142325538645295E-5
1.0E-12                  1985                     1.1125178259947613E-5
1.0E-12                  1986                     1.1108061106096389E-5
1.0E-12                  1987                     1.1090974077091648E-5
1.0E-12                  1988                     1.1073917172933376E-5
1.0E-12                  1989                     1.105689039362159E-5
1.0E-12                  1990                     1.1039893739156278E-5
1.0E-12                  1991                     1.102292720953744E-5
1.0E-12                  1992                     1.100599080476507E-5
1.0E-12                  1993                     1.0989084524839198E-5
1.0E-12                  1994                     1.0972208369759777E-5
1.0E-12                  1995                     1.0955362339526851E-5
1.0E-12                  1996                     1.0938546434140379E-5
1.0E-12                  1997                     1.092176065360041E-5
1.0E-12                  1998                     1.090477409742184E-5
1.0E-12                  1999                     1.0887799643790832E-5
1.0E-12                  2000                     1.0870850952549698E-5
