% Model:              NP_reactive_flow_TCE_in_Low_Permeable.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 7 2020, 21:51
% Table:              tce_retention_mass_1 - tce_outflow_mass_Inte (tce_outflow_Inte)
% lowPM_per              t (s)                    tce_retention_mass (mol/m)
1.0E-11                  1193                     3.082042584990648E-11
1.0E-11                  1194                     3.016940186914577E-11
1.0E-11                  1195                     2.953223640809581E-11
1.0E-11                  1196                     2.890892946675662E-11
1.0E-11                  1197                     2.829948104512819E-11
1.0E-11                  1198                     2.7703891143210512E-11
1.0E-11                  1199                     2.7122159761003596E-11
1.0E-11                  1200                     2.6554286898507434E-11
1.0E-11                  1201                     2.6000272555722033E-11
1.0E-11                  1202                     2.5460116732647392E-11
1.0E-11                  1203                     2.493381942928353E-11
1.0E-11                  1204                     2.44213806456304E-11
1.0E-11                  1205                     2.392280038168804E-11
1.0E-11                  1206                     2.343807863745644E-11
1.0E-11                  1207                     2.2967215412935594E-11
1.0E-11                  1208                     2.2510210708125515E-11
1.0E-11                  1209                     2.2067064523026184E-11
1.0E-11                  1210                     2.163777685763763E-11
1.0E-11                  1211                     2.1222347711959817E-11
1.0E-11                  1212                     2.0820777085992784E-11
1.0E-11                  1213                     2.040738878114365E-11
1.0E-11                  1214                     1.9976195346971166E-11
1.0E-11                  1215                     1.955393414433589E-11
1.0E-11                  1216                     1.914060517323784E-11
1.0E-11                  1217                     1.873620843367699E-11
1.0E-11                  1218                     1.8340743925653376E-11
1.0E-11                  1219                     1.795421164916697E-11
1.0E-11                  1220                     1.7576611604217785E-11
1.0E-11                  1221                     1.720794379080581E-11
1.0E-11                  1222                     1.684820820893106E-11
1.0E-11                  1223                     1.649740485859351E-11
1.0E-11                  1224                     1.615553373979319E-11
1.0E-11                  1225                     1.5822594852530078E-11
1.0E-11                  1226                     1.549858819680419E-11
1.0E-11                  1227                     1.518351377261552E-11
1.0E-11                  1228                     1.4877371579964056E-11
1.0E-11                  1229                     1.4580161618849817E-11
1.0E-11                  1230                     1.4291883889272788E-11
1.0E-11                  1231                     1.4012538391232981E-11
1.0E-11                  1232                     1.3742125124730388E-11
1.0E-11                  1233                     1.3480644089765012E-11
1.0E-11                  1234                     1.3222794836995315E-11
1.0E-11                  1235                     1.2943217562614022E-11
1.0E-11                  1236                     1.266939486344074E-11
1.0E-11                  1237                     1.240132673947545E-11
1.0E-11                  1238                     1.2139013190718166E-11
1.0E-11                  1239                     1.1882454217168885E-11
1.0E-11                  1240                     1.1631649818827604E-11
1.0E-11                  1241                     1.1386599995694325E-11
1.0E-11                  1242                     1.1147304747769045E-11
1.0E-11                  1243                     1.0913764075051768E-11
1.0E-11                  1244                     1.0685977977542491E-11
1.0E-11                  1245                     1.046394645524122E-11
1.0E-11                  1246                     1.0247669508147948E-11
1.0E-11                  1247                     1.0037147136262672E-11
1.0E-11                  1248                     9.832379339585405E-12
1.0E-11                  1249                     9.633366118116137E-12
1.0E-11                  1250                     9.440107471854869E-12
1.0E-11                  1251                     9.252603400801605E-12
1.0E-11                  1252                     9.07085390495634E-12
1.0E-11                  1253                     8.894858984319077E-12
1.0E-11                  1254                     8.724618638889813E-12
1.0E-11                  1255                     8.560132868668557E-12
1.0E-11                  1256                     8.382514932065668E-12
1.0E-11                  1257                     8.204975003116061E-12
1.0E-11                  1258                     8.031141667720291E-12
1.0E-11                  1259                     7.861014925878367E-12
1.0E-11                  1260                     7.694594777590284E-12
1.0E-11                  1261                     7.531881222856041E-12
1.0E-11                  1262                     7.372874261675638E-12
1.0E-11                  1263                     7.2175738940490774E-12
1.0E-11                  1264                     7.065980119976361E-12
1.0E-11                  1265                     6.9180929394574794E-12
1.0E-11                  1266                     6.773912352492442E-12
1.0E-11                  1267                     6.633438359081246E-12
1.0E-11                  1268                     6.49667095922389E-12
1.0E-11                  1269                     6.363610152920379E-12
1.0E-11                  1270                     6.234255940170703E-12
1.0E-11                  1271                     6.108608320974874E-12
1.0E-11                  1272                     5.986667295332883E-12
1.0E-11                  1273                     5.8684328632447335E-12
1.0E-11                  1274                     5.7539050247104254E-12
1.0E-11                  1275                     5.643083779729958E-12
1.0E-11                  1276                     5.535969128303335E-12
1.0E-11                  1277                     5.425223800448341E-12
1.0E-11                  1278                     5.310130774590062E-12
1.0E-11                  1279                     5.1974255649072445E-12
1.0E-11                  1280                     5.0871081713998845E-12
1.0E-11                  1281                     4.979178594067987E-12
1.0E-11                  1282                     4.873636832911551E-12
1.0E-11                  1283                     4.7704828879305755E-12
1.0E-11                  1284                     4.669716759125059E-12
1.0E-11                  1285                     4.571338446495002E-12
1.0E-11                  1286                     4.47534795004041E-12
1.0E-11                  1287                     4.381745269761277E-12
1.0E-11                  1288                     4.290530405657605E-12
1.0E-11                  1289                     4.201703357729394E-12
1.0E-11                  1290                     4.115264125976643E-12
1.0E-11                  1291                     4.0312127103993535E-12
1.0E-11                  1292                     3.949549110997524E-12
1.0E-11                  1293                     3.870273327771159E-12
1.0E-11                  1294                     3.793385360720251E-12
1.0E-11                  1295                     3.718885209844805E-12
1.0E-11                  1296                     3.64677287514482E-12
1.0E-11                  1297                     3.577048356620295E-12
1.0E-11                  1298                     3.508005500567706E-12
1.0E-11                  1299                     3.4334213257139874E-12
1.0E-11                  1300                     3.3603759125526394E-12
1.0E-11                  1301                     3.288869261083656E-12
1.0E-11                  1302                     3.218901371307043E-12
1.0E-11                  1303                     3.1504722432227962E-12
1.0E-11                  1304                     3.0835818768309178E-12
1.0E-11                  1305                     3.0182302721314074E-12
1.0E-11                  1306                     2.9544174291242643E-12
1.0E-11                  1307                     2.892143347809489E-12
1.0E-11                  1308                     2.831408028187081E-12
1.0E-11                  1309                     2.7722114702570425E-12
1.0E-11                  1310                     2.7145536740193698E-12
1.0E-11                  1311                     2.6584346394740644E-12
1.0E-11                  1312                     2.603854366621128E-12
1.0E-11                  1313                     2.5508128554605594E-12
1.0E-11                  1314                     2.4993101059923567E-12
1.0E-11                  1315                     2.4493461182165233E-12
1.0E-11                  1316                     2.4009208921330583E-12
1.0E-11                  1317                     2.354034427741959E-12
1.0E-11                  1318                     2.308686725043229E-12
1.0E-11                  1319                     2.2648777840368657E-12
1.0E-11                  1320                     2.217366566910742E-12
1.0E-11                  1321                     2.17005963007661E-12
1.0E-11                  1322                     2.1237446537853254E-12
1.0E-11                  1323                     2.078421638036885E-12
1.0E-11                  1324                     2.0340905828312906E-12
1.0E-11                  1325                     1.9907514881685407E-12
1.0E-11                  1326                     1.948404354048637E-12
1.0E-11                  1327                     1.907049180471579E-12
1.0E-11                  1328                     1.8666859674373656E-12
1.0E-11                  1329                     1.8273147149459986E-12
1.0E-11                  1330                     1.788935422997476E-12
1.0E-11                  1331                     1.7515480915918E-12
1.0E-11                  1332                     1.7151527207289684E-12
1.0E-11                  1333                     1.6797493104089831E-12
1.0E-11                  1334                     1.6453378606318424E-12
1.0E-11                  1335                     1.6119183713975474E-12
1.0E-11                  1336                     1.5794908427060981E-12
1.0E-11                  1337                     1.548055274557494E-12
1.0E-11                  1338                     1.5176116669517348E-12
1.0E-11                  1339                     1.4881600198888215E-12
1.0E-11                  1340                     1.4597003333687532E-12
1.0E-11                  1341                     1.430146994810752E-12
1.0E-11                  1342                     1.3995458288241307E-12
1.0E-11                  1343                     1.3695841034928429E-12
1.0E-11                  1344                     1.3402618188168884E-12
1.0E-11                  1345                     1.3115789747962666E-12
1.0E-11                  1346                     1.2835355714309775E-12
1.0E-11                  1347                     1.2561316087210225E-12
1.0E-11                  1348                     1.2293670866663994E-12
1.0E-11                  1349                     1.2032420052671095E-12
1.0E-11                  1350                     1.1777563645231529E-12
1.0E-11                  1351                     1.1529101644345296E-12
1.0E-11                  1352                     1.1287034050012392E-12
1.0E-11                  1353                     1.1051360862232815E-12
1.0E-11                  1354                     1.0822082081006571E-12
1.0E-11                  1355                     1.059919770633366E-12
1.0E-11                  1356                     1.0382707738214072E-12
1.0E-11                  1357                     1.0172612176647822E-12
1.0E-11                  1358                     9.968911021634897E-13
1.0E-11                  1359                     9.771604273175304E-13
1.0E-11                  1360                     9.580691931269041E-13
1.0E-11                  1361                     9.396173995916112E-13
1.0E-11                  1362                     9.21269697717962E-13
1.0E-11                  1363                     9.015064812766395E-13
1.0E-11                  1364                     8.821550820301853E-13
1.0E-11                  1365                     8.632154999786E-13
1.0E-11                  1366                     8.446877351218828E-13
1.0E-11                  1367                     8.265717874600346E-13
1.0E-11                  1368                     8.088676569930548E-13
1.0E-11                  1369                     7.915753437209431E-13
1.0E-11                  1370                     7.746948476437003E-13
1.0E-11                  1371                     7.582261687613258E-13
1.0E-11                  1372                     7.421693070738197E-13
1.0E-11                  1373                     7.265242625811825E-13
1.0E-11                  1374                     7.112910352834133E-13
1.0E-11                  1375                     6.964696251805127E-13
1.0E-11                  1376                     6.820600322724807E-13
1.0E-11                  1377                     6.680622565593169E-13
1.0E-11                  1378                     6.544762980410223E-13
1.0E-11                  1379                     6.413021567175954E-13
1.0E-11                  1380                     6.285398325890376E-13
1.0E-11                  1381                     6.16189325655348E-13
1.0E-11                  1382                     6.042506359165269E-13
1.0E-11                  1383                     5.927237633725744E-13
1.0E-11                  1384                     5.801450996688955E-13
1.0E-11                  1385                     5.676680935469395E-13
1.0E-11                  1386                     5.554557888125305E-13
1.0E-11                  1387                     5.435081854656683E-13
1.0E-11                  1388                     5.318252835063529E-13
1.0E-11                  1389                     5.204070829345837E-13
1.0E-11                  1390                     5.092535837503616E-13
1.0E-11                  1391                     4.983647859536859E-13
1.0E-11                  1392                     4.877406895445572E-13
1.0E-11                  1393                     4.773812945229749E-13
1.0E-11                  1394                     4.672866008889396E-13
1.0E-11                  1395                     4.574566086424509E-13
1.0E-11                  1396                     4.4789131778350875E-13
1.0E-11                  1397                     4.385907283121135E-13
1.0E-11                  1398                     4.2955484022826455E-13
1.0E-11                  1399                     4.207836535319628E-13
1.0E-11                  1400                     4.1227716822320754E-13
1.0E-11                  1401                     4.040353843019989E-13
1.0E-11                  1402                     3.9605830176833697E-13
1.0E-11                  1403                     3.8834592062222186E-13
1.0E-11                  1404                     3.808982408636534E-13
1.0E-11                  1405                     3.7311971260138533E-13
1.0E-11                  1406                     3.650868630474245E-13
1.0E-11                  1407                     3.5722372929714224E-13
1.0E-11                  1408                     3.49530311350538E-13
1.0E-11                  1409                     3.420066092076125E-13
1.0E-11                  1410                     3.346526228683652E-13
1.0E-11                  1411                     3.2746835233279607E-13
1.0E-11                  1412                     3.2045379760090545E-13
1.0E-11                  1413                     3.1360895867269313E-13
1.0E-11                  1414                     3.069338355481592E-13
1.0E-11                  1415                     3.004284282273036E-13
1.0E-11                  1416                     2.940927367101263E-13
1.0E-11                  1417                     2.879267609966274E-13
1.0E-11                  1418                     2.819305010868068E-13
1.0E-11                  1419                     2.761039569806645E-13
1.0E-11                  1420                     2.7044712867820075E-13
1.0E-11                  1421                     2.649600161794151E-13
1.0E-11                  1422                     2.596426194843079E-13
1.0E-11                  1423                     2.5449493859287915E-13
1.0E-11                  1424                     2.4951697350512863E-13
1.0E-11                  1425                     2.4470872422105647E-13
1.0E-11                  1426                     2.399053975540391E-13
1.0E-11                  1427                     2.3473889035727594E-13
1.0E-11                  1428                     2.296809587155251E-13
1.0E-11                  1429                     2.2473160262878676E-13
1.0E-11                  1430                     2.1989082209706084E-13
1.0E-11                  1431                     2.1515861712034739E-13
1.0E-11                  1432                     2.105349876986463E-13
1.0E-11                  1433                     2.060199338319578E-13
1.0E-11                  1434                     2.0161345552028176E-13
1.0E-11                  1435                     1.9731555276361802E-13
1.0E-11                  1436                     1.9312622556196679E-13
1.0E-11                  1437                     1.8904547391532804E-13
1.0E-11                  1438                     1.850732978237016E-13
1.0E-11                  1439                     1.812096972870877E-13
1.0E-11                  1440                     1.7745467230548625E-13
1.0E-11                  1441                     1.7380822287889725E-13
1.0E-11                  1442                     1.7027034900732073E-13
1.0E-11                  1443                     1.6684105069075657E-13
1.0E-11                  1444                     1.635203279292049E-13
1.0E-11                  1445                     1.603081807226657E-13
1.0E-11                  1446                     1.5720460907113887E-13
1.0E-11                  1447                     1.542096129746245E-13
1.0E-11                  1448                     1.5091878972467336E-13
1.0E-11                  1449                     1.476669414072465E-13
1.0E-11                  1450                     1.4448445745173084E-13
1.0E-11                  1451                     1.4137133785812624E-13
1.0E-11                  1452                     1.3832758262643293E-13
1.0E-11                  1453                     1.3535319175665063E-13
1.0E-11                  1454                     1.324481652487795E-13
1.0E-11                  1455                     1.296125031028196E-13
1.0E-11                  1456                     1.2684620531877075E-13
1.0E-11                  1457                     1.2414927189663305E-13
1.0E-11                  1458                     1.2152170283640663E-13
1.0E-11                  1459                     1.189634981380912E-13
1.0E-11                  1460                     1.1647465780168702E-13
1.0E-11                  1461                     1.1405518182719391E-13
1.0E-11                  1462                     1.1170507021461197E-13
1.0E-11                  1463                     1.0942432296394117E-13
1.0E-11                  1464                     1.0721294007518153E-13
1.0E-11                  1465                     1.0507092154833308E-13
1.0E-11                  1466                     1.029982673833957E-13
1.0E-11                  1467                     1.0099497758036946E-13
1.0E-11                  1468                     9.906105213925442E-14
1.0E-11                  1469                     9.703035932247597E-14
1.0E-11                  1470                     9.494009892446127E-14
1.0E-11                  1471                     9.289412447362208E-14
1.0E-11                  1472                     9.089243596995846E-14
1.0E-11                  1473                     8.893503341347038E-14
1.0E-11                  1474                     8.702191680415784E-14
1.0E-11                  1475                     8.515308614202085E-14
1.0E-11                  1476                     8.33285414270594E-14
1.0E-11                  1477                     8.154828265927345E-14
1.0E-11                  1478                     7.981230983866308E-14
1.0E-11                  1479                     7.812062296522829E-14
1.0E-11                  1480                     7.6473222038969E-14
1.0E-11                  1481                     7.487010705988527E-14
1.0E-11                  1482                     7.33112780279771E-14
1.0E-11                  1483                     7.179673494324444E-14
1.0E-11                  1484                     7.032647780568733E-14
1.0E-11                  1485                     6.890050661530579E-14
1.0E-11                  1486                     6.751882137209976E-14
1.0E-11                  1487                     6.618142207606933E-14
1.0E-11                  1488                     6.488830872721433E-14
1.0E-11                  1489                     6.363948132553496E-14
1.0E-11                  1490                     6.238625321533651E-14
1.0E-11                  1491                     6.104272188144515E-14
1.0E-11                  1492                     5.97274598237663E-14
1.0E-11                  1493                     5.844046704229993E-14
1.0E-11                  1494                     5.71817435370461E-14
1.0E-11                  1495                     5.5951289308004776E-14
1.0E-11                  1496                     5.474910435517598E-14
1.0E-11                  1497                     5.3575188678559697E-14
1.0E-11                  1498                     5.2429542278155956E-14
1.0E-11                  1499                     5.13121651539647E-14
1.0E-11                  1500                     5.022305730598597E-14
1.0E-11                  1501                     4.916221873421975E-14
1.0E-11                  1502                     4.812964943866606E-14
1.0E-11                  1503                     4.7125349419324904E-14
1.0E-11                  1504                     4.614931867619626E-14
1.0E-11                  1505                     4.5201557209280125E-14
1.0E-11                  1506                     4.42820650185765E-14
1.0E-11                  1507                     4.3390842104085405E-14
1.0E-11                  1508                     4.252788846580681E-14
1.0E-11                  1509                     4.169320410374077E-14
1.0E-11                  1510                     4.088678901788721E-14
1.0E-11                  1511                     4.010864320824617E-14
1.0E-11                  1512                     3.9249582975056246E-14
1.0E-11                  1513                     3.8404061596159125E-14
1.0E-11                  1514                     3.7576585547384926E-14
1.0E-11                  1515                     3.676715482873362E-14
1.0E-11                  1516                     3.5975769440205236E-14
1.0E-11                  1517                     3.520242938179973E-14
1.0E-11                  1518                     3.444713465351716E-14
1.0E-11                  1519                     3.370988525535747E-14
1.0E-11                  1520                     3.299068118732071E-14
1.0E-11                  1521                     3.228952244940685E-14
1.0E-11                  1522                     3.16064090416159E-14
1.0E-11                  1523                     3.094134096394785E-14
1.0E-11                  1524                     3.029431821640271E-14
1.0E-11                  1525                     2.966534079898047E-14
1.0E-11                  1526                     2.905440871168114E-14
1.0E-11                  1527                     2.846152195450471E-14
1.0E-11                  1528                     2.788668052745119E-14
1.0E-11                  1529                     2.7329884430520584E-14
1.0E-11                  1530                     2.6791133663712878E-14
1.0E-11                  1531                     2.6270428227028066E-14
1.0E-11                  1532                     2.576776812046619E-14
1.0E-11                  1533                     2.523760475195506E-14
1.0E-11                  1534                     2.4694052763555645E-14
1.0E-11                  1535                     2.416202059213975E-14
1.0E-11                  1536                     2.364150823770735E-14
1.0E-11                  1537                     2.3132515700258465E-14
1.0E-11                  1538                     2.2635042979793102E-14
1.0E-11                  1539                     2.2149090076311254E-14
1.0E-11                  1540                     2.167465698981292E-14
1.0E-11                  1541                     2.1211743720298092E-14
1.0E-11                  1542                     2.076035026776678E-14
1.0E-11                  1543                     2.032047663221899E-14
1.0E-11                  1544                     1.9892122813654706E-14
1.0E-11                  1545                     1.9475288812073935E-14
1.0E-11                  1546                     1.906997462747667E-14
1.0E-11                  1547                     1.8676180259862942E-14
1.0E-11                  1548                     1.8293905709232706E-14
1.0E-11                  1549                     1.792315097558599E-14
1.0E-11                  1550                     1.7563916058922784E-14
1.0E-11                  1551                     1.72162009592431E-14
1.0E-11                  1552                     1.688000567654692E-14
1.0E-11                  1553                     1.6555330210834265E-14
1.0E-11                  1554                     1.6228074916368558E-14
1.0E-11                  1555                     1.58786469392109E-14
1.0E-11                  1556                     1.55365736452616E-14
1.0E-11                  1557                     1.520185503452066E-14
1.0E-11                  1558                     1.4874491106988077E-14
1.0E-11                  1559                     1.4554481862663863E-14
1.0E-11                  1560                     1.4241827301548004E-14
1.0E-11                  1561                     1.3936527423640516E-14
1.0E-11                  1562                     1.3638582228941393E-14
1.0E-11                  1563                     1.3347991717450624E-14
1.0E-11                  1564                     1.3064755889168219E-14
1.0E-11                  1565                     1.2788874744094181E-14
1.0E-11                  1566                     1.2520348282228507E-14
1.0E-11                  1567                     1.2259176503571195E-14
1.0E-11                  1568                     1.2005359408122244E-14
1.0E-11                  1569                     1.1758896995881659E-14
1.0E-11                  1570                     1.1519789266849431E-14
1.0E-11                  1571                     1.1288036221025568E-14
1.0E-11                  1572                     1.1063637858410069E-14
1.0E-11                  1573                     1.0846594179002935E-14
1.0E-11                  1574                     1.0636905182804157E-14
1.0E-11                  1575                     1.0434570869813747E-14
1.0E-11                  1576                     1.0210221869328097E-14
1.0E-11                  1577                     9.990288106437826E-15
1.0E-11                  1578                     9.775050195246323E-15
1.0E-11                  1579                     9.564508135753571E-15
1.0E-11                  1580                     9.358661927959575E-15
1.0E-11                  1581                     9.157511571864339E-15
1.0E-11                  1582                     8.961057067467859E-15
1.0E-11                  1583                     8.769298414770133E-15
1.0E-11                  1584                     8.582235613771165E-15
1.0E-11                  1585                     8.399868664470954E-15
1.0E-11                  1586                     8.222197566869496E-15
1.0E-11                  1587                     8.049222320966799E-15
1.0E-11                  1588                     7.880942926762857E-15
1.0E-11                  1589                     7.717359384257675E-15
1.0E-11                  1590                     7.558471693451243E-15
1.0E-11                  1591                     7.404279854343569E-15
1.0E-11                  1592                     7.25478386693465E-15
1.0E-11                  1593                     7.109983731224491E-15
1.0E-11                  1594                     6.9698794472130906E-15
1.0E-11                  1595                     6.834471014900443E-15
1.0E-11                  1596                     6.703758434286552E-15
1.0E-11                  1597                     6.565287851806344E-15
1.0E-11                  1598                     6.4238879865508444E-15
1.0E-11                  1599                     6.285486489979043E-15
1.0E-11                  1600                     6.150083362090944E-15
1.0E-11                  1601                     6.017678602886545E-15
1.0E-11                  1602                     5.888272212365851E-15
1.0E-11                  1603                     5.7618641905288564E-15
1.0E-11                  1604                     5.638454537375565E-15
1.0E-11                  1605                     5.518043252905974E-15
1.0E-11                  1606                     5.400630337120082E-15
1.0E-11                  1607                     5.286215790017895E-15
1.0E-11                  1608                     5.1747996115994065E-15
1.0E-11                  1609                     5.0663818018646185E-15
1.0E-11                  1610                     4.9609623608135345E-15
1.0E-11                  1611                     4.858541288446153E-15
1.0E-11                  1612                     4.759118584762471E-15
1.0E-11                  1613                     4.66269424976249E-15
1.0E-11                  1614                     4.569268283446211E-15
1.0E-11                  1615                     4.4788406858136334E-15
1.0E-11                  1616                     4.391411456864757E-15
1.0E-11                  1617                     4.306980596599583E-15
1.0E-11                  1618                     4.221503729641147E-15
1.0E-11                  1619                     4.130599237057402E-15
1.0E-11                  1620                     4.041609285087714E-15
1.0E-11                  1621                     3.9545338737320845E-15
1.0E-11                  1622                     3.869373002990512E-15
1.0E-11                  1623                     3.786126672862996E-15
1.0E-11                  1624                     3.704794883349535E-15
1.0E-11                  1625                     3.625377634450133E-15
1.0E-11                  1626                     3.547874926164789E-15
1.0E-11                  1627                     3.4722867584935017E-15
1.0E-11                  1628                     3.398613131436271E-15
1.0E-11                  1629                     3.326854044993099E-15
1.0E-11                  1630                     3.2570094991639827E-15
1.0E-11                  1631                     3.1890794939489228E-15
1.0E-11                  1632                     3.123064029347923E-15
1.0E-11                  1633                     3.0589631053609786E-15
1.0E-11                  1634                     2.9967767219880896E-15
1.0E-11                  1635                     2.9365048792292602E-15
1.0E-11                  1636                     2.878147577084487E-15
1.0E-11                  1637                     2.8217048155537697E-15
1.0E-11                  1638                     2.7671765946371113E-15
1.0E-11                  1639                     2.71440326561913E-15
1.0E-11                  1640                     2.655964901134732E-15
1.0E-11                  1641                     2.5987490264228566E-15
1.0E-11                  1642                     2.5427556414835033E-15
1.0E-11                  1643                     2.487984746316671E-15
1.0E-11                  1644                     2.4344363409223603E-15
1.0E-11                  1645                     2.382110425300572E-15
1.0E-11                  1646                     2.3310069994513028E-15
1.0E-11                  1647                     2.2811260633745576E-15
1.0E-11                  1648                     2.232467617070333E-15
1.0E-11                  1649                     2.1850316605386303E-15
1.0E-11                  1650                     2.138818193779449E-15
1.0E-11                  1651                     2.0938272167927886E-15
1.0E-11                  1652                     2.05005872957865E-15
1.0E-11                  1653                     2.007512732137034E-15
1.0E-11                  1654                     1.9661892244679392E-15
1.0E-11                  1655                     1.9260882065713668E-15
1.0E-11                  1656                     1.8872096784473133E-15
1.0E-11                  1657                     1.849553640095783E-15
1.0E-11                  1658                     1.813120091516774E-15
1.0E-11                  1659                     1.7779090327102877E-15
1.0E-11                  1660                     1.743920463676322E-15
1.0E-11                  1661                     1.7077542998935158E-15
1.0E-11                  1662                     1.6709696821770124E-15
1.0E-11                  1663                     1.634965653832742E-15
1.0E-11                  1664                     1.5997422148607046E-15
1.0E-11                  1665                     1.5652993652608995E-15
1.0E-11                  1666                     1.5316371050333279E-15
1.0E-11                  1667                     1.4987554341779891E-15
1.0E-11                  1668                     1.4666543526948828E-15
1.0E-11                  1669                     1.4353338605840098E-15
1.0E-11                  1670                     1.4047939578453696E-15
1.0E-11                  1671                     1.3750346444789618E-15
1.0E-11                  1672                     1.3460559204847881E-15
1.0E-11                  1673                     1.3178577858628457E-15
1.0E-11                  1674                     1.290440240613137E-15
1.0E-11                  1675                     1.2638032847356605E-15
1.0E-11                  1676                     1.2379469182304178E-15
1.0E-11                  1677                     1.2128711410974072E-15
1.0E-11                  1678                     1.1885759533366304E-15
1.0E-11                  1679                     1.1650613549480857E-15
1.0E-11                  1680                     1.1423273459317742E-15
1.0E-11                  1681                     1.1203739262876951E-15
1.0E-11                  1682                     1.098050133368307E-15
1.0E-11                  1683                     1.0744023872932122E-15
1.0E-11                  1684                     1.0512530602555256E-15
1.0E-11                  1685                     1.0286021522552458E-15
1.0E-11                  1686                     1.0064496632923738E-15
1.0E-11                  1687                     9.847955933669096E-16
1.0E-11                  1688                     9.63639942478853E-16
1.0E-11                  1689                     9.42982710628204E-16
1.0E-11                  1690                     9.228238978149627E-16
1.0E-11                  1691                     9.03163504039129E-16
1.0E-11                  1692                     8.840015293007025E-16
1.0E-11                  1693                     8.653379735996844E-16
1.0E-11                  1694                     8.471728369360733E-16
1.0E-11                  1695                     8.295061193098702E-16
1.0E-11                  1696                     8.123378207210746E-16
1.0E-11                  1697                     7.956679411696862E-16
1.0E-11                  1698                     7.794964806557059E-16
1.0E-11                  1699                     7.638234391791335E-16
1.0E-11                  1700                     7.486488167399677E-16
1.0E-11                  1701                     7.339726133382105E-16
1.0E-11                  1702                     7.197948289738607E-16
1.0E-11                  1703                     7.060131400190645E-16
1.0E-11                  1704                     6.908116123402326E-16
1.0E-11                  1705                     6.759283286965771E-16
1.0E-11                  1706                     6.613632890880983E-16
1.0E-11                  1707                     6.471164935147961E-16
1.0E-11                  1708                     6.331879419766704E-16
1.0E-11                  1709                     6.195776344737211E-16
1.0E-11                  1710                     6.062855710059484E-16
1.0E-11                  1711                     5.933117515733525E-16
1.0E-11                  1712                     5.806561761759326E-16
1.0E-11                  1713                     5.683188448136897E-16
1.0E-11                  1714                     5.562997574866231E-16
1.0E-11                  1715                     5.445989141947333E-16
1.0E-11                  1716                     5.332163149380198E-16
1.0E-11                  1717                     5.22151959716483E-16
1.0E-11                  1718                     5.114058485301227E-16
1.0E-11                  1719                     5.00977981378939E-16
1.0E-11                  1720                     4.908683582629315E-16
1.0E-11                  1721                     4.810769791821009E-16
1.0E-11                  1722                     4.716038441364468E-16
1.0E-11                  1723                     4.624489531259693E-16
1.0E-11                  1724                     4.536123061506681E-16
1.0E-11                  1725                     4.441674602349793E-16
1.0E-11                  1726                     4.3459920548407424E-16
1.0E-11                  1727                     4.2523414870367055E-16
1.0E-11                  1728                     4.160722898937687E-16
1.0E-11                  1729                     4.0711362905436804E-16
1.0E-11                  1730                     3.983581661854689E-16
1.0E-11                  1731                     3.898059012870712E-16
1.0E-11                  1732                     3.814568343591753E-16
1.0E-11                  1733                     3.733109654017809E-16
1.0E-11                  1734                     3.6536829441488783E-16
1.0E-11                  1735                     3.5762882139849623E-16
1.0E-11                  1736                     3.5009254635260627E-16
1.0E-11                  1737                     3.427594692772177E-16
1.0E-11                  1738                     3.3562959017233077E-16
1.0E-11                  1739                     3.287029090379454E-16
1.0E-11                  1740                     3.219794258740615E-16
1.0E-11                  1741                     3.1545914068067904E-16
1.0E-11                  1742                     3.0914205345779823E-16
1.0E-11                  1743                     3.0302816420541867E-16
1.0E-11                  1744                     2.971174729235408E-16
1.0E-11                  1745                     2.9140997961216437E-16
1.0E-11                  1746                     2.8558045726846337E-16
1.0E-11                  1747                     2.7942952602262886E-16
1.0E-11                  1748                     2.7340833423294177E-16
1.0E-11                  1749                     2.6751688189940176E-16
1.0E-11                  1750                     2.617551690220091E-16
1.0E-11                  1751                     2.5612319560076365E-16
1.0E-11                  1752                     2.5062096163566517E-16
1.0E-11                  1753                     2.452484671267141E-16
1.0E-11                  1754                     2.4000571207391016E-16
1.0E-11                  1755                     2.3489269647725344E-16
1.0E-11                  1756                     2.2990942033674384E-16
1.0E-11                  1757                     2.250558836523816E-16
1.0E-11                  1758                     2.2033208642416645E-16
1.0E-11                  1759                     2.1573802865209856E-16
1.0E-11                  1760                     2.1127371033617776E-16
1.0E-11                  1761                     2.0693913147640429E-16
1.0E-11                  1762                     2.0273429207277794E-16
1.0E-11                  1763                     1.9865919212529882E-16
1.0E-11                  1764                     1.94713831633967E-16
1.0E-11                  1765                     1.9089821059878214E-16
1.0E-11                  1766                     1.872123290197447E-16
1.0E-11                  1767                     1.836136862441538E-16
1.0E-11                  1768                     1.7965980327403454E-16
1.0E-11                  1769                     1.7578875623176942E-16
1.0E-11                  1770                     1.7200054511735838E-16
1.0E-11                  1771                     1.6829516993080134E-16
1.0E-11                  1772                     1.6467263067209832E-16
1.0E-11                  1773                     1.611329273412495E-16
1.0E-11                  1774                     1.5767605993825465E-16
1.0E-11                  1775                     1.5430202846311396E-16
1.0E-11                  1776                     1.5101083291582716E-16
1.0E-11                  1777                     1.4780247329639456E-16
1.0E-11                  1778                     1.44676949604816E-16
1.0E-11                  1779                     1.416342618410915E-16
1.0E-11                  1780                     1.38674410005221E-16
1.0E-11                  1781                     1.3579739409720461E-16
1.0E-11                  1782                     1.3300321411704232E-16
1.0E-11                  1783                     1.3029187006473412E-16
