% Model:              NP_reactive_flow_TCE_in_Low_Permeable.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 7 2020, 21:51
% Table:              tce_retention_mass_7 - Global Evaluation 14 (TimeInt)
% lowPM_per              t (s)                    tce_retention_mass (mol/m)
1.0E-17                  1205                     4.6565979631645124E-5
1.0E-17                  1206                     4.651110907106121E-5
1.0E-17                  1207                     4.645631074258303E-5
1.0E-17                  1208                     4.640158464621047E-5
1.0E-17                  1209                     4.634693078194364E-5
1.0E-17                  1210                     4.6292349149782365E-5
1.0E-17                  1211                     4.6237839749726825E-5
1.0E-17                  1212                     4.618340258177692E-5
1.0E-17                  1213                     4.61290376459327E-5
1.0E-17                  1214                     4.607474494219413E-5
1.0E-17                  1215                     4.602052447056125E-5
1.0E-17                  1216                     4.5966376231033985E-5
1.0E-17                  1217                     4.591230022361243E-5
1.0E-17                  1218                     4.585829644829649E-5
1.0E-17                  1219                     4.58043649050862E-5
1.0E-17                  1220                     4.5750505593981606E-5
1.0E-17                  1221                     4.569671851498271E-5
1.0E-17                  1222                     4.56430036680894E-5
1.0E-17                  1223                     4.558936105330184E-5
1.0E-17                  1224                     4.553579067061995E-5
1.0E-17                  1225                     4.54822925200436E-5
1.0E-17                  1226                     4.542886660157305E-5
1.0E-17                  1227                     4.537551291520801E-5
1.0E-17                  1228                     4.532223146094875E-5
1.0E-17                  1229                     4.5269022238795125E-5
1.0E-17                  1230                     4.521588524874714E-5
1.0E-17                  1231                     4.5162820490804895E-5
1.0E-17                  1232                     4.510982796496821E-5
1.0E-17                  1233                     4.5056907671237254E-5
1.0E-17                  1234                     4.500405960961189E-5
1.0E-17                  1235                     4.4951283780092284E-5
1.0E-17                  1236                     4.489858018267831E-5
1.0E-17                  1237                     4.4845948817369916E-5
1.0E-17                  1238                     4.47933896841673E-5
1.0E-17                  1239                     4.474090278307024E-5
1.0E-17                  1240                     4.4688488114078964E-5
1.0E-17                  1241                     4.463614567719323E-5
1.0E-17                  1242                     4.4583875472413304E-5
1.0E-17                  1243                     4.453167749973888E-5
1.0E-17                  1244                     4.4479551759170185E-5
1.0E-17                  1245                     4.44274982507072E-5
1.0E-17                  1246                     4.4375516974349825E-5
1.0E-17                  1247                     4.43236079300981E-5
1.0E-17                  1248                     4.427177111795207E-5
1.0E-17                  1249                     4.422000653791167E-5
1.0E-17                  1250                     4.4168314189977056E-5
1.0E-17                  1251                     4.4116694074147944E-5
1.0E-17                  1252                     4.406514619042455E-5
1.0E-17                  1253                     4.4013670538806866E-5
1.0E-17                  1254                     4.396226711929474E-5
1.0E-17                  1255                     4.391093593188841E-5
1.0E-17                  1256                     4.3859676976587684E-5
1.0E-17                  1257                     4.380849025339256E-5
1.0E-17                  1258                     4.3757375762303144E-5
1.0E-17                  1259                     4.3706333503319367E-5
1.0E-17                  1260                     4.365536347644133E-5
1.0E-17                  1261                     4.3604465681668904E-5
1.0E-17                  1262                     4.355364011900214E-5
1.0E-17                  1263                     4.350288678844101E-5
1.0E-17                  1264                     4.3452205689985596E-5
1.0E-17                  1265                     4.34015968236358E-5
1.0E-17                  1266                     4.335106018939171E-5
1.0E-17                  1267                     4.330059578725329E-5
1.0E-17                  1268                     4.325020361722052E-5
1.0E-17                  1269                     4.319988367929336E-5
1.0E-17                  1270                     4.31496359734719E-5
1.0E-17                  1271                     4.3099460499756066E-5
1.0E-17                  1272                     4.304935725814596E-5
1.0E-17                  1273                     4.299932624864148E-5
1.0E-17                  1274                     4.294936747124268E-5
1.0E-17                  1275                     4.289948092594949E-5
1.0E-17                  1276                     4.284966661276207E-5
1.0E-17                  1277                     4.279992453168022E-5
1.0E-17                  1278                     4.2750254682704073E-5
1.0E-17                  1279                     4.270065706583354E-5
1.0E-17                  1280                     4.265113168106871E-5
1.0E-17                  1281                     4.260167852840956E-5
1.0E-17                  1282                     4.2552297607856004E-5
1.0E-17                  1283                     4.250298891940821E-5
1.0E-17                  1284                     4.245375246306601E-5
1.0E-17                  1285                     4.240458823882946E-5
1.0E-17                  1286                     4.235549624669866E-5
1.0E-17                  1287                     4.230647648667341E-5
1.0E-17                  1288                     4.225752895875388E-5
1.0E-17                  1289                     4.2208653662940026E-5
1.0E-17                  1290                     4.215985059923177E-5
1.0E-17                  1291                     4.211111976762926E-5
1.0E-17                  1292                     4.206246116813243E-5
1.0E-17                  1293                     4.201387480074119E-5
1.0E-17                  1294                     4.1965360665455626E-5
1.0E-17                  1295                     4.191691876227576E-5
1.0E-17                  1296                     4.1868549091201564E-5
1.0E-17                  1297                     4.1820011786318E-5
1.0E-17                  1298                     4.1770669537924826E-5
1.0E-17                  1299                     4.1721385808880316E-5
1.0E-17                  1300                     4.167216059918449E-5
1.0E-17                  1301                     4.162299390883732E-5
1.0E-17                  1302                     4.157388573783883E-5
1.0E-17                  1303                     4.152483608618898E-5
1.0E-17                  1304                     4.1475844953887814E-5
1.0E-17                  1305                     4.1426912340935384E-5
1.0E-17                  1306                     4.1378038247331594E-5
1.0E-17                  1307                     4.1329222673076474E-5
1.0E-17                  1308                     4.128046561817003E-5
1.0E-17                  1309                     4.123176708261225E-5
1.0E-17                  1310                     4.118312706640316E-5
1.0E-17                  1311                     4.113454556954268E-5
1.0E-17                  1312                     4.1086022592030934E-5
1.0E-17                  1313                     4.1037558133867865E-5
1.0E-17                  1314                     4.0989152195053466E-5
1.0E-17                  1315                     4.0940804775587734E-5
1.0E-17                  1316                     4.08925158754707E-5
1.0E-17                  1317                     4.084428549470227E-5
1.0E-17                  1318                     4.0796113633282614E-5
1.0E-17                  1319                     4.074800029121152E-5
1.0E-17                  1320                     4.069994546848916E-5
1.0E-17                  1321                     4.065194916511554E-5
1.0E-17                  1322                     4.060401138109048E-5
1.0E-17                  1323                     4.05561321164141E-5
1.0E-17                  1324                     4.0508311371086466E-5
1.0E-17                  1325                     4.046054914510742E-5
1.0E-17                  1326                     4.041284543847714E-5
1.0E-17                  1327                     4.036520025119551E-5
1.0E-17                  1328                     4.0317613583262467E-5
1.0E-17                  1329                     4.027008543467813E-5
1.0E-17                  1330                     4.022261580544255E-5
1.0E-17                  1331                     4.017520469555554E-5
1.0E-17                  1332                     4.012785210501733E-5
1.0E-17                  1333                     4.008055803382768E-5
1.0E-17                  1334                     4.003332248198672E-5
1.0E-17                  1335                     3.998614544949444E-5
1.0E-17                  1336                     3.993902693635089E-5
1.0E-17                  1337                     3.989196694255601E-5
1.0E-17                  1338                     3.984496546810977E-5
1.0E-17                  1339                     3.979802251301215E-5
1.0E-17                  1340                     3.9751138077263246E-5
1.0E-17                  1341                     3.9704312160863054E-5
1.0E-17                  1342                     3.965754476381148E-5
1.0E-17                  1343                     3.96108358861086E-5
1.0E-17                  1344                     3.956418552775444E-5
1.0E-17                  1345                     3.9517593688748825E-5
1.0E-17                  1346                     3.947106036909197E-5
1.0E-17                  1347                     3.9424585568783804E-5
1.0E-17                  1348                     3.9378169287824354E-5
1.0E-17                  1349                     3.93318115262135E-5
1.0E-17                  1350                     3.9285512283951304E-5
1.0E-17                  1351                     3.923927156103784E-5
1.0E-17                  1352                     3.919308935747301E-5
1.0E-17                  1353                     3.9146965673256875E-5
1.0E-17                  1354                     3.9100900508389395E-5
1.0E-17                  1355                     3.90548938628706E-5
1.0E-17                  1356                     3.900894573670048E-5
1.0E-17                  1357                     3.8963056129879003E-5
1.0E-17                  1358                     3.891722504240622E-5
1.0E-17                  1359                     3.887145247428219E-5
1.0E-17                  1360                     3.88257384255067E-5
1.0E-17                  1361                     3.878008289607996E-5
1.0E-17                  1362                     3.8734485886001896E-5
1.0E-17                  1363                     3.868894739527248E-5
1.0E-17                  1364                     3.864346742389174E-5
1.0E-17                  1365                     3.859804597185971E-5
1.0E-17                  1366                     3.8552683039176305E-5
1.0E-17                  1367                     3.850737862584152E-5
1.0E-17                  1368                     3.846213273185553E-5
1.0E-17                  1369                     3.841694535721816E-5
1.0E-17                  1370                     3.837181650192951E-5
1.0E-17                  1371                     3.8326746165989495E-5
1.0E-17                  1372                     3.828173434939814E-5
1.0E-17                  1373                     3.8236781052155445E-5
1.0E-17                  1374                     3.8191886274261426E-5
1.0E-17                  1375                     3.814705001571616E-5
1.0E-17                  1376                     3.810227227651948E-5
1.0E-17                  1377                     3.8057553056671496E-5
1.0E-17                  1378                     3.801289235617218E-5
1.0E-17                  1379                     3.796829017502155E-5
1.0E-17                  1380                     3.792374651321961E-5
1.0E-17                  1381                     3.787926137076633E-5
1.0E-17                  1382                     3.78348347476617E-5
1.0E-17                  1383                     3.779046664390574E-5
1.0E-17                  1384                     3.774615705949848E-5
1.0E-17                  1385                     3.77019059944399E-5
1.0E-17                  1386                     3.765771344872999E-5
1.0E-17                  1387                     3.761357942236871E-5
1.0E-17                  1388                     3.7569503915356124E-5
1.0E-17                  1389                     3.7525486927692256E-5
1.0E-17                  1390                     3.7481528459377037E-5
1.0E-17                  1391                     3.743762851041051E-5
1.0E-17                  1392                     3.739378708079261E-5
1.0E-17                  1393                     3.735000417052338E-5
1.0E-17                  1394                     3.7306279779602885E-5
1.0E-17                  1395                     3.726261390803101E-5
1.0E-17                  1396                     3.721900655580786E-5
1.0E-17                  1397                     3.7175457722933295E-5
1.0E-17                  1398                     3.71319674094075E-5
1.0E-17                  1399                     3.70885356152303E-5
1.0E-17                  1400                     3.704516234040185E-5
1.0E-17                  1401                     3.7001847584921974E-5
1.0E-17                  1402                     3.6958591348790845E-5
1.0E-17                  1403                     3.6915393632008426E-5
1.0E-17                  1404                     3.6872254434574614E-5
1.0E-17                  1405                     3.6829173756489485E-5
1.0E-17                  1406                     3.678615159775306E-5
1.0E-17                  1407                     3.674318795836526E-5
1.0E-17                  1408                     3.670028283832617E-5
1.0E-17                  1409                     3.665743623763571E-5
1.0E-17                  1410                     3.661464815629395E-5
1.0E-17                  1411                     3.6571918594300885E-5
1.0E-17                  1412                     3.6529247551656476E-5
1.0E-17                  1413                     3.648663502836078E-5
1.0E-17                  1414                     3.644408102441368E-5
1.0E-17                  1415                     3.640158553981528E-5
1.0E-17                  1416                     3.635914857456557E-5
1.0E-17                  1417                     3.631677012866453E-5
1.0E-17                  1418                     3.6274450202112195E-5
1.0E-17                  1419                     3.623218879490848E-5
1.0E-17                  1420                     3.618998590705346E-5
1.0E-17                  1421                     3.614784153854713E-5
1.0E-17                  1422                     3.610575568938942E-5
1.0E-17                  1423                     3.6063728359580436E-5
1.0E-17                  1424                     3.6021759549120105E-5
1.0E-17                  1425                     3.5979849258008483E-5
1.0E-17                  1426                     3.5937997486245496E-5
1.0E-17                  1427                     3.589620423383114E-5
1.0E-17                  1428                     3.5854469500765535E-5
1.0E-17                  1429                     3.581279328704861E-5
1.0E-17                  1430                     3.57711755926803E-5
1.0E-17                  1431                     3.572961641766067E-5
1.0E-17                  1432                     3.568811576198975E-5
1.0E-17                  1433                     3.5646673625667464E-5
1.0E-17                  1434                     3.560529000869388E-5
1.0E-17                  1435                     3.556396491106898E-5
1.0E-17                  1436                     3.552269833279265E-5
1.0E-17                  1437                     3.548149027386513E-5
1.0E-17                  1438                     3.5440340734286224E-5
1.0E-17                  1439                     3.5399249714056004E-5
1.0E-17                  1440                     3.535821721317448E-5
1.0E-17                  1441                     3.531724323164157E-5
1.0E-17                  1442                     3.527632776945739E-5
1.0E-17                  1443                     3.5235470826621814E-5
1.0E-17                  1444                     3.5194672403135005E-5
1.0E-17                  1445                     3.5153932498996836E-5
1.0E-17                  1446                     3.5113251114207276E-5
1.0E-17                  1447                     3.5072628248766465E-5
1.0E-17                  1448                     3.5032063902674255E-5
1.0E-17                  1449                     3.4991558075930816E-5
1.0E-17                  1450                     3.495111076853598E-5
1.0E-17                  1451                     3.491072198048988E-5
1.0E-17                  1452                     3.487039171179235E-5
1.0E-17                  1453                     3.483011996244358E-5
1.0E-17                  1454                     3.478990673244349E-5
1.0E-17                  1455                     3.4749752021791995E-5
1.0E-17                  1456                     3.4709655830489236E-5
1.0E-17                  1457                     3.466961815853514E-5
1.0E-17                  1458                     3.46296390059297E-5
1.0E-17                  1459                     3.458908939754107E-5
1.0E-17                  1460                     3.454835528972905E-5
1.0E-17                  1461                     3.450766906364854E-5
1.0E-17                  1462                     3.446703071929943E-5
1.0E-17                  1463                     3.442644025668183E-5
1.0E-17                  1464                     3.438589767579561E-5
1.0E-17                  1465                     3.434540297664088E-5
1.0E-17                  1466                     3.4304956159217594E-5
1.0E-17                  1467                     3.4264557223525774E-5
1.0E-17                  1468                     3.4224206169565364E-5
1.0E-17                  1469                     3.418390299733642E-5
1.0E-17                  1470                     3.4143647706838984E-5
1.0E-17                  1471                     3.410344029807297E-5
1.0E-17                  1472                     3.406328077103836E-5
1.0E-17                  1473                     3.402316912573522E-5
1.0E-17                  1474                     3.398310536216358E-5
1.0E-17                  1475                     3.3943089480323375E-5
1.0E-17                  1476                     3.3903121480214665E-5
1.0E-17                  1477                     3.3863201361837344E-5
1.0E-17                  1478                     3.382332912519145E-5
1.0E-17                  1479                     3.3783504770277034E-5
1.0E-17                  1480                     3.374372829709407E-5
1.0E-17                  1481                     3.3703999705642554E-5
1.0E-17                  1482                     3.3664318995922527E-5
1.0E-17                  1483                     3.362468616793393E-5
1.0E-17                  1484                     3.3585101221676777E-5
1.0E-17                  1485                     3.3545564157151094E-5
1.0E-17                  1486                     3.350607497435684E-5
1.0E-17                  1487                     3.346663367329405E-5
1.0E-17                  1488                     3.342724025396272E-5
1.0E-17                  1489                     3.338789471636284E-5
1.0E-17                  1490                     3.334859706049439E-5
1.0E-17                  1491                     3.330934728635744E-5
1.0E-17                  1492                     3.327014539395189E-5
1.0E-17                  1493                     3.323099138327782E-5
1.0E-17                  1494                     3.319188525433516E-5
1.0E-17                  1495                     3.315282700712403E-5
1.0E-17                  1496                     3.3113816641644295E-5
1.0E-17                  1497                     3.3074854157896054E-5
1.0E-17                  1498                     3.3035939555879195E-5
1.0E-17                  1499                     3.2997072835593855E-5
1.0E-17                  1500                     3.2958253997039925E-5
1.0E-17                  1501                     3.291948304021748E-5
1.0E-17                  1502                     3.288075996512648E-5
1.0E-17                  1503                     3.284208477176689E-5
1.0E-17                  1504                     3.280345746013878E-5
1.0E-17                  1505                     3.276487803024213E-5
1.0E-17                  1506                     3.272634648207696E-5
1.0E-17                  1507                     3.2687862815643186E-5
1.0E-17                  1508                     3.2649427030940874E-5
1.0E-17                  1509                     3.2611039127970026E-5
1.0E-17                  1510                     3.257269910673067E-5
1.0E-17                  1511                     3.253440696722268E-5
1.0E-17                  1512                     3.24961627094462E-5
1.0E-17                  1513                     3.245796633340116E-5
1.0E-17                  1514                     3.241981783908761E-5
1.0E-17                  1515                     3.238171722650546E-5
1.0E-17                  1516                     3.234366449565479E-5
1.0E-17                  1517                     3.230565964653553E-5
1.0E-17                  1518                     3.226770267914777E-5
1.0E-17                  1519                     3.222979359349145E-5
1.0E-17                  1520                     3.219193238956659E-5
1.0E-17                  1521                     3.215411906737318E-5
1.0E-17                  1522                     3.211635362691117E-5
1.0E-17                  1523                     3.207863606818067E-5
1.0E-17                  1524                     3.2040966391181574E-5
1.0E-17                  1525                     3.200334459591399E-5
1.0E-17                  1526                     3.196577068237784E-5
1.0E-17                  1527                     3.192824465057315E-5
1.0E-17                  1528                     3.189076650049989E-5
1.0E-17                  1529                     3.185333623215807E-5
1.0E-17                  1530                     3.181595384554771E-5
1.0E-17                  1531                     3.177861934066879E-5
1.0E-17                  1532                     3.1741332717521354E-5
1.0E-17                  1533                     3.1704093976105374E-5
1.0E-17                  1534                     3.166690311642082E-5
1.0E-17                  1535                     3.1629760138467746E-5
1.0E-17                  1536                     3.159266504224607E-5
1.0E-17                  1537                     3.155561782775589E-5
1.0E-17                  1538                     3.1518618494997167E-5
1.0E-17                  1539                     3.14816670439699E-5
1.0E-17                  1540                     3.144476347467406E-5
1.0E-17                  1541                     3.1407907787109656E-5
1.0E-17                  1542                     3.137109998127674E-5
1.0E-17                  1543                     3.1334340057175244E-5
1.0E-17                  1544                     3.129762801480525E-5
1.0E-17                  1545                     3.1260963854166635E-5
1.0E-17                  1546                     3.122434757525954E-5
1.0E-17                  1547                     3.118777917808388E-5
1.0E-17                  1548                     3.1151258662639675E-5
1.0E-17                  1549                     3.111478602892687E-5
1.0E-17                  1550                     3.1078361276945605E-5
1.0E-17                  1551                     3.104198440669572E-5
1.0E-17                  1552                     3.100565541817731E-5
1.0E-17                  1553                     3.096937431139034E-5
1.0E-17                  1554                     3.093314108633486E-5
1.0E-17                  1555                     3.0896955743010826E-5
1.0E-17                  1556                     3.086081828141822E-5
1.0E-17                  1557                     3.0824728701557085E-5
1.0E-17                  1558                     3.0788687003427356E-5
1.0E-17                  1559                     3.075269318702912E-5
1.0E-17                  1560                     3.071674725236234E-5
1.0E-17                  1561                     3.068084919942699E-5
1.0E-17                  1562                     3.064499902822312E-5
1.0E-17                  1563                     3.060919673875069E-5
1.0E-17                  1564                     3.05734423310097E-5
1.0E-17                  1565                     3.053773580500017E-5
1.0E-17                  1566                     3.0502077160722084E-5
1.0E-17                  1567                     3.046646639817546E-5
1.0E-17                  1568                     3.0430903517360262E-5
1.0E-17                  1569                     3.0395388518276547E-5
1.0E-17                  1570                     3.035992140092425E-5
1.0E-17                  1571                     3.0324502165303463E-5
1.0E-17                  1572                     3.0289130811414107E-5
1.0E-17                  1573                     3.025380733925617E-5
1.0E-17                  1574                     3.021853174882969E-5
1.0E-17                  1575                     3.018330404013471E-5
1.0E-17                  1576                     3.0148124213171148E-5
1.0E-17                  1577                     3.0112992267939038E-5
1.0E-17                  1578                     3.0077908204438382E-5
1.0E-17                  1579                     3.0042872022669214E-5
1.0E-17                  1580                     3.000788372263142E-5
1.0E-17                  1581                     2.9972943304325114E-5
1.0E-17                  1582                     2.9938050767750288E-5
1.0E-17                  1583                     2.9903206112906898E-5
1.0E-17                  1584                     2.9868409339794946E-5
1.0E-17                  1585                     2.9833660448414427E-5
1.0E-17                  1586                     2.9798959438765413E-5
1.0E-17                  1587                     2.976430631084781E-5
1.0E-17                  1588                     2.9729701064661713E-5
1.0E-17                  1589                     2.9695143700207013E-5
1.0E-17                  1590                     2.9660634217483778E-5
1.0E-17                  1591                     2.9626172616492017E-5
1.0E-17                  1592                     2.9591758897231703E-5
1.0E-17                  1593                     2.9557393059702785E-5
1.0E-17                  1594                     2.952307510390537E-5
1.0E-17                  1595                     2.948880502983943E-5
1.0E-17                  1596                     2.9454582837504906E-5
1.0E-17                  1597                     2.942040852690184E-5
1.0E-17                  1598                     2.938628209803019E-5
1.0E-17                  1599                     2.935220355088998E-5
1.0E-17                  1600                     2.9318172885481335E-5
1.0E-17                  1601                     2.928419010180406E-5
1.0E-17                  1602                     2.925025519985829E-5
1.0E-17                  1603                     2.9216368179643907E-5
1.0E-17                  1604                     2.9182529041161017E-5
1.0E-17                  1605                     2.9148737784409554E-5
1.0E-17                  1606                     2.9114994409389562E-5
1.0E-17                  1607                     2.9081298916101E-5
1.0E-17                  1608                     2.9047651304543916E-5
1.0E-17                  1609                     2.901405157471825E-5
1.0E-17                  1610                     2.8980499726624095E-5
1.0E-17                  1611                     2.8946995760261332E-5
1.0E-17                  1612                     2.8913539675630057E-5
1.0E-17                  1613                     2.8880131472730206E-5
1.0E-17                  1614                     2.8846771151561835E-5
1.0E-17                  1615                     2.881345871212495E-5
1.0E-17                  1616                     2.8780194154419435E-5
1.0E-17                  1617                     2.874697747844543E-5
1.0E-17                  1618                     2.871380868420284E-5
1.0E-17                  1619                     2.868068777169172E-5
1.0E-17                  1620                     2.864744963282671E-5
1.0E-17                  1621                     2.8613735960605946E-5
1.0E-17                  1622                     2.858006172045737E-5
1.0E-17                  1623                     2.854642691238097E-5
1.0E-17                  1624                     2.8512831536376808E-5
1.0E-17                  1625                     2.8479275592444786E-5
1.0E-17                  1626                     2.844575908058503E-5
1.0E-17                  1627                     2.8412282000797386E-5
1.0E-17                  1628                     2.8378844353081998E-5
1.0E-17                  1629                     2.8345446137438797E-5
1.0E-17                  1630                     2.831208735386776E-5
1.0E-17                  1631                     2.8278768002368945E-5
1.0E-17                  1632                     2.8245488082942333E-5
1.0E-17                  1633                     2.8212247595587882E-5
1.0E-17                  1634                     2.8179046540305676E-5
1.0E-17                  1635                     2.814588491709565E-5
1.0E-17                  1636                     2.811276272595778E-5
1.0E-17                  1637                     2.807967996689215E-5
1.0E-17                  1638                     2.8046636639898686E-5
1.0E-17                  1639                     2.801363274497744E-5
1.0E-17                  1640                     2.7980668282128362E-5
1.0E-17                  1641                     2.7947743251351502E-5
1.0E-17                  1642                     2.791485765264686E-5
1.0E-17                  1643                     2.7882011486014358E-5
1.0E-17                  1644                     2.7849204751454097E-5
1.0E-17                  1645                     2.7816437448966027E-5
1.0E-17                  1646                     2.7783709578550087E-5
1.0E-17                  1647                     2.7751021140206426E-5
1.0E-17                  1648                     2.7718372133934936E-5
1.0E-17                  1649                     2.768576255973565E-5
1.0E-17                  1650                     2.7653192417608537E-5
1.0E-17                  1651                     2.7620661707553653E-5
1.0E-17                  1652                     2.758817042957095E-5
1.0E-17                  1653                     2.7555718583660416E-5
1.0E-17                  1654                     2.7523306169822077E-5
1.0E-17                  1655                     2.7490933188055976E-5
1.0E-17                  1656                     2.745859963836204E-5
1.0E-17                  1657                     2.742630552074028E-5
1.0E-17                  1658                     2.7394050835190738E-5
1.0E-17                  1659                     2.7361835581713407E-5
1.0E-17                  1660                     2.7329659760308278E-5
1.0E-17                  1661                     2.7297523370975308E-5
1.0E-17                  1662                     2.7265426413714587E-5
1.0E-17                  1663                     2.723336888852601E-5
1.0E-17                  1664                     2.7201350795409637E-5
1.0E-17                  1665                     2.716937213436547E-5
1.0E-17                  1666                     2.71374329053935E-5
1.0E-17                  1667                     2.7105533108493747E-5
1.0E-17                  1668                     2.7073672743666164E-5
1.0E-17                  1669                     2.7041851810910765E-5
1.0E-17                  1670                     2.701007031022755E-5
1.0E-17                  1671                     2.6978328241616584E-5
1.0E-17                  1672                     2.694662560507778E-5
1.0E-17                  1673                     2.691496240061117E-5
1.0E-17                  1674                     2.6883338628216755E-5
1.0E-17                  1675                     2.6851754287894563E-5
1.0E-17                  1676                     2.6820209379644564E-5
1.0E-17                  1677                     2.678870390346672E-5
1.0E-17                  1678                     2.6757237859361095E-5
1.0E-17                  1679                     2.6725811247327675E-5
1.0E-17                  1680                     2.6694424067366453E-5
1.0E-17                  1681                     2.6663076319477385E-5
1.0E-17                  1682                     2.6631768003660535E-5
1.0E-17                  1683                     2.6600499119915916E-5
1.0E-17                  1684                     2.6569269668243447E-5
1.0E-17                  1685                     2.6538079648643227E-5
1.0E-17                  1686                     2.6506929061115122E-5
1.0E-17                  1687                     2.6475817905659253E-5
1.0E-17                  1688                     2.6444746182275622E-5
1.0E-17                  1689                     2.6413713890964148E-5
1.0E-17                  1690                     2.638272103172488E-5
1.0E-17                  1691                     2.635176760455778E-5
1.0E-17                  1692                     2.6320853609462908E-5
1.0E-17                  1693                     2.6289979046440208E-5
1.0E-17                  1694                     2.6259143915489698E-5
1.0E-17                  1695                     2.622834821661143E-5
1.0E-17                  1696                     2.6197591949805308E-5
1.0E-17                  1697                     2.6166875115071384E-5
1.0E-17                  1698                     2.6136197712409692E-5
1.0E-17                  1699                     2.610555974182017E-5
1.0E-17                  1700                     2.6074961203302866E-5
1.0E-17                  1701                     2.604440209685773E-5
1.0E-17                  1702                     2.6013882422484824E-5
1.0E-17                  1703                     2.598340218018408E-5
1.0E-17                  1704                     2.5952961369955545E-5
1.0E-17                  1705                     2.5922559991799202E-5
1.0E-17                  1706                     2.5892198045715046E-5
1.0E-17                  1707                     2.5861875531703098E-5
1.0E-17                  1708                     2.5831592449763345E-5
1.0E-17                  1709                     2.580134879989575E-5
1.0E-17                  1710                     2.5771144582100416E-5
1.0E-17                  1711                     2.5740979796377235E-5
1.0E-17                  1712                     2.571085444272628E-5
1.0E-17                  1713                     2.568076852114748E-5
1.0E-17                  1714                     2.5650722031640867E-5
1.0E-17                  1715                     2.5620714974206516E-5
1.0E-17                  1716                     2.5590747348844327E-5
1.0E-17                  1717                     2.556081915555433E-5
1.0E-17                  1718                     2.553093039433652E-5
1.0E-17                  1719                     2.5501081065190936E-5
1.0E-17                  1720                     2.547127116811753E-5
1.0E-17                  1721                     2.544150070311632E-5
1.0E-17                  1722                     2.5411769670187296E-5
1.0E-17                  1723                     2.5382078069330506E-5
1.0E-17                  1724                     2.535242590054584E-5
1.0E-17                  1725                     2.5322813163833438E-5
1.0E-17                  1726                     2.5293239859193203E-5
1.0E-17                  1727                     2.526370598662517E-5
1.0E-17                  1728                     2.5234211546129304E-5
1.0E-17                  1729                     2.5204756537705662E-5
1.0E-17                  1730                     2.51753409613542E-5
1.0E-17                  1731                     2.514596481707496E-5
1.0E-17                  1732                     2.5116628104867923E-5
1.0E-17                  1733                     2.5087330824733055E-5
1.0E-17                  1734                     2.5058072976670378E-5
1.0E-17                  1735                     2.5028854560679908E-5
1.0E-17                  1736                     2.499967557676163E-5
1.0E-17                  1737                     2.4970536024915534E-5
1.0E-17                  1738                     2.4941435905141668E-5
1.0E-17                  1739                     2.4912375217439948E-5
1.0E-17                  1740                     2.488335396181049E-5
1.0E-17                  1741                     2.4854372138253176E-5
1.0E-17                  1742                     2.4825429746768086E-5
1.0E-17                  1743                     2.479652678735516E-5
1.0E-17                  1744                     2.4767663260014438E-5
1.0E-17                  1745                     2.4738839164745914E-5
1.0E-17                  1746                     2.4710054501549597E-5
1.0E-17                  1747                     2.468130927042551E-5
1.0E-17                  1748                     2.4652603471373554E-5
1.0E-17                  1749                     2.4623937104393796E-5
1.0E-17                  1750                     2.459531016948627E-5
1.0E-17                  1751                     2.4566722666650918E-5
1.0E-17                  1752                     2.4538174595887794E-5
1.0E-17                  1753                     2.450966595719685E-5
1.0E-17                  1754                     2.4481196750578125E-5
1.0E-17                  1755                     2.445276697603153E-5
1.0E-17                  1756                     2.442437663355718E-5
1.0E-17                  1757                     2.439602572315497E-5
1.0E-17                  1758                     2.4367714244825006E-5
1.0E-17                  1759                     2.433944219856721E-5
1.0E-17                  1760                     2.431120958438164E-5
1.0E-17                  1761                     2.4283016402268267E-5
1.0E-17                  1762                     2.4254862652227058E-5
1.0E-17                  1763                     2.4226748334258087E-5
1.0E-17                  1764                     2.4198673448361273E-5
1.0E-17                  1765                     2.417063799453668E-5
1.0E-17                  1766                     2.4142641972784282E-5
1.0E-17                  1767                     2.411468538310407E-5
1.0E-17                  1768                     2.408676822549605E-5
1.0E-17                  1769                     2.405889049996021E-5
1.0E-17                  1770                     2.4031052206496607E-5
1.0E-17                  1771                     2.4003253345105162E-5
1.0E-17                  1772                     2.397549391578592E-5
1.0E-17                  1773                     2.394777391853892E-5
1.0E-17                  1774                     2.3920093353364076E-5
1.0E-17                  1775                     2.3892452220261398E-5
1.0E-17                  1776                     2.3864850519230965E-5
1.0E-17                  1777                     2.3837288250272676E-5
1.0E-17                  1778                     2.3809765413386652E-5
1.0E-17                  1779                     2.3782282008572795E-5
1.0E-17                  1780                     2.3754838035831095E-5
1.0E-17                  1781                     2.3727433495161674E-5
1.0E-17                  1782                     2.3699583911968356E-5
1.0E-17                  1783                     2.367160899634954E-5
1.0E-17                  1784                     2.3643665595056474E-5
1.0E-17                  1785                     2.361575370808918E-5
1.0E-17                  1786                     2.3587873335447556E-5
1.0E-17                  1787                     2.3560024477131705E-5
1.0E-17                  1788                     2.3532207133141606E-5
1.0E-17                  1789                     2.3504421303477186E-5
1.0E-17                  1790                     2.347666698813858E-5
1.0E-17                  1791                     2.3448944187125657E-5
1.0E-17                  1792                     2.342125290043847E-5
1.0E-17                  1793                     2.339359312807703E-5
1.0E-17                  1794                     2.336596487004135E-5
1.0E-17                  1795                     2.333836812633138E-5
