% Model:              NP_reactive_flow_TCE_in_Low_Permeable.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 7 2020, 21:51
% Table:              tce_retention_mass_4 - tce_outflow_mass_Inte (tce_outflow_Inte)
% lowPM_per              t (s)                    tce_retention_mass (mol/m)
1.0E-14                  603                      9.5414753499483E-5
1.0E-14                  604                      9.529657594651931E-5
1.0E-14                  605                      9.517859842879063E-5
1.0E-14                  606                      9.506082094629738E-5
1.0E-14                  607                      9.49432434990395E-5
1.0E-14                  608                      9.482586608701713E-5
1.0E-14                  609                      9.470868871022978E-5
1.0E-14                  610                      9.459171136867813E-5
1.0E-14                  611                      9.447493406236153E-5
1.0E-14                  612                      9.435835679128032E-5
1.0E-14                  613                      9.424197955543451E-5
1.0E-14                  614                      9.412580235482411E-5
1.0E-14                  615                      9.400982518944881E-5
1.0E-14                  616                      9.389404805930898E-5
1.0E-14                  617                      9.377847096440469E-5
1.0E-14                  618                      9.366309390473552E-5
1.0E-14                  619                      9.354791688030156E-5
1.0E-14                  620                      9.343293989110312E-5
1.0E-14                  621                      9.33181629371401E-5
1.0E-14                  622                      9.320358601841222E-5
1.0E-14                  623                      9.308920913491992E-5
1.0E-14                  624                      9.297503228666281E-5
1.0E-14                  625                      9.286105547364107E-5
1.0E-14                  626                      9.27472786958546E-5
1.0E-14                  627                      9.263370195330349E-5
1.0E-14                  628                      9.252032524598783E-5
1.0E-14                  629                      9.240714857390739E-5
1.0E-14                  630                      9.22941719370623E-5
1.0E-14                  631                      9.21813953354526E-5
1.0E-14                  632                      9.20688187690782E-5
1.0E-14                  633                      9.195644223793925E-5
1.0E-14                  634                      9.184426574203554E-5
1.0E-14                  635                      9.173228928136725E-5
1.0E-14                  636                      9.162051285593427E-5
1.0E-14                  637                      9.150893646573653E-5
1.0E-14                  638                      9.139756011077412E-5
1.0E-14                  639                      9.128638379104721E-5
1.0E-14                  640                      9.117540750655551E-5
1.0E-14                  641                      9.106463125729922E-5
1.0E-14                  642                      9.095405504327815E-5
1.0E-14                  643                      9.084367886449264E-5
1.0E-14                  644                      9.073350272094227E-5
1.0E-14                  645                      9.062352661262731E-5
1.0E-14                  646                      9.051375053954767E-5
1.0E-14                  647                      9.040417450170341E-5
1.0E-14                  648                      9.029479849909459E-5
1.0E-14                  649                      9.018562253172081E-5
1.0E-14                  650                      9.007559133227673E-5
1.0E-14                  651                      8.996523137045427E-5
1.0E-14                  652                      8.985503323094527E-5
1.0E-14                  653                      8.974499691374951E-5
1.0E-14                  654                      8.963512241886733E-5
1.0E-14                  655                      8.952540974629834E-5
1.0E-14                  656                      8.941585889604304E-5
1.0E-14                  657                      8.9306469868101E-5
1.0E-14                  658                      8.919724266247228E-5
1.0E-14                  659                      8.908817727915709E-5
1.0E-14                  660                      8.897927371815512E-5
1.0E-14                  661                      8.887053197946674E-5
1.0E-14                  662                      8.87619520630915E-5
1.0E-14                  663                      8.865353396902996E-5
1.0E-14                  664                      8.854527769728177E-5
1.0E-14                  665                      8.843718324784693E-5
1.0E-14                  666                      8.83292506207253E-5
1.0E-14                  667                      8.822147981591735E-5
1.0E-14                  668                      8.81138708334227E-5
1.0E-14                  669                      8.800642367324143E-5
1.0E-14                  670                      8.789913833537371E-5
1.0E-14                  671                      8.779201481981922E-5
1.0E-14                  672                      8.768505312657818E-5
1.0E-14                  673                      8.757825325565037E-5
1.0E-14                  674                      8.747161520703625E-5
1.0E-14                  675                      8.73651389807354E-5
1.0E-14                  676                      8.7258824576748E-5
1.0E-14                  677                      8.715267199507392E-5
1.0E-14                  678                      8.704668123571322E-5
1.0E-14                  679                      8.69408522986659E-5
1.0E-14                  680                      8.683518518393205E-5
1.0E-14                  681                      8.672967989151169E-5
1.0E-14                  682                      8.662433642140459E-5
1.0E-14                  683                      8.651915477361096E-5
1.0E-14                  684                      8.641413494813069E-5
1.0E-14                  685                      8.63092769449639E-5
1.0E-14                  686                      8.620458076411046E-5
1.0E-14                  687                      8.61000464055704E-5
1.0E-14                  688                      8.599567386934369E-5
1.0E-14                  689                      8.589146315543056E-5
1.0E-14                  690                      8.578741426383067E-5
1.0E-14                  691                      8.568352719454416E-5
1.0E-14                  692                      8.557980194757111E-5
1.0E-14                  693                      8.547623852291155E-5
1.0E-14                  694                      8.53728369205653E-5
1.0E-14                  695                      8.526959714053263E-5
1.0E-14                  696                      8.516651918281301E-5
1.0E-14                  697                      8.506360304740704E-5
1.0E-14                  698                      8.496084873431441E-5
1.0E-14                  699                      8.485825624353513E-5
1.0E-14                  700                      8.475582557506927E-5
1.0E-14                  701                      8.465355672891692E-5
1.0E-14                  702                      8.455144970507781E-5
1.0E-14                  703                      8.444950450355217E-5
1.0E-14                  704                      8.434772112433997E-5
1.0E-14                  705                      8.424609956744105E-5
1.0E-14                  706                      8.414463983285563E-5
1.0E-14                  707                      8.404334192058373E-5
1.0E-14                  708                      8.394220583062513E-5
1.0E-14                  709                      8.384123156297988E-5
1.0E-14                  710                      8.374041911764801E-5
1.0E-14                  711                      8.363976849462963E-5
1.0E-14                  712                      8.353927969392458E-5
1.0E-14                  713                      8.343895271553298E-5
1.0E-14                  714                      8.333878755945471E-5
1.0E-14                  715                      8.32387842256898E-5
1.0E-14                  716                      8.313894271423852E-5
1.0E-14                  717                      8.303926302510047E-5
1.0E-14                  718                      8.293974515827575E-5
1.0E-14                  719                      8.284038911376463E-5
1.0E-14                  720                      8.274119489156672E-5
1.0E-14                  721                      8.264216249168229E-5
1.0E-14                  722                      8.254329191411133E-5
1.0E-14                  723                      8.244458315885371E-5
1.0E-14                  724                      8.234603622590947E-5
1.0E-14                  725                      8.22476511152787E-5
1.0E-14                  726                      8.214942782696106E-5
1.0E-14                  727                      8.205136636095716E-5
1.0E-14                  728                      8.195346671726652E-5
1.0E-14                  729                      8.185572889588943E-5
1.0E-14                  730                      8.175800871448607E-5
1.0E-14                  731                      8.165949170361172E-5
1.0E-14                  732                      8.156110955502045E-5
1.0E-14                  733                      8.146286226871212E-5
1.0E-14                  734                      8.136474984468679E-5
1.0E-14                  735                      8.126677228294425E-5
1.0E-14                  736                      8.116892958348474E-5
1.0E-14                  737                      8.107122174630811E-5
1.0E-14                  738                      8.097364877141467E-5
1.0E-14                  739                      8.087621065880399E-5
1.0E-14                  740                      8.07789074084763E-5
1.0E-14                  741                      8.068173902043154E-5
1.0E-14                  742                      8.058470549466975E-5
1.0E-14                  743                      8.048780683119081E-5
1.0E-14                  744                      8.039104302999502E-5
1.0E-14                  745                      8.029441409108208E-5
1.0E-14                  746                      8.019792001445197E-5
1.0E-14                  747                      8.010156080010488E-5
1.0E-14                  748                      8.000533644804079E-5
1.0E-14                  749                      7.99092469582595E-5
1.0E-14                  750                      7.981329233076145E-5
1.0E-14                  751                      7.971747256554613E-5
1.0E-14                  752                      7.962178766261374E-5
1.0E-14                  753                      7.952623762196439E-5
1.0E-14                  754                      7.943082244359808E-5
1.0E-14                  755                      7.933554212751465E-5
1.0E-14                  756                      7.924039667371402E-5
1.0E-14                  757                      7.914538608219649E-5
1.0E-14                  758                      7.905051035296191E-5
1.0E-14                  759                      7.89557694860102E-5
1.0E-14                  760                      7.886116348134156E-5
1.0E-14                  761                      7.876669233895572E-5
1.0E-14                  762                      7.867235605885283E-5
1.0E-14                  763                      7.857815464103294E-5
1.0E-14                  764                      7.848408808549607E-5
1.0E-14                  765                      7.839015639224203E-5
1.0E-14                  766                      7.829635956127107E-5
1.0E-14                  767                      7.820269759258296E-5
1.0E-14                  768                      7.810917048617785E-5
1.0E-14                  769                      7.801577824205564E-5
1.0E-14                  770                      7.79225208602164E-5
1.0E-14                  771                      7.782939834066017E-5
1.0E-14                  772                      7.773641068338681E-5
1.0E-14                  773                      7.764355788839644E-5
1.0E-14                  774                      7.755083995568893E-5
1.0E-14                  775                      7.745825688526454E-5
1.0E-14                  776                      7.736580867712292E-5
1.0E-14                  777                      7.72734953312644E-5
1.0E-14                  778                      7.718131684768873E-5
1.0E-14                  779                      7.708927322639612E-5
1.0E-14                  780                      7.699736446738628E-5
1.0E-14                  781                      7.690559057065956E-5
1.0E-14                  782                      7.681395153621569E-5
1.0E-14                  783                      7.672244736405478E-5
1.0E-14                  784                      7.66310780541768E-5
1.0E-14                  785                      7.653984360658187E-5
1.0E-14                  786                      7.644874402126978E-5
1.0E-14                  787                      7.635777929824064E-5
1.0E-14                  788                      7.626694943749453E-5
1.0E-14                  789                      7.617625443903136E-5
1.0E-14                  790                      7.608569430285107E-5
1.0E-14                  791                      7.59952690289538E-5
1.0E-14                  792                      7.590497861733944E-5
1.0E-14                  793                      7.581482306800801E-5
1.0E-14                  794                      7.572480238095954E-5
1.0E-14                  795                      7.563491655619409E-5
1.0E-14                  796                      7.554516559371152E-5
1.0E-14                  797                      7.545554949351188E-5
1.0E-14                  798                      7.536606825559522E-5
1.0E-14                  799                      7.527672187996152E-5
1.0E-14                  800                      7.518751036661072E-5
1.0E-14                  801                      7.509843371554295E-5
1.0E-14                  802                      7.500949192675813E-5
1.0E-14                  803                      7.492068500025612E-5
1.0E-14                  804                      7.483201293603722E-5
1.0E-14                  805                      7.47434757341012E-5
1.0E-14                  806                      7.465507339444818E-5
1.0E-14                  807                      7.456680591707802E-5
1.0E-14                  808                      7.447867330199088E-5
1.0E-14                  809                      7.439067554918674E-5
1.0E-14                  810                      7.430281265866534E-5
1.0E-14                  811                      7.4214374920577E-5
1.0E-14                  812                      7.412554527737981E-5
1.0E-14                  813                      7.403682060017324E-5
1.0E-14                  814                      7.394820088895745E-5
1.0E-14                  815                      7.385968614373222E-5
1.0E-14                  816                      7.377127636449774E-5
1.0E-14                  817                      7.368297155125387E-5
1.0E-14                  818                      7.359477170400063E-5
1.0E-14                  819                      7.350667682273802E-5
1.0E-14                  820                      7.34186869074661E-5
1.0E-14                  821                      7.333080195818481E-5
1.0E-14                  822                      7.324302197489429E-5
1.0E-14                  823                      7.315534695759425E-5
1.0E-14                  824                      7.306777690628502E-5
1.0E-14                  825                      7.298031182096638E-5
1.0E-14                  826                      7.289295170163835E-5
1.0E-14                  827                      7.280569654830098E-5
1.0E-14                  828                      7.27185463609544E-5
1.0E-14                  829                      7.263150113959838E-5
1.0E-14                  830                      7.254456088423301E-5
1.0E-14                  831                      7.245772559485838E-5
1.0E-14                  832                      7.237099527147426E-5
1.0E-14                  833                      7.228436991408092E-5
1.0E-14                  834                      7.219784952267813E-5
1.0E-14                  835                      7.211143409726606E-5
1.0E-14                  836                      7.202512363784468E-5
1.0E-14                  837                      7.193891814441388E-5
1.0E-14                  838                      7.185281761697375E-5
1.0E-14                  839                      7.176682205552431E-5
1.0E-14                  840                      7.168093146006552E-5
1.0E-14                  841                      7.159514583059738E-5
1.0E-14                  842                      7.150946516711993E-5
1.0E-14                  843                      7.142388946963313E-5
1.0E-14                  844                      7.133841873813692E-5
1.0E-14                  845                      7.125305297263134E-5
1.0E-14                  846                      7.116779217311658E-5
1.0E-14                  847                      7.108263633959237E-5
1.0E-14                  848                      7.099758547205878E-5
1.0E-14                  849                      7.091263957051592E-5
1.0E-14                  850                      7.082779863496364E-5
1.0E-14                  851                      7.07430626654021E-5
1.0E-14                  852                      7.065843166183123E-5
1.0E-14                  853                      7.057390562425089E-5
1.0E-14                  854                      7.048948455266128E-5
1.0E-14                  855                      7.040516844706238E-5
1.0E-14                  856                      7.032095730745407E-5
1.0E-14                  857                      7.023685113383637E-5
1.0E-14                  858                      7.015284992620949E-5
1.0E-14                  859                      7.00689536845731E-5
1.0E-14                  860                      6.99851624089275E-5
1.0E-14                  861                      6.990147609927251E-5
1.0E-14                  862                      6.98178947556081E-5
1.0E-14                  863                      6.973441837793433E-5
1.0E-14                  864                      6.965104696625128E-5
1.0E-14                  865                      6.956778052055896E-5
1.0E-14                  866                      6.948461904085726E-5
1.0E-14                  867                      6.940156252714618E-5
1.0E-14                  868                      6.931861097942572E-5
1.0E-14                  869                      6.923576439769591E-5
1.0E-14                  870                      6.915302278195687E-5
1.0E-14                  871                      6.907038613220828E-5
1.0E-14                  872                      6.898785444845059E-5
1.0E-14                  873                      6.890542773068346E-5
1.0E-14                  874                      6.882310597890702E-5
1.0E-14                  875                      6.87408891931212E-5
1.0E-14                  876                      6.865877737332597E-5
1.0E-14                  877                      6.857677051952143E-5
1.0E-14                  878                      6.849486863170759E-5
1.0E-14                  879                      6.841307170988443E-5
1.0E-14                  880                      6.83313797540518E-5
1.0E-14                  881                      6.824979276420997E-5
1.0E-14                  882                      6.816831074035871E-5
1.0E-14                  883                      6.808693368249807E-5
1.0E-14                  884                      6.800566159062827E-5
1.0E-14                  885                      6.7924494464749E-5
1.0E-14                  886                      6.784343230486036E-5
1.0E-14                  887                      6.776247511096247E-5
1.0E-14                  888                      6.768162288305509E-5
1.0E-14                  889                      6.760087562113852E-5
1.0E-14                  890                      6.752023332521244E-5
1.0E-14                  891                      6.743969599527709E-5
1.0E-14                  892                      6.735926363133243E-5
1.0E-14                  893                      6.727893623337845E-5
1.0E-14                  894                      6.719871380141515E-5
1.0E-14                  895                      6.711859633544247E-5
1.0E-14                  896                      6.703858383546033E-5
1.0E-14                  897                      6.695867630146895E-5
1.0E-14                  898                      6.687887373346829E-5
1.0E-14                  899                      6.679917613145815E-5
1.0E-14                  900                      6.671958349543874E-5
1.0E-14                  901                      6.664009582540994E-5
1.0E-14                  902                      6.65607131213718E-5
1.0E-14                  903                      6.648143538332437E-5
1.0E-14                  904                      6.640226261126752E-5
1.0E-14                  905                      6.632319480520144E-5
1.0E-14                  906                      6.624423196512597E-5
1.0E-14                  907                      6.616537409104113E-5
1.0E-14                  908                      6.6086621182947E-5
1.0E-14                  909                      6.60079732408435E-5
1.0E-14                  910                      6.592943026473057E-5
1.0E-14                  911                      6.58509922546084E-5
1.0E-14                  912                      6.577265921047682E-5
1.0E-14                  913                      6.569443113233597E-5
1.0E-14                  914                      6.561630802018578E-5
1.0E-14                  915                      6.553828987402616E-5
1.0E-14                  916                      6.546037669385712E-5
1.0E-14                  917                      6.538256847967892E-5
1.0E-14                  918                      6.530486523149132E-5
1.0E-14                  919                      6.522726694929433E-5
1.0E-14                  920                      6.514977363308805E-5
1.0E-14                  921                      6.507238528287245E-5
1.0E-14                  922                      6.499510189864738E-5
1.0E-14                  923                      6.491792348041311E-5
1.0E-14                  924                      6.484085002816939E-5
1.0E-14                  925                      6.47638815419164E-5
1.0E-14                  926                      6.468701802165409E-5
1.0E-14                  927                      6.461025946738237E-5
1.0E-14                  928                      6.453360587910133E-5
1.0E-14                  929                      6.445705725681093E-5
1.0E-14                  930                      6.438061360051118E-5
1.0E-14                  931                      6.430427491020205E-5
1.0E-14                  932                      6.422804118588364E-5
1.0E-14                  933                      6.415191242755593E-5
1.0E-14                  934                      6.407588863521877E-5
1.0E-14                  935                      6.399996980887234E-5
1.0E-14                  936                      6.392415594851652E-5
1.0E-14                  937                      6.384844705415138E-5
1.0E-14                  938                      6.377284312577694E-5
1.0E-14                  939                      6.369734416339305E-5
1.0E-14                  940                      6.362195016699987E-5
1.0E-14                  941                      6.354666113659739E-5
1.0E-14                  942                      6.347147707218551E-5
1.0E-14                  943                      6.339639797376431E-5
1.0E-14                  944                      6.332142384133376E-5
1.0E-14                  945                      6.324655467489392E-5
1.0E-14                  946                      6.317179047444463E-5
1.0E-14                  947                      6.309713123998606E-5
1.0E-14                  948                      6.302257697151818E-5
1.0E-14                  949                      6.294812766904086E-5
1.0E-14                  950                      6.287378333255422E-5
1.0E-14                  951                      6.279954396205824E-5
1.0E-14                  952                      6.272540955755294E-5
1.0E-14                  953                      6.265138011903829E-5
1.0E-14                  954                      6.257745564651434E-5
1.0E-14                  955                      6.250363613998102E-5
1.0E-14                  956                      6.242992159943833E-5
1.0E-14                  957                      6.235631202488633E-5
1.0E-14                  958                      6.228280741632496E-5
1.0E-14                  959                      6.220940777375426E-5
1.0E-14                  960                      6.213611309717429E-5
1.0E-14                  961                      6.206292338658485E-5
1.0E-14                  962                      6.198983864198606E-5
1.0E-14                  963                      6.191685886337794E-5
1.0E-14                  964                      6.184398405076055E-5
1.0E-14                  965                      6.177121420413384E-5
1.0E-14                  966                      6.169854932349772E-5
1.0E-14                  967                      6.162598940885219E-5
1.0E-14                  968                      6.155353446019744E-5
1.0E-14                  969                      6.148118447753328E-5
1.0E-14                  970                      6.140893946085987E-5
1.0E-14                  971                      6.133679941017694E-5
1.0E-14                  972                      6.126417894223871E-5
1.0E-14                  973                      6.119104419891283E-5
1.0E-14                  974                      6.111799964776134E-5
1.0E-14                  975                      6.104504528878432E-5
1.0E-14                  976                      6.097218112198168E-5
1.0E-14                  977                      6.0899407147353566E-5
1.0E-14                  978                      6.0826723364899755E-5
1.0E-14                  979                      6.0754129774620495E-5
1.0E-14                  980                      6.068162637651573E-5
1.0E-14                  981                      6.060921317058529E-5
1.0E-14                  982                      6.0536890156829315E-5
1.0E-14                  983                      6.0464657335247834E-5
1.0E-14                  984                      6.039251470584082E-5
1.0E-14                  985                      6.032046226860819E-5
1.0E-14                  986                      6.024850002355003E-5
1.0E-14                  987                      6.017662797066631E-5
1.0E-14                  988                      6.010484610995704E-5
1.0E-14                  989                      6.003315444142217E-5
1.0E-14                  990                      5.9961552965061744E-5
1.0E-14                  991                      5.989004168087584E-5
1.0E-14                  992                      5.981862058886434E-5
1.0E-14                  993                      5.974728968902726E-5
1.0E-14                  994                      5.967604898136465E-5
1.0E-14                  995                      5.960489846587649E-5
1.0E-14                  996                      5.953383814256277E-5
1.0E-14                  997                      5.9462868011423536E-5
1.0E-14                  998                      5.939198807245865E-5
1.0E-14                  999                      5.932119832566825E-5
1.0E-14                  1000                     5.925049877105231E-5
1.0E-14                  1001                     5.917988940861079E-5
1.0E-14                  1002                     5.910937023834372E-5
1.0E-14                  1003                     5.90389412602511E-5
1.0E-14                  1004                     5.8968602474332937E-5
1.0E-14                  1005                     5.889835388058913E-5
1.0E-14                  1006                     5.882819547901994E-5
1.0E-14                  1007                     5.8758127269625125E-5
1.0E-14                  1008                     5.868814925240469E-5
1.0E-14                  1009                     5.861826142735871E-5
1.0E-14                  1010                     5.854846379448721E-5
1.0E-14                  1011                     5.8478756353790164E-5
1.0E-14                  1012                     5.840913910526752E-5
1.0E-14                  1013                     5.833961204891933E-5
1.0E-14                  1014                     5.8270175184745646E-5
1.0E-14                  1015                     5.82008285127463E-5
1.0E-14                  1016                     5.8131572032921454E-5
1.0E-14                  1017                     5.8062405745271136E-5
1.0E-14                  1018                     5.799332964979515E-5
1.0E-14                  1019                     5.792434374649368E-5
1.0E-14                  1020                     5.7855448035366586E-5
1.0E-14                  1021                     5.778664251641397E-5
1.0E-14                  1022                     5.7717927189635755E-5
1.0E-14                  1023                     5.7649302055032004E-5
1.0E-14                  1024                     5.7580767112602736E-5
1.0E-14                  1025                     5.7512322362347896E-5
1.0E-14                  1026                     5.74439678042675E-5
1.0E-14                  1027                     5.73757034383615E-5
1.0E-14                  1028                     5.730752926462999E-5
1.0E-14                  1029                     5.723944528307292E-5
1.0E-14                  1030                     5.717145149369032E-5
1.0E-14                  1031                     5.710354789648215E-5
1.0E-14                  1032                     5.703573449144842E-5
1.0E-14                  1033                     5.6968011278589046E-5
1.0E-14                  1034                     5.690037825790426E-5
1.0E-14                  1035                     5.6832835429393905E-5
1.0E-14                  1036                     5.676538279305792E-5
1.0E-14                  1037                     5.66980203488964E-5
1.0E-14                  1038                     5.6630748096909315E-5
1.0E-14                  1039                     5.65635660370966E-5
1.0E-14                  1040                     5.6496474169458495E-5
1.0E-14                  1041                     5.642947249399479E-5
1.0E-14                  1042                     5.636256101070544E-5
1.0E-14                  1043                     5.629573971959062E-5
1.0E-14                  1044                     5.622900862065017E-5
1.0E-14                  1045                     5.616236771388423E-5
1.0E-14                  1046                     5.60958169992927E-5
1.0E-14                  1047                     5.602935647687566E-5
1.0E-14                  1048                     5.596298614663301E-5
1.0E-14                  1049                     5.589670600856482E-5
1.0E-14                  1050                     5.583051606267109E-5
1.0E-14                  1051                     5.5764416308951806E-5
1.0E-14                  1052                     5.5698406747406916E-5
1.0E-14                  1053                     5.5632487378036494E-5
1.0E-14                  1054                     5.5566658200840534E-5
1.0E-14                  1055                     5.5500919215819016E-5
1.0E-14                  1056                     5.5435270422971946E-5
1.0E-14                  1057                     5.53697118222993E-5
1.0E-14                  1058                     5.530424341380118E-5
1.0E-14                  1059                     5.523886519747735E-5
1.0E-14                  1060                     5.517357717332812E-5
1.0E-14                  1061                     5.510837934135318E-5
1.0E-14                  1062                     5.504327170155277E-5
1.0E-14                  1063                     5.497825425392682E-5
1.0E-14                  1064                     5.491332699847531E-5
1.0E-14                  1065                     5.484848993519831E-5
1.0E-14                  1066                     5.478374306409558E-5
1.0E-14                  1067                     5.471908638516737E-5
1.0E-14                  1068                     5.465451989841365E-5
1.0E-14                  1069                     5.459004360383433E-5
1.0E-14                  1070                     5.452565750142949E-5
1.0E-14                  1071                     5.4461361591199155E-5
1.0E-14                  1072                     5.439715587314309E-5
1.0E-14                  1073                     5.4333040347261546E-5
1.0E-14                  1074                     5.426901501355441E-5
1.0E-14                  1075                     5.4205079872021845E-5
1.0E-14                  1076                     5.4141234922663674E-5
1.0E-14                  1077                     5.407748016547991E-5
1.0E-14                  1078                     5.401381560047065E-5
1.0E-14                  1079                     5.395024122763576E-5
1.0E-14                  1080                     5.3886757046975346E-5
1.0E-14                  1081                     5.382336305848936E-5
1.0E-14                  1082                     5.3760059262177787E-5
1.0E-14                  1083                     5.36968456580407E-5
1.0E-14                  1084                     5.36337222460781E-5
1.0E-14                  1085                     5.35706890262899E-5
1.0E-14                  1086                     5.350774599867619E-5
1.0E-14                  1087                     5.3444893163236864E-5
1.0E-14                  1088                     5.3382130519972026E-5
1.0E-14                  1089                     5.331945806888153E-5
1.0E-14                  1090                     5.3256875809965525E-5
1.0E-14                  1091                     5.319438374322408E-5
1.0E-14                  1092                     5.3131981868656994E-5
1.0E-14                  1093                     5.3069670186264316E-5
1.0E-14                  1094                     5.300744869604604E-5
1.0E-14                  1095                     5.294531739800235E-5
1.0E-14                  1096                     5.288327629213307E-5
1.0E-14                  1097                     5.282132537843813E-5
1.0E-14                  1098                     5.275946465691783E-5
1.0E-14                  1099                     5.269769412757173E-5
1.0E-14                  1100                     5.263601379040024E-5
1.0E-14                  1101                     5.257442364540314E-5
1.0E-14                  1102                     5.251292369258054E-5
1.0E-14                  1103                     5.24515139319322E-5
1.0E-14                  1104                     5.239019436345852E-5
1.0E-14                  1105                     5.232896498715917E-5
1.0E-14                  1106                     5.226782580303434E-5
1.0E-14                  1107                     5.220677681108393E-5
1.0E-14                  1108                     5.2145818011307965E-5
1.0E-14                  1109                     5.208494940370642E-5
1.0E-14                  1110                     5.202417098827929E-5
1.0E-14                  1111                     5.196348276502669E-5
1.0E-14                  1112                     5.190288473394853E-5
1.0E-14                  1113                     5.184237689504473E-5
1.0E-14                  1114                     5.17819592483154E-5
1.0E-14                  1115                     5.172163179376053E-5
1.0E-14                  1116                     5.16613945313801E-5
1.0E-14                  1117                     5.1601247461174046E-5
1.0E-14                  1118                     5.15411905831426E-5
1.0E-14                  1119                     5.1481223897285454E-5
1.0E-14                  1120                     5.142134740360286E-5
1.0E-14                  1121                     5.136156110209464E-5
1.0E-14                  1122                     5.130186499276086E-5
1.0E-14                  1123                     5.124225907560153E-5
1.0E-14                  1124                     5.118274335061667E-5
1.0E-14                  1125                     5.1123317817806196E-5
1.0E-14                  1126                     5.1063982477170205E-5
1.0E-14                  1127                     5.100473732870877E-5
1.0E-14                  1128                     5.094558237242156E-5
1.0E-14                  1129                     5.088651760830894E-5
1.0E-14                  1130                     5.0827543036370685E-5
1.0E-14                  1131                     5.076865865660697E-5
1.0E-14                  1132                     5.0709864469017615E-5
1.0E-14                  1133                     5.0650595975273456E-5
1.0E-14                  1134                     5.059054313747282E-5
1.0E-14                  1135                     5.053056282263342E-5
1.0E-14                  1136                     5.047065503075544E-5
1.0E-14                  1137                     5.041081976183878E-5
1.0E-14                  1138                     5.0351057015883456E-5
1.0E-14                  1139                     5.029136679288951E-5
1.0E-14                  1140                     5.0231749092856776E-5
1.0E-14                  1141                     5.0172203915785604E-5
1.0E-14                  1142                     5.0112731261675545E-5
1.0E-14                  1143                     5.005333113052695E-5
1.0E-14                  1144                     4.999400352233966E-5
1.0E-14                  1145                     4.993474843711375E-5
1.0E-14                  1146                     4.987556587484918E-5
1.0E-14                  1147                     4.981645583554594E-5
1.0E-14                  1148                     4.975741831920404E-5
1.0E-14                  1149                     4.969845332582347E-5
1.0E-14                  1150                     4.9639560855404223E-5
1.0E-14                  1151                     4.9580740907946414E-5
1.0E-14                  1152                     4.9521993483449806E-5
1.0E-14                  1153                     4.9463318581914644E-5
1.0E-14                  1154                     4.9404716203340784E-5
1.0E-14                  1155                     4.934618634772821E-5
1.0E-14                  1156                     4.9287729015077144E-5
1.0E-14                  1157                     4.9229344205387316E-5
1.0E-14                  1158                     4.917103191865882E-5
1.0E-14                  1159                     4.9112792154891684E-5
1.0E-14                  1160                     4.905462491408589E-5
1.0E-14                  1161                     4.899653019624147E-5
1.0E-14                  1162                     4.893850800135832E-5
1.0E-14                  1163                     4.888055832943658E-5
1.0E-14                  1164                     4.8822681180476135E-5
1.0E-14                  1165                     4.876487655447708E-5
1.0E-14                  1166                     4.8707144451439315E-5
1.0E-14                  1167                     4.864948487136297E-5
1.0E-14                  1168                     4.859189781424787E-5
1.0E-14                  1169                     4.853438328009414E-5
1.0E-14                  1170                     4.847694126890174E-5
1.0E-14                  1171                     4.8419571780670755E-5
1.0E-14                  1172                     4.8362274815401E-5
1.0E-14                  1173                     4.830505037309272E-5
1.0E-14                  1174                     4.824789845374572E-5
1.0E-14                  1175                     4.819081905736011E-5
1.0E-14                  1176                     4.8133812183935755E-5
1.0E-14                  1177                     4.807687783347278E-5
1.0E-14                  1178                     4.802001600597117E-5
1.0E-14                  1179                     4.796322670143086E-5
1.0E-14                  1180                     4.790650991985188E-5
1.0E-14                  1181                     4.784986566123426E-5
1.0E-14                  1182                     4.779329392557804E-5
1.0E-14                  1183                     4.77367947128832E-5
1.0E-14                  1184                     4.768036802314954E-5
1.0E-14                  1185                     4.762401385637733E-5
1.0E-14                  1186                     4.7567732212566404E-5
1.0E-14                  1187                     4.751152309171685E-5
1.0E-14                  1188                     4.745538649382869E-5
1.0E-14                  1189                     4.739932241890182E-5
1.0E-14                  1190                     4.7343330866936256E-5
1.0E-14                  1191                     4.728741183793212E-5
1.0E-14                  1192                     4.723156533188929E-5
1.0E-14                  1193                     4.717579134880783E-5
1.0E-14                  1194                     4.712008988868766E-5
1.0E-14                  1195                     4.70644609515288E-5
1.0E-14                  1196                     4.700890453733133E-5
1.0E-14                  1197                     4.695342064609518E-5
1.0E-14                  1198                     4.689800927782051E-5
1.0E-14                  1199                     4.684267043250697E-5
1.0E-14                  1200                     4.678740411015485E-5
1.0E-14                  1201                     4.6732210310764144E-5
1.0E-14                  1202                     4.667708903433474E-5
1.0E-14                  1203                     4.662204028086666E-5
1.0E-14                  1204                     4.656706405035996E-5
1.0E-14                  1205                     4.651216034281452E-5
1.0E-14                  1206                     4.645732915823049E-5
1.0E-14                  1207                     4.6402570496607793E-5
1.0E-14                  1208                     4.6347884357946454E-5
1.0E-14                  1209                     4.6293270742246404E-5
1.0E-14                  1210                     4.623872964950776E-5
1.0E-14                  1211                     4.6184261079730436E-5
1.0E-14                  1212                     4.612986503291442E-5
1.0E-14                  1213                     4.607554150905978E-5
1.0E-14                  1214                     4.602129050816649E-5
1.0E-14                  1215                     4.596711203023448E-5
1.0E-14                  1216                     4.591300607526393E-5
1.0E-14                  1217                     4.5858972643254594E-5
1.0E-14                  1218                     4.580501173420665E-5
