% Model:              NP_reactive_flow_Different_injection_TCE_in_Low_Permeable.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 8 2020, 00:39
% Table:              TCE_reacted 0.1 - tce_reacted_mass (tce_reacted_mass)
% Q_inject_design        t (s)                    The reacted TCE (mol/m)
0.1                      1411                     5.948356026928863E-6
0.1                      1412                     5.94929400560306E-6
0.1                      1413                     5.950230690694611E-6
0.1                      1414                     5.951166082203353E-6
0.1                      1415                     5.952100180129424E-6
0.1                      1416                     5.953032984472713E-6
0.1                      1417                     5.953964495233275E-6
0.1                      1418                     5.954894712411111E-6
0.1                      1419                     5.9558236360062464E-6
0.1                      1420                     5.956751266018601E-6
0.1                      1421                     5.957677602448229E-6
0.1                      1422                     5.95860264529513E-6
0.1                      1423                     5.9595263945593044E-6
0.1                      1424                     5.960448850240725E-6
0.1                      1425                     5.961370012339445E-6
0.1                      1426                     5.962289880855412E-6
0.1                      1427                     5.963208455788598E-6
0.1                      1428                     5.964125737139056E-6
0.1                      1429                     5.965041724906897E-6
0.1                      1430                     5.965956419091902E-6
0.1                      1431                     5.96686981969418E-6
0.1                      1432                     5.967781926713732E-6
0.1                      1433                     5.9686927401505835E-6
0.1                      1434                     5.969602260004654E-6
0.1                      1435                     5.970510486275971E-6
0.1                      1436                     5.971417418964615E-6
0.1                      1437                     5.972323058070451E-6
0.1                      1438                     5.9732274035936145E-6
0.1                      1439                     5.974130455534024E-6
0.1                      1440                     5.9750322138917066E-6
0.1                      1441                     5.975932678666608E-6
0.1                      1442                     5.976831849858864E-6
0.1                      1443                     5.977729727468339E-6
0.1                      1444                     5.97862631149506E-6
0.1                      1445                     5.979521601939109E-6
0.1                      1446                     5.980415598800349E-6
0.1                      1447                     5.981308302078863E-6
0.1                      1448                     5.982199711774649E-6
0.1                      1449                     5.983089827887763E-6
0.1                      1450                     5.983978650418069E-6
0.1                      1451                     5.9848661793656755E-6
0.1                      1452                     5.985752414730528E-6
0.1                      1453                     5.986637356512626E-6
0.1                      1454                     5.9875210047119975E-6
0.1                      1455                     5.988407265875549E-6
0.1                      1456                     5.989307419552569E-6
0.1                      1457                     5.990206514623045E-6
0.1                      1458                     5.991104551086922E-6
0.1                      1459                     5.992001528944309E-6
0.1                      1460                     5.992897448195178E-6
0.1                      1461                     5.993792308839422E-6
0.1                      1462                     5.994686110877203E-6
0.1                      1463                     5.995578854308385E-6
0.1                      1464                     5.9964705391330495E-6
0.1                      1465                     5.997361165351197E-6
0.1                      1466                     5.998250732962773E-6
0.1                      1467                     5.999139241967777E-6
0.1                      1468                     6.000026692366318E-6
0.1                      1469                     6.000913084158233E-6
0.1                      1470                     6.0017984173436315E-6
0.1                      1471                     6.002682691922539E-6
0.1                      1472                     6.0035659078948485E-6
0.1                      1473                     6.004448065260586E-6
0.1                      1474                     6.005329164019888E-6
0.1                      1475                     6.0062092041725365E-6
0.1                      1476                     6.007088185718695E-6
0.1                      1477                     6.007966108658363E-6
0.1                      1478                     6.008842972991379E-6
0.1                      1479                     6.009718778717904E-6
0.1                      1480                     6.010593525837939E-6
0.1                      1481                     6.011467214351348E-6
0.1                      1482                     6.012339844258213E-6
0.1                      1483                     6.013211415558588E-6
0.1                      1484                     6.014081928252445E-6
0.1                      1485                     6.0149513823397035E-6
0.1                      1486                     6.015819777820472E-6
0.1                      1487                     6.01668711469456E-6
0.1                      1488                     6.01755339296224E-6
0.1                      1489                     6.018418612623348E-6
0.1                      1490                     6.019282773677857E-6
0.1                      1491                     6.02014587612593E-6
0.1                      1492                     6.021007919967351E-6
0.1                      1493                     6.021868905202308E-6
0.1                      1494                     6.022728831830721E-6
0.1                      1495                     6.023587699852535E-6
0.1                      1496                     6.024445509267859E-6
0.1                      1497                     6.025302260076666E-6
0.1                      1498                     6.0261579522788195E-6
0.1                      1499                     6.02701258587451E-6
0.1                      1500                     6.0278661608636835E-6
0.1                      1501                     6.028718677246258E-6
0.1                      1502                     6.0295701350222884E-6
0.1                      1503                     6.0304205341918285E-6
0.1                      1504                     6.03126987475477E-6
0.1                      1505                     6.032118156711194E-6
0.1                      1506                     6.032965380061046E-6
0.1                      1507                     6.033811544804409E-6
0.1                      1508                     6.034656650941199E-6
0.1                      1509                     6.035500698471473E-6
0.1                      1510                     6.036343687395202E-6
0.1                      1511                     6.037185617712305E-6
0.1                      1512                     6.038026489422999E-6
0.1                      1513                     6.038866302527095E-6
0.1                      1514                     6.039705057024538E-6
0.1                      1515                     6.0405427529155716E-6
0.1                      1516                     6.041379390200034E-6
0.1                      1517                     6.042214968877898E-6
0.1                      1518                     6.043049488949298E-6
0.1                      1519                     6.043882950414127E-6
0.1                      1520                     6.044715353272439E-6
0.1                      1521                     6.045546697524152E-6
0.1                      1522                     6.046376983169402E-6
0.1                      1523                     6.047206210208026E-6
0.1                      1524                     6.048034378640106E-6
0.1                      1525                     6.048861488465668E-6
0.1                      1526                     6.049687539684713E-6
0.1                      1527                     6.050512532297187E-6
0.1                      1528                     6.051336466303143E-6
0.1                      1529                     6.052159341702555E-6
0.1                      1530                     6.052981158495422E-6
0.1                      1531                     6.0538019166816906E-6
0.1                      1532                     6.054621616261469E-6
0.1                      1533                     6.055440257234757E-6
0.1                      1534                     6.05625783960142E-6
0.1                      1535                     6.057074363361592E-6
0.1                      1536                     6.0578898285151654E-6
0.1                      1537                     6.058704235062195E-6
0.1                      1538                     6.059517583002788E-6
0.1                      1539                     6.060329872336755E-6
0.1                      1540                     6.061141103064151E-6
0.1                      1541                     6.061951275185029E-6
0.1                      1542                     6.062760388699445E-6
0.1                      1543                     6.063568443607207E-6
0.1                      1544                     6.064375439908507E-6
0.1                      1545                     6.065181377603207E-6
0.1                      1546                     6.065986256691391E-6
0.1                      1547                     6.066790077173003E-6
0.1                      1548                     6.067592839048097E-6
0.1                      1549                     6.06839454231662E-6
0.1                      1550                     6.069195186978626E-6
0.1                      1551                     6.069994773034141E-6
0.1                      1552                     6.070793300483058E-6
0.1                      1553                     6.071590769325403E-6
0.1                      1554                     6.072387179561285E-6
0.1                      1555                     6.073182531190569E-6
0.1                      1556                     6.073976824213335E-6
0.1                      1557                     6.0747700586295296E-6
0.1                      1558                     6.075562234439207E-6
0.1                      1559                     6.07635335164234E-6
0.1                      1560                     6.077143410238874E-6
0.1                      1561                     6.077932410228918E-6
0.1                      1562                     6.078720351612417E-6
0.1                      1563                     6.079507234389372E-6
0.1                      1564                     6.08029305855981E-6
0.1                      1565                     6.081077824123676E-6
0.1                      1566                     6.081861531081025E-6
0.1                      1567                     6.082644179431775E-6
0.1                      1568                     6.083425769176035E-6
0.1                      1569                     6.084206300313697E-6
0.1                      1570                     6.084985772844868E-6
0.1                      1571                     6.085764186769494E-6
0.1                      1572                     6.0865415420875495E-6
0.1                      1573                     6.08731783879906E-6
0.1                      1574                     6.088093076904108E-6
0.1                      1575                     6.088867256402475E-6
0.1                      1576                     6.089640377294434E-6
0.1                      1577                     6.090412439579794E-6
0.1                      1578                     6.09118344325861E-6
0.1                      1579                     6.091953388330908E-6
0.1                      1580                     6.092722274796635E-6
0.1                      1581                     6.093490102655817E-6
0.1                      1582                     6.094256871908482E-6
0.1                      1583                     6.0950225825546025E-6
0.1                      1584                     6.095787234594124E-6
0.1                      1585                     6.096550828027156E-6
0.1                      1586                     6.09731336285367E-6
0.1                      1587                     6.098074839073532E-6
0.1                      1588                     6.098835256686984E-6
0.1                      1589                     6.099594615693811E-6
0.1                      1590                     6.1003529160940935E-6
0.1                      1591                     6.10111015788794E-6
0.1                      1592                     6.101866341075133E-6
0.1                      1593                     6.102621465655782E-6
0.1                      1594                     6.103375531629968E-6
0.1                      1595                     6.104128538997528E-6
0.1                      1596                     6.104880487758571E-6
0.1                      1597                     6.105631377913097E-6
0.1                      1598                     6.106381209461051E-6
0.1                      1599                     6.107129982402487E-6
0.1                      1600                     6.1078776967373794E-6
0.1                      1601                     6.108624352465754E-6
0.1                      1602                     6.109369949587476E-6
0.1                      1603                     6.110114488102762E-6
0.1                      1604                     6.1108579680114496E-6
0.1                      1605                     6.111600389313647E-6
0.1                      1606                     6.112341752009272E-6
0.1                      1607                     6.113082056098353E-6
0.1                      1608                     6.11382130158089E-6
0.1                      1609                     6.114559488456882E-6
0.1                      1610                     6.115296616726357E-6
0.1                      1611                     6.116032686389206E-6
0.1                      1612                     6.116767697445674E-6
0.1                      1613                     6.117501649895434E-6
0.1                      1614                     6.118234543738758E-6
0.1                      1615                     6.118966378975484E-6
0.1                      1616                     6.119698831232533E-6
0.1                      1617                     6.1204436976013674E-6
0.1                      1618                     6.1211876920145365E-6
0.1                      1619                     6.121930814471851E-6
0.1                      1620                     6.1226730649735E-6
0.1                      1621                     6.1234144435192935E-6
0.1                      1622                     6.124154950109314E-6
0.1                      1623                     6.124894584743615E-6
0.1                      1624                     6.125633347422115E-6
0.1                      1625                     6.126371238144814E-6
0.1                      1626                     6.127108256911848E-6
0.1                      1627                     6.127844403723028E-6
0.1                      1628                     6.1285796785785144E-6
0.1                      1629                     6.1293140814781735E-6
0.1                      1630                     6.130047612422086E-6
0.1                      1631                     6.130780271410225E-6
0.1                      1632                     6.131512058442644E-6
0.1                      1633                     6.132242973519209E-6
0.1                      1634                     6.132973016640081E-6
0.1                      1635                     6.133702187805152E-6
0.1                      1636                     6.13443048701445E-6
0.1                      1637                     6.135157914268001E-6
0.1                      1638                     6.1358844695657785E-6
0.1                      1639                     6.136610152907782E-6
0.1                      1640                     6.137334964294067E-6
0.1                      1641                     6.138058903724442E-6
0.1                      1642                     6.138781971199206E-6
0.1                      1643                     6.13950416671817E-6
0.1                      1644                     6.1402254902812785E-6
0.1                      1645                     6.140945941888749E-6
0.1                      1646                     6.141665521540337E-6
0.1                      1647                     6.142384229236288E-6
0.1                      1648                     6.143102064976356E-6
0.1                      1649                     6.1438190287606774E-6
0.1                      1650                     6.14453512058928E-6
0.1                      1651                     6.145250340462081E-6
0.1                      1652                     6.145964688379109E-6
0.1                      1653                     6.14667816434039E-6
0.1                      1654                     6.147390768345898E-6
0.1                      1655                     6.148102500395605E-6
0.1                      1656                     6.148813360489592E-6
0.1                      1657                     6.149523348627779E-6
0.1                      1658                     6.150232464810246E-6
0.1                      1659                     6.150940709036886E-6
0.1                      1660                     6.151648081307779E-6
0.1                      1661                     6.152354581622979E-6
0.1                      1662                     6.153060209982271E-6
0.1                      1663                     6.153764966385897E-6
0.1                      1664                     6.154468850833722E-6
0.1                      1665                     6.155171863325801E-6
0.1                      1666                     6.1558740038621335E-6
0.1                      1667                     6.156575272442611E-6
0.1                      1668                     6.157275669067423E-6
0.1                      1669                     6.15797519373638E-6
0.1                      1670                     6.158673846449618E-6
0.1                      1671                     6.159371627207082E-6
0.1                      1672                     6.1600685360087455E-6
0.1                      1673                     6.160764572854744E-6
0.1                      1674                     6.16145973774486E-6
0.1                      1675                     6.1621540306792564E-6
0.1                      1676                     6.1628474516578794E-6
0.1                      1677                     6.163540000680729E-6
0.1                      1678                     6.164231677747859E-6
0.1                      1679                     6.164922482859188E-6
0.1                      1680                     6.1656124160147435E-6
0.1                      1681                     6.166301477214525E-6
0.1                      1682                     6.166989666458561E-6
0.1                      1683                     6.1676769837468225E-6
0.1                      1684                     6.168363429079338E-6
0.1                      1685                     6.169049002456025E-6
0.1                      1686                     6.169733703876993E-6
0.1                      1687                     6.170417533342214E-6
0.1                      1688                     6.171100490851608E-6
0.1                      1689                     6.171782576405282E-6
0.1                      1690                     6.172463790003128E-6
0.1                      1691                     6.173144131645309E-6
0.1                      1692                     6.173823601331635E-6
0.1                      1693                     6.1745021990622145E-6
0.1                      1694                     6.1751799248370475E-6
0.1                      1695                     6.175856778656107E-6
0.1                      1696                     6.176532760519338E-6
0.1                      1697                     6.177207870426877E-6
0.1                      1698                     6.17788210837867E-6
0.1                      1699                     6.178555474374635E-6
0.1                      1700                     6.179227968414826E-6
0.1                      1701                     6.1798995904992974E-6
0.1                      1702                     6.180570340627968E-6
0.1                      1703                     6.18124021880092E-6
0.1                      1704                     6.1819092250180434E-6
0.1                      1705                     6.182577359279448E-6
0.1                      1706                     6.183244621585078E-6
0.1                      1707                     6.183911011934908E-6
0.1                      1708                     6.184576530328991E-6
0.1                      1709                     6.185241176767301E-6
0.1                      1710                     6.185904951249864E-6
0.1                      1711                     6.186567853776653E-6
0.1                      1712                     6.187229884347642E-6
0.1                      1713                     6.187891042962911E-6
0.1                      1714                     6.188551329622407E-6
0.1                      1715                     6.189210744326156E-6
0.1                      1716                     6.189869287074023E-6
0.1                      1717                     6.190526957866225E-6
0.1                      1718                     6.19118375670268E-6
0.1                      1719                     6.19183968358328E-6
0.1                      1720                     6.192494738508161E-6
0.1                      1721                     6.193148921477214E-6
0.1                      1722                     6.193802232490629E-6
0.1                      1723                     6.194454671548162E-6
0.1                      1724                     6.195106238650002E-6
0.1                      1725                     6.195756933796069E-6
0.1                      1726                     6.196406756986308E-6
0.1                      1727                     6.197055708220855E-6
0.1                      1728                     6.197703787499546E-6
0.1                      1729                     6.198350994822546E-6
0.1                      1730                     6.198997330189717E-6
0.1                      1731                     6.199642793601224E-6
0.1                      1732                     6.200287385056902E-6
0.1                      1733                     6.200931104556753E-6
0.1                      1734                     6.201573952100911E-6
0.1                      1735                     6.202215927689268E-6
0.1                      1736                     6.2028570313219064E-6
0.1                      1737                     6.203497262998717E-6
0.1                      1738                     6.2041366227198345E-6
0.1                      1739                     6.204775110485152E-6
0.1                      1740                     6.205412726294614E-6
0.1                      1741                     6.206049470148411E-6
0.1                      1742                     6.206685342046407E-6
0.1                      1743                     6.207320341988657E-6
0.1                      1744                     6.207954469975133E-6
0.1                      1745                     6.208587726005835E-6
0.1                      1746                     6.209220110080764E-6
0.1                      1747                     6.209851622199892E-6
0.1                      1748                     6.210482262363355E-6
0.1                      1749                     6.211112030570962E-6
0.1                      1750                     6.211740926822824E-6
0.1                      1751                     6.212368951118938E-6
0.1                      1752                     6.212996103459252E-6
0.1                      1753                     6.213622383843874E-6
0.1                      1754                     6.214247792272641E-6
0.1                      1755                     6.214872328745661E-6
0.1                      1756                     6.2154959932629345E-6
0.1                      1757                     6.2161187858244345E-6
0.1                      1758                     6.216740706430161E-6
0.1                      1759                     6.2173617550801135E-6
0.1                      1760                     6.2179819317742925E-6
0.1                      1761                     6.218601236512725E-6
0.1                      1762                     6.219219669295438E-6
0.1                      1763                     6.219837230122269E-6
0.1                      1764                     6.220453918993408E-6
0.1                      1765                     6.221069735908827E-6
0.1                      1766                     6.221684680868391E-6
0.1                      1767                     6.222298753872209E-6
0.1                      1768                     6.22291195492028E-6
0.1                      1769                     6.223524284012578E-6
0.1                      1770                     6.224135741149075E-6
0.1                      1771                     6.224746326329852E-6
0.1                      1772                     6.225356039554829E-6
0.1                      1773                     6.225964880824032E-6
0.1                      1774                     6.226572850137542E-6
0.1                      1775                     6.227179947495171E-6
0.1                      1776                     6.227786172897134E-6
0.1                      1777                     6.2283917608084135E-6
0.1                      1778                     6.22901044371383E-6
0.1                      1779                     6.229628429851164E-6
0.1                      1780                     6.230245719220524E-6
0.1                      1781                     6.230862311821774E-6
0.1                      1782                     6.231478207654914E-6
0.1                      1783                     6.23209340672008E-6
0.1                      1784                     6.2327079090170544E-6
0.1                      1785                     6.233321714546028E-6
0.1                      1786                     6.233934823306973E-6
0.1                      1787                     6.234547235299808E-6
0.1                      1788                     6.23515895052456E-6
0.1                      1789                     6.235769968981257E-6
0.1                      1790                     6.236380290669871E-6
0.1                      1791                     6.236989915590511E-6
0.1                      1792                     6.237598843743014E-6
0.1                      1793                     6.238207075127462E-6
0.1                      1794                     6.2388146097438265E-6
0.1                      1795                     6.239421447592163E-6
0.1                      1796                     6.240027588672389E-6
0.1                      1797                     6.240633032984614E-6
0.1                      1798                     6.241237780528703E-6
0.1                      1799                     6.241841831304735E-6
0.1                      1800                     6.242445185312685E-6
0.1                      1801                     6.243047842552634E-6
0.1                      1802                     6.243649803024473E-6
0.1                      1803                     6.244251066728283E-6
0.1                      1804                     6.2448516336639835E-6
0.1                      1805                     6.245451503831656E-6
0.1                      1806                     6.246050677231245E-6
0.1                      1807                     6.246649153862752E-6
0.1                      1808                     6.24724693372623E-6
0.1                      1809                     6.2478440168216255E-6
0.1                      1810                     6.248440403148938E-6
0.1                      1811                     6.2490360927081685E-6
0.1                      1812                     6.249631085499397E-6
0.1                      1813                     6.250225381522489E-6
0.1                      1814                     6.250818980777553E-6
0.1                      1815                     6.251411883264615E-6
0.1                      1816                     6.252004088983513E-6
0.1                      1817                     6.252595597934355E-6
0.1                      1818                     6.253186410117142E-6
0.1                      1819                     6.2537765255318465E-6
0.1                      1820                     6.2543659441785765E-6
0.1                      1821                     6.254954666057197E-6
0.1                      1822                     6.25554269116768E-6
0.1                      1823                     6.256130019510135E-6
0.1                      1824                     6.256716651084588E-6
0.1                      1825                     6.257302585890932E-6
0.1                      1826                     6.257887823929193E-6
0.1                      1827                     6.258472365199371E-6
0.1                      1828                     6.259056209701521E-6
0.1                      1829                     6.259639357435588E-6
0.1                      1830                     6.2602218084016E-6
0.1                      1831                     6.260803562599556E-6
0.1                      1832                     6.261384620029429E-6
0.1                      1833                     6.261964980691247E-6
0.1                      1834                     6.262544644584982E-6
0.1                      1835                     6.263123611710661E-6
0.1                      1836                     6.263701882068285E-6
0.1                      1837                     6.264279455657799E-6
0.1                      1838                     6.2648563324792575E-6
0.1                      1839                     6.265432512532715E-6
0.1                      1840                     6.266007995818062E-6
0.1                      1841                     6.266582782335327E-6
0.1                      1842                     6.26715687208459E-6
0.1                      1843                     6.267730265065716E-6
0.1                      1844                     6.268302961278814E-6
0.1                      1845                     6.2688749607238295E-6
0.1                      1846                     6.269446263400816E-6
0.1                      1847                     6.270016869309639E-6
0.1                      1848                     6.2705867784504875E-6
0.1                      1849                     6.271155990823226E-6
0.1                      1850                     6.271724506427909E-6
0.1                      1851                     6.272292325264537E-6
0.1                      1852                     6.272859447333136E-6
0.1                      1853                     6.273425872633625E-6
0.1                      1854                     6.273991601166086E-6
0.1                      1855                     6.27455663293041E-6
0.1                      1856                     6.275120967926678E-6
0.1                      1857                     6.275684606154891E-6
0.1                      1858                     6.276247547615048E-6
0.1                      1859                     6.27680979230715E-6
0.1                      1860                     6.27737134023125E-6
0.1                      1861                     6.2779321913871864E-6
0.1                      1862                     6.278492345775094E-6
0.1                      1863                     6.279051803394946E-6
0.1                      1864                     6.279610564246689E-6
0.1                      1865                     6.280168628330376E-6
0.1                      1866                     6.280725995646061E-6
0.1                      1867                     6.2812826661935825E-6
0.1                      1868                     6.281838639973103E-6
0.1                      1869                     6.28239391698454E-6
0.1                      1870                     6.282948497227895E-6
0.1                      1871                     6.283502380703248E-6
0.1                      1872                     6.2840555674104645E-6
0.1                      1873                     6.28460805734968E-6
0.1                      1874                     6.285159850520758E-6
0.1                      1875                     6.2857109469238075E-6
0.1                      1876                     6.286261346558802E-6
0.1                      1877                     6.286811049425686E-6
0.1                      1878                     6.287360055524515E-6
0.1                      1879                     6.287908364855288E-6
0.1                      1880                     6.28845597741806E-6
0.1                      1881                     6.289002893212695E-6
0.1                      1882                     6.289549112239274E-6
0.1                      1883                     6.290094634497771E-6
0.1                      1884                     6.290639459988239E-6
0.1                      1885                     6.2911835887106515E-6
0.1                      1886                     6.291727020664954E-6
0.1                      1887                     6.292269755851147E-6
0.1                      1888                     6.292811794269339E-6
0.1                      1889                     6.293353135919475E-6
0.1                      1890                     6.2938937808015285E-6
0.1                      1891                     6.294433728915526E-6
0.1                      1892                     6.2949729802614415E-6
0.1                      1893                     6.295511534839328E-6
0.1                      1894                     6.296049392649132E-6
0.1                      1895                     6.296586553690826E-6
0.1                      1896                     6.297123017964546E-6
0.1                      1897                     6.297658785470075E-6
0.1                      1898                     6.29819385620763E-6
0.1                      1899                     6.298728230177074E-6
0.1                      1900                     6.299261907378491E-6
0.1                      1901                     6.299794887811824E-6
0.1                      1902                     6.300327171477102E-6
0.1                      1903                     6.300858758374271E-6
0.1                      1904                     6.3013896485034375E-6
0.1                      1905                     6.3019198418644946E-6
0.1                      1906                     6.302449338457469E-6
0.1                      1907                     6.302978138282388E-6
0.1                      1908                     6.303506241339305E-6
0.1                      1909                     6.304033647628086E-6
0.1                      1910                     6.304560357148838E-6
0.1                      1911                     6.305086369901507E-6
0.1                      1912                     6.305611685886121E-6
0.1                      1913                     6.306136305102679E-6
0.1                      1914                     6.306660227551155E-6
0.1                      1915                     6.307183453231548E-6
0.1                      1916                     6.307705982143858E-6
0.1                      1917                     6.30822781428814E-6
0.1                      1918                     6.308748949664366E-6
0.1                      1919                     6.3092693882725365E-6
0.1                      1920                     6.309789130112597E-6
0.1                      1921                     6.3103081751846295E-6
0.1                      1922                     6.310826523488552E-6
0.1                      1923                     6.311344175024446E-6
0.1                      1924                     6.3118611297922845E-6
0.1                      1925                     6.31237738779204E-6
0.1                      1926                     6.312892949023713E-6
0.1                      1927                     6.313407813487304E-6
0.1                      1928                     6.313921981182866E-6
0.1                      1929                     6.314435452110345E-6
0.1                      1930                     6.314948226269823E-6
0.1                      1931                     6.315460303661137E-6
0.1                      1932                     6.315971684284395E-6
0.1                      1933                     6.316482368139652E-6
0.1                      1934                     6.316992355226853E-6
0.1                      1935                     6.317501645545918E-6
0.1                      1936                     6.318010239096927E-6
0.1                      1937                     6.318518135879853E-6
0.1                      1938                     6.319025335894751E-6
0.1                      1939                     6.31953183914162E-6
0.1                      1940                     6.320037645620379E-6
0.1                      1941                     6.320542755331056E-6
0.1                      1942                     6.3210471682737315E-6
0.1                      1943                     6.32155088444827E-6
0.1                      1944                     6.32205390385478E-6
0.1                      1945                     6.32255622649318E-6
0.1                      1946                     6.323057852363552E-6
0.1                      1947                     6.323558781465868E-6
0.1                      1948                     6.324059013800102E-6
0.1                      1949                     6.32455854936628E-6
0.1                      1950                     6.325057388164375E-6
0.1                      1951                     6.325555530194442E-6
0.1                      1952                     6.326052975456372E-6
0.1                      1953                     6.3265497239503E-6
0.1                      1954                     6.327045775676146E-6
0.1                      1955                     6.327541130633909E-6
0.1                      1956                     6.32803578882359E-6
0.1                      1957                     6.328529750245269E-6
0.1                      1958                     6.329023014898811E-6
0.1                      1959                     6.329515582784352E-6
0.1                      1960                     6.33000745390181E-6
0.1                      1961                     6.330498628251185E-6
0.1                      1962                     6.330989105832478E-6
0.1                      1963                     6.33147888664577E-6
0.1                      1964                     6.331967970690897E-6
0.1                      1965                     6.332456357967996E-6
0.1                      1966                     6.332944048477066E-6
0.1                      1967                     6.333431042218054E-6
0.1                      1968                     6.333917339190986E-6
0.1                      1969                     6.334402939395836E-6
0.1                      1970                     6.334887842832603E-6
0.1                      1971                     6.335372049501341E-6
0.1                      1972                     6.335855559402024E-6
0.1                      1973                     6.336338372534597E-6
0.1                      1974                     6.336820488899114E-6
0.1                      1975                     6.337301908495603E-6
0.1                      1976                     6.337782631323928E-6
0.1                      1977                     6.338262863749152E-6
0.1                      1978                     6.338754677194752E-6
0.1                      1979                     6.339245918072128E-6
0.1                      1980                     6.339736586381361E-6
0.1                      1981                     6.340226682122505E-6
0.1                      1982                     6.340716205295344E-6
0.1                      1983                     6.341205155900093E-6
0.1                      1984                     6.3416935339367E-6
0.1                      1985                     6.342181339405109E-6
0.1                      1986                     6.342668572305321E-6
0.1                      1987                     6.343155232637417E-6
0.1                      1988                     6.343641320401288E-6
0.1                      1989                     6.344126835597071E-6
0.1                      1990                     6.344611778224602E-6
0.1                      1991                     6.345096148284017E-6
0.1                      1992                     6.3455799457752895E-6
0.1                      1993                     6.34606317069831E-6
0.1                      1994                     6.346545823053296E-6
0.1                      1995                     6.347027902840004E-6
0.1                      1996                     6.347509410058568E-6
0.1                      1997                     6.347990344708962E-6
0.1                      1998                     6.34847070679124E-6
0.1                      1999                     6.348950496305294E-6
0.1                      2000                     6.349429713251205E-6
