% Model:              NP_reactive_flow_Different_injection_TCE_in_Low_Permeable.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 15 2020, 10:14
% Table:              TCE_reacted 0.02 - tce_reacted_mass (tce_reacted_mass)
% Q_inject_design        t (s)                    The reacted TCE (mol/m)
0.02                     1526                     5.226252129882639E-6
0.02                     1527                     5.227597584719375E-6
0.02                     1528                     5.228941683985778E-6
0.02                     1529                     5.2302844276814965E-6
0.02                     1530                     5.231625815806936E-6
0.02                     1531                     5.232965848361854E-6
0.02                     1532                     5.2343045253462216E-6
0.02                     1533                     5.235641846760094E-6
0.02                     1534                     5.23697781260358E-6
0.02                     1535                     5.238312422876598E-6
0.02                     1536                     5.239645677579174E-6
0.02                     1537                     5.240977576711201E-6
0.02                     1538                     5.2423081202728145E-6
0.02                     1539                     5.243637308263851E-6
0.02                     1540                     5.244965140684528E-6
0.02                     1541                     5.246291617534682E-6
0.02                     1542                     5.247616738814423E-6
0.02                     1543                     5.248940504523641E-6
0.02                     1544                     5.250262914662337E-6
0.02                     1545                     5.251583969230619E-6
0.02                     1546                     5.252903668228514E-6
0.02                     1547                     5.254222011655859E-6
0.02                     1548                     5.255538999512682E-6
0.02                     1549                     5.2568546317990645E-6
0.02                     1550                     5.258168908515033E-6
0.02                     1551                     5.259481829660424E-6
0.02                     1552                     5.260793395235402E-6
0.02                     1553                     5.262103605239911E-6
0.02                     1554                     5.26341245967398E-6
0.02                     1555                     5.264719958537526E-6
0.02                     1556                     5.266026101830685E-6
0.02                     1557                     5.2673308895532405E-6
0.02                     1558                     5.268634321705382E-6
0.02                     1559                     5.269936398287137E-6
0.02                     1560                     5.271237119298261E-6
0.02                     1561                     5.272536484738998E-6
0.02                     1562                     5.273834494609321E-6
0.02                     1563                     5.275131148909095E-6
0.02                     1564                     5.276426447638454E-6
0.02                     1565                     5.277720390797346E-6
0.02                     1566                     5.279012978385661E-6
0.02                     1567                     5.280304210403562E-6
0.02                     1568                     5.281594086850995E-6
0.02                     1569                     5.2828826077279596E-6
0.02                     1570                     5.284169773034483E-6
0.02                     1571                     5.2854555827704845E-6
0.02                     1572                     5.286740036936045E-6
0.02                     1573                     5.2880231355310284E-6
0.02                     1574                     5.2893048785556795E-6
0.02                     1575                     5.290585266009835E-6
0.02                     1576                     5.29186429789355E-6
0.02                     1577                     5.293141974206634E-6
0.02                     1578                     5.294418294949439E-6
0.02                     1579                     5.295693260121668E-6
0.02                     1580                     5.296966869723402E-6
0.02                     1581                     5.298239123754776E-6
0.02                     1582                     5.299510022215546E-6
0.02                     1583                     5.3007795651059024E-6
0.02                     1584                     5.302047752425818E-6
0.02                     1585                     5.3033145841751834E-6
0.02                     1586                     5.304580060354162E-6
0.02                     1587                     5.305844180962727E-6
0.02                     1588                     5.3071069460006615E-6
0.02                     1589                     5.308368355468209E-6
0.02                     1590                     5.309628409365207E-6
0.02                     1591                     5.310887107691818E-6
0.02                     1592                     5.3121444504479335E-6
0.02                     1593                     5.313400437633608E-6
0.02                     1594                     5.314655069248788E-6
0.02                     1595                     5.315908345293445E-6
0.02                     1596                     5.317160265767688E-6
0.02                     1597                     5.31841083067149E-6
0.02                     1598                     5.319660040004824E-6
0.02                     1599                     5.320907893767527E-6
0.02                     1600                     5.322154391959843E-6
0.02                     1601                     5.3233995345818E-6
0.02                     1602                     5.32464332163318E-6
0.02                     1603                     5.325885753114146E-6
0.02                     1604                     5.327126829024589E-6
0.02                     1605                     5.328366549364565E-6
0.02                     1606                     5.329604914134045E-6
0.02                     1607                     5.330841923333003E-6
0.02                     1608                     5.332077576961682E-6
0.02                     1609                     5.333311875019758E-6
0.02                     1610                     5.33454481750742E-6
0.02                     1611                     5.335776404424559E-6
0.02                     1612                     5.337006635771231E-6
0.02                     1613                     5.338235511547461E-6
0.02                     1614                     5.339463031753169E-6
0.02                     1615                     5.3406891963884355E-6
0.02                     1616                     5.341914005453207E-6
0.02                     1617                     5.3431374589475375E-6
0.02                     1618                     5.344359556871373E-6
0.02                     1619                     5.345580299224848E-6
0.02                     1620                     5.346809579577109E-6
0.02                     1621                     5.348045555405358E-6
0.02                     1622                     5.349280452221917E-6
0.02                     1623                     5.350514270026786E-6
0.02                     1624                     5.351747008820046E-6
0.02                     1625                     5.352978668601616E-6
0.02                     1626                     5.354209249371495E-6
0.02                     1627                     5.355438751129821E-6
0.02                     1628                     5.356667173876483E-6
0.02                     1629                     5.3578945176113734E-6
0.02                     1630                     5.359120782334655E-6
0.02                     1631                     5.360345968046437E-6
0.02                     1632                     5.361570074746366E-6
0.02                     1633                     5.362793102434686E-6
0.02                     1634                     5.3640150511112886E-6
0.02                     1635                     5.365235920776364E-6
0.02                     1636                     5.366455711429695E-6
0.02                     1637                     5.367674423071417E-6
0.02                     1638                     5.368892055701476E-6
0.02                     1639                     5.370108609319845E-6
0.02                     1640                     5.371324083926497E-6
0.02                     1641                     5.3725384795215675E-6
0.02                     1642                     5.373751796105029E-6
0.02                     1643                     5.374964033676773E-6
0.02                     1644                     5.376175192236827E-6
0.02                     1645                     5.3773852717852995E-6
0.02                     1646                     5.378594272322055E-6
0.02                     1647                     5.379802193847147E-6
0.02                     1648                     5.381009036360603E-6
0.02                     1649                     5.3822147998624234E-6
0.02                     1650                     5.383419484352581E-6
0.02                     1651                     5.384623089831021E-6
0.02                     1652                     5.385825616297852E-6
0.02                     1653                     5.3870270637529935E-6
0.02                     1654                     5.388227432196526E-6
0.02                     1655                     5.389426721628368E-6
0.02                     1656                     5.390624932048548E-6
0.02                     1657                     5.391822063457091E-6
0.02                     1658                     5.393018115854026E-6
0.02                     1659                     5.394213089239216E-6
0.02                     1660                     5.395406983612716E-6
0.02                     1661                     5.396599798974689E-6
0.02                     1662                     5.39779153532489E-6
0.02                     1663                     5.398982192663456E-6
0.02                     1664                     5.400171770990385E-6
0.02                     1665                     5.4013602703056516E-6
0.02                     1666                     5.402547690609255E-6
0.02                     1667                     5.40373403190125E-6
0.02                     1668                     5.404919294181473E-6
0.02                     1669                     5.406103477450169E-6
0.02                     1670                     5.4072865817071745E-6
0.02                     1671                     5.408468606952463E-6
0.02                     1672                     5.409649553186143E-6
0.02                     1673                     5.410829420408078E-6
0.02                     1674                     5.412008208618432E-6
0.02                     1675                     5.413185917817122E-6
0.02                     1676                     5.414362548004204E-6
0.02                     1677                     5.415538099179542E-6
0.02                     1678                     5.4167125713432975E-6
0.02                     1679                     5.417885964495309E-6
0.02                     1680                     5.4190582786356576E-6
0.02                     1681                     5.420229513764479E-6
0.02                     1682                     5.421399669881474E-6
0.02                     1683                     5.422568746986969E-6
0.02                     1684                     5.4237367450806655E-6
0.02                     1685                     5.42490366416278E-6
0.02                     1686                     5.426069504233232E-6
0.02                     1687                     5.427234265292048E-6
0.02                     1688                     5.428397947339228E-6
0.02                     1689                     5.429560550374664E-6
0.02                     1690                     5.430722074398518E-6
0.02                     1691                     5.431882519410682E-6
0.02                     1692                     5.433041885411155E-6
0.02                     1693                     5.434200172399939E-6
0.02                     1694                     5.435357380377168E-6
0.02                     1695                     5.43651350934268E-6
0.02                     1696                     5.437668559296556E-6
0.02                     1697                     5.438822530238715E-6
0.02                     1698                     5.439975422169265E-6
0.02                     1699                     5.441127235088152E-6
0.02                     1700                     5.442277968995403E-6
0.02                     1701                     5.443427623890964E-6
0.02                     1702                     5.444576199774889E-6
0.02                     1703                     5.445723696647178E-6
0.02                     1704                     5.44687011450775E-6
0.02                     1705                     5.448015453356713E-6
0.02                     1706                     5.449159713193959E-6
0.02                     1707                     5.450302894019596E-6
0.02                     1708                     5.45144499583357E-6
0.02                     1709                     5.452586018635854E-6
0.02                     1710                     5.453725962426502E-6
0.02                     1711                     5.454864827205514E-6
0.02                     1712                     5.456002612972864E-6
0.02                     1713                     5.457139319728523E-6
0.02                     1714                     5.458274947472546E-6
0.02                     1715                     5.45940949620496E-6
0.02                     1716                     5.46054296592563E-6
0.02                     1717                     5.4616753566346374E-6
0.02                     1718                     5.462806668332036E-6
0.02                     1719                     5.463936901017771E-6
0.02                     1720                     5.46506605469187E-6
0.02                     1721                     5.46619412935428E-6
0.02                     1722                     5.467321125004999E-6
0.02                     1723                     5.468447041644136E-6
0.02                     1724                     5.469571879271584E-6
0.02                     1725                     5.470695637887368E-6
0.02                     1726                     5.471818317491516E-6
0.02                     1727                     5.4729399180839205E-6
0.02                     1728                     5.474060439664716E-6
0.02                     1729                     5.475179882233902E-6
0.02                     1730                     5.476298245791372E-6
0.02                     1731                     5.477415530337205E-6
0.02                     1732                     5.478531735871403E-6
0.02                     1733                     5.479646862393883E-6
0.02                     1734                     5.4807609099047545E-6
0.02                     1735                     5.481873878403909E-6
0.02                     1736                     5.482985767891454E-6
0.02                     1737                     5.484096578367337E-6
0.02                     1738                     5.485206309831556E-6
0.02                     1739                     5.48631496228414E-6
0.02                     1740                     5.4874225357250605E-6
0.02                     1741                     5.488529030154237E-6
0.02                     1742                     5.489634445571831E-6
0.02                     1743                     5.49073878197779E-6
0.02                     1744                     5.491842039372086E-6
0.02                     1745                     5.492944217754718E-6
0.02                     1746                     5.494045317125661E-6
0.02                     1747                     5.495145337484968E-6
0.02                     1748                     5.496244278832584E-6
0.02                     1749                     5.497342141168565E-6
0.02                     1750                     5.498438924492855E-6
0.02                     1751                     5.499534628805564E-6
0.02                     1752                     5.500629254106637E-6
0.02                     1753                     5.501722800395939E-6
0.02                     1754                     5.502815267673686E-6
0.02                     1755                     5.503906655939661E-6
0.02                     1756                     5.504996965194082E-6
0.02                     1757                     5.506086195436786E-6
0.02                     1758                     5.5071743466678265E-6
0.02                     1759                     5.508261418887177E-6
0.02                     1760                     5.509347412094973E-6
0.02                     1761                     5.510432326291079E-6
0.02                     1762                     5.511516161475549E-6
0.02                     1763                     5.512598917648248E-6
0.02                     1764                     5.513680594809392E-6
0.02                     1765                     5.514761192958873E-6
0.02                     1766                     5.515840712096609E-6
0.02                     1767                     5.516919152222764E-6
0.02                     1768                     5.517996513337256E-6
0.02                     1769                     5.519072795440058E-6
0.02                     1770                     5.520147998531224E-6
0.02                     1771                     5.521222122610781E-6
0.02                     1772                     5.522295167678594E-6
0.02                     1773                     5.523367133734771E-6
0.02                     1774                     5.524438020779285E-6
0.02                     1775                     5.525507828812163E-6
0.02                     1776                     5.526576557833378E-6
0.02                     1777                     5.52764420784293E-6
0.02                     1778                     5.528710778840819E-6
0.02                     1779                     5.529776270827045E-6
0.02                     1780                     5.530840683801662E-6
0.02                     1781                     5.531904017764562E-6
0.02                     1782                     5.5329662727158265E-6
0.02                     1783                     5.534027448655509E-6
0.02                     1784                     5.535087545583366E-6
0.02                     1785                     5.536146563499722E-6
0.02                     1786                     5.537204502404361E-6
0.02                     1787                     5.5382613622973105E-6
0.02                     1788                     5.539317143178624E-6
0.02                     1789                     5.540371845048301E-6
0.02                     1790                     5.541425467906234E-6
0.02                     1791                     5.5424780117526394E-6
0.02                     1792                     5.543529476587301E-6
0.02                     1793                     5.544579862410353E-6
0.02                     1794                     5.545629169221688E-6
0.02                     1795                     5.54667739702136E-6
0.02                     1796                     5.547724545809478E-6
0.02                     1797                     5.548770615585851E-6
0.02                     1798                     5.549815606350616E-6
0.02                     1799                     5.55085951810369E-6
0.02                     1800                     5.551902350845101E-6
0.02                     1801                     5.55294410457485E-6
0.02                     1802                     5.553984779292962E-6
0.02                     1803                     5.555024374999384E-6
0.02                     1804                     5.556062891694144E-6
0.02                     1805                     5.557100329377321E-6
0.02                     1806                     5.5581366880487005E-6
0.02                     1807                     5.559171967708633E-6
0.02                     1808                     5.560206168356714E-6
0.02                     1809                     5.561239289993239E-6
0.02                     1810                     5.562271332618075E-6
0.02                     1811                     5.563302296231274E-6
0.02                     1812                     5.564332180832784E-6
0.02                     1813                     5.56536098642263E-6
0.02                     1814                     5.566388713000841E-6
0.02                     1815                     5.567415360567361E-6
0.02                     1816                     5.568440929122327E-6
0.02                     1817                     5.5694654186654675E-6
0.02                     1818                     5.570488829197107E-6
0.02                     1819                     5.571511160717003E-6
0.02                     1820                     5.572532413225263E-6
0.02                     1821                     5.573552586721859E-6
0.02                     1822                     5.574571681206793E-6
0.02                     1823                     5.575589696680091E-6
0.02                     1824                     5.576606633141671E-6
0.02                     1825                     5.577622490591643E-6
0.02                     1826                     5.578637269029952E-6
0.02                     1827                     5.5796509684565975E-6
0.02                     1828                     5.580663588871607E-6
0.02                     1829                     5.581675130274954E-6
0.02                     1830                     5.582685592666665E-6
0.02                     1831                     5.583694976046659E-6
0.02                     1832                     5.584703280415071E-6
0.02                     1833                     5.5857105057717114E-6
0.02                     1834                     5.586716652116743E-6
0.02                     1835                     5.587721719450139E-6
0.02                     1836                     5.588725707771872E-6
0.02                     1837                     5.589728617081888E-6
0.02                     1838                     5.590730447380322E-6
0.02                     1839                     5.591731198667093E-6
0.02                     1840                     5.592730870942201E-6
0.02                     1841                     5.593729464205646E-6
0.02                     1842                     5.5947269784574006E-6
0.02                     1843                     5.5957234136975195E-6
0.02                     1844                     5.5967187699259755E-6
0.02                     1845                     5.597713047142741E-6
0.02                     1846                     5.598706245347898E-6
0.02                     1847                     5.5996983645413925E-6
0.02                     1848                     5.600689404723278E-6
0.02                     1849                     5.601679365893419E-6
0.02                     1850                     5.602668248051951E-6
0.02                     1851                     5.603656051198766E-6
0.02                     1852                     5.604642775333972E-6
0.02                     1853                     5.605628420457515E-6
0.02                     1854                     5.606612986569314E-6
0.02                     1855                     5.607596473669585E-6
0.02                     1856                     5.608578881758166E-6
0.02                     1857                     5.609560210835085E-6
0.02                     1858                     5.610540460900313E-6
0.02                     1859                     5.611519631953878E-6
0.02                     1860                     5.612497723995861E-6
0.02                     1861                     5.6134747370261274E-6
0.02                     1862                     5.6144506710447035E-6
0.02                     1863                     5.615425526051671E-6
0.02                     1864                     5.616399302046975E-6
0.02                     1865                     5.617371999030616E-6
0.02                     1866                     5.618343617002649E-6
0.02                     1867                     5.619314155962991E-6
0.02                     1868                     5.620283615911562E-6
0.02                     1869                     5.621251996848606E-6
0.02                     1870                     5.622219298773959E-6
0.02                     1871                     5.623185521687622E-6
0.02                     1872                     5.624150665589677E-6
0.02                     1873                     5.625114730480095E-6
0.02                     1874                     5.6260777163587425E-6
0.02                     1875                     5.62704464018542E-6
0.02                     1876                     5.62802573204446E-6
0.02                     1877                     5.629005902707003E-6
0.02                     1878                     5.629985152173024E-6
0.02                     1879                     5.630963480442468E-6
0.02                     1880                     5.6319408875154424E-6
0.02                     1881                     5.632917373391894E-6
0.02                     1882                     5.6338929380718775E-6
0.02                     1883                     5.6348675815552835E-6
0.02                     1884                     5.635841303842275E-6
0.02                     1885                     5.6368141049326895E-6
0.02                     1886                     5.637785984826554E-6
0.02                     1887                     5.638756943524004E-6
0.02                     1888                     5.6397269810249035E-6
0.02                     1889                     5.640696097329226E-6
0.02                     1890                     5.641664292437107E-6
0.02                     1891                     5.6426315663484655E-6
0.02                     1892                     5.643597919063355E-6
0.02                     1893                     5.644563350581613E-6
0.02                     1894                     5.645527860903457E-6
0.02                     1895                     5.646491450028723E-6
0.02                     1896                     5.647454117957575E-6
0.02                     1897                     5.64841586468985E-6
0.02                     1898                     5.649376690225602E-6
0.02                     1899                     5.650336594564885E-6
0.02                     1900                     5.651295577707618E-6
0.02                     1901                     5.652253639653855E-6
0.02                     1902                     5.653210780403543E-6
0.02                     1903                     5.654166999956707E-6
0.02                     1904                     5.655122298313457E-6
0.02                     1905                     5.656076675473684E-6
0.02                     1906                     5.6570301314373065E-6
0.02                     1907                     5.6579826662044605E-6
0.02                     1908                     5.658934279775119E-6
0.02                     1909                     5.659884972149308E-6
0.02                     1910                     5.660834743326893E-6
0.02                     1911                     5.661783593307983E-6
0.02                     1912                     5.662731522092603E-6
0.02                     1913                     5.663678529680728E-6
0.02                     1914                     5.664624616072303E-6
0.02                     1915                     5.665569781267382E-6
0.02                     1916                     5.666514025265884E-6
0.02                     1917                     5.667457348067944E-6
0.02                     1918                     5.668399749673454E-6
0.02                     1919                     5.669341230082523E-6
0.02                     1920                     5.6702817892950144E-6
0.02                     1921                     5.67122142731101E-6
0.02                     1922                     5.672160144130537E-6
0.02                     1923                     5.673097939753487E-6
0.02                     1924                     5.674034814179968E-6
0.02                     1925                     5.674970767409872E-6
0.02                     1926                     5.675905799443334E-6
0.02                     1927                     5.6768399102802465E-6
0.02                     1928                     5.67777309992069E-6
0.02                     1929                     5.678705368364611E-6
0.02                     1930                     5.6796367156120085E-6
0.02                     1931                     5.680567141662856E-6
0.02                     1932                     5.681496646517208E-6
0.02                     1933                     5.682425230175091E-6
0.02                     1934                     5.6833528926364244E-6
0.02                     1935                     5.684279633901235E-6
0.02                     1936                     5.685205453969576E-6
0.02                     1937                     5.686130352841422E-6
0.02                     1938                     5.687054330516636E-6
0.02                     1939                     5.68797738699549E-6
0.02                     1940                     5.688899522277713E-6
0.02                     1941                     5.68982073636344E-6
0.02                     1942                     5.690741029252725E-6
0.02                     1943                     5.691660400945406E-6
0.02                     1944                     5.692578851441727E-6
0.02                     1945                     5.693496380741389E-6
0.02                     1946                     5.69441298884461E-6
0.02                     1947                     5.6953286757513075E-6
0.02                     1948                     5.696243441461482E-6
0.02                     1949                     5.697157285975161E-6
0.02                     1950                     5.69807020929229E-6
0.02                     1951                     5.698982211412978E-6
0.02                     1952                     5.699893292337061E-6
0.02                     1953                     5.700803452064675E-6
0.02                     1954                     5.701712690595848E-6
0.02                     1955                     5.7026210079304165E-6
0.02                     1956                     5.703528404068516E-6
0.02                     1957                     5.70443487901012E-6
0.02                     1958                     5.705340432755093E-6
0.02                     1959                     5.706245065303678E-6
0.02                     1960                     5.707148776655686E-6
0.02                     1961                     5.708051566811226E-6
0.02                     1962                     5.708953435770269E-6
0.02                     1963                     5.70985438353279E-6
0.02                     1964                     5.710754410098761E-6
0.02                     1965                     5.7116535154682355E-6
0.02                     1966                     5.712551699641187E-6
0.02                     1967                     5.713448962617616E-6
0.02                     1968                     5.714345304397604E-6
0.02                     1969                     5.715240724981041E-6
0.02                     1970                     5.7161352243679825E-6
0.02                     1971                     5.717028802558347E-6
0.02                     1972                     5.7179214595522155E-6
0.02                     1973                     5.718813195349642E-6
0.02                     1974                     5.719704009950519E-6
0.02                     1975                     5.720593903354873E-6
0.02                     1976                     5.721482875562677E-6
0.02                     1977                     5.7223709265740396E-6
0.02                     1978                     5.723258056388879E-6
0.02                     1979                     5.724144265007168E-6
0.02                     1980                     5.725029552429016E-6
0.02                     1981                     5.725913918654314E-6
0.02                     1982                     5.726797363683089E-6
0.02                     1983                     5.7276798875153135E-6
0.02                     1984                     5.7285614901510695E-6
0.02                     1985                     5.729442171590303E-6
0.02                     1986                     5.73032193183304E-6
0.02                     1987                     5.7312007708792815E-6
0.02                     1988                     5.732078688729E-6
0.02                     1989                     5.732955685382169E-6
0.02                     1990                     5.733831760838841E-6
0.02                     1991                     5.734706915099045E-6
0.02                     1992                     5.735581148162699E-6
0.02                     1993                     5.7364544600298575E-6
0.02                     1994                     5.7373268507004385E-6
0.02                     1995                     5.738198320174605E-6
0.02                     1996                     5.7390688684521944E-6
0.02                     1997                     5.739938495533369E-6
0.02                     1998                     5.740807201417967E-6
0.02                     1999                     5.741674986105988E-6
0.02                     2000                     5.7425418495975396E-6
0.02                     2001                     5.74340779189265E-6
0.02                     2002                     5.744272812991129E-6
0.02                     2003                     5.745136912893112E-6
0.02                     2004                     5.7460000915986805E-6
0.02                     2005                     5.746862349107726E-6
0.02                     2006                     5.747723685420168E-6
0.02                     2007                     5.74858410053614E-6
0.02                     2008                     5.749443594455617E-6
0.02                     2009                     5.750302167178598E-6
0.02                     2010                     5.751159818705029E-6
0.02                     2011                     5.752016549034992E-6
0.02                     2012                     5.752872358168431E-6
0.02                     2013                     5.753727246105375E-6
0.02                     2014                     5.754581212845795E-6
0.02                     2015                     5.755434258389585E-6
0.02                     2016                     5.756286382737041E-6
0.02                     2017                     5.757137585887893E-6
0.02                     2018                     5.757987867842195E-6
0.02                     2019                     5.758837228600028E-6
0.02                     2020                     5.759685668161365E-6
0.02                     2021                     5.760533186526234E-6
0.02                     2022                     5.761379783694498E-6
0.02                     2023                     5.762225459666321E-6
0.02                     2024                     5.763070214441621E-6
0.02                     2025                     5.76391404802037E-6
0.02                     2026                     5.764756960402597E-6
0.02                     2027                     5.7655989515883555E-6
0.02                     2028                     5.766440021577618E-6
0.02                     2029                     5.76728017037033E-6
0.02                     2030                     5.768119397966574E-6
0.02                     2031                     5.76895770436624E-6
0.02                     2032                     5.769795089569438E-6
0.02                     2033                     5.770631553576113E-6
0.02                     2034                     5.7714670963862375E-6
0.02                     2035                     5.7723017179998936E-6
0.02                     2036                     5.773135418417054E-6
0.02                     2037                     5.773968197637691E-6
0.02                     2038                     5.774800055661833E-6
0.02                     2039                     5.775630992489397E-6
0.02                     2040                     5.776461008120493E-6
0.02                     2041                     5.7772901025550925E-6
0.02                     2042                     5.778118275793142E-6
0.02                     2043                     5.778945527834696E-6
0.02                     2044                     5.7797718586797E-6
0.02                     2045                     5.780597268328344E-6
0.02                     2046                     5.781421756780356E-6
0.02                     2047                     5.7822453240358456E-6
0.02                     2048                     5.783067970094839E-6
0.02                     2049                     5.783889694957337E-6
0.02                     2050                     5.784710498623312E-6
0.02                     2051                     5.7855303810927636E-6
0.02                     2052                     5.7863493423656925E-6
0.02                     2053                     5.787167382442153E-6
0.02                     2054                     5.787984501322063E-6
0.02                     2055                     5.788800699005532E-6
0.02                     2056                     5.789615975492396E-6
0.02                     2057                     5.790430330782792E-6
0.02                     2058                     5.7912437648766915E-6
0.02                     2059                     5.792056277774014E-6
0.02                     2060                     5.792867869474841E-6
0.02                     2061                     5.793678539979253E-6
0.02                     2062                     5.794488289287116E-6
0.02                     2063                     5.795297117398401E-6
0.02                     2064                     5.796105024313217E-6
0.02                     2065                     5.796912010031484E-6
0.02                     2066                     5.797718074553282E-6
0.02                     2067                     5.798523217878611E-6
0.02                     2068                     5.799327440007308E-6
0.02                     2069                     5.800130740939619E-6
0.02                     2070                     5.800933120675352E-6
0.02                     2071                     5.801734579214562E-6
0.02                     2072                     5.802535116557249E-6
0.02                     2073                     5.803334732703495E-6
0.02                     2074                     5.804133427653191E-6
0.02                     2075                     5.804931201406363E-6
0.02                     2076                     5.805728053963013E-6
0.02                     2077                     5.80652398532314E-6
0.02                     2078                     5.807318995486852E-6
0.02                     2079                     5.808113084453988E-6
0.02                     2080                     5.8089062522246E-6
0.02                     2081                     5.809698498798689E-6
0.02                     2082                     5.81048982417631E-6
0.02                     2083                     5.811280228357381E-6
0.02                     2084                     5.812069711341928E-6
0.02                     2085                     5.81285827312998E-6
0.02                     2086                     5.813645913721563E-6
0.02                     2087                     5.814432633116651E-6
0.02                     2088                     5.815218431315134E-6
0.02                     2089                     5.816003308317148E-6
0.02                     2090                     5.816787264122613E-6
0.02                     2091                     5.817570298731635E-6
0.02                     2092                     5.818352412144108E-6
0.02                     2093                     5.819133604360058E-6
0.02                     2094                     5.819913875379512E-6
0.02                     2095                     5.820693225202551E-6
0.02                     2096                     5.821471653828932E-6
0.02                     2097                     5.822249161258872E-6
0.02                     2098                     5.823025747492261E-6
0.02                     2099                     5.823801412529128E-6
0.02                     2100                     5.8245761563695524E-6
0.02                     2101                     5.8253499790134E-6
0.02                     2102                     5.826122880460752E-6
0.02                     2103                     5.826894860711635E-6
0.02                     2104                     5.827665919765968E-6
0.02                     2105                     5.828436057623833E-6
0.02                     2106                     5.829205274285093E-6
0.02                     2107                     5.8299735697499115E-6
0.02                     2108                     5.830740944018207E-6
0.02                     2109                     5.831507397089953E-6
0.02                     2110                     5.83227292896523E-6
0.02                     2111                     5.833037539644011E-6
0.02                     2112                     5.833801229126242E-6
0.02                     2113                     5.834563997412004E-6
0.02                     2114                     5.835325844501189E-6
0.02                     2115                     5.83608677039396E-6
0.02                     2116                     5.8368467750901265E-6
0.02                     2117                     5.837605858589797E-6
0.02                     2118                     5.838364020892945E-6
0.02                     2119                     5.839121261999651E-6
0.02                     2120                     5.839877581909753E-6
0.02                     2121                     5.84063298062344E-6
0.02                     2122                     5.84138745814055E-6
0.02                     2123                     5.842141014461165E-6
0.02                     2124                     5.842893649585283E-6
0.02                     2125                     5.843645363512852E-6
0.02                     2126                     5.844396156243925E-6
0.02                     2127                     5.8451460277785016E-6
0.02                     2128                     5.845894978116583E-6
0.02                     2129                     5.846643007258114E-6
0.02                     2130                     5.847390115203122E-6
0.02                     2131                     5.848159594413615E-6
0.02                     2132                     5.848929838948299E-6
0.02                     2133                     5.84969935578077E-6
0.02                     2134                     5.850468144910973E-6
0.02                     2135                     5.851236206338962E-6
0.02                     2136                     5.852003540064737E-6
0.02                     2137                     5.852770146088298E-6
0.02                     2138                     5.853536024409564E-6
0.02                     2139                     5.854301175028644E-6
0.02                     2140                     5.855065597945537E-6
0.02                     2141                     5.855829293160134E-6
0.02                     2142                     5.856592260672518E-6
0.02                     2143                     5.857354500482715E-6
0.02                     2144                     5.85811601259059E-6
0.02                     2145                     5.8588767969962785E-6
0.02                     2146                     5.859636853699726E-6
0.02                     2147                     5.860396182700986E-6
0.02                     2148                     5.861154783999979E-6
0.02                     2149                     5.861912657596785E-6
0.02                     2150                     5.862669803491323E-6
0.02                     2151                     5.863426221683647E-6
0.02                     2152                     5.86418191217373E-6
0.02                     2153                     5.864936874961572E-6
0.02                     2154                     5.865691110047201E-6
0.02                     2155                     5.866444617430561E-6
0.02                     2156                     5.867197397111762E-6
0.02                     2157                     5.8679494490906676E-6
0.02                     2158                     5.868700773367332E-6
0.02                     2159                     5.8694513699418375E-6
