% Model:              NP_reactive_flow_Different_injection_TCE_in_Low_Permeable.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 8 2020, 00:39
% Table:              TCE_reacted 0.5 - tce_reacted_mass (tce_reacted_mass)
% Q_inject_design        t (s)                    The reacted TCE (mol/m)
0.5                      1384                     6.260909420695147E-6
0.5                      1385                     6.261720656247649E-6
0.5                      1386                     6.262530775629058E-6
0.5                      1387                     6.263339778839319E-6
0.5                      1388                     6.264147665878406E-6
0.5                      1389                     6.264954436746291E-6
0.5                      1390                     6.265760091443055E-6
0.5                      1391                     6.266564629968727E-6
0.5                      1392                     6.267368052323251E-6
0.5                      1393                     6.268170358506546E-6
0.5                      1394                     6.268971548518748E-6
0.5                      1395                     6.269771622359748E-6
0.5                      1396                     6.2705705800296006E-6
0.5                      1397                     6.271368421528306E-6
0.5                      1398                     6.272165146855918E-6
0.5                      1399                     6.272960756012274E-6
0.5                      1400                     6.2737552489975366E-6
0.5                      1401                     6.274548625811652E-6
0.5                      1402                     6.27534088645462E-6
0.5                      1403                     6.276132030926413E-6
0.5                      1404                     6.2769220592270045E-6
0.5                      1405                     6.277710971356557E-6
0.5                      1406                     6.278498767314908E-6
0.5                      1407                     6.279285447102057E-6
0.5                      1408                     6.280071010718113E-6
0.5                      1409                     6.280855458162967E-6
0.5                      1410                     6.2816387894366736E-6
0.5                      1411                     6.28242100453926E-6
0.5                      1412                     6.283202103470726E-6
0.5                      1413                     6.283982086230963E-6
0.5                      1414                     6.284760952820053E-6
0.5                      1415                     6.285542716428247E-6
0.5                      1416                     6.2863240902214705E-6
0.5                      1417                     6.287104453041515E-6
0.5                      1418                     6.287883804888353E-6
0.5                      1419                     6.28866214576204E-6
0.5                      1420                     6.289439475662439E-6
0.5                      1421                     6.290215794589767E-6
0.5                      1422                     6.2909911025438075E-6
0.5                      1423                     6.291765399524669E-6
0.5                      1424                     6.292538685532352E-6
0.5                      1425                     6.293310960566855E-6
0.5                      1426                     6.294082224628152E-6
0.5                      1427                     6.2948524777162705E-6
0.5                      1428                     6.295621719831155E-6
0.5                      1429                     6.296389950972861E-6
0.5                      1430                     6.297157171141361E-6
0.5                      1431                     6.297923380336708E-6
0.5                      1432                     6.298688578558904E-6
0.5                      1433                     6.299452765807758E-6
0.5                      1434                     6.300215942083514E-6
0.5                      1435                     6.300978107386091E-6
0.5                      1436                     6.301739261715408E-6
0.5                      1437                     6.302499405071599E-6
0.5                      1438                     6.303258537454558E-6
0.5                      1439                     6.304016658864364E-6
0.5                      1440                     6.30477376930091E-6
0.5                      1441                     6.3055298687643316E-6
0.5                      1442                     6.306284957254574E-6
0.5                      1443                     6.307039034771555E-6
0.5                      1444                     6.307792101315358E-6
0.5                      1445                     6.3085441568859544E-6
0.5                      1446                     6.309295201483345E-6
0.5                      1447                     6.31004523510761E-6
0.5                      1448                     6.310794257758615E-6
0.5                      1449                     6.311542269436495E-6
0.5                      1450                     6.312289270141169E-6
0.5                      1451                     6.3130352598725825E-6
0.5                      1452                     6.313780238630871E-6
0.5                      1453                     6.314524206415926E-6
0.5                      1454                     6.315267163227803E-6
0.5                      1455                     6.316009109066473E-6
0.5                      1456                     6.3167500439319365E-6
0.5                      1457                     6.317489967824221E-6
0.5                      1458                     6.318228880743354E-6
0.5                      1459                     6.318966782689281E-6
0.5                      1460                     6.319703673662001E-6
0.5                      1461                     6.320439553661488E-6
0.5                      1462                     6.32117442268785E-6
0.5                      1463                     6.321908280740925E-6
0.5                      1464                     6.322641127820848E-6
0.5                      1465                     6.3233729639275915E-6
0.5                      1466                     6.32410378906121E-6
0.5                      1467                     6.324833603221569E-6
0.5                      1468                     6.325562406408694E-6
0.5                      1469                     6.32629019862264E-6
0.5                      1470                     6.327016979863434E-6
0.5                      1471                     6.3277427501310486E-6
0.5                      1472                     6.32846750942543E-6
0.5                      1473                     6.329191257746633E-6
0.5                      1474                     6.329913995094602E-6
0.5                      1475                     6.330635721469419E-6
0.5                      1476                     6.33135643687103E-6
0.5                      1477                     6.332076141299408E-6
0.5                      1478                     6.332794834754634E-6
0.5                      1479                     6.333512517236735E-6
0.5                      1480                     6.334229188745548E-6
0.5                      1481                     6.334944849281182E-6
0.5                      1482                     6.3356594988436105E-6
0.5                      1483                     6.336373137432914E-6
0.5                      1484                     6.337085765049011E-6
0.5                      1485                     6.3377973816918474E-6
0.5                      1486                     6.338507987361478E-6
0.5                      1487                     6.339217582058011E-6
0.5                      1488                     6.339926165781337E-6
0.5                      1489                     6.340633738531376E-6
0.5                      1490                     6.341340300308263E-6
0.5                      1491                     6.342045851112052E-6
0.5                      1492                     6.342750390942527E-6
0.5                      1493                     6.3434539197998495E-6
0.5                      1494                     6.344156437683966E-6
0.5                      1495                     6.3448579445949305E-6
0.5                      1496                     6.3455584405326345E-6
0.5                      1497                     6.346257925497241E-6
0.5                      1498                     6.3469563994885325E-6
0.5                      1499                     6.347653862506726E-6
0.5                      1500                     6.348350314551687E-6
0.5                      1501                     6.3490457556234685E-6
0.5                      1502                     6.349742533677804E-6
0.5                      1503                     6.350440858456964E-6
0.5                      1504                     6.3511382820689085E-6
0.5                      1505                     6.351834804513501E-6
0.5                      1506                     6.352530425790851E-6
0.5                      1507                     6.353225145900931E-6
0.5                      1508                     6.3539189648437135E-6
0.5                      1509                     6.3546118826191445E-6
0.5                      1510                     6.355303899227414E-6
0.5                      1511                     6.3559950146683316E-6
0.5                      1512                     6.3566852289420606E-6
0.5                      1513                     6.357374542048411E-6
0.5                      1514                     6.358062953987518E-6
0.5                      1515                     6.358750464759301E-6
0.5                      1516                     6.359437074363814E-6
0.5                      1517                     6.360122782801165E-6
0.5                      1518                     6.360807590071111E-6
0.5                      1519                     6.361491496173759E-6
0.5                      1520                     6.362174501109246E-6
0.5                      1521                     6.362856604877381E-6
0.5                      1522                     6.363537807478191E-6
0.5                      1523                     6.364218108911786E-6
0.5                      1524                     6.364897509178111E-6
0.5                      1525                     6.365576008277111E-6
0.5                      1526                     6.366253606208841E-6
0.5                      1527                     6.366930302973274E-6
0.5                      1528                     6.367606098570518E-6
0.5                      1529                     6.368280993000329E-6
0.5                      1530                     6.368954986263006E-6
0.5                      1531                     6.369628078358331E-6
0.5                      1532                     6.370300269286386E-6
0.5                      1533                     6.370971559047171E-6
0.5                      1534                     6.371641947640631E-6
0.5                      1535                     6.372311435066849E-6
0.5                      1536                     6.372980021325823E-6
0.5                      1537                     6.373647706417473E-6
0.5                      1538                     6.37431449034188E-6
0.5                      1539                     6.374980373098936E-6
0.5                      1540                     6.3756453546888025E-6
0.5                      1541                     6.3763094351112636E-6
0.5                      1542                     6.376972614366509E-6
0.5                      1543                     6.377634892454511E-6
0.5                      1544                     6.378296269375216E-6
0.5                      1545                     6.37895674512865E-6
0.5                      1546                     6.379616319714761E-6
0.5                      1547                     6.380274993133574E-6
0.5                      1548                     6.380932765385198E-6
0.5                      1549                     6.381589636469498E-6
0.5                      1550                     6.3822456063865E-6
0.5                      1551                     6.382900675136206E-6
0.5                      1552                     6.383554842718695E-6
0.5                      1553                     6.384208109133833E-6
0.5                      1554                     6.384860474381701E-6
0.5                      1555                     6.385511938462353E-6
0.5                      1556                     6.3861625013756805E-6
0.5                      1557                     6.386812163121738E-6
0.5                      1558                     6.387460923700525E-6
0.5                      1559                     6.388108783112015E-6
0.5                      1560                     6.388755741356262E-6
0.5                      1561                     6.3894017984331575E-6
0.5                      1562                     6.39004695434281E-6
0.5                      1563                     6.390691209085138E-6
0.5                      1564                     6.391334562660277E-6
0.5                      1565                     6.391977015068092E-6
0.5                      1566                     6.392618566308583E-6
0.5                      1567                     6.393259216381857E-6
0.5                      1568                     6.393898965287808E-6
0.5                      1569                     6.394537813026542E-6
0.5                      1570                     6.395175759597898E-6
0.5                      1571                     6.3958128050020375E-6
0.5                      1572                     6.396448949238934E-6
0.5                      1573                     6.39708419230848E-6
0.5                      1574                     6.397718534210755E-6
0.5                      1575                     6.398351974945733E-6
0.5                      1576                     6.398984514513522E-6
0.5                      1577                     6.399616152913932E-6
0.5                      1578                     6.400246890147127E-6
0.5                      1579                     6.400876726212997E-6
0.5                      1580                     6.401505661111651E-6
0.5                      1581                     6.402133694842927E-6
0.5                      1582                     6.40276082740696E-6
0.5                      1583                     6.403387058803722E-6
0.5                      1584                     6.404012389033215E-6
0.5                      1585                     6.404636818095437E-6
0.5                      1586                     6.405260345990308E-6
0.5                      1587                     6.4058829727179625E-6
0.5                      1588                     6.406504698278347E-6
0.5                      1589                     6.40712599691228E-6
0.5                      1590                     6.407750334056303E-6
0.5                      1591                     6.408373869675057E-6
0.5                      1592                     6.408996603768515E-6
0.5                      1593                     6.409618536336786E-6
0.5                      1594                     6.410239667379761E-6
0.5                      1595                     6.4108599968973866E-6
0.5                      1596                     6.4114795248898515E-6
0.5                      1597                     6.4120982513569936E-6
0.5                      1598                     6.412716176298894E-6
0.5                      1599                     6.413333299715526E-6
0.5                      1600                     6.413949621606862E-6
0.5                      1601                     6.414565141972956E-6
0.5                      1602                     6.415179860813755E-6
0.5                      1603                     6.415793778129339E-6
0.5                      1604                     6.4164068939196275E-6
0.5                      1605                     6.41701920818462E-6
0.5                      1606                     6.417630720924371E-6
0.5                      1607                     6.4182414321388805E-6
0.5                      1608                     6.418851341828094E-6
0.5                      1609                     6.419460449992039E-6
0.5                      1610                     6.4200687566307155E-6
0.5                      1611                     6.420676261744123E-6
0.5                      1612                     6.421282965332289E-6
0.5                      1613                     6.421888867395159E-6
0.5                      1614                     6.422493967932788E-6
0.5                      1615                     6.423098266945175E-6
0.5                      1616                     6.423701764432158E-6
0.5                      1617                     6.424304460394035E-6
0.5                      1618                     6.424906354830562E-6
0.5                      1619                     6.425507447741874E-6
0.5                      1620                     6.426107739127918E-6
0.5                      1621                     6.426707228988638E-6
0.5                      1622                     6.4273059173240905E-6
0.5                      1623                     6.427903804134301E-6
0.5                      1624                     6.428500889419216E-6
0.5                      1625                     6.429097173178943E-6
0.5                      1626                     6.429692655413348E-6
0.5                      1627                     6.430287336122429E-6
0.5                      1628                     6.4308812153063505E-6
0.5                      1629                     6.431474292964976E-6
0.5                      1630                     6.432066569098279E-6
0.5                      1631                     6.432658043706367E-6
0.5                      1632                     6.4332487167892405E-6
0.5                      1633                     6.433838588346737E-6
0.5                      1634                     6.434427658378992E-6
0.5                      1635                     6.4350159268860055E-6
0.5                      1636                     6.435603393867723E-6
0.5                      1637                     6.436190059324199E-6
0.5                      1638                     6.4367759232553795E-6
0.5                      1639                     6.4373609856613724E-6
0.5                      1640                     6.437945246542015E-6
0.5                      1641                     6.438528705897417E-6
0.5                      1642                     6.4391113637275765E-6
0.5                      1643                     6.4396932200324404E-6
0.5                      1644                     6.440274274812036E-6
0.5                      1645                     6.440854528066335E-6
0.5                      1646                     6.44143397979542E-6
0.5                      1647                     6.442012629999264E-6
0.5                      1648                     6.44259047867773E-6
0.5                      1649                     6.443167525831036E-6
0.5                      1650                     6.443743771459019E-6
0.5                      1651                     6.444319215561734E-6
0.5                      1652                     6.444893858139234E-6
0.5                      1653                     6.445467699191411E-6
0.5                      1654                     6.446040738718347E-6
0.5                      1655                     6.446612976719986E-6
0.5                      1656                     6.4471844131963846E-6
0.5                      1657                     6.447755048147541E-6
0.5                      1658                     6.448324881573402E-6
0.5                      1659                     6.448893913473994E-6
0.5                      1660                     6.449462143849318E-6
0.5                      1661                     6.450029572699345E-6
0.5                      1662                     6.4505962000241314E-6
0.5                      1663                     6.451162025823703E-6
0.5                      1664                     6.451727050097979E-6
0.5                      1665                     6.452291272846959E-6
0.5                      1666                     6.452854694070616E-6
0.5                      1667                     6.453417313769167E-6
0.5                      1668                     6.453979131942341E-6
0.5                      1669                     6.454540148590274E-6
0.5                      1670                     6.455100363712883E-6
0.5                      1671                     6.455659777310305E-6
0.5                      1672                     6.456218389382405E-6
0.5                      1673                     6.456776199929262E-6
0.5                      1674                     6.457333208950851E-6
0.5                      1675                     6.457889416447172E-6
0.5                      1676                     6.458444822418223E-6
0.5                      1677                     6.459002262316176E-6
0.5                      1678                     6.459560020916983E-6
0.5                      1679                     6.460117066053319E-6
0.5                      1680                     6.460673397725293E-6
0.5                      1681                     6.46122901593285E-6
0.5                      1682                     6.4617839206759905E-6
0.5                      1683                     6.462338111954714E-6
0.5                      1684                     6.4628915897690215E-6
0.5                      1685                     6.463444354118912E-6
0.5                      1686                     6.46399640500444E-6
0.5                      1687                     6.4645477424255784E-6
0.5                      1688                     6.4650983663823E-6
0.5                      1689                     6.465648276874578E-6
0.5                      1690                     6.466197473902494E-6
0.5                      1691                     6.4667459574659655E-6
0.5                      1692                     6.467293727565021E-6
0.5                      1693                     6.467840784199713E-6
0.5                      1694                     6.468387127369962E-6
0.5                      1695                     6.468932757075794E-6
0.5                      1696                     6.469477673317237E-6
0.5                      1697                     6.47002187609429E-6
0.5                      1698                     6.470565365406981E-6
0.5                      1699                     6.4711081412552E-6
0.5                      1700                     6.4716502036390035E-6
0.5                      1701                     6.472191552558444E-6
0.5                      1702                     6.472732188013468E-6
0.5                      1703                     6.473272110004075E-6
0.5                      1704                     6.473811318530266E-6
0.5                      1705                     6.474349813592067E-6
0.5                      1706                     6.474887595189424E-6
0.5                      1707                     6.475424663322446E-6
0.5                      1708                     6.475961017991051E-6
0.5                      1709                     6.4764966591951585E-6
0.5                      1710                     6.4770315869349575E-6
0.5                      1711                     6.477565801210313E-6
0.5                      1712                     6.4780993020213055E-6
0.5                      1713                     6.4786320893678E-6
0.5                      1714                     6.47916416324996E-6
0.5                      1715                     6.4796955236677025E-6
0.5                      1716                     6.4802261706210285E-6
0.5                      1717                     6.480756104109911E-6
0.5                      1718                     6.481285324134431E-6
0.5                      1719                     6.481813830694534E-6
0.5                      1720                     6.4823416237902475E-6
0.5                      1721                     6.4828687034215445E-6
0.5                      1722                     6.483395069588452E-6
0.5                      1723                     6.4839207222909426E-6
0.5                      1724                     6.484445661529017E-6
0.5                      1725                     6.484969887302701E-6
0.5                      1726                     6.485493399611942E-6
0.5                      1727                     6.48601619845682E-6
0.5                      1728                     6.486538283837282E-6
0.5                      1729                     6.4870596557533265E-6
0.5                      1730                     6.487580314204928E-6
0.5                      1731                     6.488100259192166E-6
0.5                      1732                     6.488619490714988E-6
0.5                      1733                     6.4891380087733666E-6
0.5                      1734                     6.4896558133674365E-6
0.5                      1735                     6.490172904497036E-6
0.5                      1736                     6.490689282162272E-6
0.5                      1737                     6.491204946363038E-6
0.5                      1738                     6.491719897099414E-6
0.5                      1739                     6.492234134371401E-6
0.5                      1740                     6.492747658178971E-6
0.5                      1741                     6.493260468522151E-6
0.5                      1742                     6.493772565400915E-6
0.5                      1743                     6.494283948815235E-6
0.5                      1744                     6.4947946187652195E-6
0.5                      1745                     6.4953045752507875E-6
0.5                      1746                     6.495813818271912E-6
0.5                      1747                     6.496322347828619E-6
0.5                      1748                     6.496830163920964E-6
0.5                      1749                     6.4973372665488925E-6
0.5                      1750                     6.497843655712377E-6
0.5                      1751                     6.498349331411472E-6
0.5                      1752                     6.4988542936461776E-6
0.5                      1753                     6.499358542416466E-6
0.5                      1754                     6.499862077722393E-6
0.5                      1755                     6.500364899563875E-6
0.5                      1756                     6.500867007940914E-6
0.5                      1757                     6.50136840285359E-6
0.5                      1758                     6.50186908430185E-6
0.5                      1759                     6.502369052285747E-6
0.5                      1760                     6.5028683068051735E-6
0.5                      1761                     6.503366847860183E-6
0.5                      1762                     6.50386467545083E-6
0.5                      1763                     6.504361789577088E-6
0.5                      1764                     6.504859317526347E-6
0.5                      1765                     6.5053582477000256E-6
0.5                      1766                     6.5058565372166075E-6
0.5                      1767                     6.506354186076012E-6
0.5                      1768                     6.506851194278319E-6
0.5                      1769                     6.507347561823503E-6
0.5                      1770                     6.507843288711509E-6
0.5                      1771                     6.508338374942391E-6
0.5                      1772                     6.508832820516203E-6
0.5                      1773                     6.509326625432838E-6
0.5                      1774                     6.509819789692322E-6
0.5                      1775                     6.510312313294655E-6
0.5                      1776                     6.510804196239919E-6
0.5                      1777                     6.511295438528004E-6
0.5                      1778                     6.511786040158966E-6
0.5                      1779                     6.5122760011328046E-6
0.5                      1780                     6.512765321449465E-6
0.5                      1781                     6.5132540011089745E-6
0.5                      1782                     6.513742040111442E-6
0.5                      1783                     6.514229438456731E-6
0.5                      1784                     6.514716196144896E-6
0.5                      1785                     6.515202313175911E-6
0.5                      1786                     6.515687789549748E-6
0.5                      1787                     6.516172625266515E-6
0.5                      1788                     6.516656820326159E-6
0.5                      1789                     6.5171403747286245E-6
0.5                      1790                     6.5176232884739665E-6
0.5                      1791                     6.518105561562158E-6
0.5                      1792                     6.518587193993252E-6
0.5                      1793                     6.519068185767223E-6
0.5                      1794                     6.519548536884043E-6
0.5                      1795                     6.520028247343685E-6
0.5                      1796                     6.520507317146231E-6
0.5                      1797                     6.520985746291653E-6
0.5                      1798                     6.521463534779924E-6
0.5                      1799                     6.521940682611071E-6
0.5                      1800                     6.522417189785013E-6
0.5                      1801                     6.522893056301913E-6
0.5                      1802                     6.523368282161689E-6
0.5                      1803                     6.5238428673642605E-6
0.5                      1804                     6.524316811909708E-6
0.5                      1805                     6.524790115798032E-6
0.5                      1806                     6.525262779029259E-6
0.5                      1807                     6.525734801603362E-6
0.5                      1808                     6.526206183520288E-6
0.5                      1809                     6.526676924780008E-6
0.5                      1810                     6.527147025382714E-6
0.5                      1811                     6.527616485328241E-6
0.5                      1812                     6.5280853046166445E-6
0.5                      1813                     6.528553483247924E-6
0.5                      1814                     6.529021021221999E-6
0.5                      1815                     6.5294879185389776E-6
0.5                      1816                     6.529954175198886E-6
0.5                      1817                     6.530419791201617E-6
0.5                      1818                     6.530884766547197E-6
0.5                      1819                     6.5313491012355994E-6
0.5                      1820                     6.531812795266932E-6
0.5                      1821                     6.532275848641114E-6
0.5                      1822                     6.532738261358172E-6
0.5                      1823                     6.533200033418161E-6
0.5                      1824                     6.533661164820836E-6
0.5                      1825                     6.53412165556655E-6
0.5                      1826                     6.534581505655032E-6
0.5                      1827                     6.535040715086417E-6
0.5                      1828                     6.535499283860679E-6
0.5                      1829                     6.535957211977763E-6
0.5                      1830                     6.536414499437777E-6
0.5                      1831                     6.5368711462406135E-6
0.5                      1832                     6.537327152386353E-6
0.5                      1833                     6.537782517874888E-6
0.5                      1834                     6.538237242706326E-6
0.5                      1835                     6.538691326880586E-6
0.5                      1836                     6.539144770397777E-6
0.5                      1837                     6.539597573257844E-6
0.5                      1838                     6.54004973546076E-6
0.5                      1839                     6.5405012570064985E-6
0.5                      1840                     6.54095213789514E-6
0.5                      1841                     6.541402378126658E-6
0.5                      1842                     6.541851977701025E-6
0.5                      1843                     6.542300936618269E-6
0.5                      1844                     6.542749254878334E-6
0.5                      1845                     6.5431969324813305E-6
0.5                      1846                     6.5436439694271215E-6
0.5                      1847                     6.544090365715843E-6
0.5                      1848                     6.544536121347387E-6
0.5                      1849                     6.544981236321807E-6
0.5                      1850                     6.545425710639103E-6
0.5                      1851                     6.545869544299275E-6
0.5                      1852                     6.546315467843324E-6
0.5                      1853                     6.54676088319376E-6
0.5                      1854                     6.547205721278341E-6
0.5                      1855                     6.547649982097066E-6
0.5                      1856                     6.5480936656499625E-6
0.5                      1857                     6.5485367719369766E-6
0.5                      1858                     6.548979300958135E-6
0.5                      1859                     6.549421252713411E-6
0.5                      1860                     6.549862627202885E-6
0.5                      1861                     6.550303424426477E-6
0.5                      1862                     6.5507436443842406E-6
0.5                      1863                     6.551183287076148E-6
0.5                      1864                     6.5516223525021735E-6
0.5                      1865                     6.552060840662343E-6
0.5                      1866                     6.552498751556684E-6
0.5                      1867                     6.552936085185197E-6
0.5                      1868                     6.553372841547827E-6
0.5                      1869                     6.5538090206446284E-6
0.5                      1870                     6.554244622475466E-6
0.5                      1871                     6.5546796470405835E-6
0.5                      1872                     6.555114094339791E-6
0.5                      1873                     6.555547964373198E-6
0.5                      1874                     6.555981257140694E-6
0.5                      1875                     6.55641397264239E-6
0.5                      1876                     6.556846110878175E-6
0.5                      1877                     6.557277671848132E-6
0.5                      1878                     6.557708655552207E-6
0.5                      1879                     6.55813906199048E-6
0.5                      1880                     6.558568891162897E-6
0.5                      1881                     6.558998143069405E-6
0.5                      1882                     6.559426817710111E-6
0.5                      1883                     6.559854915084935E-6
0.5                      1884                     6.5602824351939574E-6
0.5                      1885                     6.56070937803707E-6
0.5                      1886                     6.561135743614354E-6
0.5                      1887                     6.561561531925783E-6
0.5                      1888                     6.561986742971356E-6
0.5                      1889                     6.5624113767511E-6
0.5                      1890                     6.562835433264935E-6
0.5                      1891                     6.563258912512969E-6
0.5                      1892                     6.563681814495092E-6
0.5                      1893                     6.564104139211442E-6
0.5                      1894                     6.564525886661881E-6
0.5                      1895                     6.5649470568464655E-6
0.5                      1896                     6.565367649765248E-6
0.5                      1897                     6.565787665418121E-6
0.5                      1898                     6.566207103805193E-6
0.5                      1899                     6.566625964926382E-6
0.5                      1900                     6.567044248781742E-6
0.5                      1901                     6.567461955371166E-6
0.5                      1902                     6.5678790846948425E-6
0.5                      1903                     6.568295636752609E-6
0.5                      1904                     6.56871161154452E-6
0.5                      1905                     6.56912700907063E-6
0.5                      1906                     6.56954182933083E-6
0.5                      1907                     6.569956072325229E-6
0.5                      1908                     6.570369738053718E-6
0.5                      1909                     6.5707828265164055E-6
0.5                      1910                     6.57119533771321E-6
0.5                      1911                     6.571607271644187E-6
0.5                      1912                     6.572018628309254E-6
0.5                      1913                     6.572429407708492E-6
0.5                      1914                     6.572839609841929E-6
0.5                      1915                     6.573249234709456E-6
0.5                      1916                     6.5736582823111545E-6
0.5                      1917                     6.574066752646998E-6
0.5                      1918                     6.574474645716985E-6
0.5                      1919                     6.574881961521117E-6
0.5                      1920                     6.575288700059421E-6
0.5                      1921                     6.5756948613318144E-6
0.5                      1922                     6.576100445338434E-6
0.5                      1923                     6.576505452079117E-6
0.5                      1924                     6.576909881554025E-6
0.5                      1925                     6.577313733763051E-6
0.5                      1926                     6.577717008706194E-6
0.5                      1927                     6.5781197063835084E-6
0.5                      1928                     6.5785218267949675E-6
0.5                      1929                     6.578923369940571E-6
0.5                      1930                     6.579324335820319E-6
0.5                      1931                     6.579724724434238E-6
0.5                      1932                     6.580124535782248E-6
0.5                      1933                     6.5805237698644565E-6
0.5                      1934                     6.580922426680809E-6
0.5                      1935                     6.5813205062312794E-6
0.5                      1936                     6.581718008515921E-6
0.5                      1937                     6.582114933534734E-6
0.5                      1938                     6.582511281287665E-6
0.5                      1939                     6.582908904748515E-6
0.5                      1940                     6.583307257409377E-6
0.5                      1941                     6.583705103349488E-6
0.5                      1942                     6.584102442568822E-6
0.5                      1943                     6.58449927506746E-6
0.5                      1944                     6.584895600845293E-6
0.5                      1945                     6.585291419902402E-6
0.5                      1946                     6.585686732238789E-6
0.5                      1947                     6.586081537854398E-6
0.5                      1948                     6.586475836749256E-6
0.5                      1949                     6.586869628923364E-6
0.5                      1950                     6.587262914376722E-6
0.5                      1951                     6.587655693109329E-6
0.5                      1952                     6.5880479651211855E-6
0.5                      1953                     6.588439730412292E-6
0.5                      1954                     6.588830988982675E-6
0.5                      1955                     6.58922174083228E-6
0.5                      1956                     6.589611985961162E-6
0.5                      1957                     6.590001724369294E-6
0.5                      1958                     6.590390956056648E-6
0.5                      1959                     6.590779681023225E-6
0.5                      1960                     6.591167899269132E-6
0.5                      1961                     6.591555610794208E-6
0.5                      1962                     6.591942815598615E-6
0.5                      1963                     6.592329513682217E-6
0.5                      1964                     6.592715705045095E-6
0.5                      1965                     6.5931013896871964E-6
0.5                      1966                     6.5934865676086285E-6
0.5                      1967                     6.593871238809202E-6
0.5                      1968                     6.594255403289079E-6
0.5                      1969                     6.594639061048205E-6
0.5                      1970                     6.595022212086608E-6
0.5                      1971                     6.595404856404207E-6
0.5                      1972                     6.595786994001082E-6
0.5                      1973                     6.59616862487718E-6
0.5                      1974                     6.596549749032527E-6
0.5                      1975                     6.596930366467178E-6
0.5                      1976                     6.597310477181079E-6
0.5                      1977                     6.597690081174175E-6
0.5                      1978                     6.598069178446575E-6
0.5                      1979                     6.598447768998197E-6
0.5                      1980                     6.598825852829096E-6
0.5                      1981                     6.59920342993919E-6
0.5                      1982                     6.599580500328588E-6
0.5                      1983                     6.599957063997209E-6
0.5                      1984                     6.600333120945079E-6
0.5                      1985                     6.600708671172198E-6
0.5                      1986                     6.601083714678622E-6
0.5                      1987                     6.601458251464241E-6
0.5                      1988                     6.601832281529109E-6
0.5                      1989                     6.602205804873254E-6
0.5                      1990                     6.602578821496622E-6
0.5                      1991                     6.602951331399266E-6
0.5                      1992                     6.6033233345811325E-6
0.5                      1993                     6.603694831042276E-6
0.5                      1994                     6.604065820782642E-6
0.5                      1995                     6.604436303802311E-6
0.5                      1996                     6.604806280101176E-6
0.5                      1997                     6.605175749679318E-6
0.5                      1998                     6.605544712536709E-6
0.5                      1999                     6.60591316867335E-6
0.5                      2000                     6.60628111808924E-6
