% Model:              NP_reactive_flow_Different_injection_TCE_in_Low_Permeable2.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 15 2020, 01:37
% Table:              Table 61 - np_retention_mass_lowPM (np_retention_mass_lowPM)
% lowPM_per              t (s)                    np_retention_mass_lowPM (mol/m)
1.0E-14                  1180                     3.577943741287338E-4
1.0E-14                  1181                     3.579439047071153E-4
1.0E-14                  1182                     3.580933558501722E-4
1.0E-14                  1183                     3.582427275579057E-4
1.0E-14                  1184                     3.5839201983031493E-4
1.0E-14                  1185                     3.5854123266739965E-4
1.0E-14                  1186                     3.5869036606916066E-4
1.0E-14                  1187                     3.58839420035598E-4
1.0E-14                  1188                     3.58988394566711E-4
1.0E-14                  1189                     3.5913728966249954E-4
1.0E-14                  1190                     3.5928610532296487E-4
1.0E-14                  1191                     3.594348415481059E-4
1.0E-14                  1192                     3.595834983379226E-4
1.0E-14                  1193                     3.5973207569241564E-4
1.0E-14                  1194                     3.5988057361158394E-4
1.0E-14                  1195                     3.60028992095429E-4
1.0E-14                  1196                     3.6017733114394955E-4
1.0E-14                  1197                     3.6032559075714664E-4
1.0E-14                  1198                     3.6047377093501867E-4
1.0E-14                  1199                     3.606218716775676E-4
1.0E-14                  1200                     3.607698929847923E-4
1.0E-14                  1201                     3.6091783485669277E-4
1.0E-14                  1202                     3.6106569729326944E-4
1.0E-14                  1203                     3.6121348029452186E-4
1.0E-14                  1204                     3.613611838604503E-4
1.0E-14                  1205                     3.6150880799105446E-4
1.0E-14                  1206                     3.61656352686335E-4
1.0E-14                  1207                     3.618038179462914E-4
1.0E-14                  1208                     3.619512037709238E-4
1.0E-14                  1209                     3.6209851016023214E-4
1.0E-14                  1210                     3.622457371142165E-4
1.0E-14                  1211                     3.623928846328764E-4
1.0E-14                  1212                     3.625399527162125E-4
1.0E-14                  1213                     3.626869413642246E-4
1.0E-14                  1214                     3.6283385057691285E-4
1.0E-14                  1215                     3.629806803542772E-4
1.0E-14                  1216                     3.6312743069631686E-4
1.0E-14                  1217                     3.6327410160303297E-4
1.0E-14                  1218                     3.6342069307442526E-4
1.0E-14                  1219                     3.6356720511049296E-4
1.0E-14                  1220                     3.6371363771123705E-4
1.0E-14                  1221                     3.638599908766564E-4
1.0E-14                  1222                     3.6400626460675247E-4
1.0E-14                  1223                     3.6415245890152417E-4
1.0E-14                  1224                     3.642985737609724E-4
1.0E-14                  1225                     3.644446091850957E-4
1.0E-14                  1226                     3.645905651738957E-4
1.0E-14                  1227                     3.64736441727371E-4
1.0E-14                  1228                     3.6488223884552275E-4
1.0E-14                  1229                     3.6502795652835037E-4
1.0E-14                  1230                     3.651735947758539E-4
1.0E-14                  1231                     3.6531915358803337E-4
1.0E-14                  1232                     3.654646329648892E-4
1.0E-14                  1233                     3.65610032906421E-4
1.0E-14                  1234                     3.657553534126277E-4
1.0E-14                  1235                     3.659005944835112E-4
1.0E-14                  1236                     3.660457561190707E-4
1.0E-14                  1237                     3.661908383193059E-4
1.0E-14                  1238                     3.6633584108421716E-4
1.0E-14                  1239                     3.664807644138045E-4
1.0E-14                  1240                     3.666256083080673E-4
1.0E-14                  1241                     3.667703727670067E-4
1.0E-14                  1242                     3.669150577906219E-4
1.0E-14                  1243                     3.670596633789131E-4
1.0E-14                  1244                     3.672041895318802E-4
1.0E-14                  1245                     3.6734863624952315E-4
1.0E-14                  1246                     3.6749300353184223E-4
1.0E-14                  1247                     3.676372913788371E-4
1.0E-14                  1248                     3.677814997905079E-4
1.0E-14                  1249                     3.6792562876685516E-4
1.0E-14                  1250                     3.6806967830787786E-4
1.0E-14                  1251                     3.682136484135769E-4
1.0E-14                  1252                     3.6835753908395167E-4
1.0E-14                  1253                     3.6850135031900246E-4
1.0E-14                  1254                     3.6864508211872904E-4
1.0E-14                  1255                     3.687887344831318E-4
1.0E-14                  1256                     3.6893230741221004E-4
1.0E-14                  1257                     3.690758009059651E-4
1.0E-14                  1258                     3.6921921496439546E-4
1.0E-14                  1259                     3.69362549587502E-4
1.0E-14                  1260                     3.695058047752847E-4
1.0E-14                  1261                     3.696489805277432E-4
1.0E-14                  1262                     3.6979207684487744E-4
1.0E-14                  1263                     3.6993509372668825E-4
1.0E-14                  1264                     3.700780311731744E-4
1.0E-14                  1265                     3.7022088918433677E-4
1.0E-14                  1266                     3.703636677601751E-4
1.0E-14                  1267                     3.7050636690068946E-4
1.0E-14                  1268                     3.7064898660587936E-4
1.0E-14                  1269                     3.7079152687574614E-4
1.0E-14                  1270                     3.7093398771028806E-4
1.0E-14                  1271                     3.710763691095062E-4
1.0E-14                  1272                     3.712186710734004E-4
1.0E-14                  1273                     3.713608936019701E-4
1.0E-14                  1274                     3.7150303669521677E-4
1.0E-14                  1275                     3.716451003531383E-4
1.0E-14                  1276                     3.7178708457573644E-4
1.0E-14                  1277                     3.7192898936301046E-4
1.0E-14                  1278                     3.7207081471495995E-4
1.0E-14                  1279                     3.722125606315861E-4
1.0E-14                  1280                     3.723542271128879E-4
1.0E-14                  1281                     3.724958141588659E-4
1.0E-14                  1282                     3.7263732176951933E-4
1.0E-14                  1283                     3.727787499448494E-4
1.0E-14                  1284                     3.72920098684855E-4
1.0E-14                  1285                     3.730613679895368E-4
1.0E-14                  1286                     3.732025578588943E-4
1.0E-14                  1287                     3.7334366829292777E-4
1.0E-14                  1288                     3.734846992916374E-4
1.0E-14                  1289                     3.736256508550228E-4
1.0E-14                  1290                     3.737665229830844E-4
1.0E-14                  1291                     3.739073156758219E-4
1.0E-14                  1292                     3.740480289332351E-4
1.0E-14                  1293                     3.7418866275532443E-4
1.0E-14                  1294                     3.7432964630765975E-4
1.0E-14                  1295                     3.744715590141358E-4
1.0E-14                  1296                     3.746134099593551E-4
1.0E-14                  1297                     3.7475519914331756E-4
1.0E-14                  1298                     3.748969265660226E-4
1.0E-14                  1299                     3.75038592227471E-4
1.0E-14                  1300                     3.751801961276622E-4
1.0E-14                  1301                     3.753217382665965E-4
1.0E-14                  1302                     3.754632186442739E-4
1.0E-14                  1303                     3.756046372606945E-4
1.0E-14                  1304                     3.757459941158579E-4
1.0E-14                  1305                     3.758872892097642E-4
1.0E-14                  1306                     3.760285225424135E-4
1.0E-14                  1307                     3.761696941138059E-4
1.0E-14                  1308                     3.763108039239419E-4
1.0E-14                  1309                     3.764518519728201E-4
1.0E-14                  1310                     3.7659283826044183E-4
1.0E-14                  1311                     3.7673376278680656E-4
1.0E-14                  1312                     3.76874625551914E-4
1.0E-14                  1313                     3.77015426555765E-4
1.0E-14                  1314                     3.7715616579835824E-4
1.0E-14                  1315                     3.7729684327969575E-4
1.0E-14                  1316                     3.774374589997751E-4
1.0E-14                  1317                     3.7757801295859757E-4
1.0E-14                  1318                     3.777185051561633E-4
1.0E-14                  1319                     3.778589355924723E-4
1.0E-14                  1320                     3.779993042675239E-4
1.0E-14                  1321                     3.781396111813193E-4
1.0E-14                  1322                     3.7827985633385704E-4
1.0E-14                  1323                     3.784200397251379E-4
1.0E-14                  1324                     3.7856016135516177E-4
1.0E-14                  1325                     3.787002212239288E-4
1.0E-14                  1326                     3.78840219331439E-4
1.0E-14                  1327                     3.7898015567769183E-4
1.0E-14                  1328                     3.791200302626879E-4
1.0E-14                  1329                     3.7925984308642707E-4
1.0E-14                  1330                     3.793995941489089E-4
1.0E-14                  1331                     3.7953928345013427E-4
1.0E-14                  1332                     3.796789109901029E-4
1.0E-14                  1333                     3.7981847676881364E-4
1.0E-14                  1334                     3.7995798078626795E-4
1.0E-14                  1335                     3.800974230424651E-4
1.0E-14                  1336                     3.802368035374054E-4
1.0E-14                  1337                     3.8037612227108885E-4
1.0E-14                  1338                     3.805153792435149E-4
1.0E-14                  1339                     3.8065457445468447E-4
1.0E-14                  1340                     3.807937079045969E-4
1.0E-14                  1341                     3.809327795932523E-4
1.0E-14                  1342                     3.8107178952065065E-4
1.0E-14                  1343                     3.812107376867924E-4
1.0E-14                  1344                     3.8134962409167657E-4
1.0E-14                  1345                     3.8148844873530426E-4
1.0E-14                  1346                     3.816272116176748E-4
1.0E-14                  1347                     3.8176591273878825E-4
1.0E-14                  1348                     3.8190455209864476E-4
1.0E-14                  1349                     3.8204312969724447E-4
1.0E-14                  1350                     3.821816455345872E-4
1.0E-14                  1351                     3.823200996106727E-4
1.0E-14                  1352                     3.8245849192550154E-4
1.0E-14                  1353                     3.8259682247907337E-4
1.0E-14                  1354                     3.8273509127138806E-4
1.0E-14                  1355                     3.8287329830244594E-4
1.0E-14                  1356                     3.830114435722465E-4
1.0E-14                  1357                     3.8314952708079036E-4
1.0E-14                  1358                     3.8328754882807777E-4
1.0E-14                  1359                     3.8342550881410734E-4
1.0E-14                  1360                     3.8356340703888E-4
1.0E-14                  1361                     3.8370124350239616E-4
1.0E-14                  1362                     3.8383901820465525E-4
1.0E-14                  1363                     3.839767311456572E-4
1.0E-14                  1364                     3.841143823254017E-4
1.0E-14                  1365                     3.8425197174389017E-4
1.0E-14                  1366                     3.843894994011212E-4
1.0E-14                  1367                     3.8452696529709524E-4
1.0E-14                  1368                     3.8466436943181245E-4
1.0E-14                  1369                     3.8480171180527243E-4
1.0E-14                  1370                     3.8493899241747603E-4
1.0E-14                  1371                     3.8507621126842207E-4
1.0E-14                  1372                     3.852133683581112E-4
1.0E-14                  1373                     3.853504636865435E-4
1.0E-14                  1374                     3.8548749725371857E-4
1.0E-14                  1375                     3.8562446905963704E-4
1.0E-14                  1376                     3.857613791042984E-4
1.0E-14                  1377                     3.858982273877028E-4
1.0E-14                  1378                     3.860350139098501E-4
1.0E-14                  1379                     3.861717386707406E-4
1.0E-14                  1380                     3.8630840167037413E-4
1.0E-14                  1381                     3.8644500290875073E-4
1.0E-14                  1382                     3.8658154238587026E-4
1.0E-14                  1383                     3.8671802010173276E-4
1.0E-14                  1384                     3.868544360563379E-4
1.0E-14                  1385                     3.869907902496869E-4
1.0E-14                  1386                     3.8712708268177844E-4
1.0E-14                  1387                     3.87263313352613E-4
1.0E-14                  1388                     3.873994822621903E-4
1.0E-14                  1389                     3.8753558941051117E-4
1.0E-14                  1390                     3.8767163479757466E-4
1.0E-14                  1391                     3.878076184233819E-4
1.0E-14                  1392                     3.879435402879317E-4
1.0E-14                  1393                     3.8807940039122446E-4
1.0E-14                  1394                     3.882151987332601E-4
1.0E-14                  1395                     3.883509353140388E-4
1.0E-14                  1396                     3.8848661013356114E-4
1.0E-14                  1397                     3.8862222319182584E-4
1.0E-14                  1398                     3.8875777448883373E-4
1.0E-14                  1399                     3.888932640245848E-4
1.0E-14                  1400                     3.890286917990789E-4
1.0E-14                  1401                     3.8916405781231543E-4
1.0E-14                  1402                     3.8929936206429593E-4
1.0E-14                  1403                     3.894346045550189E-4
1.0E-14                  1404                     3.895697852844851E-4
1.0E-14                  1405                     3.8970490425269404E-4
1.0E-14                  1406                     3.898399614596463E-4
1.0E-14                  1407                     3.8997495690534144E-4
1.0E-14                  1408                     3.901098905897796E-4
1.0E-14                  1409                     3.9024476251296085E-4
1.0E-14                  1410                     3.903795726748849E-4
1.0E-14                  1411                     3.9051432107555233E-4
1.0E-14                  1412                     3.906490077149628E-4
1.0E-14                  1413                     3.9078363259311576E-4
1.0E-14                  1414                     3.909181957100122E-4
1.0E-14                  1415                     3.910526970656517E-4
1.0E-14                  1416                     3.911871366600341E-4
1.0E-14                  1417                     3.9132151449315953E-4
1.0E-14                  1418                     3.9145583056502786E-4
1.0E-14                  1419                     3.9159008487563943E-4
1.0E-14                  1420                     3.9172427742499376E-4
1.0E-14                  1421                     3.9185840821309167E-4
1.0E-14                  1422                     3.91992477239932E-4
1.0E-14                  1423                     3.921264845055158E-4
1.0E-14                  1424                     3.9226043000984226E-4
1.0E-14                  1425                     3.923943137529118E-4
1.0E-14                  1426                     3.925281357347245E-4
1.0E-14                  1427                     3.9266189595528033E-4
1.0E-14                  1428                     3.9279559441457906E-4
1.0E-14                  1429                     3.9292923111262094E-4
1.0E-14                  1430                     3.930628060494055E-4
1.0E-14                  1431                     3.931963192249334E-4
1.0E-14                  1432                     3.9332977063920413E-4
1.0E-14                  1433                     3.9346316029221834E-4
1.0E-14                  1434                     3.9359648818397465E-4
1.0E-14                  1435                     3.9372975431447525E-4
1.0E-14                  1436                     3.9386295868371773E-4
1.0E-14                  1437                     3.9399610129170384E-4
1.0E-14                  1438                     3.941291821384329E-4
1.0E-14                  1439                     3.942622012239049E-4
1.0E-14                  1440                     3.9439515854811986E-4
1.0E-14                  1441                     3.945280541110779E-4
1.0E-14                  1442                     3.9466088791277935E-4
1.0E-14                  1443                     3.9479365995322315E-4
1.0E-14                  1444                     3.949263702324102E-4
1.0E-14                  1445                     3.9505901875034065E-4
1.0E-14                  1446                     3.951916055070136E-4
1.0E-14                  1447                     3.953241305024302E-4
1.0E-14                  1448                     3.9545659373658917E-4
1.0E-14                  1449                     3.955889952094916E-4
1.0E-14                  1450                     3.9572133492113697E-4
1.0E-14                  1451                     3.9585361287152506E-4
1.0E-14                  1452                     3.959858290606565E-4
1.0E-14                  1453                     3.9611798348853115E-4
1.0E-14                  1454                     3.962500761551485E-4
1.0E-14                  1455                     3.963823728608213E-4
1.0E-14                  1456                     3.965156410628241E-4
1.0E-14                  1457                     3.966488634912821E-4
1.0E-14                  1458                     3.967820401461951E-4
1.0E-14                  1459                     3.969151710275627E-4
1.0E-14                  1460                     3.970482561353859E-4
1.0E-14                  1461                     3.9718129546966336E-4
1.0E-14                  1462                     3.9731428903039625E-4
1.0E-14                  1463                     3.974472368175842E-4
1.0E-14                  1464                     3.97580138831227E-4
1.0E-14                  1465                     3.9771299507132497E-4
1.0E-14                  1466                     3.978458055378778E-4
1.0E-14                  1467                     3.9797857023088546E-4
1.0E-14                  1468                     3.9811128915034856E-4
1.0E-14                  1469                     3.982439622962667E-4
1.0E-14                  1470                     3.983765896686394E-4
1.0E-14                  1471                     3.985091712674677E-4
1.0E-14                  1472                     3.986417070927504E-4
1.0E-14                  1473                     3.9877419714448825E-4
1.0E-14                  1474                     3.9890664142268133E-4
1.0E-14                  1475                     3.9903903992732925E-4
1.0E-14                  1476                     3.991713926584322E-4
1.0E-14                  1477                     3.9930369961599E-4
1.0E-14                  1478                     3.994359608000031E-4
1.0E-14                  1479                     3.9956817621047123E-4
1.0E-14                  1480                     3.9970034584739435E-4
1.0E-14                  1481                     3.9983246971077215E-4
1.0E-14                  1482                     3.9996454780060484E-4
1.0E-14                  1483                     4.0009658011689296E-4
1.0E-14                  1484                     4.002285666596362E-4
1.0E-14                  1485                     4.0036050742883414E-4
1.0E-14                  1486                     4.004924024244872E-4
1.0E-14                  1487                     4.006242516465955E-4
1.0E-14                  1488                     4.0075605509515847E-4
1.0E-14                  1489                     4.008878127701766E-4
1.0E-14                  1490                     4.010195246716494E-4
1.0E-14                  1491                     4.011511907995775E-4
1.0E-14                  1492                     4.012828111539605E-4
1.0E-14                  1493                     4.014143857347985E-4
1.0E-14                  1494                     4.0154591454209196E-4
1.0E-14                  1495                     4.016773975758397E-4
1.0E-14                  1496                     4.018088348360429E-4
1.0E-14                  1497                     4.019402263227011E-4
1.0E-14                  1498                     4.0207157203581406E-4
1.0E-14                  1499                     4.022028719753826E-4
1.0E-14                  1500                     4.0233412614140544E-4
1.0E-14                  1501                     4.0246533453388347E-4
1.0E-14                  1502                     4.025964971528166E-4
1.0E-14                  1503                     4.027276139982048E-4
1.0E-14                  1504                     4.028586850700478E-4
1.0E-14                  1505                     4.029897103683461E-4
1.0E-14                  1506                     4.0312068989309917E-4
1.0E-14                  1507                     4.032516236443075E-4
1.0E-14                  1508                     4.0338251162197046E-4
1.0E-14                  1509                     4.035133538260885E-4
1.0E-14                  1510                     4.03644150256662E-4
1.0E-14                  1511                     4.0377490091369046E-4
1.0E-14                  1512                     4.039056057971733E-4
1.0E-14                  1513                     4.040362649071114E-4
1.0E-14                  1514                     4.0416687824350447E-4
1.0E-14                  1515                     4.0429744580635296E-4
1.0E-14                  1516                     4.04427967595656E-4
1.0E-14                  1517                     4.0455844361141443E-4
1.0E-14                  1518                     4.0468887385362775E-4
1.0E-14                  1519                     4.048192583222959E-4
1.0E-14                  1520                     4.0494959701741927E-4
1.0E-14                  1521                     4.050798899389973E-4
1.0E-14                  1522                     4.052101370870308E-4
1.0E-14                  1523                     4.0534033846151914E-4
1.0E-14                  1524                     4.054704940624625E-4
1.0E-14                  1525                     4.056006038898604E-4
1.0E-14                  1526                     4.057306679437135E-4
1.0E-14                  1527                     4.0586068622402223E-4
1.0E-14                  1528                     4.059906587307853E-4
1.0E-14                  1529                     4.061205854640036E-4
1.0E-14                  1530                     4.0625046642367706E-4
1.0E-14                  1531                     4.063803016098051E-4
1.0E-14                  1532                     4.065100910223884E-4
1.0E-14                  1533                     4.0663983466142676E-4
1.0E-14                  1534                     4.067695325269202E-4
1.0E-14                  1535                     4.0689918461886854E-4
1.0E-14                  1536                     4.0702879093727193E-4
1.0E-14                  1537                     4.0715835148213053E-4
1.0E-14                  1538                     4.072878662534437E-4
1.0E-14                  1539                     4.0741733525121197E-4
1.0E-14                  1540                     4.075467584754355E-4
1.0E-14                  1541                     4.0767613592611394E-4
1.0E-14                  1542                     4.0780546760324726E-4
1.0E-14                  1543                     4.0793475350683537E-4
1.0E-14                  1544                     4.080639936368788E-4
1.0E-14                  1545                     4.0819318799337727E-4
1.0E-14                  1546                     4.0832233657633063E-4
1.0E-14                  1547                     4.084514393857389E-4
1.0E-14                  1548                     4.0858049642160236E-4
1.0E-14                  1549                     4.087095076839211E-4
1.0E-14                  1550                     4.088384731726945E-4
1.0E-14                  1551                     4.08967392887923E-4
1.0E-14                  1552                     4.0909626682960655E-4
1.0E-14                  1553                     4.0922509499774485E-4
1.0E-14                  1554                     4.093538773923382E-4
1.0E-14                  1555                     4.0948261401338676E-4
1.0E-14                  1556                     4.0961130486089027E-4
1.0E-14                  1557                     4.0973994993484867E-4
1.0E-14                  1558                     4.0986854923526217E-4
1.0E-14                  1559                     4.09997102762131E-4
1.0E-14                  1560                     4.101256105154546E-4
1.0E-14                  1561                     4.10254072495233E-4
1.0E-14                  1562                     4.103824887014664E-4
1.0E-14                  1563                     4.105108591341548E-4
1.0E-14                  1564                     4.1063918379329826E-4
1.0E-14                  1565                     4.1076746267889686E-4
1.0E-14                  1566                     4.1089569579095094E-4
1.0E-14                  1567                     4.1102388312945894E-4
1.0E-14                  1568                     4.1115202469442253E-4
1.0E-14                  1569                     4.112801204858412E-4
1.0E-14                  1570                     4.114081705037146E-4
1.0E-14                  1571                     4.115361747480432E-4
1.0E-14                  1572                     4.1166413321882677E-4
1.0E-14                  1573                     4.1179204591606567E-4
1.0E-14                  1574                     4.119199128397589E-4
1.0E-14                  1575                     4.120477339899078E-4
1.0E-14                  1576                     4.121755093665112E-4
1.0E-14                  1577                     4.1230323896957003E-4
1.0E-14                  1578                     4.1243092279908365E-4
1.0E-14                  1579                     4.125585608550519E-4
1.0E-14                  1580                     4.126861531374757E-4
1.0E-14                  1581                     4.128136996463543E-4
1.0E-14                  1582                     4.129412003816879E-4
1.0E-14                  1583                     4.1306865534347686E-4
1.0E-14                  1584                     4.131960645317207E-4
1.0E-14                  1585                     4.13323427946419E-4
1.0E-14                  1586                     4.134507455875726E-4
1.0E-14                  1587                     4.135780174551816E-4
1.0E-14                  1588                     4.1370524354924517E-4
1.0E-14                  1589                     4.1383242386976393E-4
1.0E-14                  1590                     4.1395955841673737E-4
1.0E-14                  1591                     4.140866471901661E-4
1.0E-14                  1592                     4.1421369019004994E-4
1.0E-14                  1593                     4.1434068741638854E-4
1.0E-14                  1594                     4.144676388691825E-4
1.0E-14                  1595                     4.1459454454843115E-4
1.0E-14                  1596                     4.1472140445413506E-4
1.0E-14                  1597                     4.1484821858629327E-4
1.0E-14                  1598                     4.149749869449073E-4
1.0E-14                  1599                     4.151017095299762E-4
1.0E-14                  1600                     4.152283863414998E-4
1.0E-14                  1601                     4.1535501737947867E-4
1.0E-14                  1602                     4.154816026439125E-4
1.0E-14                  1603                     4.1560814213480125E-4
1.0E-14                  1604                     4.157346358521449E-4
1.0E-14                  1605                     4.1586108379594415E-4
1.0E-14                  1606                     4.1598748596619766E-4
1.0E-14                  1607                     4.161138423629063E-4
1.0E-14                  1608                     4.1624015298607E-4
1.0E-14                  1609                     4.1636641783568905E-4
1.0E-14                  1610                     4.164926369117628E-4
1.0E-14                  1611                     4.1661881021429133E-4
1.0E-14                  1612                     4.1674493774327553E-4
1.0E-14                  1613                     4.168710194987143E-4
1.0E-14                  1614                     4.169970554806083E-4
1.0E-14                  1615                     4.171230456889568E-4
1.0E-14                  1616                     4.1724897254038357E-4
1.0E-14                  1617                     4.1737471224078976E-4
1.0E-14                  1618                     4.175004042090094E-4
1.0E-14                  1619                     4.176260484450438E-4
1.0E-14                  1620                     4.1775164494889226E-4
1.0E-14                  1621                     4.1787719372055445E-4
1.0E-14                  1622                     4.1800269476003173E-4
1.0E-14                  1623                     4.181281480673226E-4
1.0E-14                  1624                     4.182535536424283E-4
1.0E-14                  1625                     4.183789114853475E-4
1.0E-14                  1626                     4.185042215960816E-4
1.0E-14                  1627                     4.186294839746297E-4
1.0E-14                  1628                     4.187546986209919E-4
1.0E-14                  1629                     4.1887986553516875E-4
1.0E-14                  1630                     4.1900498471715943E-4
1.0E-14                  1631                     4.191300561669645E-4
1.0E-14                  1632                     4.192550798845837E-4
1.0E-14                  1633                     4.1938005587001734E-4
1.0E-14                  1634                     4.195049841232649E-4
1.0E-14                  1635                     4.19629864644327E-4
1.0E-14                  1636                     4.1975469743320336E-4
1.0E-14                  1637                     4.198794824898936E-4
1.0E-14                  1638                     4.2000421981439837E-4
1.0E-14                  1639                     4.2012890940671744E-4
1.0E-14                  1640                     4.202535512668504E-4
1.0E-14                  1641                     4.203781453947982E-4
1.0E-14                  1642                     4.2050269179055963E-4
1.0E-14                  1643                     4.2062719045413567E-4
1.0E-14                  1644                     4.207516413855259E-4
1.0E-14                  1645                     4.2087604458473015E-4
1.0E-14                  1646                     4.210004000517489E-4
1.0E-14                  1647                     4.2112470778658134E-4
1.0E-14                  1648                     4.212489677892291E-4
1.0E-14                  1649                     4.213731800596905E-4
1.0E-14                  1650                     4.2149734459796584E-4
1.0E-14                  1651                     4.216214614040556E-4
1.0E-14                  1652                     4.2174553047795974E-4
1.0E-14                  1653                     4.218695518196778E-4
1.0E-14                  1654                     4.219935254292104E-4
1.0E-14                  1655                     4.221174513065575E-4
1.0E-14                  1656                     4.2224132945171836E-4
1.0E-14                  1657                     4.223651598646934E-4
1.0E-14                  1658                     4.2248894254548307E-4
1.0E-14                  1659                     4.2261267749408714E-4
1.0E-14                  1660                     4.2273636471050496E-4
1.0E-14                  1661                     4.2286000419473695E-4
1.0E-14                  1662                     4.229835959467835E-4
1.0E-14                  1663                     4.2310713996664406E-4
1.0E-14                  1664                     4.232306362543192E-4
1.0E-14                  1665                     4.233540848098085E-4
1.0E-14                  1666                     4.234774856331118E-4
1.0E-14                  1667                     4.236008387242294E-4
1.0E-14                  1668                     4.237241440831611E-4
1.0E-14                  1669                     4.238474017099074E-4
1.0E-14                  1670                     4.239706116044678E-4
1.0E-14                  1671                     4.2409377376684227E-4
1.0E-14                  1672                     4.242168881970314E-4
1.0E-14                  1673                     4.2433995489503406E-4
1.0E-14                  1674                     4.2446297386085195E-4
1.0E-14                  1675                     4.245859450944834E-4
1.0E-14                  1676                     4.247088685959293E-4
1.0E-14                  1677                     4.2483174436518903E-4
1.0E-14                  1678                     4.2495457240226357E-4
1.0E-14                  1679                     4.250773527071524E-4
1.0E-14                  1680                     4.2520008527985494E-4
1.0E-14                  1681                     4.253227701203715E-4
1.0E-14                  1682                     4.254454072287029E-4
1.0E-14                  1683                     4.2556799660484874E-4
1.0E-14                  1684                     4.25690538248808E-4
1.0E-14                  1685                     4.258130321605821E-4
1.0E-14                  1686                     4.2593547834017043E-4
1.0E-14                  1687                     4.2605787678757264E-4
1.0E-14                  1688                     4.261802275027898E-4
1.0E-14                  1689                     4.2630253048582035E-4
1.0E-14                  1690                     4.264247857366656E-4
1.0E-14                  1691                     4.265469932553251E-4
1.0E-14                  1692                     4.266691530417987E-4
1.0E-14                  1693                     4.267912650960865E-4
1.0E-14                  1694                     4.269133294181887E-4
1.0E-14                  1695                     4.2703534600810485E-4
1.0E-14                  1696                     4.271573148658356E-4
1.0E-14                  1697                     4.2727923599138054E-4
1.0E-14                  1698                     4.2740110938473954E-4
1.0E-14                  1699                     4.2752293504591304E-4
1.0E-14                  1700                     4.276447129749005E-4
1.0E-14                  1701                     4.277664431717023E-4
1.0E-14                  1702                     4.2788812563631805E-4
1.0E-14                  1703                     4.280097603687485E-4
1.0E-14                  1704                     4.281313473689926E-4
1.0E-14                  1705                     4.282528866370516E-4
1.0E-14                  1706                     4.2837437817292454E-4
1.0E-14                  1707                     4.2849582197661187E-4
1.0E-14                  1708                     4.2861721804811315E-4
1.0E-14                  1709                     4.2873856638742894E-4
1.0E-14                  1710                     4.288598669945587E-4
1.0E-14                  1711                     4.2898111986950315E-4
1.0E-14                  1712                     4.291023250122617E-4
1.0E-14                  1713                     4.2922348242283406E-4
1.0E-14                  1714                     4.2934459210122093E-4
1.0E-14                  1715                     4.294656540474222E-4
1.0E-14                  1716                     4.2958666826143764E-4
1.0E-14                  1717                     4.2970763474326726E-4
1.0E-14                  1718                     4.2982855349291095E-4
1.0E-14                  1719                     4.29949424510369E-4
1.0E-14                  1720                     4.3007024779564116E-4
1.0E-14                  1721                     4.301910233487277E-4
1.0E-14                  1722                     4.303117511696288E-4
1.0E-14                  1723                     4.30432431258344E-4
1.0E-14                  1724                     4.305530636148731E-4
1.0E-14                  1725                     4.306736482392167E-4
1.0E-14                  1726                     4.3079418513137434E-4
1.0E-14                  1727                     4.309146742913465E-4
1.0E-14                  1728                     4.310351157191328E-4
1.0E-14                  1729                     4.311555094147335E-4
1.0E-14                  1730                     4.312758553781476E-4
1.0E-14                  1731                     4.313961536093771E-4
1.0E-14                  1732                     4.3151640410841986E-4
1.0E-14                  1733                     4.316366068752774E-4
1.0E-14                  1734                     4.3175676190994913E-4
1.0E-14                  1735                     4.318768692124354E-4
1.0E-14                  1736                     4.319969287827352E-4
1.0E-14                  1737                     4.321169406208496E-4
1.0E-14                  1738                     4.3223690472677864E-4
1.0E-14                  1739                     4.323568211005214E-4
1.0E-14                  1740                     4.324766897420783E-4
1.0E-14                  1741                     4.3259651065144977E-4
1.0E-14                  1742                     4.3271628382863495E-4
1.0E-14                  1743                     4.3283600927363506E-4
1.0E-14                  1744                     4.3295568698644945E-4
1.0E-14                  1745                     4.3307531696707747E-4
1.0E-14                  1746                     4.3319489921552005E-4
1.0E-14                  1747                     4.33314433731777E-4
1.0E-14                  1748                     4.3343392051584773E-4
1.0E-14                  1749                     4.3355335956773294E-4
1.0E-14                  1750                     4.336727508874325E-4
1.0E-14                  1751                     4.3379209447494654E-4
1.0E-14                  1752                     4.339113903302742E-4
1.0E-14                  1753                     4.340306384534166E-4
1.0E-14                  1754                     4.341498388443731E-4
1.0E-14                  1755                     4.342689915031437E-4
1.0E-14                  1756                     4.3438809642972864E-4
1.0E-14                  1757                     4.345071536241276E-4
1.0E-14                  1758                     4.3462616308634084E-4
1.0E-14                  1759                     4.347451248163689E-4
1.0E-14                  1760                     4.3486403881421104E-4
1.0E-14                  1761                     4.3498290507986695E-4
1.0E-14                  1762                     4.351017236133377E-4
1.0E-14                  1763                     4.3522049441462225E-4
1.0E-14                  1764                     4.353392174837211E-4
1.0E-14                  1765                     4.354578928206342E-4
1.0E-14                  1766                     4.3557652042536135E-4
1.0E-14                  1767                     4.3569510029790295E-4
1.0E-14                  1768                     4.3581363243825873E-4
1.0E-14                  1769                     4.359321168464289E-4
