% Model:              NP_reactive_flow_Different_injection_TCE_in_Low_Permeable2.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 15 2020, 01:38
% Table:              Table 61 - np_retention_mass_lowPM (np_retention_mass_lowPM)
% lowPM_per              t (s)                    np_retention_mass_lowPM (mol/m)
1.0E-10                  651                      0.0018916674473256163
1.0E-10                  652                      0.001891667429206521
1.0E-10                  653                      0.0018916674117163109
1.0E-10                  654                      0.0018916673948549797
1.0E-10                  655                      0.001891667378622525
1.0E-10                  656                      0.0018916673630189496
1.0E-10                  657                      0.0018916673480442521
1.0E-10                  658                      0.0018916673336984327
1.0E-10                  659                      0.001891667319981496
1.0E-10                  660                      0.001891667306893435
1.0E-10                  661                      0.0018916672944342529
1.0E-10                  662                      0.0018916672826039525
1.0E-10                  663                      0.0018916672714025294
1.0E-10                  664                      0.0018916672608299823
1.0E-10                  665                      0.0018916672508863164
1.0E-10                  666                      0.0018916672415715298
1.0E-10                  667                      0.0018916672328856202
1.0E-10                  668                      0.0018916672248285916
1.0E-10                  669                      0.0018916672174004415
1.0E-10                  670                      0.0018916672106011692
1.0E-10                  671                      0.001891667204430778
1.0E-10                  672                      0.0018916671988892624
1.0E-10                  673                      0.0018916671939766263
1.0E-10                  674                      0.0018916671895906176
1.0E-10                  675                      0.0018916671815423724
1.0E-10                  676                      0.0018916671738331775
1.0E-10                  677                      0.0018916671664630383
1.0E-10                  678                      0.001891667159431949
1.0E-10                  679                      0.0018916671527399124
1.0E-10                  680                      0.0018916671463869287
1.0E-10                  681                      0.0018916671403729976
1.0E-10                  682                      0.0018916671346981202
1.0E-10                  683                      0.0018916671293622929
1.0E-10                  684                      0.001891667124365518
1.0E-10                  685                      0.0018916671197077937
1.0E-10                  686                      0.0018916671153891252
1.0E-10                  687                      0.0018916671114095065
1.0E-10                  688                      0.001891667107768942
1.0E-10                  689                      0.001891667104467429
1.0E-10                  690                      0.0018916671015049677
1.0E-10                  691                      0.0018916670988815575
1.0E-10                  692                      0.001891667096597201
1.0E-10                  693                      0.0018916670946518973
1.0E-10                  694                      0.001891667093045645
1.0E-10                  695                      0.0018916670917784489
1.0E-10                  696                      0.0018916670908502996
1.0E-10                  697                      0.0018916670902612061
1.0E-10                  698                      0.0018916670900111633
1.0E-10                  699                      0.0018916670901001733
1.0E-10                  700                      0.0018916670905282356
1.0E-10                  701                      0.0018916670912953498
1.0E-10                  702                      0.0018916670924015164
1.0E-10                  703                      0.0018916670938467343
1.0E-10                  704                      0.001891667086384498
1.0E-10                  705                      0.0018916670755456044
1.0E-10                  706                      0.0018916670642299942
1.0E-10                  707                      0.0018916670524376676
1.0E-10                  708                      0.0018916670401686244
1.0E-10                  709                      0.0018916670274228618
1.0E-10                  710                      0.0018916670142003834
1.0E-10                  711                      0.0018916670005011877
1.0E-10                  712                      0.0018916669863252747
1.0E-10                  713                      0.0018916669716726486
1.0E-10                  714                      0.001891666956543299
1.0E-10                  715                      0.0018916669409372382
1.0E-10                  716                      0.0018916669248544584
1.0E-10                  717                      0.001891666908294963
1.0E-10                  718                      0.0018916668912587465
1.0E-10                  719                      0.0018916668737458172
1.0E-10                  720                      0.0018916668557561699
1.0E-10                  721                      0.0018916668372898043
1.0E-10                  722                      0.001891666818346723
1.0E-10                  723                      0.0018916667989269265
1.0E-10                  724                      0.001891666779030412
1.0E-10                  725                      0.0018916667586571774
1.0E-10                  726                      0.0018916667378072317
1.0E-10                  727                      0.0018916667164805643
1.0E-10                  728                      0.001891666694677182
1.0E-10                  729                      0.0018916666723970816
1.0E-10                  730                      0.0018916666496402662
1.0E-10                  731                      0.0018916666264067329
1.0E-10                  732                      0.0018916666026964832
1.0E-10                  733                      0.0018916665845507283
1.0E-10                  734                      0.0018916665729384672
1.0E-10                  735                      0.0018916665616850205
1.0E-10                  736                      0.0018916665507903911
1.0E-10                  737                      0.0018916665402545722
1.0E-10                  738                      0.0018916665300775682
1.0E-10                  739                      0.0018916665202593779
1.0E-10                  740                      0.0018916665108000036
1.0E-10                  741                      0.0018916665016994428
1.0E-10                  742                      0.0018916664929576942
1.0E-10                  743                      0.0018916664845747592
1.0E-10                  744                      0.0018916664765506398
1.0E-10                  745                      0.0018916664688853348
1.0E-10                  746                      0.0018916664615788413
1.0E-10                  747                      0.001891666454631163
1.0E-10                  748                      0.0018916664480422994
1.0E-10                  749                      0.0018916664418122493
1.0E-10                  750                      0.001891666435941013
1.0E-10                  751                      0.0018916664304285923
1.0E-10                  752                      0.0018916664252749838
1.0E-10                  753                      0.0018916664204801888
1.0E-10                  754                      0.0018916664160442082
1.0E-10                  755                      0.0018916664119670418
1.0E-10                  756                      0.0018916664082486918
1.0E-10                  757                      0.0018916664048891517
1.0E-10                  758                      0.0018916664018884274
1.0E-10                  759                      0.001891666399246518
1.0E-10                  760                      0.0018916663969634202
1.0E-10                  761                      0.0018916663950391383
1.0E-10                  762                      0.001891666393426547
1.0E-10                  763                      0.0018916663919937209
1.0E-10                  764                      0.001891666390904973
1.0E-10                  765                      0.0018916663901603096
1.0E-10                  766                      0.0018916663897597227
1.0E-10                  767                      0.00189166638970322
1.0E-10                  768                      0.001891666389990799
1.0E-10                  769                      0.0018916663906224567
1.0E-10                  770                      0.0018916663915981985
1.0E-10                  771                      0.0018916663929180186
1.0E-10                  772                      0.001891666394581919
1.0E-10                  773                      0.0018916663965899022
1.0E-10                  774                      0.0018916663989419669
1.0E-10                  775                      0.0018916664016381099
1.0E-10                  776                      0.0018916664046783364
1.0E-10                  777                      0.0018916664080626427
1.0E-10                  778                      0.0018916664117910303
1.0E-10                  779                      0.0018916664158635005
1.0E-10                  780                      0.0018916664202800514
1.0E-10                  781                      0.0018916664250406819
1.0E-10                  782                      0.0018916664301453906
1.0E-10                  783                      0.001891666435594184
1.0E-10                  784                      0.0018916664413870586
1.0E-10                  785                      0.0018916664475240117
1.0E-10                  786                      0.001891666454005049
1.0E-10                  787                      0.0018916664608301665
1.0E-10                  788                      0.0018916664679993634
1.0E-10                  789                      0.0018916664755126412
1.0E-10                  790                      0.0018916664833699996
1.0E-10                  791                      0.0018916664915714422
1.0E-10                  792                      0.0018916664958279622
1.0E-10                  793                      0.001891666499901143
1.0E-10                  794                      0.0018916665040189184
1.0E-10                  795                      0.0018916665081812926
1.0E-10                  796                      0.001891666512388264
1.0E-10                  797                      0.0018916665166398303
1.0E-10                  798                      0.0018916665209359994
1.0E-10                  799                      0.001891666525276766
1.0E-10                  800                      0.0018916665296621262
1.0E-10                  801                      0.0018916665340920854
1.0E-10                  802                      0.00189166653856664
1.0E-10                  803                      0.0018916665430857933
1.0E-10                  804                      0.0018916665476495437
1.0E-10                  805                      0.0018916665522578932
1.0E-10                  806                      0.0018916665569108373
1.0E-10                  807                      0.001891666561608381
1.0E-10                  808                      0.0018916665663505194
1.0E-10                  809                      0.001891666571137258
1.0E-10                  810                      0.001891666575968591
1.0E-10                  811                      0.0018916665808445215
1.0E-10                  812                      0.0018916665857650543
1.0E-10                  813                      0.0018916665907301807
1.0E-10                  814                      0.0018916665957399033
1.0E-10                  815                      0.0018916666007942266
1.0E-10                  816                      0.0018916666058931436
1.0E-10                  817                      0.001891666611036662
1.0E-10                  818                      0.001891666616224772
1.0E-10                  819                      0.0018916666214574848
1.0E-10                  820                      0.001891666626734791
1.0E-10                  821                      0.001891666630654087
1.0E-10                  822                      0.0018916666338386144
1.0E-10                  823                      0.0018916666369297576
1.0E-10                  824                      0.0018916666399275137
1.0E-10                  825                      0.0018916666428318838
1.0E-10                  826                      0.0018916666456428692
1.0E-10                  827                      0.0018916666483604681
1.0E-10                  828                      0.001891666650984681
1.0E-10                  829                      0.0018916666535155119
1.0E-10                  830                      0.0018916666559529555
1.0E-10                  831                      0.001891666658297014
1.0E-10                  832                      0.0018916666605476864
1.0E-10                  833                      0.0018916666627049707
1.0E-10                  834                      0.001891666664768875
1.0E-10                  835                      0.0018916666667393874
1.0E-10                  836                      0.0018916666686165176
1.0E-10                  837                      0.0018916666704002633
1.0E-10                  838                      0.0018916666720906212
1.0E-10                  839                      0.001891666673687596
1.0E-10                  840                      0.0018916666751911837
1.0E-10                  841                      0.001891666676601386
1.0E-10                  842                      0.0018916666779182005
1.0E-10                  843                      0.0018916666791416342
1.0E-10                  844                      0.0018916666802716777
1.0E-10                  845                      0.001891666681308337
1.0E-10                  846                      0.001891666682251613
1.0E-10                  847                      0.0018916666831015018
1.0E-10                  848                      0.0018916666838580043
1.0E-10                  849                      0.0018916666845211236
1.0E-10                  850                      0.001891666685582693
1.0E-10                  851                      0.0018916666873162184
1.0E-10                  852                      0.0018916666890372354
1.0E-10                  853                      0.0018916666907457423
1.0E-10                  854                      0.0018916666924417417
1.0E-10                  855                      0.0018916666941252332
1.0E-10                  856                      0.0018916666957962147
1.0E-10                  857                      0.00189166669745469
1.0E-10                  858                      0.001891666699100659
1.0E-10                  859                      0.0018916667007341124
1.0E-10                  860                      0.0018916667023550617
1.0E-10                  861                      0.0018916667039635005
1.0E-10                  862                      0.001891666705559432
1.0E-10                  863                      0.0018916667071428547
1.0E-10                  864                      0.0018916667087137686
1.0E-10                  865                      0.0018916667102721759
1.0E-10                  866                      0.001891666711818071
1.0E-10                  867                      0.0018916667133514634
1.0E-10                  868                      0.0018916667148723408
1.0E-10                  869                      0.001891666716380715
1.0E-10                  870                      0.0018916667178765756
1.0E-10                  871                      0.0018916667193599286
1.0E-10                  872                      0.0018916667208307755
1.0E-10                  873                      0.0018916667222891154
1.0E-10                  874                      0.0018916667237349409
1.0E-10                  875                      0.001891666725168264
1.0E-10                  876                      0.0018916667265890723
1.0E-10                  877                      0.0018916667279973774
1.0E-10                  878                      0.001891666729393171
1.0E-10                  879                      0.0018916667307484407
1.0E-10                  880                      0.00189166673191246
1.0E-10                  881                      0.0018916667330504389
1.0E-10                  882                      0.0018916667341623689
1.0E-10                  883                      0.0018916667352482605
1.0E-10                  884                      0.001891666736308105
1.0E-10                  885                      0.0018916667373419065
1.0E-10                  886                      0.001891666738349661
1.0E-10                  887                      0.0018916667393313736
1.0E-10                  888                      0.0018916667402870443
1.0E-10                  889                      0.0018916667412166687
1.0E-10                  890                      0.0018916667421202504
1.0E-10                  891                      0.0018916667429977857
1.0E-10                  892                      0.0018916667438492803
1.0E-10                  893                      0.0018916667446747283
1.0E-10                  894                      0.0018916667454741353
1.0E-10                  895                      0.0018916667462474948
1.0E-10                  896                      0.0018916667469948125
1.0E-10                  897                      0.0018916667477160854
1.0E-10                  898                      0.0018916667484113127
1.0E-10                  899                      0.001891666749080498
1.0E-10                  900                      0.0018916667497236406
1.0E-10                  901                      0.001891666750340738
1.0E-10                  902                      0.001891666750931791
1.0E-10                  903                      0.0018916667514968014
1.0E-10                  904                      0.0018916667520357678
1.0E-10                  905                      0.0018916667525486878
1.0E-10                  906                      0.0018916667530355653
1.0E-10                  907                      0.0018916667534963994
1.0E-10                  908                      0.0018916667539311898
1.0E-10                  909                      0.0018916667537865878
1.0E-10                  910                      0.0018916667534950875
1.0E-10                  911                      0.0018916667531354192
1.0E-10                  912                      0.001891666752707588
1.0E-10                  913                      0.0018916667522115914
1.0E-10                  914                      0.0018916667516474285
1.0E-10                  915                      0.0018916667510151016
1.0E-10                  916                      0.0018916667503146073
1.0E-10                  917                      0.0018916667495459537
1.0E-10                  918                      0.001891666748709128
1.0E-10                  919                      0.0018916667478041415
1.0E-10                  920                      0.0018916667468309879
1.0E-10                  921                      0.0018916667457896698
1.0E-10                  922                      0.0018916667446801838
1.0E-10                  923                      0.0018916667435025373
1.0E-10                  924                      0.001891666742256719
1.0E-10                  925                      0.0018916667409427425
1.0E-10                  926                      0.0018916667395605996
1.0E-10                  927                      0.0018916667381102899
1.0E-10                  928                      0.0018916667365918118
1.0E-10                  929                      0.0018916667350051715
1.0E-10                  930                      0.0018916667333503674
1.0E-10                  931                      0.0018916667316273956
1.0E-10                  932                      0.0018916667298362584
1.0E-10                  933                      0.0018916667279769573
1.0E-10                  934                      0.0018916667260494941
1.0E-10                  935                      0.001891666724053859
1.0E-10                  936                      0.0018916667219900647
1.0E-10                  937                      0.001891666719858102
1.0E-10                  938                      0.001891666719678728
1.0E-10                  939                      0.0018916667209433625
1.0E-10                  940                      0.0018916667223643278
1.0E-10                  941                      0.0018916667239416256
1.0E-10                  942                      0.0018916667256752518
1.0E-10                  943                      0.0018916667275652062
1.0E-10                  944                      0.0018916667296114938
1.0E-10                  945                      0.001891666731814109
1.0E-10                  946                      0.0018916667341730556
1.0E-10                  947                      0.0018916667366883342
1.0E-10                  948                      0.0018916667393599402
1.0E-10                  949                      0.0018916667421878797
1.0E-10                  950                      0.001891666745172145
1.0E-10                  951                      0.0018916667483127462
1.0E-10                  952                      0.0018916667516096725
1.0E-10                  953                      0.0018916667550629308
1.0E-10                  954                      0.0018916667586725202
1.0E-10                  955                      0.0018916667624384385
1.0E-10                  956                      0.0018916667663606884
1.0E-10                  957                      0.0018916667704392683
1.0E-10                  958                      0.0018916667746741787
1.0E-10                  959                      0.0018916667790654191
1.0E-10                  960                      0.0018916667836129883
1.0E-10                  961                      0.0018916667883168896
1.0E-10                  962                      0.0018916667931771199
1.0E-10                  963                      0.0018916667981936815
1.0E-10                  964                      0.001891666803366572
1.0E-10                  965                      0.001891666808695795
1.0E-10                  966                      0.0018916668141813443
1.0E-10                  967                      0.0018916668186523375
1.0E-10                  968                      0.001891666820782748
1.0E-10                  969                      0.001891666822832372
1.0E-10                  970                      0.0018916668248012054
1.0E-10                  971                      0.001891666826689248
1.0E-10                  972                      0.0018916668284965042
1.0E-10                  973                      0.0018916668302229739
1.0E-10                  974                      0.0018916668318686458
1.0E-10                  975                      0.0018916668334335342
1.0E-10                  976                      0.0018916668349176341
1.0E-10                  977                      0.0018916668363209415
1.0E-10                  978                      0.0018916668376434613
1.0E-10                  979                      0.001891666838885191
1.0E-10                  980                      0.0018916668400461316
1.0E-10                  981                      0.0018916668411262834
1.0E-10                  982                      0.0018916668421256444
1.0E-10                  983                      0.0018916668430442186
1.0E-10                  984                      0.0018916668438820005
1.0E-10                  985                      0.0018916668446389941
1.0E-10                  986                      0.001891666845315199
1.0E-10                  987                      0.0018916668459106134
1.0E-10                  988                      0.0018916668464252385
1.0E-10                  989                      0.0018916668468590785
1.0E-10                  990                      0.0018916668472121227
1.0E-10                  991                      0.001891666847484381
1.0E-10                  992                      0.001891666847675847
1.0E-10                  993                      0.0018916668477865282
1.0E-10                  994                      0.001891666847816414
1.0E-10                  995                      0.0018916668477655155
1.0E-10                  996                      0.0018916668476808237
1.0E-10                  997                      0.0018916668482225787
1.0E-10                  998                      0.0018916668487331677
1.0E-10                  999                      0.0018916668492125921
1.0E-10                  1000                     0.0018916668496608497
1.0E-10                  1001                     0.001891666850077941
1.0E-10                  1002                     0.0018916668504638664
1.0E-10                  1003                     0.001891666850818627
1.0E-10                  1004                     0.0018916668511422229
1.0E-10                  1005                     0.001891666851434653
1.0E-10                  1006                     0.0018916668516959154
1.0E-10                  1007                     0.0018916668519260134
1.0E-10                  1008                     0.0018916668521249452
1.0E-10                  1009                     0.0018916668522927103
1.0E-10                  1010                     0.0018916668524293148
1.0E-10                  1011                     0.0018916668525347465
1.0E-10                  1012                     0.001891666852609015
1.0E-10                  1013                     0.001891666852652118
1.0E-10                  1014                     0.0018916668526640522
1.0E-10                  1015                     0.0018916668526448269
1.0E-10                  1016                     0.0018916668525944327
1.0E-10                  1017                     0.001891666852512875
1.0E-10                  1018                     0.0018916668524001472
1.0E-10                  1019                     0.0018916668522562545
1.0E-10                  1020                     0.0018916668520812007
1.0E-10                  1021                     0.0018916668518749776
1.0E-10                  1022                     0.0018916668516375872
1.0E-10                  1023                     0.001891666851369035
1.0E-10                  1024                     0.001891666851069311
1.0E-10                  1025                     0.0018916668507384278
1.0E-10                  1026                     0.0018916668517138056
1.0E-10                  1027                     0.0018916668531021915
1.0E-10                  1028                     0.0018916668545712475
1.0E-10                  1029                     0.0018916668561209781
1.0E-10                  1030                     0.001891666857751383
1.0E-10                  1031                     0.001891666859462459
1.0E-10                  1032                     0.00189166686125421
1.0E-10                  1033                     0.001891666863126634
1.0E-10                  1034                     0.0018916668650797285
1.0E-10                  1035                     0.0018916668671134992
1.0E-10                  1036                     0.001891666869227945
1.0E-10                  1037                     0.0018916668714230598
1.0E-10                  1038                     0.0018916668736988491
1.0E-10                  1039                     0.0018916668760553146
1.0E-10                  1040                     0.001891666878492451
1.0E-10                  1041                     0.0018916668810102575
1.0E-10                  1042                     0.001891666883608744
1.0E-10                  1043                     0.0018916668862879013
1.0E-10                  1044                     0.0018916668890477308
1.0E-10                  1045                     0.0018916668918882327
1.0E-10                  1046                     0.0018916668948094097
1.0E-10                  1047                     0.0018916668978112608
1.0E-10                  1048                     0.0018916669008937825
1.0E-10                  1049                     0.0018916669040569777
1.0E-10                  1050                     0.0018916669073008496
1.0E-10                  1051                     0.0018916669106253934
1.0E-10                  1052                     0.0018916669140306075
1.0E-10                  1053                     0.001891666917516496
1.0E-10                  1054                     0.0018916669210830616
1.0E-10                  1055                     0.0018916669230356394
1.0E-10                  1056                     0.001891666923379779
1.0E-10                  1057                     0.0018916669235885222
1.0E-10                  1058                     0.0018916669236618833
1.0E-10                  1059                     0.0018916669235998483
1.0E-10                  1060                     0.0018916669234024244
1.0E-10                  1061                     0.0018916669230696125
1.0E-10                  1062                     0.0018916669226014073
1.0E-10                  1063                     0.001891666921997813
1.0E-10                  1064                     0.001891666921258828
1.0E-10                  1065                     0.001891666920384454
1.0E-10                  1066                     0.0018916669193746885
1.0E-10                  1067                     0.0018916669182295345
1.0E-10                  1068                     0.001891666916948988
1.0E-10                  1069                     0.0018916669155330521
1.0E-10                  1070                     0.0018916669139817253
1.0E-10                  1071                     0.0018916669122950088
1.0E-10                  1072                     0.0018916669104729006
1.0E-10                  1073                     0.0018916669085154074
1.0E-10                  1074                     0.0018916669064225182
1.0E-10                  1075                     0.0018916669041942416
1.0E-10                  1076                     0.0018916669018305703
1.0E-10                  1077                     0.001891666899331514
1.0E-10                  1078                     0.0018916668966970653
1.0E-10                  1079                     0.0018916668939272265
1.0E-10                  1080                     0.0018916668910219973
1.0E-10                  1081                     0.0018916668879813791
1.0E-10                  1082                     0.0018916668848053691
1.0E-10                  1083                     0.0018916668814939696
1.0E-10                  1084                     0.0018916668787432298
1.0E-10                  1085                     0.0018916668779800534
1.0E-10                  1086                     0.001891666877264631
1.0E-10                  1087                     0.0018916668765969727
1.0E-10                  1088                     0.0018916668759770647
1.0E-10                  1089                     0.0018916668754049171
1.0E-10                  1090                     0.0018916668748805276
1.0E-10                  1091                     0.0018916668744038952
1.0E-10                  1092                     0.001891666873975018
1.0E-10                  1093                     0.0018916668735938999
1.0E-10                  1094                     0.0018916668732605422
1.0E-10                  1095                     0.0018916668729749384
1.0E-10                  1096                     0.0018916668727370944
1.0E-10                  1097                     0.0018916668725470055
1.0E-10                  1098                     0.0018916668724046773
1.0E-10                  1099                     0.0018916668723101022
1.0E-10                  1100                     0.0018916668722632887
1.0E-10                  1101                     0.0018916668722642293
1.0E-10                  1102                     0.001891666872312929
1.0E-10                  1103                     0.0018916668724093873
1.0E-10                  1104                     0.0018916668725536038
1.0E-10                  1105                     0.0018916668727455765
1.0E-10                  1106                     0.0018916668729853053
1.0E-10                  1107                     0.0018916668732727954
1.0E-10                  1108                     0.0018916668736080377
1.0E-10                  1109                     0.0018916668739910418
1.0E-10                  1110                     0.0018916668744218001
1.0E-10                  1111                     0.0018916668749003193
1.0E-10                  1112                     0.0018916668754265945
1.0E-10                  1113                     0.0018916668760006283
1.0E-10                  1114                     0.0018916668764026245
1.0E-10                  1115                     0.0018916668768351804
1.0E-10                  1116                     0.0018916668773007936
1.0E-10                  1117                     0.0018916668777994655
1.0E-10                  1118                     0.0018916668783311955
1.0E-10                  1119                     0.001891666878895986
1.0E-10                  1120                     0.0018916668794938334
1.0E-10                  1121                     0.0018916668801247378
1.0E-10                  1122                     0.001891666880788702
1.0E-10                  1123                     0.0018916668814857268
1.0E-10                  1124                     0.0018916668822158058
1.0E-10                  1125                     0.0018916668829789475
1.0E-10                  1126                     0.0018916668837751422
1.0E-10                  1127                     0.0018916668846044005
1.0E-10                  1128                     0.001891666885466715
1.0E-10                  1129                     0.001891666886362088
1.0E-10                  1130                     0.0018916668872905205
1.0E-10                  1131                     0.0018916668882520112
1.0E-10                  1132                     0.0018916668892465583
1.0E-10                  1133                     0.0018916668902741658
1.0E-10                  1134                     0.0018916668913348325
1.0E-10                  1135                     0.0018916668924285557
1.0E-10                  1136                     0.0018916668935553386
1.0E-10                  1137                     0.0018916668947151771
1.0E-10                  1138                     0.0018916668959080764
1.0E-10                  1139                     0.001891666897134035
1.0E-10                  1140                     0.0018916668983930498
1.0E-10                  1141                     0.0018916668996851245
1.0E-10                  1142                     0.0018916669010102557
1.0E-10                  1143                     0.0018916669017257249
1.0E-10                  1144                     0.0018916669021722557
1.0E-10                  1145                     0.001891666902592253
1.0E-10                  1146                     0.00189166690298572
1.0E-10                  1147                     0.0018916669033526548
1.0E-10                  1148                     0.001891666903693061
1.0E-10                  1149                     0.0018916669040069352
1.0E-10                  1150                     0.0018916669042942764
1.0E-10                  1151                     0.0018916669045550907
1.0E-10                  1152                     0.0018916669047893697
1.0E-10                  1153                     0.0018916669049971208
1.0E-10                  1154                     0.00189166690517834
1.0E-10                  1155                     0.0018916669053330314
1.0E-10                  1156                     0.0018916669054611884
1.0E-10                  1157                     0.0018916669055628137
1.0E-10                  1158                     0.00189166690563791
1.0E-10                  1159                     0.0018916669056864765
1.0E-10                  1160                     0.0018916669057085077
1.0E-10                  1161                     0.0018916669057040118
1.0E-10                  1162                     0.0018916669056729825
1.0E-10                  1163                     0.0018916669056154246
1.0E-10                  1164                     0.0018916669055313356
1.0E-10                  1165                     0.0018916669054207154
1.0E-10                  1166                     0.0018916669052835631
1.0E-10                  1167                     0.0018916669051198811
1.0E-10                  1168                     0.001891666904929667
1.0E-10                  1169                     0.0018916669047129224
1.0E-10                  1170                     0.001891666904469646
1.0E-10                  1171                     0.00189166690419984
1.0E-10                  1172                     0.0018916669038050319
1.0E-10                  1173                     0.0018916669032527996
1.0E-10                  1174                     0.001891666902659322
1.0E-10                  1175                     0.0018916669020245945
1.0E-10                  1176                     0.0018916669013486196
1.0E-10                  1177                     0.0018916669006313971
1.0E-10                  1178                     0.0018916668998729261
1.0E-10                  1179                     0.0018916668990732065
1.0E-10                  1180                     0.0018916668982322396
1.0E-10                  1181                     0.0018916668973500256
1.0E-10                  1182                     0.0018916668964265627
1.0E-10                  1183                     0.0018916668954618535
1.0E-10                  1184                     0.0018916668944558934
1.0E-10                  1185                     0.001891666893408686
1.0E-10                  1186                     0.00189166689232023
1.0E-10                  1187                     0.0018916668911905302
1.0E-10                  1188                     0.0018916668900195793
1.0E-10                  1189                     0.001891666888807379
1.0E-10                  1190                     0.0018916668875539324
1.0E-10                  1191                     0.0018916668862592385
1.0E-10                  1192                     0.0018916668849232984
1.0E-10                  1193                     0.0018916668835461063
1.0E-10                  1194                     0.0018916668821276664
1.0E-10                  1195                     0.0018916668806679795
1.0E-10                  1196                     0.0018916668791670466
1.0E-10                  1197                     0.0018916668776248642
1.0E-10                  1198                     0.0018916668760414336
1.0E-10                  1199                     0.0018916668744167542
1.0E-10                  1200                     0.0018916668727508275
1.0E-10                  1201                     0.0018916668713224595
1.0E-10                  1202                     0.0018916668711740684
1.0E-10                  1203                     0.0018916668710888935
1.0E-10                  1204                     0.0018916668710669455
1.0E-10                  1205                     0.0018916668711082155
1.0E-10                  1206                     0.001891666871212706
1.0E-10                  1207                     0.0018916668713804174
1.0E-10                  1208                     0.0018916668716113516
1.0E-10                  1209                     0.00189166687190551
1.0E-10                  1210                     0.0018916668722628858
1.0E-10                  1211                     0.0018916668726834823
1.0E-10                  1212                     0.001891666873167304
1.0E-10                  1213                     0.0018916668737143454
1.0E-10                  1214                     0.0018916668743246077
1.0E-10                  1215                     0.0018916668749980915
1.0E-10                  1216                     0.001891666875734798
1.0E-10                  1217                     0.001891666876534725
1.0E-10                  1218                     0.001891666877397871
1.0E-10                  1219                     0.0018916668783242423
1.0E-10                  1220                     0.0018916668793138324
1.0E-10                  1221                     0.001891666880366647
1.0E-10                  1222                     0.0018916668814826774
1.0E-10                  1223                     0.0018916668826619318
1.0E-10                  1224                     0.0018916668839044117
1.0E-10                  1225                     0.0018916668852101074
1.0E-10                  1226                     0.0018916668865790283
1.0E-10                  1227                     0.00189166688801117
1.0E-10                  1228                     0.0018916668895065294
1.0E-10                  1229                     0.0018916668910651155
1.0E-10                  1230                     0.0018916668926869187
1.0E-10                  1231                     0.0018916668940273762
1.0E-10                  1232                     0.0018916668953739518
1.0E-10                  1233                     0.0018916668967587198
1.0E-10                  1234                     0.0018916668981816774
1.0E-10                  1235                     0.0018916668996428255
1.0E-10                  1236                     0.001891666901142164
1.0E-10                  1237                     0.0018916669026796903
1.0E-10                  1238                     0.0018916669042554094
1.0E-10                  1239                     0.0018916669058693207
1.0E-10                  1240                     0.0018916669075214167
1.0E-10                  1241                     0.0018916669092117059
1.0E-10                  1242                     0.0018916669109401826
1.0E-10                  1243                     0.0018916669127068526
1.0E-10                  1244                     0.0018916669145117107
1.0E-10                  1245                     0.0018916669163547596
1.0E-10                  1246                     0.0018916669182359983
1.0E-10                  1247                     0.0018916669201554266
1.0E-10                  1248                     0.0018916669221130458
1.0E-10                  1249                     0.0018916669241088558
1.0E-10                  1250                     0.0018916669261428553
1.0E-10                  1251                     0.0018916669282150443
1.0E-10                  1252                     0.0018916669303254243
1.0E-10                  1253                     0.0018916669324739947
1.0E-10                  1254                     0.001891666934660755
1.0E-10                  1255                     0.0018916669368857037
1.0E-10                  1256                     0.0018916669391488444
1.0E-10                  1257                     0.0018916669414501728
1.0E-10                  1258                     0.0018916669437896935
1.0E-10                  1259                     0.0018916669461674055
1.0E-10                  1260                     0.0018916669479028712
1.0E-10                  1261                     0.0018916669492408692
1.0E-10                  1262                     0.0018916669505463204
1.0E-10                  1263                     0.0018916669518192202
1.0E-10                  1264                     0.0018916669530595744
1.0E-10                  1265                     0.0018916669542673788
1.0E-10                  1266                     0.0018916669554426336
1.0E-10                  1267                     0.0018916669565853428
1.0E-10                  1268                     0.0018916669576954997
1.0E-10                  1269                     0.0018916669587731106
1.0E-10                  1270                     0.001891666959818172
1.0E-10                  1271                     0.0018916669608306856
1.0E-10                  1272                     0.001891666961810648
1.0E-10                  1273                     0.0018916669627580644
1.0E-10                  1274                     0.0018916669636729316
1.0E-10                  1275                     0.0018916669645552494
1.0E-10                  1276                     0.001891666965405019
1.0E-10                  1277                     0.00189166696622224
1.0E-10                  1278                     0.0018916669670069124
1.0E-10                  1279                     0.0018916669677590372
1.0E-10                  1280                     0.001891666968478614
1.0E-10                  1281                     0.00189166696916564
1.0E-10                  1282                     0.0018916669698201202
1.0E-10                  1283                     0.0018916669704420466
1.0E-10                  1284                     0.0018916669710314323
1.0E-10                  1285                     0.0018916669715882636
1.0E-10                  1286                     0.001891666972112545
1.0E-10                  1287                     0.0018916669726042824
1.0E-10                  1288                     0.0018916669730634687
1.0E-10                  1289                     0.0018916669734807946
1.0E-10                  1290                     0.001891666973848836
1.0E-10                  1291                     0.0018916669741826512
1.0E-10                  1292                     0.0018916669744822386
1.0E-10                  1293                     0.001891666974747595
1.0E-10                  1294                     0.0018916669749787238
1.0E-10                  1295                     0.0018916669751756236
1.0E-10                  1296                     0.0018916669753382995
1.0E-10                  1297                     0.0018916669754667386
1.0E-10                  1298                     0.0018916669755609599
1.0E-10                  1299                     0.00189166697562095
1.0E-10                  1300                     0.0018916669756467081
1.0E-10                  1301                     0.001891666975638241
