% Model:              NP_reactive_flow_Different_injection_TCE_in_Low_Permeable2.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 15 2020, 01:37
% Table:              Table 61 - np_retention_mass_lowPM (np_retention_mass_lowPM)
% lowPM_per              t (s)                    np_retention_mass_lowPM (mol/m)
1.0E-12                  1229                     8.96121853063827E-4
1.0E-12                  1230                     8.966734455429979E-4
1.0E-12                  1231                     8.97224869564942E-4
1.0E-12                  1232                     8.977761251296556E-4
1.0E-12                  1233                     8.98327212237141E-4
1.0E-12                  1234                     8.988781308873963E-4
1.0E-12                  1235                     8.994288810804243E-4
1.0E-12                  1236                     8.999794628162231E-4
1.0E-12                  1237                     9.005298760947928E-4
1.0E-12                  1238                     9.010801209161348E-4
1.0E-12                  1239                     9.016301972802464E-4
1.0E-12                  1240                     9.021801051871299E-4
1.0E-12                  1241                     9.02729844636785E-4
1.0E-12                  1242                     9.032794156292115E-4
1.0E-12                  1243                     9.038288181644078E-4
1.0E-12                  1244                     9.043780522423775E-4
1.0E-12                  1245                     9.049271178631159E-4
1.0E-12                  1246                     9.054760150266281E-4
1.0E-12                  1247                     9.060247437329089E-4
1.0E-12                  1248                     9.065733039819616E-4
1.0E-12                  1249                     9.071216957737849E-4
1.0E-12                  1250                     9.076699191083816E-4
1.0E-12                  1251                     9.082179739857473E-4
1.0E-12                  1252                     9.087658604058858E-4
1.0E-12                  1253                     9.093135783687942E-4
1.0E-12                  1254                     9.09861127874475E-4
1.0E-12                  1255                     9.104085089229239E-4
1.0E-12                  1256                     9.109557215141498E-4
1.0E-12                  1257                     9.115027656481418E-4
1.0E-12                  1258                     9.120496413249069E-4
1.0E-12                  1259                     9.125963485444431E-4
1.0E-12                  1260                     9.131428873067504E-4
1.0E-12                  1261                     9.136892576118301E-4
1.0E-12                  1262                     9.142354594596791E-4
1.0E-12                  1263                     9.147814928502988E-4
1.0E-12                  1264                     9.153273577836927E-4
1.0E-12                  1265                     9.158730542598547E-4
1.0E-12                  1266                     9.164185822787891E-4
1.0E-12                  1267                     9.169639418404952E-4
1.0E-12                  1268                     9.175091329449718E-4
1.0E-12                  1269                     9.18054155592219E-4
1.0E-12                  1270                     9.185990097822388E-4
1.0E-12                  1271                     9.191436955150283E-4
1.0E-12                  1272                     9.196882127905895E-4
1.0E-12                  1273                     9.202325616089235E-4
1.0E-12                  1274                     9.20776741970027E-4
1.0E-12                  1275                     9.213207538739017E-4
1.0E-12                  1276                     9.218645973205485E-4
1.0E-12                  1277                     9.224082723099648E-4
1.0E-12                  1278                     9.229517788421535E-4
1.0E-12                  1279                     9.234951169171128E-4
1.0E-12                  1280                     9.240382865348441E-4
1.0E-12                  1281                     9.245812876953472E-4
1.0E-12                  1282                     9.25125710275246E-4
1.0E-12                  1283                     9.25672946442119E-4
1.0E-12                  1284                     9.262201592118223E-4
1.0E-12                  1285                     9.267673485843556E-4
1.0E-12                  1286                     9.273145145597212E-4
1.0E-12                  1287                     9.27861657137916E-4
1.0E-12                  1288                     9.284087763189407E-4
1.0E-12                  1289                     9.289558721027984E-4
1.0E-12                  1290                     9.295029444894856E-4
1.0E-12                  1291                     9.300499934790033E-4
1.0E-12                  1292                     9.305970190713519E-4
1.0E-12                  1293                     9.311440212665314E-4
1.0E-12                  1294                     9.316910000645403E-4
1.0E-12                  1295                     9.322379554653823E-4
1.0E-12                  1296                     9.327848874690522E-4
1.0E-12                  1297                     9.333317960755544E-4
1.0E-12                  1298                     9.338786812848867E-4
1.0E-12                  1299                     9.344255430970477E-4
1.0E-12                  1300                     9.349723815120429E-4
1.0E-12                  1301                     9.355191965298671E-4
1.0E-12                  1302                     9.360659881505214E-4
1.0E-12                  1303                     9.366127563740065E-4
1.0E-12                  1304                     9.371595012003233E-4
1.0E-12                  1305                     9.377062226294699E-4
1.0E-12                  1306                     9.38252920661447E-4
1.0E-12                  1307                     9.387995952962551E-4
1.0E-12                  1308                     9.393462465338933E-4
1.0E-12                  1309                     9.398928743743614E-4
1.0E-12                  1310                     9.404394788176617E-4
1.0E-12                  1311                     9.409860598637914E-4
1.0E-12                  1312                     9.415326175127538E-4
1.0E-12                  1313                     9.420791517645471E-4
1.0E-12                  1314                     9.42625662619169E-4
1.0E-12                  1315                     9.431721500766203E-4
1.0E-12                  1316                     9.437186141369046E-4
1.0E-12                  1317                     9.4426505480002E-4
1.0E-12                  1318                     9.448114720659632E-4
1.0E-12                  1319                     9.453578659347392E-4
1.0E-12                  1320                     9.459042364063455E-4
1.0E-12                  1321                     9.46450583480782E-4
1.0E-12                  1322                     9.469969071580494E-4
1.0E-12                  1323                     9.475432074381485E-4
1.0E-12                  1324                     9.480894843210768E-4
1.0E-12                  1325                     9.486357378068373E-4
1.0E-12                  1326                     9.491819678954264E-4
1.0E-12                  1327                     9.497281745868469E-4
1.0E-12                  1328                     9.502743578810977E-4
1.0E-12                  1329                     9.508205177781801E-4
1.0E-12                  1330                     9.513666542780921E-4
1.0E-12                  1331                     9.519127673808356E-4
1.0E-12                  1332                     9.524588570864098E-4
1.0E-12                  1333                     9.530049233948147E-4
1.0E-12                  1334                     9.53550966306049E-4
1.0E-12                  1335                     9.540969858201143E-4
1.0E-12                  1336                     9.546429819370119E-4
1.0E-12                  1337                     9.551889546567368E-4
1.0E-12                  1338                     9.557349039792955E-4
1.0E-12                  1339                     9.562808299046833E-4
1.0E-12                  1340                     9.56826732432903E-4
1.0E-12                  1341                     9.573726115639522E-4
1.0E-12                  1342                     9.579184672978323E-4
1.0E-12                  1343                     9.584642996345432E-4
1.0E-12                  1344                     9.590101085740834E-4
1.0E-12                  1345                     9.595558941164565E-4
1.0E-12                  1346                     9.601016562616595E-4
1.0E-12                  1347                     9.606473950096929E-4
1.0E-12                  1348                     9.611931103605564E-4
1.0E-12                  1349                     9.617388023142504E-4
1.0E-12                  1350                     9.622844708707768E-4
1.0E-12                  1351                     9.628301160301313E-4
1.0E-12                  1352                     9.63375737792318E-4
1.0E-12                  1353                     9.639213361573348E-4
1.0E-12                  1354                     9.644669111251829E-4
1.0E-12                  1355                     9.650124626958611E-4
1.0E-12                  1356                     9.6555799086937E-4
1.0E-12                  1357                     9.661034956457103E-4
1.0E-12                  1358                     9.66648977024881E-4
1.0E-12                  1359                     9.671944350068816E-4
1.0E-12                  1360                     9.677398695917128E-4
1.0E-12                  1361                     9.682852807793751E-4
1.0E-12                  1362                     9.688306685698672E-4
1.0E-12                  1363                     9.693760329631903E-4
1.0E-12                  1364                     9.699201454631337E-4
1.0E-12                  1365                     9.704591622586469E-4
1.0E-12                  1366                     9.7099800483563E-4
1.0E-12                  1367                     9.715366731940895E-4
1.0E-12                  1368                     9.720751673340227E-4
1.0E-12                  1369                     9.726134872554305E-4
1.0E-12                  1370                     9.731516329583127E-4
1.0E-12                  1371                     9.736896044426693E-4
1.0E-12                  1372                     9.742274017085012E-4
1.0E-12                  1373                     9.747650247558079E-4
1.0E-12                  1374                     9.753024735845862E-4
1.0E-12                  1375                     9.75839748194841E-4
1.0E-12                  1376                     9.763768485865688E-4
1.0E-12                  1377                     9.769137747597735E-4
1.0E-12                  1378                     9.774505267144502E-4
1.0E-12                  1379                     9.779871044506038E-4
1.0E-12                  1380                     9.785235079682291E-4
1.0E-12                  1381                     9.790597372673316E-4
1.0E-12                  1382                     9.795957923479058E-4
1.0E-12                  1383                     9.80131673209955E-4
1.0E-12                  1384                     9.80667379853479E-4
1.0E-12                  1385                     9.812029122784791E-4
1.0E-12                  1386                     9.81738270484951E-4
1.0E-12                  1387                     9.822734544728986E-4
1.0E-12                  1388                     9.828084642423203E-4
1.0E-12                  1389                     9.833432997932176E-4
1.0E-12                  1390                     9.838779611255877E-4
1.0E-12                  1391                     9.84412448239433E-4
1.0E-12                  1392                     9.849467611347518E-4
1.0E-12                  1393                     9.85480899811545E-4
1.0E-12                  1394                     9.860148642698143E-4
1.0E-12                  1395                     9.865486545095564E-4
1.0E-12                  1396                     9.870822705307749E-4
1.0E-12                  1397                     9.876157123334661E-4
1.0E-12                  1398                     9.88148979917631E-4
1.0E-12                  1399                     9.886820732832717E-4
1.0E-12                  1400                     9.892149924303865E-4
1.0E-12                  1401                     9.897477373589764E-4
1.0E-12                  1402                     9.90280308069038E-4
1.0E-12                  1403                     9.908127045605763E-4
1.0E-12                  1404                     9.913449268335907E-4
1.0E-12                  1405                     9.91876974888077E-4
1.0E-12                  1406                     9.924088487240378E-4
1.0E-12                  1407                     9.929405483414732E-4
1.0E-12                  1408                     9.934720737403827E-4
1.0E-12                  1409                     9.940034249207683E-4
1.0E-12                  1410                     9.945346018826273E-4
1.0E-12                  1411                     9.95065604625961E-4
1.0E-12                  1412                     9.955964331507675E-4
1.0E-12                  1413                     9.96127087457051E-4
1.0E-12                  1414                     9.966575675448076E-4
1.0E-12                  1415                     9.971878734140386E-4
1.0E-12                  1416                     9.977180050647447E-4
1.0E-12                  1417                     9.98247962496924E-4
1.0E-12                  1418                     9.987777457105779E-4
1.0E-12                  1419                     9.99307354705707E-4
1.0E-12                  1420                     9.998367894823086E-4
1.0E-12                  1421                     0.001000366050040388
1.0E-12                  1422                     0.0010008951363799394
1.0E-12                  1423                     0.0010014240485009662
1.0E-12                  1424                     0.0010019527864034673
1.0E-12                  1425                     0.001002481350087442
1.0E-12                  1426                     0.001003009739552891
1.0E-12                  1427                     0.0010035379547998144
1.0E-12                  1428                     0.001004065995828213
1.0E-12                  1429                     0.001004593862638087
1.0E-12                  1430                     0.001005121555229434
1.0E-12                  1431                     0.0010056490736022558
1.0E-12                  1432                     0.0010061764177565523
1.0E-12                  1433                     0.0010067035876923222
1.0E-12                  1434                     0.0010072305834095663
1.0E-12                  1435                     0.0010077574049082848
1.0E-12                  1436                     0.0010082840521884798
1.0E-12                  1437                     0.0010088105252501478
1.0E-12                  1438                     0.0010093368240932908
1.0E-12                  1439                     0.001009862948717907
1.0E-12                  1440                     0.0010103888991239995
1.0E-12                  1441                     0.0010109146753115655
1.0E-12                  1442                     0.001011440277280604
1.0E-12                  1443                     0.0010119657050311206
1.0E-12                  1444                     0.0010124909585631082
1.0E-12                  1445                     0.0010130160378765726
1.0E-12                  1446                     0.001013540907382251
1.0E-12                  1447                     0.0010140647424387134
1.0E-12                  1448                     0.0010145883817523611
1.0E-12                  1449                     0.00101511182532319
1.0E-12                  1450                     0.001015635073151202
1.0E-12                  1451                     0.0010161581252363953
1.0E-12                  1452                     0.0010166809815787701
1.0E-12                  1453                     0.00101720364217833
1.0E-12                  1454                     0.0010177261070350718
1.0E-12                  1455                     0.0010182483761489967
1.0E-12                  1456                     0.0010187704495201034
1.0E-12                  1457                     0.0010192923271483913
1.0E-12                  1458                     0.0010198140090338635
1.0E-12                  1459                     0.0010203354951765179
1.0E-12                  1460                     0.001020856785576353
1.0E-12                  1461                     0.0010213778802333738
1.0E-12                  1462                     0.0010218987791475748
1.0E-12                  1463                     0.0010224194823189583
1.0E-12                  1464                     0.001022939989747525
1.0E-12                  1465                     0.001023460301433276
1.0E-12                  1466                     0.0010239804173762079
1.0E-12                  1467                     0.0010245003375763198
1.0E-12                  1468                     0.0010250200620336167
1.0E-12                  1469                     0.0010255395907480963
1.0E-12                  1470                     0.0010260589237197587
1.0E-12                  1471                     0.001026578060948602
1.0E-12                  1472                     0.0010270970024346285
1.0E-12                  1473                     0.0010276157481778371
1.0E-12                  1474                     0.00102813429817823
1.0E-12                  1475                     0.0010286526524358034
1.0E-12                  1476                     0.0010291708109505609
1.0E-12                  1477                     0.0010296887737224999
1.0E-12                  1478                     0.0010302065407516222
1.0E-12                  1479                     0.0010307241120379258
1.0E-12                  1480                     0.0010312414875814123
1.0E-12                  1481                     0.0010317586673820843
1.0E-12                  1482                     0.001032275651439934
1.0E-12                  1483                     0.0010327924397549677
1.0E-12                  1484                     0.0010333090323271857
1.0E-12                  1485                     0.0010338254291565852
1.0E-12                  1486                     0.0010343416302431672
1.0E-12                  1487                     0.0010348576355869313
1.0E-12                  1488                     0.0010353734451878777
1.0E-12                  1489                     0.0010358890590460067
1.0E-12                  1490                     0.0010364044771613205
1.0E-12                  1491                     0.0010369196995338142
1.0E-12                  1492                     0.0010374347261634918
1.0E-12                  1493                     0.001037949557050351
1.0E-12                  1494                     0.0010384641921943939
1.0E-12                  1495                     0.0010389786315956168
1.0E-12                  1496                     0.0010394928752540241
1.0E-12                  1497                     0.0010400069231696137
1.0E-12                  1498                     0.0010405207753423854
1.0E-12                  1499                     0.0010410344317723398
1.0E-12                  1500                     0.0010415478924594766
1.0E-12                  1501                     0.0010420611574037955
1.0E-12                  1502                     0.0010425742266052989
1.0E-12                  1503                     0.0010430871000639836
1.0E-12                  1504                     0.00104359977777985
1.0E-12                  1505                     0.0010441122597528985
1.0E-12                  1506                     0.0010446245459831318
1.0E-12                  1507                     0.0010451366364705472
1.0E-12                  1508                     0.001045648531215145
1.0E-12                  1509                     0.001046160230216924
1.0E-12                  1510                     0.0010466717334758876
1.0E-12                  1511                     0.0010471830409920313
1.0E-12                  1512                     0.0010476941527653577
1.0E-12                  1513                     0.0010482050687958691
1.0E-12                  1514                     0.0010487157890835606
1.0E-12                  1515                     0.0010492263136284356
1.0E-12                  1516                     0.0010497366424304926
1.0E-12                  1517                     0.0010502467754897324
1.0E-12                  1518                     0.0010507567128061545
1.0E-12                  1519                     0.00105126645437976
1.0E-12                  1520                     0.001051776000210547
1.0E-12                  1521                     0.0010522853502985174
1.0E-12                  1522                     0.0010527945046436694
1.0E-12                  1523                     0.0010533034632460028
1.0E-12                  1524                     0.001053812226105521
1.0E-12                  1525                     0.0010543207932222202
1.0E-12                  1526                     0.001054829164596103
1.0E-12                  1527                     0.001055337340227168
1.0E-12                  1528                     0.0010558453201154163
1.0E-12                  1529                     0.0010563525652446185
1.0E-12                  1530                     0.0010568595291237702
1.0E-12                  1531                     0.0010573662825520884
1.0E-12                  1532                     0.0010578728255295784
1.0E-12                  1533                     0.0010583791580562362
1.0E-12                  1534                     0.0010588852801320637
1.0E-12                  1535                     0.001059391191757058
1.0E-12                  1536                     0.001059896892931222
1.0E-12                  1537                     0.0010604023836545545
1.0E-12                  1538                     0.0010609076639270562
1.0E-12                  1539                     0.0010614127337487266
1.0E-12                  1540                     0.0010619175931195653
1.0E-12                  1541                     0.0010624222420395726
1.0E-12                  1542                     0.0010629266805087486
1.0E-12                  1543                     0.0010634309085270938
1.0E-12                  1544                     0.0010639349260946093
1.0E-12                  1545                     0.00106443873321129
1.0E-12                  1546                     0.0010649423298771427
1.0E-12                  1547                     0.0010654457160921631
1.0E-12                  1548                     0.0010659488918563513
1.0E-12                  1549                     0.0010664518571697097
1.0E-12                  1550                     0.001066954612032235
1.0E-12                  1551                     0.0010674571564439315
1.0E-12                  1552                     0.001067959490404794
1.0E-12                  1553                     0.0010684616139148286
1.0E-12                  1554                     0.00106896352697403
1.0E-12                  1555                     0.0010694652295824003
1.0E-12                  1556                     0.0010699667217399394
1.0E-12                  1557                     0.0010704680034466485
1.0E-12                  1558                     0.0010709690747025239
1.0E-12                  1559                     0.0010714699355075697
1.0E-12                  1560                     0.0010719705858617849
1.0E-12                  1561                     0.0010724710257651667
1.0E-12                  1562                     0.0010729712552177192
1.0E-12                  1563                     0.0010734712742194385
1.0E-12                  1564                     0.001073971082770328
1.0E-12                  1565                     0.0010744706808703862
1.0E-12                  1566                     0.0010749700685196133
1.0E-12                  1567                     0.0010754692457180081
1.0E-12                  1568                     0.001075968212465572
1.0E-12                  1569                     0.0010764669687623048
1.0E-12                  1570                     0.0010769655146082066
1.0E-12                  1571                     0.0010774638500032786
1.0E-12                  1572                     0.001077961974947517
1.0E-12                  1573                     0.0010784598894409232
1.0E-12                  1574                     0.0010789575934835019
1.0E-12                  1575                     0.0010794550870752465
1.0E-12                  1576                     0.0010799523702161617
1.0E-12                  1577                     0.0010804494429062458
1.0E-12                  1578                     0.001080946305145496
1.0E-12                  1579                     0.0010814429569339173
1.0E-12                  1580                     0.001081939398271506
1.0E-12                  1581                     0.0010824356291582642
1.0E-12                  1582                     0.0010829316495941923
1.0E-12                  1583                     0.001083427459579288
1.0E-12                  1584                     0.0010839230591135505
1.0E-12                  1585                     0.0010844184481969838
1.0E-12                  1586                     0.0010849136268295866
1.0E-12                  1587                     0.001085408595011357
1.0E-12                  1588                     0.0010859033527422961
1.0E-12                  1589                     0.0010863979000224043
1.0E-12                  1590                     0.0010868922368516825
1.0E-12                  1591                     0.0010873863632301266
1.0E-12                  1592                     0.0010878802791577423
1.0E-12                  1593                     0.0010883739846345255
1.0E-12                  1594                     0.001088867479660478
1.0E-12                  1595                     0.001089360764235598
1.0E-12                  1596                     0.0010898538383598878
1.0E-12                  1597                     0.0010903467020333454
1.0E-12                  1598                     0.0010908393552559736
1.0E-12                  1599                     0.0010913317980277694
1.0E-12                  1600                     0.0010918240303487334
1.0E-12                  1601                     0.0010923160522188671
1.0E-12                  1602                     0.001092807863638169
1.0E-12                  1603                     0.0010932994646066397
1.0E-12                  1604                     0.0010937908551242785
1.0E-12                  1605                     0.0010942820351910883
1.0E-12                  1606                     0.0010947730048070658
1.0E-12                  1607                     0.0010952637639722114
1.0E-12                  1608                     0.0010957543126865262
1.0E-12                  1609                     0.0010962446509500089
1.0E-12                  1610                     0.001096734778762662
1.0E-12                  1611                     0.0010972255251658586
1.0E-12                  1612                     0.0010977163992664182
1.0E-12                  1613                     0.0010982070905067626
1.0E-12                  1614                     0.00109869759888689
1.0E-12                  1615                     0.0010991879244068021
1.0E-12                  1616                     0.0010996780670664984
1.0E-12                  1617                     0.0011001680268659779
1.0E-12                  1618                     0.0011006578038052419
1.0E-12                  1619                     0.0011011473978842896
1.0E-12                  1620                     0.0011016368091031213
1.0E-12                  1621                     0.0011021260374617366
1.0E-12                  1622                     0.0011026150829601348
1.0E-12                  1623                     0.0011031039455983184
1.0E-12                  1624                     0.0011035926253762866
1.0E-12                  1625                     0.001104081122294038
1.0E-12                  1626                     0.0011045694363515728
1.0E-12                  1627                     0.0011050575675488916
1.0E-12                  1628                     0.0011055455158859946
1.0E-12                  1629                     0.0011060332813628818
1.0E-12                  1630                     0.0011065208639795517
1.0E-12                  1631                     0.0011070082637360072
1.0E-12                  1632                     0.0011074954806322458
1.0E-12                  1633                     0.0011079825146682685
1.0E-12                  1634                     0.0011084693658440746
1.0E-12                  1635                     0.0011089560341596644
1.0E-12                  1636                     0.0011094425196150391
1.0E-12                  1637                     0.001109928822210197
1.0E-12                  1638                     0.0011104149419451387
1.0E-12                  1639                     0.0011109008788198667
1.0E-12                  1640                     0.001111386632834376
1.0E-12                  1641                     0.0011118722039886704
1.0E-12                  1642                     0.0011123575922827478
1.0E-12                  1643                     0.0011128427977166084
1.0E-12                  1644                     0.0011133278202902549
1.0E-12                  1645                     0.0011138126600036846
1.0E-12                  1646                     0.001114297316856898
1.0E-12                  1647                     0.0011147817908498958
1.0E-12                  1648                     0.001115266081982677
1.0E-12                  1649                     0.0011157501902552428
1.0E-12                  1650                     0.0011162341156675918
1.0E-12                  1651                     0.001116717858219725
1.0E-12                  1652                     0.0011172014179116434
1.0E-12                  1653                     0.0011176847947433433
1.0E-12                  1654                     0.0011181679887148272
1.0E-12                  1655                     0.001118650999826098
1.0E-12                  1656                     0.00111913382807715
1.0E-12                  1657                     0.0011196164734679867
1.0E-12                  1658                     0.0011200989359986078
1.0E-12                  1659                     0.0011205812156690113
1.0E-12                  1660                     0.0011210633124792001
1.0E-12                  1661                     0.0011215452264291728
1.0E-12                  1662                     0.001122026957518929
1.0E-12                  1663                     0.0011225085057484695
1.0E-12                  1664                     0.001122989871117793
1.0E-12                  1665                     0.0011234710536269011
1.0E-12                  1666                     0.0011239520532757953
1.0E-12                  1667                     0.0011244328700644685
1.0E-12                  1668                     0.0011249135039929302
1.0E-12                  1669                     0.0011253939550611726
1.0E-12                  1670                     0.001125874223269202
1.0E-12                  1671                     0.0011263543086170117
1.0E-12                  1672                     0.001126834211104609
1.0E-12                  1673                     0.0011273139307319867
1.0E-12                  1674                     0.0011277934674991505
1.0E-12                  1675                     0.0011282728214060988
1.0E-12                  1676                     0.0011287519924528292
1.0E-12                  1677                     0.001129230980639345
1.0E-12                  1678                     0.0011297097859656452
1.0E-12                  1679                     0.0011301884084317267
1.0E-12                  1680                     0.0011306668480375933
1.0E-12                  1681                     0.001131145104783246
1.0E-12                  1682                     0.0011316231786686803
1.0E-12                  1683                     0.0011321010696938977
1.0E-12                  1684                     0.001132578777858901
1.0E-12                  1685                     0.0011330563031636879
1.0E-12                  1686                     0.0011335336456082575
1.0E-12                  1687                     0.001134010805192612
1.0E-12                  1688                     0.0011344877819167505
1.0E-12                  1689                     0.0011349645757806736
1.0E-12                  1690                     0.001135441186784379
1.0E-12                  1691                     0.0011359176149278694
1.0E-12                  1692                     0.0011363938602111442
1.0E-12                  1693                     0.0011368705061392476
1.0E-12                  1694                     0.0011373474334009628
1.0E-12                  1695                     0.0011378242026610919
1.0E-12                  1696                     0.001138300813919635
1.0E-12                  1697                     0.0011387772671765952
1.0E-12                  1698                     0.0011392535624319688
1.0E-12                  1699                     0.0011397296996857567
1.0E-12                  1700                     0.0011402056789379597
1.0E-12                  1701                     0.0011406815001885784
1.0E-12                  1702                     0.0011411571634376107
1.0E-12                  1703                     0.0011416326686850588
1.0E-12                  1704                     0.0011421080159309208
1.0E-12                  1705                     0.001142583205175197
1.0E-12                  1706                     0.0011430582364178887
1.0E-12                  1707                     0.0011435331096589928
1.0E-12                  1708                     0.0011440078248985163
1.0E-12                  1709                     0.0011444823821364523
1.0E-12                  1710                     0.0011449567813728036
1.0E-12                  1711                     0.0011454310226075663
1.0E-12                  1712                     0.0011459051058407468
1.0E-12                  1713                     0.0011463790310723408
1.0E-12                  1714                     0.0011468527983023507
1.0E-12                  1715                     0.001147326407530776
1.0E-12                  1716                     0.0011477998587576144
1.0E-12                  1717                     0.0011482731519828664
1.0E-12                  1718                     0.0011487462872065348
1.0E-12                  1719                     0.001149219264428619
1.0E-12                  1720                     0.0011496920836491168
1.0E-12                  1721                     0.0011501647448680283
1.0E-12                  1722                     0.0011506372480853556
1.0E-12                  1723                     0.0011511095933010988
1.0E-12                  1724                     0.0011515817805152534
1.0E-12                  1725                     0.001152053809727824
1.0E-12                  1726                     0.0011525256809388111
1.0E-12                  1727                     0.001152997394148213
1.0E-12                  1728                     0.0011534689493560265
1.0E-12                  1729                     0.0011539403465622563
1.0E-12                  1730                     0.0011544115857669008
1.0E-12                  1731                     0.001154882666969963
1.0E-12                  1732                     0.0011553535901714371
1.0E-12                  1733                     0.001155824355371326
1.0E-12                  1734                     0.001156294962569628
1.0E-12                  1735                     0.0011567654117663482
1.0E-12                  1736                     0.0011572357029614798
1.0E-12                  1737                     0.0011577058361550289
1.0E-12                  1738                     0.0011581758113469918
1.0E-12                  1739                     0.001158645628537369
1.0E-12                  1740                     0.0011591152877261604
1.0E-12                  1741                     0.0011595847889133669
1.0E-12                  1742                     0.0011600541320989893
1.0E-12                  1743                     0.0011605233172830264
1.0E-12                  1744                     0.0011609923444654761
1.0E-12                  1745                     0.001161461213646341
1.0E-12                  1746                     0.0011619299248256231
1.0E-12                  1747                     0.0011623984780033182
1.0E-12                  1748                     0.0011628668731794287
1.0E-12                  1749                     0.0011633351103539525
1.0E-12                  1750                     0.0011638031895268904
1.0E-12                  1751                     0.001164271110698245
1.0E-12                  1752                     0.001164738873868013
1.0E-12                  1753                     0.0011652064790361977
1.0E-12                  1754                     0.0011656739262027962
1.0E-12                  1755                     0.0011661412153678098
1.0E-12                  1756                     0.0011666083465312355
1.0E-12                  1757                     0.0011670753196930794
1.0E-12                  1758                     0.0011675421348533352
1.0E-12                  1759                     0.0011680087920120082
1.0E-12                  1760                     0.0011684752911690964
1.0E-12                  1761                     0.0011689416323245943
1.0E-12                  1762                     0.0011694078154785123
1.0E-12                  1763                     0.0011698738406308413
1.0E-12                  1764                     0.0011703397077815877
1.0E-12                  1765                     0.0011708054169307473
1.0E-12                  1766                     0.0011712709680783237
1.0E-12                  1767                     0.0011717363612243103
1.0E-12                  1768                     0.001172201596368717
1.0E-12                  1769                     0.0011726666735115377
1.0E-12                  1770                     0.0011731315926527695
1.0E-12                  1771                     0.001173596353792417
1.0E-12                  1772                     0.0011740609569304821
1.0E-12                  1773                     0.0011745254020669573
1.0E-12                  1774                     0.001174989689201851
1.0E-12                  1775                     0.0011754556003228057
1.0E-12                  1776                     0.0011759239929184824
1.0E-12                  1777                     0.0011763923328138542
1.0E-12                  1778                     0.0011768606200089154
1.0E-12                  1779                     0.001177328854503663
1.0E-12                  1780                     0.0011777970362981019
1.0E-12                  1781                     0.001178265165392233
1.0E-12                  1782                     0.001178733241786049
1.0E-12                  1783                     0.0011792012654795576
1.0E-12                  1784                     0.0011796692364727543
1.0E-12                  1785                     0.001180137154765642
1.0E-12                  1786                     0.0011806050203582207
1.0E-12                  1787                     0.0011810728332504858
1.0E-12                  1788                     0.001181540593442444
1.0E-12                  1789                     0.0011820083009340917
1.0E-12                  1790                     0.001182475955725428
1.0E-12                  1791                     0.0011829435578164537
1.0E-12                  1792                     0.0011834111072071705
1.0E-12                  1793                     0.001183878603897574
1.0E-12                  1794                     0.0011843460478876717
1.0E-12                  1795                     0.0011848134391774555
1.0E-12                  1796                     0.0011852807777669293
1.0E-12                  1797                     0.0011857480636560944
1.0E-12                  1798                     0.001186215296844949
1.0E-12                  1799                     0.0011866824773334936
1.0E-12                  1800                     0.0011871496051217264
1.0E-12                  1801                     0.0011876166802096534
1.0E-12                  1802                     0.0011880837025972642
1.0E-12                  1803                     0.001188550672284567
1.0E-12                  1804                     0.0011890175892715605
1.0E-12                  1805                     0.0011894844535582432
1.0E-12                  1806                     0.0011899512651446155
1.0E-12                  1807                     0.0011904180240306782
1.0E-12                  1808                     0.001190884730216429
1.0E-12                  1809                     0.001191351383701872
1.0E-12                  1810                     0.0011918179844870016
1.0E-12                  1811                     0.0011922845325718237
1.0E-12                  1812                     0.0011927510279563342
1.0E-12                  1813                     0.0011932174706405345
1.0E-12                  1814                     0.0011936838606244247
1.0E-12                  1815                     0.0011941501979080046
1.0E-12                  1816                     0.0011946164824912734
1.0E-12                  1817                     0.0011950827143742337
1.0E-12                  1818                     0.001195548893556882
1.0E-12                  1819                     0.0011960150200392228
1.0E-12                  1820                     0.0011964810938212517
1.0E-12                  1821                     0.0011969471149029676
1.0E-12                  1822                     0.0011974130832843786
1.0E-12                  1823                     0.001197878998965474
1.0E-12                  1824                     0.001198344861946264
1.0E-12                  1825                     0.001198810672226742
1.0E-12                  1826                     0.0011992764298069086
1.0E-12                  1827                     0.0011997421346867628
1.0E-12                  1828                     0.0012002077868663121
1.0E-12                  1829                     0.0012006733863455488
1.0E-12                  1830                     0.0012011389331244731
1.0E-12                  1831                     0.00120160442720309
1.0E-12                  1832                     0.0012020698685813941
1.0E-12                  1833                     0.00120253525725939
1.0E-12                  1834                     0.001203000593237076
1.0E-12                  1835                     0.0012034658765144503
1.0E-12                  1836                     0.0012039311070915152
1.0E-12                  1837                     0.0012043962849682666
1.0E-12                  1838                     0.0012048614101447133
1.0E-12                  1839                     0.0012053264826208474
1.0E-12                  1840                     0.0012057915023966715
1.0E-12                  1841                     0.0012062564694721844
1.0E-12                  1842                     0.0012067213838473868
1.0E-12                  1843                     0.0012071862455222775
1.0E-12                  1844                     0.0012076510544968616
1.0E-12                  1845                     0.0012081158107711343
1.0E-12                  1846                     0.0012085805143450964
1.0E-12                  1847                     0.0012090451652187481
1.0E-12                  1848                     0.0012095097633920892
1.0E-12                  1849                     0.0012099743088651216
1.0E-12                  1850                     0.0012104388016378398
1.0E-12                  1851                     0.0012109032417102522
1.0E-12                  1852                     0.001211367629082353
1.0E-12                  1853                     0.0012118319637541436
