% Model:              NP_reactive_flow_Different_injection_TCE_in_Low_Permeable2.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 15 2020, 01:37
% Table:              Table 61 - np_retention_mass_lowPM (np_retention_mass_lowPM)
% lowPM_per              t (s)                    np_retention_mass_lowPM (mol/m)
1.0E-11                  1293                     0.001891444673012302
1.0E-11                  1294                     0.0018914446738001176
1.0E-11                  1295                     0.0018914446746460937
1.0E-11                  1296                     0.001891444675550238
1.0E-11                  1297                     0.0018914446765125402
1.0E-11                  1298                     0.0018914446772780253
1.0E-11                  1299                     0.0018914446769166763
1.0E-11                  1300                     0.0018914446764866002
1.0E-11                  1301                     0.0018914446759877976
1.0E-11                  1302                     0.0018914446754202685
1.0E-11                  1303                     0.0018914446747840099
1.0E-11                  1304                     0.0018914446740790265
1.0E-11                  1305                     0.001891444673305316
1.0E-11                  1306                     0.0018914446724628779
1.0E-11                  1307                     0.001891444671551714
1.0E-11                  1308                     0.0018914446705718222
1.0E-11                  1309                     0.001891444669523203
1.0E-11                  1310                     0.00189144466840586
1.0E-11                  1311                     0.0018914446672197867
1.0E-11                  1312                     0.0018914446659649858
1.0E-11                  1313                     0.0018914446646414612
1.0E-11                  1314                     0.0018914446632492046
1.0E-11                  1315                     0.0018914446617882279
1.0E-11                  1316                     0.0018914446602585197
1.0E-11                  1317                     0.0018914446586600858
1.0E-11                  1318                     0.001891444656992925
1.0E-11                  1319                     0.0018914446552570389
1.0E-11                  1320                     0.0018914446531154627
1.0E-11                  1321                     0.001891444650819363
1.0E-11                  1322                     0.0018914446484193795
1.0E-11                  1323                     0.001891444645915516
1.0E-11                  1324                     0.0018914446433077688
1.0E-11                  1325                     0.001891444640596139
1.0E-11                  1326                     0.0018914446377806284
1.0E-11                  1327                     0.0018914446348612312
1.0E-11                  1328                     0.0018914446318379573
1.0E-11                  1329                     0.0018914446287108019
1.0E-11                  1330                     0.0018914446254797612
1.0E-11                  1331                     0.001891444622144837
1.0E-11                  1332                     0.0018914446187060314
1.0E-11                  1333                     0.0018914446151633432
1.0E-11                  1334                     0.0018914446115167747
1.0E-11                  1335                     0.0018914446077663238
1.0E-11                  1336                     0.0018914446039119883
1.0E-11                  1337                     0.001891444599953769
1.0E-11                  1338                     0.0018914445958916723
1.0E-11                  1339                     0.0018914445917256899
1.0E-11                  1340                     0.001891444587455828
1.0E-11                  1341                     0.0018914445841879152
1.0E-11                  1342                     0.0018914445818976533
1.0E-11                  1343                     0.0018914445796904217
1.0E-11                  1344                     0.0018914445775662222
1.0E-11                  1345                     0.0018914445755250507
1.0E-11                  1346                     0.001891444573566911
1.0E-11                  1347                     0.0018914445716918026
1.0E-11                  1348                     0.0018914445698997246
1.0E-11                  1349                     0.001891444568190675
1.0E-11                  1350                     0.00189144456656466
1.0E-11                  1351                     0.001891444565021674
1.0E-11                  1352                     0.001891444563561716
1.0E-11                  1353                     0.0018914445621847913
1.0E-11                  1354                     0.0018914445608908968
1.0E-11                  1355                     0.0018914445596800301
1.0E-11                  1356                     0.0018914445585521962
1.0E-11                  1357                     0.0018914445575073935
1.0E-11                  1358                     0.0018914445565456199
1.0E-11                  1359                     0.0018914445556668786
1.0E-11                  1360                     0.0018914445548711659
1.0E-11                  1361                     0.0018914445541584842
1.0E-11                  1362                     0.0018914445534174388
1.0E-11                  1363                     0.0018914445523318286
1.0E-11                  1364                     0.0018914445512818855
1.0E-11                  1365                     0.0018914445502676077
1.0E-11                  1366                     0.0018914445492889986
1.0E-11                  1367                     0.0018914445483460558
1.0E-11                  1368                     0.0018914445474387802
1.0E-11                  1369                     0.001891444546567167
1.0E-11                  1370                     0.001891444545731225
1.0E-11                  1371                     0.0018914445449309486
1.0E-11                  1372                     0.0018914445441663387
1.0E-11                  1373                     0.0018914445434373944
1.0E-11                  1374                     0.0018914445427441196
1.0E-11                  1375                     0.0018914445420865086
1.0E-11                  1376                     0.0018914445414645663
1.0E-11                  1377                     0.0018914445408782885
1.0E-11                  1378                     0.0018914445403276803
1.0E-11                  1379                     0.001891444539812739
1.0E-11                  1380                     0.001891444539333461
1.0E-11                  1381                     0.001891444538889853
1.0E-11                  1382                     0.0018914445384819096
1.0E-11                  1383                     0.0018914445381096323
1.0E-11                  1384                     0.001891444537542023
1.0E-11                  1385                     0.0018914445369611274
1.0E-11                  1386                     0.0018914445363926806
1.0E-11                  1387                     0.00189144453583668
1.0E-11                  1388                     0.0018914445352931273
1.0E-11                  1389                     0.0018914445347620237
1.0E-11                  1390                     0.0018914445342433656
1.0E-11                  1391                     0.0018914445337371547
1.0E-11                  1392                     0.001891444533243393
1.0E-11                  1393                     0.0018914445327620785
1.0E-11                  1394                     0.0018914445322932097
1.0E-11                  1395                     0.0018914445318367879
1.0E-11                  1396                     0.0018914445313928188
1.0E-11                  1397                     0.0018914445309612933
1.0E-11                  1398                     0.0018914445305422153
1.0E-11                  1399                     0.0018914445301355868
1.0E-11                  1400                     0.0018914445297414035
1.0E-11                  1401                     0.001891444529359672
1.0E-11                  1402                     0.0018914445289903818
1.0E-11                  1403                     0.0018914445286335423
1.0E-11                  1404                     0.0018914445282891509
1.0E-11                  1405                     0.0018914445287250628
1.0E-11                  1406                     0.0018914445298426103
1.0E-11                  1407                     0.0018914445310950739
1.0E-11                  1408                     0.001891444532482452
1.0E-11                  1409                     0.0018914445340047431
1.0E-11                  1410                     0.0018914445356619503
1.0E-11                  1411                     0.001891444537454071
1.0E-11                  1412                     0.0018914445393811068
1.0E-11                  1413                     0.0018914445414430585
1.0E-11                  1414                     0.0018914445436399253
1.0E-11                  1415                     0.001891444545971706
1.0E-11                  1416                     0.0018914445484383988
1.0E-11                  1417                     0.001891444551040012
1.0E-11                  1418                     0.0018914445537765341
1.0E-11                  1419                     0.0018914445566479742
1.0E-11                  1420                     0.0018914445596543304
1.0E-11                  1421                     0.001891444562795597
1.0E-11                  1422                     0.0018914445660717816
1.0E-11                  1423                     0.00189144456948288
1.0E-11                  1424                     0.0018914445730288925
1.0E-11                  1425                     0.0018914445767098215
1.0E-11                  1426                     0.0018914445797388927
1.0E-11                  1427                     0.001891444580358684
1.0E-11                  1428                     0.0018914445808214861
1.0E-11                  1429                     0.0018914445811273042
1.0E-11                  1430                     0.0018914445812761342
1.0E-11                  1431                     0.00189144458126798
1.0E-11                  1432                     0.001891444581102842
1.0E-11                  1433                     0.0018914445807807117
1.0E-11                  1434                     0.001891444580301601
1.0E-11                  1435                     0.001891444579665503
1.0E-11                  1436                     0.0018914445788724126
1.0E-11                  1437                     0.0018914445779223432
1.0E-11                  1438                     0.0018914445768152854
1.0E-11                  1439                     0.001891444575551242
1.0E-11                  1440                     0.001891444574130212
1.0E-11                  1441                     0.0018914445725521933
1.0E-11                  1442                     0.0018914445708171905
1.0E-11                  1443                     0.0018914445689252038
1.0E-11                  1444                     0.001891444566876228
1.0E-11                  1445                     0.001891444564670266
1.0E-11                  1446                     0.0018914445623073222
1.0E-11                  1447                     0.0018914445597873872
1.0E-11                  1448                     0.0018914445584662576
1.0E-11                  1449                     0.0018914445572214807
1.0E-11                  1450                     0.0018914445559511791
1.0E-11                  1451                     0.001891444554655348
1.0E-11                  1452                     0.0018914445533339908
1.0E-11                  1453                     0.0018914445519871037
1.0E-11                  1454                     0.0018914445506146885
1.0E-11                  1455                     0.0018914445492167475
1.0E-11                  1456                     0.0018914445477932781
1.0E-11                  1457                     0.0018914445463442786
1.0E-11                  1458                     0.0018914445448697545
1.0E-11                  1459                     0.001891444543369701
1.0E-11                  1460                     0.0018914445418441188
1.0E-11                  1461                     0.0018914445402930082
1.0E-11                  1462                     0.0018914445387163746
1.0E-11                  1463                     0.0018914445371142098
1.0E-11                  1464                     0.0018914445354865181
1.0E-11                  1465                     0.001891444533833297
1.0E-11                  1466                     0.0018914445321545513
1.0E-11                  1467                     0.0018914445304502741
1.0E-11                  1468                     0.0018914445287204714
1.0E-11                  1469                     0.0018914445269563132
1.0E-11                  1470                     0.0018914445251597789
1.0E-11                  1471                     0.001891444523336382
1.0E-11                  1472                     0.0018914445214861285
1.0E-11                  1473                     0.0018914445196090142
1.0E-11                  1474                     0.0018914445177050372
1.0E-11                  1475                     0.0018914445157742039
1.0E-11                  1476                     0.0018914445138165058
1.0E-11                  1477                     0.00189144451183195
1.0E-11                  1478                     0.0018914445098205356
1.0E-11                  1479                     0.0018914445077822589
1.0E-11                  1480                     0.0018914445057171226
1.0E-11                  1481                     0.0018914445036251266
1.0E-11                  1482                     0.0018914445015062694
1.0E-11                  1483                     0.0018914444993605544
1.0E-11                  1484                     0.001891444497187977
1.0E-11                  1485                     0.0018914444949885403
1.0E-11                  1486                     0.0018914444927622415
1.0E-11                  1487                     0.001891444490509084
1.0E-11                  1488                     0.0018914444882290678
1.0E-11                  1489                     0.0018914444859221904
1.0E-11                  1490                     0.0018914444838609807
1.0E-11                  1491                     0.001891444482526296
1.0E-11                  1492                     0.0018914444812544028
1.0E-11                  1493                     0.0018914444800453077
1.0E-11                  1494                     0.0018914444788990033
1.0E-11                  1495                     0.0018914444778154978
1.0E-11                  1496                     0.0018914444767947887
1.0E-11                  1497                     0.001891444475836872
1.0E-11                  1498                     0.0018914444749417536
1.0E-11                  1499                     0.0018914444741094272
1.0E-11                  1500                     0.0018914444733398972
1.0E-11                  1501                     0.0018914444726331645
1.0E-11                  1502                     0.001891444471989225
1.0E-11                  1503                     0.0018914444714080805
1.0E-11                  1504                     0.0018914444708897319
1.0E-11                  1505                     0.0018914444704341783
1.0E-11                  1506                     0.0018914444700414215
1.0E-11                  1507                     0.0018914444697114596
1.0E-11                  1508                     0.001891444469444291
1.0E-11                  1509                     0.0018914444692399199
1.0E-11                  1510                     0.0018914444690983424
1.0E-11                  1511                     0.0018914444690195597
1.0E-11                  1512                     0.0018914444677005059
1.0E-11                  1513                     0.001891444466268443
1.0E-11                  1514                     0.0018914444647771596
1.0E-11                  1515                     0.0018914444632266495
1.0E-11                  1516                     0.0018914444616169165
1.0E-11                  1517                     0.0018914444599479592
1.0E-11                  1518                     0.0018914444582197787
1.0E-11                  1519                     0.0018914444564323717
1.0E-11                  1520                     0.0018914444545857436
1.0E-11                  1521                     0.0018914444526798913
1.0E-11                  1522                     0.0018914444507148152
1.0E-11                  1523                     0.0018914444486905135
1.0E-11                  1524                     0.0018914444466069907
1.0E-11                  1525                     0.0018914444444642412
1.0E-11                  1526                     0.0018914444422622695
1.0E-11                  1527                     0.0018914444400010715
1.0E-11                  1528                     0.0018914444376806536
1.0E-11                  1529                     0.0018914444353010092
1.0E-11                  1530                     0.0018914444328621404
1.0E-11                  1531                     0.0018914444303640499
1.0E-11                  1532                     0.0018914444278067338
1.0E-11                  1533                     0.0018914444254561635
1.0E-11                  1534                     0.0018914444232299107
1.0E-11                  1535                     0.0018914444209825435
1.0E-11                  1536                     0.0018914444187140525
1.0E-11                  1537                     0.001891444416424446
1.0E-11                  1538                     0.001891444414113714
1.0E-11                  1539                     0.001891444411781863
1.0E-11                  1540                     0.0018914444094288944
1.0E-11                  1541                     0.0018914444070548032
1.0E-11                  1542                     0.001891444404659592
1.0E-11                  1543                     0.0018914444022432606
1.0E-11                  1544                     0.0018914443998058088
1.0E-11                  1545                     0.0018914443973472373
1.0E-11                  1546                     0.0018914443948675462
1.0E-11                  1547                     0.0018914443923667324
1.0E-11                  1548                     0.0018914443898448007
1.0E-11                  1549                     0.001891444387301748
1.0E-11                  1550                     0.0018914443847375727
1.0E-11                  1551                     0.0018914443821522802
1.0E-11                  1552                     0.0018914443795458667
1.0E-11                  1553                     0.0018914443769183329
1.0E-11                  1554                     0.0018914443747806832
1.0E-11                  1555                     0.0018914443738430042
1.0E-11                  1556                     0.0018914443730351593
1.0E-11                  1557                     0.0018914443723571485
1.0E-11                  1558                     0.001891444371808969
1.0E-11                  1559                     0.0018914443713906233
1.0E-11                  1560                     0.0018914443711021147
1.0E-11                  1561                     0.0018914443709434387
1.0E-11                  1562                     0.0018914443709145924
1.0E-11                  1563                     0.001891444371015582
1.0E-11                  1564                     0.0018914443712464081
1.0E-11                  1565                     0.0018914443716070675
1.0E-11                  1566                     0.0018914443720975563
1.0E-11                  1567                     0.0018914443727178817
1.0E-11                  1568                     0.0018914443734680375
1.0E-11                  1569                     0.0018914443743480306
1.0E-11                  1570                     0.0018914443753578558
1.0E-11                  1571                     0.0018914443764975128
1.0E-11                  1572                     0.0018914443777670066
1.0E-11                  1573                     0.0018914443791663335
1.0E-11                  1574                     0.001891444380695494
1.0E-11                  1575                     0.0018914443823544863
1.0E-11                  1576                     0.001891444383591708
1.0E-11                  1577                     0.0018914443849035575
1.0E-11                  1578                     0.0018914443862953004
1.0E-11                  1579                     0.00189144438776694
1.0E-11                  1580                     0.0018914443893184767
1.0E-11                  1581                     0.0018914443909499089
1.0E-11                  1582                     0.0018914443926612368
1.0E-11                  1583                     0.0018914443944524628
1.0E-11                  1584                     0.0018914443963235846
1.0E-11                  1585                     0.0018914443982746038
1.0E-11                  1586                     0.0018914444003055191
1.0E-11                  1587                     0.0018914444024163294
1.0E-11                  1588                     0.0018914444046070364
1.0E-11                  1589                     0.0018914444068776402
1.0E-11                  1590                     0.0018914444092281383
1.0E-11                  1591                     0.0018914444116585353
1.0E-11                  1592                     0.0018914444141688268
1.0E-11                  1593                     0.0018914444167590183
1.0E-11                  1594                     0.001891444419429104
1.0E-11                  1595                     0.0018914444221790848
1.0E-11                  1596                     0.0018914444250089611
1.0E-11                  1597                     0.0018914444262452365
1.0E-11                  1598                     0.0018914444265367668
1.0E-11                  1599                     0.0018914444266800983
1.0E-11                  1600                     0.0018914444266752207
1.0E-11                  1601                     0.0018914444265221402
1.0E-11                  1602                     0.0018914444262208554
1.0E-11                  1603                     0.0018914444257713636
1.0E-11                  1604                     0.0018914444251736683
1.0E-11                  1605                     0.00189144442442777
1.0E-11                  1606                     0.0018914444235336619
1.0E-11                  1607                     0.0018914444224913548
1.0E-11                  1608                     0.0018914444213008368
1.0E-11                  1609                     0.0018914444199621186
1.0E-11                  1610                     0.001891444418475194
1.0E-11                  1611                     0.001891444416840064
1.0E-11                  1612                     0.0018914444150567294
1.0E-11                  1613                     0.0018914444131251894
1.0E-11                  1614                     0.0018914444110454485
1.0E-11                  1615                     0.0018914444088174976
1.0E-11                  1616                     0.001891444406441343
1.0E-11                  1617                     0.0018914444039169825
1.0E-11                  1618                     0.001891444402005764
1.0E-11                  1619                     0.0018914444015325177
1.0E-11                  1620                     0.0018914444011150955
1.0E-11                  1621                     0.0018914444007534935
1.0E-11                  1622                     0.0018914444004477177
1.0E-11                  1623                     0.0018914444001977646
1.0E-11                  1624                     0.0018914444000036343
1.0E-11                  1625                     0.0018914443998653292
1.0E-11                  1626                     0.0018914443997828452
1.0E-11                  1627                     0.0018914443997561869
1.0E-11                  1628                     0.0018914443997853497
1.0E-11                  1629                     0.0018914443998703373
1.0E-11                  1630                     0.0018914444000111476
1.0E-11                  1631                     0.001891444400207782
1.0E-11                  1632                     0.0018914444004602426
1.0E-11                  1633                     0.0018914444007685223
1.0E-11                  1634                     0.0018914444011326303
1.0E-11                  1635                     0.0018914444015525574
1.0E-11                  1636                     0.0018914444020283088
1.0E-11                  1637                     0.0018914444025598849
1.0E-11                  1638                     0.0018914444031472846
1.0E-11                  1639                     0.0018914444038023366
1.0E-11                  1640                     0.0018914444050747857
1.0E-11                  1641                     0.0018914444064543328
1.0E-11                  1642                     0.001891444407940979
1.0E-11                  1643                     0.0018914444095347203
1.0E-11                  1644                     0.0018914444112355612
1.0E-11                  1645                     0.0018914444130434986
1.0E-11                  1646                     0.001891444414958537
1.0E-11                  1647                     0.00189144441698067
1.0E-11                  1648                     0.0018914444191099036
1.0E-11                  1649                     0.001891444421346234
1.0E-11                  1650                     0.0018914444236896608
1.0E-11                  1651                     0.0018914444261401886
1.0E-11                  1652                     0.0018914444286978113
1.0E-11                  1653                     0.0018914444313625333
1.0E-11                  1654                     0.0018914444341343525
1.0E-11                  1655                     0.0018914444370132697
1.0E-11                  1656                     0.0018914444399992876
1.0E-11                  1657                     0.001891444443092399
1.0E-11                  1658                     0.0018914444462926115
1.0E-11                  1659                     0.001891444449599922
1.0E-11                  1660                     0.001891444453014329
1.0E-11                  1661                     0.0018914444546575743
1.0E-11                  1662                     0.0018914444553909538
1.0E-11                  1663                     0.0018914444559873164
1.0E-11                  1664                     0.0018914444564466647
1.0E-11                  1665                     0.0018914444567690002
1.0E-11                  1666                     0.0018914444569543187
1.0E-11                  1667                     0.0018914444570026243
1.0E-11                  1668                     0.0018914444569139127
1.0E-11                  1669                     0.0018914444566881874
1.0E-11                  1670                     0.0018914444563254509
1.0E-11                  1671                     0.001891444455825697
1.0E-11                  1672                     0.0018914444551889269
1.0E-11                  1673                     0.0018914444544151422
1.0E-11                  1674                     0.001891444453504345
1.0E-11                  1675                     0.0018914444524565333
1.0E-11                  1676                     0.0018914444512717061
1.0E-11                  1677                     0.001891444449949864
1.0E-11                  1678                     0.001891444448491007
1.0E-11                  1679                     0.0018914444468951328
1.0E-11                  1680                     0.0018914444451622492
1.0E-11                  1681                     0.001891444443292348
1.0E-11                  1682                     0.0018914444416058538
1.0E-11                  1683                     0.001891444440368234
1.0E-11                  1684                     0.0018914444390721534
1.0E-11                  1685                     0.0018914444377176143
1.0E-11                  1686                     0.0018914444363046154
1.0E-11                  1687                     0.0018914444348331525
1.0E-11                  1688                     0.0018914444333032326
1.0E-11                  1689                     0.0018914444317148528
1.0E-11                  1690                     0.0018914444300680085
1.0E-11                  1691                     0.0018914444283627077
1.0E-11                  1692                     0.001891444426598945
1.0E-11                  1693                     0.0018914444247767233
1.0E-11                  1694                     0.0018914444228960423
1.0E-11                  1695                     0.0018914444209568964
1.0E-11                  1696                     0.0018914444189592932
1.0E-11                  1697                     0.0018914444169032289
1.0E-11                  1698                     0.0018914444147887038
1.0E-11                  1699                     0.0018914444126157208
1.0E-11                  1700                     0.0018914444103842723
1.0E-11                  1701                     0.0018914444080943707
1.0E-11                  1702                     0.001891444405746002
1.0E-11                  1703                     0.0018914444033834926
1.0E-11                  1704                     0.001891444401793291
1.0E-11                  1705                     0.001891444400222662
1.0E-11                  1706                     0.0018914443986716028
1.0E-11                  1707                     0.0018914443971401117
1.0E-11                  1708                     0.0018914443956281942
1.0E-11                  1709                     0.0018914443941358476
1.0E-11                  1710                     0.0018914443926630724
1.0E-11                  1711                     0.001891444391209866
1.0E-11                  1712                     0.0018914443897762314
1.0E-11                  1713                     0.0018914443883621642
1.0E-11                  1714                     0.001891444386967675
1.0E-11                  1715                     0.0018914443855927545
1.0E-11                  1716                     0.0018914443842373992
1.0E-11                  1717                     0.001891444382901619
1.0E-11                  1718                     0.0018914443815854114
1.0E-11                  1719                     0.001891444380288772
1.0E-11                  1720                     0.0018914443790117046
1.0E-11                  1721                     0.001891444377754209
1.0E-11                  1722                     0.0018914443765162832
1.0E-11                  1723                     0.001891444375297927
1.0E-11                  1724                     0.0018914443740991446
1.0E-11                  1725                     0.0018914443733462514
1.0E-11                  1726                     0.0018914443728161663
1.0E-11                  1727                     0.001891444372358593
1.0E-11                  1728                     0.001891444371973529
1.0E-11                  1729                     0.001891444371660981
1.0E-11                  1730                     0.0018914443714209412
1.0E-11                  1731                     0.0018914443712534118
1.0E-11                  1732                     0.0018914443711583974
1.0E-11                  1733                     0.0018914443711358908
1.0E-11                  1734                     0.0018914443711859003
1.0E-11                  1735                     0.0018914443713084206
1.0E-11                  1736                     0.0018914443715034497
1.0E-11                  1737                     0.0018914443717709941
1.0E-11                  1738                     0.0018914443721110455
1.0E-11                  1739                     0.001891444372523614
1.0E-11                  1740                     0.0018914443730086881
1.0E-11                  1741                     0.0018914443735662785
1.0E-11                  1742                     0.0018914443741963793
1.0E-11                  1743                     0.0018914443748989916
1.0E-11                  1744                     0.0018914443756741144
1.0E-11                  1745                     0.0018914443765217486
1.0E-11                  1746                     0.0018914443770280127
1.0E-11                  1747                     0.0018914443769391708
1.0E-11                  1748                     0.0018914443768293522
1.0E-11                  1749                     0.0018914443766985685
1.0E-11                  1750                     0.0018914443765468095
1.0E-11                  1751                     0.0018914443763740762
1.0E-11                  1752                     0.0018914443761803758
1.0E-11                  1753                     0.0018914443759657
1.0E-11                  1754                     0.0018914443757300533
1.0E-11                  1755                     0.0018914443754734346
1.0E-11                  1756                     0.0018914443751958437
1.0E-11                  1757                     0.001891444374897282
1.0E-11                  1758                     0.0018914443745777464
1.0E-11                  1759                     0.0018914443742372412
1.0E-11                  1760                     0.0018914443738757615
1.0E-11                  1761                     0.0018914443734933117
1.0E-11                  1762                     0.001891444373089891
1.0E-11                  1763                     0.0018914443726654937
1.0E-11                  1764                     0.0018914443722201303
1.0E-11                  1765                     0.0018914443717537922
1.0E-11                  1766                     0.001891444371266483
1.0E-11                  1767                     0.0018914443708725522
1.0E-11                  1768                     0.0018914443717625471
1.0E-11                  1769                     0.0018914443727577686
1.0E-11                  1770                     0.0018914443738582173
1.0E-11                  1771                     0.001891444375063895
1.0E-11                  1772                     0.0018914443763747998
1.0E-11                  1773                     0.0018914443777909304
1.0E-11                  1774                     0.0018914443793122894
1.0E-11                  1775                     0.001891444380938874
1.0E-11                  1776                     0.0018914443826706915
1.0E-11                  1777                     0.0018914443845077329
1.0E-11                  1778                     0.0018914443864500004
1.0E-11                  1779                     0.0018914443884974971
1.0E-11                  1780                     0.001891444390650223
1.0E-11                  1781                     0.001891444392908173
1.0E-11                  1782                     0.001891444395271353
1.0E-11                  1783                     0.0018914443977397595
1.0E-11                  1784                     0.0018914444003133935
1.0E-11                  1785                     0.0018914444029922558
1.0E-11                  1786                     0.0018914444057763448
1.0E-11                  1787                     0.001891444408665662
1.0E-11                  1788                     0.0018914444116602091
1.0E-11                  1789                     0.0018914444145447355
1.0E-11                  1790                     0.0018914444174446621
1.0E-11                  1791                     0.001891444420424226
1.0E-11                  1792                     0.001891444423483432
1.0E-11                  1793                     0.0018914444266222787
1.0E-11                  1794                     0.0018914444298407695
1.0E-11                  1795                     0.0018914444331388977
1.0E-11                  1796                     0.0018914444365166682
1.0E-11                  1797                     0.0018914444399740784
1.0E-11                  1798                     0.0018914444435111303
1.0E-11                  1799                     0.0018914444471278247
1.0E-11                  1800                     0.0018914444508241585
1.0E-11                  1801                     0.0018914444546001337
1.0E-11                  1802                     0.0018914444584557486
1.0E-11                  1803                     0.0018914444623910071
1.0E-11                  1804                     0.0018914444664059052
1.0E-11                  1805                     0.0018914444705004454
1.0E-11                  1806                     0.0018914444746746235
1.0E-11                  1807                     0.0018914444789284444
1.0E-11                  1808                     0.0018914444832619044
1.0E-11                  1809                     0.0018914444876750088
1.0E-11                  1810                     0.0018914444906705376
1.0E-11                  1811                     0.0018914444916069042
1.0E-11                  1812                     0.0018914444923094733
1.0E-11                  1813                     0.0018914444927782463
1.0E-11                  1814                     0.0018914444930132194
1.0E-11                  1815                     0.0018914444930143966
1.0E-11                  1816                     0.0018914444927817745
1.0E-11                  1817                     0.001891444492315355
1.0E-11                  1818                     0.0018914444916151398
1.0E-11                  1819                     0.0018914444906811267
1.0E-11                  1820                     0.001891444489513314
1.0E-11                  1821                     0.0018914444881117042
1.0E-11                  1822                     0.0018914444864762986
1.0E-11                  1823                     0.0018914444846070927
1.0E-11                  1824                     0.0018914444825040907
1.0E-11                  1825                     0.0018914444801672913
1.0E-11                  1826                     0.001891444477596693
1.0E-11                  1827                     0.0018914444747922974
1.0E-11                  1828                     0.001891444471754104
1.0E-11                  1829                     0.0018914444684821157
1.0E-11                  1830                     0.0018914444649763267
1.0E-11                  1831                     0.0018914444615101456
1.0E-11                  1832                     0.001891444460012668
1.0E-11                  1833                     0.0018914444585009349
1.0E-11                  1834                     0.0018914444569749476
1.0E-11                  1835                     0.001891444455434703
1.0E-11                  1836                     0.0018914444538802035
1.0E-11                  1837                     0.001891444452311448
1.0E-11                  1838                     0.001891444450728438
1.0E-11                  1839                     0.0018914444491311719
1.0E-11                  1840                     0.0018914444475196508
1.0E-11                  1841                     0.0018914444458938738
1.0E-11                  1842                     0.0018914444442538418
1.0E-11                  1843                     0.0018914444425995546
1.0E-11                  1844                     0.0018914444409310082
1.0E-11                  1845                     0.0018914444392482122
1.0E-11                  1846                     0.0018914444375511574
1.0E-11                  1847                     0.0018914444358398479
1.0E-11                  1848                     0.0018914444341142811
1.0E-11                  1849                     0.0018914444323744608
1.0E-11                  1850                     0.0018914444306203863
1.0E-11                  1851                     0.0018914444288520512
1.0E-11                  1852                     0.0018914444270694644
1.0E-11                  1853                     0.0018914444260830666
1.0E-11                  1854                     0.0018914444253763521
1.0E-11                  1855                     0.0018914444247477645
1.0E-11                  1856                     0.001891444424197303
1.0E-11                  1857                     0.0018914444237249617
1.0E-11                  1858                     0.0018914444233307504
1.0E-11                  1859                     0.0018914444230146575
1.0E-11                  1860                     0.001891444422776692
1.0E-11                  1861                     0.0018914444226168542
1.0E-11                  1862                     0.001891444422535139
1.0E-11                  1863                     0.00189144442253155
1.0E-11                  1864                     0.0018914444226060846
1.0E-11                  1865                     0.001891444422758743
1.0E-11                  1866                     0.0018914444229895262
1.0E-11                  1867                     0.001891444423298436
1.0E-11                  1868                     0.001891444423685471
1.0E-11                  1869                     0.00189144442415063
1.0E-11                  1870                     0.0018914444246939156
1.0E-11                  1871                     0.0018914444253153233
1.0E-11                  1872                     0.0018914444260148555
1.0E-11                  1873                     0.0018914444267925132
1.0E-11                  1874                     0.0018914444276044566
1.0E-11                  1875                     0.001891444428438897
1.0E-11                  1876                     0.0018914444293429145
1.0E-11                  1877                     0.001891444430316503
1.0E-11                  1878                     0.0018914444313596658
1.0E-11                  1879                     0.0018914444324724033
1.0E-11                  1880                     0.0018914444336547145
1.0E-11                  1881                     0.0018914444349065979
1.0E-11                  1882                     0.0018914444362280554
1.0E-11                  1883                     0.0018914444376190876
1.0E-11                  1884                     0.0018914444390796938
1.0E-11                  1885                     0.0018914444406098734
1.0E-11                  1886                     0.001891444442209626
1.0E-11                  1887                     0.0018914444438789544
1.0E-11                  1888                     0.0018914444456178548
1.0E-11                  1889                     0.0018914444474263286
1.0E-11                  1890                     0.0018914444493043758
1.0E-11                  1891                     0.0018914444512519986
1.0E-11                  1892                     0.0018914444532691956
1.0E-11                  1893                     0.0018914444553559651
1.0E-11                  1894                     0.001891444457512308
1.0E-11                  1895                     0.0018914444595579591
1.0E-11                  1896                     0.0018914444605676716
1.0E-11                  1897                     0.0018914444615332673
1.0E-11                  1898                     0.001891444462454741
1.0E-11                  1899                     0.0018914444633320931
1.0E-11                  1900                     0.00189144446416533
1.0E-11                  1901                     0.0018914444649544427
1.0E-11                  1902                     0.001891444465699436
1.0E-11                  1903                     0.00189144446640031
1.0E-11                  1904                     0.001891444467057063
1.0E-11                  1905                     0.0018914444676696972
1.0E-11                  1906                     0.0018914444682382094
1.0E-11                  1907                     0.0018914444687626033
1.0E-11                  1908                     0.001891444469242875
1.0E-11                  1909                     0.0018914444696790285
1.0E-11                  1910                     0.001891444470071062
1.0E-11                  1911                     0.0018914444704189702
1.0E-11                  1912                     0.001891444470722764
1.0E-11                  1913                     0.0018914444709824377
1.0E-11                  1914                     0.0018914444711979888
1.0E-11                  1915                     0.00189144447136942
1.0E-11                  1916                     0.001891444471496733
1.0E-11                  1917                     0.001891444471894788
1.0E-11                  1918                     0.0018914444723470256
1.0E-11                  1919                     0.0018914444727896106
1.0E-11                  1920                     0.001891444473222547
1.0E-11                  1921                     0.0018914444736458334
1.0E-11                  1922                     0.0018914444740594685
1.0E-11                  1923                     0.0018914444744634552
1.0E-11                  1924                     0.0018914444748577908
1.0E-11                  1925                     0.0018914444752424747
1.0E-11                  1926                     0.0018914444756175093
1.0E-11                  1927                     0.0018914444759828956
1.0E-11                  1928                     0.0018914444763386262
