% Model:              NP_reactive_flow_TCE_in_Low_Permeable.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 7 2020, 21:50
% Table:              TCE_reacted lg = 7 - tce_reacted_mass (tce_reacted_mass)
% lowPM_per              t (s)                    The reacted TCE (mol/m)
1.0E-17                  1227                     5.753321440722805E-6
1.0E-17                  1228                     5.754493964843434E-6
1.0E-17                  1229                     5.755664899051834E-6
1.0E-17                  1230                     5.756834243348085E-6
1.0E-17                  1231                     5.7580019977320255E-6
1.0E-17                  1232                     5.759168162203845E-6
1.0E-17                  1233                     5.760332736763434E-6
1.0E-17                  1234                     5.761495721410821E-6
1.0E-17                  1235                     5.762657116145951E-6
1.0E-17                  1236                     5.763816920968906E-6
1.0E-17                  1237                     5.764975135879658E-6
1.0E-17                  1238                     5.7661317608781264E-6
1.0E-17                  1239                     5.767286795964501E-6
1.0E-17                  1240                     5.76844024113851E-6
1.0E-17                  1241                     5.769592096400452E-6
1.0E-17                  1242                     5.770742361750001E-6
1.0E-17                  1243                     5.771891037187538E-6
1.0E-17                  1244                     5.773038122712791E-6
1.0E-17                  1245                     5.774183618325788E-6
1.0E-17                  1246                     5.7753275240265815E-6
1.0E-17                  1247                     5.7764698398152E-6
1.0E-17                  1248                     5.777610565691616E-6
1.0E-17                  1249                     5.778749701655775E-6
1.0E-17                  1250                     5.77988724770765E-6
1.0E-17                  1251                     5.781023203847458E-6
1.0E-17                  1252                     5.782157570075009E-6
1.0E-17                  1253                     5.783290346390304E-6
1.0E-17                  1254                     5.78442153279345E-6
1.0E-17                  1255                     5.785551129284286E-6
1.0E-17                  1256                     5.786679135863E-6
1.0E-17                  1257                     5.787805552529484E-6
1.0E-17                  1258                     5.788930379283766E-6
1.0E-17                  1259                     5.790053616125818E-6
1.0E-17                  1260                     5.791175263055614E-6
1.0E-17                  1261                     5.792295320073234E-6
1.0E-17                  1262                     5.7934137871786516E-6
1.0E-17                  1263                     5.7945306643718394E-6
1.0E-17                  1264                     5.795645951652852E-6
1.0E-17                  1265                     5.796759649021635E-6
1.0E-17                  1266                     5.797871756478161E-6
1.0E-17                  1267                     5.79898227402243E-6
1.0E-17                  1268                     5.800091201654605E-6
1.0E-17                  1269                     5.801198539374551E-6
1.0E-17                  1270                     5.8023042871822666E-6
1.0E-17                  1271                     5.803408445077753E-6
1.0E-17                  1272                     5.8045110130610636E-6
1.0E-17                  1273                     5.805611991132118E-6
1.0E-17                  1274                     5.806711379290915E-6
1.0E-17                  1275                     5.807809177537591E-6
1.0E-17                  1276                     5.808905385871983E-6
1.0E-17                  1277                     5.810000004294227E-6
1.0E-17                  1278                     5.811093032804214E-6
1.0E-17                  1279                     5.812184471402026E-6
1.0E-17                  1280                     5.813274320087635E-6
1.0E-17                  1281                     5.81436257886096E-6
1.0E-17                  1282                     5.815449247722164E-6
1.0E-17                  1283                     5.816534326671057E-6
1.0E-17                  1284                     5.817617815707829E-6
1.0E-17                  1285                     5.818699714832344E-6
1.0E-17                  1286                     5.819780024044602E-6
1.0E-17                  1287                     5.8208587433447394E-6
1.0E-17                  1288                     5.821935872732593E-6
1.0E-17                  1289                     5.823011412208243E-6
1.0E-17                  1290                     5.824085361771719E-6
1.0E-17                  1291                     5.825157721422937E-6
1.0E-17                  1292                     5.826228491161953E-6
1.0E-17                  1293                     5.8272976709887664E-6
1.0E-17                  1294                     5.82836526090335E-6
1.0E-17                  1295                     5.829431260905704E-6
1.0E-17                  1296                     5.830495670995856E-6
1.0E-17                  1297                     5.83156377107215E-6
1.0E-17                  1298                     5.832649589514931E-6
1.0E-17                  1299                     5.833734119889048E-6
1.0E-17                  1300                     5.834817362194392E-6
1.0E-17                  1301                     5.835899316431018E-6
1.0E-17                  1302                     5.836979982598898E-6
1.0E-17                  1303                     5.838059360698059E-6
1.0E-17                  1304                     5.839137450728502E-6
1.0E-17                  1305                     5.8402142526901184E-6
1.0E-17                  1306                     5.841289766583043E-6
1.0E-17                  1307                     5.842363992407222E-6
1.0E-17                  1308                     5.843436930162683E-6
1.0E-17                  1309                     5.8445085798493974E-6
1.0E-17                  1310                     5.845578941467367E-6
1.0E-17                  1311                     5.8466480150166445E-6
1.0E-17                  1312                     5.8477158004971495E-6
1.0E-17                  1313                     5.848782297908909E-6
1.0E-17                  1314                     5.849847507251896E-6
1.0E-17                  1315                     5.850911428526191E-6
1.0E-17                  1316                     5.8519740617317135E-6
1.0E-17                  1317                     5.853035406868599E-6
1.0E-17                  1318                     5.854095463936603E-6
1.0E-17                  1319                     5.85515423293597E-6
1.0E-17                  1320                     5.856211713866537E-6
1.0E-17                  1321                     5.857267906728359E-6
1.0E-17                  1322                     5.858322811521543E-6
1.0E-17                  1323                     5.859376428245927E-6
1.0E-17                  1324                     5.860428756901539E-6
1.0E-17                  1325                     5.8614797974884864E-6
1.0E-17                  1326                     5.862529550006607E-6
1.0E-17                  1327                     5.863578014456063E-6
1.0E-17                  1328                     5.864625190836801E-6
1.0E-17                  1329                     5.865671079148793E-6
1.0E-17                  1330                     5.8667156793919305E-6
1.0E-17                  1331                     5.867758991566458E-6
1.0E-17                  1332                     5.868801015672159E-6
1.0E-17                  1333                     5.869841751709196E-6
1.0E-17                  1334                     5.8708811996774596E-6
1.0E-17                  1335                     5.871919359577005E-6
1.0E-17                  1336                     5.872956231407777E-6
1.0E-17                  1337                     5.873991815169777E-6
1.0E-17                  1338                     5.875026110863113E-6
1.0E-17                  1339                     5.87605911848773E-6
1.0E-17                  1340                     5.877090838043547E-6
1.0E-17                  1341                     5.8781212695306455E-6
1.0E-17                  1342                     5.8791504129490255E-6
1.0E-17                  1343                     5.880178268298633E-6
1.0E-17                  1344                     5.881204835579495E-6
1.0E-17                  1345                     5.882230114791746E-6
1.0E-17                  1346                     5.883254105935171E-6
1.0E-17                  1347                     5.884276809009796E-6
1.0E-17                  1348                     5.885298224015675E-6
1.0E-17                  1349                     5.886318350952917E-6
1.0E-17                  1350                     5.887337189821413E-6
1.0E-17                  1351                     5.88835474062111E-6
1.0E-17                  1352                     5.889371003352088E-6
1.0E-17                  1353                     5.89038597801432E-6
1.0E-17                  1354                     5.891399664607861E-6
1.0E-17                  1355                     5.892412063132629E-6
1.0E-17                  1356                     5.893423173588679E-6
1.0E-17                  1357                     5.894432995975983E-6
1.0E-17                  1358                     5.895441530294568E-6
1.0E-17                  1359                     5.8964487765443E-6
1.0E-17                  1360                     5.897454734725421E-6
1.0E-17                  1361                     5.898459404837797E-6
1.0E-17                  1362                     5.899462786881373E-6
1.0E-17                  1363                     5.900464880856257E-6
1.0E-17                  1364                     5.901465686762396E-6
1.0E-17                  1365                     5.902465204599735E-6
1.0E-17                  1366                     5.903463434368464E-6
1.0E-17                  1367                     5.90446037606842E-6
1.0E-17                  1368                     5.905456029699549E-6
1.0E-17                  1369                     5.90645039526196E-6
1.0E-17                  1370                     5.907443472755625E-6
1.0E-17                  1371                     5.908435262180599E-6
1.0E-17                  1372                     5.909425763536854E-6
1.0E-17                  1373                     5.910414976824363E-6
1.0E-17                  1374                     5.911402902043154E-6
1.0E-17                  1375                     5.912389539193091E-6
1.0E-17                  1376                     5.913374888274391E-6
1.0E-17                  1377                     5.914358949286945E-6
1.0E-17                  1378                     5.91534172223078E-6
1.0E-17                  1379                     5.916323207105816E-6
1.0E-17                  1380                     5.917303403912133E-6
1.0E-17                  1381                     5.918282312649678E-6
1.0E-17                  1382                     5.919259933318585E-6
1.0E-17                  1383                     5.920236265918719E-6
1.0E-17                  1384                     5.921211310450081E-6
1.0E-17                  1385                     5.922185066912697E-6
1.0E-17                  1386                     5.923157535306595E-6
1.0E-17                  1387                     5.924128715631801E-6
1.0E-17                  1388                     5.925098607888207E-6
1.0E-17                  1389                     5.926067212075868E-6
1.0E-17                  1390                     5.927034528194864E-6
1.0E-17                  1391                     5.9280005562450065E-6
1.0E-17                  1392                     5.9289652962264845E-6
1.0E-17                  1393                     5.929928748139244E-6
1.0E-17                  1394                     5.930890911983258E-6
1.0E-17                  1395                     5.931851787758526E-6
1.0E-17                  1396                     5.9328113754649945E-6
1.0E-17                  1397                     5.9337696751027985E-6
1.0E-17                  1398                     5.93472668667183E-6
1.0E-17                  1399                     5.93568241017217E-6
1.0E-17                  1400                     5.93663684560371E-6
1.0E-17                  1401                     5.937589992966613E-6
1.0E-17                  1402                     5.9385418522606885E-6
1.0E-17                  1403                     5.939492423485965E-6
1.0E-17                  1404                     5.9404417066426035E-6
1.0E-17                  1405                     5.941389701730497E-6
1.0E-17                  1406                     5.942336408749617E-6
1.0E-17                  1407                     5.943281827700046E-6
1.0E-17                  1408                     5.94422595858173E-6
1.0E-17                  1409                     5.9451688013946674E-6
1.0E-17                  1410                     5.9461103561388325E-6
1.0E-17                  1411                     5.947050622814306E-6
1.0E-17                  1412                     5.947989601421034E-6
1.0E-17                  1413                     5.948927291958962E-6
1.0E-17                  1414                     5.949863694428199E-6
1.0E-17                  1415                     5.950798808828717E-6
1.0E-17                  1416                     5.95173263516049E-6
1.0E-17                  1417                     5.952665173423517E-6
1.0E-17                  1418                     5.953596423617771E-6
1.0E-17                  1419                     5.954526385743361E-6
1.0E-17                  1420                     5.955455059800151E-6
1.0E-17                  1421                     5.956382445788223E-6
1.0E-17                  1422                     5.95730854370763E-6
1.0E-17                  1423                     5.958233353558183E-6
1.0E-17                  1424                     5.959156875340018E-6
1.0E-17                  1425                     5.960079109053107E-6
1.0E-17                  1426                     5.961000054697504E-6
1.0E-17                  1427                     5.9619197122732105E-6
1.0E-17                  1428                     5.96283808178009E-6
1.0E-17                  1429                     5.96375516321825E-6
1.0E-17                  1430                     5.9646709565876926E-6
1.0E-17                  1431                     5.965585461888389E-6
1.0E-17                  1432                     5.966498679120313E-6
1.0E-17                  1433                     5.9674106082835995E-6
1.0E-17                  1434                     5.968321249378059E-6
1.0E-17                  1435                     5.9692306024038E-6
1.0E-17                  1436                     5.970138667360877E-6
1.0E-17                  1437                     5.9710454442491E-6
1.0E-17                  1438                     5.971950933068631E-6
1.0E-17                  1439                     5.972855133819444E-6
1.0E-17                  1440                     5.973758046501457E-6
1.0E-17                  1441                     5.9746596711147786E-6
1.0E-17                  1442                     5.975560007659327E-6
1.0E-17                  1443                     5.976459056135212E-6
1.0E-17                  1444                     5.977356816542269E-6
1.0E-17                  1445                     5.9782532888806356E-6
1.0E-17                  1446                     5.979148473150337E-6
1.0E-17                  1447                     5.980042369351185E-6
1.0E-17                  1448                     5.980934977483369E-6
1.0E-17                  1449                     5.981826297546752E-6
1.0E-17                  1450                     5.9827163295414715E-6
1.0E-17                  1451                     5.983605073467337E-6
1.0E-17                  1452                     5.984492529324619E-6
1.0E-17                  1453                     5.98537869711302E-6
1.0E-17                  1454                     5.986263576832703E-6
1.0E-17                  1455                     5.987147168483775E-6
1.0E-17                  1456                     5.9880294720660206E-6
1.0E-17                  1457                     5.9889104875795204E-6
1.0E-17                  1458                     5.989790215024275E-6
1.0E-17                  1459                     5.990682502967894E-6
1.0E-17                  1460                     5.991578853550166E-6
1.0E-17                  1461                     5.992474150279226E-6
1.0E-17                  1462                     5.993368393155128E-6
1.0E-17                  1463                     5.994261582177845E-6
1.0E-17                  1464                     5.99515371734743E-6
1.0E-17                  1465                     5.9960447986638036E-6
1.0E-17                  1466                     5.9969348261270186E-6
1.0E-17                  1467                     5.997823799736967E-6
1.0E-17                  1468                     5.9987117194938385E-6
1.0E-17                  1469                     5.999598585397525E-6
1.0E-17                  1470                     6.000484397447972E-6
1.0E-17                  1471                     6.00136915564526E-6
1.0E-17                  1472                     6.002252859989391E-6
1.0E-17                  1473                     6.003135510480309E-6
1.0E-17                  1474                     6.004017107118069E-6
1.0E-17                  1475                     6.004897649902616E-6
1.0E-17                  1476                     6.005777138833951E-6
1.0E-17                  1477                     6.0066555739121555E-6
1.0E-17                  1478                     6.0075329551372285E-6
1.0E-17                  1479                     6.008409282509089E-6
1.0E-17                  1480                     6.00928455602771E-6
1.0E-17                  1481                     6.0101587756932276E-6
1.0E-17                  1482                     6.011031941505478E-6
1.0E-17                  1483                     6.011904053464598E-6
1.0E-17                  1484                     6.012775111570559E-6
1.0E-17                  1485                     6.013645115823308E-6
1.0E-17                  1486                     6.014514066222899E-6
1.0E-17                  1487                     6.015381962769305E-6
1.0E-17                  1488                     6.016248805462498E-6
1.0E-17                  1489                     6.01711459430256E-6
1.0E-17                  1490                     6.01797932928941E-6
1.0E-17                  1491                     6.018843010423047E-6
1.0E-17                  1492                     6.0197056377035805E-6
1.0E-17                  1493                     6.020567211130874E-6
1.0E-17                  1494                     6.021427730705037E-6
1.0E-17                  1495                     6.022287196425961E-6
1.0E-17                  1496                     6.023145608293726E-6
1.0E-17                  1497                     6.024002966308279E-6
1.0E-17                  1498                     6.024859270469755E-6
1.0E-17                  1499                     6.025714520777937E-6
1.0E-17                  1500                     6.026568717233015E-6
1.0E-17                  1501                     6.027421859834854E-6
1.0E-17                  1502                     6.028273948583562E-6
1.0E-17                  1503                     6.0291249834790845E-6
1.0E-17                  1504                     6.029974964521395E-6
1.0E-17                  1505                     6.030823891710574E-6
1.0E-17                  1506                     6.031671765046513E-6
1.0E-17                  1507                     6.032518584529295E-6
1.0E-17                  1508                     6.033364350158918E-6
1.0E-17                  1509                     6.034209061935329E-6
1.0E-17                  1510                     6.035052719858527E-6
1.0E-17                  1511                     6.035895323928649E-6
1.0E-17                  1512                     6.036736874145558E-6
1.0E-17                  1513                     6.037577370509255E-6
1.0E-17                  1514                     6.03841681301974E-6
1.0E-17                  1515                     6.03925520167712E-6
1.0E-17                  1516                     6.040092536481261E-6
1.0E-17                  1517                     6.040928817432271E-6
1.0E-17                  1518                     6.041764044530042E-6
1.0E-17                  1519                     6.042598217774654E-6
1.0E-17                  1520                     6.043431337166081E-6
1.0E-17                  1521                     6.044263402704323E-6
1.0E-17                  1522                     6.045094414389434E-6
1.0E-17                  1523                     6.045924372221332E-6
1.0E-17                  1524                     6.046753276200072E-6
1.0E-17                  1525                     6.047581126325573E-6
1.0E-17                  1526                     6.0484079225978885E-6
1.0E-17                  1527                     6.049233665017073E-6
1.0E-17                  1528                     6.050058353583045E-6
1.0E-17                  1529                     6.050881988295886E-6
1.0E-17                  1530                     6.051704569155514E-6
1.0E-17                  1531                     6.052526096161985E-6
1.0E-17                  1532                     6.053346569315243E-6
1.0E-17                  1533                     6.0541659886153155E-6
1.0E-17                  1534                     6.054984354062257E-6
1.0E-17                  1535                     6.055801665655932E-6
1.0E-17                  1536                     6.0566179233965305E-6
1.0E-17                  1537                     6.057433127283889E-6
1.0E-17                  1538                     6.05824727731809E-6
1.0E-17                  1539                     6.059060373499051E-6
1.0E-17                  1540                     6.059872415826881E-6
1.0E-17                  1541                     6.060683404301553E-6
1.0E-17                  1542                     6.061493338922985E-6
1.0E-17                  1543                     6.062302219691314E-6
1.0E-17                  1544                     6.063110046606348E-6
1.0E-17                  1545                     6.063916819668333E-6
1.0E-17                  1546                     6.064722538877052E-6
1.0E-17                  1547                     6.065527204232612E-6
1.0E-17                  1548                     6.06633081573496E-6
1.0E-17                  1549                     6.067133373384204E-6
1.0E-17                  1550                     6.067934877180154E-6
1.0E-17                  1551                     6.068735327123054E-6
1.0E-17                  1552                     6.069534723212688E-6
1.0E-17                  1553                     6.070333065449191E-6
1.0E-17                  1554                     6.0711303538324814E-6
1.0E-17                  1555                     6.0719265883625866E-6
1.0E-17                  1556                     6.0727217690395336E-6
1.0E-17                  1557                     6.073515895863268E-6
1.0E-17                  1558                     6.074308968833872E-6
1.0E-17                  1559                     6.075100987951263E-6
1.0E-17                  1560                     6.075891953215469E-6
1.0E-17                  1561                     6.0766818646265435E-6
1.0E-17                  1562                     6.077470722184325E-6
1.0E-17                  1563                     6.078258525889002E-6
1.0E-17                  1564                     6.079045275740521E-6
1.0E-17                  1565                     6.0798309717388275E-6
1.0E-17                  1566                     6.080615613883949E-6
1.0E-17                  1567                     6.081399202175885E-6
1.0E-17                  1568                     6.082181736614663E-6
1.0E-17                  1569                     6.0829632172002554E-6
1.0E-17                  1570                     6.083743643932717E-6
1.0E-17                  1571                     6.084523016811885E-6
1.0E-17                  1572                     6.085301335837922E-6
1.0E-17                  1573                     6.086078601010773E-6
1.0E-17                  1574                     6.086854812330521E-6
1.0E-17                  1575                     6.087629969796975E-6
1.0E-17                  1576                     6.0884040734102975E-6
1.0E-17                  1577                     6.089177123170435E-6
1.0E-17                  1578                     6.0899491190774145E-6
1.0E-17                  1579                     6.090720061131154E-6
1.0E-17                  1580                     6.09148994933179E-6
1.0E-17                  1581                     6.092258783679241E-6
1.0E-17                  1582                     6.093026564173425E-6
1.0E-17                  1583                     6.093793290814505E-6
1.0E-17                  1584                     6.094558963602373E-6
1.0E-17                  1585                     6.09532358253711E-6
1.0E-17                  1586                     6.096087147618607E-6
1.0E-17                  1587                     6.096849658846946E-6
1.0E-17                  1588                     6.097611116222045E-6
1.0E-17                  1589                     6.098371519744095E-6
1.0E-17                  1590                     6.099130869412851E-6
1.0E-17                  1591                     6.099889165228449E-6
1.0E-17                  1592                     6.100646407190862E-6
1.0E-17                  1593                     6.101402595300198E-6
1.0E-17                  1594                     6.10215772955624E-6
1.0E-17                  1595                     6.102911809959097E-6
1.0E-17                  1596                     6.1036648365088225E-6
1.0E-17                  1597                     6.104416809205336E-6
1.0E-17                  1598                     6.105167728048718E-6
1.0E-17                  1599                     6.105917593038942E-6
1.0E-17                  1600                     6.106666404175873E-6
1.0E-17                  1601                     6.1074141614597265E-6
1.0E-17                  1602                     6.1081608648903135E-6
1.0E-17                  1603                     6.108906514467797E-6
1.0E-17                  1604                     6.109651110192013E-6
1.0E-17                  1605                     6.110394652063153E-6
1.0E-17                  1606                     6.111137140081053E-6
1.0E-17                  1607                     6.111878574245768E-6
1.0E-17                  1608                     6.1126189545573245E-6
1.0E-17                  1609                     6.113358281015696E-6
1.0E-17                  1610                     6.114096553620828E-6
1.0E-17                  1611                     6.114833772372883E-6
1.0E-17                  1612                     6.1155699372716715E-6
1.0E-17                  1613                     6.116305048317356E-6
1.0E-17                  1614                     6.117039105509774E-6
1.0E-17                  1615                     6.11777210884898E-6
1.0E-17                  1616                     6.118504058335135E-6
1.0E-17                  1617                     6.119234953968052E-6
1.0E-17                  1618                     6.11996479574781E-6
1.0E-17                  1619                     6.120693583674356E-6
1.0E-17                  1620                     6.121424953057028E-6
1.0E-17                  1621                     6.122166793011375E-6
1.0E-17                  1622                     6.122907765155098E-6
1.0E-17                  1623                     6.123647869488142E-6
1.0E-17                  1624                     6.124387106010506E-6
1.0E-17                  1625                     6.125125474722273E-6
1.0E-17                  1626                     6.125862975623334E-6
1.0E-17                  1627                     6.12659960871377E-6
1.0E-17                  1628                     6.1273353739935E-6
1.0E-17                  1629                     6.1280702714626054E-6
1.0E-17                  1630                     6.128804301121086E-6
1.0E-17                  1631                     6.129537462968887E-6
1.0E-17                  1632                     6.130269757005955E-6
1.0E-17                  1633                     6.131001183232453E-6
1.0E-17                  1634                     6.131731741648217E-6
1.0E-17                  1635                     6.132461432253411E-6
1.0E-17                  1636                     6.133190255047926E-6
1.0E-17                  1637                     6.133918210031762E-6
1.0E-17                  1638                     6.134645297204973E-6
1.0E-17                  1639                     6.13537151656745E-6
1.0E-17                  1640                     6.136096868119358E-6
1.0E-17                  1641                     6.136821351860559E-6
1.0E-17                  1642                     6.137544967791081E-6
1.0E-17                  1643                     6.138267715911032E-6
1.0E-17                  1644                     6.1389895962202505E-6
1.0E-17                  1645                     6.139710608718817E-6
1.0E-17                  1646                     6.140430753406813E-6
1.0E-17                  1647                     6.141150030284021E-6
1.0E-17                  1648                     6.141868439350659E-6
1.0E-17                  1649                     6.1425859806065635E-6
1.0E-17                  1650                     6.1433026540518975E-6
1.0E-17                  1651                     6.144018459686498E-6
1.0E-17                  1652                     6.144733397510474E-6
1.0E-17                  1653                     6.145447467523798E-6
1.0E-17                  1654                     6.146160669726498E-6
1.0E-17                  1655                     6.146873004118464E-6
1.0E-17                  1656                     6.147584470699859E-6
1.0E-17                  1657                     6.148295069470522E-6
1.0E-17                  1658                     6.149004800430586E-6
1.0E-17                  1659                     6.149713663579945E-6
1.0E-17                  1660                     6.150421658918651E-6
1.0E-17                  1661                     6.151128786446706E-6
1.0E-17                  1662                     6.151835046164055E-6
1.0E-17                  1663                     6.152540438070833E-6
1.0E-17                  1664                     6.153244962166932E-6
1.0E-17                  1665                     6.153948618452379E-6
1.0E-17                  1666                     6.154651406927147E-6
1.0E-17                  1667                     6.155353327591236E-6
1.0E-17                  1668                     6.1560543804447E-6
1.0E-17                  1669                     6.1567545654874856E-6
1.0E-17                  1670                     6.157453882719646E-6
1.0E-17                  1671                     6.1581523321411005E-6
1.0E-17                  1672                     6.158849913751957E-6
1.0E-17                  1673                     6.159546627552135E-6
1.0E-17                  1674                     6.160242473541634E-6
1.0E-17                  1675                     6.1609374517204805E-6
1.0E-17                  1676                     6.161631562088675E-6
1.0E-17                  1677                     6.1623248046462455E-6
1.0E-17                  1678                     6.1630171793931095E-6
1.0E-17                  1679                     6.163708686329322E-6
1.0E-17                  1680                     6.164399325454855E-6
1.0E-17                  1681                     6.165089096769817E-6
1.0E-17                  1682                     6.165778000274074E-6
1.0E-17                  1683                     6.166466035967624E-6
1.0E-17                  1684                     6.16715320385055E-6
1.0E-17                  1685                     6.167839503922823E-6
1.0E-17                  1686                     6.168524936184472E-6
1.0E-17                  1687                     6.169209500635442E-6
1.0E-17                  1688                     6.169893197275733E-6
1.0E-17                  1689                     6.170576026105372E-6
1.0E-17                  1690                     6.171257987124386E-6
1.0E-17                  1691                     6.171939080332667E-6
1.0E-17                  1692                     6.17261930573035E-6
1.0E-17                  1693                     6.173298663317381E-6
1.0E-17                  1694                     6.1739771530937065E-6
1.0E-17                  1695                     6.174654775059407E-6
1.0E-17                  1696                     6.175331529214483E-6
1.0E-17                  1697                     6.176007415558879E-6
1.0E-17                  1698                     6.176682434092597E-6
1.0E-17                  1699                     6.177356584815663E-6
1.0E-17                  1700                     6.178029867728049E-6
1.0E-17                  1701                     6.178702282829811E-6
1.0E-17                  1702                     6.179373830120894E-6
1.0E-17                  1703                     6.180044509601325E-6
1.0E-17                  1704                     6.1807143212711316E-6
1.0E-17                  1705                     6.181383265130259E-6
1.0E-17                  1706                     6.182051341178707E-6
1.0E-17                  1707                     6.182718549416558E-6
1.0E-17                  1708                     6.183384889843675E-6
1.0E-17                  1709                     6.184050362460222E-6
1.0E-17                  1710                     6.184714967266008E-6
1.0E-17                  1711                     6.185378704261197E-6
1.0E-17                  1712                     6.18604157344568E-6
1.0E-17                  1713                     6.186703574819592E-6
1.0E-17                  1714                     6.187364708382852E-6
1.0E-17                  1715                     6.188024974135352E-6
1.0E-17                  1716                     6.188684372077227E-6
1.0E-17                  1717                     6.189342902208477E-6
1.0E-17                  1718                     6.190000564529075E-6
1.0E-17                  1719                     6.1906573590389405E-6
1.0E-17                  1720                     6.191313285738208E-6
1.0E-17                  1721                     6.191968344626769E-6
1.0E-17                  1722                     6.192622535704733E-6
1.0E-17                  1723                     6.193275858971991E-6
1.0E-17                  1724                     6.1939283144286776E-6
1.0E-17                  1725                     6.194579902074631E-6
1.0E-17                  1726                     6.195230621909906E-6
1.0E-17                  1727                     6.195880473934583E-6
1.0E-17                  1728                     6.196529458148581E-6
1.0E-17                  1729                     6.197177574551927E-6
1.0E-17                  1730                     6.197824823144622E-6
1.0E-17                  1731                     6.198471203926637E-6
1.0E-17                  1732                     6.199116716898E-6
1.0E-17                  1733                     6.199761362058685E-6
1.0E-17                  1734                     6.200405139408744E-6
1.0E-17                  1735                     6.201048048948152E-6
1.0E-17                  1736                     6.201690090676881E-6
1.0E-17                  1737                     6.2023312645949845E-6
1.0E-17                  1738                     6.202971570702382E-6
1.0E-17                  1739                     6.203611008999182E-6
1.0E-17                  1740                     6.204249579485222E-6
1.0E-17                  1741                     6.2048872821607185E-6
1.0E-17                  1742                     6.205524117025509E-6
1.0E-17                  1743                     6.206160084079647E-6
1.0E-17                  1744                     6.206795183323133E-6
1.0E-17                  1745                     6.207429414755968E-6
1.0E-17                  1746                     6.208062778378123E-6
1.0E-17                  1747                     6.208695274189573E-6
1.0E-17                  1748                     6.2093269021904515E-6
1.0E-17                  1749                     6.209957662380678E-6
1.0E-17                  1750                     6.210587554760172E-6
1.0E-17                  1751                     6.211216579329041E-6
1.0E-17                  1752                     6.211844736087231E-6
1.0E-17                  1753                     6.212472025034769E-6
1.0E-17                  1754                     6.213098446171655E-6
1.0E-17                  1755                     6.213723999497943E-6
1.0E-17                  1756                     6.214348685013499E-6
1.0E-17                  1757                     6.214972502718456E-6
1.0E-17                  1758                     6.215595452612735E-6
1.0E-17                  1759                     6.216217534696361E-6
1.0E-17                  1760                     6.216838748969282E-6
1.0E-17                  1761                     6.2174590954316045E-6
1.0E-17                  1762                     6.218078574083248E-6
1.0E-17                  1763                     6.218697184924213E-6
1.0E-17                  1764                     6.219314927954526E-6
1.0E-17                  1765                     6.219931803174187E-6
1.0E-17                  1766                     6.220547810583196E-6
1.0E-17                  1767                     6.221162950181553E-6
1.0E-17                  1768                     6.2217772219692316E-6
1.0E-17                  1769                     6.222390625946312E-6
1.0E-17                  1770                     6.223003162112659E-6
1.0E-17                  1771                     6.223614830468382E-6
1.0E-17                  1772                     6.2242256310134525E-6
1.0E-17                  1773                     6.224835563747817E-6
1.0E-17                  1774                     6.225444628671584E-6
1.0E-17                  1775                     6.226052825784699E-6
1.0E-17                  1776                     6.226660155087135E-6
1.0E-17                  1777                     6.227266616578919E-6
1.0E-17                  1778                     6.227872210259997E-6
1.0E-17                  1779                     6.22847693613045E-6
1.0E-17                  1780                     6.229080794190251E-6
1.0E-17                  1781                     6.229683784439346E-6
1.0E-17                  1782                     6.230296572284146E-6
1.0E-17                  1783                     6.230912119505982E-6
1.0E-17                  1784                     6.231526973221423E-6
1.0E-17                  1785                     6.232141133430413E-6
1.0E-17                  1786                     6.232754600133089E-6
1.0E-17                  1787                     6.233367373329314E-6
1.0E-17                  1788                     6.2339794530191165E-6
1.0E-17                  1789                     6.23459083920255E-6
1.0E-17                  1790                     6.235201531879506E-6
1.0E-17                  1791                     6.235811531050121E-6
1.0E-17                  1792                     6.236420836714312E-6
1.0E-17                  1793                     6.2370294488721075E-6
1.0E-17                  1794                     6.23763736752348E-6
1.0E-17                  1795                     6.238244592668456E-6
1.0E-17                  1796                     6.2388511243070095E-6
1.0E-17                  1797                     6.239456962439221E-6
1.0E-17                  1798                     6.240062107065009E-6
1.0E-17                  1799                     6.240666558184348E-6
1.0E-17                  1800                     6.24127031579729E-6
1.0E-17                  1801                     6.241873379903836E-6
1.0E-17                  1802                     6.242475750504014E-6
1.0E-17                  1803                     6.243077427597795E-6
1.0E-17                  1804                     6.243678411185072E-6
1.0E-17                  1805                     6.244278701266062E-6
1.0E-17                  1806                     6.244878297840601E-6
1.0E-17                  1807                     6.2454772009087715E-6
1.0E-17                  1808                     6.246075410470438E-6
1.0E-17                  1809                     6.246672926525762E-6
1.0E-17                  1810                     6.24726974907469E-6
1.0E-17                  1811                     6.2478658781171955E-6
1.0E-17                  1812                     6.248461313653332E-6
1.0E-17                  1813                     6.249056055682991E-6
1.0E-17                  1814                     6.249650104206308E-6
1.0E-17                  1815                     6.250243459223203E-6
1.0E-17                  1816                     6.250836120733701E-6
1.0E-17                  1817                     6.251428088737803E-6
1.0E-17                  1818                     6.2520193632354824E-6
1.0E-17                  1819                     6.252609944226793E-6
1.0E-17                  1820                     6.253199831711653E-6
1.0E-17                  1821                     6.25378902569009E-6
1.0E-17                  1822                     6.25437752616224E-6
1.0E-17                  1823                     6.254965333127912E-6
1.0E-17                  1824                     6.255552446587134E-6
1.0E-17                  1825                     6.256138866539987E-6
