% Model:              NP_reactive_flow_Different_injection_TCE_in_Low_Permeable2.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 15 2020, 01:33
% Table:              TCE_reacted 0.02 - tce_reacted_mass (tce_reacted_mass)
% lowPM_per              t (s)                    The reacted TCE (mol/m)
1.0E-12                  1185                     5.948898467470295E-6
1.0E-12                  1186                     5.950130804502167E-6
1.0E-12                  1187                     5.951361355143044E-6
1.0E-12                  1188                     5.952590119393035E-6
1.0E-12                  1189                     5.9538170972520035E-6
1.0E-12                  1190                     5.955042288720031E-6
1.0E-12                  1191                     5.956265693797118E-6
1.0E-12                  1192                     5.9574873124832914E-6
1.0E-12                  1193                     5.95870714477847E-6
1.0E-12                  1194                     5.959925190682707E-6
1.0E-12                  1195                     5.961141450196004E-6
1.0E-12                  1196                     5.962355923318279E-6
1.0E-12                  1197                     5.963568610049667E-6
1.0E-12                  1198                     5.96477951039006E-6
1.0E-12                  1199                     5.965988624339485E-6
1.0E-12                  1200                     5.967195951898024E-6
1.0E-12                  1201                     5.968401493065595E-6
1.0E-12                  1202                     5.969605247842198E-6
1.0E-12                  1203                     5.9708072162277515E-6
1.0E-12                  1204                     5.972007398222527E-6
1.0E-12                  1205                     5.973205793826226E-6
1.0E-12                  1206                     5.974402403039012E-6
1.0E-12                  1207                     5.975597225860857E-6
1.0E-12                  1208                     5.97679026229168E-6
1.0E-12                  1209                     5.97798151233167E-6
1.0E-12                  1210                     5.9791709759806114E-6
1.0E-12                  1211                     5.980358653238585E-6
1.0E-12                  1212                     5.981544544105672E-6
1.0E-12                  1213                     5.9827286485817635E-6
1.0E-12                  1214                     5.9839109666668874E-6
1.0E-12                  1215                     5.985091498361125E-6
1.0E-12                  1216                     5.986270243664313E-6
1.0E-12                  1217                     5.987447202576615E-6
1.0E-12                  1218                     5.988622375097921E-6
1.0E-12                  1219                     5.989795761228287E-6
1.0E-12                  1220                     5.9909673609677395E-6
1.0E-12                  1221                     5.99214002325847E-6
1.0E-12                  1222                     5.9933123566264395E-6
1.0E-12                  1223                     5.994483038848555E-6
1.0E-12                  1224                     5.995652069924843E-6
1.0E-12                  1225                     5.9968194498551954E-6
1.0E-12                  1226                     5.9979851786398565E-6
1.0E-12                  1227                     5.999149256278582E-6
1.0E-12                  1228                     6.000311682771535E-6
1.0E-12                  1229                     6.001472458118552E-6
1.0E-12                  1230                     6.002631582319932E-6
1.0E-12                  1231                     6.003789055375323E-6
1.0E-12                  1232                     6.004944877284886E-6
1.0E-12                  1233                     6.006099048048622E-6
1.0E-12                  1234                     6.007251567666477E-6
1.0E-12                  1235                     6.008402436138586E-6
1.0E-12                  1236                     6.009551653464814E-6
1.0E-12                  1237                     6.010699219645242E-6
1.0E-12                  1238                     6.011845134679789E-6
1.0E-12                  1239                     6.012989398568509E-6
1.0E-12                  1240                     6.0141320113114285E-6
1.0E-12                  1241                     6.015272972908494E-6
1.0E-12                  1242                     6.0164122833596784E-6
1.0E-12                  1243                     6.01754994266509E-6
1.0E-12                  1244                     6.018685950824674E-6
1.0E-12                  1245                     6.0198203078383505E-6
1.0E-12                  1246                     6.020953013706254E-6
1.0E-12                  1247                     6.02208406842833E-6
1.0E-12                  1248                     6.023213472004525E-6
1.0E-12                  1249                     6.0243412244348656E-6
1.0E-12                  1250                     6.0254673257194335E-6
1.0E-12                  1251                     6.026591775858147E-6
1.0E-12                  1252                     6.02771457485098E-6
1.0E-12                  1253                     6.028835722698039E-6
1.0E-12                  1254                     6.029955219399191E-6
1.0E-12                  1255                     6.031073064954596E-6
1.0E-12                  1256                     6.0321892593641205E-6
1.0E-12                  1257                     6.033303802627791E-6
1.0E-12                  1258                     6.034416694745688E-6
1.0E-12                  1259                     6.035527935717677E-6
1.0E-12                  1260                     6.036637525543866E-6
1.0E-12                  1261                     6.037745464224228E-6
1.0E-12                  1262                     6.0388517517587085E-6
1.0E-12                  1263                     6.039956388147416E-6
1.0E-12                  1264                     6.04105937339027E-6
1.0E-12                  1265                     6.042160707487215E-6
1.0E-12                  1266                     6.043260390438442E-6
1.0E-12                  1267                     6.04435842224376E-6
1.0E-12                  1268                     6.0454548029032515E-6
1.0E-12                  1269                     6.046549532416916E-6
1.0E-12                  1270                     6.047642610784726E-6
1.0E-12                  1271                     6.048734038006763E-6
1.0E-12                  1272                     6.049823814082865E-6
1.0E-12                  1273                     6.050911939013221E-6
1.0E-12                  1274                     6.051998412797695E-6
1.0E-12                  1275                     6.053083235436343E-6
1.0E-12                  1276                     6.054166406929191E-6
1.0E-12                  1277                     6.05524792727613E-6
1.0E-12                  1278                     6.0563277964772696E-6
1.0E-12                  1279                     6.057406014532555E-6
1.0E-12                  1280                     6.058482581442013E-6
1.0E-12                  1281                     6.0595574972057255E-6
1.0E-12                  1282                     6.060632483060669E-6
1.0E-12                  1283                     6.061709046199868E-6
1.0E-12                  1284                     6.062784115238489E-6
1.0E-12                  1285                     6.063857690176774E-6
1.0E-12                  1286                     6.064929771014535E-6
1.0E-12                  1287                     6.066000357751879E-6
1.0E-12                  1288                     6.067069450388726E-6
1.0E-12                  1289                     6.0681370489251295E-6
1.0E-12                  1290                     6.069203153361062E-6
1.0E-12                  1291                     6.070267763696552E-6
1.0E-12                  1292                     6.071330879931571E-6
1.0E-12                  1293                     6.072392502066065E-6
1.0E-12                  1294                     6.07345263010017E-6
1.0E-12                  1295                     6.0745112640338045E-6
1.0E-12                  1296                     6.0755684038669685E-6
1.0E-12                  1297                     6.076624049599689E-6
1.0E-12                  1298                     6.077678201231939E-6
1.0E-12                  1299                     6.078730858763719E-6
1.0E-12                  1300                     6.079782022195028E-6
1.0E-12                  1301                     6.080831691525893E-6
1.0E-12                  1302                     6.081879866756288E-6
1.0E-12                  1303                     6.082926547886267E-6
1.0E-12                  1304                     6.083971734915748E-6
1.0E-12                  1305                     6.085015427844759E-6
1.0E-12                  1306                     6.086057626673326E-6
1.0E-12                  1307                     6.087098331401396E-6
1.0E-12                  1308                     6.088137542028995E-6
1.0E-12                  1309                     6.089175258556178E-6
1.0E-12                  1310                     6.090211480982917E-6
1.0E-12                  1311                     6.091246209309159E-6
1.0E-12                  1312                     6.092279443534957E-6
1.0E-12                  1313                     6.093311183660231E-6
1.0E-12                  1314                     6.094341429685143E-6
1.0E-12                  1315                     6.0953701816095565E-6
1.0E-12                  1316                     6.096397439433473E-6
1.0E-12                  1317                     6.097423203156973E-6
1.0E-12                  1318                     6.098447472780002E-6
1.0E-12                  1319                     6.099470248302534E-6
1.0E-12                  1320                     6.10049152972465E-6
1.0E-12                  1321                     6.101511317046295E-6
1.0E-12                  1322                     6.102529610267469E-6
1.0E-12                  1323                     6.103546409388119E-6
1.0E-12                  1324                     6.104561714408407E-6
1.0E-12                  1325                     6.105575525328197E-6
1.0E-12                  1326                     6.106587842147544E-6
1.0E-12                  1327                     6.10759866486642E-6
1.0E-12                  1328                     6.10860799348488E-6
1.0E-12                  1329                     6.109615828002788E-6
1.0E-12                  1330                     6.1106221684202795E-6
1.0E-12                  1331                     6.111627014737274E-6
1.0E-12                  1332                     6.112630366953824E-6
1.0E-12                  1333                     6.113632225069959E-6
1.0E-12                  1334                     6.114632589085568E-6
1.0E-12                  1335                     6.115631459000789E-6
1.0E-12                  1336                     6.1166288348154846E-6
1.0E-12                  1337                     6.117624716529737E-6
1.0E-12                  1338                     6.118619104143519E-6
1.0E-12                  1339                     6.119611997656857E-6
1.0E-12                  1340                     6.120603397069752E-6
1.0E-12                  1341                     6.1215933023821495E-6
1.0E-12                  1342                     6.1225817135941035E-6
1.0E-12                  1343                     6.123568630705587E-6
1.0E-12                  1344                     6.124554053716627E-6
1.0E-12                  1345                     6.1255379826271965E-6
1.0E-12                  1346                     6.1265204174372684E-6
1.0E-12                  1347                     6.127501358146951E-6
1.0E-12                  1348                     6.128480804756109E-6
1.0E-12                  1349                     6.129458757264824E-6
1.0E-12                  1350                     6.130435215673095E-6
1.0E-12                  1351                     6.131410179980923E-6
1.0E-12                  1352                     6.132383650188253E-6
1.0E-12                  1353                     6.1333556262951395E-6
1.0E-12                  1354                     6.134326108301556E-6
1.0E-12                  1355                     6.135295096207474E-6
1.0E-12                  1356                     6.136262590012977E-6
1.0E-12                  1357                     6.1372285897180355E-6
1.0E-12                  1358                     6.138193095322597E-6
1.0E-12                  1359                     6.1391561068267146E-6
1.0E-12                  1360                     6.140117624230335E-6
1.0E-12                  1361                     6.141077647533539E-6
1.0E-12                  1362                     6.142036176736245E-6
1.0E-12                  1363                     6.142993211838535E-6
1.0E-12                  1364                     6.143949767691779E-6
1.0E-12                  1365                     6.144909019639103E-6
1.0E-12                  1366                     6.145866902078432E-6
1.0E-12                  1367                     6.14682341500963E-6
1.0E-12                  1368                     6.147778558432751E-6
1.0E-12                  1369                     6.148732332347795E-6
1.0E-12                  1370                     6.14968473675479E-6
1.0E-12                  1371                     6.150635771653653E-6
1.0E-12                  1372                     6.151585437044494E-6
1.0E-12                  1373                     6.152533732927177E-6
1.0E-12                  1374                     6.153480659301837E-6
1.0E-12                  1375                     6.154426216168393E-6
1.0E-12                  1376                     6.155370403526872E-6
1.0E-12                  1377                     6.156313221377302E-6
1.0E-12                  1378                     6.1572546697196E-6
1.0E-12                  1379                     6.158194748553849E-6
1.0E-12                  1380                     6.159133457880021E-6
1.0E-12                  1381                     6.160070797698089E-6
1.0E-12                  1382                     6.161006768008108E-6
1.0E-12                  1383                     6.161941368809995E-6
1.0E-12                  1384                     6.162874600103833E-6
1.0E-12                  1385                     6.163806461889621E-6
1.0E-12                  1386                     6.164736954167305E-6
1.0E-12                  1387                     6.165666076936858E-6
1.0E-12                  1388                     6.166593830198388E-6
1.0E-12                  1389                     6.1675202139518145E-6
1.0E-12                  1390                     6.168445228197137E-6
1.0E-12                  1391                     6.16936887293441E-6
1.0E-12                  1392                     6.170291148163606E-6
1.0E-12                  1393                     6.171212053884725E-6
1.0E-12                  1394                     6.172131590097767E-6
1.0E-12                  1395                     6.173049756802679E-6
1.0E-12                  1396                     6.17396655399954E-6
1.0E-12                  1397                     6.174881981688298E-6
1.0E-12                  1398                     6.17579603986906E-6
1.0E-12                  1399                     6.176708728541637E-6
1.0E-12                  1400                     6.177620047706164E-6
1.0E-12                  1401                     6.1785299973626145E-6
1.0E-12                  1402                     6.179438577511042E-6
1.0E-12                  1403                     6.180345788151312E-6
1.0E-12                  1404                     6.181251629283559E-6
1.0E-12                  1405                     6.182156100907648E-6
1.0E-12                  1406                     6.183059203023741E-6
1.0E-12                  1407                     6.183960935631676E-6
1.0E-12                  1408                     6.184861298731562E-6
1.0E-12                  1409                     6.185760292323398E-6
1.0E-12                  1410                     6.186657916407048E-6
1.0E-12                  1411                     6.187554170982812E-6
1.0E-12                  1412                     6.188449056050309E-6
1.0E-12                  1413                     6.18934257160981E-6
1.0E-12                  1414                     6.1902347176612076E-6
1.0E-12                  1415                     6.191125494204555E-6
1.0E-12                  1416                     6.192014901239772E-6
1.0E-12                  1417                     6.192902938766939E-6
1.0E-12                  1418                     6.193789606786029E-6
1.0E-12                  1419                     6.194674905296961E-6
1.0E-12                  1420                     6.195558834299925E-6
1.0E-12                  1421                     6.196441393794785E-6
1.0E-12                  1422                     6.197322583781568E-6
1.0E-12                  1423                     6.1982024042601925E-6
1.0E-12                  1424                     6.199080855230795E-6
1.0E-12                  1425                     6.199957936693293E-6
1.0E-12                  1426                     6.200833648647741E-6
1.0E-12                  1427                     6.201707991094086E-6
1.0E-12                  1428                     6.202580964032327E-6
1.0E-12                  1429                     6.203452567462545E-6
1.0E-12                  1430                     6.204322801384632E-6
1.0E-12                  1431                     6.205191665798642E-6
1.0E-12                  1432                     6.20605916070463E-6
1.0E-12                  1433                     6.206925286102486E-6
1.0E-12                  1434                     6.207790041992239E-6
1.0E-12                  1435                     6.208653428373915E-6
1.0E-12                  1436                     6.209515445247568E-6
1.0E-12                  1437                     6.21037609261309E-6
1.0E-12                  1438                     6.211235370470535E-6
1.0E-12                  1439                     6.212093278819958E-6
1.0E-12                  1440                     6.21294981766125E-6
1.0E-12                  1441                     6.213804986994438E-6
1.0E-12                  1442                     6.214658786819603E-6
1.0E-12                  1443                     6.215511217136637E-6
1.0E-12                  1444                     6.2163622779456485E-6
1.0E-12                  1445                     6.217211969246502E-6
1.0E-12                  1446                     6.218060518472612E-6
1.0E-12                  1447                     6.218913195497438E-6
1.0E-12                  1448                     6.219764640565291E-6
1.0E-12                  1449                     6.22061485367617E-6
1.0E-12                  1450                     6.22146383482994E-6
1.0E-12                  1451                     6.222311584026737E-6
1.0E-12                  1452                     6.223158101266479E-6
1.0E-12                  1453                     6.22400338654922E-6
1.0E-12                  1454                     6.224847439874906E-6
1.0E-12                  1455                     6.225690261243565E-6
1.0E-12                  1456                     6.226531850655223E-6
1.0E-12                  1457                     6.227372208109826E-6
1.0E-12                  1458                     6.228211333607429E-6
1.0E-12                  1459                     6.229049227148004E-6
1.0E-12                  1460                     6.22988588873147E-6
1.0E-12                  1461                     6.230721318358043E-6
1.0E-12                  1462                     6.231555516027535E-6
1.0E-12                  1463                     6.232388481739972E-6
1.0E-12                  1464                     6.233220215495381E-6
1.0E-12                  1465                     6.23405071729379E-6
1.0E-12                  1466                     6.234879987135144E-6
1.0E-12                  1467                     6.235708025019497E-6
1.0E-12                  1468                     6.2365348309467955E-6
1.0E-12                  1469                     6.23736040491712E-6
1.0E-12                  1470                     6.238184746930363E-6
1.0E-12                  1471                     6.239007856986633E-6
1.0E-12                  1472                     6.2398297350858205E-6
1.0E-12                  1473                     6.24065038122798E-6
1.0E-12                  1474                     6.241469795413167E-6
1.0E-12                  1475                     6.242287977641244E-6
1.0E-12                  1476                     6.243104927912402E-6
1.0E-12                  1477                     6.243920646226478E-6
1.0E-12                  1478                     6.2447351325834995E-6
1.0E-12                  1479                     6.24554838698352E-6
1.0E-12                  1480                     6.246360409426513E-6
1.0E-12                  1481                     6.2471711999125055E-6
1.0E-12                  1482                     6.247980758441416E-6
1.0E-12                  1483                     6.24878908501338E-6
1.0E-12                  1484                     6.249596179628262E-6
1.0E-12                  1485                     6.2504020422860895E-6
1.0E-12                  1486                     6.251206672986916E-6
1.0E-12                  1487                     6.252010071730742E-6
1.0E-12                  1488                     6.252812238517541E-6
1.0E-12                  1489                     6.253613173347257E-6
1.0E-12                  1490                     6.25441287622E-6
1.0E-12                  1491                     6.2552113471357155E-6
1.0E-12                  1492                     6.256008586094349E-6
1.0E-12                  1493                     6.2568045930959544E-6
1.0E-12                  1494                     6.257599368140641E-6
1.0E-12                  1495                     6.258392911228218E-6
1.0E-12                  1496                     6.259185222358741E-6
1.0E-12                  1497                     6.259976301532317E-6
1.0E-12                  1498                     6.260766148748838E-6
1.0E-12                  1499                     6.2615547640083044E-6
1.0E-12                  1500                     6.26234214731077E-6
1.0E-12                  1501                     6.263128298656181E-6
1.0E-12                  1502                     6.263913218044565E-6
1.0E-12                  1503                     6.264696905476002E-6
1.0E-12                  1504                     6.2654793609503024E-6
1.0E-12                  1505                     6.266260584467603E-6
1.0E-12                  1506                     6.2670405760279835E-6
1.0E-12                  1507                     6.267819335631174E-6
1.0E-12                  1508                     6.268596863277391E-6
1.0E-12                  1509                     6.269373158966662E-6
1.0E-12                  1510                     6.2701482226988235E-6
1.0E-12                  1511                     6.270922054473957E-6
1.0E-12                  1512                     6.271694654292118E-6
1.0E-12                  1513                     6.2724660221532506E-6
1.0E-12                  1514                     6.273236158057301E-6
1.0E-12                  1515                     6.274005062004379E-6
1.0E-12                  1516                     6.274772733994374E-6
1.0E-12                  1517                     6.275539174027369E-6
1.0E-12                  1518                     6.276304382103363E-6
1.0E-12                  1519                     6.277068358222275E-6
1.0E-12                  1520                     6.277831102384187E-6
1.0E-12                  1521                     6.278592614589098E-6
1.0E-12                  1522                     6.279352894836981E-6
1.0E-12                  1523                     6.280111943127837E-6
1.0E-12                  1524                     6.2808697594616105E-6
1.0E-12                  1525                     6.2816263438383836E-6
1.0E-12                  1526                     6.282381696258102E-6
1.0E-12                  1527                     6.2831358167208466E-6
1.0E-12                  1528                     6.2838887052265365E-6
1.0E-12                  1529                     6.2846450436519926E-6
1.0E-12                  1530                     6.285400892833387E-6
1.0E-12                  1531                     6.286155637811057E-6
1.0E-12                  1532                     6.28690927858503E-6
1.0E-12                  1533                     6.287661815155253E-6
1.0E-12                  1534                     6.288413247521778E-6
1.0E-12                  1535                     6.28916357568458E-6
1.0E-12                  1536                     6.289912799643685E-6
1.0E-12                  1537                     6.290660919399066E-6
1.0E-12                  1538                     6.291407934950723E-6
1.0E-12                  1539                     6.292153846298656E-6
1.0E-12                  1540                     6.29289865344292E-6
1.0E-12                  1541                     6.293642356383405E-6
1.0E-12                  1542                     6.294384955120221E-6
1.0E-12                  1543                     6.295126449653286E-6
1.0E-12                  1544                     6.295866839982681E-6
1.0E-12                  1545                     6.296606126108325E-6
1.0E-12                  1546                     6.297344308030272E-6
1.0E-12                  1547                     6.2980813857484955E-6
1.0E-12                  1548                     6.298817359263022E-6
1.0E-12                  1549                     6.299552228573798E-6
1.0E-12                  1550                     6.300285993680876E-6
1.0E-12                  1551                     6.301018654584231E-6
1.0E-12                  1552                     6.301750211283889E-6
1.0E-12                  1553                     6.302480663779796E-6
1.0E-12                  1554                     6.303210012072034E-6
1.0E-12                  1555                     6.303938256160547E-6
1.0E-12                  1556                     6.304665396045283E-6
1.0E-12                  1557                     6.305391431726375E-6
1.0E-12                  1558                     6.306116363203717E-6
1.0E-12                  1559                     6.306840190477389E-6
1.0E-12                  1560                     6.30756291354731E-6
1.0E-12                  1561                     6.308284532413535E-6
1.0E-12                  1562                     6.309005047076035E-6
1.0E-12                  1563                     6.3097244575348115E-6
1.0E-12                  1564                     6.310442763789864E-6
1.0E-12                  1565                     6.311159965841247E-6
1.0E-12                  1566                     6.311876063688825E-6
1.0E-12                  1567                     6.312591057332787E-6
1.0E-12                  1568                     6.313304946772998E-6
1.0E-12                  1569                     6.3140177320094855E-6
1.0E-12                  1570                     6.314729413042222E-6
1.0E-12                  1571                     6.3154399898713155E-6
1.0E-12                  1572                     6.316149462496658E-6
1.0E-12                  1573                     6.316857830918331E-6
1.0E-12                  1574                     6.317565095136199E-6
1.0E-12                  1575                     6.318271255150397E-6
1.0E-12                  1576                     6.3189763109608985E-6
1.0E-12                  1577                     6.319680262567676E-6
1.0E-12                  1578                     6.320383109970675E-6
1.0E-12                  1579                     6.321084853170059E-6
1.0E-12                  1580                     6.321785492165665E-6
1.0E-12                  1581                     6.322485026957601E-6
1.0E-12                  1582                     6.323183457545759E-6
1.0E-12                  1583                     6.323880783930247E-6
1.0E-12                  1584                     6.324577006110984E-6
1.0E-12                  1585                     6.325272124088079E-6
1.0E-12                  1586                     6.325966137861396E-6
1.0E-12                  1587                     6.326659047431015E-6
1.0E-12                  1588                     6.327350852796911E-6
1.0E-12                  1589                     6.328041553959083E-6
1.0E-12                  1590                     6.328731150917558E-6
1.0E-12                  1591                     6.329419643672337E-6
1.0E-12                  1592                     6.330107032223337E-6
1.0E-12                  1593                     6.330793316570695E-6
1.0E-12                  1594                     6.331478496714301E-6
1.0E-12                  1595                     6.332162572654157E-6
1.0E-12                  1596                     6.33284554439037E-6
1.0E-12                  1597                     6.333527411922805E-6
1.0E-12                  1598                     6.3342081752515975E-6
1.0E-12                  1599                     6.334887834376612E-6
1.0E-12                  1600                     6.3355663892979564E-6
1.0E-12                  1601                     6.33624384001555E-6
1.0E-12                  1602                     6.336920186529447E-6
1.0E-12                  1603                     6.337595428839593E-6
1.0E-12                  1604                     6.338269566946042E-6
1.0E-12                  1605                     6.338942600848821E-6
1.0E-12                  1606                     6.339614530547822E-6
1.0E-12                  1607                     6.340285356043127E-6
1.0E-12                  1608                     6.340955077334734E-6
1.0E-12                  1609                     6.341623694422618E-6
1.0E-12                  1610                     6.342291207306805E-6
1.0E-12                  1611                     6.3429611260154735E-6
1.0E-12                  1612                     6.343631372185589E-6
1.0E-12                  1613                     6.344300630966307E-6
1.0E-12                  1614                     6.344968902357494E-6
1.0E-12                  1615                     6.345636186359257E-6
1.0E-12                  1616                     6.34630248297146E-6
1.0E-12                  1617                     6.3469677921942946E-6
1.0E-12                  1618                     6.347632114027624E-6
1.0E-12                  1619                     6.348295448471448E-6
1.0E-12                  1620                     6.348957795525821E-6
1.0E-12                  1621                     6.349619155190662E-6
1.0E-12                  1622                     6.35027952746608E-6
1.0E-12                  1623                     6.350938912351992E-6
1.0E-12                  1624                     6.351597309848427E-6
1.0E-12                  1625                     6.352254719955411E-6
1.0E-12                  1626                     6.3529111426728895E-6
1.0E-12                  1627                     6.353566578000945E-6
1.0E-12                  1628                     6.3542210259394404E-6
1.0E-12                  1629                     6.354874486488567E-6
1.0E-12                  1630                     6.355526959648134E-6
1.0E-12                  1631                     6.3561784454182774E-6
1.0E-12                  1632                     6.356828943798889E-6
1.0E-12                  1633                     6.3574784547900764E-6
1.0E-12                  1634                     6.358126978391786E-6
1.0E-12                  1635                     6.358774514603991E-6
1.0E-12                  1636                     6.359421063426718E-6
1.0E-12                  1637                     6.360066624859994E-6
1.0E-12                  1638                     6.360711198903792E-6
1.0E-12                  1639                     6.361354785558085E-6
1.0E-12                  1640                     6.3619973848229E-6
1.0E-12                  1641                     6.362638996698292E-6
1.0E-12                  1642                     6.363279621184151E-6
1.0E-12                  1643                     6.36391925828056E-6
1.0E-12                  1644                     6.364557907987545E-6
1.0E-12                  1645                     6.365195570304943E-6
1.0E-12                  1646                     6.365832245232918E-6
1.0E-12                  1647                     6.366467932771415E-6
1.0E-12                  1648                     6.367102632920434E-6
1.0E-12                  1649                     6.367736345679975E-6
1.0E-12                  1650                     6.368369071050066E-6
1.0E-12                  1651                     6.369000809030705E-6
1.0E-12                  1652                     6.3696315596217855E-6
1.0E-12                  1653                     6.370261322823442E-6
1.0E-12                  1654                     6.370890098635594E-6
1.0E-12                  1655                     6.371517887058322E-6
1.0E-12                  1656                     6.37214468809149E-6
1.0E-12                  1657                     6.3727705017352354E-6
1.0E-12                  1658                     6.373395327989557E-6
1.0E-12                  1659                     6.374019166854319E-6
1.0E-12                  1660                     6.374642018329657E-6
1.0E-12                  1661                     6.3752638824154364E-6
1.0E-12                  1662                     6.375884759111819E-6
1.0E-12                  1663                     6.376504648418724E-6
1.0E-12                  1664                     6.377123550336123E-6
1.0E-12                  1665                     6.377741464864072E-6
1.0E-12                  1666                     6.378358392002516E-6
1.0E-12                  1667                     6.378974331751536E-6
1.0E-12                  1668                     6.379589284111024E-6
1.0E-12                  1669                     6.3802032490810345E-6
1.0E-12                  1670                     6.38081622666154E-6
1.0E-12                  1671                     6.381428216852648E-6
1.0E-12                  1672                     6.382039219654252E-6
1.0E-12                  1673                     6.382649235066377E-6
1.0E-12                  1674                     6.383258263088998E-6
1.0E-12                  1675                     6.383866303722222E-6
1.0E-12                  1676                     6.384473356965887E-6
1.0E-12                  1677                     6.385079422820101E-6
1.0E-12                  1678                     6.385684501284891E-6
1.0E-12                  1679                     6.386288592360149E-6
1.0E-12                  1680                     6.38689169604593E-6
1.0E-12                  1681                     6.387493812342286E-6
1.0E-12                  1682                     6.388094941249084E-6
1.0E-12                  1683                     6.388695082766457E-6
1.0E-12                  1684                     6.389294236894353E-6
1.0E-12                  1685                     6.389892403632744E-6
1.0E-12                  1686                     6.390489582981684E-6
1.0E-12                  1687                     6.391085774941119E-6
1.0E-12                  1688                     6.391680979511103E-6
1.0E-12                  1689                     6.392275196691636E-6
1.0E-12                  1690                     6.392868426482665E-6
1.0E-12                  1691                     6.393460668884242E-6
1.0E-12                  1692                     6.394051923896288E-6
1.0E-12                  1693                     6.394644683679006E-6
1.0E-12                  1694                     6.395238438652119E-6
1.0E-12                  1695                     6.395831312407308E-6
1.0E-12                  1696                     6.39642330494471E-6
1.0E-12                  1697                     6.397014416264271E-6
1.0E-12                  1698                     6.397604646366016E-6
1.0E-12                  1699                     6.39819399524992E-6
1.0E-12                  1700                     6.398782462915982E-6
1.0E-12                  1701                     6.399370049364175E-6
1.0E-12                  1702                     6.399956754594608E-6
1.0E-12                  1703                     6.400542578607145E-6
1.0E-12                  1704                     6.401127521401867E-6
1.0E-12                  1705                     6.4017115829787744E-6
1.0E-12                  1706                     6.402294763337813E-6
1.0E-12                  1707                     6.40287706247901E-6
1.0E-12                  1708                     6.403458480402419E-6
1.0E-12                  1709                     6.404039017107933E-6
1.0E-12                  1710                     6.404618672595604E-6
1.0E-12                  1711                     6.4051974468655156E-6
1.0E-12                  1712                     6.405775339917531E-6
1.0E-12                  1713                     6.406352351751786E-6
1.0E-12                  1714                     6.406928482368117E-6
1.0E-12                  1715                     6.4075037317666615E-6
1.0E-12                  1716                     6.408078099947364E-6
1.0E-12                  1717                     6.4086515869101975E-6
1.0E-12                  1718                     6.4092241926552165E-6
1.0E-12                  1719                     6.409795917182448E-6
1.0E-12                  1720                     6.410366760491783E-6
1.0E-12                  1721                     6.410936722583304E-6
1.0E-12                  1722                     6.411505803456983E-6
1.0E-12                  1723                     6.4120740031128475E-6
1.0E-12                  1724                     6.412641321550843E-6
1.0E-12                  1725                     6.413207758771024E-6
1.0E-12                  1726                     6.413773314773363E-6
1.0E-12                  1727                     6.41433798955786E-6
1.0E-12                  1728                     6.414901783124516E-6
1.0E-12                  1729                     6.415464695473384E-6
1.0E-12                  1730                     6.416026726604356E-6
1.0E-12                  1731                     6.416587876517541E-6
1.0E-12                  1732                     6.417148145212856E-6
1.0E-12                  1733                     6.4177075326903846E-6
1.0E-12                  1734                     6.418266038950017E-6
1.0E-12                  1735                     6.4188236639918614E-6
1.0E-12                  1736                     6.419380407815837E-6
1.0E-12                  1737                     6.419936270421944E-6
1.0E-12                  1738                     6.4204912518102636E-6
1.0E-12                  1739                     6.421045351980741E-6
1.0E-12                  1740                     6.421598570933404E-6
1.0E-12                  1741                     6.4221509086682255E-6
1.0E-12                  1742                     6.422702365185205E-6
1.0E-12                  1743                     6.423252940484343E-6
1.0E-12                  1744                     6.423802634565639E-6
1.0E-12                  1745                     6.42435144742912E-6
1.0E-12                  1746                     6.42489937907476E-6
1.0E-12                  1747                     6.42544642950253E-6
1.0E-12                  1748                     6.4259925987124864E-6
1.0E-12                  1749                     6.426537886704655E-6
1.0E-12                  1750                     6.4270822934789276E-6
1.0E-12                  1751                     6.4276258190353855E-6
1.0E-12                  1752                     6.428168463374002E-6
1.0E-12                  1753                     6.428710226494749E-6
1.0E-12                  1754                     6.429251108397709E-6
1.0E-12                  1755                     6.429791109082827E-6
1.0E-12                  1756                     6.430330228550103E-6
1.0E-12                  1757                     6.430868466799565E-6
1.0E-12                  1758                     6.4314058238311574E-6
1.0E-12                  1759                     6.431942299644963E-6
1.0E-12                  1760                     6.432477894240899E-6
1.0E-12                  1761                     6.433012607618994E-6
1.0E-12                  1762                     6.433546439779274E-6
1.0E-12                  1763                     6.434079390721712E-6
1.0E-12                  1764                     6.434611460446281E-6
1.0E-12                  1765                     6.435142648953036E-6
1.0E-12                  1766                     6.435672956241949E-6
1.0E-12                  1767                     6.436202382313047E-6
1.0E-12                  1768                     6.436730927166331E-6
1.0E-12                  1769                     6.4372585908017185E-6
1.0E-12                  1770                     6.437785373219319E-6
1.0E-12                  1771                     6.438311274419077E-6
1.0E-12                  1772                     6.438836294400967E-6
1.0E-12                  1773                     6.439360433165069E-6
1.0E-12                  1774                     6.439883690711302E-6
1.0E-12                  1775                     6.440408100913061E-6
1.0E-12                  1776                     6.440934642465879E-6
1.0E-12                  1777                     6.44146042298659E-6
1.0E-12                  1778                     6.4419854424751675E-6
1.0E-12                  1779                     6.442509700931639E-6
1.0E-12                  1780                     6.443033198356003E-6
1.0E-12                  1781                     6.44355593474818E-6
1.0E-12                  1782                     6.4440779101082775E-6
