% Model:              NP_reactive_flow_TCE_in_Low_Permeable.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 7 2020, 21:50
% Table:              TCE_reacted lg = 1 - tce_reacted_mass (tce_reacted_mass)
% lowPM_per              t (s)                    The reacted TCE (mol/m)
1.0E-11                  615                      6.780924074867257E-6
1.0E-11                  616                      6.781723955173453E-6
1.0E-11                  617                      6.78251226921708E-6
1.0E-11                  618                      6.7832890169981384E-6
1.0E-11                  619                      6.784054198516736E-6
1.0E-11                  620                      6.78480781377271E-6
1.0E-11                  621                      6.785549862766224E-6
1.0E-11                  622                      6.7862803454971955E-6
1.0E-11                  623                      6.786999261965571E-6
1.0E-11                  624                      6.787706612171459E-6
1.0E-11                  625                      6.788402396114778E-6
1.0E-11                  626                      6.789086613795582E-6
1.0E-11                  627                      6.78975926521379E-6
1.0E-11                  628                      6.7904203503695644E-6
1.0E-11                  629                      6.791069869262716E-6
1.0E-11                  630                      6.791707821893352E-6
1.0E-11                  631                      6.792334208261474E-6
1.0E-11                  632                      6.792949028367026E-6
1.0E-11                  633                      6.79356768145916E-6
1.0E-11                  634                      6.79419925552567E-6
1.0E-11                  635                      6.794822098466386E-6
1.0E-11                  636                      6.795436210281416E-6
1.0E-11                  637                      6.79604159097076E-6
1.0E-11                  638                      6.796638240534364E-6
1.0E-11                  639                      6.797226158972256E-6
1.0E-11                  640                      6.797805346284435E-6
1.0E-11                  641                      6.798375802470873E-6
1.0E-11                  642                      6.7989375275316535E-6
1.0E-11                  643                      6.799490521466694E-6
1.0E-11                  644                      6.800034784275994E-6
1.0E-11                  645                      6.8005703159596355E-6
1.0E-11                  646                      6.80109711651751E-6
1.0E-11                  647                      6.801615185949699E-6
1.0E-11                  648                      6.802124524256175E-6
1.0E-11                  649                      6.802625131436911E-6
1.0E-11                  650                      6.8031170074919615E-6
1.0E-11                  651                      6.803600152421326E-6
1.0E-11                  652                      6.804074566224951E-6
1.0E-11                  653                      6.804540248902836E-6
1.0E-11                  654                      6.804997200455062E-6
1.0E-11                  655                      6.805445420881521E-6
1.0E-11                  656                      6.805884910182294E-6
1.0E-11                  657                      6.806315668357355E-6
1.0E-11                  658                      6.806737695406675E-6
1.0E-11                  659                      6.807153522698736E-6
1.0E-11                  660                      6.807590257163707E-6
1.0E-11                  661                      6.808020601110817E-6
1.0E-11                  662                      6.808444554540064E-6
1.0E-11                  663                      6.808862117451477E-6
1.0E-11                  664                      6.809273289845E-6
1.0E-11                  665                      6.8096780717206615E-6
1.0E-11                  666                      6.8100764630784065E-6
1.0E-11                  667                      6.810468463918317E-6
1.0E-11                  668                      6.810854074240365E-6
1.0E-11                  669                      6.811233294044496E-6
1.0E-11                  670                      6.81160612333082E-6
1.0E-11                  671                      6.811972562099228E-6
1.0E-11                  672                      6.812332610349773E-6
1.0E-11                  673                      6.812686268082457E-6
1.0E-11                  674                      6.813033535297278E-6
1.0E-11                  675                      6.81337441199421E-6
1.0E-11                  676                      6.8137088981733076E-6
1.0E-11                  677                      6.814036993834543E-6
1.0E-11                  678                      6.814358698977889E-6
1.0E-11                  679                      6.814674013603346E-6
1.0E-11                  680                      6.81498293771094E-6
1.0E-11                  681                      6.815285471300646E-6
1.0E-11                  682                      6.815581614372517E-6
1.0E-11                  683                      6.815871366926471E-6
1.0E-11                  684                      6.8161547289626175E-6
1.0E-11                  685                      6.816431700480875E-6
1.0E-11                  686                      6.816721289738695E-6
1.0E-11                  687                      6.817012204333165E-6
1.0E-11                  688                      6.817298581718865E-6
1.0E-11                  689                      6.817580421895875E-6
1.0E-11                  690                      6.817857724864061E-6
1.0E-11                  691                      6.81813049062353E-6
1.0E-11                  692                      6.818398719174229E-6
1.0E-11                  693                      6.818662410516184E-6
1.0E-11                  694                      6.818921564649368E-6
1.0E-11                  695                      6.8191761815738095E-6
1.0E-11                  696                      6.81942626128948E-6
1.0E-11                  697                      6.819671803796461E-6
1.0E-11                  698                      6.819912809094645E-6
1.0E-11                  699                      6.820149277184085E-6
1.0E-11                  700                      6.820381208064754E-6
1.0E-11                  701                      6.820608601736653E-6
1.0E-11                  702                      6.820831458199863E-6
1.0E-11                  703                      6.821049777454248E-6
1.0E-11                  704                      6.821263559499943E-6
1.0E-11                  705                      6.821472804336841E-6
1.0E-11                  706                      6.821677511964941E-6
1.0E-11                  707                      6.821877682384379E-6
1.0E-11                  708                      6.822073315595047E-6
1.0E-11                  709                      6.8222644115969165E-6
1.0E-11                  710                      6.82245097039007E-6
1.0E-11                  711                      6.82263299197448E-6
1.0E-11                  712                      6.822818610466817E-6
1.0E-11                  713                      6.823011351114885E-6
1.0E-11                  714                      6.823200958825683E-6
1.0E-11                  715                      6.823387433599185E-6
1.0E-11                  716                      6.8235707754353645E-6
1.0E-11                  717                      6.8237509843342475E-6
1.0E-11                  718                      6.8239280602958345E-6
1.0E-11                  719                      6.824102003320152E-6
1.0E-11                  720                      6.824272813407174E-6
1.0E-11                  721                      6.824440490556873E-6
1.0E-11                  722                      6.8246050347693025E-6
1.0E-11                  723                      6.824766446044409E-6
1.0E-11                  724                      6.824924724382219E-6
1.0E-11                  725                      6.825079869782761E-6
1.0E-11                  726                      6.825231882246033E-6
1.0E-11                  727                      6.825380761771955E-6
1.0E-11                  728                      6.825526508360608E-6
1.0E-11                  729                      6.825669122011938E-6
1.0E-11                  730                      6.825808602726026E-6
1.0E-11                  731                      6.825944950502791E-6
1.0E-11                  732                      6.826078165342287E-6
1.0E-11                  733                      6.8262082472444325E-6
1.0E-11                  734                      6.826335196209309E-6
1.0E-11                  735                      6.826459012236862E-6
1.0E-11                  736                      6.826579695327174E-6
1.0E-11                  737                      6.826697245480162E-6
1.0E-11                  738                      6.82681312714719E-6
1.0E-11                  739                      6.8269384773288135E-6
1.0E-11                  740                      6.827061716008871E-6
1.0E-11                  741                      6.827182843187281E-6
1.0E-11                  742                      6.827301858864152E-6
1.0E-11                  743                      6.827418763039376E-6
1.0E-11                  744                      6.827533555713006E-6
1.0E-11                  745                      6.8276462368850165E-6
1.0E-11                  746                      6.827756806555461E-6
1.0E-11                  747                      6.827865264724285E-6
1.0E-11                  748                      6.827971611391516E-6
1.0E-11                  749                      6.828075846557126E-6
1.0E-11                  750                      6.828177970221171E-6
1.0E-11                  751                      6.828277982383568E-6
1.0E-11                  752                      6.8283758830444265E-6
1.0E-11                  753                      6.82847167220361E-6
1.0E-11                  754                      6.828565349861228E-6
1.0E-11                  755                      6.828656916017226E-6
1.0E-11                  756                      6.82874637067163E-6
1.0E-11                  757                      6.828833713824468E-6
1.0E-11                  758                      6.828918945475659E-6
1.0E-11                  759                      6.829002065625257E-6
1.0E-11                  760                      6.829083074273235E-6
1.0E-11                  761                      6.829161971419619E-6
1.0E-11                  762                      6.829238757064465E-6
1.0E-11                  763                      6.829313431207636E-6
1.0E-11                  764                      6.829385993849241E-6
1.0E-11                  765                      6.829464080970103E-6
1.0E-11                  766                      6.829542801323337E-6
1.0E-11                  767                      6.8296201287505135E-6
1.0E-11                  768                      6.829696063251659E-6
1.0E-11                  769                      6.829770604826612E-6
1.0E-11                  770                      6.829843753475534E-6
1.0E-11                  771                      6.829915509198344E-6
1.0E-11                  772                      6.829985871995069E-6
1.0E-11                  773                      6.830054841865682E-6
1.0E-11                  774                      6.8301224188102106E-6
1.0E-11                  775                      6.830188602828681E-6
1.0E-11                  776                      6.830253393921013E-6
1.0E-11                  777                      6.83031679208726E-6
1.0E-11                  778                      6.830378797327422E-6
1.0E-11                  779                      6.8304394096414724E-6
1.0E-11                  780                      6.830498629029492E-6
1.0E-11                  781                      6.830556455491346E-6
1.0E-11                  782                      6.830612889027114E-6
1.0E-11                  783                      6.830667929636825E-6
1.0E-11                  784                      6.8307215773204244E-6
1.0E-11                  785                      6.830773832077912E-6
1.0E-11                  786                      6.830824693909341E-6
1.0E-11                  787                      6.830874162814632E-6
1.0E-11                  788                      6.830922238793864E-6
1.0E-11                  789                      6.830968921846985E-6
1.0E-11                  790                      6.831014211974021E-6
1.0E-11                  791                      6.831061137745233E-6
1.0E-11                  792                      6.8311105918193965E-6
1.0E-11                  793                      6.831159145101424E-6
1.0E-11                  794                      6.831206797591261E-6
1.0E-11                  795                      6.83125354928907E-6
1.0E-11                  796                      6.831299400194689E-6
1.0E-11                  797                      6.831344350308118E-6
1.0E-11                  798                      6.831388399629464E-6
1.0E-11                  799                      6.831431548158675E-6
1.0E-11                  800                      6.831473795895749E-6
1.0E-11                  801                      6.831515142840687E-6
1.0E-11                  802                      6.831555588993434E-6
1.0E-11                  803                      6.831595134354127E-6
1.0E-11                  804                      6.831633778922656E-6
1.0E-11                  805                      6.8316715226990495E-6
1.0E-11                  806                      6.831708365683279E-6
1.0E-11                  807                      6.831744307875373E-6
1.0E-11                  808                      6.831779349275358E-6
1.0E-11                  809                      6.831813489883179E-6
1.0E-11                  810                      6.831846729698864E-6
1.0E-11                  811                      6.83187906872244E-6
1.0E-11                  812                      6.83191050695388E-6
1.0E-11                  813                      6.831941044393156E-6
1.0E-11                  814                      6.831970681040324E-6
1.0E-11                  815                      6.831999416895328E-6
1.0E-11                  816                      6.832027251958223E-6
1.0E-11                  817                      6.832054739414029E-6
1.0E-11                  818                      6.832085044845262E-6
1.0E-11                  819                      6.832114759107048E-6
1.0E-11                  820                      6.832143882199386E-6
1.0E-11                  821                      6.832172414122277E-6
1.0E-11                  822                      6.832200354875694E-6
1.0E-11                  823                      6.832227704459636E-6
1.0E-11                  824                      6.8322544628741575E-6
1.0E-11                  825                      6.832280630119205E-6
1.0E-11                  826                      6.832306206194777E-6
1.0E-11                  827                      6.83233119110093E-6
1.0E-11                  828                      6.832355584837608E-6
1.0E-11                  829                      6.8323793874048384E-6
1.0E-11                  830                      6.8324025988025674E-6
1.0E-11                  831                      6.832425219030876E-6
1.0E-11                  832                      6.83244724808971E-6
1.0E-11                  833                      6.83246868597907E-6
1.0E-11                  834                      6.83248953269901E-6
1.0E-11                  835                      6.832509788249529E-6
1.0E-11                  836                      6.832529452630492E-6
1.0E-11                  837                      6.8325485258420625E-6
1.0E-11                  838                      6.8325670078842125E-6
1.0E-11                  839                      6.832584898756807E-6
1.0E-11                  840                      6.832602198460008E-6
1.0E-11                  841                      6.832620101443194E-6
1.0E-11                  842                      6.832639076177196E-6
1.0E-11                  843                      6.832657683165163E-6
1.0E-11                  844                      6.832675922407094E-6
1.0E-11                  845                      6.8326937939030435E-6
1.0E-11                  846                      6.832711297652985E-6
1.0E-11                  847                      6.832728433656891E-6
1.0E-11                  848                      6.832745201914816E-6
1.0E-11                  849                      6.832761602426759E-6
1.0E-11                  850                      6.83277763519264E-6
1.0E-11                  851                      6.832793300212513E-6
1.0E-11                  852                      6.832808597486431E-6
1.0E-11                  853                      6.832823527014287E-6
1.0E-11                  854                      6.832838088796162E-6
1.0E-11                  855                      6.832852282831974E-6
1.0E-11                  856                      6.832866109121832E-6
1.0E-11                  857                      6.832879567665655E-6
1.0E-11                  858                      6.832892658463496E-6
1.0E-11                  859                      6.832905381515302E-6
1.0E-11                  860                      6.8329177368210996E-6
1.0E-11                  861                      6.832929724380889E-6
1.0E-11                  862                      6.83294134419467E-6
1.0E-11                  863                      6.832952596262469E-6
1.0E-11                  864                      6.832963480584206E-6
1.0E-11                  865                      6.832975219305367E-6
1.0E-11                  866                      6.8329871120974294E-6
1.0E-11                  867                      6.832998770300858E-6
1.0E-11                  868                      6.8330101939156245E-6
1.0E-11                  869                      6.833021382941784E-6
1.0E-11                  870                      6.833032337379255E-6
1.0E-11                  871                      6.833043057228146E-6
1.0E-11                  872                      6.8330535424883485E-6
1.0E-11                  873                      6.833063793159862E-6
1.0E-11                  874                      6.833073809242742E-6
1.0E-11                  875                      6.833083590737041E-6
1.0E-11                  876                      6.833093137642652E-6
1.0E-11                  877                      6.833102449959602E-6
1.0E-11                  878                      6.833111527687917E-6
1.0E-11                  879                      6.8331203708275705E-6
1.0E-11                  880                      6.833128979378617E-6
1.0E-11                  881                      6.833137353341002E-6
1.0E-11                  882                      6.8331454927146986E-6
1.0E-11                  883                      6.833153397499788E-6
1.0E-11                  884                      6.833161067696243E-6
1.0E-11                  885                      6.833168503304009E-6
1.0E-11                  886                      6.8331757043231685E-6
1.0E-11                  887                      6.833182670753693E-6
1.0E-11                  888                      6.833189462536297E-6
1.0E-11                  889                      6.833197021786696E-6
1.0E-11                  890                      6.833204432059125E-6
1.0E-11                  891                      6.8332116933534465E-6
1.0E-11                  892                      6.8332188056697434E-6
1.0E-11                  893                      6.833225769008015E-6
1.0E-11                  894                      6.833232583368235E-6
1.0E-11                  895                      6.83323924875043E-6
1.0E-11                  896                      6.8332457651545725E-6
1.0E-11                  897                      6.833252132580663E-6
1.0E-11                  898                      6.8332583510287285E-6
1.0E-11                  899                      6.833264420498715E-6
1.0E-11                  900                      6.833270340990703E-6
1.0E-11                  901                      6.833276112504639E-6
1.0E-11                  902                      6.8332817350404964E-6
1.0E-11                  903                      6.833287208598383E-6
1.0E-11                  904                      6.8332925331781355E-6
1.0E-11                  905                      6.8332977087799175E-6
1.0E-11                  906                      6.83330273540362E-6
1.0E-11                  907                      6.833307613049298E-6
1.0E-11                  908                      6.833312341716951E-6
1.0E-11                  909                      6.833316921406524E-6
1.0E-11                  910                      6.833321352118046E-6
1.0E-11                  911                      6.833325633851569E-6
1.0E-11                  912                      6.833330009404115E-6
1.0E-11                  913                      6.833334692478194E-6
1.0E-11                  914                      6.833339281580892E-6
1.0E-11                  915                      6.833343776712264E-6
1.0E-11                  916                      6.833348177872229E-6
1.0E-11                  917                      6.8333524850608136E-6
1.0E-11                  918                      6.833356698278045E-6
1.0E-11                  919                      6.833360817523897E-6
1.0E-11                  920                      6.833364842798395E-6
1.0E-11                  921                      6.833368774101514E-6
1.0E-11                  922                      6.833372611433252E-6
1.0E-11                  923                      6.83337635479361E-6
1.0E-11                  924                      6.833380004182615E-6
1.0E-11                  925                      6.8333835596002396E-6
1.0E-11                  926                      6.833387021046484E-6
1.0E-11                  927                      6.833390388521349E-6
1.0E-11                  928                      6.83339366202486E-6
1.0E-11                  929                      6.8333968415569915E-6
1.0E-11                  930                      6.8333999271177155E-6
1.0E-11                  931                      6.8334029187071136E-6
1.0E-11                  932                      6.8334058163251315E-6
1.0E-11                  933                      6.833408619971769E-6
1.0E-11                  934                      6.833411329647027E-6
1.0E-11                  935                      6.833413945350931E-6
1.0E-11                  936                      6.8334167387262715E-6
1.0E-11                  937                      6.8334195966476905E-6
1.0E-11                  938                      6.833422393633885E-6
1.0E-11                  939                      6.8334251296847724E-6
1.0E-11                  940                      6.833427804800435E-6
1.0E-11                  941                      6.833430418980792E-6
1.0E-11                  942                      6.833432972225896E-6
1.0E-11                  943                      6.833435464535722E-6
1.0E-11                  944                      6.833437895910349E-6
1.0E-11                  945                      6.833440266349643E-6
1.0E-11                  946                      6.833442575853712E-6
1.0E-11                  947                      6.833444824422502E-6
1.0E-11                  948                      6.833447012055986E-6
1.0E-11                  949                      6.8334491387542174E-6
1.0E-11                  950                      6.833451204517197E-6
1.0E-11                  951                      6.833453209344924E-6
1.0E-11                  952                      6.833455153237373E-6
1.0E-11                  953                      6.833457036194569E-6
1.0E-11                  954                      6.833458858216513E-6
1.0E-11                  955                      6.833460619303124E-6
1.0E-11                  956                      6.833462319454564E-6
1.0E-11                  957                      6.833464046833085E-6
1.0E-11                  958                      6.833465891144681E-6
1.0E-11                  959                      6.833467697627026E-6
1.0E-11                  960                      6.833469466280094E-6
1.0E-11                  961                      6.833471197103939E-6
1.0E-11                  962                      6.833472890098479E-6
1.0E-11                  963                      6.833474545263823E-6
1.0E-11                  964                      6.8334761625998895E-6
1.0E-11                  965                      6.833477742106733E-6
1.0E-11                  966                      6.833479283784271E-6
1.0E-11                  967                      6.833480787632587E-6
1.0E-11                  968                      6.833482253651625E-6
1.0E-11                  969                      6.8334836818414665E-6
1.0E-11                  970                      6.833485072202004E-6
1.0E-11                  971                      6.833486424733318E-6
1.0E-11                  972                      6.833487739435327E-6
1.0E-11                  973                      6.83348901630814E-6
1.0E-11                  974                      6.833490255351676E-6
1.0E-11                  975                      6.833491456565961E-6
1.0E-11                  976                      6.833492619950996E-6
1.0E-11                  977                      6.833493745506781E-6
1.0E-11                  978                      6.833494837436903E-6
1.0E-11                  979                      6.83349603800026E-6
1.0E-11                  980                      6.833497214197936E-6
1.0E-11                  981                      6.833498366029902E-6
1.0E-11                  982                      6.8334994934961864E-6
1.0E-11                  983                      6.833500596596762E-6
1.0E-11                  984                      6.833501675331682E-6
1.0E-11                  985                      6.833502729700866E-6
1.0E-11                  986                      6.833503759704396E-6
1.0E-11                  987                      6.833504765342189E-6
1.0E-11                  988                      6.8335057466143E-6
1.0E-11                  989                      6.833506703520702E-6
1.0E-11                  990                      6.833507636061422E-6
1.0E-11                  991                      6.833508544236487E-6
1.0E-11                  992                      6.833509428045816E-6
1.0E-11                  993                      6.833510287489463E-6
1.0E-11                  994                      6.8335111225674005E-6
1.0E-11                  995                      6.833511933279656E-6
1.0E-11                  996                      6.833512719626203E-6
1.0E-11                  997                      6.833513481607068E-6
1.0E-11                  998                      6.83351421922225E-6
1.0E-11                  999                      6.833514932471697E-6
1.0E-11                  1000                     6.833515688257349E-6
1.0E-11                  1001                     6.833516454817125E-6
1.0E-11                  1002                     6.8335172056094024E-6
1.0E-11                  1003                     6.833517940634155E-6
1.0E-11                  1004                     6.83351865989141E-6
1.0E-11                  1005                     6.833519363381085E-6
1.0E-11                  1006                     6.83352005110329E-6
1.0E-11                  1007                     6.833520723057996E-6
1.0E-11                  1008                     6.8335213792451775E-6
1.0E-11                  1009                     6.833522019664834E-6
1.0E-11                  1010                     6.833522644316965E-6
1.0E-11                  1011                     6.833523253201571E-6
1.0E-11                  1012                     6.833523846318652E-6
1.0E-11                  1013                     6.833524423668235E-6
1.0E-11                  1014                     6.833524985250266E-6
1.0E-11                  1015                     6.833525531064799E-6
1.0E-11                  1016                     6.833526061111807E-6
1.0E-11                  1017                     6.83352657539129E-6
1.0E-11                  1018                     6.833527073903274E-6
1.0E-11                  1019                     6.833527556647761E-6
1.0E-11                  1020                     6.833528023624696E-6
1.0E-11                  1021                     6.8335284979557465E-6
1.0E-11                  1022                     6.8335289975163715E-6
1.0E-11                  1023                     6.83352948686327E-6
1.0E-11                  1024                     6.833529965996496E-6
1.0E-11                  1025                     6.833530434915996E-6
1.0E-11                  1026                     6.833530893621742E-6
1.0E-11                  1027                     6.833531342113788E-6
1.0E-11                  1028                     6.833531780392135E-6
1.0E-11                  1029                     6.83353220845681E-6
1.0E-11                  1030                     6.833532626307758E-6
1.0E-11                  1031                     6.833533033944979E-6
1.0E-11                  1032                     6.833533431368474E-6
1.0E-11                  1033                     6.83353381857827E-6
1.0E-11                  1034                     6.833534195574366E-6
1.0E-11                  1035                     6.833534562356708E-6
1.0E-11                  1036                     6.833534918925351E-6
1.0E-11                  1037                     6.8335352652803215E-6
1.0E-11                  1038                     6.8335356014215655E-6
1.0E-11                  1039                     6.833535927349083E-6
1.0E-11                  1040                     6.833536243062874E-6
1.0E-11                  1041                     6.833536548562965E-6
1.0E-11                  1042                     6.833536846185623E-6
1.0E-11                  1043                     6.833537171613025E-6
1.0E-11                  1044                     6.833537490422701E-6
1.0E-11                  1045                     6.833537802614624E-6
1.0E-11                  1046                     6.83353810818882E-6
1.0E-11                  1047                     6.833538407145264E-6
1.0E-11                  1048                     6.833538699484008E-6
1.0E-11                  1049                     6.833538985205053E-6
1.0E-11                  1050                     6.833539264308291E-6
1.0E-11                  1051                     6.833539536793803E-6
1.0E-11                  1052                     6.833539802661616E-6
1.0E-11                  1053                     6.8335400619117025E-6
1.0E-11                  1054                     6.833540314544036E-6
1.0E-11                  1055                     6.833540560558643E-6
1.0E-11                  1056                     6.8335407999555245E-6
1.0E-11                  1057                     6.833541032734625E-6
1.0E-11                  1058                     6.833541258896054E-6
1.0E-11                  1059                     6.83354147843973E-6
1.0E-11                  1060                     6.833541691365653E-6
1.0E-11                  1061                     6.833541897673903E-6
1.0E-11                  1062                     6.833542097364347E-6
1.0E-11                  1063                     6.833542290437118E-6
1.0E-11                  1064                     6.833542495862611E-6
1.0E-11                  1065                     6.833542703432602E-6
1.0E-11                  1066                     6.833542906715468E-6
1.0E-11                  1067                     6.8335431057112085E-6
1.0E-11                  1068                     6.833543300419797E-6
1.0E-11                  1069                     6.833543490841287E-6
1.0E-11                  1070                     6.833543676975653E-6
1.0E-11                  1071                     6.83354385882292E-6
1.0E-11                  1072                     6.833544036383008E-6
1.0E-11                  1073                     6.833544209655998E-6
1.0E-11                  1074                     6.8335443786418084E-6
1.0E-11                  1075                     6.833544543340575E-6
1.0E-11                  1076                     6.833544703752163E-6
1.0E-11                  1077                     6.833544859876652E-6
1.0E-11                  1078                     6.833545011713989E-6
1.0E-11                  1079                     6.8335451592642284E-6
1.0E-11                  1080                     6.833545302527315E-6
1.0E-11                  1081                     6.833545441503304E-6
1.0E-11                  1082                     6.833545576192141E-6
1.0E-11                  1083                     6.83354570659388E-6
1.0E-11                  1084                     6.833545832708466E-6
1.0E-11                  1085                     6.833545961355532E-6
1.0E-11                  1086                     6.83354609639378E-6
1.0E-11                  1087                     6.833546228656416E-6
1.0E-11                  1088                     6.833546358143359E-6
1.0E-11                  1089                     6.833546484854745E-6
1.0E-11                  1090                     6.833546608790464E-6
1.0E-11                  1091                     6.833546729950545E-6
1.0E-11                  1092                     6.833546848335041E-6
1.0E-11                  1093                     6.833546963943898E-6
1.0E-11                  1094                     6.833547076777089E-6
1.0E-11                  1095                     6.833547186834696E-6
1.0E-11                  1096                     6.833547294116663E-6
1.0E-11                  1097                     6.833547398623019E-6
1.0E-11                  1098                     6.833547500353709E-6
1.0E-11                  1099                     6.833547599308787E-6
1.0E-11                  1100                     6.833547695488226E-6
1.0E-11                  1101                     6.833547788892054E-6
1.0E-11                  1102                     6.833547879520269E-6
1.0E-11                  1103                     6.833547967372819E-6
1.0E-11                  1104                     6.833548052449784E-6
1.0E-11                  1105                     6.83354813475111E-6
1.0E-11                  1106                     6.8335482152453964E-6
1.0E-11                  1107                     6.833548303027148E-6
1.0E-11                  1108                     6.83354838901346E-6
1.0E-11                  1109                     6.833548473204469E-6
1.0E-11                  1110                     6.833548555600094E-6
1.0E-11                  1111                     6.833548636200361E-6
1.0E-11                  1112                     6.833548715005298E-6
1.0E-11                  1113                     6.833548792014823E-6
1.0E-11                  1114                     6.833548867229045E-6
1.0E-11                  1115                     6.833548940647882E-6
1.0E-11                  1116                     6.833549012271362E-6
1.0E-11                  1117                     6.833549082099511E-6
1.0E-11                  1118                     6.833549150132249E-6
1.0E-11                  1119                     6.833549216369656E-6
1.0E-11                  1120                     6.833549280811733E-6
1.0E-11                  1121                     6.833549343458398E-6
1.0E-11                  1122                     6.833549404309733E-6
1.0E-11                  1123                     6.83354946336571E-6
1.0E-11                  1124                     6.833549520626303E-6
1.0E-11                  1125                     6.833549576091592E-6
1.0E-11                  1126                     6.833549629761443E-6
1.0E-11                  1127                     6.8335496816359905E-6
1.0E-11                  1128                     6.833549737114182E-6
1.0E-11                  1129                     6.833549792976669E-6
1.0E-11                  1130                     6.833549847679005E-6
1.0E-11                  1131                     6.833549901221191E-6
1.0E-11                  1132                     6.833549953603199E-6
1.0E-11                  1133                     6.833550004825111E-6
1.0E-11                  1134                     6.833550054886873E-6
1.0E-11                  1135                     6.8335501037884835E-6
1.0E-11                  1136                     6.833550151529944E-6
1.0E-11                  1137                     6.8335501981112265E-6
1.0E-11                  1138                     6.833550243532413E-6
1.0E-11                  1139                     6.8335502877934216E-6
1.0E-11                  1140                     6.833550330894307E-6
1.0E-11                  1141                     6.8335503728350416E-6
1.0E-11                  1142                     6.833550413615626E-6
1.0E-11                  1143                     6.8335504532360865E-6
1.0E-11                  1144                     6.83355049169637E-6
1.0E-11                  1145                     6.833550528996502E-6
1.0E-11                  1146                     6.8335505651365386E-6
1.0E-11                  1147                     6.833550600116397E-6
1.0E-11                  1148                     6.833550633936105E-6
1.0E-11                  1149                     6.833550668594308E-6
1.0E-11                  1150                     6.833550704865967E-6
1.0E-11                  1151                     6.833550740388631E-6
1.0E-11                  1152                     6.83355077516222E-6
1.0E-11                  1153                     6.833550809186843E-6
1.0E-11                  1154                     6.83355084246239E-6
1.0E-11                  1155                     6.8335508749888885E-6
1.0E-11                  1156                     6.833550906766393E-6
1.0E-11                  1157                     6.83355093779485E-6
1.0E-11                  1158                     6.833550968074313E-6
1.0E-11                  1159                     6.8335509976047274E-6
1.0E-11                  1160                     6.833551026386094E-6
1.0E-11                  1161                     6.833551054418412E-6
1.0E-11                  1162                     6.833551081701763E-6
1.0E-11                  1163                     6.8335511082360395E-6
1.0E-11                  1164                     6.8335511340212945E-6
1.0E-11                  1165                     6.8335511590575284E-6
1.0E-11                  1166                     6.833551183344741E-6
1.0E-11                  1167                     6.833551206882879E-6
1.0E-11                  1168                     6.833551229671995E-6
1.0E-11                  1169                     6.833551251712145E-6
1.0E-11                  1170                     6.833551273356019E-6
1.0E-11                  1171                     6.833551296897192E-6
1.0E-11                  1172                     6.833551319955055E-6
1.0E-11                  1173                     6.833551342529635E-6
1.0E-11                  1174                     6.833551364620986E-6
1.0E-11                  1175                     6.833551386229E-6
1.0E-11                  1176                     6.833551407353785E-6
1.0E-11                  1177                     6.833551427995287E-6
1.0E-11                  1178                     6.833551448153478E-6
1.0E-11                  1179                     6.833551467828441E-6
1.0E-11                  1180                     6.833551487020093E-6
1.0E-11                  1181                     6.83355150572849E-6
1.0E-11                  1182                     6.83355152395363E-6
1.0E-11                  1183                     6.83355154169546E-6
1.0E-11                  1184                     6.833551558954007E-6
1.0E-11                  1185                     6.833551575729325E-6
1.0E-11                  1186                     6.833551592021333E-6
1.0E-11                  1187                     6.833551607830058E-6
1.0E-11                  1188                     6.833551623155554E-6
1.0E-11                  1189                     6.8335516379977395E-6
1.0E-11                  1190                     6.833551652356642E-6
1.0E-11                  1191                     6.833551666232261E-6
1.0E-11                  1192                     6.833551681145083E-6
1.0E-11                  1193                     6.8335516961069915E-6
1.0E-11                  1194                     6.833551710757219E-6
1.0E-11                  1195                     6.833551725095766E-6
1.0E-11                  1196                     6.8335517391226585E-6
1.0E-11                  1197                     6.833551752837843E-6
1.0E-11                  1198                     6.833551766241428E-6
1.0E-11                  1199                     6.8335517793332505E-6
1.0E-11                  1200                     6.833551792113473E-6
1.0E-11                  1201                     6.833551804582015E-6
1.0E-11                  1202                     6.833551816738849E-6
1.0E-11                  1203                     6.833551828584056E-6
1.0E-11                  1204                     6.833551840117609E-6
1.0E-11                  1205                     6.8335518513394536E-6
1.0E-11                  1206                     6.8335518622496445E-6
1.0E-11                  1207                     6.8335518728481E-6
1.0E-11                  1208                     6.833551883134956E-6
1.0E-11                  1209                     6.833551893110131E-6
1.0E-11                  1210                     6.833551902773625E-6
1.0E-11                  1211                     6.833551912125465E-6
1.0E-11                  1212                     6.833551921165597E-6
1.0E-11                  1213                     6.8335519304713315E-6
1.0E-11                  1214                     6.8335519401771635E-6
1.0E-11                  1215                     6.833551949682066E-6
1.0E-11                  1216                     6.83355195898612E-6
1.0E-11                  1217                     6.8335519680891895E-6
1.0E-11                  1218                     6.83355197699133E-6
1.0E-11                  1219                     6.833551985692594E-6
1.0E-11                  1220                     6.833551994192902E-6
1.0E-11                  1221                     6.83355200249228E-6
1.0E-11                  1222                     6.833552010590755E-6
1.0E-11                  1223                     6.833552018488273E-6
1.0E-11                  1224                     6.833552026184916E-6
1.0E-11                  1225                     6.833552033680602E-6
1.0E-11                  1226                     6.833552040975385E-6
1.0E-11                  1227                     6.833552048069212E-6
1.0E-11                  1228                     6.8335520549621354E-6
1.0E-11                  1229                     6.833552061654129E-6
