% Model:              NP_reactive_flow_TCE_in_Low_Permeable.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 7 2020, 21:50
% Table:              TCE_reacted lg = 0 - tce_reacted_mass (tce_reacted_mass)
% lowPM_per              t (s)                    The reacted TCE (mol/m)
1.0E-10                  1213                     6.771909067256889E-6
1.0E-10                  1214                     6.77190908285826E-6
1.0E-10                  1215                     6.77190909826293E-6
1.0E-10                  1216                     6.771909113470871E-6
1.0E-10                  1217                     6.771909128482057E-6
1.0E-10                  1218                     6.771909143296541E-6
1.0E-10                  1219                     6.771909157914324E-6
1.0E-10                  1220                     6.771909172335406E-6
1.0E-10                  1221                     6.7719091865597045E-6
1.0E-10                  1222                     6.771909200587302E-6
1.0E-10                  1223                     6.771909214418225E-6
1.0E-10                  1224                     6.771909228052366E-6
1.0E-10                  1225                     6.771909241489832E-6
1.0E-10                  1226                     6.7719092547305424E-6
1.0E-10                  1227                     6.771909267774552E-6
1.0E-10                  1228                     6.7719092806218595E-6
1.0E-10                  1229                     6.771909293272439E-6
1.0E-10                  1230                     6.77190930572629E-6
1.0E-10                  1231                     6.7719093187268225E-6
1.0E-10                  1232                     6.771909331653819E-6
1.0E-10                  1233                     6.771909344438162E-6
1.0E-10                  1234                     6.771909357079688E-6
1.0E-10                  1235                     6.771909369578615E-6
1.0E-10                  1236                     6.771909381934752E-6
1.0E-10                  1237                     6.771909394148208E-6
1.0E-10                  1238                     6.771909406218902E-6
1.0E-10                  1239                     6.771909418146942E-6
1.0E-10                  1240                     6.77190942993222E-6
1.0E-10                  1241                     6.771909441574789E-6
1.0E-10                  1242                     6.7719094530746505E-6
1.0E-10                  1243                     6.771909464431804E-6
1.0E-10                  1244                     6.771909475646222E-6
1.0E-10                  1245                     6.771909486717959E-6
1.0E-10                  1246                     6.771909497646934E-6
1.0E-10                  1247                     6.771909508433227E-6
1.0E-10                  1248                     6.771909519076786E-6
1.0E-10                  1249                     6.771909529577663E-6
1.0E-10                  1250                     6.771909539935806E-6
1.0E-10                  1251                     6.771909550151213E-6
1.0E-10                  1252                     6.771909560223939E-6
1.0E-10                  1253                     6.77190957015393E-6
1.0E-10                  1254                     6.7719095799412396E-6
1.0E-10                  1255                     6.77190958958576E-6
1.0E-10                  1256                     6.771909599087654E-6
1.0E-10                  1257                     6.771909608446758E-6
1.0E-10                  1258                     6.771909617663208E-6
1.0E-10                  1259                     6.771909626736896E-6
1.0E-10                  1260                     6.771909636044663E-6
1.0E-10                  1261                     6.7719096454509574E-6
1.0E-10                  1262                     6.771909654753683E-6
1.0E-10                  1263                     6.771909663952922E-6
1.0E-10                  1264                     6.771909673048538E-6
1.0E-10                  1265                     6.7719096820406666E-6
1.0E-10                  1266                     6.771909690929254E-6
1.0E-10                  1267                     6.771909699714273E-6
1.0E-10                  1268                     6.771909708395724E-6
1.0E-10                  1269                     6.771909716973688E-6
1.0E-10                  1270                     6.771909725448056E-6
1.0E-10                  1271                     6.77190973381891E-6
1.0E-10                  1272                     6.7719097420862494E-6
1.0E-10                  1273                     6.771909750249994E-6
1.0E-10                  1274                     6.7719097583101694E-6
1.0E-10                  1275                     6.771909766266831E-6
1.0E-10                  1276                     6.771909774119951E-6
1.0E-10                  1277                     6.77190978186953E-6
1.0E-10                  1278                     6.771909789515541E-6
1.0E-10                  1279                     6.771909797058091E-6
1.0E-10                  1280                     6.771909804497019E-6
1.0E-10                  1281                     6.771909811832406E-6
1.0E-10                  1282                     6.771909819064251E-6
1.0E-10                  1283                     6.771909826192555E-6
1.0E-10                  1284                     6.771909833217318E-6
1.0E-10                  1285                     6.771909840138512E-6
1.0E-10                  1286                     6.7719098469561925E-6
1.0E-10                  1287                     6.771909853670331E-6
1.0E-10                  1288                     6.771909860280902E-6
1.0E-10                  1289                     6.7719098669455195E-6
1.0E-10                  1290                     6.7719098737897626E-6
1.0E-10                  1291                     6.771909880558816E-6
1.0E-10                  1292                     6.771909887252789E-6
1.0E-10                  1293                     6.771909893871653E-6
1.0E-10                  1294                     6.7719099004153285E-6
1.0E-10                  1295                     6.7719099068839226E-6
1.0E-10                  1296                     6.7719099132773815E-6
1.0E-10                  1297                     6.771909919595705E-6
1.0E-10                  1298                     6.771909925838894E-6
1.0E-10                  1299                     6.771909932006974E-6
1.0E-10                  1300                     6.771909938099919E-6
1.0E-10                  1301                     6.771909944117756E-6
1.0E-10                  1302                     6.771909950060431E-6
1.0E-10                  1303                     6.771909955928025E-6
1.0E-10                  1304                     6.771909961720456E-6
1.0E-10                  1305                     6.771909967437752E-6
1.0E-10                  1306                     6.7719099730799675E-6
1.0E-10                  1307                     6.771909978646993E-6
1.0E-10                  1308                     6.771909984138938E-6
1.0E-10                  1309                     6.771909989555748E-6
1.0E-10                  1310                     6.771909994897422E-6
1.0E-10                  1311                     6.771910000163988E-6
1.0E-10                  1312                     6.771910005355392E-6
1.0E-10                  1313                     6.771910010471742E-6
1.0E-10                  1314                     6.771910015512876E-6
1.0E-10                  1315                     6.771910020478928E-6
1.0E-10                  1316                     6.771910025369846E-6
1.0E-10                  1317                     6.771910030185628E-6
1.0E-10                  1318                     6.77191003495815E-6
1.0E-10                  1319                     6.771910039937945E-6
1.0E-10                  1320                     6.771910044863313E-6
1.0E-10                  1321                     6.771910049734118E-6
1.0E-10                  1322                     6.7719100545504695E-6
1.0E-10                  1323                     6.771910059312258E-6
1.0E-10                  1324                     6.771910064019566E-6
1.0E-10                  1325                     6.7719100686723926E-6
1.0E-10                  1326                     6.771910073270711E-6
1.0E-10                  1327                     6.771910077814494E-6
1.0E-10                  1328                     6.7719100823038225E-6
1.0E-10                  1329                     6.771910086738616E-6
1.0E-10                  1330                     6.771910091118928E-6
1.0E-10                  1331                     6.771910095444705E-6
1.0E-10                  1332                     6.771910099716028E-6
1.0E-10                  1333                     6.7719101039327885E-6
1.0E-10                  1334                     6.771910108095095E-6
1.0E-10                  1335                     6.771910112202893E-6
1.0E-10                  1336                     6.771910116256156E-6
1.0E-10                  1337                     6.77191012025491E-6
1.0E-10                  1338                     6.7719101241992105E-6
1.0E-10                  1339                     6.7719101280889755E-6
1.0E-10                  1340                     6.771910131924232E-6
1.0E-10                  1341                     6.771910135704981E-6
1.0E-10                  1342                     6.771910139431248E-6
1.0E-10                  1343                     6.771910143103007E-6
1.0E-10                  1344                     6.771910146720258E-6
1.0E-10                  1345                     6.771910150283001E-6
1.0E-10                  1346                     6.771910153791262E-6
1.0E-10                  1347                     6.771910157244988E-6
1.0E-10                  1348                     6.7719101608325046E-6
1.0E-10                  1349                     6.771910164416226E-6
1.0E-10                  1350                     6.771910167960348E-6
1.0E-10                  1351                     6.771910171464977E-6
1.0E-10                  1352                     6.771910174930033E-6
1.0E-10                  1353                     6.771910178355624E-6
1.0E-10                  1354                     6.7719101817416145E-6
1.0E-10                  1355                     6.771910185088059E-6
1.0E-10                  1356                     6.771910188394957E-6
1.0E-10                  1357                     6.7719101916623354E-6
1.0E-10                  1358                     6.771910194890168E-6
1.0E-10                  1359                     6.771910198078427E-6
1.0E-10                  1360                     6.771910201227194E-6
1.0E-10                  1361                     6.771910204336388E-6
1.0E-10                  1362                     6.771910207406089E-6
1.0E-10                  1363                     6.7719102104361905E-6
1.0E-10                  1364                     6.7719102134267725E-6
1.0E-10                  1365                     6.771910216377808E-6
1.0E-10                  1366                     6.771910219289325E-6
1.0E-10                  1367                     6.771910222161322E-6
1.0E-10                  1368                     6.771910224993719E-6
1.0E-10                  1369                     6.771910227786624E-6
1.0E-10                  1370                     6.771910230539982E-6
1.0E-10                  1371                     6.7719102332537944E-6
1.0E-10                  1372                     6.771910235928033E-6
1.0E-10                  1373                     6.771910238562753E-6
1.0E-10                  1374                     6.7719102411579264E-6
1.0E-10                  1375                     6.771910243713581E-6
1.0E-10                  1376                     6.7719102462296616E-6
1.0E-10                  1377                     6.771910248798082E-6
1.0E-10                  1378                     6.7719102514055614E-6
1.0E-10                  1379                     6.771910253984309E-6
1.0E-10                  1380                     6.771910256534407E-6
1.0E-10                  1381                     6.771910259055855E-6
1.0E-10                  1382                     6.771910261548571E-6
1.0E-10                  1383                     6.771910264012583E-6
1.0E-10                  1384                     6.771910266447972E-6
1.0E-10                  1385                     6.771910268854657E-6
1.0E-10                  1386                     6.7719102712326105E-6
1.0E-10                  1387                     6.771910273581968E-6
1.0E-10                  1388                     6.771910275902567E-6
1.0E-10                  1389                     6.7719102781944895E-6
1.0E-10                  1390                     6.771910280457789E-6
1.0E-10                  1391                     6.771910282692329E-6
1.0E-10                  1392                     6.771910284898193E-6
1.0E-10                  1393                     6.771910287075379E-6
1.0E-10                  1394                     6.7719102892238885E-6
1.0E-10                  1395                     6.7719102913437205E-6
1.0E-10                  1396                     6.771910293434848E-6
1.0E-10                  1397                     6.771910295497326E-6
1.0E-10                  1398                     6.7719102975311E-6
1.0E-10                  1399                     6.771910299536142E-6
1.0E-10                  1400                     6.771910301512588E-6
1.0E-10                  1401                     6.771910303460276E-6
1.0E-10                  1402                     6.771910305379314E-6
1.0E-10                  1403                     6.771910307269675E-6
1.0E-10                  1404                     6.771910309131304E-6
1.0E-10                  1405                     6.771910310964283E-6
1.0E-10                  1406                     6.771910312803334E-6
1.0E-10                  1407                     6.771910314700444E-6
1.0E-10                  1408                     6.771910316576846E-6
1.0E-10                  1409                     6.771910318432403E-6
1.0E-10                  1410                     6.7719103202671445E-6
1.0E-10                  1411                     6.771910322081096E-6
1.0E-10                  1412                     6.771910323874258E-6
1.0E-10                  1413                     6.771910325646576E-6
1.0E-10                  1414                     6.771910327398132E-6
1.0E-10                  1415                     6.771910329128844E-6
1.0E-10                  1416                     6.771910330838739E-6
1.0E-10                  1417                     6.771910332527845E-6
1.0E-10                  1418                     6.771910334196107E-6
1.0E-10                  1419                     6.771910335843633E-6
1.0E-10                  1420                     6.771910337470289E-6
1.0E-10                  1421                     6.771910339076182E-6
1.0E-10                  1422                     6.7719103406612584E-6
1.0E-10                  1423                     6.771910342225491E-6
1.0E-10                  1424                     6.771910343768961E-6
1.0E-10                  1425                     6.771910345291588E-6
1.0E-10                  1426                     6.771910346793425E-6
1.0E-10                  1427                     6.771910348274472E-6
1.0E-10                  1428                     6.771910349734675E-6
1.0E-10                  1429                     6.771910351174116E-6
1.0E-10                  1430                     6.7719103525926865E-6
1.0E-10                  1431                     6.771910353990494E-6
1.0E-10                  1432                     6.771910355367485E-6
1.0E-10                  1433                     6.7719103567236865E-6
1.0E-10                  1434                     6.771910358059098E-6
1.0E-10                  1435                     6.771910359376079E-6
1.0E-10                  1436                     6.771910360756485E-6
1.0E-10                  1437                     6.771910362121848E-6
1.0E-10                  1438                     6.771910363472113E-6
1.0E-10                  1439                     6.771910364807254E-6
1.0E-10                  1440                     6.771910366127324E-6
1.0E-10                  1441                     6.771910367432324E-6
1.0E-10                  1442                     6.771910368722227E-6
1.0E-10                  1443                     6.7719103699970045E-6
1.0E-10                  1444                     6.771910371256712E-6
1.0E-10                  1445                     6.771910372501349E-6
1.0E-10                  1446                     6.771910373730861E-6
1.0E-10                  1447                     6.771910374945303E-6
1.0E-10                  1448                     6.771910376144648E-6
1.0E-10                  1449                     6.771910377328895E-6
1.0E-10                  1450                     6.771910378498044E-6
1.0E-10                  1451                     6.771910379652123E-6
1.0E-10                  1452                     6.7719103807911045E-6
1.0E-10                  1453                     6.7719103819149885E-6
1.0E-10                  1454                     6.771910383023748E-6
1.0E-10                  1455                     6.771910384117464E-6
1.0E-10                  1456                     6.7719103851961095E-6
1.0E-10                  1457                     6.771910386259603E-6
1.0E-10                  1458                     6.771910387308027E-6
1.0E-10                  1459                     6.771910388341353E-6
1.0E-10                  1460                     6.771910389359636E-6
1.0E-10                  1461                     6.7719103903627665E-6
1.0E-10                  1462                     6.771910391350854E-6
1.0E-10                  1463                     6.77191039232379E-6
1.0E-10                  1464                     6.771910393281683E-6
1.0E-10                  1465                     6.771910394271749E-6
1.0E-10                  1466                     6.771910395265366E-6
1.0E-10                  1467                     6.7719103962479515E-6
1.0E-10                  1468                     6.7719103972196406E-6
1.0E-10                  1469                     6.771910398180379E-6
1.0E-10                  1470                     6.77191039913014E-6
1.0E-10                  1471                     6.771910400069005E-6
1.0E-10                  1472                     6.7719104009968925E-6
1.0E-10                  1473                     6.771910401913829E-6
1.0E-10                  1474                     6.771910402819816E-6
1.0E-10                  1475                     6.771910403714879E-6
1.0E-10                  1476                     6.7719104045989645E-6
1.0E-10                  1477                     6.771910405472154E-6
1.0E-10                  1478                     6.7719104063343385E-6
1.0E-10                  1479                     6.7719104071856E-6
1.0E-10                  1480                     6.771910408025911E-6
1.0E-10                  1481                     6.771910408855271E-6
1.0E-10                  1482                     6.771910409673735E-6
1.0E-10                  1483                     6.771910410481195E-6
1.0E-10                  1484                     6.771910411277704E-6
1.0E-10                  1485                     6.77191041206329E-6
1.0E-10                  1486                     6.771910412837952E-6
1.0E-10                  1487                     6.77191041360161E-6
1.0E-10                  1488                     6.771910414354345E-6
1.0E-10                  1489                     6.771910415096183E-6
1.0E-10                  1490                     6.771910415826989E-6
1.0E-10                  1491                     6.771910416546927E-6
1.0E-10                  1492                     6.771910417255859E-6
1.0E-10                  1493                     6.771910417953842E-6
1.0E-10                  1494                     6.771910418662883E-6
1.0E-10                  1495                     6.771910419385937E-6
1.0E-10                  1496                     6.771910420101023E-6
1.0E-10                  1497                     6.7719104208081935E-6
1.0E-10                  1498                     6.771910421507423E-6
1.0E-10                  1499                     6.77191042219871E-6
1.0E-10                  1500                     6.7719104228820555E-6
1.0E-10                  1501                     6.771910423557432E-6
1.0E-10                  1502                     6.771910424224921E-6
1.0E-10                  1503                     6.771910424884441E-6
1.0E-10                  1504                     6.771910425535993E-6
1.0E-10                  1505                     6.771910426179629E-6
1.0E-10                  1506                     6.771910426815324E-6
1.0E-10                  1507                     6.77191042744305E-6
1.0E-10                  1508                     6.771910428062861E-6
1.0E-10                  1509                     6.771910428674731E-6
1.0E-10                  1510                     6.7719104292786585E-6
1.0E-10                  1511                     6.771910429874617E-6
1.0E-10                  1512                     6.771910430462634E-6
1.0E-10                  1513                     6.771910431042737E-6
1.0E-10                  1514                     6.77191043161487E-6
1.0E-10                  1515                     6.771910432179089E-6
1.0E-10                  1516                     6.771910432735339E-6
1.0E-10                  1517                     6.771910433283647E-6
1.0E-10                  1518                     6.771910433824041E-6
1.0E-10                  1519                     6.771910434356465E-6
1.0E-10                  1520                     6.771910434880975E-6
1.0E-10                  1521                     6.771910435397516E-6
1.0E-10                  1522                     6.771910435906088E-6
1.0E-10                  1523                     6.7719104364139015E-6
1.0E-10                  1524                     6.771910436940038E-6
1.0E-10                  1525                     6.771910437460482E-6
1.0E-10                  1526                     6.771910437975098E-6
1.0E-10                  1527                     6.771910438484023E-6
1.0E-10                  1528                     6.77191043898712E-6
1.0E-10                  1529                     6.7719104394844975E-6
1.0E-10                  1530                     6.771910439976048E-6
1.0E-10                  1531                     6.771910440461906E-6
1.0E-10                  1532                     6.7719104409419905E-6
1.0E-10                  1533                     6.771910441416302E-6
1.0E-10                  1534                     6.771910441884813E-6
1.0E-10                  1535                     6.7719104423476315E-6
1.0E-10                  1536                     6.771910442804596E-6
1.0E-10                  1537                     6.771910443255868E-6
1.0E-10                  1538                     6.771910443701339E-6
1.0E-10                  1539                     6.7719104441410645E-6
1.0E-10                  1540                     6.7719104445750436E-6
1.0E-10                  1541                     6.771910445003249E-6
1.0E-10                  1542                     6.771910445425627E-6
1.0E-10                  1543                     6.77191044584234E-6
1.0E-10                  1544                     6.771910446253226E-6
1.0E-10                  1545                     6.771910446658365E-6
1.0E-10                  1546                     6.771910447057731E-6
1.0E-10                  1547                     6.771910447451351E-6
1.0E-10                  1548                     6.771910447839197E-6
1.0E-10                  1549                     6.771910448221297E-6
1.0E-10                  1550                     6.771910448597596E-6
1.0E-10                  1551                     6.7719104489681766E-6
1.0E-10                  1552                     6.771910449332956E-6
1.0E-10                  1553                     6.771910449714758E-6
1.0E-10                  1554                     6.771910450093443E-6
1.0E-10                  1555                     6.7719104504679805E-6
1.0E-10                  1556                     6.771910450838317E-6
1.0E-10                  1557                     6.771910451204452E-6
1.0E-10                  1558                     6.77191045156644E-6
1.0E-10                  1559                     6.771910451924227E-6
1.0E-10                  1560                     6.771910452277866E-6
1.0E-10                  1561                     6.7719104526272505E-6
1.0E-10                  1562                     6.771910452972515E-6
1.0E-10                  1563                     6.7719104533135776E-6
1.0E-10                  1564                     6.771910453650466E-6
1.0E-10                  1565                     6.771910453983154E-6
1.0E-10                  1566                     6.771910454311694E-6
1.0E-10                  1567                     6.771910454635979E-6
1.0E-10                  1568                     6.771910454956144E-6
1.0E-10                  1569                     6.7719104552721075E-6
1.0E-10                  1570                     6.771910455583897E-6
1.0E-10                  1571                     6.771910455891512E-6
1.0E-10                  1572                     6.771910456194953E-6
1.0E-10                  1573                     6.771910456494166E-6
1.0E-10                  1574                     6.7719104567892316E-6
1.0E-10                  1575                     6.771910457080123E-6
1.0E-10                  1576                     6.771910457366786E-6
1.0E-10                  1577                     6.771910457649329E-6
1.0E-10                  1578                     6.771910457927644E-6
1.0E-10                  1579                     6.771910458201784E-6
1.0E-10                  1580                     6.771910458471751E-6
1.0E-10                  1581                     6.771910458737516E-6
1.0E-10                  1582                     6.77191045901087E-6
1.0E-10                  1583                     6.7719104592864744E-6
1.0E-10                  1584                     6.771910459558989E-6
1.0E-10                  1585                     6.771910459828467E-6
1.0E-10                  1586                     6.771910460094937E-6
1.0E-10                  1587                     6.771910460358371E-6
1.0E-10                  1588                     6.771910460618769E-6
1.0E-10                  1589                     6.771910460876159E-6
1.0E-10                  1590                     6.7719104611304855E-6
1.0E-10                  1591                     6.7719104613817764E-6
1.0E-10                  1592                     6.771910461630032E-6
1.0E-10                  1593                     6.771910461875251E-6
1.0E-10                  1594                     6.771910462117435E-6
1.0E-10                  1595                     6.77191046235661E-6
1.0E-10                  1596                     6.771910462592722E-6
1.0E-10                  1597                     6.771910462825825E-6
1.0E-10                  1598                     6.771910463055866E-6
1.0E-10                  1599                     6.771910463282898E-6
1.0E-10                  1600                     6.771910463506867E-6
1.0E-10                  1601                     6.7719104637278E-6
1.0E-10                  1602                     6.771910463945725E-6
1.0E-10                  1603                     6.771910464160614E-6
1.0E-10                  1604                     6.771910464372467E-6
1.0E-10                  1605                     6.771910464581284E-6
1.0E-10                  1606                     6.771910464787066E-6
1.0E-10                  1607                     6.7719104649897844E-6
1.0E-10                  1608                     6.771910465189522E-6
1.0E-10                  1609                     6.771910465386169E-6
1.0E-10                  1610                     6.771910465579807E-6
1.0E-10                  1611                     6.771910465775533E-6
1.0E-10                  1612                     6.771910465976083E-6
1.0E-10                  1613                     6.771910466174384E-6
1.0E-10                  1614                     6.771910466370516E-6
1.0E-10                  1615                     6.7719104665644526E-6
1.0E-10                  1616                     6.7719104667561395E-6
1.0E-10                  1617                     6.771910466945658E-6
1.0E-10                  1618                     6.771910467132981E-6
1.0E-10                  1619                     6.7719104673180815E-6
1.0E-10                  1620                     6.7719104675010135E-6
1.0E-10                  1621                     6.771910467681696E-6
1.0E-10                  1622                     6.771910467860183E-6
1.0E-10                  1623                     6.771910468036501E-6
1.0E-10                  1624                     6.771910468210597E-6
1.0E-10                  1625                     6.771910468382524E-6
1.0E-10                  1626                     6.771910468552229E-6
1.0E-10                  1627                     6.771910468719711E-6
1.0E-10                  1628                     6.771910468884998E-6
1.0E-10                  1629                     6.771910469048089E-6
1.0E-10                  1630                     6.771910469208984E-6
1.0E-10                  1631                     6.771910469367684E-6
1.0E-10                  1632                     6.771910469524189E-6
1.0E-10                  1633                     6.771910469678444E-6
1.0E-10                  1634                     6.771910469830557E-6
1.0E-10                  1635                     6.771910469980448E-6
1.0E-10                  1636                     6.771910470128117E-6
1.0E-10                  1637                     6.771910470273617E-6
1.0E-10                  1638                     6.771910470416867E-6
1.0E-10                  1639                     6.771910470557976E-6
1.0E-10                  1640                     6.771910470698136E-6
1.0E-10                  1641                     6.7719104708440425E-6
1.0E-10                  1642                     6.77191047098835E-6
1.0E-10                  1643                     6.771910471131085E-6
1.0E-10                  1644                     6.771910471272221E-6
1.0E-10                  1645                     6.771910471411731E-6
1.0E-10                  1646                     6.771910471549614E-6
1.0E-10                  1647                     6.77191047168598E-6
1.0E-10                  1648                     6.771910471820692E-6
1.0E-10                  1649                     6.771910471953832E-6
1.0E-10                  1650                     6.7719104720854E-6
1.0E-10                  1651                     6.771910472215287E-6
1.0E-10                  1652                     6.771910472343684E-6
1.0E-10                  1653                     6.7719104724704E-6
1.0E-10                  1654                     6.771910472595544E-6
1.0E-10                  1655                     6.771910472719089E-6
1.0E-10                  1656                     6.7719104728410345E-6
1.0E-10                  1657                     6.771910472961435E-6
1.0E-10                  1658                     6.771910473080182E-6
1.0E-10                  1659                     6.771910473197303E-6
1.0E-10                  1660                     6.771910473312879E-6
1.0E-10                  1661                     6.771910473426856E-6
1.0E-10                  1662                     6.771910473539179E-6
1.0E-10                  1663                     6.771910473649958E-6
1.0E-10                  1664                     6.771910473759191E-6
1.0E-10                  1665                     6.771910473866744E-6
1.0E-10                  1666                     6.771910473972698E-6
1.0E-10                  1667                     6.771910474077079E-6
1.0E-10                  1668                     6.771910474179889E-6
1.0E-10                  1669                     6.771910474281072E-6
1.0E-10                  1670                     6.771910474386483E-6
1.0E-10                  1671                     6.771910474491461E-6
1.0E-10                  1672                     6.771910474595301E-6
1.0E-10                  1673                     6.771910474698002E-6
1.0E-10                  1674                     6.771910474799537E-6
1.0E-10                  1675                     6.771910474899934E-6
1.0E-10                  1676                     6.771910474999139E-6
1.0E-10                  1677                     6.771910475097205E-6
1.0E-10                  1678                     6.7719104751941055E-6
1.0E-10                  1679                     6.771910475289895E-6
1.0E-10                  1680                     6.771910475384437E-6
1.0E-10                  1681                     6.771910475477868E-6
1.0E-10                  1682                     6.771910475570134E-6
1.0E-10                  1683                     6.771910475661261E-6
1.0E-10                  1684                     6.771910475751196E-6
1.0E-10                  1685                     6.771910475839992E-6
1.0E-10                  1686                     6.771910475927595E-6
1.0E-10                  1687                     6.771910476014088E-6
1.0E-10                  1688                     6.771910476099387E-6
1.0E-10                  1689                     6.771910476183521E-6
1.0E-10                  1690                     6.771910476266544E-6
1.0E-10                  1691                     6.771910476348401E-6
1.0E-10                  1692                     6.771910476429066E-6
1.0E-10                  1693                     6.771910476508565E-6
1.0E-10                  1694                     6.771910476586899E-6
1.0E-10                  1695                     6.771910476664148E-6
1.0E-10                  1696                     6.771910476740178E-6
1.0E-10                  1697                     6.771910476815042E-6
1.0E-10                  1698                     6.771910476888795E-6
1.0E-10                  1699                     6.771910476964228E-6
1.0E-10                  1700                     6.7719104770406645E-6
1.0E-10                  1701                     6.771910477116233E-6
1.0E-10                  1702                     6.771910477190962E-6
1.0E-10                  1703                     6.7719104772648775E-6
1.0E-10                  1704                     6.771910477337926E-6
1.0E-10                  1705                     6.771910477410106E-6
1.0E-10                  1706                     6.771910477481474E-6
1.0E-10                  1707                     6.7719104775520284E-6
1.0E-10                  1708                     6.771910477621743E-6
1.0E-10                  1709                     6.771910477690562E-6
1.0E-10                  1710                     6.771910477758569E-6
1.0E-10                  1711                     6.771910477825735E-6
1.0E-10                  1712                     6.771910477892034E-6
1.0E-10                  1713                     6.771910477957547E-6
1.0E-10                  1714                     6.771910478022193E-6
1.0E-10                  1715                     6.771910478085998E-6
1.0E-10                  1716                     6.771910478148963E-6
1.0E-10                  1717                     6.771910478211061E-6
1.0E-10                  1718                     6.771910478272372E-6
1.0E-10                  1719                     6.7719104783327895E-6
1.0E-10                  1720                     6.771910478392421E-6
1.0E-10                  1721                     6.771910478451157E-6
1.0E-10                  1722                     6.771910478509081E-6
1.0E-10                  1723                     6.771910478566137E-6
1.0E-10                  1724                     6.77191047862238E-6
1.0E-10                  1725                     6.771910478677783E-6
1.0E-10                  1726                     6.771910478732318E-6
1.0E-10                  1727                     6.77191047878604E-6
1.0E-10                  1728                     6.771910478840088E-6
1.0E-10                  1729                     6.771910478895707E-6
1.0E-10                  1730                     6.7719104789507034E-6
1.0E-10                  1731                     6.771910479005076E-6
1.0E-10                  1732                     6.771910479058853E-6
1.0E-10                  1733                     6.771910479112006E-6
1.0E-10                  1734                     6.771910479164562E-6
1.0E-10                  1735                     6.771910479216496E-6
1.0E-10                  1736                     6.771910479267833E-6
1.0E-10                  1737                     6.771910479318573E-6
1.0E-10                  1738                     6.7719104793686905E-6
1.0E-10                  1739                     6.771910479418211E-6
1.0E-10                  1740                     6.771910479467082E-6
1.0E-10                  1741                     6.771910479515383E-6
1.0E-10                  1742                     6.771910479563034E-6
1.0E-10                  1743                     6.771910479610088E-6
1.0E-10                  1744                     6.771910479656573E-6
1.0E-10                  1745                     6.771910479702408E-6
1.0E-10                  1746                     6.771910479747646E-6
1.0E-10                  1747                     6.771910479792261E-6
1.0E-10                  1748                     6.77191047983628E-6
1.0E-10                  1749                     6.771910479879648E-6
1.0E-10                  1750                     6.771910479922501E-6
1.0E-10                  1751                     6.771910479964676E-6
1.0E-10                  1752                     6.771910480006283E-6
1.0E-10                  1753                     6.771910480047211E-6
1.0E-10                  1754                     6.771910480087571E-6
1.0E-10                  1755                     6.77191048012728E-6
1.0E-10                  1756                     6.7719104801664464E-6
1.0E-10                  1757                     6.7719104802051525E-6
1.0E-10                  1758                     6.771910480245593E-6
1.0E-10                  1759                     6.7719104802856E-6
1.0E-10                  1760                     6.771910480325201E-6
1.0E-10                  1761                     6.771910480364313E-6
1.0E-10                  1762                     6.7719104804030465E-6
1.0E-10                  1763                     6.771910480441292E-6
1.0E-10                  1764                     6.771910480479076E-6
1.0E-10                  1765                     6.771910480516454E-6
1.0E-10                  1766                     6.771910480553371E-6
1.0E-10                  1767                     6.7719104805898545E-6
1.0E-10                  1768                     6.771910480625904E-6
1.0E-10                  1769                     6.771910480661439E-6
1.0E-10                  1770                     6.771910480696621E-6
1.0E-10                  1771                     6.771910480731316E-6
1.0E-10                  1772                     6.771910480765604E-6
1.0E-10                  1773                     6.7719104807993766E-6
1.0E-10                  1774                     6.77191048083277E-6
1.0E-10                  1775                     6.771910480865703E-6
1.0E-10                  1776                     6.771910480898202E-6
1.0E-10                  1777                     6.771910480930267E-6
1.0E-10                  1778                     6.771910480961871E-6
1.0E-10                  1779                     6.771910480993069E-6
1.0E-10                  1780                     6.771910481023779E-6
1.0E-10                  1781                     6.771910481054056E-6
1.0E-10                  1782                     6.771910481083898E-6
1.0E-10                  1783                     6.771910481113307E-6
1.0E-10                  1784                     6.771910481142228E-6
1.0E-10                  1785                     6.771910481170797E-6
1.0E-10                  1786                     6.771910481198824E-6
1.0E-10                  1787                     6.771910481227935E-6
1.0E-10                  1788                     6.771910481257045E-6
1.0E-10                  1789                     6.771910481285858E-6
1.0E-10                  1790                     6.771910481314318E-6
1.0E-10                  1791                     6.7719104813424805E-6
1.0E-10                  1792                     6.7719104813703174E-6
1.0E-10                  1793                     6.771910481397856E-6
1.0E-10                  1794                     6.7719104814250425E-6
1.0E-10                  1795                     6.771910481451904E-6
1.0E-10                  1796                     6.7719104814784395E-6
1.0E-10                  1797                     6.771910481504677E-6
1.0E-10                  1798                     6.77191048153059E-6
1.0E-10                  1799                     6.771910481556177E-6
1.0E-10                  1800                     6.771910481581412E-6
1.0E-10                  1801                     6.771910481606375E-6
1.0E-10                  1802                     6.771910481630987E-6
1.0E-10                  1803                     6.7719104816553E-6
1.0E-10                  1804                     6.771910481679315E-6
1.0E-10                  1805                     6.771910481702978E-6
1.0E-10                  1806                     6.771910481726288E-6
1.0E-10                  1807                     6.7719104817493E-6
1.0E-10                  1808                     6.7719104817720414E-6
1.0E-10                  1809                     6.771910481794376E-6
1.0E-10                  1810                     6.7719104818164395E-6
