% Model:              NP_reactive_flow_TCE_in_Low_Permeable.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 7 2020, 21:50
% Table:              TCE_reacted lg = 4 - tce_reacted_mass (tce_reacted_mass)
% lowPM_per              t (s)                    The reacted TCE (mol/m)
1.0E-14                  611                      4.672912472290379E-6
1.0E-14                  612                      4.675477753267223E-6
1.0E-14                  613                      4.678038642158333E-6
1.0E-14                  614                      4.680595138963599E-6
1.0E-14                  615                      4.683147243683347E-6
1.0E-14                  616                      4.685694956317252E-6
1.0E-14                  617                      4.688238276865286E-6
1.0E-14                  618                      4.690777205327749E-6
1.0E-14                  619                      4.693311741704585E-6
1.0E-14                  620                      4.6958418859956044E-6
1.0E-14                  621                      4.698367638200727E-6
1.0E-14                  622                      4.700888998320331E-6
1.0E-14                  623                      4.703405966354011E-6
1.0E-14                  624                      4.705918542302092E-6
1.0E-14                  625                      4.70842672616441E-6
1.0E-14                  626                      4.710930517941075E-6
1.0E-14                  627                      4.7134299176319514E-6
1.0E-14                  628                      4.7159249252370385E-6
1.0E-14                  629                      4.718415540756472E-6
1.0E-14                  630                      4.720901764190171E-6
1.0E-14                  631                      4.723383595538108E-6
1.0E-14                  632                      4.725861034800337E-6
1.0E-14                  633                      4.7283340819767226E-6
1.0E-14                  634                      4.730802737067536E-6
1.0E-14                  635                      4.7332670000724796E-6
1.0E-14                  636                      4.735726870991742E-6
1.0E-14                  637                      4.738182349825379E-6
1.0E-14                  638                      4.74063343657328E-6
1.0E-14                  639                      4.743080131235257E-6
1.0E-14                  640                      4.745522433811716E-6
1.0E-14                  641                      4.747960344302305E-6
1.0E-14                  642                      4.750393862707321E-6
1.0E-14                  643                      4.752822989026386E-6
1.0E-14                  644                      4.7552477232599055E-6
1.0E-14                  645                      4.757668065407609E-6
1.0E-14                  646                      4.760084015469605E-6
1.0E-14                  647                      4.762495573445893E-6
1.0E-14                  648                      4.764902739336284E-6
1.0E-14                  649                      4.767305513141265E-6
1.0E-14                  650                      4.76972696150489E-6
1.0E-14                  651                      4.772155576547685E-6
1.0E-14                  652                      4.774580634784887E-6
1.0E-14                  653                      4.777002136216712E-6
1.0E-14                  654                      4.7794200808428625E-6
1.0E-14                  655                      4.781834468663718E-6
1.0E-14                  656                      4.784245299678709E-6
1.0E-14                  657                      4.786652573888323E-6
1.0E-14                  658                      4.789056291292534E-6
1.0E-14                  659                      4.791456451891016E-6
1.0E-14                  660                      4.79385305568423E-6
1.0E-14                  661                      4.796246102671661E-6
1.0E-14                  662                      4.798635592853878E-6
1.0E-14                  663                      4.801021526230231E-6
1.0E-14                  664                      4.803403902801126E-6
1.0E-14                  665                      4.805782722566563E-6
1.0E-14                  666                      4.808157985526624E-6
1.0E-14                  667                      4.810529691680901E-6
1.0E-14                  668                      4.812897841029748E-6
1.0E-14                  669                      4.81526243357311E-6
1.0E-14                  670                      4.817623469310743E-6
1.0E-14                  671                      4.819980948243081E-6
1.0E-14                  672                      4.822334870369826E-6
1.0E-14                  673                      4.8246852356911396E-6
1.0E-14                  674                      4.827032044206752E-6
1.0E-14                  675                      4.829375295916906E-6
1.0E-14                  676                      4.831714990821494E-6
1.0E-14                  677                      4.834051128920625E-6
1.0E-14                  678                      4.836383710214297E-6
1.0E-14                  679                      4.8387127347024035E-6
1.0E-14                  680                      4.841038202384944E-6
1.0E-14                  681                      4.8433601132618904E-6
1.0E-14                  682                      4.8456784673334065E-6
1.0E-14                  683                      4.847993264599356E-6
1.0E-14                  684                      4.850304505059821E-6
1.0E-14                  685                      4.852612188714693E-6
1.0E-14                  686                      4.8549163155639985E-6
1.0E-14                  687                      4.8572168856079E-6
1.0E-14                  688                      4.85951389884629E-6
1.0E-14                  689                      4.861807355278978E-6
1.0E-14                  690                      4.86409725490629E-6
1.0E-14                  691                      4.866383597728089E-6
1.0E-14                  692                      4.86866638374435E-6
1.0E-14                  693                      4.870945612954909E-6
1.0E-14                  694                      4.873221285360145E-6
1.0E-14                  695                      4.8754934009595985E-6
1.0E-14                  696                      4.877761959753892E-6
1.0E-14                  697                      4.88002696174243E-6
1.0E-14                  698                      4.882288406925456E-6
1.0E-14                  699                      4.884546295303051E-6
1.0E-14                  700                      4.886800626875053E-6
1.0E-14                  701                      4.889051401641488E-6
1.0E-14                  702                      4.89129861960252E-6
1.0E-14                  703                      4.893542280757932E-6
1.0E-14                  704                      4.895782385107831E-6
1.0E-14                  705                      4.898018932652273E-6
1.0E-14                  706                      4.900251923391121E-6
1.0E-14                  707                      4.902481357324268E-6
1.0E-14                  708                      4.904707234452065E-6
1.0E-14                  709                      4.9069295547743506E-6
1.0E-14                  710                      4.909148318291124E-6
1.0E-14                  711                      4.911363525002277E-6
1.0E-14                  712                      4.913575174907999E-6
1.0E-14                  713                      4.915783268008155E-6
1.0E-14                  714                      4.917987804302826E-6
1.0E-14                  715                      4.920188783792012E-6
1.0E-14                  716                      4.922386206475469E-6
1.0E-14                  717                      4.924580072353523E-6
1.0E-14                  718                      4.926770381426146E-6
1.0E-14                  719                      4.928957133693067E-6
1.0E-14                  720                      4.931140329154639E-6
1.0E-14                  721                      4.93331996781059E-6
1.0E-14                  722                      4.935496049660948E-6
1.0E-14                  723                      4.9376685747058485E-6
1.0E-14                  724                      4.939837542945237E-6
1.0E-14                  725                      4.942002954379005E-6
1.0E-14                  726                      4.944164809007586E-6
1.0E-14                  727                      4.946323106830194E-6
1.0E-14                  728                      4.948477847847534E-6
1.0E-14                  729                      4.950629032059173E-6
1.0E-14                  730                      4.952779817487456E-6
1.0E-14                  731                      4.954948043435714E-6
1.0E-14                  732                      4.957113303083157E-6
1.0E-14                  733                      4.959275596429891E-6
1.0E-14                  734                      4.961434923475973E-6
1.0E-14                  735                      4.963591284221482E-6
1.0E-14                  736                      4.965744678666283E-6
1.0E-14                  737                      4.967895106810458E-6
1.0E-14                  738                      4.970042568653709E-6
1.0E-14                  739                      4.9721870641964414E-6
1.0E-14                  740                      4.9743285934384935E-6
1.0E-14                  741                      4.976467156379919E-6
1.0E-14                  742                      4.978602753020637E-6
1.0E-14                  743                      4.980735383360783E-6
1.0E-14                  744                      4.982865047400059E-6
1.0E-14                  745                      4.984991745138735E-6
1.0E-14                  746                      4.987115476576867E-6
1.0E-14                  747                      4.98923624171429E-6
1.0E-14                  748                      4.991354040550952E-6
1.0E-14                  749                      4.993468873087069E-6
1.0E-14                  750                      4.995580739322234E-6
1.0E-14                  751                      4.9976896392569625E-6
1.0E-14                  752                      4.999795572891092E-6
1.0E-14                  753                      5.001898540224378E-6
1.0E-14                  754                      5.003998541256902E-6
1.0E-14                  755                      5.006095575988854E-6
1.0E-14                  756                      5.008189644420261E-6
1.0E-14                  757                      5.010280746550879E-6
1.0E-14                  758                      5.0123688823807625E-6
1.0E-14                  759                      5.014454051910128E-6
1.0E-14                  760                      5.016536255138623E-6
1.0E-14                  761                      5.018615492066654E-6
1.0E-14                  762                      5.020691762693978E-6
1.0E-14                  763                      5.022765067020621E-6
1.0E-14                  764                      5.024835405046502E-6
1.0E-14                  765                      5.026902776771784E-6
1.0E-14                  766                      5.028967182196304E-6
1.0E-14                  767                      5.031028621320225E-6
1.0E-14                  768                      5.0330870941434655E-6
1.0E-14                  769                      5.035142600666052E-6
1.0E-14                  770                      5.037195140887904E-6
1.0E-14                  771                      5.039244714809103E-6
1.0E-14                  772                      5.041291322429648E-6
1.0E-14                  773                      5.043334963749486E-6
1.0E-14                  774                      5.045375638768778E-6
1.0E-14                  775                      5.0474133474872E-6
1.0E-14                  776                      5.0494480899051315E-6
1.0E-14                  777                      5.051479866022247E-6
1.0E-14                  778                      5.05350867583879E-6
1.0E-14                  779                      5.055534519354544E-6
1.0E-14                  780                      5.057557396569807E-6
1.0E-14                  781                      5.0595773074842E-6
1.0E-14                  782                      5.061594252098048E-6
1.0E-14                  783                      5.0636082304112155E-6
1.0E-14                  784                      5.0656192424237295E-6
1.0E-14                  785                      5.067627288135454E-6
1.0E-14                  786                      5.069632367546607E-6
1.0E-14                  787                      5.0716344806570795E-6
1.0E-14                  788                      5.073633627466817E-6
1.0E-14                  789                      5.075629807975901E-6
1.0E-14                  790                      5.077623022184386E-6
1.0E-14                  791                      5.0796132700920815E-6
1.0E-14                  792                      5.081600551699205E-6
1.0E-14                  793                      5.083584867005621E-6
1.0E-14                  794                      5.085566216011384E-6
1.0E-14                  795                      5.087544598716384E-6
1.0E-14                  796                      5.089520015120786E-6
1.0E-14                  797                      5.0914924652245336E-6
1.0E-14                  798                      5.093461949027574E-6
1.0E-14                  799                      5.095428466529961E-6
1.0E-14                  800                      5.097392017731694E-6
1.0E-14                  801                      5.099352602632693E-6
1.0E-14                  802                      5.1013102212329835E-6
1.0E-14                  803                      5.1032648735327565E-6
1.0E-14                  804                      5.1052165595317405E-6
1.0E-14                  805                      5.107165279230071E-6
1.0E-14                  806                      5.109111032627694E-6
1.0E-14                  807                      5.111053819724745E-6
1.0E-14                  808                      5.112993640521006E-6
1.0E-14                  809                      5.1149304950165876E-6
1.0E-14                  810                      5.116864383211651E-6
1.0E-14                  811                      5.118810883470614E-6
1.0E-14                  812                      5.120765980146531E-6
1.0E-14                  813                      5.122718766755244E-6
1.0E-14                  814                      5.124669243296591E-6
1.0E-14                  815                      5.1266174097708425E-6
1.0E-14                  816                      5.128563266177755E-6
1.0E-14                  817                      5.130506812517463E-6
1.0E-14                  818                      5.13244804879005E-6
1.0E-14                  819                      5.134386974995378E-6
1.0E-14                  820                      5.1363235911335025E-6
1.0E-14                  821                      5.138257897204369E-6
1.0E-14                  822                      5.140189893207951E-6
1.0E-14                  823                      5.142119579144464E-6
1.0E-14                  824                      5.1440469550136385E-6
1.0E-14                  825                      5.145972020815636E-6
1.0E-14                  826                      5.14789477655043E-6
1.0E-14                  827                      5.149815222218047E-6
1.0E-14                  828                      5.151733357818271E-6
1.0E-14                  829                      5.1536491833513724E-6
1.0E-14                  830                      5.155562698817297E-6
1.0E-14                  831                      5.157473904215883E-6
1.0E-14                  832                      5.1593827995474E-6
1.0E-14                  833                      5.161289384811578E-6
1.0E-14                  834                      5.163193660008634E-6
1.0E-14                  835                      5.165095625138378E-6
1.0E-14                  836                      5.1669952802008904E-6
1.0E-14                  837                      5.168892625196308E-6
1.0E-14                  838                      5.170787660124386E-6
1.0E-14                  839                      5.172680384985315E-6
1.0E-14                  840                      5.174570799778959E-6
1.0E-14                  841                      5.176458904505426E-6
1.0E-14                  842                      5.178344699164581E-6
1.0E-14                  843                      5.180228183756559E-6
1.0E-14                  844                      5.182109358281361E-6
1.0E-14                  845                      5.183988222739013E-6
1.0E-14                  846                      5.185864777129272E-6
1.0E-14                  847                      5.187739021452354E-6
1.0E-14                  848                      5.189610955708287E-6
1.0E-14                  849                      5.1914805798969614E-6
1.0E-14                  850                      5.19334789401846E-6
1.0E-14                  851                      5.195212898072673E-6
1.0E-14                  852                      5.197075592059601E-6
1.0E-14                  853                      5.198935975979515E-6
1.0E-14                  854                      5.200794049832063E-6
1.0E-14                  855                      5.202649813617298E-6
1.0E-14                  856                      5.204503267335466E-6
1.0E-14                  857                      5.206354410986429E-6
1.0E-14                  858                      5.208203244570027E-6
1.0E-14                  859                      5.210049768086529E-6
1.0E-14                  860                      5.211893981535719E-6
1.0E-14                  861                      5.213735884917705E-6
1.0E-14                  862                      5.215575478232542E-6
1.0E-14                  863                      5.217412761480175E-6
1.0E-14                  864                      5.219247734660523E-6
1.0E-14                  865                      5.2210803977735586E-6
1.0E-14                  866                      5.222910750819472E-6
1.0E-14                  867                      5.2247387937981275E-6
1.0E-14                  868                      5.226564526709688E-6
1.0E-14                  869                      5.228387949553936E-6
1.0E-14                  870                      5.230209062330872E-6
1.0E-14                  871                      5.232027865040821E-6
1.0E-14                  872                      5.233844357683322E-6
1.0E-14                  873                      5.235658540258647E-6
1.0E-14                  874                      5.237470412766741E-6
1.0E-14                  875                      5.2392799752076584E-6
1.0E-14                  876                      5.241087227581399E-6
1.0E-14                  877                      5.242892169887909E-6
1.0E-14                  878                      5.244694802127134E-6
1.0E-14                  879                      5.246495124299128E-6
1.0E-14                  880                      5.248293136403973E-6
1.0E-14                  881                      5.250088838441532E-6
1.0E-14                  882                      5.251882230411915E-6
1.0E-14                  883                      5.253673312315122E-6
1.0E-14                  884                      5.2554620841509345E-6
1.0E-14                  885                      5.257248545919598E-6
1.0E-14                  886                      5.259032697621139E-6
1.0E-14                  887                      5.2608145392553135E-6
1.0E-14                  888                      5.262594070822447E-6
1.0E-14                  889                      5.264371292322187E-6
1.0E-14                  890                      5.266146203754832E-6
1.0E-14                  891                      5.267918805120219E-6
1.0E-14                  892                      5.269689096418375E-6
1.0E-14                  893                      5.271457077649246E-6
1.0E-14                  894                      5.27322274881294E-6
1.0E-14                  895                      5.274986109909377E-6
1.0E-14                  896                      5.276747160938718E-6
1.0E-14                  897                      5.278505901900747E-6
1.0E-14                  898                      5.280262332795518E-6
1.0E-14                  899                      5.282016453623167E-6
1.0E-14                  900                      5.283768264383558E-6
1.0E-14                  901                      5.285517765076691E-6
1.0E-14                  902                      5.287264955702674E-6
1.0E-14                  903                      5.2890098362613725E-6
1.0E-14                  904                      5.290752406752921E-6
1.0E-14                  905                      5.292492667177104E-6
1.0E-14                  906                      5.294230617534164E-6
1.0E-14                  907                      5.295966257823966E-6
1.0E-14                  908                      5.297699588046483E-6
1.0E-14                  909                      5.299430608201905E-6
1.0E-14                  910                      5.301159318290096E-6
1.0E-14                  911                      5.302885718311029E-6
1.0E-14                  912                      5.304609808264759E-6
1.0E-14                  913                      5.306331588151203E-6
1.0E-14                  914                      5.308051057970444E-6
1.0E-14                  915                      5.309768217722535E-6
1.0E-14                  916                      5.311483067407477E-6
1.0E-14                  917                      5.313195607025052E-6
1.0E-14                  918                      5.314905836575396E-6
1.0E-14                  919                      5.3166137560586185E-6
1.0E-14                  920                      5.318319365474528E-6
1.0E-14                  921                      5.3200226648232075E-6
1.0E-14                  922                      5.321723654104791E-6
1.0E-14                  923                      5.323422333319009E-6
1.0E-14                  924                      5.325118702466131E-6
1.0E-14                  925                      5.326812761545941E-6
1.0E-14                  926                      5.328504510558493E-6
1.0E-14                  927                      5.330193949503923E-6
1.0E-14                  928                      5.331881078382095E-6
1.0E-14                  929                      5.333565897193009E-6
1.0E-14                  930                      5.335248405936773E-6
1.0E-14                  931                      5.336928604613307E-6
1.0E-14                  932                      5.338606493222582E-6
1.0E-14                  933                      5.3402820717646E-6
1.0E-14                  934                      5.341955340239495E-6
1.0E-14                  935                      5.343626298647078E-6
1.0E-14                  936                      5.345294946987512E-6
1.0E-14                  937                      5.346961285260688E-6
1.0E-14                  938                      5.3486253134665785E-6
1.0E-14                  939                      5.350287031605374E-6
1.0E-14                  940                      5.351946439676911E-6
1.0E-14                  941                      5.353603537681137E-6
1.0E-14                  942                      5.35525832561824E-6
1.0E-14                  943                      5.356910803488058E-6
1.0E-14                  944                      5.358560971290726E-6
1.0E-14                  945                      5.360208829026055E-6
1.0E-14                  946                      5.361854376694262E-6
1.0E-14                  947                      5.363497614295238E-6
1.0E-14                  948                      5.365138541828929E-6
1.0E-14                  949                      5.3667771592954975E-6
1.0E-14                  950                      5.368413466694808E-6
1.0E-14                  951                      5.370047464026942E-6
1.0E-14                  952                      5.371679151291791E-6
1.0E-14                  953                      5.373308528489436E-6
1.0E-14                  954                      5.374935595619769E-6
1.0E-14                  955                      5.37656035268298E-6
1.0E-14                  956                      5.37818279967896E-6
1.0E-14                  957                      5.379802936607682E-6
1.0E-14                  958                      5.3814207634692E-6
1.0E-14                  959                      5.383036280263542E-6
1.0E-14                  960                      5.384649486990517E-6
1.0E-14                  961                      5.386260383650424E-6
1.0E-14                  962                      5.3878689702430735E-6
1.0E-14                  963                      5.389475246768573E-6
1.0E-14                  964                      5.391079213226734E-6
1.0E-14                  965                      5.392680869617663E-6
1.0E-14                  966                      5.394280215941416E-6
1.0E-14                  967                      5.395877252197993E-6
1.0E-14                  968                      5.397471978387284E-6
1.0E-14                  969                      5.3990643945093445E-6
1.0E-14                  970                      5.400654500564147E-6
1.0E-14                  971                      5.402242296551882E-6
1.0E-14                  972                      5.403840656852956E-6
1.0E-14                  973                      5.40545032611187E-6
1.0E-14                  974                      5.407058010225337E-6
1.0E-14                  975                      5.408663709193304E-6
1.0E-14                  976                      5.410267423015797E-6
1.0E-14                  977                      5.411869151692708E-6
1.0E-14                  978                      5.413468895224308E-6
1.0E-14                  979                      5.415066653610245E-6
1.0E-14                  980                      5.416662426850654E-6
1.0E-14                  981                      5.418256214945725E-6
1.0E-14                  982                      5.419848017895268E-6
1.0E-14                  983                      5.421437835699175E-6
1.0E-14                  984                      5.423025668357663E-6
1.0E-14                  985                      5.42461151587065E-6
1.0E-14                  986                      5.426195378238136E-6
1.0E-14                  987                      5.427777255460149E-6
1.0E-14                  988                      5.429357147536607E-6
1.0E-14                  989                      5.430935054467618E-6
1.0E-14                  990                      5.432510976253183E-6
1.0E-14                  991                      5.434084912893112E-6
1.0E-14                  992                      5.435656864387594E-6
1.0E-14                  993                      5.43722683073663E-6
1.0E-14                  994                      5.438794811940138E-6
1.0E-14                  995                      5.4403608079981185E-6
1.0E-14                  996                      5.441924818910598E-6
1.0E-14                  997                      5.44348684467755E-6
1.0E-14                  998                      5.445046885299082E-6
1.0E-14                  999                      5.446604940775114E-6
1.0E-14                  1000                     5.448161011105618E-6
1.0E-14                  1001                     5.449715096290594E-6
1.0E-14                  1002                     5.451267196330097E-6
1.0E-14                  1003                     5.452817311224153E-6
1.0E-14                  1004                     5.454365440972627E-6
1.0E-14                  1005                     5.4559115855757365E-6
1.0E-14                  1006                     5.457455745033128E-6
1.0E-14                  1007                     5.4589979193451E-6
1.0E-14                  1008                     5.460538108511653E-6
1.0E-14                  1009                     5.462076312532678E-6
1.0E-14                  1010                     5.463612531408175E-6
1.0E-14                  1011                     5.465146765138199E-6
1.0E-14                  1012                     5.466679013722722E-6
1.0E-14                  1013                     5.468209277161717E-6
1.0E-14                  1014                     5.469737555455239E-6
1.0E-14                  1015                     5.47126384860326E-6
1.0E-14                  1016                     5.47278815660578E-6
1.0E-14                  1017                     5.474310479462719E-6
1.0E-14                  1018                     5.475830817174292E-6
1.0E-14                  1019                     5.477349169740256E-6
1.0E-14                  1020                     5.478865537160801E-6
1.0E-14                  1021                     5.480379919435791E-6
1.0E-14                  1022                     5.481892316565361E-6
1.0E-14                  1023                     5.483402728549431E-6
1.0E-14                  1024                     5.484911155387919E-6
1.0E-14                  1025                     5.486417597080933E-6
1.0E-14                  1026                     5.487922053628474E-6
1.0E-14                  1027                     5.489424525030487E-6
1.0E-14                  1028                     5.490925011287026E-6
1.0E-14                  1029                     5.492423512398065E-6
1.0E-14                  1030                     5.493920028363576E-6
1.0E-14                  1031                     5.495414559183586E-6
1.0E-14                  1032                     5.4969071048581225E-6
1.0E-14                  1033                     5.498397665387213E-6
1.0E-14                  1034                     5.499886240770694E-6
1.0E-14                  1035                     5.501372831008674E-6
1.0E-14                  1036                     5.502857436101208E-6
1.0E-14                  1037                     5.504340056048269E-6
1.0E-14                  1038                     5.505820690849801E-6
1.0E-14                  1039                     5.507299340505942E-6
1.0E-14                  1040                     5.5087760050163915E-6
1.0E-14                  1041                     5.510250684381395E-6
1.0E-14                  1042                     5.511723378600979E-6
1.0E-14                  1043                     5.513194087674981E-6
1.0E-14                  1044                     5.514662811603564E-6
1.0E-14                  1045                     5.516129550386592E-6
1.0E-14                  1046                     5.517594304024146E-6
1.0E-14                  1047                     5.519057072516146E-6
1.0E-14                  1048                     5.520517855862699E-6
1.0E-14                  1049                     5.521976654063751E-6
1.0E-14                  1050                     5.523433467119303E-6
1.0E-14                  1051                     5.5248882950292995E-6
1.0E-14                  1052                     5.526341137793904E-6
1.0E-14                  1053                     5.527791995412981E-6
1.0E-14                  1054                     5.5292408678864755E-6
1.0E-14                  1055                     5.530687755214524E-6
1.0E-14                  1056                     5.5321326573970985E-6
1.0E-14                  1057                     5.5335755744341454E-6
1.0E-14                  1058                     5.53501650632561E-6
1.0E-14                  1059                     5.5364554530717915E-6
1.0E-14                  1060                     5.537892414672255E-6
1.0E-14                  1061                     5.539327391127381E-6
1.0E-14                  1062                     5.540760382436951E-6
1.0E-14                  1063                     5.542191388600967E-6
1.0E-14                  1064                     5.543620409619509E-6
1.0E-14                  1065                     5.5450474454924695E-6
1.0E-14                  1066                     5.546472496220119E-6
1.0E-14                  1067                     5.547895561802213E-6
1.0E-14                  1068                     5.549316642238726E-6
1.0E-14                  1069                     5.550735737529819E-6
1.0E-14                  1070                     5.552152847675384E-6
1.0E-14                  1071                     5.55356797267534E-6
1.0E-14                  1072                     5.554981112529985E-6
1.0E-14                  1073                     5.556392267239076E-6
1.0E-14                  1074                     5.5578014368026926E-6
1.0E-14                  1075                     5.559208621220673E-6
1.0E-14                  1076                     5.560613820493207E-6
1.0E-14                  1077                     5.562017034620322E-6
1.0E-14                  1078                     5.563418263601828E-6
1.0E-14                  1079                     5.564817507437941E-6
1.0E-14                  1080                     5.5662147661285E-6
1.0E-14                  1081                     5.567610039673585E-6
1.0E-14                  1082                     5.569003328073169E-6
1.0E-14                  1083                     5.57039463132728E-6
1.0E-14                  1084                     5.571783949435781E-6
1.0E-14                  1085                     5.573171282398864E-6
1.0E-14                  1086                     5.574556630216418E-6
1.0E-14                  1087                     5.575939992888472E-6
1.0E-14                  1088                     5.577321370415025E-6
1.0E-14                  1089                     5.578700762796213E-6
1.0E-14                  1090                     5.580078170031819E-6
1.0E-14                  1091                     5.581453592121762E-6
1.0E-14                  1092                     5.5828270290663666E-6
1.0E-14                  1093                     5.5841984808654706E-6
1.0E-14                  1094                     5.585567947519128E-6
1.0E-14                  1095                     5.5869354290271494E-6
1.0E-14                  1096                     5.588300925389724E-6
1.0E-14                  1097                     5.589664436606853E-6
1.0E-14                  1098                     5.591025962678345E-6
1.0E-14                  1099                     5.592385503604526E-6
1.0E-14                  1100                     5.593743059385044E-6
1.0E-14                  1101                     5.595098630020143E-6
1.0E-14                  1102                     5.596452215509714E-6
1.0E-14                  1103                     5.597803815853946E-6
1.0E-14                  1104                     5.599153431052462E-6
1.0E-14                  1105                     5.600501061105558E-6
1.0E-14                  1106                     5.601846706013099E-6
1.0E-14                  1107                     5.603190365775193E-6
1.0E-14                  1108                     5.604532040391787E-6
1.0E-14                  1109                     5.60587172986288E-6
1.0E-14                  1110                     5.607209434188527E-6
1.0E-14                  1111                     5.608545153368565E-6
1.0E-14                  1112                     5.609878887403075E-6
1.0E-14                  1113                     5.611210636292219E-6
1.0E-14                  1114                     5.612540400035836E-6
1.0E-14                  1115                     5.613868178633953E-6
1.0E-14                  1116                     5.615193972086541E-6
1.0E-14                  1117                     5.61651778039371E-6
1.0E-14                  1118                     5.617839603555243E-6
1.0E-14                  1119                     5.61915944157133E-6
1.0E-14                  1120                     5.6204772944419155E-6
1.0E-14                  1121                     5.621793162167001E-6
1.0E-14                  1122                     5.623107044746639E-6
1.0E-14                  1123                     5.62441894218075E-6
1.0E-14                  1124                     5.6257288544693605E-6
1.0E-14                  1125                     5.627036781612497E-6
1.0E-14                  1126                     5.628342723610106E-6
1.0E-14                  1127                     5.629646680462106E-6
1.0E-14                  1128                     5.630948652168849E-6
1.0E-14                  1129                     5.632248638729929E-6
1.0E-14                  1130                     5.633546640145589E-6
1.0E-14                  1131                     5.634842656415613E-6
1.0E-14                  1132                     5.636136687540299E-6
1.0E-14                  1133                     5.63744115185047E-6
1.0E-14                  1134                     5.63876286983271E-6
1.0E-14                  1135                     5.640082991372435E-6
1.0E-14                  1136                     5.641401516469482E-6
1.0E-14                  1137                     5.642718445123961E-6
1.0E-14                  1138                     5.644033777335843E-6
1.0E-14                  1139                     5.645347513105075E-6
1.0E-14                  1140                     5.6466596524318464E-6
1.0E-14                  1141                     5.647970195315832E-6
1.0E-14                  1142                     5.649279141757438E-6
1.0E-14                  1143                     5.650586491756285E-6
1.0E-14                  1144                     5.651892245312618E-6
1.0E-14                  1145                     5.6531964024262725E-6
1.0E-14                  1146                     5.654498963097331E-6
1.0E-14                  1147                     5.655799927325848E-6
1.0E-14                  1148                     5.6570992951117144E-6
1.0E-14                  1149                     5.658397066455039E-6
1.0E-14                  1150                     5.659693241355767E-6
1.0E-14                  1151                     5.660987819813791E-6
1.0E-14                  1152                     5.662280801829354E-6
1.0E-14                  1153                     5.663572187402212E-6
1.0E-14                  1154                     5.664861976532529E-6
1.0E-14                  1155                     5.666150169220303E-6
1.0E-14                  1156                     5.667436765465265E-6
1.0E-14                  1157                     5.6687217652677925E-6
1.0E-14                  1158                     5.670005168627697E-6
1.0E-14                  1159                     5.6712869755449786E-6
1.0E-14                  1160                     5.672567186019691E-6
1.0E-14                  1161                     5.673845800051753E-6
1.0E-14                  1162                     5.6751228176413E-6
1.0E-14                  1163                     5.6763982387881965E-6
1.0E-14                  1164                     5.677672063492497E-6
1.0E-14                  1165                     5.678944291754147E-6
1.0E-14                  1166                     5.680214923573255E-6
1.0E-14                  1167                     5.681483958949713E-6
1.0E-14                  1168                     5.682751397883683E-6
1.0E-14                  1169                     5.6840172403749755E-6
1.0E-14                  1170                     5.685281486423726E-6
1.0E-14                  1171                     5.686544136029799E-6
1.0E-14                  1172                     5.687805189193357E-6
1.0E-14                  1173                     5.689064645914211E-6
1.0E-14                  1174                     5.690322506192468E-6
1.0E-14                  1175                     5.69157877002813E-6
1.0E-14                  1176                     5.692833437421303E-6
1.0E-14                  1177                     5.694086508371799E-6
1.0E-14                  1178                     5.695337982879672E-6
1.0E-14                  1179                     5.696587860945003E-6
1.0E-14                  1180                     5.697836142567737E-6
1.0E-14                  1181                     5.699082827747876E-6
1.0E-14                  1182                     5.7003279164853096E-6
1.0E-14                  1183                     5.701571408780147E-6
1.0E-14                  1184                     5.702813304632551E-6
1.0E-14                  1185                     5.704053604042224E-6
1.0E-14                  1186                     5.705292307009381E-6
1.0E-14                  1187                     5.706529413533861E-6
1.0E-14                  1188                     5.707764923615718E-6
1.0E-14                  1189                     5.70899883725506E-6
1.0E-14                  1190                     5.710231154451779E-6
1.0E-14                  1191                     5.711461875205847E-6
1.0E-14                  1192                     5.712690999517373E-6
1.0E-14                  1193                     5.713918527386249E-6
1.0E-14                  1194                     5.715144458812556E-6
1.0E-14                  1195                     5.716368793796321E-6
1.0E-14                  1196                     5.717591532337435E-6
1.0E-14                  1197                     5.718812674435927E-6
1.0E-14                  1198                     5.720032220091767E-6
1.0E-14                  1199                     5.721250169305202E-6
1.0E-14                  1200                     5.722466522075877E-6
1.0E-14                  1201                     5.723681278403957E-6
1.0E-14                  1202                     5.724894438289467E-6
1.0E-14                  1203                     5.726106001732381E-6
1.0E-14                  1204                     5.727315968732645E-6
1.0E-14                  1205                     5.728524339290448E-6
1.0E-14                  1206                     5.729731113405574E-6
1.0E-14                  1207                     5.730936291078076E-6
1.0E-14                  1208                     5.732139872307928E-6
1.0E-14                  1209                     5.733341857095292E-6
1.0E-14                  1210                     5.734542245439979E-6
1.0E-14                  1211                     5.735741037342097E-6
1.0E-14                  1212                     5.736938232801645E-6
1.0E-14                  1213                     5.738133831818544E-6
1.0E-14                  1214                     5.739327834392846E-6
1.0E-14                  1215                     5.740520240524606E-6
1.0E-14                  1216                     5.741711050213634E-6
1.0E-14                  1217                     5.742900263460229E-6
1.0E-14                  1218                     5.744087880264146E-6
1.0E-14                  1219                     5.74527390062544E-6
1.0E-14                  1220                     5.746458324544192E-6
1.0E-14                  1221                     5.747641152020294E-6
1.0E-14                  1222                     5.748822383053827E-6
1.0E-14                  1223                     5.750002017644709E-6
1.0E-14                  1224                     5.751180055793076E-6
1.0E-14                  1225                     5.752356497498766E-6
1.0E-14                  1226                     5.753531342761914E-6
